EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGM,FTDefRebounds,SelfOReb,BadPassSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChancePointsPct,FTOffRebounds,BlockingFouls,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3FGM,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,Blocked3s,BlockedArc3,FG3APctBlocked,Corner3PctBlocked,Clear Path Fouls,3pt And 1 Free Throw Trips,on,OffensiveGoaltends,Arc3PctBlocked,BlockedCorner3
1889,1610612758,Andre Miller,Andre Miller,1889,SAC,3797.0,63,-28.0,126,132,43,41,17.0,258,3.0,6.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,12.0,1.0,2.0,4.0,13.0,154,1.0,2.0,6.0,1.0,2.0,6.0,4.0,2.0,3.0,1.0,1.0,9.0,3.0,12.0,2.0,1.0,6.0,1.0,2.0,27.0,1.0,1.0,1.0,3.0,4.0,2.0,6.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,5.0,1.0,3.0,5.0,6.0,4.0,4.0,1.0,1.0,6.0,43,0.6666666666666666,0.6666666666666666,0.5,0.5,0.25,0.3333333333333333,0.32142857142857145,0.2857142857142857,0.40625,0.375,0.14285714285714285,0.08333333333333333,0.16666666666666666,14.583333333333334,0.4,0.09090909090909091,0.0196078431372549,0.047619047619047616,0.07692307692307693,0.07407407407407407,0.03125,0.07692307692307693,0.09090909090909091,0.21428571428571427,0.3333333333333333,0.42857142857142855,0.5,0.6,0.6666666666666666,0.21428571428571427,0.21428571428571427,0.07142857142857142,1.0,1.0,0.07142857142857142,0.42857142857142855,0.6666666666666666,0.14285714285714285,0.5714285714285714,0.517992857142857,0.3811,0.5336214285714286,0.06666666666666667,0.07692307692307693,0.46153846153846156,6.591666666666666,24.1,0.3412698412698413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
200752,1610612758,Rudy Gay,Rudy Gay,200752,SAC,31127.0,519,-29.0,1034,1028,405,311,145.0,2062,27.0,54.0,9.0,23.0,100.0,59.0,4.0,11.0,33.0,13.0,83.0,213.0,16.0,44.0,76.0,290.0,1099,27.0,29.0,85.0,14.0,43.0,119.0,40.0,126.0,15.0,32.0,17.0,38.0,9.0,47.0,2.0,7.0,19.0,5.0,14.0,103.0,1.0,19.0,20.0,50.0,71.0,20.0,91.0,11.0,6.0,24.0,3.0,14.0,14.0,3.0,38.0,10.0,12.0,31.0,63.0,,93.0,34.0,12.0,117.0,402,0.24096385542168675,0.2702702702702703,0.36363636363636365,0.37209302325581395,0.38967136150234744,0.3411764705882353,0.4163424124513619,0.3838383838383838,0.4797979797979798,0.47560975609756095,0.17120622568093385,0.07981220657276995,0.14814814814814814,27.879799666110184,0.631578947368421,0.15873015873015872,0.04960835509138381,0.11627906976744186,0.009523809523809525,0.1437371663244353,0.040983606557377046,0.088,0.0125,0.23423423423423423,0.04878048780487805,0.21011673151750973,0.5,0.5869565217391305,0.2222222222222222,0.38910505836575876,0.22957198443579765,0.042801556420233464,0.36363636363636365,0.36363636363636365,0.12840466926070038,0.23232323232323232,0.391304347826087,0.13131313131313133,0.38132295719844356,0.4512109375,0.47681500000000004,0.44341122448979603,0.11929824561403508,0.14107883817427386,0.4103448275862069,9.371830985915492,25.352272727272727,0.3916827852998066,7.0,12.0,34.0,22.0,2.0,1.0,12.0,1.0,1.0,6.0,12.0,1.0,3.0,8.0,35.0,6.0,33.0,18.0,1.0,12.0,1.0,10.0,5.0,3.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,6.0,7.0,4.0,2.0,1.0,1.0,4.0,2.0,2.0,3.0,10.0,0.6875,0.3333333333333333,0.42857142857142855,0.4444444444444444,0.45,0.5151515151515151,0.08,0.01694915254237288,0.05263157894736842,0.046875,0.015384615384615385,0.10588235294117647,0.12605042016806722,0.13740458015267176,0.072992700729927,0.5,0.34,0.3695652173913043,0.17647058823529413,0.3728813559322034,0.3793103448275862,0.36363636363636365,1.0,0.36363636363636365,0.36363636363636365,0.5833333333333334,0.4,0.5833333333333334,0.06666666666666667,0.03333333333333333,1.0,1.0,0.010101010101010102,0.46153846153846156,0.375,0.1206896551724138,,,,,,,,,,,,,,,,,,,,,,,True,,,
201171,1610612758,Carl Landry,Carl Landry,201171,SAC,71507.0,1192,-218.0,2331,2345,772,595,301.0,4676,95.0,154.0,23.0,32.0,70.0,145.0,,,,,190.0,369.0,,,123.0,503.0,2570,67.0,53.0,98.0,,43.0,149.0,272.0,108.0,,,42.0,20.0,6.0,26.0,6.0,,9.0,2.0,9.0,58.0,19.0,76.0,57.0,100.0,169.0,99.0,268.0,15.0,3.0,19.0,2.0,4.0,35.0,6.0,54.0,17.0,53.0,132.0,115.0,6.0,150.0,71.0,9.0,149.0,769,0.7157894736842105,0.8047337278106509,,,0.5149051490514905,0.5408163265306123,0.5149051490514905,0.5408163265306123,0.5728929384965832,0.6056910569105691,,0.11382113821138211,0.19480519480519481,18.40238895110116,0.35185185185185186,0.13245033112582782,0.08899297423887588,0.14357682619647355,0.07851239669421488,0.1362847222222222,0.08667883211678833,0.10869565217391304,0.08139534883720931,0.11284046692607004,0.14736842105263157,0.4173441734417344,0.6168831168831169,0.7661290322580645,0.6842105263157895,0.1897018970189702,0.39295392953929537,,,,,0.32653061224489793,0.71875,,0.4173441734417344,0.46816666666666645,0.5039490909090908,0.4456571428571429,0.16511627906976745,0.16511627906976745,0.2962226640159046,9.25609756097561,,0.3311883311883312,31.0,50.0,33.0,62.0,,,,,,,35.0,,,38.0,108.0,,,42.0,,,12.0,5.0,12.0,7.0,15.0,4.0,3.0,24.0,12.0,1.0,8.0,2.0,10.0,,17.0,14.0,,3.0,17.0,9.0,,17.0,9.0,,,,0.5223880597014925,0.5223880597014925,0.6136363636363636,0.17142857142857143,,0.16666666666666666,0.09454545454545454,0.066006600660066,0.14798206278026907,0.13818181818181818,0.1423841059602649,0.0364963503649635,0.5294117647058824,0.4714285714285714,0.5689655172413793,0.6363636363636364,0.42758620689655175,0.42758620689655175,0.8064516129032258,,,,,0.746268656716418,0.62,,,,,,,,0.2147117296222664,4.0,5.0,3.0,1.0,0.04938271604938271,0.07142857142857142,0.16129032258064516,,,,,,,,,,,,,,,,True,,,
201956,1610612758,Omri Casspi,Omri Casspi,201956,SAC,25501.0,425,-184.0,831,842,184,146,109.0,1673,40.0,69.0,7.0,13.0,33.0,3.0,3.0,6.0,17.0,2.0,53.0,105.0,8.0,23.0,60.0,190.0,985,12.0,12.0,24.0,2.0,17.0,47.0,64.0,42.0,,17.0,12.0,30.0,8.0,38.0,4.0,4.0,20.0,5.0,5.0,84.0,3.0,15.0,23.0,31.0,60.0,20.0,80.0,10.0,2.0,22.0,5.0,16.0,12.0,3.0,34.0,7.0,16.0,31.0,54.0,,77.0,32.0,7.0,47.0,182,0.6037735849056604,0.64,0.34782608695652173,0.34782608695652173,0.5047619047619047,0.5,0.5078125,0.5769230769230769,0.5797546012269938,0.6388888888888888,0.1796875,0.11428571428571428,0.08695652173913043,20.523560209424083,0.6470588235294118,0.12109375,0.04777070063694268,0.16666666666666666,0.03896103896103896,0.13705583756345177,0.04603580562659847,0.01818181818181818,0.02,0.11904761904761904,0.19444444444444445,0.5390625,0.5797101449275363,0.6349206349206349,0.7,0.2578125,0.0234375,0.046875,0.5,0.5,0.1328125,0.5,0.5384615384615384,0.07692307692307693,0.71875,0.5109691406249999,0.4642833333333334,0.4938211538461539,0.20512820512820512,0.24060150375939848,0.24736842105263157,4.154285714285714,24.48260869565217,0.2214199759326113,5.0,9.0,11.0,2.0,1.0,,5.0,,,2.0,6.0,1.0,1.0,15.0,30.0,2.0,24.0,6.0,,5.0,6.0,2.0,8.0,,6.0,4.0,1.0,1.0,1.0,,4.0,2.0,4.0,3.0,4.0,1.0,1.0,2.0,4.0,3.0,1.0,,5.0,1.0,1.0,1.0,0.5,0.5769230769230769,0.6521739130434783,0.18181818181818182,,0.23076923076923078,0.07476635514018691,0.05154639175257732,0.11235955056179775,0.13253012048192772,0.1568627450980392,0.03636363636363636,0.75,0.3333333333333333,0.4074074074074074,0.36363636363636365,0.6666666666666666,0.6666666666666666,,1.0,0.29411764705882354,0.29411764705882354,1.0,0.6923076923076923,0.5555555555555556,0.07692307692307693,,,,,1.0,0.29411764705882354,0.15789473684210525,2.0,1.0,1.0,,0.06896551724137931,0.07407407407407407,0.2,1.0,1.0,1.0,,,,,,,,,,,,,True,,,
202326,1610612758,DeMarcus Cousins,DeMarcus Cousins,202326,SAC,22749.0,379,-35.0,745,742,215,138,83.0,1487,52.0,93.0,10.0,20.0,51.0,59.0,,,2.0,,85.0,203.0,,2.0,74.0,244.0,800,25.0,18.0,52.0,,41.0,77.0,74.0,96.0,,2.0,25.0,30.0,17.0,47.0,11.0,6.0,19.0,6.0,5.0,111.0,4.0,23.0,38.0,73.0,121.0,32.0,153.0,17.0,4.0,20.0,9.0,12.0,28.0,4.0,48.0,15.0,15.0,43.0,90.0,2.0,94.0,36.0,14.0,77.0,215,0.43529411764705883,0.49333333333333335,,,0.4187192118226601,0.34615384615384615,0.4146341463414634,0.34615384615384615,0.4899193548387097,0.506578947368421,0.00975609756097561,0.12315270935960591,0.1827956989247312,34.946871310507674,0.4166666666666667,0.30165289256198347,0.09274193548387097,0.2714285714285714,0.04819277108433735,0.2905759162303665,0.08157099697885196,0.10714285714285714,0.0392156862745098,0.27380952380952384,0.358974358974359,0.45365853658536587,0.5591397849462365,0.6842105263157895,0.36538461538461536,0.24878048780487805,0.28780487804878047,,,,0.00975609756097561,0.38461538461538464,0.5,,0.4634146341463415,0.469860243902439,0.5165826086956521,0.45062499999999994,0.15384615384615385,0.15517241379310345,0.3155737704918033,8.03448275862069,28.7,0.28859060402684567,12.0,20.0,12.0,21.0,,,,,1.0,,13.0,,1.0,10.0,36.0,,,20.0,,,10.0,11.0,13.0,3.0,8.0,6.0,3.0,6.0,6.0,7.0,7.0,3.0,7.0,1.0,22.0,12.0,1.0,9.0,22.0,11.0,2.0,7.0,13.0,,,,0.52,0.5,0.5806451612903226,0.13725490196078433,0.01694915254237288,0.4,0.11578947368421053,0.043478260869565216,0.2835820895522388,0.34065934065934067,0.2376237623762376,0.11827956989247312,0.5,0.23529411764705882,0.2727272727272727,0.4166666666666667,0.3559322033898305,0.3620689655172414,0.6190476190476191,,,,,0.7692307692307693,0.6,,0.038461538461538464,,,,,,0.14754098360655737,5.0,1.0,1.0,,0.22727272727272727,0.0625,0.08333333333333333,,,,,,,,,,,,,,,,True,,,
203463,1610612758,Ben McLemore,Ben McLemore,203463,SAC,39003.0,650,-66.0,1277,1286,459,325,153.0,2563,27.0,39.0,12.0,15.0,19.0,43.0,10.0,28.0,60.0,20.0,56.0,101.0,25.0,88.0,40.0,227.0,1363,8.0,21.0,33.0,28.0,12.0,87.0,60.0,52.0,9.0,59.0,3.0,28.0,2.0,30.0,,2.0,15.0,3.0,10.0,62.0,4.0,4.0,20.0,25.0,48.0,9.0,57.0,15.0,6.0,27.0,6.0,17.0,15.0,1.0,42.0,16.0,32.0,45.0,37.0,1.0,49.0,20.0,4.0,87.0,456,0.5357142857142857,0.5660377358490566,0.2840909090909091,0.28735632183908044,0.5544554455445545,0.6363636363636364,0.4947089947089947,0.6147540983606558,0.5380952380952381,0.6397058823529411,0.4656084656084656,0.0297029702970297,0.02564102564102564,17.367332873880084,0.6428571428571429,0.0589622641509434,0.009153318077803204,0.08968609865470852,0.030534351145038167,0.0695517774343122,0.014084507042253521,0.014184397163120567,0.042105263157894736,0.05,0.10526315789473684,0.20634920634920634,0.6923076923076923,0.7105263157894737,0.5925925925925926,0.10052910052910052,0.2275132275132275,0.14814814814814814,0.35714285714285715,0.35714285714285715,0.31746031746031744,0.2459016393442623,0.8,0.32786885245901637,0.671957671957672,0.527831914893617,0.5547035714285714,0.5342149999999999,0.10194174757281553,0.17094017094017094,0.3832599118942731,9.96336633663366,24.928409090909096,0.3594361785434612,4.0,5.0,8.0,21.0,4.0,8.0,15.0,1.0,5.0,8.0,7.0,3.0,9.0,1.0,24.0,11.0,66.0,6.0,1.0,15.0,3.0,1.0,9.0,,10.0,1.0,1.0,,2.0,,,1.0,4.0,2.0,4.0,3.0,1.0,,4.0,3.0,,4.0,4.0,0.88,0.3333333333333333,0.39285714285714285,0.875,0.6764705882352942,0.6666666666666666,0.10526315789473684,,0.0625,0.007042253521126761,0.006493506493506494,0.075,0.054878048780487805,0.08433734939759036,0.00980392156862745,0.75,0.42105263157894735,0.47058823529411764,0.375,0.4883720930232558,0.4883720930232558,0.5238095238095238,1.0,0.25,0.25,0.8,0.29411764705882354,0.8,0.23529411764705882,0.29411764705882354,0.2,1.0,0.13114754098360656,0.4,0.2542372881355932,0.10572687224669604,1.0,1.0,,,0.023255813953488372,,0.25,2.0,0.5,1.0,3.0,3.0,1.0,0.375,0.011235955056179775,,,,,,,,True,,,
202682,1610612758,Derrick Williams,Derrick Williams,202682,SAC,23150.0,386,-119.0,751,766,241,203,85.0,1517,32.0,52.0,8.0,16.0,21.0,22.0,5.0,9.0,33.0,18.0,45.0,95.0,12.0,42.0,23.0,149.0,875,10.0,12.0,29.0,18.0,8.0,41.0,48.0,42.0,6.0,33.0,6.0,8.0,4.0,12.0,4.0,,4.0,2.0,2.0,28.0,1.0,9.0,27.0,30.0,62.0,10.0,72.0,8.0,2.0,7.0,,6.0,6.0,3.0,13.0,2.0,7.0,13.0,28.0,,43.0,23.0,2.0,41.0,241,0.5333333333333333,0.5581395348837209,0.2857142857142857,0.2857142857142857,0.47368421052631576,0.41379310344827586,0.45985401459854014,0.35106382978723405,0.4806451612903226,0.3867924528301887,0.30656934306569344,0.06315789473684211,0.07692307692307693,19.695193434935522,0.5384615384615384,0.11450381679389313,0.033707865168539325,0.22131147540983606,0.013157894736842105,0.1484375,0.029154518950437316,0.03529411764705882,,0.14814814814814814,0.21739130434782608,0.3795620437956204,0.6153846153846154,0.6666666666666666,0.625,0.15328467153284672,0.16058394160583941,0.06569343065693431,0.5555555555555556,0.5555555555555556,0.24087591240875914,0.3404255319148936,0.5,0.3829787234042553,0.6861313868613139,0.5233715328467153,0.49290500000000004,0.5098085106382978,0.1503267973856209,0.2072072072072072,0.2751677852348993,6.941052631578946,24.85,0.3209054593874834,3.0,7.0,5.0,8.0,1.0,,7.0,1.0,2.0,3.0,5.0,1.0,3.0,2.0,15.0,3.0,30.0,4.0,,7.0,5.0,1.0,6.0,1.0,1.0,,1.0,1.0,,,,2.0,7.0,,,,,,,,,2.0,1.0,0.8333333333333334,0.3333333333333333,0.16666666666666666,0.5,0.5,0.5357142857142857,0.09523809523809523,,0.23809523809523808,0.022727272727272728,0.0425531914893617,0.07407407407407407,0.12,0.2222222222222222,0.014285714285714285,,0.23809523809523808,0.2631578947368421,0.4,0.36363636363636365,0.36363636363636365,0.25,1.0,0.21212121212121213,0.21212121212121213,0.7142857142857143,0.5384615384615384,0.42857142857142855,0.07692307692307693,0.15384615384615385,0.5,,,0.16666666666666666,0.21212121212121213,0.10067114093959731,,,,,,0.05,0.3333333333333333,,,,,1.0,,,,,,,,,,,True,,,
203917,1610612758,Nik Stauskas,Nik Stauskas,203917,SAC,29230.0,487,-93.0,948,954,281,247,128.0,1902,7.0,20.0,2.0,4.0,12.0,30.0,5.0,20.0,57.0,19.0,22.0,62.0,21.0,77.0,24.0,131.0,1071,5.0,4.0,13.0,24.0,8.0,37.0,24.0,20.0,3.0,56.0,12.0,25.0,4.0,29.0,2.0,2.0,14.0,4.0,7.0,62.0,1.0,1.0,9.0,26.0,37.0,2.0,39.0,5.0,3.0,8.0,1.0,6.0,4.0,2.0,12.0,3.0,27.0,38.0,22.0,,25.0,9.0,4.0,37.0,281,0.5454545454545454,0.5454545454545454,0.2727272727272727,0.27631578947368424,0.3548387096774194,0.3076923076923077,0.38489208633093525,0.3918918918918919,0.4337748344370861,0.45121951219512196,0.5539568345323741,0.1935483870967742,0.3,14.818181818181818,0.6666666666666666,0.087248322147651,0.0027397260273972603,0.054878048780487805,0.009615384615384616,0.07575757575757576,0.0042643923240938165,,0.013513513513513514,0.12,0.08823529411764706,0.14388489208633093,0.35,0.5,0.8571428571428571,0.08633093525179857,0.2158273381294964,0.14388489208633093,0.25,0.2631578947368421,0.41007194244604317,0.10810810810810811,0.5,0.5135135135135135,0.697841726618705,0.5009713235294119,0.45375,0.5122014285714285,0.061224489795918366,0.12857142857142856,0.2824427480916031,11.709677419354838,25.45714285714286,0.29641350210970463,,1.0,4.0,11.0,3.0,5.0,16.0,,1.0,5.0,1.0,,4.0,1.0,3.0,7.0,60.0,,1.0,16.0,2.0,1.0,2.0,,2.0,1.0,,1.0,,,1.0,,1.0,,9.0,6.0,1.0,2.0,10.0,6.0,,4.0,4.0,0.9523809523809523,,0.2916666666666667,0.2,0.1111111111111111,0.16666666666666666,0.3333333333333333,0.06666666666666667,0.06060606060606061,0.008620689655172414,,0.05263157894736842,0.08737864077669903,0.046153846153846156,0.012345679012345678,0.6,0.3333333333333333,0.5,0.5,0.36666666666666664,0.39285714285714285,0.36363636363636365,1.0,0.2807017543859649,0.2807017543859649,0.9375,0.1111111111111111,,0.3333333333333333,0.1111111111111111,,,0.13513513513513514,0.2631578947368421,0.2857142857142857,0.022900763358778626,,2.0,,,,,,,,,2.0,,,0.4,,1.0,1.0,1.0,0.012987012987012988,0.05,,,True,,,
200797,1610612758,Ryan Hollins,Ryan Hollins,200797,SAC,7495.0,125,-7.0,241,241,88,67,29.0,482,7.0,8.0,2.0,2.0,6.0,4.0,,,,,11.0,18.0,,,6.0,28.0,240,6.0,3.0,5.0,,3.0,9.0,10.0,12.0,,,3.0,6.0,1.0,7.0,1.0,,4.0,,2.0,15.0,1.0,8.0,9.0,17.0,29.0,9.0,38.0,3.0,1.0,2.0,,,6.0,,8.0,4.0,8.0,17.0,12.0,,10.0,4.0,1.0,9.0,88,0.45454545454545453,0.625,,,0.6111111111111112,0.6,0.6111111111111112,0.6,0.6086956521739131,0.5625,,0.16666666666666666,0.125,11.397058823529411,0.25,0.17708333333333334,0.09523809523809523,0.1836734693877551,0.043478260869565216,0.1793103448275862,0.08411214953271028,0.09523809523809523,0.047619047619047616,0.1875,0.1,0.4444444444444444,0.875,1.0,0.42857142857142855,0.3333333333333333,0.2222222222222222,,,,,0.4,1.0,,0.4444444444444444,0.47285555555555564,0.5292000000000001,0.5149,0.18181818181818182,0.18181818181818182,0.32142857142857145,7.066666666666666,,0.3651452282157676,4.0,4.0,2.0,2.0,,,,,,,4.0,,,3.0,11.0,,,6.0,,,3.0,,2.0,,2.0,1.0,,1.0,5.0,,4.0,,,,9.0,5.0,1.0,3.0,9.0,5.0,,1.0,1.0,,,,0.6666666666666666,0.6666666666666666,0.6875,0.16666666666666666,0.25,0.42857142857142855,0.16129032258064516,0.03125,0.17857142857142858,0.16666666666666666,0.20512820512820512,,0.5555555555555556,0.3333333333333333,0.4,,0.5,0.6666666666666666,1.0,,,,,0.6666666666666666,1.0,,,,,,,,0.39285714285714285,,,1.0,,,,0.25,,,,,,,,,,,,,,,,True,,,
201574,1610612758,Jason Thompson,Jason Thompson,201574,SAC,18269.0,304,-80.0,590,593,187,151,68.0,1183,10.0,15.0,2.0,4.0,22.0,36.0,,,,,30.0,73.0,,,5.0,65.0,666,6.0,8.0,21.0,,3.0,19.0,46.0,14.0,,,3.0,18.0,4.0,22.0,3.0,1.0,8.0,5.0,5.0,48.0,3.0,9.0,18.0,41.0,66.0,12.0,78.0,4.0,1.0,8.0,,4.0,4.0,1.0,12.0,4.0,21.0,42.0,17.0,2.0,11.0,4.0,2.0,19.0,186,0.7666666666666667,0.8846153846153846,,,0.410958904109589,0.38095238095238093,0.410958904109589,0.38095238095238093,0.4166666666666667,0.41304347826086957,,0.0410958904109589,0.06666666666666667,13.636363636363637,0.6666666666666666,0.21354166666666666,0.04186046511627907,0.19148936170212766,0.05,0.2062937062937063,0.04363636363636364,0.047619047619047616,0.06666666666666667,0.16129032258064516,0.2,0.2054794520547945,0.6666666666666666,0.7142857142857143,0.6,0.3013698630136986,0.4931506849315068,,,,,0.19047619047619047,0.5,,0.2054794520547945,0.4462657534246576,0.56406,0.4310619047619048,0.05263157894736842,0.05263157894736842,0.2923076923076923,11.95342465753425,,0.3169491525423729,4.0,5.0,8.0,12.0,,,,,,,4.0,,,1.0,9.0,,,8.0,,,7.0,,3.0,,4.0,2.0,2.0,9.0,2.0,,5.0,,1.0,,12.0,9.0,,3.0,12.0,5.0,1.0,,2.0,,,,0.6666666666666666,0.6666666666666666,0.6428571428571429,0.09090909090909091,,0.35,0.05660377358490566,0.030303030303030304,0.21311475409836064,0.2608695652173913,0.1891891891891892,,0.4166666666666667,0.36363636363636365,0.4,0.75,0.3333333333333333,0.3333333333333333,0.9166666666666666,,,,,0.8333333333333334,0.8,,,,,,,,0.13846153846153847,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,True,,,
