EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,PtsPutbacks,Fg3aBlocked,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,FG3APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,FTOffRebounds,SelfOReb,LostBallSteals,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls Drawn,BlockingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffFTReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,BlockingFouls,Charge Fouls Drawn,StepOutOfBoundsTurnovers,BlockedShortMidRange,3SecondViolations,LongMidRangePctBlocked,HeaveAttempts,DefensiveGoaltends,ThreePtShootingFoulsDrawn,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,on,SecondChanceCorner3FGM,Clear Path Fouls,3pt And 1 Free Throw Trips,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,BlockedLongMidRange,OffensiveGoaltends,BlockedCorner3,HeaveMakes
201566,1610612760,Russell Westbrook,Russell Westbrook,201566,OKC,2059.0,34,-3.0,67,69,5,28,9,136,6.0,10.0,1.0,1.0,2.0,2.0,3.0,12.0,1.0,2.0,1.0,2.0,11.0,24.0,1.0,2.0,9.0,34,72,1.0,1.0,1.0,2.0,5.0,2.0,2.0,1.0,5.0,2.0,20.0,3.0,2.0,1.0,2.0,6.0,1.0,7.0,1.0,3.0,3.0,15.0,2.0,2,2,3.0,3.0,1.0,3.0,1.0,3,1.0,2.0,1.0,6.0,11.0,2.0,1.0,6.0,5.0,5,0.0909090909090909,0.0909090909090909,1.0,0.5,0.5,0.5,0.4583333333333333,1.0,1.0,0.4807692307692308,0.8333333333333334,1.0,0.55,0.8333333333333334,1.0,0.0769230769230769,0.0833333333333333,0.2,43.42105263157895,0.0869565217391304,0.0588235294117647,0.1111111111111111,0.125,0.3846153846153846,0.6,0.75,0.0769230769230769,1.0,1.0,0.4615384615384615,0.25,0.25,0.3333333333333333,0.0769230769230769,0.5,0.5,1.0,0.3333333333333333,1.0,0.6666666666666666,0.5,1.0,0.4615384615384615,0.5,0.512548076923077,0.57275,0.4232,0.2,0.2142857142857142,0.1470588235294117,0.1470588235294117,10.0625,26.6,0.0746268656716417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
201586,1610612760,Serge Ibaka,Serge Ibaka,201586,OKC,17599.0,293,-41.0,552,557,103,106,76,1109,13.0,20.0,4.0,6.0,13.0,25.0,25.0,60.0,11.0,26.0,1.0,3.0,51.0,105.0,12.0,32.0,7.0,145,580,7.0,12.0,1.0,4.0,20.0,12.0,18.0,,30.0,72.0,30.0,33.0,26.0,11.0,4.0,6.0,3.0,9.0,2.0,3.0,1.0,21.0,28.0,53,69,,,1.0,7.0,,12,12.0,24.0,4.0,14.0,10.0,,,5.0,30.0,99,0.7058823529411765,0.7659574468085106,0.9166666666666666,0.375,0.25,0.375,0.4857142857142857,0.5833333333333334,0.6666666666666666,0.5036496350364964,0.53125,0.7142857142857143,0.5105633802816901,0.5263157894736842,0.7142857142857143,0.2335766423357664,0.0380952380952381,0.15,24.13793103448276,0.1435897435897435,0.1718213058419244,0.1551724137931034,0.1509433962264151,0.145985401459854,0.65,0.7647058823529411,0.1824817518248175,0.52,0.5416666666666666,0.437956204379562,0.4166666666666667,0.4166666666666667,0.96,0.1897810218978102,0.4230769230769231,0.4230769230769231,0.9090909090909092,0.375,0.6666666666666666,0.1875,0.3333333333333333,1.0,0.3795620437956204,0.4230769230769231,0.4820715328467153,0.53555,0.4772714285714285,0.0352112676056338,0.0454545454545454,0.1379310344827586,0.2068965517241379,12.606666666666667,24.50625,0.1865942028985507,4.0,4.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,8.0,1.0,1.0,2.0,2.0,14.0,22.0,3.0,16.0,5.0,4.0,1.0,1.0,1.0,1.0,3.0,20.0,20.0,20.0,13.0,2.0,2.0,0.6666666666666666,0.03125,0.04,0.1666666666666666,0.4166666666666667,0.2,0.0660377358490566,0.2291666666666666,0.0307692307692307,0.0577617328519855,0.04,0.0441176470588235,0.0957446808510638,0.0185185185185185,0.0909090909090909,0.1309523809523809,0.25,0.1666666666666666,0.65,0.5384615384615384,0.3846153846153846,0.0437956204379562,0.1666666666666666,0.2,1.0,0.0625,0.1904761904761904,1.0,0.0476190476190476,1.0,0.0952380952380952,0.5,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
202498,1610612760,Lance Thomas,Lance Thomas,202498,OKC,27027.0,450,-107.0,848,850,224,222,118,1698,18.0,39.0,8.0,17.0,11.0,33.0,16.0,53.0,,1.0,,,45.0,125.0,,1.0,23.0,113,910,10.0,19.0,,,25.0,11.0,30.0,10.0,32.0,58.0,32.0,,1.0,,15.0,12.0,8.0,20.0,8.0,3.0,7.0,48.0,25.0,47,75,11.0,7.0,2.0,8.0,,17,11.0,38.0,,27.0,33.0,3.0,,15.0,30.0,219,0.6444444444444445,0.7631578947368421,,,,,0.36,0.5263157894736842,0.3666666666666666,0.3571428571428571,0.5263157894736842,0.3548387096774194,0.400709219858156,0.5681818181818182,0.4210526315789473,0.0079365079365079,0.12,0.3076923076923077,16.056910569105693,0.0905797101449275,0.0988235294117647,0.0804597701149425,0.1265822784810126,0.3095238095238095,0.4615384615384615,0.6666666666666666,0.2619047619047619,0.3333333333333333,0.3666666666666666,0.4206349206349206,0.3018867924528302,0.3018867924528302,0.75,0.0079365079365079,,,,0.8947368421052632,0.4705882352941176,,,,0.3174603174603174,,0.451677380952381,0.5360800000000001,0.4533048387096774,0.108695652173913,0.1094890510948905,0.2212389380530973,0.2831858407079646,9.884799999999997,24.8,0.2641509433962264,7.0,10.0,,,,,,,1.0,5.0,,1.0,,14.0,,,2.0,7.0,18.0,17.0,5.0,28.0,9.0,5.0,4.0,6.0,1.0,,2.0,,,,,,5.0,,,0.0909090909090909,,0.5294117647058824,0.2,0.0576923076923076,0.1140939597315436,0.059322033898305,0.0581395348837209,0.0963855421686747,0.0776699029126213,0.0158730158730158,0.0625,0.0454545454545454,0.0727272727272727,0.0818181818181818,0.2051282051282051,,0.5555555555555556,0.6363636363636364,,,,,,0.3225806451612903,0.7,,,0.032258064516129,,3.0,4.0,4.0,8.0,4.0,3.0,1.0,3.0,2.0,0.1,0.0615384615384615,0.125,,,,,,,,,,,,True,,,,,,,,,,,
202704,1610612760,Reggie Jackson,Reggie Jackson,202704,OKC,17692.0,295,-42.0,551,555,143,101,78,1106,19.0,35.0,3.0,6.0,13.0,28.0,11.0,30.0,8.0,31.0,,1.0,43.0,93.0,9.0,32.0,29.0,142,592,7.0,10.0,,1.0,16.0,12.0,24.0,18.0,51.0,10.0,76.0,12.0,31.0,8.0,7.0,53.0,8.0,61.0,7.0,18.0,19.0,130.0,25.0,33,40,9.0,7.0,3.0,7.0,,25,8.0,21.0,2.0,29.0,34.0,1.0,4.0,12.0,49.0,140,0.1162790697674418,0.119047619047619,0.4444444444444444,0.28125,,0.28125,0.4623655913978494,0.7,0.5,0.452,0.6363636363636364,0.4459459459459459,0.5,0.6666666666666666,0.53125,0.256,0.075268817204301,0.1714285714285714,25.66510172143975,0.1295336787564766,0.1142857142857142,0.1724137931034483,0.0925925925925925,0.28,0.5428571428571428,0.6551724137931034,0.224,0.4642857142857143,0.4814814814814814,0.24,0.3666666666666666,0.3666666666666666,0.0909090909090909,0.248,0.2580645161290322,0.2580645161290322,0.375,0.5454545454545454,0.5,0.0909090909090909,,,0.536,0.2580645161290322,0.4801443999999999,0.5358375000000001,0.4412648648648649,0.088235294117647,0.1153846153846153,0.1126760563380281,0.3591549295774648,9.0505376344086,25.715625000000003,0.2595281306715064,5.0,8.0,1.0,1.0,,,,3.0,13.0,2.0,3.0,13.0,15.0,2.0,,1.0,16.0,2.0,5.0,7.0,1.0,7.0,18.0,17.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,4.0,0.2307692307692307,,0.0357142857142857,,0.72,0.0588235294117647,0.0242718446601941,0.0804597701149425,0.0303030303030303,0.025735294117647,0.0188679245283018,0.0307692307692307,0.0227272727272727,0.0350877192982456,,0.1234567901234567,0.0952380952380952,0.0416666666666666,1.0,0.1052631578947368,0.1538461538461538,0.008,1.0,1.0,1.0,,0.2162162162162162,0.625,,,0.3513513513513513,0.2307692307692307,,3.0,2.0,7.0,1.0,,2.0,4.0,2.0,,0.0491803278688524,,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,
203500,1610612760,Steven Adams,Steven Adams,203500,OKC,15236.0,254,-51.0,475,475,80,82,68,950,29.0,42.0,10.0,16.0,9.0,27.0,,,,,,,38.0,69.0,,,12.0,88,521,10.0,17.0,,,24.0,5.0,8.0,5.0,15.0,44.0,32.0,,,,3.0,6.0,3.0,9.0,3.0,3.0,2.0,21.0,24.0,39,63,5.0,5.0,1.0,10.0,,19,12.0,31.0,4.0,23.0,23.0,3.0,,12.0,15.0,79,0.5789473684210527,0.7096774193548387,,,,,0.5507246376811594,0.5882352941176471,0.625,0.5507246376811594,0.5882352941176471,0.625,0.5569620253164557,0.6,0.625,,0.0434782608695652,0.0714285714285714,17.850637522768668,0.144578313253012,0.1446280991735537,0.16,0.1176470588235294,0.6086956521739131,0.6904761904761905,0.7435897435897436,0.391304347826087,0.3333333333333333,0.3333333333333333,,,,,,,,,0.9411764705882352,0.625,,,,0.6086956521739131,,0.5407260869565217,0.5785133333333334,0.5963125,0.1538461538461538,0.1538461538461538,0.2727272727272727,0.1704545454545454,3.384057971014493,,0.1684210526315789,5.0,5.0,,,,,,,,4.0,,,,14.0,,,1.0,3.0,21.0,11.0,4.0,24.0,9.0,5.0,4.0,1.0,3.0,,2.0,6.0,5.0,6.0,6.0,3.0,2.0,,,,,0.4736842105263157,0.3333333333333333,0.1122994652406417,0.1447368421052631,0.0612244897959183,0.1016949152542373,0.1555555555555555,0.0923076923076923,0.1038961038961039,0.048780487804878,0.125,0.1538461538461538,0.1509433962264151,0.1304347826086956,1.0,0.5517241379310345,0.6666666666666666,,,,,,0.625,1.0,,,,,,4.0,,4.0,7.0,,1.0,1.0,1.0,,0.1428571428571428,0.1,,,1.0,1.0,2.0,,,,,,,True,,,,,,,,,,,
203103,1610612760,Perry Jones III,Perry Jones III,203103,OKC,4130.0,69,-34.0,130,131,26,53,17,261,1.0,6.0,,,4.0,5.0,1.0,4.0,3.0,7.0,1.0,1.0,6.0,15.0,3.0,8.0,5.0,26,152,,,1.0,1.0,3.0,1.0,2.0,2.0,7.0,8.0,4.0,9.0,7.0,3.0,2.0,1.0,,1.0,,1.0,,2.0,4.0,7,8,,,,3.0,1.0,6,1.0,3.0,,5.0,8.0,,2.0,2.0,7.0,23,0.6666666666666666,0.6666666666666666,1.0,0.375,1.0,0.375,0.4,,0.5,0.4565217391304347,1.5,0.5,0.5,1.5,0.5833333333333334,0.3478260869565217,0.1333333333333333,0.1666666666666666,21.33333333333333,0.1025641025641025,0.0694444444444444,,0.0909090909090909,0.2608695652173913,0.1666666666666666,0.2,0.217391304347826,0.8,0.8,0.1739130434782608,0.25,0.3333333333333333,1.0,0.3043478260869565,0.4285714285714285,0.4285714285714285,1.0,,,1.0,1.0,1.0,0.6086956521739131,0.4285714285714285,0.4767282608695653,0.6084,0.42324,0.08,0.1176470588235294,0.1153846153846153,0.2692307692307692,9.253333333333332,24.825,0.2,,,,1.0,,,,1.0,3.0,,1.0,3.0,,,,,,,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,,1.0,,,,,,,1.0,0.3333333333333333,,,,0.5,0.4,0.0232558139534883,0.0303030303030303,,0.0142857142857142,0.0666666666666666,,,,,0.1578947368421052,0.0333333333333333,,,,0.75,0.0434782608695652,,,,,,,,,0.6,0.3333333333333333,,1.0,,3.0,,,,1.0,1.0,,0.0909090909090909,,,,,,,0.25,,,,,,True,,,,,,,,,,,
203460,1610612760,Andre Roberson,Andre Roberson,203460,OKC,6763.0,113,-39.0,220,224,54,73,32,444,6.0,10.0,,3.0,,,1.0,1.0,,6.0,,,7.0,11.0,,8.0,7.0,21,230,1.0,4.0,,,2.0,1.0,5.0,6.0,8.0,10.0,4.0,,5.0,,,3.0,1.0,4.0,1.0,2.0,1.0,9.0,4.0,12,16,4.0,3.0,,4.0,1.0,6,3.0,12.0,,7.0,11.0,1.0,,3.0,6.0,51,0.7142857142857143,0.7142857142857143,,,,,0.6363636363636364,0.25,0.2,0.3684210526315789,0.25,0.125,0.4375,0.25,0.3333333333333333,0.4210526315789473,,,11.583011583011585,0.0493827160493827,0.0833333333333333,0.04,0.0869565217391304,0.5263157894736842,0.6,0.6,,,,0.0526315789473684,1.0,1.0,1.0,0.3157894736842105,,,,0.75,,,,,0.9473684210526316,,0.6171083333333333,0.548425,0.5806642857142857,0.1428571428571428,0.2307692307692307,0.0952380952380952,0.3809523809523809,2.727272727272727,27.05,0.2454545454545454,1.0,5.0,,2.0,,,,,3.0,,,3.0,,,,,,,3.0,6.0,2.0,4.0,2.0,,2.0,1.0,1.0,2.0,,4.0,3.0,4.0,3.0,,4.0,,,,,0.3333333333333333,0.25,0.0352941176470588,0.1538461538461538,,0.0263157894736842,0.074074074074074,0.0476190476190476,,,,0.0303030303030303,0.1666666666666666,0.1111111111111111,0.75,0.6666666666666666,,0.1052631578947368,,,,,0.625,0.2,,,0.375,,1.0,1.0,1.0,1.0,,,,3.0,2.0,0.0909090909090909,0.0909090909090909,,,,,1.0,,,1.0,,,,,True,,,,,,,,,,,
2570,1610612760,Kendrick Perkins,Kendrick Perkins,2570,OKC,10693.0,178,-33.0,335,332,120,101,47,667,12.0,18.0,6.0,8.0,5.0,16.0,,1.0,,,,,17.0,35.0,,,12.0,46,338,6.0,9.0,,,16.0,4.0,12.0,3.0,11.0,18.0,16.0,,,,4.0,4.0,2.0,6.0,2.0,,2.0,14.0,12.0,26,45,1.0,,1.0,6.0,,10,6.0,16.0,2.0,14.0,18.0,,,7.0,11.0,120,0.5294117647058824,0.75,,,,,0.4857142857142857,0.6666666666666666,0.3333333333333333,0.4857142857142857,0.6666666666666666,0.3333333333333333,0.5227272727272727,0.6153846153846154,0.34375,,0.1142857142857142,0.1111111111111111,13.775510204081632,0.12,0.1411042944785276,0.1212121212121212,0.12,0.5142857142857142,0.6666666666666666,0.75,0.4571428571428571,0.3125,0.3571428571428571,0.0285714285714285,,,,,,,,0.8888888888888888,0.75,,,,0.5142857142857142,,0.4729314285714286,0.6094999999999999,0.430425,0.1666666666666666,0.1666666666666666,0.3478260869565217,0.2391304347826087,4.28,,0.3582089552238806,2.0,4.0,,,,,,,,4.0,,,,10.0,,,2.0,3.0,15.0,11.0,3.0,19.0,4.0,3.0,1.0,1.0,2.0,1.0,2.0,8.0,5.0,8.0,4.0,1.0,3.0,,,0.125,,0.4,0.375,0.1260504201680672,0.1746031746031746,0.0545454545454545,0.1034482758620689,0.1111111111111111,0.0833333333333333,0.1702127659574468,0.0681818181818181,,0.119047619047619,0.1836734693877551,0.1428571428571428,0.5,0.4166666666666667,0.8,,,,,,0.3333333333333333,0.5,,,,,1.0,,1.0,5.0,1.0,,,2.0,2.0,0.0833333333333333,,,,,,3.0,1.0,,,1.0,,,,True,,,,,,,,,,,
2555,1610612760,Nick Collison,Nick Collison,2555,OKC,9011.0,150,-46.0,281,275,109,96,42,556,,1.0,,1.0,2.0,4.0,2.0,11.0,1.0,8.0,1.0,1.0,4.0,16.0,3.0,15.0,4.0,21,299,,4.0,1.0,2.0,3.0,2.0,6.0,3.0,10.0,6.0,2.0,9.0,8.0,1.0,1.0,11.0,3.0,14.0,3.0,6.0,2.0,31.0,13.0,24,33,4.0,2.0,4.0,5.0,,9,8.0,20.0,1.0,10.0,6.0,,,,10.0,109,0.75,0.75,1.0,0.2,0.5,0.2,0.25,,0.3333333333333333,0.2741935483870967,0.25,0.3888888888888889,0.3088235294117647,0.25,0.4545454545454545,0.4838709677419355,0.0625,,12.951807228915664,0.1830985915492957,0.1860465116279069,0.1379310344827586,0.35,0.032258064516129,,,0.1290322580645161,0.5,0.5,0.3548387096774194,0.1818181818181818,0.2,1.0,0.2580645161290322,0.125,0.125,1.0,0.1666666666666666,,0.1666666666666666,1.0,1.0,0.5161290322580645,0.125,0.4690419354838709,0.5169400000000001,0.4201222222222222,,,0.1428571428571428,0.4761904761904761,14.1625,23.86,0.3879003558718861,,1.0,2.0,7.0,1.0,1.0,2.0,,1.0,,1.0,3.0,,,,,3.0,4.0,3.0,11.0,,9.0,4.0,4.0,,,1.0,,3.0,3.0,2.0,3.0,,,2.0,0.3333333333333333,,,,0.4444444444444444,,0.0309278350515463,0.1896551724137931,0.0816326530612244,0.047945205479452,0.03125,,0.0666666666666666,0.1081081081081081,,0.0909090909090909,0.1904761904761904,0.1875,,,0.5,0.2258064516129032,0.2857142857142857,0.2857142857142857,1.0,0.1666666666666666,0.1111111111111111,,0.2222222222222222,0.5,0.1111111111111111,,2.0,,2.0,3.0,2.0,,,3.0,2.0,0.1428571428571428,,,,2.0,,1.0,,0.0909090909090909,,,,,,True,,,,,,,,,,,
201627,1610612760,Anthony Morrow,Anthony Morrow,201627,OKC,5471.0,91,4.0,169,175,72,54,25,344,,1.0,,,3.0,7.0,6.0,9.0,6.0,15.0,2.0,4.0,9.0,17.0,6.0,15.0,3.0,39,175,2.0,2.0,2.0,4.0,10.0,2.0,3.0,1.0,14.0,14.0,4.0,18.0,15.0,6.0,,,4.0,4.0,2.0,,,12.0,7.0,9,9,3.0,1.0,,2.0,,3,2.0,10.0,2.0,6.0,5.0,,1.0,1.0,14.0,72,0.7777777777777778,0.7777777777777778,1.0,0.4,0.5,0.4,0.5294117647058824,1.0,0.6666666666666666,0.5625,0.8333333333333334,0.5909090909090909,0.5588235294117647,0.8333333333333334,0.5833333333333334,0.46875,,,18.5,0.1296296296296296,0.0843373493975903,0.2105263157894736,0.125,0.03125,,,0.21875,0.4285714285714285,0.4285714285714285,0.28125,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.46875,0.4,0.4,1.0,,,0.6666666666666666,0.5,1.0,0.5,0.4,0.4478140625,0.46114,0.44,0.0303030303030303,0.0555555555555555,0.2564102564102564,0.358974358974359,14.352941176470589,24.86,0.4260355029585799,,1.0,,,,,,3.0,8.0,,3.0,8.0,,,,2.0,,,,,2.0,,1.0,1.0,,,1.0,,,,,,,,2.0,0.375,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,0.0526315789473684,,,,,0.6666666666666666,,,,,,0.0909090909090909,,,,0.7272727272727273,0.375,,,2.0,2.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,
