EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,OffThreePtRebounds,SecondChanceTurnovers,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,PtsPutbacks,FTDefRebounds,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,SecondChanceFg2Pct,AtRimPctBlocked,DefFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3PctAssisted,SelfOReb,StepOutOfBoundsTurnovers,Defensive 3 Seconds Violations,OffCorner3ReboundPct,SelfORebPct,SecondChanceCorner3FGM,PenaltyCorner3FGM,Clear Path Fouls,ThreePtShootingFoulsDrawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Charge Fouls Drawn,BlockedLongMidRange,SecondChanceAtRimPctAssisted,FTOffRebounds,3pt And 1 Free Throw Trips,OffFTReboundPct,SecondChanceFtPoints,Blocked3s,BlockedCorner3,DefensiveGoaltends,LongMidRangePctBlocked,BlockedArc3,on,Corner3PctBlocked,OffensiveGoaltends
101108,1610612746,Chris Paul,Chris Paul,101108,LAC,12494.0,208,85.0,420,412,159,178,41,832,4.0,7.0,3.0,5.0,9.0,18.0,28.0,48.0,1.0,4.0,1.0,1.0,12.0,23.0,1.0,2.0,4.0,6.0,41.0,73,13.0,27.0,36.0,157,418,1.0,3.0,3.0,14.0,28.0,4.0,7.0,30.0,70.0,8.0,74.0,18.0,21.0,23.0,12.0,1.0,1.0,35.0,19.0,54.0,16.0,3.0,20.0,7.0,8.0,127.0,1.0,7.0,14.0,21.0,1.0,22.0,8.0,4.0,4.0,8.0,2.0,3.0,8.0,2.0,5.0,1.0,16.0,7.0,6.0,1.0,21,1.0,2.0,1.0,32.0,1.0,40.0,1.0,1.0,5.0,15.0,70.0,159,5.0,14.0,0.0975609756097561,0.0975609756097561,0.46153846153846156,0.48148148148148145,0.3333333333333333,0.5714285714285714,0.48148148148148145,0.5616438356164384,0.5,0.605,0.5,0.5714285714285714,0.6554621848739496,0.5,0.6730769230769231,0.27,0.037037037037037035,0.0136986301369863,0.05555555555555555,0.043478260869565216,29.032258064516128,0.5,0.12389380530973451,0.008403361344537815,0.1111111111111111,0.11931818181818182,0.005434782608695652,0.03225806451612903,0.15625,0.12195121951219512,0.1,0.10869565217391304,0.11764705882352941,0.07,0.5714285714285714,0.5714285714285714,0.18,0.5,0.5294117647058824,0.1111111111111111,0.48,0.5833333333333334,0.5833333333333334,0.10714285714285714,0.04,0.25,0.25,1.0,0.23,0.5217391304347826,0.5454545454545454,0.4166666666666667,0.3333333333333333,0.6666666666666666,0.5,0.14285714285714285,0.6,0.02857142857142857,0.17142857142857143,0.6666666666666666,0.34,0.5217391304347826,0.44712150000000006,0.48500000000000004,0.4335971428571428,0.04807692307692308,0.06493506493506493,0.01910828025477707,0.445859872611465,13.653424657534247,24.918518518518518,0.37857142857142856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
101126,1610612746,Nate Robinson,Nate Robinson,101126,LAC,3419.0,57,-16.0,109,107,12,14,11,216,1.0,2.0,,,1.0,5.0,2.0,8.0,,1.0,,,2.0,7.0,,,,,4.0,15,2.0,8.0,3.0,17,120,,,,,2.0,,,,,2.0,6.0,3.0,3.0,7.0,2.0,,,5.0,6.0,11.0,4.0,2.0,3.0,1.0,1.0,28.0,,1.0,3.0,4.0,1.0,5.0,4.0,1.0,3.0,2.0,,1.0,2.0,1.0,1.0,1.0,4.0,,2.0,,2,,,,3.0,,4.0,,,2.0,,,12,,,0.25,0.25,0.5,0.25,,,0.25,0.26666666666666666,,0.30434782608695654,,,0.34,,,0.34782608695652173,,,,,23.770491803278688,0.5,0.09090909090909091,,0.07142857142857142,0.0851063829787234,0.019230769230769232,,0.15384615384615385,,0.09090909090909091,,0.25,0.08695652173913043,0.5,0.5,0.21739130434782608,0.2,0.2,,0.34782608695652173,0.25,0.25,0.5,0.043478260869565216,,,,0.30434782608695654,0.2857142857142857,0.2857142857142857,0.5,,,,,,,,,0.43478260869565216,0.2857142857142857,0.4624434782608697,,0.378,0.08,0.11764705882352941,,,13.433333333333334,25.299999999999997,0.11009174311926606,1.0,2.0,0.047619047619047616,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
201150,1610612746,Spencer Hawes,Spencer Hawes,201150,LAC,21348.0,356,-9.0,677,682,97,128,40,1359,17.0,25.0,1.0,1.0,9.0,22.0,4.0,14.0,6.0,9.0,,,12.0,38.0,1.0,3.0,3.0,6.0,30.0,61,18.0,47.0,17.0,131,732,1.0,3.0,7.0,3.0,7.0,3.0,6.0,1.0,16.0,42.0,18.0,54.0,,38.0,12.0,6.0,,17.0,16.0,33.0,12.0,4.0,6.0,2.0,9.0,82.0,3.0,25.0,44.0,72.0,4.0,76.0,6.0,6.0,,8.0,1.0,4.0,5.0,,4.0,2.0,13.0,1.0,29.0,,42,,4.0,,21.0,,19.0,1.0,,9.0,1.0,16.0,97,2.0,1.0,0.7,0.7241379310344828,1.0,0.3829787234042553,0.3333333333333333,0.5,0.3829787234042553,0.4918032786885246,0.42857142857142855,0.5277777777777778,0.5,0.5769230769230769,0.5598290598290598,0.5,0.5714285714285714,0.4351851851851852,,0.09836065573770492,0.045454545454545456,,17.90633608815427,0.6153846153846154,0.21568627450980393,0.018072289156626505,0.21739130434782608,0.21630094043887146,0.013289036544850499,0.016666666666666666,0.1791044776119403,0.25862068965517243,0.21518987341772153,0.22093023255813954,0.20689655172413793,0.23148148148148148,0.68,0.85,0.2037037037037037,0.4090909090909091,0.42857142857142855,0.6666666666666666,0.12962962962962962,0.2857142857142857,0.2857142857142857,0.75,0.08333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.35185185185185186,0.3157894736842105,0.3157894736842105,1.0,,0.42857142857142855,0.3333333333333333,0.07692307692307693,1.0,,0.46153846153846156,0.5,0.6666666666666666,0.3157894736842105,0.4888726851851853,0.45169166666666666,0.44481538461538467,0.07758620689655173,0.13043478260869565,0.05343511450381679,0.12213740458015267,7.5229508196721335,25.485106382978728,0.1432791728212703,1.0,,0.007407407407407408,0.008928571428571428,1.0,3.0,2.0,4.0,2.0,3.0,3.0,1.0,17.0,12.0,5.0,17.0,14.0,2.0,0.5,0.2,0.09375,0.02564102564102564,0.014925373134328358,0.8235294117647058,0.7058823529411765,0.42857142857142855,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
203085,1610612746,Austin Rivers,Austin Rivers,203085,LAC,21038.0,351,19.0,685,682,104,159,59,1367,29.0,41.0,8.0,12.0,15.0,39.0,9.0,25.0,3.0,8.0,,1.0,7.0,23.0,1.0,4.0,3.0,5.0,53.0,105,10.0,31.0,17.0,153,676,1.0,4.0,3.0,8.0,13.0,3.0,6.0,2.0,27.0,36.0,70.0,24.0,6.0,23.0,7.0,5.0,,20.0,18.0,38.0,14.0,4.0,9.0,2.0,9.0,94.0,6.0,15.0,22.0,38.0,9.0,47.0,13.0,6.0,7.0,12.0,,5.0,3.0,,7.0,,15.0,1.0,8.0,1.0,28,1.0,1.0,,21.0,,31.0,3.0,,15.0,2.0,27.0,104,3.0,1.0,0.33962264150943394,0.33962264150943394,0.8,0.3225806451612903,0.25,0.5,0.3225806451612903,0.5047619047619047,0.6153846153846154,0.5,0.16666666666666666,0.6578947368421053,0.51,0.16666666666666666,0.6136363636363636,0.22794117647058823,,0.047619047619047616,0.05128205128205128,,21.79656538969617,0.8,0.09777777777777778,0.029556650246305417,0.12931034482758622,0.10850439882697947,0.026627218934911243,0.05333333333333334,0.023809523809523808,0.078125,0.19480519480519481,0.14606741573033707,0.07407407407407407,0.3014705882352941,0.7073170731707317,0.7631578947368421,0.2867647058823529,0.38461538461538464,0.40540540540540543,0.26666666666666666,0.18382352941176472,0.36,0.36,0.2222222222222222,0.058823529411764705,0.375,0.375,1.0,0.16911764705882354,0.30434782608695654,0.30434782608695654,0.7142857142857143,,0.4444444444444444,0.25,0.631578947368421,0.6666666666666666,0.05263157894736842,0.2631578947368421,0.6,0.5294117647058824,0.30434782608695654,0.5032911111111111,0.5444571428571429,0.5892416666666667,0.10135135135135136,0.1282051282051282,0.0196078431372549,0.17647058823529413,8.134285714285715,25.293548387096774,0.15182481751824817,3.0,,0.022222222222222223,0.018867924528301886,,3.0,,5.0,,1.0,1.0,1.0,4.0,2.0,2.0,4.0,3.0,,,0.07317073170731707,0.030303030303030304,0.018867924528301886,0.013333333333333334,0.75,0.41379310344827586,0.3333333333333333,,1.0,6.0,1.0,1.0,0.034482758620689655,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,True,,
2045,1610612746,Hedo Turkoglu,Hedo Turkoglu,2045,LAC,42269.0,704,14.0,1379,1368,272,371,114,2747,11.0,15.0,3.0,4.0,3.0,9.0,9.0,25.0,18.0,33.0,5.0,5.0,42.0,106.0,6.0,9.0,4.0,10.0,23.0,49,60.0,139.0,6.0,232,1463,9.0,14.0,33.0,3.0,7.0,6.0,15.0,,24.0,26.0,20.0,165.0,15.0,106.0,42.0,,,16.0,21.0,37.0,11.0,10.0,5.0,3.0,8.0,95.0,3.0,35.0,45.0,94.0,5.0,99.0,19.0,11.0,8.0,18.0,8.0,11.0,11.0,,7.0,2.0,29.0,4.0,36.0,1.0,66,,7.0,,19.0,1.0,11.0,,,4.0,,24.0,272,5.0,,0.5652173913043478,0.5909090909090909,0.9166666666666666,0.4316546762589928,0.6428571428571429,0.4,0.4316546762589928,0.46938775510204084,0.42857142857142855,0.601063829787234,0.7857142857142857,0.5454545454545454,0.6010362694300518,0.7857142857142857,0.5454545454545454,0.7393617021276596,,,,,14.692256783587029,0.6206896551724138,0.1125,0.007874015748031496,0.16279069767441862,0.13008130081300814,0.00778816199376947,,0.13138686131386862,0.12396694214876033,0.08450704225352113,0.1566265060240964,0.1836734693877551,0.0797872340425532,0.7333333333333333,0.7333333333333333,0.047872340425531915,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.13297872340425532,0.36,0.36,0.7777777777777778,0.17553191489361702,0.5454545454545454,0.5454545454545454,0.8888888888888888,0.5638297872340425,0.39622641509433965,0.39622641509433965,0.9285714285714286,0.23809523809523808,0.42857142857142855,0.6666666666666666,0.18181818181818182,0.75,0.22727272727272727,0.45454545454545453,0.4,0.8191489361702128,0.39622641509433965,0.5220013297872341,0.5277192307692308,0.5103227272727273,0.025906735751295335,0.07547169811320754,0.14224137931034483,0.10344827586206896,11.740816326530611,24.964028776978417,0.19724437998549674,2.0,,0.007662835249042145,0.0049504950495049506,2.0,3.0,3.0,7.0,2.0,14.0,5.0,1.0,7.0,5.0,2.0,7.0,2.0,,0.42857142857142855,,0.22580645161290322,0.020833333333333332,0.006134969325153374,0.2857142857142857,0.36363636363636365,0.14285714285714285,0.6666666666666666,1.0,,1.0,,0.01694915254237288,,3.0,2.0,1.0,1.0,0.6,0.3333333333333333,0.4,0.007142857142857143,,,,,,,,,,,,,,True,,
201175,1610612746,Glen Davis,Glen Davis,201175,LAC,22484.0,375,-9.0,714,711,76,107,50,1425,39.0,66.0,,4.0,11.0,25.0,2.0,16.0,,,,,,1.0,,,,,52.0,107,,1.0,24.0,128,722,,,14.0,,8.0,,,2.0,2.0,80.0,24.0,,,,,13.0,,7.0,10.0,17.0,6.0,4.0,3.0,1.0,3.0,44.0,16.0,17.0,36.0,61.0,22.0,83.0,14.0,7.0,7.0,6.0,,3.0,13.0,2.0,3.0,,19.0,1.0,21.0,6.0,59,2.0,5.0,9.0,41.0,1.0,44.0,4.0,,21.0,3.0,2.0,76,1.0,3.0,0.7692307692307693,0.8333333333333334,,,,,,0.48598130841121495,,0.48148148148148145,0.4375,,0.5,0.4117647058823529,0.09090909090909091,0.009259259259259259,,0.12149532710280374,0.16,,19.041450777202073,0.3157894736842105,0.15584415584415584,0.08290155440414508,0.1349206349206349,0.1484593837535014,0.06451612903225806,0.09375,0.14285714285714285,0.16923076923076924,0.15853658536585366,0.15463917525773196,0.06896551724137931,0.6111111111111112,0.5909090909090909,0.6842105263157895,0.23148148148148148,0.44,0.5238095238095238,0.6363636363636364,0.14814814814814814,0.125,0.125,1.0,,,,,0.009259259259259259,,,,,,,0.5,,,,,0.6203703703703703,,0.49189158878504663,0.5489399999999999,0.4754125,0.168,0.1693548387096774,0.109375,0.015625,5.253271028037384,69.9,0.10644257703081232,6.0,2.0,0.04054054054054054,0.03333333333333333,5.0,13.0,7.0,16.0,8.0,8.0,4.0,4.0,6.0,4.0,1.0,6.0,3.0,,0.4375,0.13636363636363635,0.26666666666666666,0.15384615384615385,0.025974025974025976,0.5,0.7948717948717948,0.8125,0.38461538461538464,,3.0,,,0.07142857142857142,0.07142857142857142,,,,,,,,,1.0,5.0,1.0,0.2,,,,,,,,,,True,,
200755,1610612746,JJ Redick,JJ Redick,200755,LAC,13619.0,227,12.0,453,437,97,123,41,890,3.0,6.0,1.0,1.0,3.0,5.0,19.0,35.0,4.0,11.0,,1.0,11.0,27.0,2.0,6.0,2.0,5.0,25.0,46,15.0,38.0,9.0,104,459,2.0,6.0,12.0,6.0,10.0,2.0,6.0,,18.0,44.0,6.0,42.0,3.0,27.0,11.0,3.0,,6.0,5.0,11.0,4.0,1.0,3.0,1.0,2.0,27.0,1.0,5.0,9.0,15.0,3.0,18.0,3.0,2.0,1.0,5.0,1.0,4.0,4.0,1.0,1.0,1.0,9.0,2.0,5.0,1.0,14,,,1.0,13.0,1.0,9.0,1.0,5.0,2.0,,18.0,97,2.0,,0.88,0.88,0.9333333333333333,0.39473684210526316,0.3333333333333333,0.3333333333333333,0.39473684210526316,0.5434782608695652,0.6,0.5654761904761905,0.5454545454545454,0.5625,0.5823529411764706,0.5454545454545454,0.5625,0.4523809523809524,,0.06521739130434782,,,18.913480885311873,0.5555555555555556,0.072,0.00819672131147541,0.07042253521126761,0.07142857142857142,0.009523809523809525,,0.08108108108108109,0.043478260869565216,0.09523809523809523,0.0784313725490196,0.05,0.07142857142857142,0.5,1.0,0.05952380952380952,0.6,0.6,0.6666666666666666,0.4166666666666667,0.5428571428571428,0.5428571428571428,0.9473684210526315,0.13095238095238096,0.36363636363636365,0.36363636363636365,1.0,0.32142857142857145,0.4074074074074074,0.4074074074074074,0.9090909090909091,,0.5454545454545454,0.3333333333333333,0.0625,1.0,0.0625,0.3125,0.4,0.5238095238095238,0.4074074074074074,0.48689761904761897,0.55035,0.454446875,0.03529411764705882,0.0425531914893617,0.11538461538461539,0.17307692307692307,15.81521739130435,24.736842105263158,0.2141280353200883,1.0,1.0,0.011363636363636364,,1.0,2.0,3.0,5.0,,1.0,,4.0,,,,,,,0.6,0.5,0.08333333333333333,,0.016129032258064516,,0.6666666666666666,0.18181818181818182,0.5,1.0,,,,0.037037037037037035,,,,,1.0,,,,0.02631578947368421,,,,1.0,1.0,1.0,0.058823529411764705,,,,,,,True,,
200770,1610612746,Jordan Farmar,Jordan Farmar,200770,LAC,9395.0,157,-27.0,300,295,49,44,22,595,4.0,9.0,,,1.0,3.0,5.0,10.0,2.0,6.0,1.0,,11.0,25.0,,2.0,,3.0,10.0,22,13.0,31.0,2.0,61,345,,3.0,,,2.0,,3.0,,,4.0,16.0,27.0,12.0,25.0,11.0,1.0,,17.0,7.0,24.0,3.0,4.0,9.0,3.0,5.0,55.0,1.0,5.0,4.0,9.0,3.0,12.0,6.0,5.0,1.0,9.0,,7.0,,,2.0,,9.0,,8.0,,16,,,,9.0,1.0,2.0,,,1.0,,,49,1.0,,0.2,0.2,0.6923076923076923,0.41935483870967744,,,0.41935483870967744,0.45454545454545453,,0.5566037735849056,,,0.5648148148148148,,,0.5849056603773585,,0.045454545454545456,,,19.444444444444443,1.0,0.05333333333333334,0.011904761904761904,0.12195121951219512,0.07758620689655173,0.02112676056338028,,0.08695652173913043,0.05,0.03125,0.08823529411764706,0.2857142857142857,0.16981132075471697,0.4444444444444444,0.5,0.05660377358490566,0.3333333333333333,0.3333333333333333,,0.18867924528301888,0.5,0.5,0.2,0.11320754716981132,0.3333333333333333,0.3333333333333333,1.0,0.4716981132075472,0.44,0.44,0.6363636363636364,0.3333333333333333,0.6666666666666666,,,,,0.6,,0.7547169811320755,0.44,0.5128849056603773,0.52415,0.45072,0.018518518518518517,0.043478260869565216,,,11.331818181818182,25.35483870967742,0.16333333333333333,2.0,,0.034482758620689655,0.045454545454545456,,,,,,,,,,,,,,,,0.1111111111111111,,0.041666666666666664,,,0.25,,,,2.0,,,,0.06896551724137931,,,,,,,,,,,,,,,,,,,,,,True,,
2037,1610612746,Jamal Crawford,Jamal Crawford,2037,LAC,23598.0,393,-18.0,766,760,144,195,62,1526,16.0,26.0,,,13.0,42.0,30.0,65.0,6.0,19.0,2.0,6.0,21.0,75.0,,2.0,4.0,17.0,59.0,133,27.0,94.0,54.0,253,834,2.0,4.0,14.0,8.0,19.0,5.0,23.0,14.0,45.0,32.0,86.0,66.0,15.0,72.0,21.0,5.0,1.0,34.0,18.0,52.0,12.0,6.0,25.0,7.0,2.0,122.0,4.0,8.0,13.0,25.0,6.0,31.0,13.0,9.0,4.0,15.0,1.0,10.0,7.0,1.0,5.0,,22.0,4.0,9.0,1.0,30,1.0,1.0,3.0,38.0,5.0,59.0,3.0,2.0,21.0,1.0,45.0,144,2.0,1.0,0.2711864406779661,0.2711864406779661,0.8148148148148148,0.2872340425531915,0.5,0.21739130434782608,0.2967032967032967,0.44360902255639095,0.42105263157894735,0.43832599118942733,0.7142857142857143,0.36904761904761907,0.5,0.7777777777777778,0.4583333333333333,0.41409691629955947,0.010638297872340425,0.03759398496240601,0.07142857142857142,0.013333333333333334,32.57756563245823,0.6818181818181818,0.059907834101382486,0.018691588785046728,0.06557377049180328,0.061946902654867256,0.013927576601671309,0.014084507042253521,0.024390243902439025,0.05,0.10666666666666667,0.07216494845360824,0.04,0.1145374449339207,0.6153846153846154,0.6666666666666666,0.18502202643171806,0.30952380952380953,0.3333333333333333,0.15384615384615385,0.28634361233480177,0.46153846153846156,0.46153846153846156,0.36666666666666664,0.08370044052863436,0.3157894736842105,0.3157894736842105,0.8333333333333334,0.3303964757709251,0.28,0.28378378378378377,0.8095238095238095,0.2857142857142857,0.2857142857142857,,,,0.14285714285714285,0.40476190476190477,0.23529411764705882,0.5286343612334802,0.2916666666666667,0.4706087053571427,0.579175,0.42267625,0.108,0.1390728476821192,0.05533596837944664,0.17786561264822134,11.796992481203011,26.093617021276597,0.18798955613577023,1.0,,0.006896551724137931,0.009009009009009009,1.0,1.0,2.0,3.0,,4.0,,1.0,1.0,1.0,,2.0,1.0,,0.6666666666666666,0.07692307692307693,0.1,0.03508771929824561,0.011627906976744186,0.5,0.1875,0.14285714285714285,1.0,,3.0,,,,0.023622047244094488,2.0,1.0,,6.0,1.0,0.5,0.16666666666666666,0.06060606060606061,3.0,,,,1.0,1.0,0.05263157894736842,4.0,1.0,1.0,,,,True,,
201599,1610612746,DeAndre Jordan,DeAndre Jordan,201599,LAC,14277.0,238,-18.0,470,465,123,150,59,935,24.0,37.0,5.0,7.0,1.0,3.0,,,,,,,,,,,,,25.0,40,,,23.0,73,524,,,31.0,5.0,7.0,,,12.0,22.0,24.0,26.0,,,,,1.0,,5.0,3.0,8.0,3.0,,1.0,,4.0,19.0,31.0,20.0,40.0,75.0,37.0,112.0,7.0,4.0,3.0,8.0,1.0,5.0,4.0,,3.0,,12.0,5.0,14.0,,22,,1.0,2.0,38.0,,47.0,5.0,,13.0,13.0,22.0,123,3.0,6.0,0.48,1.0,,,,,,0.625,0.7142857142857143,0.625,0.5416666666666666,0.7142857142857143,0.5983606557377049,0.5740740740740741,0.55,,,0.025,,,13.543599257884972,0.6666666666666666,0.31496062992125984,0.1962025316455696,0.3125,0.31413612565445026,0.15289256198347106,0.25,0.29411764705882354,0.35555555555555557,0.2916666666666667,0.3541666666666667,0.1875,0.925,0.6486486486486487,0.6666666666666666,0.075,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,1.0,0.7142857142857143,,,,0.925,,0.626125,0.6043000000000001,0.6429285714285715,0.2708333333333333,0.2708333333333333,0.4246575342465753,0.3013698630136986,1.2650000000000001,,0.26170212765957446,6.0,1.0,0.07142857142857142,0.06451612903225806,13.0,24.0,13.0,24.0,26.0,15.0,7.0,,11.0,2.0,9.0,11.0,7.0,1.0,0.5416666666666666,0.02702702702702703,0.5769230769230769,0.1794871794871795,0.17333333333333334,0.6363636363636364,0.4583333333333333,1.0,0.5416666666666666,,2.0,,,0.09090909090909091,0.14285714285714285,,,,,,,,,,,,,,,,5.0,,,3.0,,,True,,
