EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGA,FG3A,BadPassSteals,FG3APct,Corner3Frequency,Avg3ptShotDistance,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGM,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,SecondChanceFG3A,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Arc3Assists,AtRimAssists,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,BlockingFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,PtsUnassisted3s,FTDefRebounds,LostBallTurnovers,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,SecondChanceFg3Pct,PenaltyFg3Pct,DefFTReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,PenaltyCorner3FGA,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls Drawn,Technical Free Throw Trips,PenaltyCorner3Frequency,BlockedLongMidRange,ShortMidRangePctAssisted,SecondChanceFtPoints,Fg2aBlocked,Travels,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,on,StepOutOfBoundsTurnovers,Charge Fouls Drawn,DefensiveGoaltends,3SecondViolations,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,HeaveAttempts,Fg3aBlocked,FTOffRebounds,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,Blocked3s,BlockedArc3,OffensiveGoaltends,Defensive 3 Seconds Violations,BlockedCorner3
101133,1610612754,Ian Mahinmi,Ian Mahinmi,101133,IND,4261.0,71,4,137,137,49.0,42.0,21.0,274,8.0,11.0,4.0,7.0,2.0,3.0,3.0,1.0,8.0,15.0,1.0,17,134,4.0,7.0,8.0,2.0,4.0,1.0,5.0,6.0,10.0,8.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,6.0,3.0,6.0,9.0,8.0,17.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,11.0,1.0,1.0,4.0,7.0,3.0,1.0,4.0,3.0,1.0,4.0,4.0,5.0,49.0,1.0,1.0,0.375,0.75,0.5333333333333333,0.5714285714285714,0.5,0.5333333333333333,0.5714285714285714,0.5,0.4473684210526316,0.5,0.35714285714285715,12.883435582822086,0.5,0.1276595744680851,0.11764705882352941,0.125,0.1111111111111111,0.1267605633802817,0.11594202898550725,0.15,0.1875,0.16666666666666666,0.07692307692307693,0.1875,0.1111111111111111,0.05555555555555555,0.3333333333333333,0.14285714285714285,1.0,0.7333333333333333,0.7272727272727273,0.7272727272727273,0.375,0.2,0.06666666666666667,1.0,0.5714285714285714,0.75,0.6666666666666666,0.7333333333333333,0.53896,0.5870500000000001,0.48792500000000005,0.16666666666666666,0.16666666666666666,0.47058823529411764,0.29411764705882354,3.5933333333333337,0.35766423357664234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101139,1610612754,CJ Miles,CJ Miles,101139,IND,748.0,12,17,21,21,8.0,11.0,1.0,42,1.0,1.0,,,,,,,1.0,1.0,1.0,3,14,,,,,,1.0,1.0,,2.0,,,,,,,,,,1.0,2.0,3.0,,3.0,,1.0,,,,,,,,,,,,2.0,2.0,1.0,,,,,,,1.0,8.0,,,,,1.0,,,0.5,,,0.5,,0.5,13.043478260869565,,0.2,,0.16666666666666666,,0.1875,,,,,,,0.3333333333333333,0.25,,,,0.5,1.0,1.0,,,,,,,,1.0,0.7167,,,0.3333333333333333,0.5,,0.3333333333333333,0.1,0.38095238095238093,1.0,1.0,1.0,0.5,0.5,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201155,1610612754,Rodney Stuckey,Rodney Stuckey,201155,IND,4446.0,74,2,144,143,54.0,47.0,22.0,287,3.0,8.0,,,2.0,5.0,6.0,5.0,5.0,19.0,3.0,22,143,,,,2.0,6.0,1.0,5.0,2.0,8.0,,8.0,4.0,12.0,,,28.0,1.0,1.0,4.0,8.0,12.0,2.0,14.0,,1.0,,2.0,2.0,3.0,5.0,1.0,3.0,,5.0,,1.0,3.0,4.0,1.0,1.0,,,,,,5.0,54.0,,1.0,0.2,0.2,0.2631578947368421,,0.3333333333333333,0.35185185185185186,,0.2857142857142857,0.3793103448275862,,0.3125,19.883040935672515,0.4,0.15384615384615385,0.019230769230769232,0.16666666666666666,0.05,0.15789473684210525,0.027777777777777776,,,,,0.16666666666666666,0.2631578947368421,0.16666666666666666,0.16666666666666666,,,0.2962962962962963,0.375,0.375,,0.2222222222222222,0.18518518518518517,,,0.7142857142857143,0.4,0.5925925925925926,0.5048537037037037,0.55065,0.5861357142857143,0.03571428571428571,0.05,,0.22727272727272727,8.963157894736844,0.375,3.0,8.0,1.0,0.2962962962962963,0.1111111111111111,24.625000000000004,1.0,1.0,2.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,9.0,5.0,1.0,4.0,5.0,3.0,1.0,1.0,1.0,1.0,0.375,0.375,0.06666666666666667,0.14285714285714285,0.16666666666666666,0.16666666666666666,0.2,0.2,1.0,0.6666666666666666,0.6666666666666666,1.0,0.18518518518518517,0.2,0.2,1.0,1.0,0.14285714285714285,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201588,1610612754,George Hill,George Hill,201588,IND,3146.0,52,20,100,101,56.0,39.0,11.0,201,,1.0,,,,,5.0,5.0,6.0,11.0,4.0,28,84,1.0,1.0,5.0,2.0,4.0,4.0,14.0,,12.0,,5.0,1.0,6.0,,,13.0,1.0,1.0,3.0,5.0,10.0,2.0,12.0,,2.0,,2.0,1.0,1.0,3.0,2.0,2.0,,3.0,,,5.0,5.0,1.0,2.0,,,,,,14.0,56.0,,2.0,,,0.5454545454545454,1.0,0.5,0.6666666666666666,0.8333333333333334,0.7142857142857143,0.7,0.8333333333333334,0.7777777777777778,19.82758620689655,0.6666666666666666,0.13157894736842105,0.029411764705882353,0.15789473684210525,0.08333333333333333,0.14035087719298245,0.043478260869565216,,,,0.4444444444444444,,0.05555555555555555,0.125,0.3333333333333333,,,0.05555555555555555,,,,0.2777777777777778,0.2777777777777778,,,,,0.4444444444444444,0.45988333333333337,0.482425,0.4595285714285714,0.05555555555555555,0.09090909090909091,0.17857142857142858,0.5,13.354545454545455,0.56,1.0,7.0,2.0,0.3888888888888889,0.05555555555555555,25.171428571428574,3.0,3.0,,4.0,6.0,2.0,3.0,4.0,2.0,3.0,3.0,6.0,4.0,1.0,1.0,4.0,1.0,,,0.25,0.5714285714285714,0.5714285714285714,0.06666666666666667,0.2,0.6,0.6,0.6,0.6,,,,,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.25,0.6666666666666666,0.42857142857142855,0.6666666666666666,1.0,2.0,1.0,2.0,9.0,2.0,1.0,2.0,1.0,0.5,0.6666666666666666,0.3333333333333333,0.5,1.0,0.6666666666666666,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202331,1610612754,Paul George,Paul George,202331,IND,5454.0,91,15,173,173,70.0,60.0,23.0,346,4.0,11.0,2.0,3.0,1.0,5.0,4.0,12.0,9.0,27.0,8.0,53,166,2.0,5.0,7.0,5.0,14.0,6.0,25.0,6.0,12.0,4.0,5.0,1.0,6.0,1.0,2.0,13.0,1.0,3.0,7.0,10.0,18.0,4.0,22.0,1.0,5.0,1.0,4.0,2.0,8.0,12.0,2.0,2.0,,11.0,,1.0,8.0,11.0,4.0,1.0,1.0,1.0,,1.0,1.0,25.0,70.0,2.0,1.0,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.4,0.35714285714285715,0.45918367346938777,0.5833333333333334,0.3958333333333333,0.49074074074074076,0.5833333333333334,0.44642857142857145,32.67326732673267,0.3333333333333333,0.15384615384615385,0.05357142857142857,0.23333333333333334,0.043478260869565216,0.17894736842105263,0.05063291139240506,0.09523809523809523,,0.06666666666666667,0.2222222222222222,0.047619047619047616,0.19230769230769232,0.2727272727272727,0.125,0.034482758620689655,1.0,0.22448979591836735,0.36363636363636365,0.36363636363636365,0.25,0.08163265306122448,0.24489795918367346,0.5,0.6666666666666666,0.20833333333333334,0.2,0.673469387755102,0.5004887755102041,0.5053300000000001,0.4710229166666666,0.07547169811320754,0.12903225806451613,0.1320754716981132,0.4716981132075472,9.785185185185185,0.4046242774566474,5.0,22.0,4.0,0.4489795918367347,0.10204081632653061,25.704545454545453,1.0,4.0,1.0,8.0,17.0,1.0,8.0,9.0,1.0,10.0,24.0,17.0,8.0,,,3.0,3.0,1.0,,0.8888888888888888,0.4090909090909091,0.4090909090909091,0.058823529411764705,,0.25,0.25,0.3333333333333333,0.3333333333333333,0.5,0.2,0.2,1.0,0.3469387755102041,0.47058823529411764,0.47058823529411764,0.875,0.16666666666666666,0.3333333333333333,0.47058823529411764,1.0,3.0,1.0,3.0,3.0,1.0,2.0,,,1.0,0.3,0.16666666666666666,1.0,1.0,0.375,2.0,1.0,2.0,1.0,1.0,0.08333333333333333,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2561,1610612754,David West,David West,2561,IND,2202.0,37,23,71,72,46.0,22.0,5.0,143,2.0,2.0,,,1.0,1.0,1.0,6.0,8.0,9.0,3.0,19,54,,,,3.0,3.0,3.0,9.0,16.0,,,1.0,,1.0,,,2.0,,,3.0,1.0,5.0,,5.0,,,,1.0,1.0,3.0,4.0,1.0,1.0,,2.0,,1.0,2.0,4.0,,2.0,2.0,,1.0,2.0,1.0,9.0,46.0,,1.0,1.0,1.0,0.8888888888888888,,1.0,0.8888888888888888,,1.0,0.8636363636363636,,0.9,18.987341772151897,0.25,0.034482758620689655,,0.2,,0.09090909090909091,,,,,,0.1111111111111111,,0.16666666666666666,0.3333333333333333,,0.5,0.2222222222222222,1.0,1.0,1.0,0.1111111111111111,0.6666666666666666,,,0.3333333333333333,1.0,0.2222222222222222,0.4545555555555556,,0.5304333333333333,,,,0.47368421052631576,14.033333333333335,0.647887323943662,,,,,,,1.0,5.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,1.0,0.8333333333333334,0.8333333333333334,1.0,,,,,,,,,,,,,,,,1.0,,,,,,0.3333333333333333,,,,,,,,,,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449,1610612754,Luis Scola,Luis Scola,2449,IND,3084.0,51,-12,97,97,23.0,38.0,17.0,194,5.0,10.0,2.0,3.0,1.0,2.0,4.0,4.0,8.0,18.0,7.0,23,107,3.0,5.0,9.0,2.0,5.0,1.0,5.0,4.0,12.0,6.0,1.0,1.0,2.0,,,5.0,4.0,4.0,3.0,4.0,7.0,8.0,15.0,,,,1.0,,1.0,2.0,,,,3.0,,,8.0,12.0,5.0,2.0,1.0,1.0,,1.0,,5.0,23.0,1.0,1.0,0.25,0.4,0.4444444444444444,0.6,0.4,0.42105263157894735,0.6,0.4,0.46,0.75,0.4166666666666667,22.222222222222225,0.5,0.11428571428571428,0.10810810810810811,0.21428571428571427,0.2857142857142857,0.14285714285714285,0.1568627450980392,0.13333333333333333,0.07692307692307693,0.2,0.15384615384615385,0.09090909090909091,0.09090909090909091,0.3333333333333333,,,,0.5263157894736842,0.5,0.625,,0.21052631578947367,0.21052631578947367,0.6,0.6666666666666666,0.4,0.5,0.5789473684210527,0.5418447368421052,0.5800333333333333,0.45020000000000004,0.21739130434782608,0.22727272727272727,0.391304347826087,0.21739130434782608,6.088888888888889,0.23711340206185566,1.0,1.0,,0.05263157894736842,0.05263157894736842,23.9,2.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,0.1111111111111111,0.5,0.5,0.6666666666666666,0.25,0.25,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,0.5,3.0,3.0,1.0,0.16666666666666666,0.2,0.25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202388,1610612754,Donald Sloan,Donald Sloan,202388,IND,2304.0,38,-5,72,71,13.0,21.0,12.0,143,,,,,,,1.0,,,1.0,,3,82,,,,,,,,,,,,5.0,5.0,2.0,,15.0,,,2.0,,2.0,,2.0,,,,1.0,,1.0,2.0,,,,1.0,,,1.0,,,,,,,,,,13.0,,,,,,,,0.5,,,0.5,,,5.882352941176471,0.5,,,0.18181818181818182,,0.05263157894736842,,,,,,,,0.16666666666666666,0.2,,,,,,,0.3333333333333333,,,,,,0.6666666666666666,0.52395,,0.5919,,,,,5.7,0.18055555555555555,1.0,2.0,,0.6666666666666666,0.3333333333333333,24.2,,,1.0,,1.0,,1.0,1.0,,1.0,3.0,1.0,,3.0,,,,1.0,,1.0,0.5,0.5,,,,,,,,1.0,1.0,1.0,0.3333333333333333,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202730,1610612754,Lavoy Allen,Lavoy Allen,202730,IND,161.0,3,1,4,4,,,1.0,8,,,,,,,1.0,,1.0,1.0,,2,5,,,,,,,,2.0,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,1.0,,,20.0,,1.0,,,,0.5,,,,,,1.0,,,,,,,,,,1.0,,,,,,,0.3734,,,,,,,10.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203524,1610612754,Solomon Hill,Solomon Hill,203524,IND,337.0,6,4,13,11,13.0,3.0,,24,,,,,,,,,,,2.0,2,9,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,2.0,13.0,,,,,,,,,,,1.0,,1.0,7.692307692307692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
