EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,OffCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,BlockedLongMidRange,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,Blocked3s,BlockedArc3,BlockedCorner3,LongMidRangePctBlocked,Corner3PctBlocked,PenaltyCorner3Accuracy,Clear Path Fouls,HeaveMakes,on,3pt And 1 Free Throw Trips,OffensiveGoaltends
1737,1610612741,Nazr Mohammed,Nazr Mohammed,1737,CHI,5618.0,94,-7,180,184,76,79,19,364,6.0,10,2.0,4,4.0,5.0,4,7,6,21,1.0,13,187,2.0,4,1.0,5.0,4.0,8,1.0,9.0,6,6.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,4,1.0,4.0,13.0,2.0,19.0,7,26,1.0,2,2.0,2.0,2.0,3,1.0,5,2.0,2.0,8,1.0,11,1.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,9.0,76,1.0,0.5,0.75,0.2857142857142857,0.5,0.5,0.2857142857142857,0.5,0.5,0.29545454545454547,0.5,0.5,0.09523809523809523,0.2,13.30049261083744,0.4,0.2857142857142857,0.125,0.21311475409836064,0.06557377049180328,0.16666666666666666,0.07692307692307693,0.2,0.06896551724137931,0.13043478260869565,0.058823529411764705,0.09090909090909091,0.3333333333333333,0.19230769230769232,0.17391304347826086,0.125,0.25,0.08333333333333333,0.5,0.47619047619047616,0.6,0.75,0.5,0.19047619047619047,0.3333333333333333,1.0,0.5,0.625,0.8,0.47619047619047616,0.45854761904761904,0.5353,0.4666625,0.09090909090909091,0.09090909090909091,0.38461538461538464,0.6923076923076923,8.314285714285713,0.4222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
201166,1610612741,Aaron Brooks,Aaron Brooks,201166,CHI,45045.0,751,97,1443,1438,349,304,169,2881,54.0,106,2.0,3,7.0,22.0,74,36,100,216,57.0,377,1465,5.0,9,,31.0,14.0,42,22.0,77.0,20,180.0,,18.0,79.0,45.0,124.0,24.0,26.0,293.0,5.0,7,1.0,20.0,32.0,1.0,53.0,13,66,4.0,21,14.0,37.0,28.0,21,4.0,58,2.0,9.0,25,2.0,73,1.0,,2.0,53.0,,66.0,4.0,26.0,2.0,1.0,1.0,2.0,1.0,77.0,349,12.0,0.1,0.1,0.46296296296296297,0.5555555555555556,0.3333333333333333,0.47904191616766467,0.7380952380952381,0.3716216216216216,0.5151933701657458,0.7380952380952381,0.4470588235294118,0.08333333333333333,0.12264150943396226,25.51640340218712,0.6379310344827587,0.023255813953488372,0.030303030303030304,0.05970149253731343,0.015021459227467811,0.0947867298578199,0.02066115702479339,0.06961178045515395,0.01694915254237288,0.004694835680751174,0.03787878787878788,0.02185792349726776,0.05555555555555555,0.04878048780487805,0.07142857142857142,0.08823529411764706,0.12195121951219512,0.024390243902439025,0.5,0.31736526946107785,0.5094339622641509,0.5806451612903226,0.09259259259259259,0.2215568862275449,0.10778443113772455,0.14285714285714285,0.6666666666666666,0.2972972972972973,0.3181818181818182,0.6706586826347305,0.4989285498489428,0.49748437500000003,0.4853338028169014,0.0782122905027933,0.1092436974789916,0.08222811671087533,0.20424403183023873,6.584259259259261,0.24185724185724186,35.0,11.0,4.0,13.0,3.0,4.0,3.0,36.0,105.0,4.0,8.0,9.0,29.0,40.0,118.0,7.0,12.0,9.0,32.0,69.0,51.0,3.0,102.0,36.0,1.0,21.0,37.0,16.0,7.0,10.0,9.0,1.0,2.0,8.0,3.0,1.0,4.0,2.0,4.0,4.0,0.575,0.3389830508474576,0.5833333333333334,0.28125,0.34782608695652173,0.3532934131736527,0.00847457627118644,0.06756756756756757,0.009523809523809525,0.008264462809917356,0.01694915254237288,0.47297297297297297,0.5072463768115942,0.08571428571428572,0.3055555555555556,0.3055555555555556,0.18181818181818182,0.038922155688622756,0.3076923076923077,0.3076923076923077,0.75,0.3143712574850299,0.34285714285714286,0.34615384615384615,0.5555555555555556,0.19047619047619047,0.75,1.0,0.38095238095238093,0.5,1.0,0.04054054054054054,0.3918918918918919,0.3103448275862069,0.35294117647058826,0.016666666666666666,25.86864406779661,,,,,,,,,,,,,,,True,,
201959,1610612741,Taj Gibson,Taj Gibson,201959,CHI,32626.0,544,-31,1021,1043,284,218,140,2064,59.0,106,20.0,42,10.0,25.0,37,26,85,169,43.0,213,1102,21.0,44,7.0,49.0,15.0,38,18.0,48.0,122,48.0,26.0,19.0,13.0,12.0,25.0,11.0,5.0,62.0,14.0,43,2.0,16.0,46.0,3.0,65.0,59,124,7.0,12,9.0,7.0,4.0,15,2.0,22,4.0,4.0,30,2.0,53,,8.0,4.0,49.0,,54.0,6.0,21.0,25.0,15.0,5.0,25.0,18.0,48.0,284,3.0,0.7176470588235294,0.8472222222222222,0.5029585798816568,0.4772727272727273,0.39473684210526316,0.5029585798816568,0.4772727272727273,0.39473684210526316,0.5518134715025906,0.5104166666666666,0.48,0.11242603550295859,0.16037735849056603,18.067226890756302,0.3181818181818182,0.1,0.08,0.11794871794871795,0.12112676056338029,0.11267605633802817,0.08695652173913043,0.11654135338345864,0.11046511627906977,0.1524390243902439,0.08888888888888889,0.07627118644067797,0.09230769230769231,0.11214953271028037,0.1437908496732026,0.12612612612612611,0.06451612903225806,0.1076923076923077,0.72,0.6272189349112426,0.5566037735849056,0.6629213483146067,0.6949152542372882,0.21893491124260356,0.15384615384615385,0.9545454545454546,0.47619047619047616,0.6578947368421053,0.4,0.6272189349112426,0.528887573964497,0.5821514285714285,0.5359815789473683,0.11413043478260869,0.11413043478260869,0.2300469483568075,0.22535211267605634,5.189940828402368,0.2781586679725759,14.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,6.0,2.0,3.0,1.0,3.0,2.0,4.0,,1.0,,,,9.0,9.0,,,,,,,,0.05405405405405406,,0.09900990099009901,0.11627906976744186,0.3783783783783784,0.4,0.6428571428571429,0.46153846153846156,0.46153846153846156,0.9166666666666666,,,,,,,,,,,,,,,,,,,,,5.0,1.0,1.0,1.0,0.25,,,,,,,,,,True,,
202710,1610612741,Jimmy Butler,Jimmy Butler,202710,CHI,26396.0,440,46,847,860,224,237,118,1707,29.0,55,3.0,10,3.0,9.0,37,48,58,140,69.0,236,884,4.0,13,8.0,19.0,10.0,30,34.0,60.0,54,62.0,8.0,12.0,28.0,14.0,42.0,8.0,15.0,98.0,7.0,12,,11.0,36.0,,47.0,19,66,3.0,20,13.0,12.0,7.0,6,1.0,18,2.0,4.0,10,3.0,18,1.0,1.0,2.0,60.0,1.0,81.0,7.0,35.0,5.0,3.0,2.0,7.0,3.0,60.0,224,2.0,0.46551724137931033,0.5,0.4142857142857143,0.3076923076923077,0.3333333333333333,0.48265895953757226,0.36666666666666664,0.35135135135135137,0.5645933014354066,0.5277777777777778,0.5454545454545454,0.08571428571428572,0.10909090909090909,22.96747967479675,0.6666666666666666,,,0.11464968152866242,0.041811846689895474,0.09243697478991597,0.056,0.10854503464203233,0.04611650485436893,0.06666666666666667,0.0375,0.06315789473684211,0.10909090909090909,0.1411764705882353,0.10084033613445378,0.0967741935483871,0.07692307692307693,0.037037037037037035,0.42857142857142855,0.3179190751445087,0.5272727272727272,0.5918367346938775,0.41379310344827586,0.2138728323699422,0.2774566473988439,0.6666666666666666,0.3,0.24324324324324326,0.3333333333333333,0.5086705202312138,0.4891952941176469,0.4846454545454545,0.4258338235294118,0.1782178217821782,0.20833333333333334,0.08050847457627118,0.2542372881355932,9.259285714285713,0.2644628099173554,12.0,17.0,4.0,6.0,,,1.0,13.0,27.0,1.0,2.0,1.0,6.0,17.0,33.0,1.0,2.0,2.0,7.0,45.0,6.0,3.0,24.0,13.0,1.0,6.0,11.0,2.0,7.0,,5.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,7.0,6.0,0.8823529411764706,0.5151515151515151,0.5,0.2857142857142857,0.5666666666666667,0.1907514450867052,0.030303030303030304,0.13513513513513514,,0.011494252873563218,0.03333333333333333,0.32432432432432434,0.375,0.5,0.3541666666666667,0.3617021276595745,0.5294117647058824,0.03468208092485549,0.6666666666666666,0.8,1.0,0.15606936416184972,0.48148148148148145,0.48148148148148145,0.8461538461538461,,,,0.13333333333333333,0.5,1.0,0.02702702702702703,0.16216216216216217,0.16666666666666666,0.5416666666666666,0.029411764705882353,26.672727272727276,,1.0,,,,1.0,2.0,1.0,1.0,0.020833333333333332,0.16666666666666666,1.0,,,True,,
203503,1610612741,Tony Snell,Tony Snell,203503,CHI,84720.0,1412,53,2715,2748,728,662,335,5463,60.0,97,7.0,13,11.0,20.0,35,42,86,174,44.0,435,2855,8.0,15,6.0,46.0,18.0,40,13.0,103.0,92,80.0,2.0,20.0,43.0,19.0,62.0,12.0,10.0,143.0,6.0,25,,47.0,94.0,4.0,145.0,31,176,5.0,32,23.0,30.0,23.0,18,4.0,48,4.0,18.0,52,1.0,86,,5.0,,42.0,,55.0,4.0,23.0,11.0,10.0,1.0,11.0,5.0,103.0,728,12.0,0.5348837209302325,0.5411764705882353,0.4942528735632184,0.5333333333333333,0.45,0.5269541778975741,0.5555555555555556,0.5056179775280899,0.549367088607595,0.5897435897435898,0.5309278350515464,0.11494252873563218,0.14432989690721648,14.239794278367086,0.625,0.04878048780487805,,0.09428284854563691,0.028089887640449437,0.1189873417721519,0.013729977116704805,0.10129310344827586,0.023360964581763375,0.03513513513513514,0.024096385542168676,0.008797653958944282,0.07119741100323625,0.06756756756756757,0.1326530612244898,0.11949685534591195,0.11688311688311688,0.026881720430107527,0.45454545454545453,0.261455525606469,0.6185567010309279,0.7228915662650602,0.5166666666666667,0.09433962264150944,0.11320754716981132,0.3611111111111111,0.5384615384615384,0.2247191011235955,0.55,0.7924528301886793,0.5307372628726288,0.5409000000000002,0.5061758620689655,0.061381074168797956,0.11917098445595854,0.10574712643678161,0.2367816091954023,7.141954022988502,0.2681399631675875,12.0,14.0,24.0,57.0,2.0,7.0,19.0,49.0,140.0,6.0,14.0,11.0,30.0,73.0,197.0,8.0,21.0,18.0,49.0,204.0,15.0,1.0,139.0,49.0,1.0,7.0,30.0,3.0,9.0,9.0,7.0,,5.0,1.0,5.0,,2.0,1.0,4.0,4.0,0.9315068493150684,0.37055837563451777,0.38095238095238093,0.3673469387755102,0.37244897959183676,0.5309973045822103,0.005076142131979695,0.14285714285714285,0.007142857142857143,0.02214022140221402,0.03125,0.34285714285714286,0.4,0.5,0.3333333333333333,0.34146341463414637,0.6428571428571429,0.15363881401617252,0.42105263157894735,0.42105263157894735,0.9583333333333334,0.37735849056603776,0.35,0.35251798561151076,0.9183673469387755,0.19444444444444445,0.2857142857142857,1.0,0.3888888888888889,0.42857142857142855,0.6666666666666666,0.21348314606741572,0.33707865168539325,0.36666666666666664,0.35251798561151076,0.005050505050505051,25.04162436548224,,2.0,,,0.7142857142857143,7.0,,,,0.023809523809523808,,0.3684210526315789,1.0,,True,,
2550,1610612741,Kirk Hinrich,Kirk Hinrich,2550,CHI,25398.0,423,-46,813,835,225,210,103,1648,9.0,19,2.0,2,2.0,4.0,12,35,29,66,6.0,112,898,4.0,5,1.0,18.0,6.0,14,,24.0,24,34.0,,7.0,23.0,9.0,32.0,6.0,5.0,73.0,,7,,10.0,20.0,1.0,31.0,7,38,1.0,10,4.0,12.0,11.0,4,2.0,16,,8.0,26,2.0,46,1.0,1.0,,18.0,1.0,11.0,1.0,6.0,4.0,2.0,1.0,4.0,2.0,24.0,225,,0.41379310344827586,0.41379310344827586,0.4393939393939394,0.8,0.42857142857142855,0.4774774774774775,0.6071428571428571,0.42857142857142855,0.4827586206896552,0.6,0.42857142857142855,0.10606060606060606,0.21052631578947367,14.178302900107411,0.75,0.034482758620689655,,0.06802721088435375,0.027888446215139442,0.08928571428571429,,0.07389162561576355,0.017948717948717947,0.0380952380952381,0.015625,,0.04395604395604396,0.07228915662650602,0.08333333333333333,0.09375,0.0625,0.01818181818181818,0.5,0.17117117117117117,0.47368421052631576,0.6,0.2222222222222222,0.10810810810810811,0.3153153153153153,0.14285714285714285,1.0,0.14285714285714285,0.5,0.5765765765765766,0.4853827272727274,0.5224650000000001,0.4648642857142858,0.05172413793103448,0.08450704225352113,0.16071428571428573,0.21428571428571427,12.06818181818182,0.2767527675276753,5.0,15.0,8.0,17.0,1.0,2.0,4.0,8.0,28.0,2.0,7.0,2.0,10.0,16.0,45.0,3.0,9.0,4.0,14.0,45.0,3.0,1.0,27.0,8.0,1.0,3.0,14.0,4.0,6.0,1.0,1.0,,,2.0,3.0,,,,,,0.9375,0.35555555555555557,0.3333333333333333,0.2857142857142857,0.36363636363636365,0.40540540540540543,0.022222222222222223,0.08333333333333333,0.03571428571428571,0.024390243902439025,,0.4166666666666667,0.45454545454545453,0.2,0.42857142857142855,0.45454545454545453,0.6,0.15315315315315314,0.47058823529411764,0.47058823529411764,0.875,0.25225225225225223,0.2857142857142857,0.2962962962962963,1.0,0.14285714285714285,0.5,,0.5,0.2857142857142857,1.0,0.14285714285714285,0.35714285714285715,0.2,0.2962962962962963,,24.99777777777778,1.0,,,,0.5,2.0,,,,0.05714285714285714,,0.5,,,True,,
202703,1610612741,Nikola Mirotic,Nikola Mirotic,202703,CHI,42447.0,707,70,1354,1364,394,358,156,2718,54.0,87,9.0,12,14.0,21.0,25,40,79,152,108.0,398,1370,11.0,17,12.0,46.0,20.0,34,42.0,127.0,88,70.0,14.0,13.0,31.0,9.0,40.0,6.0,5.0,89.0,10.0,18,,33.0,95.0,19.0,147.0,28,175,2.0,25,19.0,24.0,15.0,18,3.0,42,5.0,18.0,31,1.0,64,3.0,2.0,1.0,103.0,6.0,131.0,10.0,48.0,22.0,17.0,5.0,23.0,10.0,127.0,394,6.0,0.5569620253164557,0.6111111111111112,0.5197368421052632,0.6470588235294118,0.5882352941176471,0.47540983606557374,0.5666666666666667,0.47752808988764045,0.5497237569060773,0.6216216216216216,0.5720720720720721,0.08552631578947369,0.11494252873563218,26.37075718015666,0.5714285714285714,0.4318181818181818,,0.18700787401574803,0.04580152671755725,0.17098445595854922,0.04048582995951417,0.1825962910128388,0.04375,0.05844155844155844,0.043859649122807015,0.047619047619047616,0.14193548387096774,0.22012578616352202,0.1958762886597938,0.1794871794871795,0.13513513513513514,0.012578616352201259,0.43478260869565216,0.28524590163934427,0.6206896551724138,0.7012987012987013,0.5925925925925926,0.08196721311475409,0.13114754098360656,0.4,0.75,0.23595505617977527,0.6666666666666666,0.7868852459016393,0.5273394389438946,0.5706374999999999,0.5202373563218391,0.15714285714285714,0.25263157894736843,0.11557788944723618,0.31909547738693467,7.263157894736843,0.29098966026587886,9.0,16.0,11.0,40.0,1.0,2.0,13.0,33.0,113.0,3.0,11.0,10.0,42.0,44.0,153.0,4.0,13.0,15.0,55.0,120.0,12.0,1.0,112.0,33.0,4.0,3.0,19.0,7.0,6.0,2.0,9.0,1.0,5.0,,2.0,2.0,,7.0,12.0,12.0,0.9090909090909091,0.2875816993464052,0.3076923076923077,0.2727272727272727,0.2894736842105263,0.5016393442622951,0.026143790849673203,0.08,0.017699115044247787,0.032,0.017241379310344827,0.36,0.391304347826087,0.2222222222222222,0.4,0.41025641025641024,0.625,0.13114754098360656,0.275,0.2894736842105263,1.0,0.3704918032786885,0.2920353982300885,0.2972972972972973,0.8787878787878788,0.06666666666666667,0.5,1.0,0.36666666666666664,0.2727272727272727,1.0,0.14606741573033707,0.47191011235955055,0.23809523809523808,0.29464285714285715,0.04375,25.098039215686274,,,,4.0,0.2222222222222222,5.0,1.0,1.0,,0.025,0.05,0.38461538461538464,1.0,,True,,
202734,1610612741,E'Twaun Moore,E'Twaun Moore,202734,CHI,11048.0,184,-4,356,375,140,144,47,731,6.0,14,1.0,2,1.0,4.0,24,11,22,49,4.0,66,371,4.0,7,1.0,12.0,5.0,16,2.0,21.0,16,28.0,2.0,6.0,10.0,5.0,15.0,4.0,4.0,35.0,1.0,6,,2.0,6.0,1.0,9.0,7,16,2.0,8,7.0,4.0,4.0,2,2.0,6,,2.0,6,,15,,2.0,,8.0,1.0,10.0,,3.0,,,,,,21.0,140,1.0,0.36363636363636365,0.38095238095238093,0.4489795918367347,0.5714285714285714,0.3125,0.5,0.6111111111111112,0.4523809523809524,0.4925373134328358,0.6,0.45652173913043476,0.12244897959183673,0.14285714285714285,17.632850241545896,0.6666666666666666,0.058823529411764705,,0.044444444444444446,0.047244094488188976,0.047619047619047616,0.02,0.04519774011299435,0.03954802259887006,0.05357142857142857,0.06060606060606061,0.027777777777777776,0.02631578947368421,0.02564102564102564,0.06896551724137931,0.030303030303030304,0.1111111111111111,0.07142857142857142,,0.22580645161290322,0.42857142857142855,0.5,,0.3870967741935484,0.1774193548387097,0.2222222222222222,0.5,0.19047619047619047,0.25,0.43548387096774194,0.4624935483870967,0.4731142857142857,0.4406595238095238,0.046153846153846156,0.057692307692307696,0.18181818181818182,0.3181818181818182,9.259183673469387,0.39325842696629215,13.0,3.0,3.0,5.0,1.0,1.0,2.0,3.0,8.0,,1.0,2.0,3.0,6.0,13.0,1.0,2.0,3.0,5.0,15.0,3.0,,8.0,3.0,,1.0,5.0,1.0,1.0,,,,,,,,,,2.0,1.0,0.8333333333333334,0.46153846153846156,0.5,0.6,0.46153846153846156,0.20967741935483872,,0.16666666666666666,,0.02631578947368421,,0.5416666666666666,0.65,0.38461538461538464,0.2727272727272727,0.2727272727272727,1.0,0.08064516129032258,0.6,0.6,0.6666666666666666,0.12903225806451613,0.375,0.375,1.0,0.1111111111111111,1.0,,0.1111111111111111,,,0.09523809523809523,0.14285714285714285,0.6666666666666666,0.375,,24.37692307692308,,,,,,1.0,,,,,,0.5,,,True,,
203926,1610612741,Doug McDermott,Doug McDermott,203926,CHI,10157.0,169,-49,331,335,103,75,25,666,13.0,25,,2,5.0,8.0,4,5,16,34,5.0,61,369,1.0,3,,2.0,6.0,12,1.0,19.0,26,6.0,,6.0,3.0,1.0,4.0,1.0,1.0,9.0,,3,,3.0,13.0,1.0,17.0,3,20,,3,3.0,4.0,3.0,5,,9,1.0,7.0,9,,12,,,,9.0,1.0,6.0,2.0,4.0,1.0,1.0,,1.0,,19.0,103,1.0,0.8125,0.8125,0.47058823529411764,0.3333333333333333,0.5,0.4827586206896552,0.2,0.47368421052631576,0.5083333333333333,0.2,0.5,0.17647058823529413,0.2,19.113573407202217,0.4444444444444444,0.09090909090909091,,0.09774436090225563,0.030303030303030304,0.08333333333333333,,0.09467455621301775,0.020134228187919462,0.08571428571428572,,,0.0967741935483871,0.06382978723404255,0.12727272727272726,0.10344827586206896,,,,0.43103448275862066,0.52,0.65,0.9230769230769231,0.06896551724137931,0.08620689655172414,0.4,,0.42105263157894735,0.625,0.8448275862068966,0.5606655172413791,0.49343333333333333,0.5510368421052632,0.06666666666666667,0.1111111111111111,0.03278688524590164,0.3114754098360656,4.720588235294117,0.311178247734139,1.0,2.0,2.0,6.0,,1.0,2.0,6.0,18.0,,1.0,1.0,5.0,8.0,24.0,,2.0,2.0,7.0,21.0,3.0,,18.0,6.0,1.0,,2.0,,,3.0,1.0,1.0,1.0,,,,,,,,0.875,0.3333333333333333,,0.2857142857142857,0.3333333333333333,0.41379310344827586,0.041666666666666664,0.25,0.05555555555555555,,,0.25,0.3333333333333333,,0.4,0.4,0.5,0.10344827586206896,0.3333333333333333,0.3333333333333333,0.5,0.3103448275862069,0.3333333333333333,0.35294117647058826,1.0,0.2,,,0.2,,,0.10526315789473684,0.2631578947368421,0.2,0.3333333333333333,,24.97083333333333,,,,,,1.0,,,,,,0.5,,,True,,
203946,1610612741,Cameron Bairstow,Cameron Bairstow,203946,CHI,1562.0,26,-12,52,55,38,33,7,107,1.0,2,1.0,1,1.0,2.0,2,1,2,5,4.0,8,58,1.0,1,2.0,4.0,2.0,5,4.0,8.0,2,2.0,2.0,,,,,,,,1.0,1,,,2.0,,2.0,2,4,,1,1.0,,,1,,1,,1.0,2,,2,,,,3.0,,5.0,1.0,3.0,,,,,,8.0,38,,0.5,1.0,0.4,1.0,0.4,0.4,1.0,0.4,0.5714285714285714,1.0,0.5714285714285714,,,13.114754098360656,,,,0.18181818181818182,0.058823529411764705,,0.16666666666666666,0.11764705882352941,0.08695652173913043,,,0.2,0.3333333333333333,,0.14285714285714285,,,,,0.4,0.5,0.5,,0.4,0.2,1.0,1.0,0.4,0.5,0.4,0.45194,0.629,0.45194,0.42857142857142855,0.42857142857142855,0.5,1.0,7.480000000000001,0.7307692307692307,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.14285714285714285,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
