EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Charge Fouls Drawn,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedShortMidRange,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,Fg3aBlocked,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,FTOffRebounds,Clear Path Fouls,Blocked3s,BlockedCorner3,BlockedLongMidRange,OffensiveGoaltends,OffFTReboundPct,BlockedArc3,Arc3PctBlocked,on,DefensiveGoaltends,Defensive 3 Seconds Violations
101133,1610612754,Ian Mahinmi,Ian Mahinmi,101133,IND,11339.0,189,17,332,332,59.0,41.0,59,664,16.0,21.0,6.0,10.0,3.0,5.0,5.0,11.0,1.0,3.0,22,35,8.0,52,367,7.0,11,1.0,15.0,4.0,6.0,2.0,10.0,24.0,20,10.0,2.0,6.0,3.0,9.0,3.0,2.0,1.0,3.0,21.0,9.0,15.0,8.0,20.0,4.0,32,24.0,56,1.0,4.0,3.0,1.0,3.0,2.0,2.0,7,1.0,10,3.0,14.0,1.0,31,5.0,3.0,19.0,4.0,3.0,17.0,5.0,9.0,2.0,7.0,7.0,7.0,4.0,2.0,10.0,59.0,3.0,2.0,0.5454545454545454,0.7058823529411765,0.6285714285714286,0.6363636363636364,0.6666666666666666,0.6285714285714286,0.6363636363636364,0.6666666666666666,0.6341463414634146,0.5769230769230769,0.625,0.05714285714285714,0.047619047619047616,0.09090909090909091,12.623762376237623,0.3,0.5714285714285714,0.17391304347826086,0.13761467889908258,0.18604651162790697,0.15517241379310345,0.17721518987341772,0.1437125748502994,0.23529411764705882,0.04878048780487805,0.14705882352941177,0.15217391304347827,0.16666666666666666,0.18604651162790697,0.1875,0.15,0.1875,0.18181818181818182,0.09090909090909091,0.5714285714285714,0.6,0.7619047619047619,0.8,0.5,0.3142857142857143,0.45454545454545453,0.5,0.6,0.08571428571428572,0.3333333333333333,0.3333333333333333,1.0,0.9090909090909091,0.6,0.16666666666666666,0.8333333333333334,0.6,0.6,0.5344771428571428,0.6012444444444446,0.5958333333333333,0.23076923076923078,0.23076923076923078,0.28846153846153844,0.19230769230769232,4.602857142857142,0.17771084337349397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
101139,1610612754,CJ Miles,CJ Miles,101139,IND,29636.0,494,57,970,976,254.0,352.0,132,1946,17.0,30.0,1.0,1.0,7.0,10.0,10.0,25.0,18.0,56.0,45,111,31.0,283,971,5.0,8,,28.0,12.0,26.0,11.0,77.0,62.0,28,,7.0,19.0,4.0,23.0,3.0,8.0,4.0,7.0,50.0,3.0,2.0,18.0,27.0,2.0,47,5.0,52,3.0,12.0,7.0,5.0,13.0,3.0,12.0,9,1.0,22,5.0,24.0,4.0,45,,1.0,39.0,,3.0,46.0,2.0,19.0,2.0,7.0,6.0,7.0,6.0,,77.0,254.0,4.0,2.0,0.6888888888888889,0.6888888888888889,0.40540540540540543,0.625,0.46153846153846156,0.49411764705882355,0.56,0.532258064516129,0.5127272727272727,0.56,0.5661764705882353,0.06306306306306306,0.1,0.16,26.517857142857146,0.5909090909090909,0.07407407407407407,0.07758620689655173,0.006060606060606061,0.15126050420168066,0.01764705882352941,0.09635974304068523,0.01,,0.019801980198019802,,0.00819672131147541,0.041666666666666664,0.05042016806722689,0.07207207207207207,0.11016949152542373,0.1595744680851064,0.12,0.02097902097902098,0.8571428571428571,0.11764705882352941,0.5666666666666667,0.6296296296296297,0.7058823529411765,0.09803921568627451,0.4,0.47619047619047616,0.5,0.2196078431372549,0.32142857142857145,0.32142857142857145,0.7777777777777778,0.04,1.0,1.0,0.16129032258064516,0.7,0.6823529411764706,0.5032136363636363,0.5063657894736843,0.5036935483870967,0.07692307692307693,0.1484375,0.0989399293286219,0.27208480565371024,11.84144144144144,0.2618556701030928,11.0,36.0,1.0,3.0,3.0,9.0,43.0,108.0,5.0,14.0,11.0,27.0,54.0,144.0,6.0,17.0,14.0,36.0,141.0,21.0,2.0,106.0,43.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,3.0,1.0,2.0,2.0,1.0,0.8703703703703703,0.375,0.35294117647058826,0.3888888888888889,0.38028169014084506,0.5647058823529412,0.1411764705882353,0.3055555555555556,0.3055555555555556,1.0,0.4235294117647059,0.39814814814814814,0.39814814814814814,0.8372093023255814,0.12,0.3333333333333333,1.0,0.56,0.35714285714285715,1.0,0.14516129032258066,0.3333333333333333,0.43548387096774194,0.4074074074074074,0.4056603773584906,0.013793103448275862,25.8375,,,,,,,,,,,,,,True,,
201155,1610612754,Rodney Stuckey,Rodney Stuckey,201155,IND,23567.0,393,23,759,771,218.0,247.0,119,1530,30.0,60.0,4.0,8.0,9.0,16.0,19.0,45.0,15.0,38.0,64,143,54.0,218,770,8.0,13,1.0,20.0,15.0,36.0,24.0,63.0,34.0,94,4.0,6.0,30.0,16.0,46.0,8.0,10.0,2.0,18.0,108.0,2.0,8.0,18.0,31.0,1.0,50,10.0,60,3.0,14.0,8.0,6.0,12.0,1.0,7.0,14,5.0,26,9.0,13.0,2.0,29,,3.0,59.0,2.0,2.0,67.0,10.0,29.0,9.0,1.0,1.0,1.0,1.0,,63.0,218.0,1.0,7.0,0.265625,0.27419354838709675,0.44755244755244755,0.6153846153846154,0.4166666666666667,0.47953216374269003,0.6333333333333333,0.4431818181818182,0.5452261306532663,0.6666666666666666,0.5526315789473685,0.04195804195804196,0.06666666666666667,0.022222222222222223,25.11160714285714,0.46153846153846156,0.05263157894736842,0.11742424242424243,0.026402640264026403,0.16666666666666666,0.01904761904761905,0.13172043010752688,0.024509803921568627,0.041237113402061855,0.011363636363636364,0.025423728813559324,0.02631578947368421,,0.05194805194805195,0.18181818181818182,0.1111111111111111,0.1724137931034483,0.14285714285714285,0.034482758620689655,1.0,0.3508771929824561,0.5,0.5357142857142857,0.3,0.2631578947368421,0.4222222222222222,0.4318181818181818,0.2631578947368421,0.2222222222222222,0.39473684210526316,0.40540540540540543,0.2,0.5333333333333333,0.5,0.25,0.36363636363636365,0.5625,0.5146198830409356,0.48990467836257295,0.5159538461538463,0.4998909090909091,0.15263157894736842,0.17901234567901234,0.09174311926605505,0.2889908256880734,8.740559440559444,0.2872200263504611,5.0,8.0,,,2.0,4.0,7.0,20.0,1.0,2.0,1.0,4.0,12.0,28.0,1.0,2.0,3.0,8.0,27.0,9.0,,20.0,7.0,8.0,3.0,1.0,1.0,1.0,5.0,2.0,8.0,,1.0,,,0.75,0.42857142857142855,0.5,0.375,0.42857142857142855,0.16374269005847952,0.04678362573099415,0.625,0.7142857142857143,1.0,0.11695906432748537,0.35,0.35,0.5714285714285714,,,,0.13333333333333333,0.5,,0.09090909090909091,0.5,0.09090909090909091,0.25,0.35,,25.342857142857145,1.0,0.03571428571428571,0.02631578947368421,0.125,,,,,,,,,,True,,
201588,1610612754,George Hill,George Hill,201588,IND,8252.0,138,12,259,259,95.0,145.0,31,518,12.0,14.0,1.0,1.0,5.0,6.0,5.0,14.0,7.0,11.0,24,39,9.0,93,291,2.0,2,1.0,8.0,11.0,18.0,2.0,33.0,6.0,42,2.0,4.0,16.0,6.0,22.0,4.0,4.0,3.0,9.0,50.0,2.0,3.0,2.0,9.0,,11,5.0,16,1.0,3.0,3.0,,4.0,1.0,1.0,3,3.0,7,1.0,4.0,2.0,11,2.0,,15.0,,2.0,10.0,,3.0,1.0,1.0,1.0,1.0,1.0,,33.0,95.0,2.0,1.0,0.125,0.13043478260869565,0.6153846153846154,1.0,0.6111111111111112,0.6666666666666666,0.875,0.5961538461538461,0.6865671641791045,0.875,0.5925925925925926,0.10256410256410256,0.07142857142857142,0.14285714285714285,25.0,0.5714285714285714,,0.1125,0.03333333333333333,0.06666666666666667,0.058823529411764705,0.1,0.04032258064516129,0.03571428571428571,0.041666666666666664,0.02631578947368421,0.09090909090909091,,0.18518518518518517,0.04,0.10714285714285714,0.1,,0.045454545454545456,1.0,0.2222222222222222,0.8571428571428571,0.9230769230769231,0.16666666666666666,0.2222222222222222,0.35714285714285715,0.4166666666666667,0.2,0.1746031746031746,0.6363636363636364,0.7,,0.25,1.0,,0.23076923076923078,0.8333333333333334,0.6031746031746031,0.500720634920635,0.4214,0.4582865384615384,0.06060606060606061,0.07142857142857142,0.08602150537634409,0.3548387096774194,8.576923076923078,0.3667953667953668,6.0,10.0,1.0,1.0,1.0,3.0,6.0,14.0,,1.0,2.0,5.0,12.0,24.0,1.0,2.0,3.0,8.0,36.0,,,14.0,6.0,2.0,,1.0,,,,1.0,,1.0,1.0,1.0,,1.0,0.5,0.5,0.375,0.5,0.38095238095238093,0.15873015873015872,0.6,0.6,1.0,0.2222222222222222,0.42857142857142855,0.42857142857142855,1.0,0.25,1.0,1.0,0.25,,,0.11538461538461539,0.3333333333333333,0.19230769230769232,0.4,0.42857142857142855,0.041666666666666664,25.325,,,0.09090909090909091,,,,,,,,,,,True,,
202730,1610612754,Lavoy Allen,Lavoy Allen,202730,IND,64197.0,1070,88,2049,2064,615.0,714.0,295,4113,72.0,101.0,42.0,60.0,17.0,24.0,25.0,75.0,44.0,123.0,141,299,33.0,315,2102,51.0,79,11.0,113.0,42.0,75.0,18.0,102.0,190.0,92,66.0,10.0,50.0,23.0,73.0,18.0,29.0,10.0,11.0,169.0,27.0,94.0,50.0,133.0,17.0,200,123.0,323,10.0,15.0,8.0,7.0,22.0,5.0,13.0,18,9.0,40,11.0,60.0,2.0,102,13.0,7.0,49.0,8.0,2.0,47.0,3.0,16.0,9.0,41.0,27.0,42.0,24.0,1.0,102.0,615.0,9.0,8.0,0.6737588652482269,0.8796296296296297,0.47157190635451507,0.6455696202531646,0.56,0.47157190635451507,0.6455696202531646,0.56,0.49065420560747663,0.6494252873563219,0.5930232558139535,0.033444816053511704,0.07920792079207921,0.02666666666666667,15.129924559932942,0.55,0.2698412698412698,0.1919191919191919,0.1309192200557103,0.17543859649122806,0.08206686930091185,0.18711656441717792,0.11556829035339064,0.1477832512315271,0.14222222222222222,0.1103448275862069,0.0743801652892562,0.10344827586206896,0.17567567567567569,0.26244343891402716,0.144,0.18099547511312217,0.15625,0.06944444444444445,0.5714285714285714,0.3377926421404682,0.7128712871287128,0.7741935483870968,0.4305555555555556,0.2508361204013378,0.3333333333333333,0.3424657534246575,0.8,0.411371237458194,0.35772357723577236,0.35772357723577236,1.0,0.759493670886076,0.7,0.09523809523809523,0.32,0.7083333333333334,0.3377926421404682,0.45942307692307677,0.5397571428571428,0.4488679999999998,0.05128205128205128,0.05128205128205128,0.35873015873015873,0.3238095238095238,10.31371237458194,0.3001464128843338,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,2.0,8.0,1.0,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,2.0,0.034482758620689655,,,True,,
202388,1610612754,Donald Sloan,Donald Sloan,202388,IND,24654.0,411,-18,786,795,246.0,285.0,115,1581,31.0,49.0,4.0,6.0,9.0,13.0,5.0,21.0,7.0,20.0,43,90,22.0,141,834,5.0,7,3.0,19.0,12.0,28.0,14.0,50.0,6.0,80,2.0,11.0,49.0,26.0,75.0,17.0,12.0,6.0,31.0,176.0,3.0,5.0,24.0,27.0,3.0,54,8.0,62,,11.0,6.0,5.0,21.0,2.0,12.0,7,9.0,28,9.0,7.0,1.0,12,,,25.0,,1.0,28.0,4.0,11.0,5.0,,,,,,50.0,246.0,1.0,5.0,0.06976744186046512,0.07142857142857142,0.4777777777777778,0.7142857142857143,0.42857142857142855,0.4219858156028369,0.6153846153846154,0.36,0.46078431372549017,0.6333333333333333,0.423728813559322,0.12222222222222222,0.10204081632653061,0.23809523809523808,19.911991199119914,0.75,0.10714285714285714,0.10505836575875487,0.019455252918287938,0.1951219512195122,0.020833333333333332,0.13421052631578947,0.0199501246882793,0.03896103896103896,0.0125,0.01,0.018867924528301886,0.02631578947368421,0.10344827586206896,0.0641025641025641,0.14130434782608695,0.20408163265306123,0.16,,,0.3475177304964539,0.6326530612244898,0.7045454545454546,0.0967741935483871,0.14893617021276595,0.23809523809523808,0.3125,,0.14184397163120568,0.35,0.3684210526315789,,0.46153846153846156,0.6666666666666666,,0.26,0.6923076923076923,0.7092198581560284,0.4870899280575541,0.5930083333333332,0.4698395833333333,0.07432432432432433,0.1134020618556701,0.1347517730496454,0.3546099290780142,7.106666666666666,0.31297709923664124,,3.0,,,,3.0,11.0,48.0,2.0,6.0,4.0,19.0,11.0,51.0,2.0,6.0,4.0,22.0,12.0,21.0,2.0,46.0,11.0,9.0,1.0,,2.0,2.0,,,3.0,,,,,0.36363636363636365,0.21568627450980393,0.3333333333333333,0.18181818181818182,0.22448979591836735,0.3617021276595745,0.02127659574468085,,,,0.3404255319148936,0.22916666666666666,0.22916666666666666,0.36363636363636365,,,,0.46153846153846156,0.3333333333333333,,0.06,,0.38,0.21052631578947367,0.2391304347826087,,26.423529411764708,,,0.05,,,,,,,,,,,True,,
203142,1610612754,Chris Copeland,Chris Copeland,203142,IND,25606.0,427,56,817,813,237.0,258.0,118,1630,19.0,38.0,4.0,8.0,3.0,9.0,10.0,28.0,2.0,11.0,31,77,18.0,161,822,7.0,16,2.0,22.0,5.0,17.0,6.0,40.0,20.0,42,4.0,12.0,17.0,7.0,24.0,5.0,7.0,5.0,5.0,55.0,4.0,6.0,21.0,30.0,2.0,53,11.0,64,3.0,7.0,3.0,4.0,19.0,5.0,9.0,13,10.0,32,8.0,27.0,1.0,48,2.0,3.0,28.0,1.0,3.0,23.0,3.0,10.0,1.0,7.0,4.0,7.0,4.0,1.0,40.0,237.0,4.0,1.0,0.3225806451612903,0.3448275862068966,0.4025974025974026,0.4375,0.29411764705882354,0.4440993788819876,0.43478260869565216,0.3953488372093023,0.47058823529411764,0.4583333333333333,0.43478260869565216,0.15584415584415584,0.13157894736842105,0.25,21.375661375661377,0.59375,0.06896551724137931,0.10948905109489052,0.02247191011235955,0.15671641791044777,0.028985507246376812,0.125,0.024691358024691357,0.0273972602739726,0.043478260869565216,,0.039603960396039604,,0.12,0.05952380952380952,0.14444444444444443,0.16037735849056603,0.14285714285714285,0.033707865168539325,0.5714285714285714,0.2360248447204969,0.5,0.5757575757575758,0.42105263157894735,0.17391304347826086,0.35714285714285715,0.47619047619047616,0.2,0.06832298136645963,0.18181818181818182,0.18181818181818182,,0.34782608695652173,0.5,,0.20930232558139536,0.3333333333333333,0.7577639751552795,0.5090462732919254,0.5104466666666667,0.4957546511627908,0.0650887573964497,0.11904761904761904,0.13664596273291926,0.2484472049689441,5.933766233766233,0.29008567931456547,9.0,27.0,1.0,3.0,3.0,7.0,18.0,57.0,1.0,4.0,5.0,19.0,27.0,84.0,2.0,7.0,8.0,26.0,75.0,6.0,,57.0,18.0,2.0,,,1.0,4.0,2.0,,1.0,,1.0,1.0,3.0,0.9259259259259259,0.32142857142857145,0.2857142857142857,0.3076923076923077,0.32142857142857145,0.5217391304347826,0.16770186335403728,0.3333333333333333,0.3333333333333333,1.0,0.35403726708074534,0.3157894736842105,0.3157894736842105,0.8888888888888888,0.13043478260869565,0.3333333333333333,1.0,0.17391304347826086,0.25,1.0,0.16279069767441862,0.42857142857142855,0.4418604651162791,0.2631578947368421,0.3157894736842105,0.011764705882352941,25.10833333333333,,,,,1.0,,,,,,0.045454545454545456,,,True,,
201228,1610612754,C.J. Watson,C.J. Watson,201228,IND,19932.0,332,96,649,659,214.0,243.0,85,1308,12.0,17.0,2.0,2.0,6.0,7.0,5.0,17.0,12.0,27.0,29,61,42.0,142,615,4.0,4,6.0,20.0,11.0,18.0,24.0,55.0,14.0,44,,3.0,33.0,25.0,58.0,18.0,11.0,4.0,18.0,141.0,2.0,,16.0,22.0,2.0,40,2.0,42,,15.0,10.0,5.0,8.0,5.0,3.0,13,5.0,21,6.0,9.0,4.0,28,2.0,,39.0,1.0,4.0,49.0,1.0,11.0,8.0,2.0,1.0,3.0,2.0,,55.0,214.0,3.0,6.0,0.2413793103448276,0.2413793103448276,0.47540983606557374,1.0,0.6111111111111112,0.49019607843137253,1.1666666666666667,0.484375,0.5691056910569106,1.25,0.6162790697674418,0.04918032786885246,0.058823529411764705,0.11764705882352941,19.174434087882823,0.38095238095238093,0.11764705882352941,0.0944206008583691,,0.1927710843373494,0.021739130434782608,0.12025316455696203,0.006191950464396285,,,,0.014705882352941176,0.041666666666666664,0.05333333333333334,0.0821917808219178,0.1411764705882353,0.1864406779661017,0.20833333333333334,,0.6666666666666666,0.16666666666666666,0.7058823529411765,0.75,0.3333333333333333,0.16666666666666666,0.29411764705882354,0.3333333333333333,0.2,0.2647058823529412,0.4444444444444444,0.4444444444444444,0.16666666666666666,0.3333333333333333,1.0,0.5,0.21875,0.8571428571428571,0.5686274509803921,0.4900287128712872,0.465075,0.4727656249999999,0.13043478260869565,0.15492957746478872,0.14084507042253522,0.3873239436619718,11.091803278688523,0.32973805855161786,1.0,9.0,,,,4.0,13.0,32.0,2.0,2.0,3.0,10.0,14.0,41.0,2.0,2.0,3.0,14.0,27.0,15.0,1.0,31.0,13.0,7.0,2.0,,1.0,,2.0,,4.0,1.0,2.0,4.0,1.0,0.6428571428571429,0.34146341463414637,1.0,0.21428571428571427,0.35,0.4019607843137255,0.08823529411764706,0.1111111111111111,0.125,1.0,0.3137254901960784,0.40625,0.40625,0.6153846153846154,,,,0.3333333333333333,1.0,1.0,0.125,,0.3125,0.3,0.41935483870967744,0.09090909090909091,25.76829268292683,1.0,0.024390243902439025,,0.1111111111111111,,,1.0,,,,,1.0,,True,,
203524,1610612754,Solomon Hill,Solomon Hill,203524,IND,29947.0,499,19,954,964,354.0,405.0,138,1918,27.0,56.0,5.0,10.0,10.0,22.0,7.0,19.0,7.0,21.0,41,96,49.0,179,1010,6.0,15,13.0,28.0,14.0,35.0,32.0,69.0,34.0,48,2.0,6.0,24.0,14.0,38.0,9.0,9.0,4.0,11.0,90.0,6.0,10.0,14.0,32.0,3.0,49,16.0,65,6.0,17.0,10.0,7.0,17.0,2.0,13.0,13,4.0,30,7.0,18.0,2.0,39,1.0,2.0,50.0,2.0,3.0,60.0,4.0,23.0,9.0,2.0,1.0,2.0,1.0,,69.0,354.0,9.0,9.0,0.4146341463414634,0.425,0.4270833333333333,0.4,0.4,0.4421768707482993,0.3,0.42045454545454547,0.5114285714285715,0.4375,0.5564516129032258,0.0625,0.10714285714285714,,18.385650224215247,0.5666666666666667,0.10344827586206896,0.1032258064516129,0.03058103975535168,0.10606060606060606,0.04,0.10407239819004525,0.033542976939203356,0.0425531914893617,0.0392156862745098,0.015267175572519083,0.05555555555555555,,0.07446808510638298,0.10204081632653061,0.1271186440677966,0.10891089108910891,0.0967741935483871,0.07317073170731707,0.5,0.38095238095238093,0.48214285714285715,0.54,0.48148148148148145,0.1292517006802721,0.3684210526315789,0.3684210526315789,,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.4,0.5,0.4,0.5,0.45454545454545453,0.7278911564625851,0.5316603448275863,0.5256575000000001,0.5376647727272726,0.13855421686746988,0.2,0.1564245810055866,0.3854748603351955,6.554166666666667,0.3710691823899371,5.0,15.0,,1.0,1.0,3.0,11.0,36.0,1.0,9.0,2.0,6.0,16.0,51.0,1.0,10.0,3.0,9.0,48.0,,1.0,35.0,11.0,5.0,3.0,,4.0,2.0,1.0,2.0,3.0,,,,1.0,1.0,0.3137254901960784,0.1,0.3333333333333333,0.32,0.3469387755102041,0.10204081632653061,0.3333333333333333,0.3333333333333333,1.0,0.24489795918367346,0.3055555555555556,0.3055555555555556,1.0,0.04,,,0.36,0.1111111111111111,1.0,0.06818181818181818,0.3333333333333333,0.13636363636363635,0.3333333333333333,0.3142857142857143,,25.7156862745098,,,,,,,,,,,,,,True,,
204014,1610612754,Damjan Rudez,Damjan Rudez,204014,IND,25248.0,421,17,793,791,195.0,194.0,112,1584,7.0,12.0,1.0,1.0,4.0,5.0,2.0,5.0,14.0,21.0,23,38,7.0,116,820,5.0,6,,19.0,7.0,9.0,,17.0,30.0,16,2.0,1.0,15.0,6.0,21.0,2.0,9.0,2.0,4.0,48.0,3.0,1.0,5.0,12.0,1.0,18,4.0,22,,4.0,,4.0,7.0,2.0,7.0,9,,16,2.0,18.0,3.0,32,2.0,3.0,5.0,,,8.0,,2.0,,3.0,2.0,3.0,1.0,,17.0,195.0,1.0,,0.6521739130434783,0.6818181818181818,0.6052631578947368,0.8333333333333334,0.7777777777777778,0.5240384615384616,0.5588235294117647,0.40476190476190477,0.5330188679245284,0.5588235294117647,0.40476190476190477,0.02631578947368421,0.08333333333333333,,13.304252998909488,0.4375,0.03571428571428571,0.047619047619047616,0.0037174721189591076,0.046296296296296294,0.022058823529411766,0.04722222222222222,0.009876543209876543,,,0.01,0.02857142857142857,,0.05555555555555555,0.024691358024691357,0.06060606060606061,0.04819277108433735,0.04,,0.3333333333333333,0.11538461538461539,0.5833333333333334,0.6363636363636364,0.5714285714285714,0.04807692307692308,0.4,0.4,0.5,0.20192307692307693,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.058823529411764705,1.0,,0.23809523809523808,0.8,0.75,0.5248153846153847,0.5248700000000001,0.5489523809523809,0.018867924528301886,0.05,0.16379310344827586,0.14655172413793102,12.407894736842106,0.2459016393442623,11.0,23.0,2.0,3.0,,4.0,10.0,43.0,1.0,8.0,1.0,8.0,21.0,66.0,3.0,11.0,1.0,12.0,60.0,3.0,,43.0,10.0,4.0,1.0,1.0,1.0,1.0,,,,,4.0,,1.0,0.9523809523809523,0.3181818181818182,0.2727272727272727,0.08333333333333333,0.3181818181818182,0.6346153846153846,0.22115384615384615,0.4782608695652174,0.4782608695652174,1.0,0.41346153846153844,0.23255813953488372,0.23809523809523808,0.9,0.17647058823529413,0.6666666666666666,1.0,0.47058823529411764,0.125,1.0,0.19047619047619047,,0.38095238095238093,0.125,0.23255813953488372,,24.884848484848483,1.0,0.015151515151515152,,,,,,,,,,,0.023255813953488372,True,,
