EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,PenaltyArc3FGM,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFtPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,Corner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,HeaveAttempts,FTDefRebounds,Travels,Clear Path Fouls,BlockedShortMidRange,SecondChanceFg3Pct,DefFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,Loose Ball Fouls Drawn,BlockedLongMidRange,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3PctAssisted,FTOffRebounds,BlockingFouls,Loose Ball Fouls,Charge Fouls Drawn,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,OffFTReboundPct,OffCorner3ReboundPct,3SecondViolations,on,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,Corner3PctBlocked,BlockedCorner3
200779,1610612760,Steve Novak,Steve Novak,200779,OKC,2594.0,43,-14,84,83,33,7,9,167,1.0,3.0,4.0,1.0,3.0,1.0,1,3,7.0,2,95,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,33,1.0,1.0,0.3333333333333333,1.0,0.1,0.3333333333333333,0.1,0.3333333333333333,0.7,11.827956989247312,1.0,0.04,0.025,0.1,0.3,0.3333333333333333,0.3333333333333333,1.0,0.4,0.3,0.3333333333333333,0.3333333333333333,0.7,0.5123,0.5000333333333333,1.0,21.866666666666664,23.9,0.39285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
201566,1610612760,Russell Westbrook,Russell Westbrook,201566,OKC,12114.0,202,52,432,437,158,193,56,869,11.0,32.0,,,34.0,20.0,42,89,34.0,169,457,11.0,24.0,20.0,77.0,14.0,34.0,55.0,68.0,40.0,9.0,149.0,9.0,13.0,48,25.0,15.0,35.0,1.0,8.0,2.0,2.0,2.0,77.0,158,0.16666666666666666,0.17073170731707318,0.47191011235955055,0.4583333333333333,0.4878048780487805,0.5568181818181818,0.5675675675675675,0.6416666666666667,0.2764227642276423,36.23762376237624,0.7142857142857143,0.06716417910447761,0.06806282722513089,0.09090909090909091,0.2601626016260163,0.34375,0.3548387096774194,0.09090909090909091,,0.2764227642276423,,0.45454545454545453,0.6422764227642277,0.5299556910569104,0.4985397727272728,0.4556213017751479,8.342696629213483,25.39705882352941,0.36574074074074076,26.0,45.0,2.0,4.0,6.0,12.0,5.0,12.0,12.0,9.0,12.0,49.0,2.0,9.0,2.0,6.0,9.0,28.0,70.0,12.0,24.0,2.0,12.0,3.0,13.0,6.0,7.0,6.0,4.0,13.0,22.0,35.0,4.0,9.0,4.0,5.0,3.0,10.0,1.0,10.0,2.0,5.0,15.0,2.0,1.0,42.0,2.0,3.0,59.0,5.0,1.0,2.0,20.0,2.0,9.0,1.0,2.0,9.0,0.3333333333333333,0.35294117647058826,0.45,0.35294117647058826,0.2222222222222222,0.2222222222222222,0.2727272727272727,0.033707865168539325,0.022222222222222223,0.08333333333333333,0.03125,0.171875,0.18309859154929578,0.07017543859649122,0.17587939698492464,0.04838709677419355,0.07692307692307693,0.08888888888888889,0.13043478260869565,0.21212121212121213,0.1836734693877551,0.12,0.3333333333333333,0.06349206349206349,0.5,0.36585365853658536,0.5777777777777777,0.5909090909090909,0.23076923076923078,0.0975609756097561,0.4166666666666667,0.45454545454545453,0.35294117647058826,0.35294117647058826,0.3333333333333333,0.4444444444444444,0.5,0.2727272727272727,0.5,0.45,0.35294117647058826,0.47995714285714286,0.15827338129496402,0.19230769230769232,0.05714285714285714,0.03550295857988166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
201571,1610612760,D.J. Augustin,D.J. Augustin,201571,OKC,16868.0,281,19,558,560,156,173,80,1118,2.0,8.0,5.0,2.0,32.0,7.0,17,46,37.0,93,579,5.0,7.0,9.0,18.0,8.0,28.0,34.0,48.0,16.0,9.0,110.0,5.0,6.0,32,9.0,5.0,20.0,2.0,13.0,1.0,,1.0,18.0,156,0.23529411764705882,0.23529411764705882,0.3695652173913043,0.7142857142857143,0.4578313253012048,0.5,0.5,0.5294117647058824,0.4457831325301205,17.177914110429448,0.45,0.025906735751295335,0.02120141342756184,0.03333333333333333,0.0963855421686747,0.25,0.25,0.5,0.060240963855421686,0.3855421686746988,0.125,0.4375,0.7228915662650602,0.5274987179487178,0.5697821428571428,0.1935483870967742,6.476086956521739,27.245945945945945,0.27956989247311825,9.0,23.0,,2.0,4.0,5.0,6.0,15.0,11.0,1.0,14.0,17.0,,2.0,3.0,6.0,2.0,2.0,26.0,18.0,24.0,,11.0,4.0,14.0,9.0,5.0,9.0,1.0,9.0,14.0,26.0,1.0,7.0,6.0,1.0,2.0,11.0,1.0,4.0,2.0,2.0,2.0,,3.0,27.0,2.0,4.0,20.0,1.0,,1.0,9.0,,1.0,1.0,1.0,1.0,0.42857142857142855,0.3783783783783784,0.2222222222222222,0.42424242424242425,,0.25,0.35714285714285715,0.08695652173913043,0.17391304347826086,,,0.08917197452229299,0.08490566037735849,0.011111111111111112,0.08745247148288973,0.0273972602739726,0.016666666666666666,0.017241379310344827,0.03278688524590164,0.08163265306122448,0.1702127659574468,0.028985507246376812,0.1891891891891892,0.023255813953488372,1.0,0.27710843373493976,0.391304347826087,0.47368421052631576,0.3333333333333333,0.18072289156626506,0.4,0.4,0.34375,0.34375,0.2727272727272727,0.3333333333333333,,0.3125,0.8,0.14285714285714285,0.39285714285714285,0.54875,0.0989010989010989,0.16666666666666666,,0.06451612903225806,3.0,1.0,1.0,4.0,1.0,4.0,4.0,3.0,2.0,2.0,1.0,0.25,0.14285714285714285,0.6,0.6,1.0,0.6666666666666666,0.25,0.5,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
201627,1610612760,Anthony Morrow,Anthony Morrow,201627,OKC,19140.0,319,48,649,655,191,215,85,1304,11.0,18.0,25.0,9.0,34.0,10.0,32,58,59.0,155,662,7.0,15.0,19.0,46.0,30.0,34.0,11.0,12.0,9.0,1.0,25.0,7.0,7.0,32,7.0,5.0,9.0,11.0,25.0,3.0,1.0,3.0,46.0,191,0.46875,0.5172413793103449,0.5517241379310345,0.4666666666666667,0.6068376068376068,0.5588235294117647,0.6300813008130082,0.6052631578947368,0.5042735042735043,17.64705882352941,0.7777777777777778,0.03398058252427184,0.02356902356902357,0.017857142857142856,0.15384615384615385,0.6111111111111112,0.6111111111111112,0.6363636363636364,0.21367521367521367,0.2905982905982906,0.2647058823529412,0.29411764705882354,0.6239316239316239,0.5015397435897436,0.5019794117647058,0.2967741935483871,10.513793103448277,24.261016949152538,0.2942989214175655,8.0,14.0,5.0,7.0,3.0,4.0,13.0,26.0,17.0,4.0,26.0,13.0,6.0,9.0,,21.0,8.0,8.0,34.0,78.0,,6.0,17.0,4.0,1.0,1.0,,1.0,,10.0,14.0,25.0,2.0,11.0,6.0,5.0,1.0,2.0,,2.0,,,2.0,,1.0,15.0,6.0,,14.0,,,1.0,2.0,1.0,3.0,2.0,5.0,3.0,1.0,0.4406779661016949,0.42105263157894735,0.4406779661016949,0.6666666666666666,0.7,0.7,0.06896551724137931,0.21428571428571427,0.038461538461538464,,0.07329842931937172,0.08771929824561403,,0.07868852459016394,0.0449438202247191,0.03278688524590164,,0.08333333333333333,0.03508771929824561,0.0967741935483871,0.0821917808219178,0.0975609756097561,0.03636363636363636,0.6666666666666666,0.11965811965811966,0.5714285714285714,0.7272727272727273,0.375,0.2222222222222222,0.5,0.52,0.5,0.5,1.0,0.4666666666666667,0.7142857142857143,0.11764705882352941,0.75,0.4,0.5,0.55505,0.025,0.03333333333333333,0.016666666666666666,0.13548387096774195,9.0,4.0,3.0,5.0,3.0,6.0,,1.0,,,1.0,0.5,0.03571428571428571,0.36,0.36,1.0,0.3333333333333333,0.6,0.4444444444444444,1.0,2.0,1.0,0.38461538461538464,0.4,0.06666666666666667,1.0,,,,,,,,,,,True,,,,,,,,,,
203956,1610612760,Mitch McGary,Mitch McGary,203956,OKC,29095.0,485,47,990,998,303,321,134,1988,7.0,23.0,1.0,,1.0,1.0,88,163,2.0,201,1038,28.0,51.0,1.0,68.0,130.0,1.0,8.0,14.0,7.0,1.0,34.0,35.0,53.0,165,17.0,7.0,31.0,41.0,72.0,16.0,14.0,16.0,68.0,303,0.7386363636363636,0.8783783783783784,0.5398773006134969,0.5490196078431373,0.5333333333333333,0.5384615384615384,0.5521978021978022,0.5666666666666667,0.012121212121212121,18.554006968641115,0.5483870967741935,0.10736196319018405,0.10874200426439233,0.08421052631578947,0.1393939393939394,0.30434782608695654,0.3181818181818182,1.0,0.006060606060606061,0.006060606060606061,,0.019230769230769232,0.6121212121212121,0.5446793939393939,0.5374990384615385,0.3383084577114428,5.295092024539877,24.4,0.30606060606060603,66.0,99.0,15.0,22.0,20.0,30.0,15.0,41.0,,,,25.0,17.0,32.0,7.0,41.0,,12.0,46.0,,,28.0,,12.0,6.0,4.0,2.0,,16.0,37.0,59.0,112.0,8.0,16.0,12.0,4.0,1.0,14.0,3.0,10.0,,5.0,9.0,1.0,6.0,30.0,2.0,,40.0,6.0,,,17.0,,6.0,8.0,7.0,5.0,,,,,0.53125,0.53125,0.5694444444444444,0.0736196319018405,0.0707070707070707,0.0975609756097561,0.043478260869565216,0.20557491289198607,0.20786516853932585,0.11188811188811189,0.2064516129032258,0.10218978102189781,0.13829787234042554,0.09473684210526316,0.16666666666666666,0.225,0.23232323232323232,0.21008403361344538,0.2033898305084746,0.125,0.5,0.6,0.6666666666666666,0.717391304347826,0.6666666666666666,0.24848484848484848,0.36585365853658536,0.40540540540540543,,,,0.6875,0.6818181818181818,0.5769230769230769,0.6666666666666666,,,0.5296535714285715,0.09659090909090909,0.09770114942528736,,0.20398009950248755,,,,,,,,16.0,1.0,,2.0,,0.41025641025641024,,,,,,,,3.0,,0.9333333333333333,0.06666666666666667,,,2.0,3.0,4.0,3.0,2.0,2.0,2.0,0.09090909090909091,0.14583333333333334,,True,,,,,,,,,,
2555,1610612760,Nick Collison,Nick Collison,2555,OKC,9966.0,166,33,337,343,95,109,52,680,4.0,15.0,1.0,,,,14,32,1.0,37,333,2.0,6.0,,6.0,18.0,,11.0,16.0,8.0,1.0,37.0,12.0,17.0,47,4.0,4.0,9.0,10.0,21.0,6.0,6.0,6.0,6.0,95,0.6428571428571429,0.9,0.4375,0.3333333333333333,0.42424242424242425,0.3333333333333333,0.5,0.42857142857142855,0.030303030303030304,11.616161616161616,0.4444444444444444,0.0967741935483871,0.09392265193370165,0.11627906976744186,0.45454545454545453,0.26666666666666666,0.26666666666666666,0.75,0.030303030303030304,,,,0.48484848484848486,0.4858333333333333,0.4269166666666666,0.16216216216216217,9.784375,22.2,0.2818991097922849,9.0,15.0,5.0,10.0,1.0,4.0,1.0,2.0,,,,9.0,5.0,10.0,6.0,16.0,,2.0,10.0,,,8.0,,2.0,5.0,2.0,3.0,2.0,5.0,15.0,14.0,30.0,,8.0,4.0,4.0,1.0,5.0,,,1.0,2.0,2.0,,1.0,12.0,,,10.0,2.0,,,5.0,,1.0,3.0,4.0,1.0,,,,,0.5,0.45454545454545453,0.5714285714285714,0.0625,0.06666666666666667,0.5,,0.14,0.234375,0.08771929824561403,0.17682926829268292,0.08,0.0967741935483871,0.058823529411764705,0.1282051282051282,0.2,0.1111111111111111,0.25,0.21428571428571427,,0.5,0.45454545454545453,0.6,0.6428571428571429,0.5555555555555556,0.06060606060606061,0.5,1.0,,,,0.9090909090909091,0.5,0.6666666666666666,0.25,,,0.5707555555555556,0.1388888888888889,0.14285714285714285,,0.43243243243243246,,,,,,1.0,,1.0,,,,,0.0625,,,,,,,1.0,2.0,,1.0,0.2,0.09090909090909091,,,2.0,1.0,3.0,,,1.0,,0.13043478260869565,,True,,,,,,,,,,
203079,1610612760,Dion Waiters,Dion Waiters,203079,OKC,17891.0,298,66,617,623,184,181,92,1240,18.0,37.0,16.0,2.0,24.0,8.0,52,114,40.0,164,628,21.0,33.0,10.0,59.0,34.0,24.0,10.0,19.0,5.0,2.0,47.0,3.0,3.0,30,12.0,6.0,17.0,13.0,27.0,1.0,1.0,1.0,59.0,184,0.3269230769230769,0.3269230769230769,0.45614035087719296,0.6363636363636364,0.4642857142857143,0.627906976744186,0.49101796407185627,0.6413043478260869,0.2597402597402597,25.44951590594744,0.7058823529411765,0.0136986301369863,0.009868421052631578,0.01639344262295082,0.24025974025974026,0.4864864864864865,0.5,0.16666666666666666,0.1038961038961039,0.15584415584415584,0.046511627906976744,0.18604651162790697,0.6558441558441559,0.5249237012987014,0.5273290697674419,0.3597560975609756,7.92280701754386,24.339999999999996,0.29821717990275526,30.0,61.0,1.0,2.0,11.0,19.0,4.0,16.0,8.0,3.0,13.0,21.0,2.0,7.0,,10.0,4.0,5.0,70.0,30.0,9.0,,8.0,7.0,9.0,7.0,2.0,3.0,,12.0,12.0,27.0,1.0,5.0,3.0,2.0,3.0,5.0,1.0,6.0,,1.0,3.0,,1.0,25.0,3.0,1.0,29.0,2.0,,,13.0,1.0,1.0,,2.0,1.0,0.7692307692307693,0.325,0.4,0.325,0.2857142857142857,0.45454545454545453,0.45454545454545453,0.06140350877192982,0.09836065573770492,,0.02702702702702703,0.06486486486486487,0.11214953271028037,,0.0821917808219178,0.019801980198019802,,,0.08450704225352113,0.0196078431372549,0.07936507936507936,0.16666666666666666,0.024390243902439025,0.0125,,0.3961038961038961,0.4918032786885246,0.5454545454545454,0.36666666666666664,0.1038961038961039,0.25,0.25,0.3333333333333333,0.3333333333333333,0.625,0.18181818181818182,0.5,0.4418604651162791,0.5789473684210527,0.375,0.3333333333333333,0.47619999999999996,0.08433734939759036,0.104,0.024390243902439025,0.06097560975609756,5.0,1.0,2.0,2.0,2.0,4.0,,3.0,,,,0.5,0.12,0.3125,0.3125,1.0,0.18181818181818182,1.0,0.5,2.0,,,0.75,1.0,0.18181818181818182,0.5,,,1.0,,,,,,,,True,,,,,,,,,,
203103,1610612760,Perry Jones III,Perry Jones III,203103,OKC,5036.0,84,-26,169,169,75,35,18,338,,6.0,1.0,1.0,5.0,3.0,7,20,6.0,21,194,2.0,8.0,4.0,7.0,8.0,5.0,1.0,4.0,,,11.0,1.0,1.0,11,1.0,1.0,2.0,3.0,5.0,3.0,1.0,3.0,7.0,75,0.5714285714285714,0.5714285714285714,0.35,0.25,0.38461538461538464,0.2916666666666667,0.3888888888888889,0.2916666666666667,0.23076923076923078,15.508021390374331,0.5,0.018518518518518517,0.012987012987012988,,0.23076923076923078,,,,0.038461538461538464,0.19230769230769232,0.08333333333333333,0.25,0.5384615384615384,0.5037442307692308,0.4746875000000001,0.3333333333333333,8.650000000000002,24.25,0.4437869822485207,6.0,8.0,,,1.0,2.0,1.0,6.0,2.0,1.0,2.0,1.0,,3.0,,6.0,1.0,,6.0,3.0,3.0,,2.0,2.0,3.0,2.0,1.0,1.0,,5.0,5.0,10.0,,4.0,2.0,2.0,,1.0,,,,,,1.0,,4.0,1.0,,2.0,,,,1.0,,,3.0,,,0.5,0.3333333333333333,0.25,0.3333333333333333,,0.6,0.6,0.1,,0.3333333333333333,,0.125,0.14705882352941177,,0.13513513513513514,,0.045454545454545456,,0.1111111111111111,0.1111111111111111,0.15384615384615385,0.11538461538461539,0.25,,1.0,0.3076923076923077,0.75,0.75,0.6666666666666666,0.23076923076923078,0.16666666666666666,0.25,0.4,0.4,0.5,,,0.16666666666666666,0.5,0.3333333333333333,0.4,0.41966666666666663,0.037037037037037035,0.047619047619047616,,0.2857142857142857,,,2.0,2.0,2.0,2.0,,,,,1.0,1.0,,,,,0.4,1.0,,,,1.0,,,,0.5,,,,,,,,,,,True,,,,,,,,,,
202713,1610612760,Kyle Singler,Kyle Singler,202713,OKC,5936.0,99,22,203,202,30,76,26,405,2.0,4.0,9.0,3.0,5.0,,4,10,14.0,31,209,,1.0,3.0,11.0,6.0,5.0,5.0,5.0,3.0,1.0,10.0,1.0,3.0,13,4.0,2.0,5.0,8.0,15.0,2.0,1.0,2.0,11.0,30,0.75,0.75,0.4,,0.5416666666666666,1.125,0.5740740740740741,1.1,0.5833333333333334,13.617021276595745,0.8,0.015151515151515152,0.03260869565217391,0.05263157894736842,0.16666666666666666,0.5,0.5,1.0,0.375,0.20833333333333334,0.75,,0.6666666666666666,0.52474375,0.5584749999999999,0.3548387096774194,11.549999999999999,23.87857142857143,0.1477832512315271,1.0,2.0,1.0,1.0,,,1.0,4.0,2.0,,6.0,5.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,18.0,,,2.0,2.0,,,,1.0,2.0,3.0,6.0,10.0,,4.0,4.0,,,1.0,1.0,2.0,,1.0,2.0,,,5.0,,,6.0,,,,2.0,,1.0,1.0,4.0,1.0,1.0,0.42857142857142855,1.0,0.42857142857142855,0.5,0.5,0.6666666666666666,0.2,0.5,0.25,,0.09523809523809523,0.08823529411764706,0.07692307692307693,0.09278350515463918,,,0.1111111111111111,0.08,0.16666666666666666,0.05,0.125,,,0.5,0.08333333333333333,0.5,1.0,1.0,0.16666666666666666,0.25,0.3333333333333333,0.4,0.4,1.0,0.5,1.0,,,,0.4,0.4068,0.07692307692307693,0.16666666666666666,,0.12903225806451613,4.0,3.0,,,,,,1.0,,,1.0,,0.14285714285714285,0.4444444444444444,0.4444444444444444,1.0,,,1.0,,1.0,,,1.0,,,,1.0,,,,,,,,,True,,,,,,,,,,
203087,1610612760,Jeremy Lamb,Jeremy Lamb,203087,OKC,4886.0,81,-44,161,161,65,41,20,322,2.0,3.0,4.0,2.0,15.0,7.0,12,22,19.0,40,196,4.0,5.0,9.0,16.0,2.0,15.0,2.0,4.0,,1.0,10.0,,1.0,17,2.0,2.0,2.0,3.0,4.0,,,,16.0,65,0.08333333333333333,0.08333333333333333,0.5454545454545454,0.8,0.43902439024390244,0.5,0.47619047619047616,0.5333333333333333,0.4634146341463415,24.30939226519337,1.0,,0.011904761904761904,,0.07317073170731707,0.6666666666666666,0.6666666666666666,,0.0975609756097561,0.36585365853658536,0.14285714285714285,0.5,0.6097560975609756,0.49164024390243916,0.535275,0.4,8.25,25.05263157894737,0.40372670807453415,4.0,6.0,,,2.0,2.0,6.0,13.0,4.0,2.0,4.0,4.0,1.0,1.0,,2.0,2.0,2.0,22.0,3.0,9.0,,4.0,,2.0,2.0,,1.0,1.0,9.0,7.0,16.0,,,,,,,,,,,1.0,,,5.0,,,5.0,3.0,,,3.0,,1.0,,,1.0,0.25,0.21052631578947367,0.2222222222222222,0.21052631578947367,1.0,1.0,1.0,,,,,0.18421052631578946,0.28125,0.029411764705882353,0.22857142857142856,,,,0.1875,,0.3076923076923077,0.25,0.375,,,0.14634146341463414,0.6666666666666666,0.6666666666666666,0.25,0.3170731707317073,0.46153846153846156,0.46153846153846156,0.26666666666666666,0.26666666666666666,0.25,,,0.14285714285714285,1.0,0.2857142857142857,0.26666666666666666,0.3806,0.07317073170731707,0.13636363636363635,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07142857142857142,,True,,,,,,,,,,
