EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,SecondChanceFtPoints,PtsPutbacks,Travels,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyAtRimFGM,FTOffRebounds,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,BlockingFouls,Charge Fouls,Clear Path Fouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,BlockedAtRim,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,OffCorner3ReboundPct,PenaltyAtRimAccuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Arc3PctBlocked,Blocked3s,BlockedCorner3,BlockedArc3,on,OffensiveGoaltends,HeaveMakes
101181,1610612752,Jose Calderon,Jose Calderon,101181,NYK,19076.0,318.0,-161.0,602.0,608,100.0,130,74.0,1210,5.0,11.0,1.0,1.0,1.0,4.0,14.0,46.0,3.0,5.0,1.0,11.0,28.0,4.0,3.0,5.0,19.0,61.0,14.0,33.0,8.0,88.0,721.0,3.0,4.0,4.0,6.0,4.0,8.0,3.0,6.0,3.0,20.0,22.0,16.0,36.0,6.0,28.0,11.0,3.0,34.0,10.0,44.0,7.0,3.0,11.0,16.0,7.0,98.0,2.0,3.0,7.0,16.0,1.0,24.0,5.0,29.0,1.0,8.0,5.0,3.0,20.0,18.0,1.0,2.0,21.0,1.0,9.0,13.0,8.0,1.0,8.0,2.0,2.0,1.0,20.0,100.0,1.0,0.5789473684210527,0.5789473684210527,0.8571428571428571,0.42424242424242425,0.5,0.42424242424242425,0.3114754098360656,0.75,0.5,0.425531914893617,0.375,0.6071428571428571,0.44329896907216493,0.375,0.6333333333333333,0.35106382978723405,0.04918032786885246,0.18181818181818182,0.021739130434782608,17.101449275362317,0.9523809523809523,0.05263157894736842,0.08421052631578947,0.01282051282051282,0.08641975308641975,0.022222222222222223,0.08487084870848709,0.015432098765432098,0.03225806451612903,0.010526315789473684,0.02564102564102564,0.08823529411764706,0.09090909090909091,0.07692307692307693,0.08620689655172414,0.08695652173913043,0.017543859649122806,0.11702127659574468,0.45454545454545453,0.5555555555555556,1.0,0.0425531914893617,0.48936170212765956,0.30434782608695654,0.3111111111111111,0.42857142857142855,0.05319148936170213,0.6,0.6,1.0,0.2978723404255319,0.39285714285714285,0.39285714285714285,0.8181818181818182,0.125,1.0,1.0,0.5,0.07142857142857142,0.07142857142857142,0.35714285714285715,0.6,0.46808510638297873,0.39285714285714285,0.47463882978723393,0.47555000000000003,0.4718642857142857,0.020833333333333332,0.031746031746031744,0.06818181818181818,0.22727272727272727,15.178688524590164,25.039393939393943,0.16611295681063123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
200745,1610612752,Andrea Bargnani,Andrea Bargnani,200745,NYK,6624.0,110.0,-37.0,218.0,219,41.0,88,21.0,437,2.0,6.0,1.0,3.0,,12.0,9.0,19.0,,,,3.0,6.0,,1.0,3.0,13.0,37.0,3.0,6.0,9.0,44.0,248.0,1.0,3.0,,4.0,4.0,9.0,1.0,3.0,2.0,13.0,22.0,4.0,9.0,,6.0,3.0,1.0,7.0,1.0,8.0,1.0,,6.0,1.0,,17.0,,4.0,1.0,9.0,,10.0,4.0,14.0,,,,,3.0,2.0,5.0,1.0,8.0,3.0,1.0,6.0,13.0,,10.0,,4.0,1.0,13.0,41.0,1.0,0.8461538461538461,0.9166666666666666,1.0,0.5,0.3333333333333333,0.5,0.35135135135135137,0.3333333333333333,0.4444444444444444,0.4069767441860465,0.3333333333333333,0.4583333333333333,0.4583333333333333,0.5,0.5,0.13953488372093023,0.02702702702702703,,,23.140495867768596,0.375,,0.11392405063291139,0.05,0.041666666666666664,,0.0970873786407767,0.039603960396039604,0.05,0.08,,0.13793103448275862,0.09090909090909091,0.10714285714285714,0.05,,,0.13953488372093023,0.3333333333333333,0.3333333333333333,0.5,0.27906976744186046,0.4418604651162791,0.47368421052631576,0.47368421052631576,0.8888888888888888,,,,,0.13953488372093023,0.5,0.5,1.0,1.0,0.3333333333333333,,,,,0.25,0.3333333333333333,0.27906976744186046,0.5,0.42416976744186047,0.46596666666666664,0.393175,0.0851063829787234,0.0975609756097561,0.09090909090909091,0.29545454545454547,13.07027027027027,26.133333333333336,0.18807339449541285,2.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.08333333333333333,0.02857142857142857,0.5,0.16666666666666666,0.18181818181818182,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
202332,1610612752,Cole Aldrich,Cole Aldrich,202332,NYK,58580.0,976.0,-273.0,1859.0,1870,390.0,611,222.0,3729,86.0,134.0,25.0,46.0,21.0,164.0,,3.0,,,,,,,,,144.0,301.0,,,50.0,338.0,2021.0,30.0,66.0,,74.0,25.0,51.0,,,17.0,67.0,188.0,100.0,,,,,15.0,61.0,14.0,75.0,9.0,5.0,31.0,9.0,21.0,164.0,16.0,81.0,62.0,146.0,29.0,237.0,101.0,338.0,14.0,37.0,20.0,17.0,30.0,25.0,29.0,5.0,59.0,10.0,74.0,122.0,64.0,4.0,64.0,,30.0,6.0,67.0,390.0,6.0,0.6527777777777778,0.7833333333333333,,,,,0.47840531561461797,0.45454545454545453,0.49019607843137253,0.47840531561461797,0.45454545454545453,0.49019607843137253,0.513677811550152,0.5,0.5583333333333333,,0.04983388704318937,0.05223880597014925,0.3333333333333333,18.293257897218293,0.5084745762711864,0.43283582089552236,0.237012987012987,0.11328671328671329,0.24313725490196078,0.06611570247933884,0.23880597014925373,0.1013584117032393,0.13402061855670103,0.12056737588652482,0.07537688442211055,0.2317596566523605,0.3184713375796178,0.18584070796460178,0.25396825396825395,0.21212121212121213,0.09929078014184398,0.44518272425249167,0.6417910447761194,0.6771653543307087,0.6744186046511628,0.5448504983388704,0.009966777408637873,,,,,,,,,,,,0.696969696969697,0.5434782608695652,0.04,,0.4117647058823529,,,,0.44518272425249167,,0.46480066445182733,0.5196300000000001,0.4626372549019607,0.09287925696594428,0.09287925696594428,0.21893491124260356,0.19822485207100593,4.771096345514952,,0.2097902097902098,58.0,14.0,48.0,5.0,4.0,9.0,,65.0,,14.0,65.0,33.0,8.0,0.042682926829268296,0.08786610878661087,0.5076923076923077,0.35365853658536583,0.36942675159235666,0.6206896551724138,15.0,4.0,10.0,2.0,3.0,2.0,1.0,1.0,19.0,1.0,8.0,51.0,4.0,1.0,2.0,0.1111111111111111,0.023255813953488372,0.7142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,True,,
202498,1610612752,Lance Thomas,Lance Thomas,202498,NYK,15192.0,253.0,-89.0,489.0,498,93.0,187,47.0,987,12.0,17.0,3.0,4.0,6.0,22.0,12.0,34.0,,4.0,,,,,,,30.0,73.0,,4.0,11.0,71.0,535.0,4.0,7.0,,8.0,6.0,15.0,,,6.0,18.0,34.0,26.0,,,,,6.0,6.0,2.0,8.0,2.0,,1.0,,5.0,18.0,5.0,2.0,5.0,6.0,2.0,13.0,7.0,20.0,1.0,8.0,4.0,4.0,7.0,6.0,9.0,1.0,16.0,2.0,4.0,18.0,16.0,3.0,14.0,,5.0,3.0,18.0,93.0,3.0,0.5666666666666667,0.6296296296296297,,,,,0.410958904109589,0.5714285714285714,0.4,0.38961038961038963,0.5714285714285714,0.4,0.42771084337349397,0.5714285714285714,0.47368421052631576,0.05194805194805195,0.0821917808219178,0.17647058823529413,,18.09872029250457,0.4375,0.1111111111111111,0.03508771929824561,0.011049723756906077,0.09433962264150944,0.09615384615384616,0.049107142857142856,0.030042918454935622,,0.014285714285714285,0.07692307692307693,0.04918032786885246,0.06666666666666667,,0.08888888888888889,0.125,0.024390243902439025,0.22077922077922077,0.7058823529411765,0.8571428571428571,0.5833333333333334,0.2857142857142857,0.44155844155844154,0.35294117647058826,0.35294117647058826,0.75,0.05194805194805195,,,,,,,,0.5714285714285714,0.75,,,0.4,,,,0.2727272727272727,,0.45838571428571445,0.4118,0.46915333333333326,0.0625,0.06578947368421052,0.11267605633802817,0.2535211267605634,11.479452054794521,23.775,0.1901840490797546,6.0,,6.0,,1.0,1.0,,1.0,,,1.0,1.0,,0.13636363636363635,0.015625,1.0,0.2727272727272727,0.3157894736842105,0.16666666666666666,4.0,,4.0,4.0,1.0,,,,1.0,,2.0,1.0,,,,,0.15384615384615385,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,True,,
203501,1610612752,Tim Hardaway Jr.,Tim Hardaway Jr.,203501,NYK,27043.0,451.0,-187.0,872.0,879,168.0,220,94.0,1751,21.0,40.0,,3.0,5.0,19.0,12.0,41.0,4.0,16.0,4.0,33.0,89.0,11.0,4.0,17.0,39.0,100.0,37.0,105.0,37.0,226.0,1000.0,2.0,7.0,12.0,15.0,6.0,14.0,6.0,21.0,9.0,39.0,36.0,42.0,93.0,18.0,89.0,33.0,14.0,30.0,6.0,36.0,6.0,,19.0,3.0,8.0,78.0,1.0,,6.0,25.0,2.0,33.0,1.0,34.0,,8.0,5.0,3.0,24.0,14.0,10.0,10.0,34.0,6.0,16.0,32.0,39.0,2.0,44.0,,20.0,3.0,39.0,168.0,3.0,0.46153846153846156,0.46153846153846156,0.8378378378378378,0.3523809523809524,0.2857142857142857,0.3523809523809524,0.39,0.2857142857142857,0.42857142857142855,0.4609756097560976,0.34210526315789475,0.42857142857142855,0.5067264573991032,0.375,0.4875,0.5121951219512195,0.14,0.25,0.024390243902439025,26.091370558375637,0.7058823529411765,0.07692307692307693,0.08064516129032258,,0.05042016806722689,0.008547008547008548,0.07226107226107226,0.0022727272727272726,,,0.01020408163265306,0.06956521739130435,0.06329113924050633,0.10344827586206896,0.054945054945054944,0.03571428571428571,,0.1951219512195122,0.525,0.7,0.47619047619047616,0.09268292682926829,0.2,0.2926829268292683,0.3,0.5,0.07804878048780488,0.25,0.26666666666666666,1.0,0.43414634146341463,0.3707865168539326,0.3707865168539326,0.8181818181818182,0.15789473684210525,,,0.5789473684210527,0.14285714285714285,0.11428571428571428,0.4857142857142857,0.23529411764705882,0.7073170731707317,0.3707865168539326,0.5079597560975609,0.5168666666666667,0.4771757142857143,0.1,0.17543859649122806,0.06637168141592921,0.17256637168141592,10.105999999999996,25.322857142857142,0.1926605504587156,6.0,2.0,,1.0,1.0,1.0,,2.0,,,2.0,1.0,3.0,0.15789473684210525,,0.5,0.3157894736842105,0.375,0.3333333333333333,4.0,,2.0,2.0,,1.0,1.0,,,2.0,6.0,2.0,,,,,,0.8,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,0.25,0.009523809523809525,0.0625,0.05263157894736842,1.0,1.0,0.18181818181818182,1.0,0.5,0.018867924528301886,,,,,,True,,
203143,1610612752,Pablo Prigioni,Pablo Prigioni,203143,NYK,12809.0,213.0,-35.0,400.0,392,61.0,118,45.0,792,1.0,5.0,,,,4.0,2.0,3.0,2.0,4.0,2.0,11.0,29.0,5.0,,4.0,5.0,12.0,13.0,33.0,10.0,59.0,415.0,,,6.0,6.0,,,,6.0,4.0,4.0,4.0,6.0,33.0,6.0,28.0,11.0,2.0,24.0,2.0,26.0,2.0,,10.0,6.0,8.0,54.0,2.0,3.0,10.0,10.0,,20.0,5.0,25.0,1.0,13.0,9.0,4.0,9.0,7.0,3.0,2.0,12.0,2.0,3.0,15.0,15.0,1.0,11.0,1.0,4.0,1.0,4.0,61.0,1.0,0.4,0.4,0.8461538461538461,0.3939393939393939,,0.40625,0.4166666666666667,,,0.5444444444444444,0.5,,0.58,0.5,0.25,0.7333333333333333,0.16666666666666666,0.4,,13.566739606126914,0.75,,0.09259259259259259,0.02158273381294964,0.1694915254237288,0.03125,0.11976047904191617,0.024630541871921183,0.05405405405405406,,0.03773584905660377,0.08823529411764706,0.03225806451612903,0.13953488372093023,0.1935483870967742,0.14285714285714285,0.045454545454545456,0.1111111111111111,0.2,0.3333333333333333,,0.08888888888888889,0.06666666666666667,0.6666666666666666,0.6666666666666666,,0.08888888888888889,0.5,0.5,0.5,0.6444444444444445,0.3793103448275862,0.39285714285714285,0.9090909090909091,,,,0.8333333333333334,,0.3333333333333333,0.6666666666666666,,0.8444444444444444,0.39285714285714285,0.5278727272727274,0.526125,0.495,0.08163265306122448,0.25,0.1016949152542373,0.06779661016949153,8.233333333333333,26.293939393939393,0.1525,2.0,,,,2.0,,,,,,,,3.0,,0.02127659574468085,,0.5,0.5,1.0,,,2.0,1.0,1.0,,,,1.0,,,,,,,,,,,1.0,,2.0,2.0,1.0,,,,0.3333333333333333,0.030303030303030304,,0.16666666666666666,,,0.4,1.0,,,1.0,0.034482758620689655,,,,True,,
2546,1610612752,Carmelo Anthony,Carmelo Anthony,2546,NYK,13028.0,217.0,-65.0,407.0,406,97.0,131,39.0,813,20.0,33.0,4.0,8.0,10.0,20.0,20.0,46.0,2.0,2.0,1.0,5.0,26.0,3.0,,6.0,45.0,99.0,7.0,28.0,25.0,136.0,488.0,9.0,15.0,4.0,22.0,11.0,25.0,1.0,7.0,3.0,28.0,40.0,50.0,21.0,,26.0,5.0,8.0,15.0,5.0,20.0,5.0,,8.0,3.0,4.0,45.0,2.0,5.0,9.0,23.0,3.0,35.0,7.0,42.0,4.0,7.0,4.0,3.0,8.0,5.0,11.0,3.0,19.0,1.0,4.0,12.0,28.0,,34.0,4.0,15.0,1.0,28.0,97.0,1.0,0.4444444444444444,0.47619047619047616,1.0,0.25,0.14285714285714285,0.25,0.45454545454545453,0.6,0.44,0.43700787401574803,0.5526315789473685,0.390625,0.4784172661870504,0.5789473684210527,0.4090909090909091,0.2204724409448819,0.08080808080808081,0.15151515151515152,0.021739130434782608,34.42265795206972,0.42105263157894735,0.17647058823529413,0.17424242424242425,0.03355704697986577,0.15254237288135594,0.03773584905660377,0.16753926701570682,0.034653465346534656,0.12121212121212122,,0.044444444444444446,0.13636363636363635,0.14285714285714285,0.21666666666666667,0.175,0.10526315789473684,0.06153846153846154,0.25984251968503935,0.6060606060606061,0.7142857142857143,0.55,0.15748031496062992,0.36220472440944884,0.43478260869565216,0.4444444444444444,0.35,0.015748031496062992,1.0,1.0,1.0,0.2047244094488189,0.19230769230769232,0.19230769230769232,1.0,0.42105263157894735,0.5,0.25,0.15789473684210525,0.3125,0.03125,0.1875,,0.48031496062992124,0.19230769230769232,0.4817220472440947,0.520975,0.48410781250000007,0.11594202898550725,0.13761467889908258,0.16176470588235295,0.20588235294117646,10.928282828282828,25.389285714285716,0.23832923832923833,5.0,1.0,6.0,1.0,,4.0,,2.0,,,2.0,1.0,,0.1,0.02,0.5,0.25,0.2777777777777778,0.4,7.0,,5.0,,2.0,,,,,,5.0,2.0,,,,,,0.7,1.0,1.0,1.0,,1.0,,,,1.0,0.25,,,0.05263157894736842,1.0,1.0,,,1.0,0.034482758620689655,,,,,,True,,
203499,1610612752,Shane Larkin,Shane Larkin,203499,NYK,29229.0,487.0,-123.0,914.0,918,209.0,354,121.0,1832,17.0,32.0,3.0,4.0,6.0,23.0,15.0,38.0,1.0,3.0,1.0,8.0,28.0,,1.0,6.0,41.0,93.0,9.0,31.0,18.0,127.0,977.0,6.0,9.0,,12.0,6.0,20.0,2.0,7.0,13.0,31.0,36.0,46.0,21.0,6.0,28.0,8.0,10.0,33.0,19.0,52.0,18.0,1.0,17.0,5.0,11.0,123.0,2.0,4.0,9.0,24.0,4.0,37.0,6.0,43.0,1.0,29.0,19.0,10.0,15.0,11.0,8.0,4.0,23.0,4.0,19.0,39.0,30.0,7.0,26.0,1.0,8.0,4.0,31.0,209.0,3.0,0.43902439024390244,0.43902439024390244,0.7777777777777778,0.2903225806451613,0.2857142857142857,0.2903225806451613,0.44086021505376344,0.6666666666666666,0.3,0.43951612903225806,0.6666666666666666,0.3333333333333333,0.4703703703703704,0.6,0.44285714285714284,0.25,0.10752688172043011,0.15625,,15.090735434574976,0.6521739130434783,0.13793103448275862,0.08191126279863481,0.0106951871657754,0.07377049180327869,0.01904761904761905,0.07951807228915662,0.012526096033402923,0.020202020202020204,0.006756756756756757,0.023529411764705882,0.06306306306306306,0.05194805194805195,0.12380952380952381,0.053763440860215055,0.13793103448275862,0.016666666666666666,0.25806451612903225,0.53125,0.6296296296296297,0.5294117647058824,0.18548387096774194,0.3064516129032258,0.39473684210526316,0.39473684210526316,0.3333333333333333,0.024193548387096774,0.3333333333333333,0.3333333333333333,1.0,0.22580645161290322,0.2857142857142857,0.2962962962962963,0.75,0.4444444444444444,0.75,1.0,,0.2222222222222222,0.037037037037037035,0.2222222222222222,0.16666666666666666,0.5080645161290323,0.2857142857142857,0.4735081300813008,0.4692000000000001,0.4651444444444444,0.06870229007633588,0.08080808080808081,0.09448818897637795,0.2440944881889764,10.138709677419355,25.906451612903226,0.2286652078774617,9.0,,,,1.0,1.0,,6.0,1.0,1.0,6.0,3.0,6.0,0.21739130434782608,0.007874015748031496,0.5,0.391304347826087,0.5,0.4444444444444444,1.0,,6.0,,1.0,,,,,1.0,2.0,4.0,,,,,,0.16666666666666666,,,1.0,,,1.0,1.0,,1.0,,0.03225806451612903,,,,,,,1.0,0.03125,,0.03571428571428571,,,,True,,
201160,1610612752,Jason Smith,Jason Smith,201160,NYK,23588.0,393.0,-147.0,749.0,754,137.0,239,91.0,1503,6.0,19.0,,4.0,3.0,26.0,30.0,69.0,2.0,5.0,2.0,,2.0,,,,46.0,114.0,2.0,7.0,36.0,134.0,842.0,5.0,12.0,,18.0,4.0,21.0,1.0,2.0,6.0,17.0,74.0,18.0,6.0,,2.0,,5.0,27.0,10.0,37.0,8.0,2.0,13.0,7.0,7.0,84.0,4.0,9.0,15.0,27.0,6.0,48.0,13.0,61.0,1.0,4.0,2.0,2.0,12.0,8.0,10.0,4.0,22.0,1.0,15.0,37.0,41.0,3.0,46.0,1.0,21.0,2.0,17.0,137.0,2.0,0.8043478260869565,0.8043478260869565,1.0,0.2857142857142857,0.5,0.2857142857142857,0.40350877192982454,0.4166666666666667,0.19047619047619047,0.4049586776859504,0.4166666666666667,0.2391304347826087,0.46853146853146854,0.5625,0.3148148148148148,0.05785123966942149,0.043859649122807015,0.15789473684210525,,19.186046511627907,0.5454545454545454,0.20689655172413793,0.1148936170212766,0.030405405405405407,0.14423076923076922,0.04040404040404041,0.12389380530973451,0.03291139240506329,0.03896103896103896,0.01680672268907563,0.02631578947368421,0.11235955056179775,0.0967741935483871,0.13095238095238096,0.14814814814814814,0.13043478260869565,0.014925373134328358,0.15702479338842976,0.3157894736842105,0.375,0.6666666666666666,0.21487603305785125,0.5702479338842975,0.43478260869565216,0.43478260869565216,0.9,0.04132231404958678,0.4,0.4,1.0,0.01652892561983471,,,,0.3333333333333333,,,,0.13043478260869565,0.08695652173913043,,,0.21487603305785125,,0.43121404958677684,0.42442727272727276,0.4168586956521739,0.14893617021276595,0.15671641791044777,0.13432835820895522,0.12686567164179105,13.335964912280703,24.071428571428573,0.1829105473965287,10.0,8.0,,1.0,3.0,4.0,,6.0,,1.0,7.0,4.0,4.0,0.07692307692307693,0.04,0.5714285714285714,0.38461538461538464,0.4166666666666667,0.6,,,3.0,1.0,1.0,,,,5.0,1.0,1.0,5.0,,,,,0.08695652173913043,,,,1.0,,,,1.0,,,,,,,,,,,0.5,,,,1.0,1.0,,True,,
204038,1610612752,Langston Galloway,Langston Galloway,204038,NYK,18311.0,305.0,-87.0,595.0,605,123.0,188,59.0,1200,15.0,32.0,3.0,3.0,6.0,12.0,16.0,36.0,1.0,3.0,2.0,9.0,28.0,1.0,1.0,4.0,35.0,80.0,10.0,31.0,9.0,109.0,633.0,8.0,8.0,1.0,19.0,8.0,14.0,2.0,6.0,3.0,25.0,36.0,34.0,24.0,6.0,26.0,9.0,5.0,25.0,9.0,34.0,6.0,3.0,11.0,4.0,10.0,77.0,1.0,5.0,5.0,15.0,2.0,22.0,6.0,28.0,,8.0,6.0,2.0,11.0,9.0,2.0,2.0,13.0,3.0,8.0,27.0,15.0,2.0,11.0,1.0,4.0,1.0,25.0,123.0,2.0,0.5142857142857142,0.5454545454545454,0.8,0.3225806451612903,0.3333333333333333,0.3448275862068966,0.4375,1.0,0.5714285714285714,0.45045045045045046,1.0555555555555556,0.55,0.46551724137931033,1.0555555555555556,0.5714285714285714,0.27927927927927926,0.0625,0.125,,19.34032983508246,0.8461538461538461,0.10526315789473684,0.07425742574257425,0.02336448598130841,0.05747126436781609,0.013888888888888888,0.06920415224913495,0.02097902097902098,0.04838709677419355,,0.01818181818181818,0.075,0.0425531914893617,0.09333333333333334,0.04285714285714286,0.11764705882352941,,0.2882882882882883,0.46875,0.5357142857142857,0.6,0.10810810810810811,0.32432432432432434,0.4444444444444444,0.4444444444444444,0.4375,0.02702702702702703,0.3333333333333333,0.3333333333333333,1.0,0.25225225225225223,0.32142857142857145,0.32142857142857145,0.7777777777777778,0.3333333333333333,1.0,0.3333333333333333,0.1111111111111111,0.3,0.1,0.2,0.25,0.5675675675675675,0.34615384615384615,0.4914651376146789,0.47309999999999997,0.5068333333333334,0.034782608695652174,0.047619047619047616,0.1743119266055046,0.22935779816513763,10.5175,26.793548387096774,0.20672268907563024,4.0,,4.0,1.0,1.0,,1.0,2.0,1.0,,2.0,1.0,6.0,0.08333333333333333,0.0273972602739726,0.5,0.3333333333333333,0.36363636363636365,0.5,4.0,,1.0,,,2.0,,1.0,,,,1.0,,,,,,0.6666666666666666,,,1.0,1.0,1.0,,,,,1.0,,,,,,1.0,,0.5,,2.0,,,,,True,,
