EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceTurnovers,BlockingFouls,Charge Fouls Drawn,Defensive 3 Seconds Violations,PtsUnassisted3s,Fg3aBlocked,ThreePtShootingFoulsDrawn,BlockedLongMidRange,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveAttempts,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,3SecondViolations,on
200746,1610612757,LaMarcus Aldridge,LaMarcus Aldridge,200746,POR,43218.0,720,103,1418,1404,566,515,163,2822,80.0,112,26.0,36.0,24.0,35.0,48.0,100.0,74.0,176.0,4.0,9.0,1.0,5.0,4.0,16.0,1.0,4.0,3.0,9.0,202.0,388,8.0,25.0,88.0,516,1503,31.0,51.0,1.0,4.0,23.0,88.0,65.0,142.0,4.0,14.0,42.0,184.0,192.0,212.0,24.0,48.0,16.0,4.0,11.0,24.0,22.0,46.0,18.0,4.0,13.0,4.0,7.0,114.0,25.0,32.0,1.0,36,100.0,12.0,148,58.0,206,13.0,11.0,6.0,5.0,20.0,1.0,9.0,14.0,7.0,11.0,1.0,1.0,34,11.0,19.0,33,2.0,3.0,1.0,92.0,1.0,2.0,3.0,106.0,15.0,5.0,48.0,10.0,18.0,14.0,4.0,18.0,9.0,1.0,1.0,180.0,560,2.0,8.0,0.4752475247524752,0.5393258426966292,1.0,0.32,0.25,0.2857142857142857,0.32,0.520618556701031,0.6078431372549019,0.45774647887323944,0.5181598062953995,0.5909090909090909,0.4551282051282051,0.5614035087719298,0.6666666666666666,0.5083333333333333,0.06053268765133172,0.028350515463917526,0.044642857142857144,0.05,0.005681818181818182,30.529595015576323,0.5882352941176471,0.2553191489361702,0.029411764705882353,0.19305019305019305,0.0784313725490196,0.21686746987951808,0.10683760683760683,0.19883040935672514,0.08878504672897196,0.18691588785046728,0.05785123966942149,0.027777777777777776,0.0975609756097561,0.12857142857142856,0.14935064935064934,0.21830985915492956,0.2072072072072072,0.19672131147540983,0.2727272727272727,0.06914893617021277,0.5,0.2711864406779661,0.7142857142857143,0.7476635514018691,0.4875,0.24213075060532688,0.48,0.5052631578947369,0.16666666666666666,0.4261501210653753,0.42045454545454547,0.4228571428571429,0.6621621621621622,0.021791767554479417,0.4444444444444444,0.4444444444444444,1.0,0.0387409200968523,0.25,0.25,1.0,0.6545454545454545,0.7222222222222222,0.038461538461538464,0.07272727272727272,0.25,1.0,0.22435897435897437,0.6857142857142857,0.03205128205128205,0.2,0.057692307692307696,0.3333333333333333,0.33171912832929784,0.25,0.45672718446601945,0.5337013157894738,0.4391229032258063,0.10762331838565023,0.11401425178147269,0.17054263565891473,0.35658914728682173,11.04896907216495,25.348000000000003,0.3991537376586742,,,,,,,,,,,,,,,,,,,,,,,,True
200777,1610612757,Joel Freeland,Joel Freeland,200777,POR,18980.0,316,44,609,620,82,82,72,1229,24.0,33,11.0,13.0,3.0,3.0,10.0,24.0,11.0,27.0,,,,,,,,,,,45.0,84,,,13.0,103,629,14.0,19.0,,,4.0,32.0,3.0,5.0,,,4.0,10.0,52.0,38.0,,18.0,,,2.0,3.0,4.0,7.0,3.0,1.0,,2.0,1.0,18.0,11.0,18.0,2.0,22,35.0,5.0,62,31.0,93,,4.0,2.0,2.0,5.0,1.0,1.0,1.0,,4.0,,,6,1.0,21.0,46,,14.0,,21.0,6.0,2.0,,16.0,4.0,,9.0,1.0,9.0,4.0,5.0,9.0,2.0,2.0,,10.0,81,4.0,1.0,0.5777777777777777,0.7222222222222222,,,,,,0.5357142857142857,0.7368421052631579,0.6,0.5357142857142857,0.7368421052631579,0.6,0.5722222222222222,0.7619047619047619,0.7142857142857143,,0.023809523809523808,0.06060606060606061,,,13.91304347826087,0.8333333333333334,0.4166666666666667,0.10526315789473684,0.15486725663716813,0.09574468085106383,0.23157894736842105,0.10679611650485436,0.17757009345794392,0.09965635738831616,0.058823529411764705,0.16393442622950818,0.06578947368421052,0.07317073170731707,0.23809523809523808,0.15789473684210525,0.08571428571428572,0.2125,0.20253164556962025,0.375,,0.2222222222222222,0.39285714285714285,0.7272727272727273,0.7741935483870968,0.4583333333333333,0.2857142857142857,0.4166666666666667,0.4166666666666667,0.4,0.32142857142857145,0.4074074074074074,0.4074074074074074,1.0,,,,,,,,,0.6842105263157895,0.8461538461538461,0.09090909090909091,,,,0.6,1.0,,,,,0.39285714285714285,,0.47890952380952373,0.49993846153846155,0.45565999999999995,0.10112359550561797,0.10112359550561797,0.3106796116504854,0.0970873786407767,8.602380952380953,,0.13464696223316913,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,True
201167,1610612757,Arron Afflalo,Arron Afflalo,201167,POR,12029.0,200,32,374,376,63,72,35,750,4.0,9,1.0,1.0,,,6.0,13.0,8.0,22.0,4.0,8.0,,,5.0,14.0,,,1.0,3.0,18.0,44,9.0,22.0,12.0,75,393,1.0,2.0,,,,2.0,2.0,4.0,1.0,3.0,6.0,13.0,14.0,22.0,24.0,2.0,14.0,5.0,2.0,5.0,5.0,10.0,3.0,2.0,3.0,,2.0,25.0,,1.0,,4,5.0,,9,1.0,10,,5.0,4.0,1.0,8.0,2.0,3.0,6.0,,5.0,,1.0,14,1.0,4.0,14,,,3.0,11.0,,,,12.0,,,3.0,3.0,,,,,,,,13.0,61,,3.0,0.3888888888888889,0.4117647058823529,0.8888888888888888,0.4090909090909091,,0.3333333333333333,0.4090909090909091,0.4090909090909091,0.5,0.5,0.4772727272727273,0.5,0.5,0.5208333333333334,0.5,0.65,0.3333333333333333,0.045454545454545456,0.1111111111111111,,0.045454545454545456,20.82324455205811,0.5714285714285714,,,0.036231884057971016,0.009615384615384616,0.09090909090909091,,0.04945054945054945,0.006289308176100629,0.04,,,,,0.02702702702702703,0.038461538461538464,0.04081632653061224,0.10810810810810811,,,,0.13636363636363635,0.4444444444444444,0.5,0.25,0.19696969696969696,0.46153846153846156,0.46153846153846156,0.3333333333333333,0.3333333333333333,0.36363636363636365,0.38095238095238093,0.5,0.12121212121212122,0.5,0.5,1.0,0.21212121212121213,0.35714285714285715,0.35714285714285715,0.8,0.5,1.0,,,,,,,,,0.42857142857142855,0.3333333333333333,0.4696969696969697,0.35714285714285715,0.4693568181818182,0.494,0.3215071428571429,0.043478260869565216,0.06382978723404255,0.02666666666666667,0.17333333333333334,12.159090909090907,24.777272727272724,0.16844919786096257,1.0,2.0,,,3.0,,,,,,,,,,,,,,,,,,,True
203468,1610612757,CJ McCollum,CJ McCollum,203468,POR,31192.0,520,62,1014,1017,245,211,111,2031,27.0,51,4.0,6.0,4.0,6.0,15.0,31.0,16.0,45.0,14.0,29.0,2.0,7.0,23.0,57.0,2.0,4.0,8.0,15.0,58.0,127,37.0,86.0,29.0,256,986,6.0,8.0,2.0,4.0,2.0,20.0,9.0,20.0,10.0,22.0,13.0,61.0,34.0,82.0,99.0,4.0,57.0,23.0,11.0,21.0,13.0,34.0,4.0,9.0,9.0,2.0,10.0,81.0,3.0,4.0,1.0,11,32.0,2.0,45,8.0,53,2.0,22.0,10.0,12.0,14.0,,11.0,5.0,3.0,3.0,,,19,3.0,21.0,36,,,2.0,39.0,3.0,5.0,1.0,46.0,4.0,,17.0,5.0,5.0,2.0,2.0,5.0,2.0,,,61.0,243,,4.0,0.29310344827586204,0.30357142857142855,0.8918918918918919,0.43023255813953487,0.5,0.45454545454545453,0.43023255813953487,0.4566929133858268,0.75,0.45,0.5328638497652582,0.75,0.5714285714285714,0.5493562231759657,0.7692307692307693,0.5865384615384616,0.40375586854460094,0.08661417322834646,0.17647058823529413,0.03225806451612903,0.022222222222222223,22.22222222222222,0.7368421052631579,0.07407407407407407,0.045454545454545456,0.08226221079691516,0.012578616352201259,0.07586206896551724,0.016304347826086956,0.08052434456928839,0.013944223107569721,0.022222222222222223,0.02127659574468085,,0.022727272727272728,,0.07563025210084033,0.0975609756097561,0.07482993197278912,0.07894736842105263,0.06451612903225806,0.0196078431372549,0.4,0.23943661971830985,0.5294117647058824,0.6428571428571429,0.18518518518518517,0.14553990610328638,0.4838709677419355,0.5,0.3333333333333333,0.2112676056338028,0.35555555555555557,0.36363636363636365,0.4375,0.13615023474178403,0.4827586206896552,0.5,1.0,0.2676056338028169,0.40350877192982454,0.41818181818181815,0.8260869565217391,0.5,0.6666666666666666,,0.3333333333333333,0.5,1.0,0.14285714285714285,0.6666666666666666,0.16666666666666666,0.2857142857142857,0.35714285714285715,0.5333333333333333,0.6431924882629108,0.40350877192982454,0.5154762910798121,0.5879166666666666,0.501245238095238,0.08333333333333333,0.12142857142857143,0.078125,0.23828125,9.280314960629923,24.64186046511627,0.2416173570019724,1.0,,,,12.0,3.0,2.0,1.0,0.03488372093023256,0.034482758620689655,0.03508771929824561,0.022727272727272728,,,,,,,,,,,,True
2581,1610612757,Steve Blake,Steve Blake,2581,POR,91734.0,1529,109,2990,2981,710,682,334,5971,14.0,27,1.0,1.0,1.0,5.0,3.0,15.0,28.0,66.0,29.0,64.0,10.0,24.0,48.0,155.0,2.0,12.0,9.0,47.0,45.0,108,77.0,219.0,29.0,350,3085,1.0,8.0,8.0,21.0,4.0,30.0,9.0,25.0,19.0,71.0,16.0,91.0,30.0,60.0,174.0,,143.0,48.0,5.0,202.0,86.0,288.0,54.0,32.0,112.0,27.0,63.0,662.0,8.0,8.0,,32,88.0,1.0,121,16.0,137,5.0,41.0,15.0,26.0,72.0,13.0,60.0,32.0,8.0,12.0,2.0,1.0,104,18.0,39.0,118,,7.0,3.0,82.0,5.0,10.0,4.0,41.0,2.0,3.0,8.0,10.0,4.0,2.0,1.0,5.0,4.0,,,89.0,699,10.0,9.0,0.3333333333333333,0.3333333333333333,0.7532467532467533,0.3515981735159817,0.38095238095238093,0.2676056338028169,0.3719806763285024,0.4166666666666667,0.125,0.36,0.4908256880733945,0.4482758620689655,0.390625,0.5058139534883721,0.4838709677419355,0.4252336448598131,0.6697247706422018,0.046296296296296294,0.07407407407407407,0.13333333333333333,0.015151515151515152,13.293768545994064,0.6923076923076923,0.011904761904761904,,0.07885304659498207,0.008958566629339306,0.08,0.014814814814814815,0.079155672823219,0.011165387299371946,0.007575757575757576,0.007722007722007722,0.010810810810810811,0.015345268542199489,0.013422818791946308,0.045845272206303724,0.07272727272727272,0.10983981693363844,0.08250825082508251,0.07216494845360824,0.029069767441860465,0.8,0.08256880733944955,0.5185185185185185,0.56,0.14285714285714285,0.045871559633027525,0.2,0.23076923076923078,0.3333333333333333,0.2018348623853211,0.42424242424242425,0.4307692307692308,0.42857142857142855,0.19571865443425077,0.453125,0.453125,0.8275862068965517,0.4740061162079511,0.3096774193548387,0.3116883116883117,0.7083333333333334,0.034482758620689655,1.0,,0.41379310344827586,0.16666666666666666,0.5,0.052083333333333336,0.2,0.25,0.4166666666666667,0.4895833333333333,0.19148936170212766,0.7522935779816514,0.3356643356643357,0.49606201923076926,0.5351761904761905,0.4620335365853658,0.029940119760479042,0.07017543859649122,0.08571428571428572,0.26,13.476851851851858,26.48675799086759,0.23745819397993312,5.0,3.0,5.0,,57.0,1.0,2.0,1.0,0.0045662100456621,,0.0064516129032258064,0.00909090909090909,6.0,9.0,12.0,1.0,1.0,1.0,0.3103448275862069,0.6666666666666666,0.8333333333333334,,,True
201587,1610612757,Nicolas Batum,Nicolas Batum,201587,POR,30007.0,500,20,992,980,279,251,113,1972,17.0,26,2.0,5.0,6.0,9.0,3.0,12.0,7.0,19.0,6.0,22.0,3.0,6.0,12.0,56.0,2.0,4.0,5.0,12.0,27.0,57,18.0,78.0,18.0,126,1058,3.0,10.0,3.0,6.0,2.0,17.0,9.0,18.0,8.0,18.0,6.0,48.0,36.0,18.0,45.0,4.0,56.0,12.0,5.0,55.0,20.0,75.0,10.0,10.0,29.0,12.0,14.0,170.0,2.0,9.0,1.0,22,41.0,8.0,71,12.0,83,1.0,15.0,12.0,3.0,17.0,5.0,16.0,13.0,,1.0,,7.0,30,11.0,12.0,25,,,1.0,18.0,3.0,,,20.0,2.0,,8.0,3.0,11.0,5.0,4.0,11.0,8.0,3.0,,45.0,273,3.0,1.0,0.6666666666666666,0.72,0.8333333333333334,0.23076923076923078,0.5,0.4444444444444444,0.23076923076923078,0.47368421052631576,0.3,0.5,0.4,0.46875,0.5833333333333334,0.4375,0.5,0.6153846153846154,0.5777777777777777,0.08771929824561403,0.15384615384615385,0.08333333333333333,,15.466666666666667,0.5666666666666667,0.2857142857142857,0.043478260869565216,0.11714285714285715,0.031578947368421054,0.1506849315068493,0.011111111111111112,0.12701612903225806,0.023655913978494623,0.05,,0.03937007874015748,0.008064516129032258,0.017857142857142856,0.08928571428571429,0.07865168539325842,0.1610738255033557,0.1391304347826087,0.1935483870967742,0.011764705882352941,0.7272727272727273,0.1925925925925926,0.6538461538461539,0.7727272727272727,0.7058823529411765,0.08888888888888889,0.25,0.2727272727272727,0.3333333333333333,0.14074074074074075,0.3684210526315789,0.3684210526315789,0.7142857142857143,0.16296296296296298,0.2727272727272727,0.2727272727272727,1.0,0.4148148148148148,0.21428571428571427,0.21428571428571427,0.75,0.3125,0.4,,0.25,0.5,1.0,0.25,0.6666666666666666,0.16666666666666666,0.5,0.3333333333333333,0.4166666666666667,0.7703703703703704,0.21428571428571427,0.5514077777777778,0.5206615384615385,0.5576,0.05673758865248227,0.12698412698412698,0.1349206349206349,0.38095238095238093,8.791228070175437,24.694871794871794,0.28125,3.0,,,,9.0,,,2.0,,,,,1.0,2.0,,,,,0.125,0.5,1.0,1.0,,True
202083,1610612757,Wesley Matthews,Wesley Matthews,202083,POR,37889.0,631,-1,1256,1245,334,322,139,2501,23.0,38,4.0,7.0,8.0,12.0,20.0,43.0,10.0,25.0,18.0,52.0,3.0,8.0,39.0,112.0,4.0,9.0,9.0,22.0,53.0,106,57.0,164.0,38.0,315,1318,5.0,10.0,4.0,10.0,4.0,26.0,10.0,20.0,12.0,30.0,6.0,62.0,48.0,58.0,141.0,6.0,112.0,39.0,6.0,25.0,18.0,43.0,12.0,6.0,6.0,7.0,12.0,104.0,5.0,8.0,,19,34.0,1.0,54,13.0,67,1.0,11.0,5.0,6.0,15.0,2.0,11.0,12.0,2.0,4.0,2.0,2.0,27,7.0,16.0,44,,1.0,4.0,58.0,4.0,5.0,1.0,48.0,5.0,2.0,23.0,1.0,2.0,1.0,,2.0,2.0,,,62.0,326,5.0,1.0,0.4528301886792453,0.48,0.8245614035087719,0.3475609756097561,0.4,0.4,0.3475609756097561,0.5,0.5,0.5,0.512962962962963,0.55,0.56,0.5413793103448276,0.5909090909090909,0.5740740740740741,0.6074074074074074,0.05660377358490566,0.13157894736842105,0.023255813953488372,,22.387005649717516,0.5555555555555556,0.030303030303030304,,0.07264957264957266,0.022222222222222223,0.11949685534591195,0.020242914979757085,0.08452950558213716,0.0214168039538715,0.017857142857142856,0.04424778761061947,0.007407407407407408,0.016853932584269662,0.028985507246376812,0.0738255033557047,0.04964539007092199,0.0898876404494382,0.10084033613445378,0.175,0.006666666666666667,1.0,0.14074074074074075,0.6052631578947368,0.696969696969697,0.5652173913043478,0.15925925925925927,0.46511627906976744,0.47619047619047616,0.45,0.09259259259259259,0.4,0.4,0.2,0.1925925925925926,0.34615384615384615,0.34615384615384615,0.8333333333333334,0.4148148148148148,0.3482142857142857,0.35135135135135137,0.8205128205128205,0.35,0.5714285714285714,0.25,0.45,0.4444444444444444,0.5,0.24,0.6666666666666666,0.16,0.375,0.44,0.4090909090909091,0.7481481481481481,0.3482142857142857,0.5205795539033459,0.5277249999999999,0.5256950000000001,0.08304498269896193,0.18548387096774194,0.08253968253968254,0.19682539682539682,8.403773584905657,24.591463414634156,0.2659235668789809,,1.0,7.0,,30.0,1.0,1.0,1.0,0.006097560975609756,,0.008928571428571428,0.006060606060606061,,1.0,,,,,0.05,,,,,True
203081,1610612757,Damian Lillard,Damian Lillard,203081,POR,35458.0,591,71,1172,1149,298,256,152,2321,66.0,106,7.0,14.0,17.0,31.0,7.0,23.0,23.0,53.0,4.0,16.0,2.0,6.0,40.0,118.0,3.0,8.0,9.0,33.0,96.0,182,44.0,134.0,98.0,422,1240,9.0,19.0,3.0,12.0,1.0,28.0,22.0,45.0,11.0,39.0,47.0,124.0,58.0,134.0,72.0,4.0,116.0,40.0,16.0,60.0,31.0,91.0,17.0,14.0,31.0,7.0,22.0,213.0,5.0,8.0,,19,38.0,2.0,59,13.0,72,6.0,27.0,16.0,11.0,33.0,3.0,24.0,11.0,2.0,9.0,1.0,1.0,44,8.0,10.0,39,3.0,,1.0,87.0,2.0,4.0,2.0,110.0,4.0,7.0,34.0,15.0,5.0,1.0,1.0,7.0,5.0,,,118.0,289,3.0,10.0,0.3020833333333333,0.30851063829787234,0.5454545454545454,0.3283582089552239,0.25,0.28205128205128205,0.3333333333333333,0.5274725274725275,0.47368421052631576,0.4888888888888889,0.5126582278481012,0.43548387096774194,0.4583333333333333,0.5714285714285714,0.45161290322580644,0.5454545454545454,0.4240506329113924,0.08791208791208792,0.10377358490566038,0.08695652173913043,0.05660377358490566,30.19287833827893,0.75,0.058823529411764705,,0.08941176470588236,0.024096385542168676,0.12025316455696203,0.021929824561403508,0.09777015437392796,0.023214285714285715,0.027777777777777776,0.021739130434782608,0.022727272727272728,0.01875,0.029411764705882353,0.07194244604316546,0.04201680672268908,0.1377245508982036,0.13274336283185842,0.08888888888888889,0.039735099337748346,0.7142857142857143,0.33544303797468356,0.6226415094339622,0.6947368421052632,0.3181818181818182,0.07278481012658228,0.30434782608695654,0.3333333333333333,0.42857142857142855,0.16772151898734178,0.4339622641509434,0.46,0.21739130434782608,0.05063291139240506,0.25,0.25,1.0,0.37341772151898733,0.3389830508474576,0.3448275862068966,0.5,0.45161290322580644,0.5,0.42857142857142855,0.25806451612903225,0.375,0.6666666666666666,0.36904761904761907,0.5483870967741935,0.07142857142857142,0.3333333333333333,0.39285714285714285,0.2727272727272727,0.759493670886076,0.3448275862068966,0.5314282747603836,0.5361900000000002,0.5126608433734939,0.10888252148997135,0.16037735849056603,0.06635071090047394,0.2938388625592417,7.515384615384615,26.162686567164183,0.25426621160409557,5.0,3.0,1.0,,60.0,2.0,4.0,3.0,0.014925373134328358,,0.01694915254237288,0.029197080291970802,,4.0,2.0,1.0,2.0,2.0,0.12903225806451613,,,,,True
203086,1610612757,Meyers Leonard,Meyers Leonard,203086,POR,24975.0,416,-14,810,808,127,141,77,1618,15.0,25,1.0,5.0,2.0,4.0,13.0,21.0,12.0,25.0,11.0,18.0,,,11.0,38.0,2.0,6.0,,3.0,40.0,71,22.0,56.0,20.0,166,821,2.0,6.0,3.0,7.0,3.0,16.0,5.0,9.0,,3.0,11.0,21.0,62.0,18.0,63.0,2.0,38.0,11.0,3.0,8.0,7.0,15.0,4.0,3.0,4.0,,4.0,37.0,9.0,12.0,,16,85.0,9.0,110,21.0,131,1.0,6.0,3.0,3.0,5.0,1.0,4.0,13.0,3.0,1.0,1.0,2.0,18,2.0,36.0,54,,4.0,3.0,32.0,8.0,2.0,,21.0,4.0,,9.0,3.0,9.0,8.0,1.0,10.0,3.0,1.0,,19.0,126,1.0,2.0,0.775,0.7948717948717948,0.9545454545454546,0.39285714285714285,0.42857142857142855,,0.39285714285714285,0.5633802816901409,0.3333333333333333,0.5555555555555556,0.5748031496062992,0.5,0.4166666666666667,0.6148148148148148,0.5714285714285714,0.5833333333333334,0.4409448818897638,0.04225352112676056,0.12,,,17.09497206703911,0.2777777777777778,0.36,,0.2823920265780731,0.049586776859504134,0.125,0.05625,0.23543123543123542,0.05223880597014925,0.05128205128205128,0.06557377049180328,0.038834951456310676,0.05084745762711865,0.07142857142857142,0.16,0.4090909090909091,0.2920353982300885,0.1368421052631579,0.09090909090909091,0.01694915254237288,0.3,0.1968503937007874,0.6,0.6818181818181818,0.9333333333333333,0.16535433070866143,0.6190476190476191,0.6190476190476191,0.5384615384615384,0.1968503937007874,0.48,0.48,0.8333333333333334,0.14173228346456693,0.6111111111111112,0.6111111111111112,0.9090909090909091,0.2992125984251969,0.2894736842105263,0.2972972972972973,1.0,0.38461538461538464,0.2,,0.46153846153846156,0.3333333333333333,1.0,0.3333333333333333,0.5,,,0.25,,0.6377952755905512,0.2894736842105263,0.5252338582677165,0.5559624999999999,0.5431791666666667,0.07575757575757576,0.11842105263157894,0.0963855421686747,0.12650602409638553,9.004225352112678,24.817857142857132,0.15679012345679014,4.0,2.0,1.0,,3.0,1.0,1.0,,0.017857142857142856,,0.02631578947368421,0.017857142857142856,1.0,1.0,,1.0,1.0,1.0,0.07692307692307693,1.0,,,3.0,True
203459,1610612757,Allen Crabbe,Allen Crabbe,203459,POR,18730.0,312,5,612,617,147,143,62,1229,13.0,15,,,3.0,3.0,1.0,5.0,2.0,11.0,6.0,14.0,2.0,4.0,9.0,20.0,2.0,3.0,2.0,5.0,16.0,31,15.0,34.0,7.0,84,646,,,2.0,6.0,1.0,7.0,3.0,7.0,4.0,9.0,1.0,19.0,30.0,2.0,45.0,,20.0,9.0,,8.0,7.0,15.0,6.0,1.0,1.0,1.0,6.0,37.0,1.0,3.0,,7,19.0,1.0,27,4.0,31,1.0,7.0,4.0,3.0,3.0,2.0,3.0,2.0,,,,,5,,16.0,34,,2.0,,11.0,1.0,3.0,,9.0,1.0,,4.0,1.0,7.0,2.0,5.0,9.0,5.0,,,19.0,146,4.0,,0.9375,0.9375,1.0,0.4411764705882353,0.3333333333333333,0.4444444444444444,0.4411764705882353,0.5161290322580645,,0.42857142857142855,0.5923076923076923,0.5,0.5625,0.6086956521739131,0.5,0.59375,0.5230769230769231,,,,,10.703812316715542,0.6,0.047619047619047616,,0.08558558558558559,0.015228426395939087,0.08974358974358974,0.010638297872340425,0.08666666666666667,0.013745704467353952,0.03571428571428571,,0.011764705882352941,0.014925373134328358,,0.07352941176470588,0.09836065573770492,0.08602150537634409,0.11666666666666667,,0.029411764705882353,0.5555555555555556,0.23076923076923078,0.8666666666666667,0.8666666666666667,0.9230769230769231,0.07692307692307693,0.2,0.2,1.0,0.16923076923076924,0.18181818181818182,0.18181818181818182,1.0,0.2153846153846154,0.42857142857142855,0.42857142857142855,1.0,0.3076923076923077,0.45,0.45,1.0,,,,0.5,0.6666666666666666,1.0,0.1875,1.0,0.25,0.5,0.3125,0.4,0.7538461538461538,0.45,0.5660053846153846,0.5836,0.5252875,0.058823529411764705,0.11764705882352941,0.08333333333333333,0.2261904761904762,8.858064516129032,24.529411764705884,0.24019607843137256,,1.0,,,,,,,,,,,,3.0,,,2.0,2.0,0.5,,,,,True
