EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,NonHeaveArc3FGM,Fg3aBlocked,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,Arc3PctBlocked,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PtsUnassisted3s,Technical Free Throw Trips,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,BlockedCorner3,DefensiveGoaltends,Corner3PctBlocked,LongMidRangePctBlocked,on,3pt And 1 Free Throw Trips,Clear Path Fouls
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,94844.0,1581,201.0,3087,3076,601.0,459.0,303.0,6163,148.0,213,33.0,53.0,25.0,33.0,99.0,220.0,40.0,110.0,2.0,2.0,4.0,3.0,287,543,2.0,6.0,158.0,738,3186,41.0,82.0,13.0,95.0,45.0,81.0,3.0,48.0,138.0,436,138.0,6.0,44.0,2.0,2.0,42.0,127.0,31.0,158.0,21.0,10.0,76.0,27.0,24.0,347.0,31.0,72.0,4.0,78.0,266,24.0,368,107.0,475,8.0,38.0,26.0,12.0,46.0,7.0,25.0,36.0,1.0,21.0,7.0,82.0,8.0,17.0,62.0,3.0,112.0,6.0,8.0,11.0,160.0,12.0,4.0,2.0,208.0,20.0,97.0,17.0,106.0,83.0,3.0,20.0,106.0,69.0,3.0,2.0,136.0,595.0,7.0,14.0,0.759581881533101,0.8226415094339623,1.0,0.3333333333333333,0.5,0.5285451197053407,0.5,0.5555555555555556,0.5282331511839709,0.5,0.5357142857142857,0.5738724727838258,0.5163043478260869,0.6052631578947368,0.01092896174863388,0.07734806629834254,0.09389671361502347,0.1,21.106259097525474,0.5609756097560976,0.32432432432432434,0.0625,0.23130434782608697,0.07093596059113301,0.22413793103448276,0.082010582010582,0.22963951935914553,0.07394113424264179,0.10596026490066225,0.06451612903225806,0.0469208211143695,0.0728744939271255,0.09923664122137404,0.22033898305084745,0.26740947075208915,0.20899470899470898,0.21621621621621623,0.24719101123595505,0.037209302325581395,0.6509433962264151,0.3879781420765027,0.6948356807511737,0.7668393782383419,0.8040540540540541,0.4007285974499089,0.45,0.5,0.6565656565656566,0.20036429872495445,0.36363636363636365,0.36363636363636365,0.85,0.0036429872495446266,1.0,1.0,1.0,0.007285974499089253,0.6463414634146342,0.6226415094339622,0.2727272727272727,0.39285714285714285,0.7575757575757576,0.03571428571428571,0.3989071038251366,0.4759896709323581,0.5154232876712329,0.4625439759036145,0.15495207667731628,0.15645161290322582,0.12872628726287264,0.18699186991869918,7.486924493554326,38.98333333333334,0.19468739876903143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,33883.0,565,22.0,1109,1111,382.0,318.0,108.0,2220,25.0,47,,1.0,8.0,12.0,14.0,30.0,4.0,17.0,2.0,13.0,52.0,14.0,43,94,18.0,65.0,48.0,188,1178,4.0,8.0,6.0,17.0,12.0,24.0,17.0,29.0,56.0,62,24.0,54.0,2.0,2.0,50.0,8.0,52.0,28.0,80.0,16.0,12.0,31.0,16.0,5.0,188.0,2.0,7.0,,18.0,38,2.0,58,9.0,67,3.0,23.0,14.0,9.0,28.0,11.0,22.0,17.0,3.0,6.0,,45.0,2.0,20.0,20.0,2.0,49.0,1.0,1.0,2.0,66.0,2.0,9.0,9.0,61.0,5.0,24.0,6.0,6.0,2.0,2.0,2.0,6.0,3.0,,,56.0,375.0,8.0,6.0,0.7209302325581395,0.7380952380952381,1.0,0.27692307692307694,0.2857142857142857,0.4574468085106383,0.5,0.5,0.44025157232704404,0.4230769230769231,0.32926829268292684,0.5053763440860215,0.53125,0.49122807017543857,0.4088050314465409,0.0851063829787234,0.0851063829787234,0.13333333333333333,18.82640586797066,0.6222222222222222,0.06451612903225806,,0.09768637532133675,0.021406727828746176,0.14516129032258066,0.01282051282051282,0.10916179337231968,0.018633540372670808,0.034782608695652174,0.018691588785046728,0.009523809523809525,0.019801980198019802,,0.06870229007633588,0.13194444444444445,0.08771929824561403,0.1276595744680851,0.2,0.03488372093023256,0.5,0.29559748427672955,0.5319148936170213,0.5813953488372093,0.72,0.18867924528301888,0.4666666666666667,0.5384615384615384,0.7142857142857143,0.1069182389937107,0.23529411764705882,0.23529411764705882,0.75,0.08176100628930817,0.15384615384615385,0.15384615384615385,1.0,0.3270440251572327,0.07692307692307693,,,0.2926829268292683,0.6666666666666666,0.34146341463414637,0.7044025157232704,0.5143687898089172,0.407915,0.503135,0.14444444444444443,0.21238938053097345,0.09042553191489362,0.2978723404255319,6.53936170212766,25.58153846153846,0.34445446348061315,3.0,16.0,1.0,5.0,1.0,1.0,5.0,1.0,16.0,1.0,2.0,2.0,0.2,0.058823529411764705,0.015384615384615385,0.019230769230769232,0.3076923076923077,0.3137254901960784,1.0,0.38461538461538464,0.2,1.0,0.07317073170731707,0.07142857142857142,0.32,0.029850746268656716,,,,,,,,,,,,,,,,,True,,
201158,1610612759,Marco Belinelli,Marco Belinelli,201158,SAS,23681.0,395,-38.0,766,766,179.0,144.0,76.0,1532,7.0,14,2.0,4.0,1.0,2.0,4.0,9.0,9.0,20.0,8.0,15.0,62.0,15.0,20,43,33.0,77.0,21.0,160,879,6.0,10.0,1.0,28.0,3.0,8.0,20.0,3.0,33.0,26,14.0,93.0,2.0,,62.0,1.0,14.0,14.0,28.0,6.0,8.0,11.0,3.0,,70.0,,5.0,1.0,11.0,21,4.0,36,6.0,42,1.0,13.0,8.0,5.0,9.0,4.0,4.0,7.0,1.0,5.0,,16.0,1.0,4.0,11.0,1.0,36.0,,3.0,1.0,19.0,,2.0,,23.0,,7.0,1.0,1.0,,,1.0,1.0,1.0,,,33.0,179.0,1.0,,0.65,0.6842105263157895,0.9393939393939394,0.42857142857142855,0.42857142857142855,0.46511627906976744,0.6,0.375,0.5791666666666667,0.7105263157894737,0.5357142857142857,0.6085271317829457,0.7105263157894737,0.5689655172413793,0.6416666666666667,0.023255813953488372,0.07142857142857142,,16.8997668997669,0.5625,0.14814814814814814,0.06666666666666667,0.0860655737704918,0.02092050209205021,0.14473684210526316,,0.1,0.014044943820224719,0.04225352112676056,,0.024096385542168676,,,0.08450704225352113,0.08888888888888889,0.08433734939759036,0.16363636363636364,0.09523809523809523,0.015384615384615385,1.0,0.11666666666666667,0.5,0.5384615384615384,0.5714285714285714,0.075,0.4444444444444444,0.4444444444444444,0.5,0.16666666666666666,0.45,0.45,0.7777777777777778,0.125,0.5333333333333333,0.5333333333333333,1.0,0.5166666666666667,0.21052631578947367,0.5,,0.07142857142857142,0.5,0.5357142857142857,0.7583333333333333,0.5179283333333333,0.48305499999999996,0.5090232142857144,0.0625,0.14,0.175,0.20625,11.725581395348836,25.07662337662337,0.23368146214099217,5.0,25.0,4.0,7.0,6.0,5.0,9.0,8.0,25.0,,,1.0,0.5555555555555556,0.4,,,0.4032258064516129,0.4032258064516129,0.92,0.3684210526315789,0.5714285714285714,1.0,0.17857142857142858,0.4,0.4032258064516129,0.01282051282051282,1.0,2.0,2.0,6.0,3.0,0.10526315789473684,0.5,1.0,0.4,,,,,,,,True,,
201168,1610612759,Tiago Splitter,Tiago Splitter,201168,SAS,31400.0,523,142.0,1022,1022,135.0,85.0,107.0,2044,69.0,114,16.0,36.0,10.0,16.0,23.0,48.0,,1.0,,,,,92,163,,,40.0,224,1039,18.0,41.0,12.0,48.0,15.0,25.0,,6.0,36.0,134,50.0,,20.0,,,15.0,30.0,11.0,41.0,4.0,7.0,19.0,9.0,2.0,93.0,7.0,39.0,1.0,12.0,62,2.0,76,47.0,123,8.0,19.0,12.0,7.0,19.0,2.0,13.0,11.0,1.0,6.0,2.0,30.0,1.0,2.0,20.0,1.0,44.0,1.0,5.0,2.0,53.0,5.0,4.0,1.0,49.0,7.0,24.0,4.0,13.0,7.0,,6.0,13.0,10.0,3.0,,36.0,135.0,3.0,3.0,0.7282608695652174,0.8170731707317073,,,,0.5644171779141104,0.43902439024390244,0.6,0.5644171779141104,0.43902439024390244,0.6,0.6086956521739131,0.5,0.6206896551724138,,0.09202453987730061,0.10526315789473684,0.0625,18.608695652173914,0.6333333333333333,0.11764705882352941,0.05555555555555555,0.1585677749360614,0.10863509749303621,0.1111111111111111,0.07368421052631578,0.14829659318637275,0.1013215859030837,0.15454545454545454,0.12408759124087591,0.044642857142857144,0.05454545454545454,0.1,0.16176470588235295,0.14814814814814814,0.16666666666666666,0.1125,0.10714285714285714,0.14545454545454545,0.7692307692307693,0.6993865030674846,0.6052631578947368,0.6764705882352942,0.7536231884057971,0.294478527607362,0.4791666666666667,0.5111111111111111,0.6521739130434783,0.006134969325153374,,,,,,,,,0.8780487804878049,0.4444444444444444,0.25,0.64,0.625,,0.6993865030674846,0.5462920245398771,0.5611399999999999,0.5352,0.13333333333333333,0.13333333333333333,0.21428571428571427,0.16071428571428573,3.0736196319018405,,0.13209393346379647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,117160.0,1953,200.0,3793,3791,720.0,580.0,386.0,7584,145.0,247,6.0,10.0,26.0,50.0,102.0,213.0,119.0,283.0,27.0,68.0,21.0,5.0,366,743,38.0,89.0,130.0,976,3981,15.0,35.0,4.0,46.0,56.0,127.0,21.0,50.0,192.0,178,554.0,108.0,2.0,,21.0,45.0,217.0,118.0,335.0,72.0,46.0,117.0,63.0,37.0,788.0,4.0,11.0,,27.0,80,7.0,114,15.0,129,7.0,44.0,31.0,13.0,87.0,22.0,52.0,59.0,10.0,35.0,5.0,146.0,11.0,24.0,54.0,4.0,108.0,5.0,3.0,3.0,147.0,,4.0,19.0,166.0,18.0,70.0,18.0,2.0,,1.0,1.0,2.0,2.0,,,192.0,713.0,5.0,17.0,0.24316939890710382,0.24383561643835616,0.9473684210526315,0.42696629213483145,0.42696629213483145,0.49259757738896365,0.42857142857142855,0.4409448818897638,0.5084134615384616,0.45652173913043476,0.4797297297297297,0.5382483370288248,0.4791666666666667,0.5333333333333333,0.10697115384615384,0.06056527590847914,0.13360323886639677,0.056338028169014086,24.74616292798111,0.5958904109589042,0.07692307692307693,,0.057803468208092484,0.008935824532900082,0.06338028169014084,0.008298755186721992,0.05911602209944752,0.008756567425569177,0.0026954177897574125,0.013392857142857142,0.009708737864077669,0.009345794392523364,0.006211180124223602,0.03773584905660377,0.043668122270742356,0.0935412026726058,0.05642633228840126,0.08411214953271028,0.01856763925729443,1.0,0.296875,0.5870445344129555,0.677570093457944,0.23448275862068965,0.25600961538461536,0.4788732394366197,0.5074626865671642,0.24509803921568626,0.3401442307692308,0.4204946996466431,0.4204946996466431,0.25210084033613445,0.08173076923076923,0.39705882352941174,0.39705882352941174,0.9629629629629629,0.025240384615384616,0.21739130434782608,0.6,,0.33783783783783783,0.52,0.033783783783783786,0.40384615384615385,0.4789534855769231,0.47814428571428563,0.47651722972972965,0.07918552036199095,0.0880503144654088,0.0471311475409836,0.19672131147540983,9.954104979811575,23.905617977528095,0.18982335881887688,16.0,11.0,1.0,4.0,3.0,4.0,11.0,10.0,11.0,1.0,2.0,,0.36363636363636365,0.47619047619047616,0.011235955056179775,0.047619047619047616,0.5238095238095238,0.55,0.9090909090909091,0.08695652173913043,0.25,1.0,0.10810810810810811,0.6,0.5238095238095238,,3.0,7.0,7.0,6.0,8.0,0.15217391304347827,0.42857142857142855,1.0,0.4375,8.0,,,,,,,True,,
201980,1610612759,Danny Green,Danny Green,201980,SAS,78768.0,1313,193.0,2551,2554,373.0,299.0,260.0,5105,41.0,67,7.0,14.0,7.0,10.0,11.0,32.0,20.0,49.0,38.0,91.0,161.0,18.0,72,148,107.0,252.0,53.0,518,2663,11.0,22.0,6.0,52.0,7.0,14.0,32.0,16.0,66.0,94,50.0,297.0,8.0,,161.0,10.0,79.0,12.0,91.0,6.0,6.0,41.0,17.0,21.0,194.0,7.0,18.0,1.0,41.0,108,4.0,153,26.0,179,6.0,54.0,29.0,25.0,27.0,6.0,21.0,21.0,2.0,6.0,2.0,48.0,3.0,6.0,55.0,5.0,92.0,,5.0,6.0,41.0,2.0,7.0,3.0,58.0,2.0,15.0,4.0,50.0,36.0,,14.0,52.0,29.0,,,66.0,369.0,1.0,4.0,0.6527777777777778,0.6911764705882353,0.9252336448598131,0.4246031746031746,0.4246031746031746,0.4864864864864865,0.5,0.5,0.58125,0.5,0.5434782608695652,0.6002386634844868,0.5306122448979592,0.6057692307692307,0.63,0.06756756756756757,0.1044776119402985,0.09375,16.385964912280702,0.5625,0.06896551724137931,0.019230769230769232,0.11203319502074689,0.021844660194174758,0.14385964912280702,0.021875,0.11929543634907927,0.021853146853146852,0.03361344537815126,0.016339869281045753,0.017857142857142856,0.014285714285714285,0.03636363636363636,0.09550561797752809,0.08881578947368421,0.15460526315789475,0.1509433962264151,0.1232876712328767,0.029411764705882353,0.5576923076923077,0.1675,0.6119402985074627,0.6833333333333333,0.7073170731707317,0.08,0.34375,0.3793103448275862,0.5454545454545454,0.1225,0.40816326530612246,0.40816326530612246,0.6,0.2275,0.4175824175824176,0.4222222222222222,1.0,0.4025,0.30434782608695654,0.5,0.42857142857142855,0.21739130434782608,0.7,0.391304347826087,0.7975,0.5451650000000001,0.5465242857142858,0.530404347826087,0.04096385542168675,0.09316770186335403,0.10038610038610038,0.1274131274131274,8.358783783783785,24.701190476190465,0.1462171697373579,14.0,69.0,4.0,13.0,6.0,8.0,24.0,12.0,69.0,3.0,1.0,2.0,0.3333333333333333,0.375,0.011904761904761904,0.012422360248447204,0.42857142857142855,0.4339622641509434,0.8840579710144928,0.2826086956521739,0.3076923076923077,0.75,0.30434782608695654,0.3333333333333333,0.42857142857142855,0.007874015748031496,4.0,11.0,6.0,24.0,16.0,0.2391304347826087,0.36363636363636365,1.0,0.42857142857142855,3.0,2.0,1.0,1.0,1.0,0.01098901098901099,,True,,
201988,1610612759,Patty Mills,Patty Mills,201988,SAS,2414.0,40,10.0,74,77,16.0,16.0,11.0,151,,1,,,,,,,1.0,3.0,,,3.0,,1,4,2.0,3.0,3.0,11,77,,1.0,,,1.0,1.0,,,2.0,2,,6.0,,,3.0,1.0,4.0,2.0,6.0,1.0,1.0,3.0,,1.0,14.0,,,,,1,1.0,2,,2,,,,,,,,,,,,,,,,,,,,,2.0,,,,4.0,,2.0,,,,,,,,,,2.0,16.0,,,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.25,,1.0,0.5714285714285714,,1.0,0.6111111111111112,,1.0,0.42857142857142855,0.25,1.0,,10.588235294117647,,1.0,,0.03333333333333333,,,,0.027777777777777776,,,,,,,,,0.06666666666666667,,,,,0.14285714285714285,,,,,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,,,,,0.42857142857142855,,,,,,,0.5714285714285714,0.4883285714285715,0.3017,0.3767,0.2222222222222222,0.3333333333333333,,0.18181818181818182,16.175,26.26666666666667,0.21621621621621623,,2.0,,,,,,,2.0,,,,,,,,0.6666666666666666,0.6666666666666666,1.0,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,True,,
202695,1610612759,Kawhi Leonard,Kawhi Leonard,202695,SAS,88512.0,1475,290.0,2876,2866,534.0,394.0,291.0,5742,83.0,118,13.0,18.0,13.0,21.0,72.0,159.0,59.0,136.0,30.0,62.0,86.0,19.0,214,413,55.0,148.0,125.0,718,2916,24.0,37.0,6.0,63.0,30.0,60.0,32.0,32.0,125.0,208,220.0,159.0,16.0,,86.0,27.0,80.0,30.0,110.0,19.0,11.0,43.0,18.0,19.0,250.0,13.0,39.0,1.0,71.0,182,20.0,273,53.0,326,9.0,102.0,55.0,47.0,38.0,4.0,22.0,24.0,3.0,16.0,7.0,62.0,7.0,7.0,39.0,,90.0,5.0,3.0,3.0,137.0,1.0,4.0,10.0,160.0,14.0,69.0,18.0,34.0,18.0,3.0,13.0,37.0,22.0,,,120.0,529.0,5.0,13.0,0.48598130841121495,0.5048543689320388,0.9636363636363636,0.3716216216216216,0.3716216216216216,0.5181598062953995,0.6486486486486487,0.5,0.5285204991087344,0.5480769230769231,0.5054347826086957,0.5662460567823344,0.5833333333333334,0.5482456140350878,0.2638146167557932,0.06537530266343826,0.13559322033898305,0.06289308176100629,21.671343935141877,0.6129032258064516,0.32786885245901637,0.01694915254237288,0.1683626271970398,0.04144527098831031,0.2088235294117647,0.038011695906432746,0.17804363124560169,0.04053000779423227,0.0364963503649635,0.059322033898305086,0.025559105431309903,0.022321428571428572,0.06779661016949153,0.12228260869565218,0.18181818181818182,0.20285714285714285,0.21912350597609562,0.1797752808988764,0.034482758620689655,0.5945945945945946,0.2103386809269162,0.7033898305084746,0.8137254901960784,0.6506024096385542,0.28342245989304815,0.4528301886792453,0.48322147651006714,0.3055555555555556,0.24242424242424243,0.4338235294117647,0.43703703703703706,0.4745762711864407,0.11051693404634581,0.4838709677419355,0.4918032786885246,1.0,0.1532976827094474,0.34615384615384615,0.7222222222222222,0.38461538461538464,0.22826086956521738,0.6190476190476191,0.20652173913043478,0.4741532976827095,0.50134376114082,0.5216186046511627,0.49719076086956526,0.11201298701298701,0.14743589743589744,0.08774373259052924,0.17409470752089137,9.829782082324456,24.435810810810814,0.18567454798331015,13.0,25.0,1.0,7.0,4.0,3.0,15.0,11.0,25.0,1.0,,,0.2,0.34375,0.006756756756756757,,0.29069767441860467,0.29069767441860467,0.92,0.1346153846153846,0.14285714285714285,1.0,0.14130434782608695,0.21052631578947367,0.29069767441860467,,2.0,8.0,7.0,6.0,,0.15384615384615385,0.25,1.0,0.5384615384615384,1.0,3.0,2.0,1.0,1.0,0.016129032258064516,0.007352941176470588,True,,
202709,1610612759,Cory Joseph,Cory Joseph,202709,SAS,8658.0,144,-7.0,279,278,34.0,66.0,39.0,557,2.0,11,,1.0,,1.0,3.0,6.0,4.0,8.0,2.0,6.0,1.0,,9,25,2.0,7.0,7.0,31,287,,2.0,2.0,2.0,2.0,3.0,1.0,,4.0,8,10.0,6.0,,,1.0,6.0,9.0,5.0,14.0,5.0,,5.0,4.0,,33.0,,8.0,,2.0,9,,11,8.0,19,1.0,8.0,4.0,4.0,3.0,,2.0,2.0,,1.0,,5.0,,1.0,8.0,2.0,15.0,1.0,2.0,1.0,14.0,2.0,1.0,1.0,9.0,1.0,5.0,,3.0,1.0,1.0,1.0,3.0,,,,4.0,32.0,1.0,,0.4444444444444444,0.4444444444444444,1.0,0.2857142857142857,0.2857142857142857,0.36,,0.6666666666666666,0.375,,0.5,0.4305555555555556,0.2,0.5,0.21875,0.24,0.36363636363636365,0.3333333333333333,12.615384615384615,0.6,,,0.10112359550561797,0.07547169811320754,0.06451612903225806,,0.09166666666666666,0.05673758865248227,0.05714285714285714,0.05555555555555555,0.11428571428571428,,,0.10714285714285714,0.0625,0.13793103448275862,0.034482758620689655,0.5,0.06666666666666667,,0.34375,0.18181818181818182,0.2857142857142857,,0.1875,0.5,0.75,0.3333333333333333,0.25,0.5,0.5,0.75,0.1875,0.3333333333333333,0.3333333333333333,1.0,0.03125,0.25,,,0.25,,,0.5625,0.5036562499999999,0.5261125,0.49405,0.1388888888888889,0.1724137931034483,0.06451612903225806,0.12903225806451613,9.052,23.9,0.12186379928315412,1.0,,,1.0,,,2.0,,,,,,,,,,,,,0.25,,,0.25,,,,,1.0,,,,0.25,,,,,,,,,,,True,,
203382,1610612759,Aron Baynes,Aron Baynes,203382,SAS,23516.0,392,-14.0,749,762,128.0,101.0,83.0,1511,46.0,74,7.0,14.0,9.0,12.0,19.0,32.0,8.0,15.0,,,1.0,1.0,73,121,1.0,1.0,26.0,175,813,10.0,19.0,3.0,23.0,13.0,17.0,1.0,18.0,47.0,126,20.0,3.0,8.0,,1.0,17.0,7.0,8.0,15.0,7.0,1.0,4.0,1.0,2.0,38.0,6.0,26.0,2.0,18.0,41,3.0,62,34.0,96,1.0,5.0,4.0,1.0,6.0,2.0,2.0,11.0,,4.0,1.0,17.0,1.0,2.0,29.0,12.0,53.0,1.0,4.0,6.0,33.0,5.0,1.0,1.0,30.0,2.0,10.0,6.0,4.0,3.0,,1.0,5.0,3.0,1.0,1.0,47.0,128.0,3.0,6.0,0.863013698630137,0.9130434782608695,1.0,1.0,1.0,0.6033057851239669,0.5263157894736842,0.7647058823529411,0.610655737704918,0.5263157894736842,0.8055555555555556,0.6433823529411765,0.5227272727272727,0.8703703703703703,0.00819672131147541,0.14049586776859505,0.20270270270270271,0.0625,18.12796208530806,0.35294117647058826,0.13043478260869565,0.25,0.155893536121673,0.10236220472440945,0.2,0.05714285714285714,0.1671388101983003,0.08913649025069638,0.1232876712328767,0.0875,0.09900990099009901,0.0547945205479452,0.0625,0.16666666666666666,0.1650485436893204,0.13414634146341464,0.2463768115942029,0.047619047619047616,0.03333333333333333,0.6,0.6065573770491803,0.6216216216216216,0.7796610169491526,0.8043478260869565,0.26229508196721313,0.59375,0.6333333333333333,0.9473684210526315,0.12295081967213115,0.5333333333333333,0.5333333333333333,1.0,,,,,0.00819672131147541,0.7368421052631579,0.5,0.42857142857142855,0.6666666666666666,0.75,0.05555555555555555,0.6147540983606558,0.5167877049180329,0.5677846153846153,0.5546444444444444,0.07692307692307693,0.07751937984496124,0.13142857142857142,0.26857142857142857,5.008264462809916,27.4,0.17089452603471295,,1.0,,,1.0,,,1.0,1.0,,6.0,,,1.0,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,1.0,,1.0,,,,True,,
