EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTOffRebounds,Charge Fouls Drawn,ShortMidRangePctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimFGM,SecondChanceFtPoints,PtsPutbacks,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,BlockingFouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,HeaveAttempts,Fg3aBlocked,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,OffensiveGoaltends,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,BlockedShortMidRange,Charge Fouls,3SecondViolations,Corner3PctBlocked,BlockedCorner3,StepOutOfBoundsTurnovers,on,3pt And 1 Free Throw Trips,HeaveMakes,Clear Path Fouls
101181,1610612752,Jose Calderon,Jose Calderon,101181,NYK,13035.0,217,-68.0,422,423,101.0,158,62.0,845,4.0,7.0,1.0,1.0,2.0,1.0,3.0,5.0,24.0,2.0,7.0,1.0,3.0,10.0,26.0,1.0,5.0,1.0,7.0,10.0,34.0,12.0,33.0,7.0,63.0,496,1.0,4.0,1.0,5.0,5.0,3.0,7.0,2.0,10.0,5.0,17.0,10.0,10.0,33.0,3.0,26.0,10.0,2.0,28.0,10.0,38.0,5.0,5.0,7.0,9.0,12.0,86.0,2.0,1.0,5.0,15.0,1.0,21.0,3.0,24.0,3.0,3.0,10.0,8.0,2.0,10.0,6.0,11.0,6.0,1.0,7.0,1.0,3.0,1.0,17.0,99.0,3.0,1.0,0.5,0.5,0.9166666666666666,0.3636363636363636,0.2,0.2,0.3636363636363636,0.2941176470588235,0.25,0.4285714285714285,0.417910447761194,0.2777777777777778,0.3529411764705882,0.45,0.2777777777777778,0.4473684210526316,0.4925373134328358,0.0588235294117647,0.1428571428571428,0.0416666666666666,16.227180527383368,1.0,0.0588235294117647,0.1388888888888889,0.0066225165562913,0.0793650793650793,0.0294117647058823,0.1169590643274853,0.0136986301369863,0.0217391304347826,0.0363636363636363,0.1395348837209302,0.1481481481481481,0.131578947368421,0.0697674418604651,0.1,0.1044776119402985,0.5714285714285714,0.6666666666666666,0.75,0.044776119402985,0.3333333333333333,0.3333333333333333,0.3582089552238806,0.2083333333333333,0.217391304347826,0.4,0.1044776119402985,0.2857142857142857,0.2857142857142857,1.0,0.3880597014925373,0.3846153846153846,0.3846153846153846,0.9,0.1111111111111111,0.5555555555555556,0.2,1.0,0.1176470588235294,0.5,0.1764705882352941,0.3333333333333333,0.4117647058823529,0.1428571428571428,0.5970149253731343,0.3846153846153846,0.4924335820895523,0.5088100000000001,0.5042558823529412,0.0434782608695652,0.0833333333333333,0.0793650793650793,0.2698412698412698,14.338235294117643,25.039393939393943,0.2393364928909952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
200745,1610612752,Andrea Bargnani,Andrea Bargnani,200745,NYK,1387.0,23,9.0,45,47,10.0,12,4.0,92,,1.0,1.0,,,3.0,4.0,4.0,9.0,,,,,,,,,,,7.0,14.0,,,5.0,19.0,38,2.0,3.0,,,4.0,2.0,4.0,,,,4.0,12.0,2.0,,,,,1.0,1.0,,1.0,,,1.0,,,2.0,,1.0,1.0,3.0,,4.0,2.0,6.0,,,,,,,,1.0,5.0,,6.0,,3.0,,4.0,10.0,,,0.8571428571428571,0.8571428571428571,,,,,,0.5,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5,0.5588235294117647,0.6666666666666666,0.5,,0.0714285714285714,,,34.69387755102041,,,0.2142857142857142,0.0588235294117647,0.1666666666666666,,0.2,0.05,,,0.2,0.5,0.1428571428571428,0.2,,0.0714285714285714,,,,0.2857142857142857,0.75,1.0,0.6428571428571429,0.4444444444444444,0.4444444444444444,1.0,,,,,,,,,0.3333333333333333,,,,,,,,,,0.0714285714285714,,0.3954,0.3814666666666667,0.39625,0.1764705882352941,0.1764705882352941,0.2105263157894736,0.2105263157894736,14.614285714285716,,0.2222222222222222,1.0,1.0,0.25,0.5,0.125,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
201160,1610612752,Jason Smith,Jason Smith,201160,NYK,22181.0,370,-119.0,701,699,184.0,252,92.0,1400,9.0,17.0,8.0,1.0,1.0,11.0,32.0,37.0,93.0,1.0,2.0,,,,,,,,,57.0,142.0,1.0,2.0,24.0,141.0,826,9.0,19.0,,,23.0,13.0,31.0,,,11.0,37.0,84.0,30.0,3.0,,,,9.0,11.0,9.0,20.0,8.0,1.0,4.0,2.0,5.0,49.0,6.0,18.0,14.0,24.0,3.0,41.0,25.0,66.0,5.0,3.0,9.0,5.0,4.0,15.0,17.0,43.0,31.0,1.0,28.0,2.0,10.0,5.0,37.0,184.0,6.0,5.0,0.7368421052631579,0.7777777777777778,1.0,0.5,,,0.5,0.4014084507042254,0.4736842105263157,0.4193548387096774,0.40625,0.4736842105263157,0.4193548387096774,0.4490445859872611,0.5476190476190477,0.5,0.0138888888888888,0.0633802816901408,0.1764705882352941,0.010752688172043,21.23456790123457,0.6,0.15,0.1363636363636363,0.0705882352941176,0.1296296296296296,0.06,0.1338028169014084,0.0676056338028169,0.0545454545454545,0.0512820512820512,0.140625,0.1636363636363636,0.1052631578947368,0.1153846153846153,0.1666666666666666,0.1180555555555555,0.5294117647058824,0.6428571428571429,0.5555555555555556,0.2222222222222222,0.34375,0.4074074074074074,0.6458333333333334,0.3978494623655914,0.4021739130434782,0.8918918918918919,0.0138888888888888,0.5,0.5,1.0,,,,,0.4210526315789473,,,,0.032258064516129,1.0,,,,,0.1319444444444444,,0.412387152777778,0.4771533333333334,0.3922580645161291,0.0657894736842105,0.0666666666666666,0.1631205673758865,0.2624113475177305,14.504225352112678,23.35,0.2624821683309558,1.0,,0.15625,0.0769230769230769,0.0656934306569343,0.3636363636363636,5.0,5.0,6.0,3.0,2.0,1.0,6.0,2.0,1.0,4.0,1.0,5.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,0.0952380952380952,0.0909090909090909,0.0410958904109589,0.6666666666666666,0.625,0.4,,,,,,,,,,,,,,,,,,,,,,,,True,,,
203143,1610612752,Pablo Prigioni,Pablo Prigioni,203143,NYK,47699.0,795,-93.0,1497,1493,394.0,526,179.0,2990,12.0,21.0,,6.0,8.0,4.0,10.0,9.0,15.0,5.0,18.0,,7.0,38.0,97.0,4.0,9.0,8.0,23.0,25.0,46.0,43.0,115.0,22.0,201.0,1619,1.0,3.0,4.0,10.0,17.0,9.0,14.0,8.0,30.0,15.0,57.0,24.0,26.0,108.0,21.0,95.0,38.0,2.0,77.0,27.0,104.0,22.0,5.0,28.0,18.0,31.0,235.0,8.0,10.0,26.0,35.0,1.0,62.0,18.0,80.0,52.0,30.0,32.0,27.0,5.0,47.0,11.0,53.0,43.0,7.0,26.0,,5.0,7.0,56.0,392.0,8.0,6.0,0.48,0.48,0.8372093023255814,0.3739130434782609,0.4,0.2666666666666666,0.3805309734513274,0.5434782608695652,0.3333333333333333,0.6428571428571429,0.5559006211180124,0.5384615384615384,0.4772727272727273,0.5751445086705202,0.5666666666666667,0.5377358490566038,0.7142857142857143,0.0434782608695652,0.0952380952380952,,12.918379330593073,0.6808510638297872,0.0178571428571428,0.0843373493975903,0.020366598778004,0.1097046413502109,0.0358744394618834,0.0935582822085889,0.0252100840336134,0.04,0.0393258426966292,0.0705128205128205,0.0583333333333333,0.1223021582733813,0.0783132530120482,0.1830985915492957,0.1304347826086956,0.5714285714285714,0.631578947368421,0.4166666666666667,0.062111801242236,0.4,0.4,0.093167701863354,0.6,0.6,0.4444444444444444,0.1118012422360248,0.2777777777777778,0.2777777777777778,0.8,0.6024844720496895,0.3917525773195876,0.3958333333333333,0.8421052631578947,,0.6923076923076923,0.4444444444444444,1.0,0.1818181818181818,0.75,0.1590909090909091,,0.5227272727272727,0.3478260869565217,0.84472049689441,0.4,0.5239499999999998,0.4972333333333332,0.4979404761904763,0.0301204819277108,0.0980392156862745,0.0845771144278607,0.2835820895522388,8.717391304347828,25.74695652173913,0.2631930527722111,,1.0,,,0.0127659574468085,0.75,,3.0,,2.0,22.0,8.0,15.0,1.0,1.0,10.0,,3.0,1.0,2.0,,1.0,,1.0,1.0,,,0.015267175572519,0.0222222222222222,0.024390243902439,1.0,,,1.0,2.0,1.0,5.0,2.0,1.0,0.008695652173913,0.0103092783505154,0.0769230769230769,,,,,,,,,,,,,,,True,,,
2546,1610612752,Carmelo Anthony,Carmelo Anthony,2546,NYK,21850.0,364,80.0,691,682,266.0,313,85.0,1373,35.0,53.0,12.0,17.0,24.0,16.0,34.0,33.0,73.0,4.0,4.0,2.0,2.0,14.0,42.0,,5.0,6.0,17.0,84.0,160.0,18.0,46.0,67.0,289.0,734,14.0,20.0,1.0,6.0,39.0,37.0,63.0,8.0,19.0,29.0,127.0,62.0,106.0,36.0,18.0,41.0,14.0,11.0,23.0,11.0,34.0,8.0,3.0,12.0,3.0,8.0,79.0,5.0,8.0,15.0,22.0,4.0,41.0,14.0,55.0,11.0,4.0,3.0,1.0,2.0,18.0,7.0,24.0,71.0,1.0,86.0,6.0,32.0,10.0,125.0,264.0,7.0,9.0,0.369047619047619,0.382716049382716,0.6666666666666666,0.391304347826087,0.1666666666666666,0.4210526315789473,0.4,0.525,0.7,0.5873015873015873,0.5388349514563107,0.5961538461538461,0.5975609756097561,0.5901639344262295,0.6290322580645161,0.6414141414141414,0.2233009708737864,0.06875,0.1509433962264151,,33.08080808080808,0.1666666666666666,0.1428571428571428,0.1128205128205128,0.0398009950248756,0.1363636363636363,0.0520833333333333,0.121311475409836,0.0437710437710437,0.0980392156862745,0.0259740259740259,0.0697674418604651,0.1372549019607843,0.1551724137931034,0.1298701298701298,0.1515151515151515,0.2572815533980582,0.660377358490566,0.7777777777777778,0.3142857142857143,0.1650485436893204,0.4705882352941176,0.5161290322580645,0.3543689320388349,0.4520547945205479,0.4520547945205479,0.3939393939393939,0.0194174757281553,1.0,1.0,1.0,0.203883495145631,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.4615384615384615,0.1923076923076923,,,0.2926829268292683,0.7083333333333334,0.024390243902439,1.0,0.2073170731707317,0.3529411764705882,0.4805825242718446,0.3414634146341463,0.4635336585365853,0.5076547619047619,0.4703283950617283,0.1452991452991453,0.1720430107526881,0.1349480968858131,0.4394463667820069,11.051249999999998,25.6,0.3849493487698987,1.0,,0.088235294117647,0.0384615384615384,0.0212765957446808,0.4375,10.0,8.0,6.0,2.0,7.0,5.0,15.0,2.0,1.0,5.0,,2.0,5.0,1.0,1.0,,,1.0,1.0,,,0.0178571428571428,0.1578947368421052,0.0227272727272727,1.0,0.8333333333333334,0.3,1.0,1.0,,,2.0,,,,0.0384615384615384,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0416666666666666,,,,,,,True,,,
202332,1610612752,Cole Aldrich,Cole Aldrich,202332,NYK,12809.0,213,-35.0,400,392,61.0,118,45.0,792,16.0,27.0,10.0,1.0,2.0,15.0,40.0,,1.0,,,,,,,,,,,31.0,68.0,,,5.0,67.0,415,7.0,14.0,,,14.0,1.0,6.0,,,,2.0,40.0,22.0,,,,,2.0,9.0,1.0,10.0,,1.0,3.0,1.0,5.0,21.0,5.0,16.0,12.0,26.0,11.0,49.0,22.0,71.0,7.0,3.0,10.0,10.0,,20.0,10.0,21.0,12.0,1.0,5.0,1.0,3.0,,2.0,61.0,1.0,,0.6451612903225806,0.8333333333333334,,,,,,0.4558823529411764,0.5,0.1666666666666666,0.4558823529411764,0.5,0.1666666666666666,0.4785714285714286,0.5,0.1666666666666666,,0.0294117647058823,0.074074074074074,,19.693654266958426,0.5,0.4782608695652174,0.2407407407407407,0.1151079136690647,0.2033898305084746,0.078125,0.2275449101796407,0.1034482758620689,0.1621621621621621,0.0754716981132075,0.2941176470588235,0.3870967741935484,0.0930232558139534,0.2258064516129032,0.1785714285714285,0.3970588235294117,0.5925925925925926,0.64,0.5625,0.5882352941176471,0.375,0.375,0.0147058823529411,,,,,,,,,,,,0.7142857142857143,,,,0.3333333333333333,0.5,,,,,0.3970588235294117,,0.4451294117647059,0.5146090909090909,0.41825,0.0428571428571428,0.0428571428571428,0.208955223880597,0.0298507462686567,5.429411764705883,,0.1525,1.0,,,0.1666666666666666,0.109090909090909,0.7333333333333333,7.0,,14.0,4.0,4.0,3.0,10.0,1.0,1.0,1.0,1.0,,4.0,7.0,,7.0,5.0,7.0,3.0,2.0,1.0,0.0851063829787234,0.0909090909090909,0.1176470588235294,0.4285714285714285,0.7,,,,,2.0,,,,,,,,,,,,,,2.0,,,,,,True,,,
203499,1610612752,Shane Larkin,Shane Larkin,203499,NYK,16281.0,271,-85.0,494,497,101.0,135,67.0,991,14.0,23.0,3.0,1.0,3.0,,6.0,7.0,18.0,1.0,2.0,1.0,1.0,8.0,18.0,3.0,3.0,1.0,4.0,21.0,47.0,9.0,20.0,9.0,78.0,550,3.0,6.0,3.0,3.0,20.0,2.0,7.0,2.0,5.0,3.0,13.0,16.0,26.0,24.0,3.0,18.0,8.0,5.0,17.0,10.0,27.0,9.0,1.0,4.0,7.0,6.0,64.0,3.0,4.0,8.0,14.0,1.0,23.0,7.0,30.0,14.0,8.0,8.0,6.0,2.0,9.0,11.0,28.0,19.0,4.0,12.0,1.0,4.0,1.0,13.0,100.0,5.0,1.0,0.3809523809523809,0.3809523809523809,0.8888888888888888,0.45,1.0,0.4,0.45,0.4468085106382978,0.5,0.2857142857142857,0.5149253731343284,0.8333333333333334,0.4166666666666667,0.5416666666666666,0.8333333333333334,0.4642857142857143,0.2985074626865671,0.1063829787234042,0.1304347826086956,,14.210526315789473,0.8888888888888888,0.0833333333333333,0.1029411764705882,0.0227272727272727,0.1012658227848101,0.0357142857142857,0.1023255813953488,0.0269230769230769,,0.0289855072463768,0.0701754385964912,0.0769230769230769,0.175,0.0980392156862745,0.1071428571428571,0.3432835820895522,0.6086956521739131,0.7,0.5,0.0895522388059701,,,0.2686567164179104,0.3888888888888889,0.3888888888888889,0.1428571428571428,0.0298507462686567,0.5,0.5,1.0,0.2686567164179104,0.4444444444444444,0.4444444444444444,0.875,0.3333333333333333,0.3333333333333333,1.0,1.0,0.25,0.3333333333333333,0.0833333333333333,1.0,0.3333333333333333,0.25,0.6417910447761194,0.4444444444444444,0.5058440298507462,0.4728,0.4533083333333332,0.0704225352112676,0.08,0.2564102564102564,0.1666666666666666,8.980851063829787,25.04,0.2044534412955465,,,0.3333333333333333,,0.0238095238095238,,,5.0,,1.0,6.0,,1.0,,,1.0,,,1.0,,1.0,2.0,1.0,2.0,1.0,,,0.0416666666666666,0.0666666666666666,0.0333333333333333,0.5,,,,,,,,,,,,,1.0,,,,,,0.0476190476190476,1.0,,,,,,True,,,
203921,1610612752,Cleanthony Early,Cleanthony Early,203921,NYK,3467.0,58,-19.0,108,111,16.0,11,9.0,219,3.0,4.0,,,,,1.0,1.0,5.0,1.0,2.0,,,1.0,3.0,,,,,4.0,10.0,2.0,5.0,,14.0,103,,,,,,,,,,,,8.0,,6.0,,3.0,1.0,2.0,3.0,,3.0,,,,,3.0,6.0,,,1.0,3.0,,4.0,,4.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,10.0,3.0,,,,,,,16.0,,,1.0,1.0,1.0,0.4,,,0.4,0.4,,,0.4666666666666667,,,0.4666666666666667,,,0.3333333333333333,0.2,0.25,0.2,15.254237288135592,0.6666666666666666,,0.0967741935483871,,0.0714285714285714,,0.0888888888888888,,,,0.1428571428571428,,0.1428571428571428,,0.25,0.2666666666666666,0.75,1.0,1.0,0.0666666666666666,,,0.3333333333333333,0.2,0.25,1.0,0.1333333333333333,0.5,0.5,1.0,0.2,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,0.6,0.3333333333333333,0.4995933333333334,,,,,,,10.25,24.2,0.1481481481481481,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,True,,,
2405,1610612752,Amar'e Stoudemire,Amar'e Stoudemire,2405,NYK,18702.0,312,34.0,586,575,184.0,201,65.0,1161,37.0,59.0,12.0,12.0,20.0,11.0,30.0,5.0,10.0,,,,,,1.0,,1.0,,,53.0,99.0,,1.0,37.0,143.0,585,7.0,18.0,,1.0,20.0,16.0,31.0,,,19.0,51.0,46.0,60.0,,,1.0,,6.0,6.0,5.0,11.0,3.0,2.0,3.0,1.0,2.0,27.0,12.0,16.0,17.0,44.0,6.0,67.0,28.0,95.0,7.0,5.0,9.0,1.0,8.0,27.0,18.0,49.0,56.0,3.0,53.0,1.0,21.0,6.0,51.0,183.0,2.0,6.0,0.4339622641509434,0.4791666666666667,,,,,,0.5353535353535354,0.3888888888888889,0.5161290322580645,0.53,0.3684210526315789,0.5161290322580645,0.5674603174603174,0.4347826086956521,0.5930232558139535,0.01,0.0606060606060606,0.0847457627118644,,23.3587786259542,0.3333333333333333,0.2857142857142857,0.2352941176470588,0.0914285714285714,0.1910112359550561,0.1463414634146341,0.2210144927536232,0.1089494163424124,0.0576923076923076,0.135593220338983,0.25,0.1666666666666666,0.2753623188405797,0.1641791044776119,0.2727272727272727,0.59,0.6271186440677966,0.6851851851851852,0.5135135135135135,0.3,0.3666666666666666,0.3793103448275862,0.1,0.5,0.5,0.2,,,,,0.01,,,,0.631578947368421,0.0526315789473684,,,0.6451612903225806,0.6,,,,,0.6,,0.514395,0.4769857142857142,0.5447000000000001,0.175,0.1764705882352941,0.1398601398601398,0.3566433566433566,4.635353535353534,24.6,0.3139931740614334,,3.0,0.0333333333333333,,0.0987654320987654,0.2727272727272727,6.0,6.0,10.0,3.0,2.0,3.0,18.0,4.0,1.0,7.0,2.0,10.0,5.0,5.0,3.0,9.0,6.0,9.0,6.0,1.0,1.0,0.119047619047619,0.1739130434782608,0.0769230769230769,0.6666666666666666,0.5,,,,,1.0,,,,,,,,,,,,,,3.0,2.0,3.0,,,,True,,,
200811,1610612752,Lou Amundson,Lou Amundson,200811,NYK,471.0,8,-6.0,15,16,,3,1.0,31,,,,,,1.0,2.0,,,,,,,,,,,,,1.0,2.0,,,,2.0,18,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,1.0,,1.0,1.0,2.0,1.0,3.0,,,1.0,,1.0,1.0,,1.0,,,,,,,,,1.0,,1.0,1.0,,,,,,0.5,,,0.5,,,0.5,,,,0.5,,,18.75,1.0,0.3333333333333333,0.3333333333333333,0.2,,,0.1666666666666666,0.1666666666666666,,,,0.5,,,,,,,,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.3477,,,,,,,6.300000000000001,,,,,0.5,,,1.0,,,,,,,,,1.0,,,1.0,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
