EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,FoulsDrawn,BlockingFoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceArc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyFG2A,ThreePtAssists,Arc3Assists,LongMidRangeAssists,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,TwoPtShootingFoulsDrawn,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,OffTwoPtRebounds,OffRebounds,Steals,LostBallSteals,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,PenaltyFg2Pct,PenaltyEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,Fg2aBlocked,OffThreePtRebounds,FTDefRebounds,BadPassSteals,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,AtRimPctAssisted,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,PtsPutbacks,LostBallTurnovers,Travels,SecondChanceFg2Pct,SecondChanceEfgPct,OffCorner3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,DefThreePtRebounds,PenaltyTurnovers,Blocked2s,BlockedAtRim,Blocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefThreePtReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,DefCorner3ReboundPct,SecondChanceTurnovers,SelfOReb,Charge Fouls,SelfORebPct,OffLongMidRangeReboundPct,Charge Fouls Drawn,on,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,Corner3Assists,ShortMidRangeAssists,BlockingFouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,BlocksRecoveredPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,StepOutOfBoundsTurnovers,BlockedCorner3,Defensive 3 Seconds Violations,FTOffRebounds,Corner3PctBlocked,OffFTReboundPct,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations
101114,1610612751,Deron Williams,Deron Williams,101114,BKN,1068.0,18,-15,34,34,5.0,9.0,5,68,1.0,1.0,4.0,5.0,1.0,2.0,1.0,1.0,5.0,6.0,3.0,2.0,12.0,44,1.0,1.0,2.0,2.0,2.0,8.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,0.2,0.2,0.8333333333333334,0.5555555555555556,0.6,0.5,0.3333333333333333,24.390243902439025,0.1111111111111111,1.0,1.0,0.5555555555555556,0.8,0.8,0.25,0.1111111111111111,0.2222222222222222,1.0,1.0,0.3333333333333333,0.47563888888888894,0.56505,0.16666666666666666,14.116666666666667,24.96666666666667,0.14705882352941177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101127,1610612751,Jarrett Jack,Jarrett Jack,101127,BKN,1224.0,20,-10,42,41,11.0,26.0,5,83,1.0,2.0,1.0,3.0,1.0,,,,2.0,5.0,1.0,2.0,6.0,50,,,,,,4.0,,3.0,5.0,2.0,12.0,2.0,,2.0,,,11.0,,,,0.4,0.3333333333333333,0.42857142857142855,,0.16666666666666666,21.73913043478261,0.3333333333333333,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,,0.16666666666666666,,,,0.16666666666666666,0.4313833333333333,0.4153,,12.620000000000001,23.9,0.2619047619047619,1.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,0.6666666666666666,0.2,0.15789473684210525,0.16666666666666666,0.25,0.14285714285714285,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101187,1610612751,Alan Anderson,Alan Anderson,101187,BKN,672.0,11,-6,23,22,10.0,16.0,4,45,,,,,,,,,1.0,1.0,,2.0,4.0,25,,,2.0,4.0,,2.0,,,,,,2.0,,3.0,,4.0,10.0,,,,1.0,1.0,1.0,1.0,,11.11111111111111,,,,,,,,,,,,1.0,0.7384,0.7384,1.0,0.9,,0.43478260869565216,1.0,,,,,,1.0,1.0,,1.0,,1.0,,,,1.0,,,,,0.5,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,0.1,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905,1610612751,Andrei Kirilenko,Andrei Kirilenko,1905,BKN,2184.0,36,-29,72,71,16.0,39.0,12,143,,1.0,,,,,,,,5.0,,3.0,3.0,94,,,1.0,1.0,,,,1.0,1.0,1.0,2.0,2.0,,4.0,1.0,1.0,16.0,1.0,,,,,0.21428571428571427,0.1,,9.411764705882353,0.2,,,,,,,,,,,0.8,0.60398,0.663975,0.3333333333333333,2.2600000000000002,,0.2222222222222222,4.0,,,,4.0,6.0,8.0,,,,1.0,1.0,,1.0,1.0,,0.14814814814814814,0.11428571428571428,0.18181818181818182,0.09090909090909091,0.16666666666666666,0.16666666666666666,,4.0,,4.0,1.0,1.0,,1.0,2.0,1.0,,,,,,0.5,0.045454545454545456,0.06060606060606061,0.125,0.8,,,1.0,,,0.3333333333333333,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.4,0.5,0.4,0.09090909090909091,0.16666666666666666,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201572,1610612751,Brook Lopez,Brook Lopez,201572,BKN,324.0,5,-8,11,11,,3.0,1,22,,,,2.0,,,,,1.0,3.0,,,2.0,14,,,,,2.0,,,,,,,1.0,,,,,,,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,30.769230769230766,,,,0.6666666666666666,,,,,,,,0.3333333333333333,0.549,,,12.633333333333333,,,,,,,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,0.16666666666666666,0.1,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202366,1610612751,Jerome Jordan,Jerome Jordan,202366,BKN,499.0,8,-4,18,17,,17.0,2,35,,,,,,,,,2.0,2.0,,,4.0,20,,,,,2.0,2.0,,,,,,,,,,,,,0.5,1.0,1.0,1.0,1.0,,,30.0,,,,,,,,,,,,1.0,0.6308,,,1.95,,,,,,,1.0,1.0,2.0,2.0,,,2.0,4.0,,1.0,,0.5,0.16666666666666666,0.16666666666666666,,0.25,,,2.0,2.0,,,,2.0,,,1.0,1.0,1.0,,,,,1.0,,0.25,,1.0,1.0,1.0,,,,0.5,,1.0,,,,,1.0,,,,0.5,,,0.5,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203141,1610612751,Mirza Teletovic,Mirza Teletovic,203141,BKN,1394.0,23,-15,45,44,16.0,20.0,9,89,1.0,2.0,,,,5.0,1.0,2.0,5.0,6.0,5.0,,13.0,60,1.0,2.0,,,4.0,6.0,5.0,2.0,2.0,2.0,4.0,,,,,,16.0,,0.4,0.5,0.8333333333333334,0.5909090909090909,0.5909090909090909,,0.45454545454545453,25.925925925925924,0.18181818181818182,0.5,0.5,,,,,,0.45454545454545453,0.5,0.6666666666666666,0.8181818181818182,0.5679363636363636,0.49765,,3.033333333333333,25.48,0.35555555555555557,1.0,,,,2.0,4.0,6.0,1.0,,1.0,2.0,3.0,2.0,3.0,,0.3333333333333333,0.125,0.2,0.1111111111111111,0.14285714285714285,,,4.0,4.0,,,,2.0,,2.0,2.0,,,,,,,0.5,0.13333333333333333,0.08333333333333333,0.14285714285714285,0.36363636363636365,1.0,1.0,,,,0.15384615384615385,,,,,1.0,,,,,,,,,0.5,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,0.5,,0.5,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.2,0.2,0.5,0.2,0.6666666666666666,0.2,0.2,1.0,0.2,0.63905,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,1610612751,Kevin Garnett,Kevin Garnett,708,BKN,489.0,8,-2,15,14,,,1,29,,1.0,1.0,1.0,,,,,3.0,4.0,,,6.0,21,,,,,6.0,,,,,,,,,,,,,,1.0,1.0,0.75,0.75,0.75,,,25.0,0.25,,,0.25,1.0,1.0,1.0,,,,,0.5,0.505425,,,8.975,,,,,,,2.0,3.0,3.0,,,,,,,,,,0.4,0.375,0.3333333333333333,0.5,,,2.0,2.0,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,0.3333333333333333,,,,,,,,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202711,1610612751,Bojan Bogdanovic,Bojan Bogdanovic,202711,BKN,1076.0,18,-20,35,35,6.0,23.0,7,70,,,,1.0,1.0,,,,1.0,2.0,1.0,,2.0,52,,,,2.0,2.0,,,,,,,1.0,,,,2.0,6.0,,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,13.953488372093023,,,,0.3333333333333333,,,,0.3333333333333333,,,,0.6666666666666666,0.5262166666666667,0.6413,1.0,9.200000000000001,22.5,0.17142857142857143,1.0,,,,1.0,3.0,3.0,2.0,,1.0,1.0,3.0,1.0,1.0,,0.6666666666666666,0.07692307692307693,0.17647058823529413,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,1.0,1.0,,,,,0.3333333333333333,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,0.2,1.0,,,,,,1.0,1.0,,,,,,,,,,2.0,,,,,,,,0.5,,0.6666666666666666,,,,,,,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2207,1610612751,Joe Johnson,Joe Johnson,2207,BKN,1024.0,17,-20,34,33,13.0,15.0,7,67,1.0,3.0,,1.0,1.0,1.0,,,2.0,8.0,2.0,,7.0,48,,,,4.0,,4.0,1.0,1.0,1.0,,2.0,,,,,4.0,13.0,,,,0.25,0.35,0.35,0.6666666666666666,0.2,26.19047619047619,0.3,0.3333333333333333,0.3333333333333333,0.1,,,,0.1,0.1,,,0.6,0.51117,0.48236666666666667,0.5714285714285714,5.975,23.65,0.38235294117647056,3.0,,,1.0,1.0,1.0,2.0,,,,1.0,1.0,2.0,3.0,,,0.09090909090909091,0.0625,0.16666666666666666,,,,1.0,4.0,1.0,1.0,,,2.0,1.0,1.0,1.0,,,,0.6666666666666666,0.6666666666666666,,0.06666666666666667,0.047619047619047616,,0.4,0.25,0.25,0.3333333333333333,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,2.0,,,,,,,0.5,,1.0,1.0,3.0,1.0,,,,,,1.0,0.5,0.5,,0.2,,1.0,1.0,1.0,1.0,0.49485,,,1.0,1.0,0.14285714285714285,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
