EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,FtPoints,PenaltyFtPoints,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,FoulsDrawn,FTA,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,AtRimFGA,PenaltyAtRimFGA,Fg2aBlocked,AtRimAssists,FG2APctBlocked,AtRimPctBlocked,AtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Corner3Assists,FTOffRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Blocked2s,BlockedAtRim,Blocks,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,AtRimFGM,PenaltyAtRimFGM,Corner3FGA,Arc3Assists,OffThreePtRebounds,OffTwoPtRebounds,Loose Ball Fouls,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,PenaltyAtRimAccuracy,LongMidRangeFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PtsUnassisted2s,DefThreePtRebounds,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,LongMidRangeFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,Steals,LostBallSteals,LostBallOutOfBoundsTurnovers,BlockingFouls,Corner3FGM,DefTwoPtRebounds,TwoPtShootingFoulsDrawn,DefTwoPtReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,2pt And 1 Free Throw Trips,OffCorner3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,on,LongMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,HeaveAttempts,LongMidRangeAssists,SelfOReb,BadPassSteals,LostBallTurnovers,Travels,SecondChanceTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,Technical Free Throw Trips,BlockedShortMidRange,RecoveredBlocks,PenaltyFg3Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,PtsPutbacks,Fg3aBlocked,Charge Fouls Drawn,Blocked3s,BlockedArc3,BlockedLongMidRange,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,DefCorner3ReboundPct,StepOutOfBoundsTurnovers,Clear Path Fouls,3SecondViolations,Defensive 3 Seconds Violations,DefensiveGoaltends,OffensiveGoaltends,BlockedCorner3,HeaveMakes
201163,1610612743,Wilson Chandler,Wilson Chandler,201163,DEN,55.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,5,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,1.0,1.0,1.0,1.0,0.2919,0.2919,0.2919,1.0,1.0,5.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201568,1610612743,Danilo Gallinari,Danilo Gallinari,201568,DEN,55.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,5,,,,,2.0,5.0,,,,,,2.0,,2.0,3.0,,,,,,,,,1.0,,1.0,25.0,,,,,,,,,1.0,,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201581,1610612743,JJ Hickson,JJ Hickson,201581,DEN,1.0,,2.0,1.0,,1.0,,1.0,1,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201951,1610612743,Ty Lawson,Ty Lawson,201951,DEN,55.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,5,,,,1.0,,5.0,,,,,1.0,,,,3.0,,,,,,,,,,,,25.0,,,,,0.4589,,0.4589,,,2.6,1.0,,,1.0,1.0,,2.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203479,1610612743,Jamaal Franklin,Jamaal Franklin,203479,DEN,790.0,13.0,-9.0,31.0,31.0,10.0,25.0,3.0,62,,,,,3.0,41.0,,,,,,,,,10.0,,,,,,0.75,,,0.75,,,13.513513513513514,,,,,0.51,,0.50955,,,,0.3225806451612903,,,2.0,3.0,,7.0,1.0,,,,,,,2.0,,,,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.5,0.5,1.0,1.0,0.5,26.299999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203994,1610612743,Jusuf Nurkic,Jusuf Nurkic,203994,DEN,694.0,12.0,-7.0,27.0,26.0,6.0,20.0,2.0,53,,2.0,2.0,4.0,4.0,35.0,,1.0,,1.0,1.0,2.0,4.0,2.0,6.0,1.0,1.0,0.5,,1.0,0.4,,1.0,0.4,,1.0,15.15151515151515,0.4,,,,0.49257,,0.5203,,0.5,3.725,0.2222222222222222,,,,1.0,,3.0,,,,,2.0,1.0,,,,,0.4,1.0,0.6,,,,,1.0,,,,,1.0,,,2.0,2.0,2.0,4.0,,,,,,,1.0,4.0,,,,,2.0,,,,0.2,,0.6666666666666666,,,,,,,,22.6,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.2,0.13333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202702,1610612743,Kenneth Faried,Kenneth Faried,202702,DEN,25.0,,,,1.0,,1.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203475,1610612743,Erick Green,Erick Green,203475,DEN,336.0,6.0,-3.0,11.0,12.0,7.0,12.0,1.0,23,1.0,1.0,1.0,3.0,6.0,15.0,,,4.0,,2.0,,,,7.0,,,0.3333333333333333,,,0.625,1.5,,0.75,2.0,,28.57142857142857,0.25,1.0,1.0,,0.4368,0.5274,0.41490000000000005,0.6666666666666666,,15.233333333333334,0.6363636363636364,1.0,,,,,,1.0,1.0,,,,,,,,,,,0.25,1.0,1.0,,1.0,1.0,,3.0,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,0.25,,,,0.25,1.0,1.0,1.0,,1.0,26.4,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,0.5,1.0,1.0,1.0,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203546,1610612743,Ian Clark,Ian Clark,203546,DEN,507.0,8.0,-11.0,21.0,22.0,4.0,16.0,1.0,43,,1.0,1.0,2.0,2.0,27.0,,,,,,,,,4.0,,,0.5,,,0.25,,,0.25,,,26.08695652173913,0.25,,,,0.55815,,,,,4.35,0.19047619047619047,,,1.0,1.0,,2.0,,,,,1.0,,,1.0,,,0.25,,0.75,,1.0,,,2.0,,,1.0,,,,,,,,,1.0,,1.0,1.0,2.0,,1.0,2.0,,,,,1.0,,,,0.5,0.5,,,0.25,,,,,,25.5,1.0,,1.0,,,,,,,,,,1.0,1.0,,0.25,,,,,,,,2.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203914,1610612743,Gary Harris,Gary Harris,203914,DEN,542.0,9.0,-4.0,20.0,21.0,7.0,15.0,1.0,41,,,,1.0,5.0,26.0,,,,,,2.0,,2.0,7.0,,,,,,0.75,,,0.8333333333333334,,1.0,17.391304347826086,,,,,0.5263,,,,0.4,2.7,0.35,2.0,2.0,,,,,1.0,2.0,,,1.0,,,,,,0.5,,1.0,,,,1.0,1.0,,3.0,,,,,,,2.0,,2.0,,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,0.5,,,,,,,,,,23.5,,,1.0,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,0.25,,,,,,0.3333333333333333,,,,,,1.0,2.0,1.0,0.2857142857142857,0.3333333333333333,0.5,1.0,1.0,1.0,0.5,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
