EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Fg2aBlocked,ThreePtAssists,Corner3Assists,OffTwoPtRebounds,FTDefRebounds,LostBallSteals,LostBallTurnovers,Loose Ball Fouls,Charge Fouls Drawn,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceTurnovers,DefCorner3ReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,SecondChanceFtPoints,HeaveAttempts,Arc3Assists,FTOffRebounds,StepOutOfBoundsTurnovers,Travels,BlockingFouls,Charge Fouls,Offensive Fouls,BlockingFoulsDrawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Defensive 3 Seconds Violations,OffensiveGoaltends,on,BlockedCorner3,Corner3PctBlocked,3SecondViolations,HeaveMakes,Clear Path Fouls,3pt And 1 Free Throw Trips
101123,1610612756,Gerald Green,Gerald Green,101123,PHX,6800.0,113,-58.0,229,232,71,76,24.0,461,6.0,8.0,1.0,1.0,1.0,1.0,3.0,8.0,6.0,17.0,1.0,10.0,1.0,3.0,3.0,6.0,16.0,3.0,6.0,15.0,33.0,7.0,26.0,6.0,57.0,272,2.0,3.0,1.0,3.0,7.0,4.0,9.0,3.0,9.0,3.0,20.0,16.0,14.0,15.0,6.0,2.0,16.0,6.0,7.0,7.0,5.0,1.0,1.0,14.0,1.0,2.0,5.0,7.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,1.0,5.0,1.0,6.0,1.0,1.0,5.0,8.0,1.0,1.0,8.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,71,1.0,1.0,0.5333333333333333,0.5714285714285714,0.7142857142857143,0.2692307692307692,0.3333333333333333,0.3333333333333333,0.2692307692307692,0.45454545454545453,0.6666666666666666,0.4444444444444444,0.4322033898305085,0.5833333333333334,0.4722222222222222,0.4596774193548387,0.5833333333333334,0.5263157894736842,0.4406779661016949,26.153846153846153,0.16666666666666666,0.08333333333333333,0.06060606060606061,0.02564102564102564,0.07526881720430108,0.009174311926605505,0.07142857142857142,0.0625,0.05,0.125,0.07692307692307693,0.027777777777777776,1.0,0.13559322033898305,0.75,0.75,0.8333333333333334,0.13559322033898305,0.375,0.375,0.6666666666666666,0.288135593220339,0.35294117647058826,0.35294117647058826,0.16666666666666666,0.1694915254237288,0.1,0.1,1.0,0.2711864406779661,0.375,0.375,0.6666666666666666,0.16666666666666666,1.0,0.5,0.3333333333333333,1.0,0.05555555555555555,1.0,0.16666666666666666,0.3333333333333333,0.5,0.576271186440678,0.375,0.5081686440677967,0.48676666666666674,0.4795722222222223,0.06557377049180328,0.11428571428571428,0.12280701754385964,0.3508771929824561,11.73030303030303,24.62692307692308,0.31004366812227074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
101183,1610612756,Shavlik Randolph,Shavlik Randolph,101183,PHX,2609.0,43,-19.0,94,94,40,58,15.0,188,3.0,7.0,1.0,3.0,2.0,2.0,2.0,5.0,,1.0,,,,,,,2.0,,,5.0,13.0,,2.0,2.0,12.0,97,1.0,4.0,,,2.0,2.0,2.0,,,,4.0,2.0,8.0,,,2.0,2.0,,,1.0,,,,3.0,1.0,,6.0,7.0,7.0,14.0,1.0,4.0,2.0,1.0,,,,,1.0,,,4.0,6.0,,,5.0,1.0,3.0,,1.0,1.0,1.0,,,4.0,40,2.0,,0.2,0.25,,,,,,0.38461538461538464,0.25,1.0,0.3333333333333333,0.25,1.0,0.35294117647058826,0.25,1.0,0.13333333333333333,16.216216216216214,1.0,0.21428571428571427,,0.05263157894736842,0.16216216216216217,0.12280701754385964,,0.4,,0.2222222222222222,,0.1111111111111111,,0.4666666666666667,0.42857142857142855,0.5,0.3333333333333333,0.3333333333333333,0.4,0.4,,0.06666666666666667,,,,,,,,0.13333333333333333,,,,0.75,0.3333333333333333,,,,1.0,1.0,,,,0.6,,0.47320333333333336,0.6044333333333333,0.6043499999999999,0.17647058823529413,0.2,0.16666666666666666,0.3333333333333333,6.107692307692308,24.6,0.425531914893617,1.0,1.0,1.0,6.0,1.0,2.0,1.0,1.0,3.0,0.07692307692307693,0.14285714285714285,0.14285714285714285,0.15789473684210525,0.26666666666666666,0.06666666666666667,0.125,0.07692307692307693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
201229,1610612756,Anthony Tolliver,Anthony Tolliver,201229,PHX,3642.0,61,-13.0,126,124,53,80,16.0,250,2.0,2.0,,,1.0,1.0,,1.0,,,2.0,5.0,,,3.0,6.0,12.0,3.0,7.0,2.0,3.0,8.0,17.0,1.0,29.0,134,,,1.0,1.0,3.0,1.0,1.0,4.0,10.0,,14.0,4.0,,24.0,,,12.0,6.0,,,,,,,,2.0,6.0,10.0,2.0,12.0,1.0,2.0,2.0,1.0,1.0,,1.0,,2.0,1.0,1.0,2.0,3.0,,,2.0,,,1.0,,,,,,14.0,53,1.0,,1.0,1.0,1.0,0.47058823529411764,1.0,0.4,0.47058823529411764,0.6666666666666666,,1.0,0.7,1.5,0.6363636363636364,0.6904761904761905,1.5,0.6363636363636364,0.85,15.492957746478874,0.5,0.16216216216216217,0.15384615384615385,,0.16,0.03389830508474576,,0.15384615384615385,0.09090909090909091,0.23076923076923078,,0.1111111111111111,,0.1,1.0,1.0,1.0,0.05,,,,,,,,0.25,0.4,0.4,1.0,0.6,0.5,0.5,1.0,,,,,,0.09090909090909091,1.0,0.2727272727272727,0.6363636363636364,0.42857142857142855,0.95,0.5,0.538415,,0.5301318181818182,,,0.10344827586206896,0.4827586206896552,3.533333333333333,24.711764705882356,0.42063492063492064,,,,2.0,2.0,,1.0,,2.0,,,0.3333333333333333,0.05714285714285714,,0.14285714285714285,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
203462,1610612756,Archie Goodwin,Archie Goodwin,203462,PHX,32087.0,535,-163.0,1057,1072,347,331,141.0,2129,57.0,111.0,8.0,17.0,21.0,35.0,4.0,25.0,6.0,24.0,3.0,8.0,,,1.0,9.0,33.0,5.0,15.0,67.0,160.0,12.0,41.0,61.0,231.0,1162,10.0,26.0,,2.0,29.0,23.0,48.0,6.0,16.0,30.0,94.0,48.0,86.0,33.0,3.0,10.0,31.0,9.0,35.0,44.0,23.0,5.0,7.0,97.0,2.0,17.0,28.0,47.0,27.0,74.0,6.0,18.0,11.0,31.0,3.0,20.0,17.0,3.0,48.0,19.0,28.0,55.0,74.0,1.0,9.0,83.0,9.0,38.0,6.0,9.0,6.0,9.0,4.0,2.0,94.0,345,7.0,6.0,0.3582089552238806,0.3870967741935484,0.9166666666666666,0.2926829268292683,,0.375,0.3076923076923077,0.41875,0.38461538461538464,0.4791666666666667,0.4228855721393035,0.35714285714285715,0.5,0.48523206751054854,0.4393939393939394,0.5802469135802469,0.20398009950248755,23.133116883116884,0.6458333333333334,0.08695652173913043,0.10967741935483871,0.012269938650306749,0.09433962264150944,0.045372050816696916,0.024390243902439025,0.07894736842105263,0.043478260869565216,0.12931034482758622,0.10569105691056911,0.06315789473684211,0.4444444444444444,0.5522388059701493,0.5135135135135135,0.5816326530612245,0.3684210526315789,0.12437810945273632,0.16,0.2222222222222222,0.5,0.11940298507462686,0.25,0.2608695652173913,0.16666666666666666,0.03980099502487562,0.375,0.375,1.0,0.16417910447761194,0.2727272727272727,0.2727272727272727,0.8888888888888888,0.6071428571428571,0.47058823529411764,,,,0.546875,0.6,0.015625,0.234375,0.3333333333333333,0.7562189054726368,0.2903225806451613,0.5530386934673367,0.5017913043478259,0.5755193548387099,0.16883116883116883,0.20105820105820105,0.12554112554112554,0.4069264069264069,5.133750000000001,27.400000000000002,0.3282876064333018,21.0,9.0,3.0,23.0,2.0,7.0,11.0,2.0,1.0,0.13125,0.11711711711711711,0.045454545454545456,0.059278350515463915,0.0967741935483871,0.043478260869565216,0.025423728813559324,0.00819672131147541,1.0,,2.0,4.0,0.125,0.07142857142857142,,,1.0,9.0,2.0,6.0,2.0,1.0,3.0,4.0,2.0,3.0,5.0,1.0,1.0,1.0,2.0,0.28,0.041666666666666664,0.046511627906976744,0.25,0.023809523809523808,,,,,,,,True,,,,,,
203898,1610612756,Tyler Ennis,Tyler Ennis,203898,PHX,2576.0,43,-6.0,92,92,31,50,12.0,184,4.0,6.0,,,,2.0,1.0,5.0,,1.0,,,,,,2.0,6.0,1.0,2.0,5.0,12.0,2.0,6.0,2.0,18.0,91,,,,2.0,,,3.0,1.0,2.0,,3.0,6.0,4.0,3.0,3.0,,6.0,2.0,5.0,7.0,2.0,1.0,2.0,16.0,1.0,1.0,4.0,5.0,1.0,6.0,,,,6.0,,5.0,,,6.0,2.0,2.0,3.0,3.0,,,2.0,,1.0,,1.0,,2.0,,,3.0,31,1.0,,0.6,0.6,0.5,0.3333333333333333,,0.5,0.3333333333333333,0.4166666666666667,,,0.4444444444444444,,0.3,0.47368421052631576,,0.3,0.3333333333333333,24.038461538461537,1.0,0.13793103448275862,0.14285714285714285,0.07142857142857142,0.1388888888888889,0.02040816326530612,,,,0.2857142857142857,0.2,,,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.2777777777777778,0.2,0.2,1.0,0.05555555555555555,,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,,,,,,0.4,,,0.4,0.5,0.6666666666666666,0.3333333333333333,0.5216472222222222,0.551775,0.55614,0.05263157894736842,0.07692307692307693,,0.16666666666666666,6.325,25.03333333333333,0.33695652173913043,,2.0,,,,,1.0,,,,,,,,,,0.09090909090909091,,,2.0,1.0,,1.0,,,,,,2.0,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,True,,,,,,
202694,1610612756,Marcus Morris,Marcus Morris,202694,PHX,15024.0,250,-88.0,504,506,130,128,67.0,1010,11.0,24.0,5.0,9.0,2.0,7.0,6.0,16.0,14.0,26.0,6.0,13.0,,1.0,3.0,8.0,27.0,,5.0,31.0,66.0,14.0,40.0,11.0,115.0,557,6.0,10.0,2.0,5.0,18.0,4.0,14.0,2.0,8.0,7.0,21.0,24.0,38.0,36.0,6.0,4.0,25.0,8.0,14.0,18.0,11.0,2.0,1.0,40.0,5.0,11.0,30.0,47.0,12.0,59.0,1.0,10.0,9.0,7.0,,6.0,7.0,,14.0,3.0,17.0,20.0,14.0,,,19.0,3.0,6.0,5.0,,,,,,21.0,130,,5.0,0.3870967741935484,0.41379310344827586,0.8571428571428571,0.35,0.4,0.25,0.3684210526315789,0.4696969696969697,0.6,0.2857142857142857,0.49056603773584906,0.6,0.3181818181818182,0.5043859649122807,0.5625,0.375,0.37735849056603776,21.694915254237287,0.5,0.2112676056338028,0.15492957746478872,0.07142857142857142,0.19248826291079812,0.045627376425855515,0.045454545454545456,0.19607843137254902,0.2631578947368421,0.18867924528301888,0.2,0.018867924528301886,,0.22641509433962265,0.4583333333333333,0.55,0.45454545454545453,0.1509433962264151,0.375,0.375,0.5,0.24528301886792453,0.5384615384615384,0.5384615384615384,0.2857142857142857,0.12264150943396226,0.46153846153846156,0.46153846153846156,1.0,0.25471698113207547,0.2962962962962963,0.2962962962962963,0.75,0.6,0.5555555555555556,0.06666666666666667,,,0.3181818181818182,0.2857142857142857,0.13636363636363635,0.22727272727272727,,0.6037735849056604,0.32,0.49085480769230766,0.5552863636363636,0.44709249999999995,0.05504587155963303,0.08695652173913043,0.1565217391304348,0.1826086956521739,9.792424242424241,25.715000000000003,0.25793650793650796,4.0,4.0,1.0,7.0,6.0,1.0,1.0,,,0.06060606060606061,0.16666666666666666,0.2608695652173913,0.03626943005181347,0.03571428571428571,0.05357142857142857,0.018867924528301886,0.08333333333333333,2.0,2.0,4.0,2.0,,0.26666666666666666,0.5,1.0,0.6666666666666666,,2.0,3.0,,2.0,4.0,2.0,,,1.0,,,,,,,,,,,,,,,,,True,,,,,,
202738,1610612756,Isaiah Thomas,Isaiah Thomas,202738,PHX,2570.0,43,-23.0,88,88,41,58,12.0,176,2.0,3.0,,1.0,1.0,2.0,1.0,2.0,,4.0,,,,,,2.0,7.0,1.0,3.0,3.0,9.0,2.0,7.0,12.0,24.0,113,1.0,3.0,,2.0,4.0,2.0,6.0,1.0,3.0,6.0,13.0,2.0,4.0,6.0,,,7.0,2.0,6.0,13.0,5.0,,1.0,33.0,1.0,,1.0,1.0,2.0,3.0,,2.0,,3.0,1.0,,2.0,,5.0,3.0,2.0,5.0,11.0,,1.0,12.0,,4.0,2.0,,,,,,13.0,41,,2.0,0.3333333333333333,0.3333333333333333,1.0,0.2857142857142857,,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.375,0.2,0.3888888888888889,0.5454545454545454,0.3333333333333333,0.5416666666666666,0.4375,25.96153846153846,0.6,0.045454545454545456,,0.04,0.02857142857142857,0.04,0.16666666666666666,,,0.25,,,,0.1875,0.6666666666666666,0.6666666666666666,0.5,0.125,0.5,0.5,,0.25,,,,,,,,0.4375,0.2857142857142857,0.3333333333333333,1.0,0.2,,,,,0.2222222222222222,0.5,,0.3333333333333333,0.3333333333333333,0.625,0.2857142857142857,0.525390625,0.46675,0.4928888888888889,0.2,0.3076923076923077,0.16666666666666666,0.5416666666666666,10.61111111111111,24.900000000000002,0.4659090909090909,,7.0,2.0,1.0,,2.0,3.0,,,,,,0.04,0.09090909090909091,,,,,,2.0,,,0.4,,,,2.0,,5.0,,,,,,1.0,,,,,,,,,,,,,1.0,0.14285714285714285,0.14285714285714285,,,True,,,,,,
200782,1610612756,PJ Tucker,PJ Tucker,200782,PHX,13378.0,223,-48.0,431,439,138,134,72.0,870,8.0,17.0,2.0,4.0,1.0,2.0,1.0,8.0,3.0,10.0,2.0,12.0,,1.0,2.0,3.0,12.0,1.0,4.0,12.0,35.0,5.0,24.0,14.0,53.0,479,2.0,6.0,,1.0,6.0,3.0,8.0,1.0,6.0,3.0,12.0,8.0,16.0,15.0,,4.0,12.0,3.0,10.0,11.0,6.0,3.0,1.0,23.0,6.0,10.0,26.0,41.0,14.0,55.0,3.0,11.0,5.0,8.0,,7.0,4.0,,12.0,7.0,6.0,17.0,17.0,1.0,2.0,23.0,1.0,9.0,3.0,2.0,1.0,2.0,2.0,,12.0,136,2.0,3.0,0.3333333333333333,0.4,1.0,0.20833333333333334,,0.16666666666666666,0.20833333333333334,0.34285714285714286,0.3333333333333333,0.375,0.3305084745762712,0.2857142857142857,0.32142857142857145,0.37857142857142856,0.375,0.3333333333333333,0.4067796610169492,15.678776290630974,0.6666666666666666,0.1780821917808219,0.14705882352941177,0.09375,0.16822429906542055,0.05829596412556054,0.05263157894736842,0.16129032258064516,0.1891891891891892,0.19148936170212766,0.16071428571428573,0.08571428571428572,1.0,0.288135593220339,0.47058823529411764,0.5714285714285714,0.375,0.13559322033898305,0.125,0.14285714285714285,,0.1694915254237288,0.3,0.3,0.3333333333333333,0.2033898305084746,0.16666666666666666,0.16666666666666666,1.0,0.2033898305084746,0.25,0.25,1.0,0.5714285714285714,0.5,0.14285714285714285,,,0.14285714285714285,0.5,0.14285714285714285,0.2857142857142857,0.25,0.6949152542372882,0.25,0.49004915254237286,0.551625,0.4031535714285715,0.13432835820895522,0.20930232558139536,0.11320754716981132,0.22641509433962265,8.668571428571427,24.11666666666667,0.32018561484918795,4.0,1.0,,7.0,5.0,6.0,1.0,,,0.11428571428571428,0.17647058823529413,0.2631578947368421,0.0440251572327044,0.043478260869565216,0.08,,0.1111111111111111,,,,1.0,0.08333333333333333,,,,,2.0,,1.0,1.0,2.0,1.0,,,1.0,1.0,,,,1.0,0.125,,0.038461538461538464,,,,,,,,,,True,,,,,,
201148,1610612756,Brandan Wright,Brandan Wright,201148,PHX,14394.0,240,-75.0,466,471,146,117,61.0,937,23.0,34.0,12.0,14.0,11.0,14.0,8.0,18.0,1.0,3.0,,,,,,,1.0,,1.0,32.0,55.0,,1.0,13.0,77.0,506,12.0,14.0,,,27.0,13.0,19.0,,1.0,1.0,27.0,32.0,32.0,,,20.0,,,9.0,11.0,4.0,2.0,3.0,24.0,3.0,9.0,24.0,36.0,22.0,58.0,2.0,11.0,7.0,3.0,2.0,1.0,2.0,,5.0,2.0,11.0,16.0,14.0,1.0,,22.0,3.0,11.0,2.0,9.0,8.0,9.0,7.0,1.0,27.0,146,,1.0,0.5,0.7272727272727273,,,,,,0.5818181818181818,0.8571428571428571,0.6842105263157895,0.5714285714285714,0.8571428571428571,0.65,0.5833333333333334,0.84375,0.6428571428571429,0.017857142857142856,13.035381750465548,0.6,0.15483870967741936,0.12857142857142856,0.04838709677419355,0.14666666666666667,0.09012875536480687,,0.16071428571428573,0.1590909090909091,0.14545454545454545,0.15789473684210525,0.09523809523809523,0.7777777777777778,0.6071428571428571,0.6764705882352942,0.71875,0.43478260869565216,0.32142857142857145,0.4444444444444444,0.4444444444444444,0.625,0.05357142857142857,0.3333333333333333,0.3333333333333333,1.0,,,,,0.017857142857142856,,,,1.0,0.8571428571428571,,,,0.7,0.7857142857142857,,0.05,,0.625,,0.5042090909090909,0.5987333333333333,0.553442105263158,0.171875,0.1746031746031746,0.35064935064935066,0.35064935064935066,4.298181818181818,54.4,0.3133047210300429,2.0,2.0,,18.0,3.0,4.0,2.0,,,0.03636363636363636,0.058823529411764705,0.23076923076923078,0.10526315789473684,0.14492753623188406,0.044444444444444446,0.10526315789473684,0.06818181818181818,,,,,,,,,,3.0,1.0,2.0,1.0,,,1.0,,,1.0,,,,1.0,,,0.058823529411764705,0.16666666666666666,,,,,,,1.0,,True,,,,,,
202693,1610612756,Markieff Morris,Markieff Morris,202693,PHX,13902.0,232,-73.0,447,452,145,95,60.0,899,14.0,25.0,4.0,5.0,5.0,8.0,7.0,23.0,15.0,28.0,,1.0,,,1.0,2.0,13.0,,4.0,36.0,76.0,2.0,14.0,17.0,95.0,509,5.0,9.0,1.0,2.0,18.0,12.0,22.0,,5.0,10.0,34.0,36.0,36.0,6.0,,4.0,12.0,2.0,12.0,15.0,8.0,2.0,2.0,33.0,2.0,18.0,25.0,47.0,9.0,56.0,,7.0,5.0,9.0,1.0,8.0,6.0,1.0,15.0,3.0,11.0,21.0,20.0,1.0,1.0,23.0,3.0,10.0,3.0,7.0,2.0,7.0,4.0,,34.0,143,,3.0,0.5,0.5294117647058824,1.0,0.14285714285714285,0.5,,0.15384615384615385,0.47368421052631576,0.5555555555555556,0.5454545454545454,0.43333333333333335,0.5909090909090909,0.4444444444444444,0.475,0.6428571428571429,0.53125,0.15555555555555556,22.15799614643545,0.6,0.1724137931034483,0.2608695652173913,0.03076923076923077,0.20093457943925233,0.03982300884955752,0.058823529411764705,0.17307692307692307,0.16279069767441862,0.18,0.28846153846153844,,0.5714285714285714,0.2777777777777778,0.56,0.6363636363636364,0.5714285714285714,0.25555555555555554,0.30434782608695654,0.3333333333333333,0.2857142857142857,0.3111111111111111,0.5357142857142857,0.5357142857142857,0.5333333333333333,0.011111111111111112,,,,0.14444444444444443,0.15384615384615385,0.15384615384615385,1.0,0.45454545454545453,0.8,,,,0.2962962962962963,0.625,0.037037037037037035,0.14814814814814814,,0.43333333333333335,0.16666666666666666,0.47586179775280907,0.512695,0.46496923076923075,0.10309278350515463,0.12048192771084337,0.18947368421052632,0.35789473684210527,9.885526315789475,29.000000000000004,0.3243847874720358,5.0,3.0,1.0,7.0,4.0,2.0,1.0,,,0.06578947368421052,0.12,0.23529411764705882,0.043478260869565216,0.05172413793103448,0.044444444444444446,0.034482758620689655,0.020833333333333332,,1.0,2.0,1.0,0.17647058823529413,0.18181818181818182,0.5,1.0,,5.0,1.0,2.0,,,,5.0,,4.0,1.0,,,,5.0,0.08695652173913043,,,0.25,,,,,,,1.0,,True,,,,,,
