EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGA,FG3A,NonHeaveArc3FGA,ThreePtAssists,Corner3Assists,Steals,BadPassSteals,DeadBallTurnovers,Charge Fouls,FTA,TwoPtShootingFoulsDrawn,FG3APct,DefAtRimReboundPct,Arc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,Arc3Assists,LongMidRangeAssists,LostBallSteals,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG2APctBlocked,LongMidRangePctBlocked,OffAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyCorner3FGA,PenaltyFtPoints,HeaveAttempts,LostBallTurnovers,SecondChanceTurnovers,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,AtRimPctBlocked,BlocksRecoveredPct,PenaltyCorner3Frequency,LongMidRangeFGM,SecondChanceArc3FGM,ShortMidRangeAssists,OffThreePtRebounds,SelfOReb,Travels,Offensive Fouls,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffThreePtReboundPct,OffCorner3ReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,OffFTReboundPct,OffArc3ReboundPct,SecondChanceFtPoints,LostBallOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,OffLongMidRangeReboundPct,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,ShortMidRangePctAssisted,PenaltyCorner3FGM,StepOutOfBoundsTurnovers,ShortMidRangePctBlocked,PenaltyCorner3Accuracy,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,on,BlockingFouls,Charge Fouls Drawn,Corner3PctBlocked,SecondChanceAtRimPctAssisted,Blocked3s,BlockedArc3,BlockedLongMidRange,Clear Path Fouls,Technical Free Throw Trips,3SecondViolations,BlockedCorner3,OffensiveGoaltends
201580,1610612755,JaVale McGee,JaVale McGee,201580,PHI,1298.0,22,-5.0,42,44,7.0,13.0,5.0,86,4.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,5.0,8.0,10.0,56,1.0,1.0,2.0,1.0,2.0,2.0,6.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,7.0,0.6,0.75,0.625,1.0,0.5,0.625,1.0,0.5,0.625,1.0,0.5,18.75,1.0,1.0,0.1,0.1,0.2857142857142857,0.1764705882352941,0.0588235294117647,0.25,0.25,0.3333333333333333,0.5,1.0,1.0,0.75,0.375,0.3333333333333333,0.3333333333333333,0.125,1.0,1.0,0.5,1.0,0.5,0.5419875,0.5104,0.4451,0.2,0.2,5.9375,0.1666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
202397,1610612755,Ish Smith,Ish Smith,202397,PHI,647.0,11,-3.0,22,23,6.0,10.0,3.0,45,2.0,2.0,,,,,,1.0,,2.0,3.0,4.0,33,,,,,1.0,,,4.0,,1.0,2.0,1.0,5.0,,,1.0,,1.0,,1.0,1.0,1.0,2.0,,2.0,1.0,,,,6.0,,,0.6666666666666666,,,0.5,,,0.4,,,28.0,0.5,,0.1666666666666666,,,0.1428571428571428,,,,,0.5,1.0,1.0,,0.25,,,,,,,,0.75,0.547575,,0.3634,,,2.2333333333333334,0.2727272727272727,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,0.25,0.25,0.25,0.2,0.25,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
203138,1610612755,Hollis Thompson,Hollis Thompson,203138,PHI,6608.0,110,-1.0,222,221,62.0,69.0,28.0,443,6.0,12.0,,1.0,1.0,2.0,2.0,4.0,1.0,8.0,17.0,58.0,235,,1.0,3.0,1.0,2.0,8.0,6.0,10.0,,4.0,5.0,3.0,11.0,2.0,3.0,8.0,,11.0,2.0,13.0,1.0,1.0,4.0,2.0,7.0,3.0,,,8.0,62.0,0.375,0.375,0.4705882352941176,,0.5,0.6547619047619048,0.3,0.5,0.6590909090909091,0.3,0.5,18.823529411764707,0.25,,0.1176470588235294,0.0303030303030303,0.075,0.1018518518518518,0.0185185185185185,,0.0869565217391304,0.0606060606060606,0.2857142857142857,0.5,0.5,0.5,0.0952380952380952,0.5,0.5,0.0238095238095238,0.2,,0.25,0.5,0.8809523809523809,0.5230630952380954,0.5708375,0.52575625,0.0517241379310344,0.1379310344827586,4.176470588235294,0.2792792792792792,20.0,25.0,20.0,1.0,,3.0,2.0,3.0,1.0,4.0,2.0,0.5952380952380952,0.125,0.4761904761904761,0.0454545454545454,0.1052631578947368,25.600000000000005,4.0,5.0,1.0,1.0,9.0,3.0,2.0,6.0,13.0,3.0,1.0,4.0,2.0,6.0,36.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9230769230769232,0.52,0.25,0.3333333333333333,0.52,0.0588235294117647,1.0,0.08,0.1379310344827586,0.1428571428571428,0.119047619047619,0.8,0.8,1.0,0.45,0.45,0.8888888888888888,0.2,1.0,1.0,0.6,0.75,0.3333333333333333,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
203960,1610612755,JaKarr Sampson,JaKarr Sampson,203960,PHI,3508.0,58,17.0,119,121,32.0,32.0,14.0,240,3.0,8.0,,,2.0,4.0,1.0,4.0,,4.0,12.0,15.0,124,,1.0,,3.0,6.0,9.0,4.0,4.0,,2.0,3.0,1.0,7.0,1.0,4.0,7.0,,11.0,1.0,12.0,1.0,,2.0,1.0,4.0,5.0,,,9.0,32.0,0.5,0.5,0.3333333333333333,,0.5,0.2894736842105263,,0.2727272727272727,0.3409090909090909,,0.3461538461538461,17.777777777777775,0.5,,0.2121212121212121,0.0357142857142857,0.2222222222222222,0.2156862745098039,0.0212765957446808,0.1111111111111111,0.1428571428571428,0.1428571428571428,0.4210526315789473,0.375,0.5,0.6666666666666666,0.2105263157894736,0.25,0.25,,,,0.3636363636363636,0.5,0.7894736842105263,0.547138888888889,0.479275,0.571955,,0.6,3.5500000000000003,0.2689075630252101,5.0,7.0,4.0,1.0,,2.0,2.0,1.0,,6.0,3.0,0.3684210526315789,0.1111111111111111,0.2631578947368421,0.1363636363636363,0.2,28.12857142857143,,2.0,,1.0,1.0,,,3.0,1.0,4.0,,1.0,,5.0,3.0,,1.0,2.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,0.1428571428571428,,,0.1666666666666666,0.1666666666666666,,,0.4,0.5,0.1052631578947368,,,,0.2,0.2,1.0,0.5,,,,0.2727272727272727,,0.25,2.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,0.25,0.6666666666666666,0.1818181818181818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
204025,1610612755,Tim Frazier,Tim Frazier,204025,PHI,10287.0,171,6.0,343,341,79.0,79.0,39.0,684,4.0,12.0,,2.0,1.0,3.0,2.0,9.0,11.0,10.0,32.0,34.0,345,,4.0,6.0,2.0,9.0,7.0,4.0,16.0,,21.0,43.0,14.0,108.0,3.0,5.0,10.0,,15.0,4.0,19.0,11.0,8.0,18.0,6.0,16.0,15.0,2.0,,7.0,79.0,0.2,0.2,0.3125,,0.2222222222222222,0.3372093023255814,0.5,0.2916666666666667,0.3469387755102041,0.5,0.2692307692307692,17.2680412371134,0.6111111111111112,,0.0925925925925925,0.03,0.081967213114754,0.0887573964497041,0.0246913580246913,0.0344827586206896,0.0975609756097561,0.0784313725490196,0.2790697674418604,0.3333333333333333,0.3636363636363636,0.25,0.2093023255813953,0.2222222222222222,0.2222222222222222,0.2558139534883721,0.3333333333333333,,0.25,0.3333333333333333,0.5348837209302325,0.474289534883721,0.43775,0.4470625,0.1764705882352941,0.2058823529411764,9.240624999999998,0.2303206997084548,11.0,11.0,11.0,22.0,7.0,6.0,4.0,7.0,1.0,15.0,8.0,0.2558139534883721,0.12,0.2558139534883721,0.1666666666666666,0.2162162162162162,25.963636363636365,,,,,3.0,2.0,1.0,3.0,3.0,5.0,2.0,2.0,1.0,3.0,6.0,3.0,3.0,1.0,15.0,4.0,2.0,4.0,3.0,,,,2.0,0.6666666666666666,0.2727272727272727,1.0,0.3333333333333333,0.2727272727272727,0.03125,,0.05,0.0714285714285714,0.1,,,,,0.2727272727272727,0.2727272727272727,0.6666666666666666,,,,0.3333333333333333,0.25,0.3333333333333333,0.2727272727272727,,,,3.0,2.0,,,,,,0.0833333333333333,,,4.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0161290322580645,0.1,0.0344827586206896,0.3636363636363636,0.3636363636363636,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
203128,1610612755,Furkan Aldemir,Furkan Aldemir,203128,PHI,834.0,14,2.0,27,30,16.0,17.0,7.0,57,3.0,4.0,2.0,2.0,3.0,4.0,,,,3.0,4.0,6.0,33,2.0,2.0,4.0,3.0,4.0,6.0,2.0,4.0,4.0,,,,,3.0,1.0,1.0,,2.0,7.0,9.0,,,1.0,2.0,2.0,1.0,,,6.0,16.0,0.3333333333333333,1.0,0.75,1.0,0.75,0.75,1.0,0.75,0.75,1.0,0.75,13.88888888888889,,,0.2,0.5,0.1666666666666666,0.1818181818181818,0.4285714285714285,1.0,,,1.0,0.75,0.75,0.3333333333333333,,,,,1.0,1.0,1.0,0.75,1.0,0.6252,,0.6252,0.6666666666666666,1.0,1.6749999999999998,0.5925925925925926,,,,,,1.0,,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,0.375,0.5,,,,,,,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,True,,,,,,,,,,,,
203496,1610612755,Robert Covington,Robert Covington,203496,PHI,7025.0,117,5.0,226,226,45.0,38.0,23.0,452,11.0,16.0,,,3.0,3.0,1.0,3.0,4.0,13.0,23.0,65.0,215,1.0,1.0,3.0,4.0,4.0,14.0,18.0,8.0,2.0,4.0,4.0,2.0,8.0,2.0,10.0,10.0,1.0,21.0,2.0,23.0,4.0,3.0,8.0,5.0,14.0,7.0,,,14.0,45.0,0.6923076923076923,0.75,0.5652173913043478,1.0,1.0,0.5185185185185185,0.25,0.5833333333333334,0.5603448275862069,0.3,0.5833333333333334,26.19047619047619,0.5,0.3333333333333333,0.1333333333333333,0.0289855072463768,0.2325581395348837,0.1694915254237288,0.018018018018018,,0.2333333333333333,0.25,0.2962962962962963,0.6875,0.7333333333333333,0.8181818181818182,0.0555555555555555,0.3333333333333333,0.3333333333333333,0.074074074074074,,,0.25,1.0,0.8703703703703703,0.5465759259259259,0.4496833333333334,0.5231666666666667,0.0461538461538461,0.2153846153846154,4.926086956521739,0.1991150442477876,27.0,31.0,27.0,,,5.0,5.0,4.0,1.0,12.0,4.0,0.5740740740740741,0.0666666666666666,0.5,0.1034482758620689,0.16,25.59032258064516,1.0,4.0,,1.0,9.0,2.0,2.0,7.0,10.0,9.0,,3.0,2.0,8.0,24.0,6.0,9.0,1.0,,2.0,,1.0,1.0,,1.0,,1.0,0.8,0.3225806451612903,,0.25,0.3225806451612903,0.0434782608695652,,0.037037037037037,0.0666666666666666,0.1428571428571428,0.074074074074074,0.25,0.25,1.0,0.3333333333333333,0.3333333333333333,0.7777777777777778,0.25,,,0.5,0.5833333333333334,0.2857142857142857,0.3333333333333333,1.0,,,1.0,,1.0,,1.0,1.0,1.0,0.0625,1.0,0.0833333333333333,1.0,,,,1.0,1.0,,,2.0,,,,,0.0333333333333333,0.25,0.25,,,,,,,1.0,1.0,2.0,0.0416666666666666,0.0606060606060606,,,,,,,,,,True,,,,,,,,,,,,
2202,1610612755,Jason Richardson,Jason Richardson,2202,PHI,984.0,16,-10.0,30,30,,1.0,2.0,60,,1.0,,,,,,1.0,3.0,2.0,5.0,7.0,30,,,3.0,,,,4.0,,,1.0,1.0,1.0,2.0,,2.0,2.0,,4.0,,4.0,1.0,1.0,1.0,,1.0,,,,,,1.0,1.0,0.4,,,0.5,1.5,,0.5,1.5,,25.0,1.0,,0.1428571428571428,,0.4,0.2105263157894736,,,0.1428571428571428,0.5,0.1428571428571428,,,,0.1428571428571428,,,0.4285714285714285,,,,,0.4285714285714285,0.4433642857142857,0.5895,,0.4285714285714285,,11.54,,1.0,2.0,1.0,,,,,,,,,0.2857142857142857,,0.1428571428571428,,,24.7,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,,,3.0,,,,,,,,,1.0,,,,1.0,0.5,1.0,,0.5,,,,0.3333333333333333,,0.1428571428571428,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,1.0,1.0,1.0,,1.0,,2.0,,,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
203924,1610612755,Jerami Grant,Jerami Grant,203924,PHI,3076.0,51,,105,107,40.0,38.0,10.0,212,3.0,7.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,5.0,10.0,21.0,113,1.0,1.0,2.0,2.0,4.0,6.0,,10.0,2.0,3.0,5.0,,12.0,1.0,2.0,2.0,,4.0,3.0,7.0,2.0,1.0,3.0,1.0,6.0,11.0,,,6.0,40.0,,,0.5,1.0,0.5,0.4333333333333333,1.0,0.3333333333333333,0.4772727272727273,1.0,0.375,21.36752136752137,0.6666666666666666,,0.0833333333333333,0.0357142857142857,0.1,0.0909090909090909,0.0638297872340425,0.125,,0.1111111111111111,0.4666666666666667,0.4285714285714285,0.5,,0.1333333333333333,0.5,0.5,0.0666666666666666,1.0,1.0,0.5,0.3333333333333333,0.8,0.53966,,0.5256583333333333,0.0952380952380952,0.2857142857142857,5.66,0.3809523809523809,3.0,5.0,3.0,2.0,,1.0,1.0,1.0,,16.0,7.0,0.3333333333333333,,0.2,0.3809523809523809,0.4375,25.42,1.0,2.0,,,,,,2.0,1.0,8.0,,,,2.0,3.0,,,1.0,2.0,3.0,,,1.0,1.0,,,2.0,1.0,0.2,,,0.2,0.1,,,0.1666666666666666,,0.1333333333333333,0.5,0.5,1.0,,,,,,,,0.3333333333333333,,,,2.0,,1.0,,2.0,1.0,1.0,2.0,1.0,0.1428571428571428,0.5,,1.0,,,2.0,,,1.0,1.0,1.0,1.0,1.0,0.1052631578947368,,,1.0,1.0,,,,,,0.1176470588235294,,,1.0,,0.2,1.0,,,,,,,,,True,,,,,,,,,,,,
203156,1610612755,Henry Sims,Henry Sims,203156,PHI,1681.0,28,-7.0,59,60,17.0,15.0,8.0,119,4.0,5.0,3.0,4.0,1.0,1.0,1.0,2.0,7.0,8.0,14.0,16.0,57,3.0,4.0,6.0,3.0,3.0,6.0,10.0,6.0,4.0,1.0,1.0,1.0,2.0,3.0,1.0,6.0,,7.0,4.0,11.0,1.0,,2.0,1.0,1.0,1.0,,,6.0,17.0,0.625,0.8333333333333334,0.5714285714285714,0.75,1.0,0.5714285714285714,0.75,1.0,0.5333333333333333,0.75,1.0,25.0,0.5,,0.3157894736842105,0.15,0.0666666666666666,0.2058823529411764,0.1212121212121212,0.25,,0.0714285714285714,0.3571428571428571,0.8,0.8,0.25,0.1428571428571428,0.5,0.5,0.5,1.0,0.75,0.3333333333333333,1.0,0.3571428571428571,0.4760285714285714,0.5721,0.4986333333333333,0.375,0.375,10.87857142857143,0.288135593220339,,,,,,1.0,1.0,1.0,,2.0,1.0,,,,0.0666666666666666,0.0666666666666666,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.2857142857142857,0.5454545454545454,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,,,,,3.0,,,1.0,,,,,,,,0.0769230769230769,,,0.4285714285714285,0.4285714285714285,1.0,,,,,0.0833333333333333,,,,,,,1.0,,,,,,,,True,,,,,,,,,,,,
