EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,Arc3Assists,LostBallOutOfBoundsTurnovers,Travels,Charge Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,SecondChanceCorner3FGM,FTOffRebounds,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,on,DefensiveGoaltends,Clear Path Fouls,OffensiveGoaltends,BlockedCorner3
101133,1610612754,Ian Mahinmi,Ian Mahinmi,101133,IND,17482.0,291,43.0,554,561,227.0,204.0,58.0,1115,22.0,34.0,8.0,14.0,10.0,13.0,4.0,8.0,1.0,4.0,27.0,46.0,8.0,62.0,562,8.0,15.0,2.0,18.0,11.0,17.0,4.0,26.0,32.0,22.0,16.0,2.0,6.0,1.0,7.0,1.0,4.0,1.0,1.0,15.0,7.0,20.0,14.0,42.0,5.0,61.0,27.0,88.0,2.0,9.0,5.0,4.0,5.0,1.0,2.0,7.0,3.0,12.0,1.0,3.0,23.0,1.0,48.0,6.0,4.0,30.0,1.0,3.0,3.0,1.0,30.0,6.0,15.0,4.0,14.0,9.0,5.0,14.0,10.0,2.0,26.0,226.0,6.0,3.0,0.5925925925925926,0.8421052631578947,0.5869565217391305,0.5333333333333333,0.6470588235294118,0.5869565217391305,0.5333333333333333,0.6470588235294118,0.5254237288135594,0.5294117647058824,0.5652173913043478,0.043478260869565216,0.058823529411764705,11.29032258064516,0.4166666666666667,0.2777777777777778,0.2153846153846154,0.11428571428571428,0.18181818181818182,0.09090909090909091,0.20588235294117646,0.10714285714285714,0.08163265306122448,0.13333333333333333,0.12345679012345678,0.12727272727272726,0.27586206896551724,0.25,0.15730337078651685,0.1694915254237288,0.2222222222222222,0.11764705882352941,0.7142857142857143,0.7391304347826086,0.6470588235294118,0.6875,0.5454545454545454,0.17391304347826086,0.5,0.5,0.75,0.08695652173913043,0.25,0.25,1.0,0.9333333333333333,0.5714285714285714,0.7647058823529411,0.7692307692307693,0.7391304347826086,0.5676978260869564,0.5751,0.5861705882352941,0.2727272727272727,0.2727272727272727,0.2903225806451613,0.41935483870967744,3.5608695652173923,0.40974729241877256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
101139,1610612754,CJ Miles,CJ Miles,101139,IND,50526.0,842,159.0,1626,1626,456.0,475.0,172.0,3252,39.0,57.0,3.0,3.0,8.0,13.0,12.0,29.0,21.0,65.0,72.0,151.0,65.0,416.0,1644,5.0,11.0,5.0,24.0,14.0,37.0,30.0,103.0,96.0,48.0,2.0,10.0,22.0,6.0,28.0,3.0,13.0,3.0,6.0,62.0,2.0,4.0,27.0,63.0,4.0,94.0,6.0,100.0,1.0,26.0,20.0,6.0,16.0,5.0,11.0,14.0,5.0,30.0,5.0,9.0,31.0,5.0,58.0,1.0,4.0,56.0,2.0,2.0,2.0,5.0,79.0,4.0,25.0,9.0,14.0,7.0,6.0,14.0,8.0,,97.0,443.0,7.0,5.0,0.6666666666666666,0.676056338028169,0.4768211920529801,0.45454545454545453,0.3783783783783784,0.5254491017964071,0.38,0.4010989010989011,0.5599455040871935,0.4107142857142857,0.4722222222222222,0.06622516556291391,0.12280701754385964,21.813186813186814,0.5333333333333333,0.0851063829787234,0.105,0.007462686567164179,0.11790393013100436,0.008968609865470852,0.10856453558504221,0.007905138339920948,0.012658227848101266,0.005649717514124294,0.004975124378109453,0.00641025641025641,0.08163265306122448,0.07228915662650602,0.14705882352941177,0.11242603550295859,0.13333333333333333,0.005681818181818182,0.5714285714285714,0.17065868263473055,0.6842105263157895,0.78,0.5641025641025641,0.08682634730538923,0.41379310344827586,0.4444444444444444,0.6666666666666666,0.19461077844311378,0.3230769230769231,0.328125,0.8571428571428571,0.12,1.0,0.14285714285714285,0.6153846153846154,0.718562874251497,0.5224636363636364,0.4877568181818182,0.49823965517241375,0.0782122905027933,0.14534883720930233,0.057692307692307696,0.24759615384615385,9.83841059602649,0.28044280442804426,25.0,57.0,4.0,9.0,16.0,44.0,126.0,3.0,10.0,6.0,38.0,69.0,183.0,3.0,14.0,15.0,54.0,192.0,15.0,3.0,123.0,44.0,2.0,3.0,1.0,1.0,2.0,6.0,3.0,1.0,0.927536231884058,0.3770491803278688,0.21428571428571427,0.2777777777777778,0.38333333333333336,0.5479041916167665,0.01092896174863388,0.06896551724137931,0.015384615384615385,0.017543859649122806,0.007936507936507936,0.014925373134328358,0.17065868263473055,0.43859649122807015,0.44642857142857145,1.0,0.3772455089820359,0.3492063492063492,0.352,0.8863636363636364,0.3333333333333333,0.16,0.4,0.3,1.0,0.17582417582417584,0.5625,0.4175824175824176,0.15789473684210525,0.35772357723577236,0.016129032258064516,26.10601092896175,,,,,,,,,,,True,,,,
201155,1610612754,Rodney Stuckey,Rodney Stuckey,201155,IND,30728.0,512,67.0,988,979,378.0,359.0,101.0,1967,30.0,46.0,4.0,4.0,10.0,16.0,14.0,30.0,24.0,53.0,68.0,129.0,35.0,231.0,997,12.0,13.0,1.0,34.0,24.0,46.0,26.0,95.0,60.0,76.0,2.0,4.0,37.0,20.0,57.0,7.0,13.0,6.0,18.0,134.0,2.0,7.0,13.0,42.0,1.0,56.0,9.0,65.0,2.0,12.0,9.0,3.0,14.0,1.0,9.0,6.0,5.0,20.0,1.0,7.0,11.0,1.0,27.0,3.0,,37.0,,1.0,5.0,4.0,43.0,5.0,16.0,8.0,3.0,2.0,1.0,3.0,1.0,,93.0,369.0,2.0,7.0,0.4411764705882353,0.44776119402985076,0.5271317829457365,0.9230769230769231,0.5217391304347826,0.56,0.9166666666666666,0.5564516129032258,0.595360824742268,0.9444444444444444,0.6089743589743589,0.031007751937984496,0.06521739130434782,19.34900542495479,0.7,0.03225806451612903,0.11170212765957446,0.020588235294117647,0.09420289855072464,0.017699115044247787,0.10700389105058365,0.019867549668874173,0.01020408163265306,0.01904761904761905,0.029197080291970802,0.023809523809523808,0.05405405405405406,0.09649122807017543,0.16556291390728478,0.12149532710280374,,0.024691358024691357,0.3333333333333333,0.26285714285714284,0.6521739130434783,0.6976744186046512,0.5,0.17142857142857143,0.4666666666666667,0.4827586206896552,0.35714285714285715,0.3028571428571429,0.4528301886792453,0.4528301886792453,0.4166666666666667,0.2222222222222222,1.0,0.25806451612903225,0.625,0.5257142857142857,0.4890628571428571,0.4526266666666667,0.4757782258064517,0.08602150537634409,0.11428571428571428,0.1471861471861472,0.41125541125541126,10.147286821705427,0.3825910931174089,7.0,10.0,,1.0,1.0,13.0,36.0,3.0,5.0,6.0,15.0,20.0,46.0,3.0,5.0,7.0,16.0,42.0,18.0,,36.0,13.0,,13.0,1.0,,4.0,,,,0.7,0.43478260869565216,0.6,0.4375,0.43478260869565216,0.26285714285714284,,0.03333333333333333,,,,,0.05714285714285714,0.7,0.7,0.8571428571428571,0.2057142857142857,0.3611111111111111,0.3611111111111111,0.6153846153846154,0.75,,0.2777777777777778,0.6,0.3333333333333333,0.016129032258064516,1.0,0.24193548387096775,0.4,0.3611111111111111,,25.436956521739134,,,,,,,,,,,True,,,,
201588,1610612754,George Hill,George Hill,201588,IND,76028.0,1267,161.0,2438,2434,789.0,763.0,259.0,4872,91.0,131.0,7.0,11.0,32.0,48.0,49.0,107.0,46.0,104.0,186.0,342.0,113.0,692.0,2507,14.0,25.0,7.0,47.0,59.0,106.0,54.0,253.0,88.0,284.0,4.0,25.0,161.0,59.0,220.0,18.0,40.0,37.0,84.0,499.0,8.0,16.0,41.0,109.0,4.0,154.0,25.0,179.0,3.0,44.0,32.0,12.0,43.0,10.0,30.0,26.0,13.0,69.0,2.0,17.0,44.0,5.0,111.0,4.0,5.0,148.0,2.0,2.0,15.0,2.0,143.0,8.0,42.0,28.0,14.0,9.0,5.0,14.0,7.0,,244.0,775.0,14.0,19.0,0.23655913978494625,0.2391304347826087,0.543859649122807,0.56,0.5566037735849056,0.5411214953271029,0.47619047619047616,0.5437158469945356,0.5759599332220368,0.5111111111111111,0.5806451612903226,0.07309941520467836,0.11450381679389313,24.351005484460693,0.6231884057971014,0.0547945205479452,0.12414578587699317,0.0196078431372549,0.12654320987654322,0.024539877300613498,0.12479201331114809,0.021015761821366025,0.04219409282700422,0.011538461538461539,0.009404388714733543,0.02586206896551724,0.09352517985611511,0.11904761904761904,0.15229885057471265,0.12396694214876033,0.13414634146341464,0.012096774193548387,0.5,0.24485981308411214,0.6946564885496184,0.7844827586206896,0.3076923076923077,0.2,0.45794392523364486,0.49,0.1836734693877551,0.19439252336448598,0.4423076923076923,0.45544554455445546,0.15217391304347827,0.2619047619047619,0.6363636363636364,0.26229508196721313,0.6666666666666666,0.6056074766355141,0.49675741088180125,0.4817314814814814,0.4870132596685082,0.08056042031523643,0.11170212765957446,0.06791907514450866,0.36560693641618497,8.79883040935673,0.32362592288761277,14.0,43.0,1.0,3.0,12.0,55.0,150.0,3.0,16.0,24.0,65.0,69.0,193.0,4.0,17.0,27.0,77.0,150.0,57.0,2.0,148.0,55.0,1.0,41.0,3.0,,4.0,3.0,4.0,,0.7246376811594203,0.35751295336787564,0.23529411764705882,0.35064935064935066,0.3612565445026178,0.36074766355140186,0.0051813471502590676,0.06542056074766354,0.028846153846153848,0.023255813953488372,,0.02127659574468085,0.08037383177570094,0.32558139534883723,0.3333333333333333,0.9285714285714286,0.2803738317757009,0.36666666666666664,0.36666666666666664,0.6727272727272727,0.5714285714285714,0.023809523809523808,0.38095238095238093,0.1875,0.6666666666666666,0.06557377049180328,0.25,0.3551912568306011,0.36923076923076925,0.3716216216216216,0.020512820512820513,25.81398963730571,1.0,1.0,3.0,2.0,0.013333333333333334,1.0,1.0,,,,True,,,,
202331,1610612754,Paul George,Paul George,202331,IND,3146.0,52,20.0,100,101,56.0,39.0,11.0,201,1.0,4.0,,1.0,1.0,3.0,1.0,3.0,2.0,10.0,4.0,17.0,6.0,23.0,84,,3.0,,,4.0,11.0,6.0,20.0,6.0,2.0,,,4.0,,4.0,,,1.0,3.0,8.0,,2.0,4.0,5.0,1.0,10.0,2.0,12.0,,3.0,2.0,1.0,1.0,2.0,,4.0,1.0,5.0,,1.0,,,5.0,,,7.0,,1.0,,,8.0,,3.0,1.0,1.0,1.0,,1.0,1.0,,20.0,56.0,2.0,1.0,0.75,0.75,0.23529411764705882,,0.36363636363636365,0.3269230769230769,,0.4117647058823529,0.38333333333333336,,0.47619047619047616,,,30.172413793103452,0.2,0.16666666666666666,0.13157894736842105,0.058823529411764705,0.21052631578947367,,0.15789473684210525,0.043478260869565216,0.09090909090909091,,0.06666666666666667,,0.1111111111111111,0.09090909090909091,0.16666666666666666,0.25,,,1.0,0.15384615384615385,0.25,0.25,1.0,0.11538461538461539,0.3333333333333333,0.3333333333333333,,0.38461538461538464,0.2,0.2,1.0,0.3333333333333333,,0.17647058823529413,0.3333333333333333,0.5,0.45781730769230766,0.5027,0.4485764705882353,0.10344827586206896,0.15,,0.8695652173913043,12.84705882352941,0.56,,2.0,,,1.0,3.0,7.0,,,2.0,5.0,3.0,9.0,,,2.0,6.0,6.0,3.0,,7.0,3.0,,,1.0,,,,,,0.6666666666666666,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.34615384615384615,,,,,,,0.07692307692307693,,,,0.2692307692307692,0.42857142857142855,0.42857142857142855,0.6666666666666666,,,,,,0.058823529411764705,,0.29411764705882354,0.4,0.42857142857142855,,26.477777777777778,,,,,,,,,,,True,,,,
202730,1610612754,Lavoy Allen,Lavoy Allen,202730,IND,8252.0,138,12.0,259,259,95.0,145.0,31.0,518,10.0,17.0,4.0,7.0,5.0,6.0,4.0,11.0,6.0,13.0,20.0,41.0,3.0,43.0,291,4.0,8.0,3.0,11.0,10.0,14.0,3.0,23.0,34.0,6.0,6.0,2.0,6.0,3.0,9.0,2.0,3.0,,3.0,21.0,2.0,7.0,4.0,16.0,2.0,22.0,9.0,31.0,,1.0,1.0,,3.0,,3.0,2.0,,5.0,1.0,3.0,10.0,,13.0,2.0,,4.0,,1.0,,,6.0,,1.0,2.0,5.0,4.0,1.0,5.0,1.0,1.0,23.0,95.0,2.0,2.0,0.85,1.0,0.4878048780487805,0.5,0.7142857142857143,0.4878048780487805,0.5,0.7142857142857143,0.48863636363636365,0.55,0.6764705882352942,0.04878048780487805,0.11764705882352941,16.554054054054053,0.6,0.2222222222222222,0.2,0.07777777777777778,0.13333333333333333,0.058823529411764705,0.18181818181818182,0.07258064516129033,0.10714285714285714,0.041666666666666664,0.07894736842105263,0.045454545454545456,0.1111111111111111,0.44,0.07142857142857142,0.1,0.2,,0.2,0.4146341463414634,0.5882352941176471,0.6666666666666666,0.7,0.2682926829268293,0.36363636363636365,0.36363636363636365,1.0,0.3170731707317073,0.46153846153846156,0.46153846153846156,1.0,0.875,0.5714285714285714,0.42857142857142855,0.8333333333333334,0.4146341463414634,0.4944878048780488,0.6235333333333334,0.5026285714285714,0.023809523809523808,0.023809523809523808,0.2558139534883721,0.5348837209302325,8.746341463414634,0.3667953667953668,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,0.08333333333333333,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,True,,,,
2449,1610612754,Luis Scola,Luis Scola,2449,IND,17555.0,293,36.0,562,570,216.0,189.0,67.0,1132,37.0,56.0,12.0,18.0,9.0,15.0,4.0,21.0,12.0,35.0,53.0,112.0,33.0,142.0,598,14.0,22.0,5.0,33.0,14.0,34.0,15.0,46.0,66.0,40.0,14.0,9.0,13.0,5.0,18.0,1.0,8.0,4.0,1.0,41.0,7.0,20.0,17.0,39.0,9.0,65.0,27.0,92.0,2.0,7.0,4.0,3.0,7.0,1.0,3.0,4.0,4.0,11.0,3.0,3.0,7.0,,32.0,6.0,,41.0,2.0,6.0,,2.0,51.0,5.0,19.0,9.0,,,,2.0,1.0,,46.0,215.0,7.0,9.0,0.6226415094339622,0.717391304347826,0.4732142857142857,0.6363636363636364,0.4117647058823529,0.4698275862068966,0.6363636363636364,0.40789473684210525,0.5107913669064749,0.66,0.46,0.08035714285714286,0.07142857142857142,23.400936037441497,0.6363636363636364,0.391304347826087,0.2074468085106383,0.10695187165775401,0.22077922077922077,0.09333333333333334,0.21132075471698114,0.10305343511450382,0.14516129032258066,0.16326530612244897,0.039473684210526314,0.1,0.23333333333333334,0.11864406779661017,0.2608695652173913,0.23333333333333334,0.17647058823529413,0.04,0.5,0.4827586206896552,0.6607142857142857,0.7115384615384616,0.4864864864864865,0.1810344827586207,0.19047619047619047,0.25,0.75,0.3017241379310345,0.34285714285714286,0.34285714285714286,1.0,0.8181818181818182,0.6666666666666666,0.39473684210526316,0.6,0.5172413793103449,0.5241298245614033,0.5784411764705882,0.521263888888889,0.14615384615384616,0.15079365079365079,0.2323943661971831,0.323943661971831,7.8500000000000005,0.38434163701067614,1.0,2.0,,1.0,2.0,,2.0,,,,2.0,1.0,4.0,,,1.0,4.0,3.0,,2.0,,,,4.0,1.0,,2.0,,,,1.0,0.25,,0.25,0.5,0.034482758620689655,,0.23809523809523808,,,,0.08,0.017241379310344827,0.5,0.5,1.0,0.017241379310344827,,,,0.08333333333333333,,,,,0.05263157894736842,0.5,0.05263157894736842,,,,49.00000000000001,,,,,,,,2.0,2.0,,True,,,,
2561,1610612754,David West,David West,2561,IND,58855.0,981,117.0,1900,1888,584.0,596.0,190.0,3788,38.0,67.0,11.0,17.0,8.0,15.0,29.0,75.0,77.0,162.0,144.0,304.0,78.0,366.0,1921,18.0,31.0,10.0,46.0,35.0,77.0,48.0,118.0,224.0,64.0,16.0,12.0,80.0,35.0,115.0,16.0,49.0,21.0,10.0,265.0,13.0,27.0,45.0,124.0,12.0,181.0,47.0,228.0,4.0,22.0,11.0,11.0,25.0,6.0,17.0,28.0,8.0,53.0,2.0,17.0,38.0,,82.0,7.0,13.0,90.0,,8.0,1.0,,107.0,7.0,31.0,26.0,29.0,16.0,9.0,30.0,20.0,1.0,116.0,570.0,8.0,23.0,0.7777777777777778,0.8235294117647058,0.47368421052631576,0.5806451612903226,0.45454545454545453,0.4675324675324675,0.5454545454545454,0.44871794871794873,0.5111731843575419,0.5609756097560976,0.5363636363636364,0.039473684210526314,0.07462686567164178,19.4234404536862,0.4716981132075472,0.23076923076923078,0.1763869132290185,0.04265402843601896,0.17786561264822134,0.050980392156862744,0.17677824267782427,0.04504504504504504,0.04046242774566474,0.046948356807511735,0.04048582995951417,0.0546448087431694,0.13392857142857142,0.17098445595854922,0.21328671328671328,0.15343915343915343,0.25,0.02631578947368421,0.6666666666666666,0.21753246753246752,0.5671641791044776,0.6129032258064516,0.7105263157894737,0.2435064935064935,0.38666666666666666,0.42028985507246375,0.41379310344827586,0.525974025974026,0.47530864197530864,0.4782608695652174,0.948051948051948,0.5151515151515151,0.6470588235294118,0.19230769230769232,0.5333333333333333,0.2305194805194805,0.44341801948051945,0.5174303571428572,0.43506217948717946,0.09337349397590361,0.09451219512195122,0.12568306010928962,0.3224043715846995,12.371710526315791,0.30736842105263157,,,,,,,4.0,,2.0,,1.0,,4.0,,2.0,,1.0,,,,4.0,,,19.0,,4.0,,,,4.0,,,,,,0.012987012987012988,,0.08,0.006172839506172839,,,0.041666666666666664,,,,,0.012987012987012988,,,,0.18181818181818182,,0.06060606060606061,,,,,0.01282051282051282,,,,26.349999999999998,,7.0,1.0,,0.1206896551724138,,,1.0,1.0,1.0,True,,,,
201228,1610612754,C.J. Watson,C.J. Watson,201228,IND,10868.0,181,22.0,358,354,185.0,162.0,45.0,712,1.0,4.0,,,,,,3.0,7.0,18.0,8.0,25.0,24.0,79.0,377,3.0,3.0,5.0,20.0,2.0,8.0,15.0,34.0,6.0,10.0,,2.0,17.0,10.0,27.0,3.0,8.0,1.0,8.0,64.0,2.0,,4.0,15.0,1.0,20.0,2.0,22.0,,8.0,5.0,3.0,7.0,2.0,5.0,3.0,2.0,10.0,1.0,5.0,11.0,1.0,18.0,1.0,1.0,29.0,1.0,1.0,4.0,5.0,31.0,1.0,6.0,6.0,2.0,2.0,,2.0,2.0,,34.0,184.0,4.0,5.0,0.375,0.375,0.32,1.0,0.25,0.5392156862745098,1.25,0.5277777777777778,0.609375,1.1111111111111112,0.6346153846153846,0.08,0.25,17.804878048780488,0.7,0.07142857142857142,0.14563106796116504,,0.10256410256410256,0.03571428571428571,0.13380281690140844,0.01092896174863388,,,,0.047619047619047616,0.08571428571428572,0.125,0.2222222222222222,0.047619047619047616,0.16666666666666666,,1.0,0.0784313725490196,0.25,0.3333333333333333,,0.058823529411764705,,,,0.35294117647058826,0.3888888888888889,0.4117647058823529,0.42857142857142855,,,,,0.5882352941176471,0.4798843137254903,0.49031,0.46765,0.13793103448275862,0.2,0.25316455696202533,0.43037974683544306,14.568,0.5167597765363129,2.0,9.0,1.0,2.0,6.0,11.0,17.0,2.0,2.0,3.0,4.0,13.0,26.0,3.0,3.0,5.0,10.0,27.0,12.0,,17.0,11.0,,7.0,,,,2.0,2.0,,0.6923076923076923,0.5,1.0,0.5,0.5,0.5098039215686274,,,0.05555555555555555,,,,0.17647058823529413,0.2222222222222222,0.2222222222222222,1.0,0.3333333333333333,0.6470588235294118,0.6470588235294118,0.6363636363636364,,0.16666666666666666,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.75,0.6470588235294118,0.07142857142857142,25.176923076923075,1.0,,,,,1.0,1.0,,,,True,,,,
201579,1610612754,Roy Hibbert,Roy Hibbert,201579,IND,49269.0,821,97.0,1561,1562,421.0,367.0,170.0,3123,39.0,86.0,15.0,37.0,9.0,19.0,59.0,135.0,24.0,64.0,122.0,285.0,76.0,320.0,1611,20.0,50.0,13.0,53.0,29.0,57.0,48.0,106.0,160.0,84.0,28.0,24.0,21.0,7.0,28.0,3.0,18.0,1.0,2.0,63.0,13.0,54.0,41.0,104.0,16.0,161.0,72.0,233.0,5.0,10.0,8.0,2.0,19.0,3.0,8.0,18.0,11.0,37.0,3.0,5.0,53.0,,86.0,10.0,5.0,100.0,5.0,19.0,6.0,1.0,91.0,3.0,30.0,18.0,42.0,36.0,6.0,42.0,22.0,2.0,104.0,409.0,2.0,15.0,0.6557377049180327,0.7407407407407407,0.4280701754385965,0.4,0.5087719298245614,0.42657342657342656,0.4,0.5,0.48338368580060426,0.4649122807017544,0.6235294117647059,0.08421052631578947,0.20930232558139536,20.842824601366743,0.5135135135135135,0.37209302325581395,0.17777777777777778,0.09908256880733946,0.19806763285024154,0.06598984771573604,0.1830808080808081,0.09029649595687332,0.12422360248447205,0.10106382978723404,0.07653061224489796,0.06382978723404255,0.1837837837837838,0.20224719101123595,0.15315315315315314,0.22077922077922077,0.1320754716981132,0.03597122302158273,0.5238095238095238,0.3006993006993007,0.45348837209302323,0.5735294117647058,0.5384615384615384,0.47202797202797203,0.43703703703703706,0.4573643410852713,0.5932203389830508,0.22377622377622378,0.375,0.375,1.0,0.74,0.40540540540540543,0.3275862068965517,0.47368421052631576,0.3041958041958042,0.4549545454545455,0.5297162790697675,0.4571793103448276,0.09584664536741214,0.09615384615384616,0.165625,0.33125,8.246666666666666,0.2696989109545163,,,,,,,1.0,,,,1.0,,1.0,,,,1.0,,,,1.0,,,4.0,2.0,3.0,2.0,,,,,,,,,0.0034965034965034965,,0.044444444444444446,,,,0.07142857142857142,,,,,0.0034965034965034965,,,,,,,,,,,0.017241379310344827,,,,25.6,,5.0,,,0.1282051282051282,,,,,,True,,,,
