EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,Charge Fouls Drawn,Technical Free Throw Trips,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,Clear Path Fouls,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,StepOutOfBoundsTurnovers,DefensiveGoaltends,Corner3PctBlocked,on,3pt And 1 Free Throw Trips,BlockedCorner3
2588,1610612759,Matt Bonner,Matt Bonner,2588,SAS,26544.0,442,58,853,825,219,166,91,1678,5.0,8.0,3.0,3.0,,1.0,19.0,31.0,2.0,7.0,26.0,46.0,18.0,121.0,846,4.0,4.0,3.0,11.0,5.0,9.0,8.0,27.0,38.0,14.0,6.0,3.0,14.0,8.0,22.0,7.0,1.0,7.0,,7.0,52.0,5.0,8.0,1.0,10.0,27.0,4.0,41.0,14.0,55.0,1.0,5.0,3.0,2.0,4.0,1.0,2.0,2.0,,2.0,,6.0,,2.0,16.0,,29,,3.0,1.0,12.0,2.0,1.0,,22.0,1.0,4.0,4.0,6.0,5.0,1.0,6.0,5.0,,,25.0,217,2.0,0.7307692307692307,0.8260869565217391,0.5652173913043478,1.0,0.5555555555555556,0.5309278350515464,0.5714285714285714,0.475,0.5660377358490566,0.6875,0.5416666666666666,0.06521739130434782,0.25,0.03225806451612903,,11.752360965372509,0.6666666666666666,0.16666666666666666,0.045454545454545456,0.08737864077669903,0.0311284046692607,0.0970873786407767,0.03731343283582089,0.08980582524271845,0.03324808184143223,0.031914893617021274,0.041237113402061855,0.015151515151515152,0.02702702702702703,0.08695652173913043,0.10309278350515463,0.09183673469387756,0.07017543859649122,0.10666666666666667,0.07142857142857142,0.0196078431372549,0.8333333333333334,0.08247422680412371,0.625,0.8333333333333334,0.4,0.31958762886597936,0.6129032258064516,0.6333333333333333,0.7894736842105263,0.07216494845360824,0.2857142857142857,0.2857142857142857,1.0,0.42857142857142855,1.0,,0.05,,0.6082474226804123,0.47965927835051536,0.55411,0.46611250000000004,0.058823529411764705,0.08163265306122448,0.09090909090909091,0.2231404958677686,8.706521739130435,0.2567409144196952,3.0,7.0,,,2.0,3.0,14.0,44.0,,3.0,1.0,8.0,17.0,51.0,,3.0,3.0,11.0,51.0,,,44.0,14.0,,,1.0,3.0,1.0,0.3333333333333333,,0.2727272727272727,0.3333333333333333,0.5257731958762887,,,0.07216494845360824,0.42857142857142855,0.42857142857142855,1.0,0.4536082474226804,0.3181818181818182,0.3181818181818182,1.0,,,,0.42857142857142855,,,0.15,0.6666666666666666,0.4,0.125,0.3181818181818182,24.996078431372553,,2.0,,,0.03773584905660377,,,,,True,,
201948,1610612759,Austin Daye,Austin Daye,201948,SAS,7188.0,120,-38,235,243,66,74,27,478,1.0,1.0,,,1.0,1.0,5.0,13.0,3.0,10.0,9.0,24.0,2.0,41.0,256,2.0,3.0,,7.0,5.0,6.0,2.0,15.0,16.0,2.0,,,2.0,,2.0,,,2.0,,,4.0,2.0,,,5.0,15.0,3.0,23.0,2.0,25.0,,4.0,2.0,2.0,5.0,3.0,5.0,5.0,,,,10.0,,3.0,8.0,2.0,15,1.0,1.0,1.0,2.0,1.0,,,2.0,,,1.0,2.0,2.0,,2.0,1.0,,,15.0,65,1.0,0.8888888888888888,0.8888888888888888,0.375,0.6666666666666666,0.8333333333333334,0.42391304347826086,0.5833333333333334,0.5,0.43617021276595747,0.5833333333333334,0.5357142857142857,,,,,21.59090909090909,0.5,0.2727272727272727,,0.2,,0.10869565217391304,0.05555555555555555,0.1652892561983471,0.017241379310344827,,,,0.07407407407407407,,0.15,0.13333333333333333,0.32,0.10256410256410256,0.14285714285714285,,0.5,0.021739130434782608,1.0,1.0,1.0,0.2826086956521739,0.38461538461538464,0.38461538461538464,0.8,0.21739130434782608,0.3,0.3,1.0,,,,0.07692307692307693,1.0,0.5,0.47021086956521746,0.46973750000000003,0.4861192307692308,,,0.17073170731707318,0.36585365853658536,12.5,0.28085106382978725,1.0,4.0,,1.0,,1.0,6.0,18.0,1.0,2.0,1.0,6.0,7.0,22.0,1.0,3.0,1.0,7.0,21.0,,,18.0,6.0,,,,1.0,1.0,0.3181818181818182,0.3333333333333333,0.14285714285714285,0.3181818181818182,0.4782608695652174,,,0.08695652173913043,0.25,0.25,1.0,0.391304347826087,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,,,0.3333333333333333,0.5,1.0,0.07692307692307693,,0.46153846153846156,0.16666666666666666,0.3333333333333333,24.900000000000002,,,,,,,,,,True,,
201988,1610612759,Patty Mills,Patty Mills,201988,SAS,13846.0,231,48,472,461,169,124,49,933,8.0,18.0,1.0,1.0,3.0,8.0,,6.0,9.0,22.0,17.0,46.0,15.0,109.0,467,2.0,3.0,,10.0,4.0,12.0,9.0,38.0,20.0,14.0,,3.0,11.0,5.0,16.0,3.0,2.0,5.0,5.0,1.0,37.0,4.0,1.0,,4.0,11.0,,15.0,5.0,20.0,,7.0,4.0,3.0,7.0,1.0,3.0,2.0,,4.0,1.0,9.0,,3.0,7.0,4.0,16,,3.0,,15.0,,2.0,,18.0,1.0,4.0,3.0,1.0,,,1.0,1.0,,,38.0,167,3.0,0.5882352941176471,0.5882352941176471,0.3695652173913043,0.6666666666666666,0.3333333333333333,0.46534653465346537,0.8333333333333334,0.48333333333333334,0.49537037037037035,0.8333333333333334,0.5294117647058824,0.06521739130434782,0.1111111111111111,0.16666666666666666,,22.243346007604565,0.7777777777777778,,,0.06547619047619048,0.007751937984496124,0.06557377049180328,0.04878048780487805,0.06550218340611354,0.023696682464454975,,0.024390243902439025,,0.06451612903225806,,,0.05172413793103448,0.12121212121212122,0.05555555555555555,0.08,,1.0,0.1782178217821782,0.4444444444444444,0.5,0.625,0.0594059405940594,,,,0.21782178217821782,0.4090909090909091,0.4090909090909091,0.5555555555555556,0.16666666666666666,1.0,1.0,0.26666666666666666,0.375,0.7227722772277227,0.5155193069306933,0.45049999999999996,0.5203200000000001,0.047619047619047616,0.08163265306122448,0.09174311926605505,0.3486238532110092,10.217391304347826,0.3580508474576271,3.0,11.0,2.0,3.0,1.0,5.0,17.0,44.0,,,6.0,13.0,20.0,55.0,2.0,3.0,7.0,18.0,51.0,9.0,,44.0,17.0,1.0,1.0,2.0,3.0,0.85,0.36363636363636365,0.6666666666666666,0.3888888888888889,0.36363636363636365,0.5445544554455446,0.01818181818181818,,0.10891089108910891,0.2727272727272727,0.3,1.0,0.43564356435643564,0.38636363636363635,0.38636363636363635,0.8235294117647058,0.5,0.6666666666666666,1.0,,,,0.16666666666666666,0.2,0.43333333333333335,0.46153846153846156,0.38636363636363635,24.999999999999996,,1.0,,,0.017857142857142856,1.0,,,0.09090909090909091,True,,
203382,1610612759,Aron Baynes,Aron Baynes,203382,SAS,29479.0,491,118,964,949,267,224,102,1913,51.0,86.0,16.0,29.0,8.0,19.0,17.0,31.0,7.0,16.0,75.0,133.0,38.0,188.0,933,18.0,32.0,4.0,40.0,14.0,30.0,7.0,35.0,108.0,42.0,26.0,13.0,10.0,3.0,13.0,3.0,,3.0,,7.0,29.0,11.0,32.0,1.0,30.0,59.0,11.0,100.0,44.0,144.0,1.0,4.0,2.0,2.0,19.0,1.0,10.0,16.0,1.0,9.0,,35.0,3.0,13.0,33.0,13.0,69,,10.0,10.0,51.0,5.0,1.0,,42.0,5.0,20.0,4.0,11.0,11.0,,11.0,10.0,1.0,1.0,35.0,266,8.0,0.72,0.8709677419354839,0.5639097744360902,0.5625,0.4666666666666667,0.5597014925373134,0.5625,0.4666666666666667,0.6143790849673203,0.5714285714285714,0.5,0.09774436090225563,0.12790697674418605,0.06451612903225806,,17.36304549675023,0.5428571428571428,0.3142857142857143,0.0625,0.17507418397626112,0.11594202898550725,0.2222222222222222,0.0763888888888889,0.1885593220338983,0.10238095238095238,0.10204081632653061,0.13333333333333333,0.11363636363636363,0.07207207207207207,0.09090909090909091,0.25,0.1794871794871795,0.10833333333333334,0.2079207920792079,0.2647058823529412,0.021739130434782608,0.9090909090909091,0.6417910447761194,0.5930232558139535,0.68,0.6862745098039216,0.23134328358208955,0.5483870967741935,0.5862068965517241,0.7647058823529411,0.11940298507462686,0.4375,0.4375,0.8571428571428571,0.90625,0.5517241379310345,0.125,0.6333333333333333,0.42105263157894735,0.6492537313432836,0.5431910447761196,0.5725615384615386,0.5399266666666667,0.1342281879194631,0.13513513513513514,0.2127659574468085,0.18617021276595744,4.548120300751879,0.2769709543568465,,,,,,,,1.0,,,,,,1.0,,,,,,,,1.0,,,9.0,,2.0,,,,,,0.007462686567164179,,,,,,,0.007462686567164179,,,,,,,,,,,,,,,25.2,,,,,,,,,,True,,
202130,1610612759,Reggie Williams,Reggie Williams,202130,SAS,3653.0,61,-4,125,117,65,27,12,242,2.0,4.0,,,1.0,3.0,2.0,4.0,1.0,3.0,5.0,11.0,2.0,21.0,125,,,,3.0,3.0,7.0,2.0,11.0,6.0,4.0,,,5.0,1.0,6.0,1.0,,4.0,1.0,,13.0,1.0,1.0,,1.0,7.0,,8.0,2.0,10.0,,,,,1.0,,1.0,,,,,1.0,,1.0,3.0,,5,,,,1.0,,,,2.0,,,1.0,,,,,,,,11.0,65,,0.6,0.6,0.45454545454545453,,0.42857142857142855,0.38,0.75,0.375,0.40384615384615385,0.75,0.4230769230769231,,,,,19.565217391304348,1.0,,,0.1590909090909091,0.029411764705882353,0.05263157894736842,0.05555555555555555,0.12698412698412698,0.038461538461538464,,0.1111111111111111,,0.07692307692307693,,0.06666666666666667,0.09090909090909091,0.2777777777777778,,0.16666666666666666,,,0.16,0.5,0.5,0.5,0.16,0.5,0.5,0.5,0.12,0.3333333333333333,0.3333333333333333,1.0,,,,0.25,0.3333333333333333,0.72,0.49659200000000003,0.549825,0.4622583333333334,,,0.14285714285714285,0.5238095238095238,9.463636363636363,0.52,,4.0,,,,2.0,3.0,10.0,1.0,2.0,1.0,3.0,3.0,14.0,1.0,2.0,1.0,5.0,6.0,3.0,,10.0,3.0,,,,1.0,0.6666666666666666,0.21428571428571427,0.5,0.2,0.21428571428571427,0.56,,,0.16,,,,0.4,0.3,0.3,0.6666666666666666,,,,1.0,0.5,1.0,0.16666666666666666,,0.25,0.3333333333333333,0.3,24.72857142857143,,,,,,,,,,True,,
201965,1610612759,Jeff Ayres,Jeff Ayres,201965,SAS,13986.0,233,-56,471,458,155,141,55,929,30.0,45.0,9.0,12.0,8.0,17.0,7.0,16.0,1.0,3.0,38.0,64.0,16.0,92.0,509,10.0,18.0,2.0,22.0,9.0,22.0,5.0,23.0,58.0,18.0,16.0,,5.0,2.0,7.0,1.0,1.0,3.0,1.0,1.0,16.0,5.0,18.0,,14.0,34.0,6.0,54.0,23.0,77.0,2.0,3.0,2.0,1.0,9.0,1.0,5.0,6.0,,4.0,,15.0,1.0,5.0,17.0,1.0,36,,3.0,5.0,20.0,2.0,,,21.0,5.0,12.0,1.0,4.0,4.0,,5.0,3.0,,,23.0,155,3.0,0.7631578947368421,0.9666666666666667,0.59375,0.5555555555555556,0.4090909090909091,0.59375,0.5555555555555556,0.4090909090909091,0.6388888888888888,0.5789473684210527,0.46,,,,,16.322701688555348,0.6,0.3157894736842105,,0.23448275862068965,0.11842105263157894,0.27450980392156865,0.0684931506849315,0.24489795918367346,0.10222222222222223,0.17857142857142858,0.12962962962962962,0.023809523809523808,0.07692307692307693,0.047619047619047616,0.25,0.2962962962962963,0.1568627450980392,0.2564102564102564,0.3333333333333333,0.07692307692307693,0.6,0.703125,0.6666666666666666,0.6666666666666666,0.7333333333333333,0.25,0.4375,0.4375,0.8571428571428571,0.046875,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.75,0.1111111111111111,0.7727272727272727,0.47058823529411764,0.703125,0.5603015624999999,0.5428529411764706,0.5843500000000001,0.16901408450704225,0.16901408450704225,0.2391304347826087,0.25,3.925,0.32908704883227174,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,True,,
203210,1610612759,JaMychal Green,JaMychal Green,203210,SAS,1367.0,23,-9,46,45,12,24,5,91,4.0,4.0,2.0,2.0,2.0,2.0,,,,1.0,4.0,5.0,,8.0,51,2.0,3.0,,4.0,2.0,2.0,,4.0,4.0,4.0,4.0,,,,,,,,,,,,3.0,,,1.0,2.0,3.0,3.0,6.0,,,,,,1.0,,2.0,,,1.0,2.0,,,3.0,,5,,,,,,,,,,,,1.0,1.0,,2.0,2.0,,,4.0,11,1.0,0.5,1.0,0.8,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,,,,,15.686274509803921,,0.5,,0.06666666666666667,0.1875,,,0.05555555555555555,0.13636363636363635,0.14285714285714285,0.3333333333333333,0.16666666666666666,,,,,0.16666666666666666,,,,1.0,0.6666666666666666,1.0,1.0,0.5,,,,,0.16666666666666666,,,,0.6666666666666666,1.0,,1.0,1.0,0.8333333333333334,0.5785833333333333,0.5539666666666666,0.58045,,,0.5,0.5,5.140000000000001,0.2608695652173913,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.16666666666666666,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,22.9,,,1.0,1.0,,,,,,True,,
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,98854.0,1648,275,3237,3209,705,513,315,6446,151.0,221.0,34.0,55.0,32.0,43.0,101.0,223.0,42.0,115.0,294.0,559.0,173.0,767.0,3303,43.0,85.0,15.0,101.0,56.0,99.0,55.0,167.0,448.0,140.0,46.0,44.0,141.0,38.0,179.0,24.0,14.0,86.0,29.0,26.0,396.0,34.0,80.0,4.0,80.0,276.0,23.0,379.0,118.0,497.0,10.0,41.0,28.0,13.0,49.0,6.0,28.0,40.0,2.0,21.0,7.0,89.0,7.0,21.0,62.0,2.0,115,6.0,9.0,13.0,177.0,12.0,4.0,3.0,233.0,21.0,109.0,18.0,110.0,84.0,21.0,110.0,69.0,4.0,1.0,166.0,697,6.0,0.7619047619047619,0.8265682656826568,0.5259391771019678,0.5058823529411764,0.5656565656565656,0.5247349823321554,0.5058823529411764,0.5436893203883495,0.5706845238095238,0.5260416666666666,0.6007194244604317,0.07871198568872988,0.09954751131221719,0.09865470852017937,,21.13888888888889,0.550561797752809,0.2804878048780488,0.05263157894736842,0.22847682119205298,0.07858546168958742,0.2191780821917808,0.08173076923076923,0.2263191354100445,0.0794979079497908,0.11258278145695365,0.07506702412868632,0.052478134110787174,0.07636363636363637,0.09219858156028368,0.20554272517321015,0.27440633245382584,0.20959595959595959,0.20599250936329588,0.25510204081632654,0.04524886877828054,0.6272727272727273,0.39045936395759717,0.6832579185520362,0.7587939698492462,0.8013245033112583,0.39399293286219084,0.452914798206278,0.5024875621890548,0.6732673267326733,0.20318021201413428,0.3652173913043478,0.3652173913043478,0.8333333333333334,0.6470588235294118,0.6181818181818182,0.29411764705882354,0.4174757281553398,0.7441860465116279,0.4028268551236749,0.4736138297872338,0.5083466666666667,0.4638049019607843,0.16666666666666666,0.16846986089644514,0.1316818774445893,0.21773142112125163,7.487119856887298,0.21779425393883226,2.0,2.0,,,,,,5.0,,,,4.0,2.0,7.0,,,,4.0,6.0,,2.0,3.0,,,,,16.0,1.0,0.2857142857142857,,,0.4,0.012367491166077738,,,0.0035335689045936395,1.0,1.0,1.0,0.0088339222614841,,,,,,,,,,,,0.038834951456310676,,,36.98571428571429,,,,,,5.0,,,,False,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,60602.0,1010,116,2017,1997,698,600,216,4014,70.0,116.0,9.0,12.0,29.0,43.0,22.0,59.0,10.0,35.0,102.0,210.0,88.0,427.0,2011,15.0,26.0,7.0,58.0,38.0,74.0,49.0,146.0,106.0,98.0,6.0,23.0,112.0,56.0,168.0,36.0,20.0,72.0,24.0,16.0,392.0,6.0,12.0,1.0,33.0,76.0,7.0,116.0,19.0,135.0,6.0,47.0,30.0,17.0,71.0,21.0,54.0,34.0,4.0,17.0,4.0,105.0,6.0,36.0,34.0,3.0,97,2.0,3.0,3.0,137.0,3.0,14.0,19.0,122.0,9.0,44.0,18.0,15.0,8.0,5.0,15.0,10.0,,,145.0,690,14.0,0.5196078431372549,0.5353535353535354,0.4857142857142857,0.5769230769230769,0.5135135135135135,0.4695290858725762,0.6071428571428571,0.41810344827586204,0.5132211538461539,0.6444444444444445,0.4899328859060403,0.10952380952380952,0.10344827586206896,0.1864406779661017,,23.008849557522122,0.6761904761904762,0.10294117647058823,0.019230769230769232,0.10841654778887304,0.020905923344947737,0.14163090128755365,0.01764705882352941,0.11670235546038545,0.019693654266958426,0.02830188679245283,0.03,,0.02066115702479339,0.01020408163265306,0.08433734939759036,0.11336032388663968,0.13170731707317074,0.11242603550295859,0.21875,0.032432432432432434,0.6666666666666666,0.32132963988919666,0.603448275862069,0.6730769230769231,0.5285714285714286,0.1634349030470914,0.3728813559322034,0.4583333333333333,0.5454545454545454,0.09695290858725762,0.2857142857142857,0.2857142857142857,0.4,0.2857142857142857,0.75,0.5555555555555556,0.3706896551724138,0.6744186046511628,0.739612188365651,0.5235074999999998,0.47318870967741933,0.5022370689655172,0.11809045226130653,0.17959183673469387,0.1358313817330211,0.34192037470725994,5.9404761904761925,0.34605850272682204,7.0,25.0,1.0,3.0,1.0,7.0,38.0,126.0,6.0,13.0,6.0,35.0,45.0,151.0,7.0,16.0,7.0,42.0,111.0,24.0,1.0,125.0,38.0,2.0,6.0,,16.0,0.8222222222222222,0.2980132450331126,0.4375,0.16666666666666666,0.3,0.4182825484764543,0.013245033112582781,0.007936507936507936,0.06925207756232687,0.28,0.2916666666666667,1.0,0.3490304709141274,0.30158730158730157,0.304,0.7894736842105263,0.07142857142857142,0.3333333333333333,1.0,0.30952380952380953,0.46153846153846156,0.8333333333333334,0.0603448275862069,0.14285714285714285,0.3017241379310345,0.17142857142857143,0.304,25.056953642384098,,3.0,,,0.0196078431372549,2.0,,,0.04,False,1.0,
201158,1610612759,Marco Belinelli,Marco Belinelli,201158,SAS,51014.0,850,28,1672,1660,506,422,182,3332,25.0,41.0,4.0,7.0,6.0,9.0,13.0,28.0,28.0,65.0,66.0,134.0,45.0,333.0,1781,10.0,16.0,3.0,41.0,19.0,40.0,13.0,105.0,80.0,52.0,4.0,3.0,33.0,29.0,62.0,17.0,12.0,23.0,7.0,3.0,153.0,2.0,9.0,1.0,26.0,54.0,6.0,86.0,12.0,98.0,4.0,23.0,16.0,7.0,21.0,4.0,12.0,12.0,2.0,9.0,,33.0,1.0,10.0,24.0,3.0,66,,4.0,2.0,47.0,1.0,4.0,,51.0,3.0,20.0,2.0,1.0,,1.0,1.0,1.0,,,105.0,505,4.0,0.6060606060606061,0.625,0.4925373134328358,0.625,0.475,0.5255474452554745,0.6551724137931034,0.5411764705882353,0.559322033898305,0.6666666666666666,0.5833333333333334,0.022388059701492536,0.04878048780487805,,0.015384615384615385,17.530732228754676,0.6363636363636364,0.10526315789473684,0.02857142857142857,0.0944055944055944,0.01910828025477707,0.13471502590673576,0.006825938566552901,0.10457516339869281,0.014397905759162303,0.027777777777777776,0.012658227848101266,0.01775147928994083,0.0045871559633027525,0.013333333333333334,0.07253886010362694,0.09326424870466321,0.11827956989247312,0.1510791366906475,0.09259259259259259,0.026490066225165563,1.0,0.14963503649635038,0.6097560975609756,0.6410256410256411,0.64,0.10218978102189781,0.4642857142857143,0.4642857142857143,0.5384615384615384,0.23722627737226276,0.4307692307692308,0.4375,0.6071428571428571,0.2413793103448276,0.5714285714285714,0.25,0.10588235294117647,0.6666666666666666,0.6605839416058394,0.5048578754578753,0.509659375,0.4881994047619048,0.07508532423208192,0.13245033112582782,0.12312312312312312,0.3153153153153153,11.715671641791044,0.3026315789473684,15.0,29.0,1.0,2.0,5.0,10.0,37.0,111.0,5.0,11.0,13.0,35.0,52.0,140.0,6.0,13.0,18.0,45.0,138.0,18.0,1.0,110.0,37.0,,1.0,3.0,1.0,0.8846153846153846,0.37142857142857144,0.46153846153846156,0.4,0.37410071942446044,0.5109489051094891,,,0.10583941605839416,0.5172413793103449,0.5172413793103449,1.0,0.4051094890510949,0.3333333333333333,0.3333333333333333,0.8378378378378378,0.06896551724137931,0.5,1.0,0.3793103448275862,0.45454545454545453,1.0,0.11764705882352941,0.5,0.4117647058823529,0.37142857142857144,0.33636363636363636,25.33,,2.0,,,0.014084507042253521,,1.0,,,False,,
201168,1610612759,Tiago Splitter,Tiago Splitter,201168,SAS,44451.0,741,150,1453,1446,270,202,160,2899,92.0,154.0,23.0,50.0,13.0,26.0,30.0,61.0,,1.0,122.0,216.0,67.0,311.0,1475,25.0,54.0,17.0,67.0,22.0,43.0,17.0,61.0,168.0,76.0,32.0,21.0,41.0,18.0,59.0,7.0,11.0,29.0,9.0,3.0,136.0,12.0,59.0,1.0,18.0,85.0,5.0,108.0,72.0,180.0,12.0,28.0,20.0,8.0,29.0,4.0,18.0,19.0,2.0,11.0,2.0,48.0,2.0,6.0,29.0,3.0,69,3.0,7.0,4.0,80.0,5.0,6.0,2.0,81.0,11.0,41.0,5.0,23.0,11.0,12.0,23.0,15.0,3.0,,61.0,269,4.0,0.6885245901639344,0.7924528301886793,0.5648148148148148,0.46296296296296297,0.5116279069767442,0.5648148148148148,0.46296296296296297,0.5116279069767442,0.6195219123505976,0.5317460317460317,0.5754716981132075,0.09722222222222222,0.1038961038961039,0.08196721311475409,,18.253968253968257,0.6041666666666666,0.17857142857142858,0.04,0.15539305301645337,0.125531914893617,0.1125,0.06091370558375635,0.1456859971711457,0.10644677661169415,0.16339869281045752,0.13142857142857142,0.07746478873239436,0.06474820143884892,0.05172413793103448,0.15920398009950248,0.16666666666666666,0.13855421686746988,0.12931034482758622,0.06818181818181818,0.16666666666666666,0.6521739130434783,0.7129629629629629,0.5974025974025974,0.6666666666666666,0.7282608695652174,0.2824074074074074,0.4918032786885246,0.5357142857142857,0.5666666666666667,0.004629629629629629,,,,0.9259259259259259,0.46,0.17391304347826086,0.6046511627906976,0.5,0.7129629629629629,0.5501685185185184,0.566263043478261,0.5212581395348836,0.16666666666666666,0.16666666666666666,0.21543408360128619,0.19614147909967847,2.9550925925925924,0.1858224363386098,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,False,,
