EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,PtsUnassisted3s,BlockingFouls,Charge Fouls,Charge Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,3SecondViolations,SecondChanceFg3Pct,LongMidRangePctBlocked,LongMidRangePctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,BlockingFoulsDrawn,HeaveAttempts,Clear Path Fouls,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,on,OffensiveGoaltends,Arc3PctBlocked,3pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,HeaveMakes
1890,1610612739,Shawn Marion,Shawn Marion,1890,CLE,66045.0,1101,51.0,2097,2116,542,433,285,4213,66.0,117.0,14.0,29.0,20.0,35.0,40.0,95.0,1.0,9.0,10.0,35.0,5.0,4.0,10.0,2.0,11.0,2.0,107.0,221.0,12.0,46.0,26.0,276.0,2258,22.0,45.0,7.0,4.0,48.0,30.0,55.0,4.0,10.0,8.0,80.0,164.0,50.0,36.0,24.0,11.0,2.0,22.0,34.0,17.0,51.0,11.0,6.0,15.0,10.0,9.0,119.0,16.0,45.0,3.0,43.0,80.0,15.0,138.0,64.0,202.0,10.0,27.0,24.0,3.0,18.0,5.0,12.0,15.0,3.0,6.0,1.0,4.0,33.0,8.0,8.0,44.0,58.0,1.0,1.0,28.0,3.0,4.0,34.0,2.0,15.0,3.0,24.0,3.0,2.0,12.0,1.0,2.0,10.0,27.0,14.0,1.0,80.0,539,1.0,3.0,0.7663551401869159,0.8631578947368421,1.0,0.2608695652173913,0.4,0.2608695652173913,0.4841628959276018,0.4888888888888889,0.5454545454545454,0.4681647940074906,0.4230769230769231,0.5538461538461539,0.4876325088339223,0.42857142857142855,0.5714285714285714,0.17228464419475656,0.09954751131221719,0.10256410256410256,0.10526315789473684,12.913771965672252,0.5454545454545454,0.2542372881355932,0.045454545454545456,0.11834319526627218,0.06559766763848396,0.13271604938271606,0.050156739811912224,0.123,0.06069651741293532,0.07116104868913857,0.07279693486590039,0.04430379746835443,0.05172413793103448,0.04597701149425287,0.07692307692307693,0.13008130081300814,0.14832535885167464,0.12244897959183673,0.16455696202531644,0.08,0.5185185185185185,0.43820224719101125,0.5641025641025641,0.6285714285714286,0.803030303030303,0.35580524344569286,0.42105263157894735,0.47058823529411764,0.725,0.033707865168539325,0.1111111111111111,0.1111111111111111,0.13108614232209737,0.2857142857142857,0.2857142857142857,1.0,0.04119850187265917,0.18181818181818182,0.18181818181818182,1.0,0.5576923076923077,0.4827586206896552,0.35714285714285715,0.09615384615384616,0.038461538461538464,0.5384615384615384,0.5714285714285714,0.15384615384615385,0.4,0.6104868913857678,0.18181818181818182,0.531836329588015,0.546726388888889,0.5318538461538462,0.05357142857142857,0.0641025641025641,0.17391304347826086,0.2898550724637681,4.713574660633484,23.86086956521739,0.25846447305674775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
200811,1610612739,Lou Amundson,Lou Amundson,200811,CLE,735.0,12,4.0,23,22,8,1,2,45,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,2.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,0.08333333333333333,,,,0.07142857142857142,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34782608695652173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
201567,1610612739,Kevin Love,Kevin Love,201567,CLE,38983.0,650,116.0,1256,1250,305,177,161,2506,40.0,67.0,8.0,19.0,10.0,14.0,25.0,67.0,26.0,45.0,8.0,20.0,3.0,2.0,3.0,22.0,65.0,6.0,91.0,179.0,30.0,85.0,95.0,367.0,1309,9.0,25.0,9.0,27.0,51.0,19.0,37.0,3.0,13.0,32.0,79.0,122.0,60.0,87.0,14.0,65.0,22.0,16.0,44.0,1.0,45.0,,1.0,28.0,10.0,6.0,91.0,7.0,37.0,,45.0,85.0,9.0,139.0,44.0,183.0,7.0,14.0,10.0,4.0,23.0,1.0,18.0,16.0,5.0,5.0,1.0,3.0,39.0,2.0,7.0,24.0,42.0,2.0,4.0,89.0,6.0,4.0,116.0,9.0,40.0,17.0,8.0,,,4.0,,,4.0,8.0,4.0,,79.0,305,2.0,15.0,0.6703296703296703,0.7261904761904762,0.9666666666666667,0.35294117647058826,0.23076923076923078,0.35294117647058826,0.5083798882681564,0.36,0.5135135135135135,0.5151515151515151,0.35294117647058826,0.47,0.580952380952381,0.5102040816326531,0.5652173913043478,0.32196969696969696,0.0893854748603352,0.1044776119402985,0.11940298507462686,24.36338609772884,0.5897435897435898,0.34615384615384615,,0.20631067961165048,0.09068627450980392,0.23809523809523808,0.0374331550802139,0.21630615640599002,0.07394957983193277,0.10734463276836158,0.08450704225352113,0.06741573033707865,0.04411764705882353,0.0196078431372549,0.1678832116788321,0.2361111111111111,0.21374045801526717,0.23972602739726026,0.23255813953488372,0.056451612903225805,0.5,0.2537878787878788,0.5970149253731343,0.6666666666666666,0.7,0.2537878787878788,0.373134328358209,0.423728813559322,0.68,0.17045454545454544,0.5777777777777777,0.5909090909090909,0.07575757575757576,0.4,0.4,1.0,0.24621212121212122,0.3384615384615385,0.3384615384615385,0.9545454545454546,0.5588235294117647,0.42105263157894735,,0.08823529411764706,0.17647058823529413,0.28,0.7142857142857143,0.06,0.6666666666666666,0.5757575757575758,0.3384615384615385,0.5095007575757575,0.5492322580645161,0.5018600000000002,0.14429530201342283,0.19047619047619047,0.13896457765667575,0.21525885558583105,7.964245810055864,25.06941176470589,0.2428343949044586,1.0,1.0,1.0,10.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,0.2222222222222222,0.022222222222222223,0.6153846153846154,0.3333333333333333,1.0,0.16666666666666666,1.0,0.2,0.1,0.03409090909090909,,,,,,,True,,,,,
202681,1610612739,Kyrie Irving,Kyrie Irving,202681,CLE,43992.0,733,86.0,1396,1408,310,207,188,2804,45.0,88.0,4.0,5.0,7.0,19.0,21.0,56.0,43.0,71.0,5.0,12.0,,1.0,4.0,35.0,82.0,8.0,109.0,215.0,40.0,94.0,61.0,399.0,1515,9.0,13.0,8.0,7.0,40.0,21.0,48.0,8.0,21.0,21.0,87.0,64.0,154.0,72.0,2.0,82.0,35.0,12.0,79.0,31.0,110.0,21.0,10.0,55.0,16.0,8.0,251.0,4.0,8.0,,17.0,24.0,1.0,42.0,12.0,54.0,2.0,27.0,12.0,15.0,29.0,5.0,19.0,14.0,2.0,10.0,2.0,,43.0,,12.0,22.0,50.0,2.0,2.0,61.0,,1.0,78.0,10.0,36.0,3.0,9.0,,,4.0,,1.0,4.0,9.0,4.0,,87.0,307,4.0,3.0,0.29357798165137616,0.2962962962962963,0.6,0.425531914893617,0.38095238095238093,0.425531914893617,0.5069767441860465,0.6923076923076923,0.4375,0.5469255663430421,0.7857142857142857,0.4782608695652174,0.5781710914454278,0.8333333333333334,0.5443037974683544,0.3042071197411003,0.05581395348837209,0.10227272727272728,0.017857142857142856,23.522167487684733,0.6744186046511628,0.03225806451612903,,0.05228758169934641,0.01762114537444934,0.0821256038647343,0.018604651162790697,0.06156156156156156,0.017937219730941704,0.02185792349726776,0.018867924528301886,0.008928571428571428,0.02564102564102564,,0.033783783783783786,0.058823529411764705,0.06382978723404255,0.08666666666666667,0.07017543859649122,0.0136986301369863,0.4444444444444444,0.284789644012945,0.5113636363636364,0.569620253164557,0.35555555555555557,0.18122977346278318,0.375,0.38181818181818183,0.19047619047619047,0.2297734627831715,0.6056338028169014,0.6231884057971014,0.038834951456310676,0.4166666666666667,0.4166666666666667,0.8,0.26537216828478966,0.4268292682926829,0.4268292682926829,0.5714285714285714,0.23809523809523808,0.8,0.75,,0.38095238095238093,0.2753623188405797,0.3684210526315789,0.057971014492753624,0.25,0.5889967637540453,0.4268292682926829,0.5012097719869706,0.46420333333333336,0.4831764705882353,0.11011904761904762,0.14937759336099585,0.10025062656641603,0.21804511278195488,8.94232558139535,25.593617021276593,0.22206303724928367,,5.0,7.0,17.0,5.0,48.0,2.0,3.0,2.0,7.0,1.0,,0.625,0.028169014084507043,0.27906976744186046,,,0.625,0.8,0.2463768115942029,0.4117647058823529,0.010526315789473684,3.0,,,,,,True,,,,,
2544,1610612739,LeBron James,LeBron James,2544,CLE,39022.0,650,123.0,1252,1268,313,266,160,2520,88.0,125.0,7.0,10.0,25.0,35.0,24.0,58.0,27.0,73.0,5.0,13.0,3.0,1.0,4.0,25.0,80.0,8.0,139.0,256.0,30.0,93.0,117.0,485.0,1326,13.0,28.0,11.0,15.0,50.0,37.0,68.0,6.0,22.0,44.0,136.0,92.0,186.0,42.0,6.0,79.0,25.0,13.0,100.0,36.0,136.0,22.0,14.0,62.0,17.0,21.0,308.0,4.0,7.0,1.0,31.0,47.0,2.0,80.0,12.0,92.0,3.0,21.0,16.0,5.0,35.0,15.0,28.0,33.0,8.0,7.0,,3.0,68.0,2.0,13.0,11.0,38.0,5.0,1.0,110.0,1.0,3.0,157.0,16.0,69.0,14.0,12.0,,,7.0,,,5.0,12.0,7.0,1.0,134.0,310,6.0,12.0,0.33093525179856115,0.3382352941176471,0.4666666666666667,0.3225806451612903,0.2727272727272727,0.32608695652173914,0.54296875,0.4642857142857143,0.5441176470588235,0.5272206303724928,0.44871794871794873,0.5111111111111111,0.5789473684210527,0.5208333333333334,0.591304347826087,0.2664756446991404,0.05078125,0.056,0.08620689655172414,33.517622667588114,0.5147058823529411,0.058823529411764705,0.02564102564102564,0.11084905660377359,0.017994858611825194,0.1712707182320442,0.023121387283236993,0.12892561983471074,0.019572953736654804,0.034013605442176874,0.006666666666666667,0.010869565217391304,0.024390243902439025,0.02,0.12142857142857143,0.07741935483870968,0.13953488372093023,0.1893939393939394,0.12244897959183673,0.018518518518518517,0.5833333333333334,0.35816618911174786,0.704,0.7457627118644068,0.42045454545454547,0.166189111747851,0.41379310344827586,0.4528301886792453,0.16666666666666666,0.20916905444126074,0.3698630136986301,0.375,0.03724928366762178,0.38461538461538464,0.38461538461538464,0.8,0.22922636103151864,0.3125,0.3125,0.4,0.2564102564102564,0.7,0.2857142857142857,0.07692307692307693,0.20512820512820512,0.3888888888888889,0.7142857142857143,0.044444444444444446,0.25,0.6246418338108882,0.31645569620253167,0.5266046109510085,0.49820806451612903,0.5190898876404494,0.17574257425742573,0.22330097087378642,0.10309278350515463,0.2804123711340206,7.805468750000001,25.703225806451613,0.25,1.0,2.0,5.0,18.0,3.0,48.0,1.0,5.0,2.0,2.0,2.0,,0.2727272727272727,0.0136986301369863,0.18518518518518517,0.3333333333333333,1.0,0.25,1.0,0.2,0.2777777777777778,0.021052631578947368,4.0,1.0,,,,,True,,,,,
203805,1610612739,Will Cherry,Will Cherry,203805,CLE,594.0,10,-7.0,16,17,8,6,1,33,,,,,,,,1.0,,,,,,,,,1.0,,,1.0,,1.0,,,25,,1.0,,,,,,,,,,,,,,1.0,,,2.0,,2.0,,,1.0,1.0,,4.0,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,0.5,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,0.5,,,,,,,,,,,,,0.5,,0.48444999999999994,0.407,,,,,,8.3,25.1,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,
202684,1610612739,Tristan Thompson,Tristan Thompson,202684,CLE,36204.0,603,66.0,1123,1155,364,259,179,2278,64.0,107.0,22.0,50.0,22.0,35.0,13.0,45.0,2.0,6.0,,,,,,,,,79.0,158.0,,,50.0,208.0,1214,25.0,59.0,,15.0,65.0,26.0,53.0,,,20.0,72.0,104.0,54.0,,38.0,,,21.0,1.0,4.0,5.0,4.0,,1.0,,,14.0,16.0,74.0,,31.0,73.0,11.0,115.0,90.0,205.0,8.0,9.0,5.0,4.0,7.0,2.0,3.0,19.0,,4.0,2.0,2.0,26.0,3.0,8.0,16.0,43.0,8.0,8.0,64.0,16.0,1.0,75.0,5.0,32.0,8.0,18.0,,,14.0,,1.0,3.0,18.0,13.0,1.0,71.0,361,3.0,7.0,0.6582278481012658,0.8666666666666667,,,,,0.5,0.423728813559322,0.49056603773584906,0.5,0.423728813559322,0.49056603773584906,0.538860103626943,0.4642857142857143,0.5294117647058824,,0.13291139240506328,0.12149532710280374,0.17777777777777778,16.22222222222222,0.2692307692307692,0.28205128205128205,,0.20857142857142857,0.18362282878411912,0.16230366492146597,0.09696969696969697,0.1922365988909427,0.15845070422535212,0.21818181818181817,0.18620689655172415,0.11827956989247312,0.1111111111111111,0.05128205128205128,0.225,0.25735294117647056,0.11702127659574468,0.14864864864864866,0.20930232558139536,0.13793103448275862,0.7222222222222222,0.6772151898734177,0.5981308411214953,0.6808510638297872,0.640625,0.2848101265822785,0.28888888888888886,0.35135135135135137,0.6923076923076923,0.0379746835443038,0.3333333333333333,0.3333333333333333,,,,,,,,,0.847457627118644,0.44,0.13636363636363635,,,0.660377358490566,0.6285714285714286,,,0.6772151898734177,,0.5558886075949369,0.561898181818182,0.5421679245283019,0.17297297297297298,0.17297297297297298,0.3125,0.34615384615384615,3.578481012658228,,0.3241317898486198,,,,,,,,1.0,,,,4.0,,,1.0,,,,,,,,2.0,,1.0,,,,True,,,,,
203079,1610612739,Dion Waiters,Dion Waiters,203079,CLE,14875.0,248,-36.0,472,480,157,130,64,952,25.0,48.0,2.0,5.0,7.0,19.0,4.0,11.0,11.0,31.0,4.0,11.0,1.0,,2.0,,16.0,,40.0,90.0,4.0,27.0,25.0,117.0,516,3.0,8.0,1.0,3.0,12.0,13.0,30.0,,6.0,12.0,38.0,40.0,40.0,9.0,,16.0,,7.0,17.0,6.0,23.0,2.0,4.0,11.0,3.0,3.0,52.0,2.0,4.0,,11.0,4.0,,15.0,6.0,21.0,2.0,17.0,10.0,7.0,10.0,1.0,6.0,8.0,,4.0,,5.0,18.0,2.0,5.0,10.0,25.0,3.0,,24.0,,1.0,32.0,2.0,13.0,4.0,1.0,,,,,,1.0,1.0,,,38.0,157,2.0,3.0,0.5,0.5,0.75,0.14814814814814814,,0.14814814814814814,0.4444444444444444,0.375,0.43333333333333335,0.39316239316239315,0.5,0.3611111111111111,0.4431818181818182,0.5454545454545454,0.4318181818181818,0.23076923076923078,0.07777777777777778,0.125,0.09090909090909091,27.472527472527474,0.5555555555555556,,,0.024844720496894408,0.02531645569620253,0.14864864864864866,0.029411764705882353,0.06382978723404255,0.02654867256637168,,0.018518518518518517,0.075,0.022222222222222223,0.043478260869565216,,,0.08888888888888889,0.15517241379310345,0.125,0.03076923076923077,,0.41025641025641024,0.5208333333333334,0.5952380952380952,0.56,0.09401709401709402,0.36363636363636365,0.4,,0.26495726495726496,0.3548387096774194,0.3548387096774194,0.09401709401709402,0.36363636363636365,0.36363636363636365,0.75,0.13675213675213677,,,,0.5555555555555556,0.4,0.5,0.1111111111111111,,0.5277777777777778,0.3684210526315789,0.05555555555555555,,0.6410256410256411,,0.5351616379310346,0.5385583333333334,0.5562541666666667,0.1015625,0.12871287128712872,0.10256410256410256,0.3247863247863248,8.257777777777779,25.051851851851854,0.3326271186440678,1.0,,,4.0,1.0,3.0,,1.0,,,,,1.0,,0.5454545454545454,1.0,1.0,,,0.1111111111111111,,,1.0,,,,,,True,,,,,
203925,1610612739,Joe Harris,Joe Harris,203925,CLE,6320.0,105,-41.0,205,205,83,58,29,410,,3.0,,2.0,,1.0,1.0,4.0,2.0,3.0,2.0,6.0,,1.0,3.0,2.0,11.0,1.0,3.0,10.0,4.0,17.0,,18.0,243,,2.0,1.0,,,2.0,3.0,1.0,8.0,,7.0,4.0,2.0,12.0,,11.0,2.0,1.0,4.0,3.0,7.0,3.0,,2.0,2.0,,17.0,,1.0,,1.0,8.0,,9.0,1.0,10.0,,1.0,1.0,,3.0,,2.0,5.0,,1.0,2.0,,8.0,,1.0,4.0,11.0,,1.0,2.0,1.0,1.0,,,,,1.0,,,,,,1.0,1.0,1.0,,7.0,83,1.0,,0.6666666666666666,0.6666666666666666,1.0,0.23529411764705882,0.125,0.23529411764705882,0.3,,0.6666666666666666,0.3333333333333333,,0.3181818181818182,0.3333333333333333,,0.3181818181818182,0.6296296296296297,0.1,0.3333333333333333,,14.462809917355372,0.375,,,0.14814814814814814,0.012987012987012988,0.03125,,0.10465116279069768,0.00909090909090909,,0.03225806451612903,,,,0.11764705882352941,0.125,0.23076923076923078,0.041666666666666664,,,1.0,0.1111111111111111,,,,0.14814814814814814,0.25,0.25,,0.1111111111111111,0.6666666666666666,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.3333333333333333,1.0,0.4074074074074074,0.18181818181818182,0.18181818181818182,1.0,0.6666666666666666,,,,0.3333333333333333,0.09090909090909091,,0.2727272727272727,0.3333333333333333,0.7407407407407407,0.18181818181818182,0.4985240740740741,0.5051166666666668,0.4923863636363636,,,,0.3888888888888889,9.24,24.7235294117647,0.40487804878048783,,,,5.0,,,,1.0,,,,,,,1.0,,,,,0.45454545454545453,,,,,,,,,True,,,,,
201985,1610612739,AJ Price,AJ Price,201985,CLE,1701.0,28,-19.0,52,54,20,7,8,106,,,,,,,1.0,2.0,,3.0,,,,,,,4.0,1.0,1.0,5.0,,4.0,2.0,4.0,60,,,1.0,,,,3.0,,2.0,2.0,2.0,,2.0,,,4.0,,,3.0,,3.0,,,3.0,,,6.0,,1.0,,3.0,1.0,,4.0,1.0,5.0,,1.0,,1.0,1.0,,1.0,,,,,,1.0,,,,,,,3.0,,,2.0,,,1.0,,,,,,,,,,,2.0,20,,1.0,,,,,,,0.2,,,0.1111111111111111,,,0.2,,0.16666666666666666,0.4444444444444444,,,,18.0327868852459,1.0,,,0.07142857142857142,0.05263157894736842,0.3,,0.16666666666666666,0.03333333333333333,0.2,,,,,,0.14285714285714285,,0.3,,,,,,,,0.2222222222222222,0.5,0.5,,0.3333333333333333,,,,,,,0.4444444444444444,,,,,,,,1.0,,,,,0.4444444444444444,,0.41635,0.4827,0.39062,,,,0.5,14.540000000000001,25.675,0.38461538461538464,,,,2.0,,,,,1.0,,,,,,,,,,,0.4,,,,,,,,,True,,,,,
