EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,HeaveAttempts,NonHeaveArc3FGA,BlockingFoulsDrawn,FG3APct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,Corner3FGA,PenaltyCorner3FGA,Corner3Frequency,PenaltyCorner3Frequency,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg3aBlocked,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,Clear Path Fouls,on
101106,1610612744,Andrew Bogut,Andrew Bogut,101106,GSW,78430.0,1307,467,2666,2653,354,404,263,5319,119.0,185.0,43.0,70.0,15.0,27.0,51.0,108.0,2.0,170.0,295.0,22.0,362.0,2614,45.0,75.0,3.0,93.0,18.0,35.0,8.0,44.0,234.0,106.0,74.0,17.0,102.0,53.0,155.0,38.0,15.0,60.0,16.0,26.0,363.0,26.0,88.0,77.0,236,16.0,329,114.0,443,21.0,32.0,14.0,18.0,38.0,15.0,27.0,46.0,2.0,11.0,2.0,84.0,8.0,12.0,77,3.0,153,2.0,8.0,21.0,65.0,4.0,12.0,9.0,37.0,9.0,17.0,6.0,91.0,1.0,1.0,70.0,2.0,19.0,92.0,57.0,2.0,1.0,1.0,1.0,44.0,354,8.0,3.0,0.6882352941176471,0.8796992481203008,0.576271186440678,0.6,0.5142857142857142,0.576271186440678,0.6,0.5142857142857142,0.5857605177993528,0.6038961038961039,0.5365853658536586,0.0576271186440678,0.07027027027027027,0.037037037037037035,13.24123989218329,0.4523809523809524,0.3018867924528302,0.23694779116465864,0.12342215988779803,0.2298507462686567,0.052845528455284556,0.23516153268219384,0.0946058091286307,0.20784313725490197,0.1087866108786611,0.0410958904109589,0.04909560723514212,0.06666666666666667,0.272108843537415,0.23197492163009403,0.21409921671018275,0.23684210526315788,0.2028985507246377,0.19444444444444445,0.6195652173913043,0.6271186440677966,0.6432432432432432,0.6918604651162791,0.6638655462184874,0.36610169491525424,0.4722222222222222,0.49038461538461536,0.7450980392156863,0.006779661016949152,0.9333333333333333,0.6142857142857143,0.13953488372093023,0.7714285714285715,0.5555555555555556,0.6271186440677966,0.5639810169491525,0.6019171874999999,0.6064600000000001,0.056105610561056105,0.056105610561056105,0.2569060773480663,0.12154696132596685,3.4762711864406812,0.13278319579894973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
101135,1610612744,David Lee,David Lee,101135,GSW,19027.0,317,20,658,655,176,177,77,1313,51.0,79.0,12.0,20.0,8.0,13.0,9.0,28.0,9.0,64.0,116.0,24.0,152.0,742,12.0,22.0,5.0,29.0,12.0,22.0,5.0,29.0,104.0,24.0,16.0,7.0,13.0,19.0,32.0,15.0,4.0,6.0,4.0,3.0,83.0,3.0,26.0,19.0,38,5.0,62,29.0,91,3.0,10.0,6.0,4.0,8.0,1.0,5.0,7.0,,3.0,1.0,15.0,1.0,5.0,28,,42,1.0,2.0,4.0,23.0,,,,37.0,3.0,18.0,2.0,5.0,,,4.0,,1.0,5.0,4.0,,,,,29.0,176,3.0,1.0,0.8125,0.9285714285714286,0.5517241379310345,0.5454545454545454,0.5454545454545454,0.5423728813559322,0.5454545454545454,0.5217391304347826,0.562962962962963,0.6041666666666666,0.5178571428571429,0.0603448275862069,0.06329113924050633,0.07142857142857142,20.026702269692922,0.5333333333333333,0.23809523809523808,0.19095477386934673,0.12871287128712872,0.2261904761904762,0.030303030303030304,0.20141342756183744,0.09634551495016612,0.15384615384615385,0.10144927536231885,0.12727272727272726,0.025,0.05263157894736842,0.18309859154929578,0.2153846153846154,0.1746031746031746,0.19672131147540983,0.30434782608695654,0.06666666666666667,0.8,0.6694915254237288,0.6455696202531646,0.6891891891891891,0.8235294117647058,0.23728813559322035,0.32142857142857145,0.34615384615384615,0.6666666666666666,0.07627118644067797,0.9090909090909091,0.6,0.3333333333333333,0.5652173913043478,0.6153846153846154,0.6864406779661016,0.5372316239316239,0.5642421052631579,0.5338590909090909,0.13533834586466165,0.13740458015267176,0.19078947368421054,0.19078947368421054,4.4206896551724135,0.2674772036474164,4.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.01694915254237288,0.4444444444444444,0.4444444444444444,1.0,0.01694915254237288,0.043478260869565216,47.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
201575,1610612744,Brandon Rush,Brandon Rush,201575,GSW,3044.0,51,-19,101,104,36,57,10,205,,1.0,,1.0,,1.0,,1.0,1.0,,3.0,,,116,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,2.0,3,1.0,6,,6,,1.0,1.0,,,,,1.0,1.0,,,1.0,,1.0,2,,5,,,,1.0,,,,,,,,3.0,,,2.0,,1.0,3.0,2.0,,,,,,36,1.0,,,,,,,,,,,,,0.3333333333333333,1.0,,8.035714285714285,,0.125,0.08108108108108109,,0.25,,0.1111111111111111,,,,,,,0.1,,0.125,0.2857142857142857,,,0.6666666666666666,0.125,,,,0.125,,,,0.125,1.0,,,0.3333333333333333,,0.75,0.53031875,0.7421,0.6114166666666666,,,,,10.633333333333335,0.3564356435643564,,3.0,1.0,5.0,2.0,,3.0,,0.625,,,,0.375,0.3333333333333333,24.979999999999997,2.0,1.0,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
202691,1610612744,Klay Thompson,Klay Thompson,202691,GSW,147279.0,2455,776,5060,5048,996,1088,527,10108,158.0,247.0,14.0,26.0,24.0,34.0,93.0,226.0,281.0,363.0,754.0,225.0,1668.0,5080,22.0,48.0,11.0,112.0,60.0,113.0,63.0,351.0,404.0,322.0,12.0,48.0,161.0,61.0,222.0,41.0,20.0,108.0,29.0,24.0,505.0,7.0,20.0,86.0,131,3.0,220,27.0,247,10.0,87.0,52.0,35.0,97.0,13.0,57.0,53.0,6.0,40.0,8.0,150.0,11.0,21.0,70,2.0,122,6.0,2.0,6.0,196.0,1.0,4.0,3.0,255.0,19.0,105.0,20.0,53.0,7.0,3.0,24.0,10.0,19.0,60.0,38.0,,,,,344.0,977,4.0,13.0,0.5564738292011019,0.5658263305322129,0.48143236074270557,0.4583333333333333,0.5309734513274337,0.5554272517321016,0.5260416666666666,0.6428571428571429,0.5890070921985816,0.5441176470588235,0.6770428015564203,0.0636604774535809,0.10121457489878542,0.084070796460177,27.552101730837162,0.6466666666666666,0.021739130434782608,0.07257617728531857,0.01451378809869376,0.1239193083573487,0.007936507936507936,0.08683473389355742,0.011946902654867256,0.02053388090349076,0.01583710407239819,0.0066815144766146995,0.010101010101010102,,0.06976744186046512,0.039735099337748346,0.1059190031152648,0.12734082397003746,0.1125,0.015698587127158554,0.6333333333333333,0.1901462663587375,0.6396761133603239,0.7117117117117117,0.5569620253164557,0.1739799846035412,0.41150442477876104,0.4492753623188406,0.5053763440860215,0.21632024634334104,0.2708333333333333,0.5384615384615384,0.35714285714285715,0.15178571428571427,0.7058823529411765,0.6096997690531177,0.5102773745173744,0.5159226562499999,0.49900678733031684,0.07985611510791367,0.125,0.0671462829736211,0.210431654676259,10.15503978779841,0.19683794466403162,112.0,415.0,84.0,545.0,111.0,3.0,412.0,2.0,0.4195535026943803,0.398576512455516,0.4043321299638989,0.5982142857142857,0.31947652040030794,0.375,25.48422018348624,130.0,27.0,0.10007698229407236,0.12053571428571429,67.0,5.0,16.0,20.0,172.0,14.0,32.0,36.0,239.0,19.0,48.0,56.0,651.0,66.0,172.0,4.0,6.0,1.0,9.0,6.0,4.0,0.9079497907949791,0.43853211009174314,0.3958333333333333,0.5045045045045045,0.44095940959409596,0.007339449541284404,0.014234875444839857,0.007692307692307693,0.007228915662650603,0.5153846153846153,0.5193798449612403,1.0,0.41445783132530123,0.4174757281553398,0.872093023255814,0.16666666666666666,0.3125,1.0,0.3333333333333333,0.4375,1.0,0.7407407407407407,0.42857142857142855,0.4174757281553398,0.01090909090909091,,,,True
2733,1610612744,Shaun Livingston,Shaun Livingston,2733,GSW,32379.0,540,65,1065,1072,245,296,121,2137,43.0,56.0,6.0,10.0,11.0,13.0,36.0,76.0,22.0,90.0,154.0,18.0,198.0,1102,8.0,19.0,,16.0,21.0,33.0,7.0,49.0,92.0,88.0,4.0,3.0,57.0,34.0,91.0,25.0,9.0,27.0,9.0,21.0,216.0,5.0,10.0,15.0,40,1.0,56,16.0,72,2.0,12.0,8.0,4.0,23.0,4.0,12.0,11.0,,11.0,1.0,34.0,1.0,12.0,12,3.0,36,,1.0,3.0,32.0,1.0,,2.0,30.0,4.0,15.0,2.0,9.0,2.0,2.0,,2.0,7.0,11.0,6.0,,1.0,,,49.0,242,6.0,1.0,0.5111111111111111,0.5227272727272727,0.5844155844155844,0.42105263157894735,0.6363636363636364,0.5806451612903226,0.42105263157894735,0.6176470588235294,0.5892857142857143,0.42105263157894735,0.6125,0.01948051948051948,0.017857142857142856,0.02631578947368421,16.833333333333332,0.6764705882352942,0.023809523809523808,0.10498687664041995,0.029850746268656716,0.09554140127388536,0.037037037037037035,0.10223048327137546,0.031914893617021274,0.020618556701030927,0.05785123966942149,0.008547008547008548,0.045871559633027525,,0.08620689655172414,0.0962962962962963,0.13076923076923078,0.10526315789473684,0.06976744186046512,0.03278688524590164,0.5454545454545454,0.36129032258064514,0.7678571428571429,0.7818181818181819,0.6976744186046512,0.49032258064516127,0.47368421052631576,0.4864864864864865,0.3611111111111111,0.14193548387096774,0.5263157894736842,0.6,0.5,0.38235294117647056,0.8461538461538461,0.36774193548387096,0.4946103225806453,0.5449642857142857,0.5009529411764706,0.09036144578313253,0.09090909090909091,0.08080808080808081,0.2474747474747475,7.710389610389608,0.2300469483568075,11.0,1.0,1.0,1.0,1.0,,1.0,,0.0064516129032258064,0.5,0.5,0.2727272727272727,0.0064516129032258064,0.029411764705882353,27.5,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.045454545454545456,,True
201939,1610612744,Stephen Curry,Stephen Curry,201939,GSW,120093.0,2002,758,4176,4148,794,850,432,8324,149.0,219.0,6.0,10.0,29.0,38.0,58.0,115.0,183.0,291.0,517.0,213.0,1419.0,4154,17.0,25.0,13.0,92.0,49.0,91.0,99.0,311.0,180.0,402.0,6.0,19.0,336.0,157.0,493.0,99.0,58.0,216.0,64.0,56.0,1143.0,22.0,19.0,66.0,161,2.0,229,42.0,271,2.0,118.0,69.0,49.0,132.0,30.0,103.0,55.0,8.0,29.0,5.0,187.0,13.0,40.0,61,4.0,115,2.0,,4.0,209.0,11.0,1.0,13.0,235.0,17.0,63.0,37.0,12.0,,,1.0,1.0,10.0,12.0,6.0,,,,,285.0,775,8.0,19.0,0.30927835051546393,0.3125,0.562862669245648,0.68,0.5384615384615384,0.6103238866396761,0.5895522388059702,0.5921787709497207,0.648936170212766,0.6197183098591549,0.6739130434782609,0.0367504835589942,0.0684931506849315,0.034782608695652174,27.14041095890411,0.7058823529411765,0.020202020202020204,0.10805369127516778,0.01743119266055046,0.1164021164021164,0.028423772609819122,0.11035488575595527,0.021995708154506438,0.014598540145985401,0.020833333333333332,0.01749271137026239,0.024834437086092714,0.041176470588235294,0.07526881720430108,0.09716599190283401,0.14689265536723164,0.12018140589569161,0.10317460317460317,0.004366812227074236,0.5,0.2216599190283401,0.680365296803653,0.7303921568627451,0.3422818791946309,0.11639676113360324,0.5043478260869565,0.5225225225225225,0.27586206896551724,0.18522267206477733,0.14925373134328357,0.6,0.3333333333333333,0.2122905027932961,0.7631578947368421,0.6983805668016194,0.5191076297049849,0.5088820512820512,0.4993871428571428,0.07375478927203065,0.11190053285968028,0.06483439041578576,0.21916842847075405,9.440812379110252,0.19013409961685823,84.0,408.0,80.0,471.0,88.0,5.0,403.0,3.0,0.4767206477732793,0.45901639344262296,0.45901639344262296,0.27380952380952384,0.41295546558704455,0.44692737430167595,26.142250530785564,63.0,8.0,0.06376518218623482,0.0446927374301676,34.0,6.0,12.0,4.0,174.0,9.0,30.0,34.0,208.0,15.0,42.0,38.0,351.0,273.0,174.0,4.0,1.0,4.0,18.0,14.0,,0.5625,0.4416135881104034,0.35714285714285715,0.4318181818181818,0.44635193133047213,0.008492569002123142,,,0.00980392156862745,0.5396825396825397,0.5396825396825397,0.9117647058823529,0.4264705882352941,0.4306930693069307,0.4942528735632184,0.1791044776119403,0.5,1.0,0.44776119402985076,0.3,0.8888888888888888,0.5,0.425,0.4317617866004963,0.029106029106029108,1.0,0.012195121951219513,,True
203084,1610612744,Harrison Barnes,Harrison Barnes,203084,GSW,99750.0,1662,502,3441,3433,560,571,346,6874,112.0,168.0,26.0,36.0,17.0,29.0,18.0,61.0,75.0,158.0,304.0,64.0,563.0,3445,26.0,44.0,14.0,75.0,21.0,38.0,9.0,66.0,202.0,114.0,28.0,24.0,50.0,39.0,89.0,32.0,7.0,25.0,9.0,16.0,217.0,48.0,38.0,55.0,157,15.0,227,88.0,315,8.0,48.0,28.0,20.0,27.0,7.0,12.0,22.0,,15.0,4.0,49.0,3.0,12.0,51,,96,2.0,9.0,5.0,70.0,1.0,2.0,4.0,90.0,5.0,42.0,4.0,12.0,2.0,1.0,5.0,3.0,4.0,14.0,10.0,,,,1.0,66.0,546,13.0,2.0,0.6392405063291139,0.7013888888888888,0.5197368421052632,0.5909090909090909,0.5526315789473685,0.5459518599562363,0.5754716981132075,0.5377358490566038,0.564128256513026,0.6048387096774194,0.5409836065573771,0.07894736842105263,0.11904761904761904,0.06557377049180328,14.30062630480167,0.5510204081632653,0.20833333333333334,0.1254996003197442,0.04090419806243272,0.11956521739130435,0.07855973813420622,0.12390414962010521,0.05584415584415584,0.03529411764705882,0.039473684210526314,0.04912280701754386,0.08316008316008316,0.06153846153846154,0.09923664122137404,0.1271393643031785,0.14699331848552338,0.10764872521246459,0.1588785046728972,0.03773584905660377,0.7142857142857143,0.3676148796498906,0.6666666666666666,0.7567567567567568,0.6875,0.13347921225382933,0.29508196721311475,0.3157894736842105,0.3888888888888889,0.16411378555798686,0.6792452830188679,0.7222222222222222,0.38461538461538464,0.5471698113207547,0.5862068965517241,0.7024070021881839,0.5605928884026257,0.5786693548387096,0.5784028301886792,0.08686868686868687,0.12316715542521994,0.13321492007104796,0.1172291296625222,6.85065789473684,0.16274338854984016,28.0,64.0,6.0,153.0,15.0,,64.0,1.0,0.3347921225382932,0.37333333333333335,0.37333333333333335,0.6071428571428571,0.1400437636761488,0.11320754716981132,24.295424836601313,89.0,9.0,0.19474835886214442,0.16981132075471697,43.0,2.0,6.0,2.0,18.0,1.0,3.0,3.0,61.0,3.0,9.0,5.0,183.0,,18.0,1.0,,,,1.0,1.0,1.0,0.39869281045751637,0.3333333333333333,0.3333333333333333,0.39869281045751637,0.006535947712418301,,0.011235955056179775,,0.48314606741573035,0.48863636363636365,1.0,0.28125,0.28125,1.0,0.11320754716981132,0.3333333333333333,1.0,0.05660377358490566,0.3333333333333333,1.0,0.2222222222222222,0.5,0.28125,0.006493506493506494,2.0,0.03278688524590164,,True
2738,1610612744,Andre Iguodala,Andre Iguodala,2738,GSW,59153.0,986,302,2030,2029,576,650,213,4059,46.0,65.0,4.0,7.0,19.0,23.0,4.0,19.0,25.0,59.0,109.0,30.0,238.0,2049,4.0,12.0,,11.0,23.0,31.0,18.0,103.0,80.0,38.0,8.0,6.0,62.0,35.0,97.0,23.0,12.0,39.0,10.0,13.0,229.0,11.0,15.0,37.0,59,11.0,107,27.0,134,1.0,44.0,29.0,15.0,20.0,7.0,19.0,18.0,2.0,1.0,2.0,38.0,6.0,7.0,35,1.0,55,1.0,1.0,6.0,58.0,1.0,3.0,9.0,43.0,3.0,13.0,7.0,9.0,1.0,1.0,6.0,,3.0,10.0,3.0,1.0,,,1.0,103.0,560,5.0,5.0,0.6779661016949152,0.7272727272727273,0.5412844036697247,0.3333333333333333,0.7419354838709677,0.5024154589371981,0.2894736842105263,0.7083333333333334,0.5265486725663717,0.275,0.7253521126760564,0.05504587155963303,0.06153846153846154,0.10526315789473684,11.56043956043956,0.5263157894736842,0.1506849315068493,0.08727810650887574,0.027675276752767528,0.11598746081504702,0.03254437869822485,0.0964824120603015,0.029545454545454545,0.04918032786885246,0.011834319526627219,0.021052631578947368,0.02681992337164751,0.05194805194805195,0.07142857142857142,0.09012875536480687,0.09871244635193133,0.12449799196787148,0.08571428571428572,0.009433962264150943,0.3,0.3140096618357488,0.7076923076923077,0.7540983606557377,0.717391304347826,0.09178743961352658,0.21052631578947367,0.23529411764705882,0.25,0.12077294685990338,0.3684210526315789,0.5714285714285714,,0.38333333333333336,0.8260869565217391,0.7874396135265701,0.5671517156862744,0.569761111111111,0.5787175438596492,0.0730593607305936,0.1092436974789916,0.046218487394957986,0.4327731092436975,6.106422018348625,0.28374384236453204,9.0,57.0,20.0,98.0,29.0,3.0,54.0,,0.47342995169082125,0.36,0.36,0.6666666666666666,0.2753623188405797,0.3333333333333333,25.562244897959193,41.0,9.0,0.19806763285024154,0.15,12.0,1.0,3.0,6.0,18.0,,4.0,7.0,30.0,1.0,7.0,13.0,84.0,6.0,18.0,,,1.0,,3.0,,0.9333333333333333,0.30612244897959184,0.14285714285714285,0.4482758620689655,0.3157894736842105,,,,,0.2926829268292683,0.2926829268292683,1.0,0.3157894736842105,0.3157894736842105,0.8888888888888888,0.15789473684210525,0.3333333333333333,1.0,0.21052631578947367,,,0.6666666666666666,0.35,0.3333333333333333,0.03,1.0,0.02127659574468085,,True
203200,1610612744,Justin Holiday,Justin Holiday,203200,GSW,2711.0,45,34,95,97,59,42,11,192,3.0,4.0,,1.0,3.0,3.0,,1.0,1.0,4.0,6.0,,14.0,100,,2.0,,,4.0,4.0,,8.0,8.0,,,,1.0,2.0,3.0,2.0,,1.0,,,8.0,1.0,2.0,,4,,4,3.0,7,1.0,2.0,1.0,1.0,,,,,,,,,,,5,1.0,11,,1.0,,1.0,,,1.0,,,,,1.0,,,1.0,,,1.0,1.0,,,,,8.0,59,2.0,,1.0,1.0,0.6666666666666666,,1.0,0.6363636363636364,,0.6666666666666666,0.6363636363636364,,0.6666666666666666,,,,10.091743119266054,,,0.12903225806451613,0.08333333333333333,,0.07692307692307693,0.1,0.08108108108108109,,0.25,0.07692307692307693,0.08333333333333333,,,0.125,0.23076923076923078,,,0.2,1.0,0.36363636363636365,0.75,0.75,1.0,0.09090909090909091,,,,0.09090909090909091,0.5,,,0.5,1.0,0.8181818181818182,0.6267590909090909,0.56505,0.6742833333333333,,,,0.5714285714285714,3.5666666666666664,0.6210526315789474,1.0,3.0,1.0,5.0,2.0,,3.0,,0.45454545454545453,1.0,1.0,1.0,0.2727272727272727,0.16666666666666666,24.419999999999998,2.0,1.0,0.18181818181818182,0.16666666666666666,1.0,,,,1.0,,,,2.0,,,,6.0,,1.0,,,,,,,1.0,0.4,,,0.4,,,,,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,0.3333333333333333,,,,,True
201578,1610612744,Marreese Speights,Marreese Speights,201578,GSW,35916.0,599,191,1255,1244,249,333,134,2499,76.0,121.0,24.0,45.0,16.0,28.0,21.0,52.0,130.0,160.0,303.0,69.0,398.0,1288,32.0,56.0,19.0,83.0,27.0,63.0,23.0,83.0,256.0,64.0,46.0,12.0,29.0,8.0,37.0,5.0,3.0,19.0,5.0,5.0,82.0,15.0,41.0,28.0,69,9.0,106,56.0,162,7.0,8.0,7.0,1.0,11.0,6.0,5.0,19.0,1.0,6.0,6.0,30.0,1.0,7.0,61,6.0,94,1.0,8.0,3.0,83.0,19.0,11.0,7.0,82.0,4.0,40.0,3.0,17.0,,,11.0,,6.0,17.0,8.0,4.0,,1.0,2.0,83.0,243,7.0,3.0,0.8,0.9343065693430657,0.528052805280528,0.5714285714285714,0.42857142857142855,0.5323624595469255,0.5714285714285714,0.44776119402985076,0.5718390804597702,0.6287878787878788,0.5123456790123457,0.039603960396039604,0.06611570247933884,0.07692307692307693,26.80851063829787,0.36666666666666664,0.20454545454545456,0.15862068965517243,0.11202185792349727,0.16766467065868262,0.07936507936507936,0.1611295681063123,0.1009009009009009,0.13513513513513514,0.16346153846153846,0.059602649006622516,0.08275862068965517,0.06818181818181818,0.13138686131386862,0.189873417721519,0.15,0.184,0.11904761904761904,0.05343511450381679,0.47058823529411764,0.39158576051779936,0.628099173553719,0.672566371681416,0.6842105263157895,0.16828478964401294,0.40384615384615385,0.4375,0.7142857142857143,0.42071197411003236,0.8035714285714286,0.5333333333333333,0.125,0.417910447761194,0.5714285714285714,0.4110032362459547,0.49905375816993447,0.5718545454545455,0.48621953124999995,0.11594202898550725,0.11799410029498525,0.20854271356783918,0.20854271356783918,9.761386138613862,0.19840637450199203,63.0,5.0,3.0,6.0,4.0,1.0,4.0,,0.019417475728155338,0.4846153846153846,0.4846153846153846,0.9682539682539683,0.016181229773462782,0.04477611940298507,31.950000000000006,1.0,1.0,0.003236245954692557,0.014925373134328358,1.0,,,1.0,2.0,,,1.0,3.0,,,2.0,6.0,3.0,2.0,,,,,,,0.6666666666666666,0.5,,0.5,0.6,,,,,1.0,1.0,1.0,0.4,0.4,0.5,,,,,,,1.0,0.3333333333333333,0.5,,,,,True
