EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,SecondChanceCorner3FGM,SecondChanceFtPoints,PtsUnassisted3s,HeaveAttempts,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,BlockingFouls,Charge Fouls,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,LongMidRangePctBlocked,Corner3PctBlocked,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimAccuracy,ThreePtShootingFoulsDrawnPct,3SecondViolations,StepOutOfBoundsTurnovers,DefensiveGoaltends,HeaveMakes,Clear Path Fouls,Defensive 3 Seconds Violations,OffensiveGoaltends,on
1713,1610612763,Vince Carter,Vince Carter,1713,MEM,22193.0,370,47.0,728,701,208,184.0,98,1429,8.0,20.0,4.0,8.0,3.0,2.0,10.0,8.0,25.0,6.0,12.0,1.0,2.0,3.0,13.0,51.0,1.0,6.0,7.0,17.0,18.0,55,19.0,63.0,10.0,103.0,749,4.0,9.0,1.0,7.0,11.0,1.0,10.0,9.0,20.0,5.0,34.0,14.0,22.0,57.0,6.0,51.0,13.0,3.0,1.0,17.0,5.0,22.0,3.0,2.0,14.0,2.0,1.0,49.0,1.0,10.0,1.0,10.0,20.0,2.0,32.0,12.0,44.0,5.0,12.0,10.0,2.0,8.0,2.0,6.0,7.0,2.0,1.0,15.0,4.0,22.0,35.0,1.0,4.0,19.0,3.0,3.0,2.0,14.0,4.0,3.0,6.0,4.0,1.0,1.0,6.0,4.0,33.0,203,1.0,2.0,0.3888888888888889,0.4666666666666667,1.0,0.30158730158730157,0.14285714285714285,0.45,0.30158730158730157,0.32727272727272727,0.4444444444444444,0.1,0.3940677966101695,0.34375,0.48333333333333334,0.412,0.34375,0.5,0.5338983050847458,0.015873015873015872,0.05454545454545454,0.1,0.1,0.0196078431372549,16.646848989298455,0.5333333333333333,0.1,0.05,0.09174311926605505,0.037037037037037035,0.08771929824561403,0.010869565217391304,0.09036144578313253,0.03038674033149171,0.02197802197802198,0.03260869565217391,0.05747126436781609,0.014084507042253521,0.0759493670886076,0.03125,0.16,0.08139534883720931,0.10714285714285714,0.06493506493506493,0.6666666666666666,0.1694915254237288,0.4,0.4444444444444444,0.25,0.0847457627118644,0.2,0.2222222222222222,0.5,0.211864406779661,0.32,0.32,0.5,0.1016949152542373,0.5,0.5,1.0,0.4322033898305085,0.2549019607843137,0.26,1.0,0.5,0.5,0.0625,0.375,0.16666666666666666,1.0,0.1,0.1,0.6666666666666666,0.5666666666666667,0.4117647058823529,0.7033898305084746,0.2549019607843137,0.49267627118644064,0.5406923076923078,0.46607333333333323,0.03278688524590164,0.06779661016949153,0.10679611650485436,0.3300970873786408,10.765454545454544,25.442857142857143,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
201144,1610612763,Mike Conley,Mike Conley,201144,MEM,133508.0,2225,216.0,4250,4232,1009,989.0,499,8482,151.0,260.0,9.0,15.0,72.0,83.0,200.0,52.0,145.0,20.0,45.0,4.0,3.0,7.0,87.0,232.0,8.0,18.0,21.0,67.0,286.0,605,107.0,277.0,214.0,1107.0,4399,15.0,33.0,12.0,22.0,71.0,66.0,151.0,24.0,74.0,96.0,300.0,138.0,434.0,231.0,6.0,225.0,87.0,46.0,4.0,321.0,54.0,375.0,29.0,25.0,162.0,63.0,96.0,804.0,8.0,19.0,2.0,71.0,107.0,2.0,180.0,29.0,209.0,5.0,89.0,51.0,38.0,113.0,14.0,83.0,43.0,30.0,4.0,156.0,36.0,60.0,139.0,3.0,6.0,229.0,4.0,4.0,33.0,249.0,89.0,34.0,12.0,8.0,1.0,3.0,14.0,8.0,283.0,982,13.0,21.0,0.24125874125874125,0.24381625441696114,0.719626168224299,0.3862815884476534,0.5454545454545454,0.32432432432432434,0.3962962962962963,0.4727272727272727,0.45454545454545453,0.4370860927152318,0.5062358276643991,0.6,0.4533333333333333,0.5526849037487336,0.6120689655172413,0.5306859205776173,0.31405895691609975,0.01444043321299639,0.07603305785123966,0.11153846153846154,0.075,0.01293103448275862,23.66839378238342,0.7243589743589743,0.018691588785046728,0.017857142857142856,0.07821637426900585,0.011912225705329153,0.11414790996784566,0.020100502512562814,0.08944723618090453,0.013547415955845458,0.0199203187250996,0.008802816901408451,0.007619047619047619,0.01730103806228374,0.046511627906976744,0.058165548098434,0.12423625254582485,0.11982570806100218,0.09815950920245399,0.011655011655011656,0.5714285714285714,0.2947845804988662,0.5807692307692308,0.6536796536796536,0.26490066225165565,0.22675736961451248,0.415,0.4486486486486487,0.12048192771084337,0.16439909297052155,0.3586206896551724,0.36363636363636365,0.36538461538461536,0.05102040816326531,0.4444444444444444,0.45454545454545453,0.85,0.26303854875283444,0.375,0.3799126637554585,0.6896551724137931,0.2727272727272727,0.6,0.07272727272727272,0.32727272727272727,0.4444444444444444,1.0,0.32,0.03111111111111111,0.42857142857142855,0.29777777777777775,0.31343283582089554,0.608843537414966,0.38666666666666666,0.507153542857143,0.49510204081632647,0.48910456621004567,0.09653725078698845,0.13204747774480713,0.06413730803974707,0.27100271002710025,7.966942148760326,25.69675090252707,0.23741176470588235,39.0,4.0,5.0,90.0,7.0,10.0,7.0,7.0,5.0,7.0,20.0,1.0,18.0,3.0,2.0,1.0,1.0,0.013793103448275862,0.022222222222222223,0.027522935779816515,0.2222222222222222,1.0,1.0,0.5416666666666666,0.010752688172043012,,,,,,,,True
201145,1610612763,Jeff Green,Jeff Green,201145,MEM,43580.0,726,14.0,1380,1373,299,276.0,147,2753,53.0,85.0,3.0,11.0,13.0,20.0,53.0,13.0,38.0,11.0,27.0,2.0,3.0,8.0,16.0,42.0,,5.0,4.0,10.0,86.0,176,27.0,69.0,67.0,320.0,1438,11.0,21.0,,7.0,27.0,14.0,27.0,7.0,18.0,22.0,71.0,88.0,84.0,72.0,8.0,40.0,16.0,19.0,1.0,31.0,9.0,40.0,3.0,6.0,10.0,11.0,10.0,89.0,5.0,19.0,,26.0,42.0,3.0,71.0,24.0,95.0,7.0,10.0,6.0,4.0,12.0,3.0,9.0,12.0,3.0,2.0,24.0,5.0,19.0,45.0,4.0,2.0,59.0,,,2.0,80.0,35.0,8.0,11.0,6.0,1.0,4.0,13.0,7.0,67.0,286,9.0,5.0,0.5116279069767442,0.5365853658536586,0.8888888888888888,0.391304347826087,,0.3888888888888889,0.40298507462686567,0.48863636363636365,0.5238095238095238,0.5185185185185185,0.5163265306122449,0.39285714285714285,0.5444444444444444,0.5714285714285714,0.43548387096774194,0.6339285714285714,0.2816326530612245,0.014492753623188406,0.10795454545454546,0.10588235294117647,0.16981132075471697,0.023809523809523808,19.66364812419146,0.5,0.09375,,0.09523809523809523,0.037848605577689244,0.11981566820276497,0.03424657534246575,0.1033434650455927,0.037037037037037035,0.04794520547945205,0.03076923076923077,0.037267080745341616,0.035398230088495575,0.10833333333333334,0.0821917808219178,0.09714285714285714,0.12048192771084337,0.11764705882352941,0.06363636363636363,0.5384615384615384,0.3469387755102041,0.6235294117647059,0.6973684210526315,0.5849056603773585,0.2163265306122449,0.37735849056603776,0.45454545454545453,0.3,0.15510204081632653,0.34210526315789475,0.35135135135135137,0.5384615384615384,0.11020408163265306,0.4074074074074074,0.4074074074074074,0.9090909090909091,0.17142857142857143,0.38095238095238093,0.3902439024390244,0.875,0.39285714285714285,0.2727272727272727,0.07142857142857142,0.17857142857142858,,,0.28888888888888886,0.17777777777777778,0.375,0.2222222222222222,0.4,0.6285714285714286,0.4,0.5285652263374491,0.5467807692307691,0.5358918604651162,0.1323529411764706,0.17326732673267325,0.084375,0.221875,6.9937499999999995,25.411594202898556,0.21666666666666667,10.0,,5.0,9.0,2.0,2.0,2.0,,2.0,,9.0,,,1.0,2.0,2.0,,0.02631578947368421,,0.030303030303030304,0.3333333333333333,,,0.7692307692307693,0.014285714285714285,,,,,,,,True
201188,1610612763,Marc Gasol,Marc Gasol,201188,MEM,115542.0,1926,230.0,3680,3644,870,859.0,419,7324,141.0,211.0,28.0,48.0,54.0,137.0,296.0,106.0,272.0,,,,,,2.0,13.0,,1.0,1.0,8.0,384.0,779,2.0,13.0,270.0,1044.0,3785,47.0,85.0,,1.0,118.0,83.0,156.0,1.0,8.0,118.0,287.0,494.0,274.0,3.0,44.0,9.0,2.0,40.0,,156.0,55.0,211.0,37.0,18.0,106.0,18.0,32.0,477.0,16.0,64.0,4.0,102.0,226.0,30.0,358.0,84.0,442.0,14.0,52.0,36.0,16.0,67.0,5.0,32.0,55.0,35.0,9.0,122.0,33.0,68.0,149.0,23.0,15.0,287.0,6.0,25.0,7.0,331.0,147.0,37.0,92.0,51.0,3.0,38.0,96.0,59.0,276.0,843,10.0,30.0,0.6432291666666666,0.6823204419889503,0.5,0.15384615384615385,,0.125,0.2222222222222222,0.49293966623876767,0.5529411764705883,0.532051282051282,0.48863636363636365,0.5465116279069767,0.5152439024390244,0.5570971184631803,0.5959595959595959,0.6239130434782608,0.016414141414141416,,0.051347881899871634,0.12322274881516587,0.04391891891891892,,25.481231953801732,0.5491803278688525,0.3409090909090909,0.04395604395604396,0.19234042553191488,0.04674945215485756,0.18647166361974407,0.05,0.19047619047619047,0.047365304914150384,0.06060606060606061,0.04564315352697095,0.034934497816593885,0.04824561403508772,0.19263456090651557,0.1969309462915601,0.18793503480278423,0.1825,0.19727891156462585,0.03899721448467967,0.6145833333333334,0.26641414141414144,0.6682464454976303,0.7621621621621621,0.6808510638297872,0.37373737373737376,0.46283783783783783,0.4840989399293286,0.4744525547445255,0.3434343434343434,0.3897058823529412,0.39114391143911437,0.8113207547169812,,,,,0.016414141414141416,0.15384615384615385,0.15384615384615385,0.5,0.5581395348837209,0.5833333333333334,,0.011627906976744186,,,0.32926829268292684,,,0.04878048780487805,0.125,0.2828282828282828,0.2222222222222222,0.46007417512690363,0.5104584507042254,0.4677740624999999,0.16444444444444445,0.16591422121896163,0.11302681992337164,0.27490421455938696,9.814377406931964,36.03846153846153,0.23641304347826086,37.0,,24.0,3.0,4.0,11.0,6.0,2.0,4.0,3.0,40.0,,,1.0,4.0,2.0,2.0,0.003676470588235294,,0.05434782608695652,0.21428571428571427,,,0.6851851851851852,0.07142857142857142,5.0,,,,,,,True
201584,1610612763,Courtney Lee,Courtney Lee,201584,MEM,94871.0,1581,131.0,3040,3012,700,682.0,333,6052,44.0,67.0,2.0,7.0,8.0,27.0,74.0,58.0,121.0,18.0,47.0,3.0,2.0,8.0,32.0,83.0,4.0,9.0,8.0,32.0,129.0,262,50.0,130.0,71.0,479.0,3172,11.0,25.0,7.0,12.0,48.0,18.0,40.0,10.0,40.0,27.0,93.0,156.0,102.0,147.0,,82.0,32.0,8.0,1.0,76.0,32.0,108.0,24.0,8.0,32.0,17.0,27.0,248.0,,11.0,,41.0,63.0,2.0,106.0,11.0,117.0,2.0,48.0,33.0,15.0,31.0,9.0,22.0,27.0,9.0,4.0,58.0,13.0,33.0,84.0,1.0,2.0,44.0,3.0,3.0,3.0,77.0,20.0,11.0,8.0,2.0,2.0,4.0,9.0,5.0,86.0,681,3.0,7.0,0.6046511627906976,0.6046511627906976,0.98,0.38461538461538464,0.5833333333333334,0.25,0.3875968992248062,0.49236641221374045,0.44,0.45,0.5204081632653061,0.581081081081081,0.4125,0.5513126491646778,0.618421052631579,0.489247311827957,0.33163265306122447,0.007692307692307693,0.030534351145038167,0.05970149253731343,0.02702702702702703,0.012048192771084338,13.951447791751976,0.5344827586206896,0.02531645569620253,,0.06528497409326425,0.009838998211091235,0.09624413145539906,,0.07476635514018691,0.007862759113652609,0.020833333333333332,0.0024813895781637717,0.0079155672823219,,0.058823529411764705,0.08536585365853659,0.0513595166163142,0.09740259740259741,0.09322033898305085,0.01,0.5555555555555556,0.17091836734693877,0.6567164179104478,0.6984126984126984,0.5,0.18877551020408162,0.36486486486486486,0.375,0.5185185185185185,0.3086734693877551,0.4793388429752066,0.48739495798319327,0.7241379310344828,0.11989795918367346,0.3829787234042553,0.3829787234042553,1.0,0.21173469387755103,0.3855421686746988,0.3902439024390244,0.96875,0.1891891891891892,0.2857142857142857,0.08108108108108109,0.24324324324324326,0.4444444444444444,1.0,0.1,0.1,0.25,0.4,0.25,0.5025510204081632,0.3902439024390244,0.49448887468030694,0.46724666666666664,0.45958797468354423,0.049019607843137254,0.07194244604316546,0.10020876826722339,0.1941544885177453,11.525190839694652,24.828461538461536,0.23026315789473684,6.0,3.0,5.0,3.0,1.0,4.0,4.0,2.0,2.0,1.0,4.0,,19.0,,1.0,1.0,,0.01652892561983471,,,0.5,1.0,1.0,0.75,,,2.0,,,,,,True
201585,1610612763,Kosta Koufos,Kosta Koufos,201585,MEM,22349.0,372,13.0,695,711,164,132.0,98,1406,35.0,53.0,12.0,25.0,14.0,20.0,43.0,,11.0,,,,,,,,,,,,55.0,107,,,24.0,134.0,739,14.0,30.0,,,34.0,13.0,24.0,,,3.0,29.0,78.0,32.0,,24.0,,,6.0,,5.0,,5.0,,,1.0,,4.0,10.0,10.0,34.0,,22.0,56.0,9.0,87.0,44.0,131.0,5.0,8.0,7.0,1.0,8.0,2.0,5.0,11.0,3.0,3.0,19.0,10.0,24.0,43.0,3.0,4.0,30.0,,5.0,,32.0,16.0,1.0,26.0,22.0,,4.0,26.0,17.0,29.0,164,1.0,1.0,0.7090909090909091,0.9069767441860465,,,,,,0.514018691588785,0.4666666666666667,0.5416666666666666,0.514018691588785,0.4666666666666667,0.5416666666666666,0.5491803278688525,0.5,0.5576923076923077,,,0.056074766355140186,0.05660377358490566,0.06976744186046512,,17.343173431734314,0.42105263157894735,0.375,,0.23628691983122363,0.12142857142857143,0.2222222222222222,0.11235955056179775,0.23214285714285715,0.11924119241192412,0.15555555555555556,0.09259259259259259,0.12195121951219512,0.08695652173913043,0.2,0.20833333333333334,0.30666666666666664,0.24358974358974358,0.14285714285714285,0.10869565217391304,0.6538461538461539,0.4953271028037383,0.660377358490566,0.7,0.6285714285714286,0.40186915887850466,0.46511627906976744,0.5,0.85,0.102803738317757,,,,,,,,,,,,0.8333333333333334,0.48,,,,,0.5833333333333334,,,,,0.4953271028037383,,0.5245542056074768,0.5846407407407408,0.5546041666666667,0.1322314049586777,0.1322314049586777,0.2537313432835821,0.21641791044776118,5.242056074766356,,0.23597122302158274,9.0,,6.0,,,,3.0,2.0,,,2.0,,,,,,,,,0.2,0.08333333333333333,,,0.6428571428571429,,1.0,1.0,4.0,,,,,True
201979,1610612763,Nick Calathes,Nick Calathes,201979,MEM,9923.0,165,-15.0,313,323,101,109.0,53,636,12.0,15.0,1.0,1.0,3.0,4.0,14.0,,3.0,,3.0,,,,3.0,9.0,,1.0,,2.0,16.0,32,3.0,12.0,6.0,47.0,351,2.0,4.0,,1.0,4.0,3.0,7.0,,2.0,5.0,11.0,20.0,12.0,6.0,,9.0,3.0,3.0,,15.0,8.0,23.0,6.0,2.0,7.0,3.0,5.0,54.0,2.0,1.0,,3.0,9.0,,12.0,3.0,15.0,,9.0,4.0,5.0,6.0,,6.0,4.0,,,10.0,,4.0,25.0,,1.0,6.0,,,,8.0,4.0,1.0,,,,,,,9.0,100,8.0,,0.625,0.625,0.6666666666666666,0.25,,,0.25,0.5,0.5,0.42857142857142855,0.4659090909090909,0.4,0.3333333333333333,0.5,0.4,0.5,0.2727272727272727,,0.09375,0.13333333333333333,0.07142857142857142,,15.36388140161725,0.6,,,0.10227272727272728,0.008849557522123894,0.07142857142857142,0.04,0.09230769230769231,0.018404907975460124,,0.022727272727272728,,0.05405405405405406,0.10344827586206896,0.0625,0.14814814814814814,0.09090909090909091,,,,0.3409090909090909,0.8,0.9230769230769231,0.75,0.3181818181818182,0.2857142857142857,0.3076923076923077,0.25,0.06818181818181818,,,,0.06818181818181818,,,,0.20454545454545456,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.2,1.0,,0.2,,,0.3333333333333333,,,0.2222222222222222,,0.6136363636363636,0.3333333333333333,0.5221159090909092,0.42188333333333333,0.5048666666666667,0.08695652173913043,0.11764705882352941,0.0851063829787234,0.23404255319148937,5.7437499999999995,24.674999999999997,0.3226837060702875,3.0,,,3.0,,1.0,1.0,,1.0,,2.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,True
2216,1610612763,Zach Randolph,Zach Randolph,2216,MEM,93902.0,1565,277.0,2992,2954,706,668.0,341,5946,187.0,293.0,59.0,98.0,74.0,60.0,163.0,38.0,122.0,,1.0,,,,5.0,13.0,,2.0,2.0,6.0,285.0,578,5.0,14.0,133.0,718.0,3002,69.0,122.0,,2.0,174.0,48.0,123.0,2.0,6.0,42.0,144.0,284.0,286.0,12.0,92.0,5.0,3.0,51.0,,61.0,24.0,85.0,20.0,4.0,31.0,15.0,15.0,194.0,22.0,131.0,,84.0,254.0,21.0,359.0,153.0,512.0,23.0,44.0,28.0,16.0,48.0,13.0,23.0,51.0,25.0,9.0,99.0,23.0,41.0,120.0,15.0,16.0,173.0,1.0,29.0,6.0,177.0,85.0,15.0,10.0,6.0,,4.0,10.0,7.0,144.0,686,13.0,15.0,0.4982456140350877,0.5941422594142259,0.8,0.35714285714285715,,0.3333333333333333,0.375,0.4930795847750865,0.5655737704918032,0.3902439024390244,0.49408783783783783,0.5564516129032258,0.3953488372093023,0.5358208955223881,0.6,0.45569620253164556,0.02364864864864865,,0.08823529411764706,0.10580204778156997,0.1165644171779141,,22.648186375700387,0.48484848484848486,0.2727272727272727,,0.2578680203045685,0.11562224183583407,0.19626168224299065,0.08627450980392157,0.23920736022646852,0.11023054755043228,0.1752873563218391,0.10275689223057644,0.07512953367875648,0.08152173913043478,0.20677966101694914,0.28125,0.27837837837837837,0.17252396166134185,0.2608695652173913,0.09465020576131687,0.7,0.49493243243243246,0.6382252559726962,0.7137404580152672,0.5401069518716578,0.27533783783783783,0.36809815950920244,0.4166666666666667,0.35,0.20608108108108109,0.3114754098360656,0.3140495867768595,0.5263157894736842,0.0016891891891891893,,,,0.02195945945945946,0.38461538461538464,0.38461538461538464,0.8,0.7903225806451613,0.6020408163265306,,0.016129032258064516,,,0.5736434108527132,,,0.046511627906976744,0.3333333333333333,0.518581081081081,0.6,0.4971518771331058,0.5696264423076923,0.5066924603174603,0.1297709923664122,0.13260530421216848,0.24233983286908078,0.20055710306406685,6.620934256055365,37.73571428571428,0.23596256684491979,37.0,,36.0,3.0,6.0,6.0,12.0,1.0,2.0,1.0,22.0,,,,,,,0.00819672131147541,,0.09859154929577464,0.1016949152542373,,,0.5,,3.0,2.0,,2.0,1.0,1.0,,True
2754,1610612763,Tony Allen,Tony Allen,2754,MEM,64410.0,1074,199.0,2040,2074,468,454.0,247,4114,110.0,208.0,23.0,41.0,44.0,12.0,42.0,6.0,15.0,6.0,14.0,,2.0,4.0,2.0,4.0,1.0,1.0,,,128.0,265,8.0,18.0,47.0,327.0,2084,26.0,48.0,1.0,1.0,62.0,26.0,51.0,2.0,4.0,19.0,77.0,150.0,106.0,24.0,32.0,4.0,2.0,36.0,,50.0,7.0,57.0,3.0,4.0,34.0,7.0,9.0,121.0,12.0,51.0,,40.0,74.0,9.0,123.0,63.0,186.0,5.0,87.0,64.0,23.0,30.0,5.0,18.0,21.0,12.0,1.0,51.0,12.0,43.0,111.0,5.0,1.0,60.0,,3.0,5.0,77.0,31.0,12.0,17.0,12.0,1.0,4.0,22.0,11.0,72.0,455,11.0,3.0,0.5859375,0.6696428571428571,1.0,0.4444444444444444,1.0,0.5,0.4444444444444444,0.4830188679245283,0.5416666666666666,0.5098039215686274,0.49469964664310956,0.5612244897959183,0.5272727272727272,0.5157728706624606,0.5636363636363636,0.55,0.0636042402826855,,0.13584905660377358,0.12980769230769232,0.21428571428571427,,15.848406546080966,0.5882352941176471,0.21951219512195122,,0.10787172011661808,0.06675392670157068,0.13559322033898305,0.08053691275167785,0.1162079510703364,0.06900328587075576,0.0599250936329588,0.0778688524590164,0.06324110671936758,0.1,0.06944444444444445,0.11312217194570136,0.13654618473895583,0.14814814814814814,0.10126582278481013,0.04504504504504504,0.5,0.734982332155477,0.5288461538461539,0.6077348066298343,0.5909090909090909,0.14840989399293286,0.2857142857142857,0.36363636363636365,0.4166666666666667,0.053003533568904596,0.4,0.4,0.8333333333333334,0.04946996466431095,0.42857142857142855,0.42857142857142855,1.0,0.014134275618374558,0.5,0.5,1.0,0.8367346938775511,0.5609756097560976,,0.02040816326530612,1.0,1.0,0.8,0.07272727272727272,0.5,,,0.7985865724381626,0.5,0.6041973498233216,0.5651887499999999,0.6206427272727272,0.10163934426229508,0.10801393728222997,0.18960244648318042,0.23547400611620795,3.228301886792453,23.799999999999997,0.22941176470588234,25.0,,7.0,,,5.0,5.0,1.0,4.0,1.0,9.0,,,,5.0,2.0,3.0,,,0.02564102564102564,0.08695652173913043,,,0.5681818181818182,,,2.0,,,,2.0,2.0,True
2757,1610612763,Beno Udrih,Beno Udrih,2757,MEM,6287.0,105,,206,206,62,75.0,26,412,6.0,9.0,1.0,1.0,,2.0,5.0,2.0,3.0,2.0,6.0,1.0,1.0,2.0,1.0,4.0,,,1.0,3.0,10.0,17,3.0,10.0,4.0,33.0,226,1.0,1.0,,1.0,4.0,,1.0,2.0,5.0,2.0,8.0,10.0,10.0,9.0,,4.0,1.0,1.0,,9.0,5.0,14.0,2.0,3.0,6.0,,3.0,33.0,,,,3.0,5.0,,8.0,,8.0,,2.0,1.0,1.0,1.0,1.0,,2.0,1.0,,3.0,2.0,5.0,11.0,,,7.0,,1.0,2.0,4.0,1.0,1.0,,,,,,,8.0,61,1.0,1.0,0.5,0.5,1.0,0.3,,0.4,0.3,0.5882352941176471,1.0,,0.5370370370370371,0.5,0.5,0.5689655172413793,0.6666666666666666,0.5714285714285714,0.37037037037037035,,0.058823529411764705,0.1111111111111111,,,13.16872427983539,0.3333333333333333,,,0.09259259259259259,,0.075,,0.0851063829787234,,,,,,0.05555555555555555,0.125,0.1,0.09090909090909091,,,,0.3333333333333333,0.6666666666666666,0.75,0.6666666666666666,0.18518518518518517,0.4,0.4,0.5,0.1111111111111111,0.6666666666666666,0.6666666666666666,,0.2222222222222222,0.3333333333333333,0.3333333333333333,1.0,0.14814814814814814,0.25,0.25,1.0,0.5,1.0,0.5,,,,,0.3333333333333333,0.5,0.5,0.3333333333333333,0.7037037037037037,0.25,0.5355166666666666,,0.5086416666666667,0.03571428571428571,0.05555555555555555,0.12121212121212122,0.24242424242424243,7.46470588235294,23.860000000000003,0.30097087378640774,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,True
