EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,FTOffRebounds,Charge Fouls,Loose Ball Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,SecondChanceFg3Pct,OffFTReboundPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyCorner3Accuracy,LongMidRangePctBlocked,SecondChanceCorner3FGM,ThreePtShootingFoulsDrawn,3SecondViolations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Clear Path Fouls,OffensiveGoaltends,3pt And 1 Free Throw Trips,on,Corner3PctBlocked,BlockedCorner3
1889,1610612758,Andre Miller,Andre Miller,1889,SAC,20800.0,347,12,691,699,241,162,90.0,1390,11.0,20.0,4.0,9.0,13.0,26.0,10.0,23.0,4.0,1.0,3.0,9.0,2.0,6.0,34.0,69.0,3.0,13.0,19.0,96.0,743,2.0,5.0,2.0,6.0,9.0,23.0,2.0,7.0,10.0,34.0,26.0,42.0,9.0,9.0,3.0,6.0,62.0,25.0,87.0,18.0,7.0,40.0,12.0,10.0,199.0,2.0,4.0,15.0,17.0,1.0,33.0,6.0,39.0,1.0,13.0,3.0,10.0,26.0,8.0,22.0,13.0,2.0,4.0,2.0,39.0,1.0,15.0,11.0,2.0,27.0,1.0,24.0,2.0,1.0,5.0,1.0,22.0,5.0,6.0,1.0,28.0,232,2.0,3.0,0.38235294117647056,0.38235294117647056,1.0,0.23076923076923078,0.2857142857142857,0.23076923076923078,0.4927536231884058,0.4,0.391304347826087,0.4695121951219512,0.4,0.4,0.5161290322580645,0.5,0.4722222222222222,0.15853658536585366,0.08695652173913043,0.2,0.07692307692307693,16.68773704171934,0.6666666666666666,0.037037037037037035,0.08415841584158416,0.017857142857142856,0.11904761904761904,0.03076923076923077,0.0975609756097561,0.020761245674740483,0.024096385542168676,0.011235955056179775,0.019230769230769232,0.023809523809523808,0.043478260869565216,0.08928571428571429,0.11290322580645161,0.05952380952380952,0.12903225806451613,0.09090909090909091,0.02702702702702703,0.24390243902439024,0.55,0.6875,0.6363636363636364,0.3170731707317073,0.5,0.5416666666666666,0.07692307692307693,0.2804878048780488,0.43478260869565216,0.43478260869565216,0.5,0.04878048780487805,0.10975609756097561,0.3333333333333333,0.3333333333333333,1.0,0.3,0.4444444444444444,0.03333333333333333,0.2,0.3333333333333333,0.4024390243902439,0.3333333333333333,0.45199024390243897,0.387,0.47558000000000006,0.05747126436781609,0.06756756756756757,0.0625,0.3541666666666667,8.979710144927534,25.12307692307692,0.34876989869753977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
200752,1610612758,Rudy Gay,Rudy Gay,200752,SAC,30315.0,505,-62,1024,1036,348,220,125.0,2060,32.0,54.0,10.0,17.0,30.0,78.0,24.0,51.0,11.0,4.0,15.0,38.0,7.0,16.0,86.0,183.0,21.0,49.0,99.0,334.0,1189,12.0,21.0,15.0,42.0,33.0,60.0,8.0,20.0,39.0,129.0,50.0,122.0,51.0,37.0,15.0,15.0,40.0,13.0,53.0,4.0,9.0,27.0,6.0,7.0,119.0,3.0,17.0,27.0,36.0,2.0,65.0,21.0,86.0,8.0,14.0,9.0,5.0,25.0,8.0,14.0,17.0,2.0,11.0,1.0,42.0,2.0,16.0,19.0,,36.0,2.0,73.0,,3.0,1.0,4.0,114.0,45.0,13.0,1.0,121.0,329,5.0,9.0,0.29069767441860467,0.31645569620253167,0.8095238095238095,0.42857142857142855,0.4,0.4375,0.46994535519125685,0.5714285714285714,0.55,0.5064655172413793,0.5625,0.5625,0.5821428571428572,0.7068965517241379,0.635,0.21120689655172414,0.08196721311475409,0.18518518518518517,0.0641025641025641,27.687016337059326,0.5952380952380952,0.08,0.1180327868852459,0.052307692307692305,0.16770186335403728,0.030927835051546393,0.1351931330472103,0.04739336492890995,0.0847457627118644,0.030303030303030304,0.04,,0.11538461538461539,0.10752688172043011,0.10714285714285714,0.14,0.15384615384615385,0.20454545454545456,0.07407407407407407,0.23275862068965517,0.5925925925925926,0.7272727272727273,0.25,0.33620689655172414,0.38461538461538464,0.410958904109589,0.23333333333333334,0.21982758620689655,0.47058823529411764,0.47058823529411764,0.4166666666666667,0.04741379310344827,0.16379310344827586,0.39473684210526316,0.39473684210526316,0.7333333333333333,0.2125,0.5882352941176471,0.05,0.2,0.4375,0.44396551724137934,0.40540540540540543,0.46716304347826093,0.4990869565217392,0.4514730769230768,0.16853932584269662,0.20642201834862386,0.12574850299401197,0.38622754491017963,8.874316939890711,25.479591836734695,0.33984375,8.0,12.0,6.0,1.0,1.0,1.0,2.0,1.0,3.0,12.0,14.0,1.0,1.0,3.0,1.0,10.0,8.0,12.0,1.0,1.0,4.0,2.0,6.0,13.0,10.0,1.0,0.3333333333333333,0.02702702702702703,0.7692307692307693,0.5454545454545454,0.5454545454545454,1.0,0.5,0.6666666666666666,0.125,0.041666666666666664,0.08333333333333333,0.5,0.25,,,,,,,,,,,,,,,,True,,
200797,1610612758,Ryan Hollins,Ryan Hollins,200797,SAC,6597.0,110,-18,219,227,79,56,26.0,446,13.0,16.0,9.0,9.0,,1.0,,2.0,,,,,,,13.0,19.0,,,7.0,33.0,232,4.0,5.0,1.0,9.0,9.0,9.0,,,4.0,22.0,16.0,10.0,,,,3.0,5.0,,5.0,,,2.0,1.0,2.0,10.0,3.0,3.0,6.0,11.0,2.0,19.0,7.0,26.0,,2.0,2.0,,6.0,,3.0,3.0,,3.0,,9.0,1.0,3.0,6.0,,13.0,3.0,9.0,,,1.0,,10.0,3.0,2.0,,20.0,77,,1.0,0.6153846153846154,0.7272727272727273,,,,,0.6842105263157895,0.8,1.0,0.6842105263157895,0.8,1.0,0.6875,0.75,0.9166666666666666,,0.15789473684210525,0.0625,1.0,13.306451612903226,0.6666666666666666,0.3333333333333333,0.1774193548387097,0.043478260869565216,0.14634146341463414,0.13636363636363635,0.1650485436893204,0.06593406593406594,0.05555555555555555,0.06896551724137931,,0.17647058823529413,,0.2857142857142857,0.20833333333333334,0.08333333333333333,0.10344827586206896,0.25,,0.8421052631578947,0.8125,0.8666666666666667,0.6153846153846154,0.05263157894736842,,,,0.10526315789473684,,,,,,,,,1.0,1.0,,,,0.8421052631578947,,0.6096842105263159,0.5652,0.7282777777777779,0.13636363636363635,0.13636363636363635,0.2727272727272727,0.6666666666666666,3.073684210526316,,0.3607305936073059,4.0,4.0,,,,,,,,,4.0,,1.0,,1.0,,,3.0,1.0,1.0,2.0,,1.0,4.0,3.0,2.0,,0.125,0.75,,,,0.8,1.0,0.25,,,,,0.5,,,,,,,,,,,,,,,True,,
201956,1610612758,Omri Casspi,Omri Casspi,201956,SAC,84980.0,1416,-184,2821,2837,935,652,348.0,5658,136.0,203.0,40.0,63.0,36.0,128.0,2.0,9.0,13.0,,30.0,74.0,13.0,23.0,174.0,340.0,35.0,87.0,140.0,593.0,3138,23.0,39.0,24.0,85.0,56.0,104.0,13.0,23.0,53.0,204.0,232.0,116.0,96.0,74.0,30.0,34.0,81.0,21.0,102.0,11.0,10.0,52.0,15.0,14.0,225.0,7.0,43.0,70.0,122.0,14.0,206.0,54.0,260.0,7.0,31.0,20.0,11.0,51.0,14.0,27.0,37.0,5.0,24.0,8.0,88.0,8.0,30.0,52.0,4.0,107.0,3.0,139.0,,7.0,1.0,2.0,191.0,80.0,18.0,1.0,203.0,916,9.0,12.0,0.6666666666666666,0.7073170731707317,0.9142857142857143,0.40229885057471265,0.5652173913043478,0.40229885057471265,0.5117647058823529,0.5897435897435898,0.5384615384615384,0.5304449648711944,0.648936170212766,0.594488188976378,0.5758754863813229,0.6746031746031746,0.6265432098765432,0.20374707259953162,0.1,0.07881773399014778,0.140625,18.674136321195142,0.5795454545454546,0.1590909090909091,0.13863636363636364,0.04559915164369035,0.14767932489451477,0.025547445255474453,0.14180206794682423,0.041084634346754315,0.06006006006006006,0.04178272980501393,0.03187250996015936,0.026041666666666668,0.024390243902439025,0.09433962264150944,0.13043478260869565,0.18354430379746836,0.13953488372093023,0.16923076923076924,0.03888888888888889,0.47540983606557374,0.6699507389162561,0.7272727272727273,0.7132352941176471,0.2997658079625293,0.28125,0.32727272727272727,0.5277777777777778,0.02107728337236534,0.2222222222222222,0.2222222222222222,,0.03044496487119438,0.17330210772833723,0.40540540540540543,0.40540540540540543,0.9,0.49606299212598426,0.6349206349206349,,0.18110236220472442,0.5652173913043478,0.6791569086651054,0.40540540540540543,0.5132675644028103,0.4853095238095238,0.5132740157480317,0.16330645161290322,0.19607843137254902,0.1433389544688027,0.3440134907251265,4.2891176470588235,24.949425287356327,0.3314427507975895,19.0,26.0,5.0,1.0,,4.0,7.0,5.0,8.0,9.0,20.0,,4.0,4.0,6.0,12.0,4.0,9.0,,,3.0,2.0,4.0,9.0,4.0,1.0,0.625,0.03669724770642202,0.4444444444444444,0.38461538461538464,0.38461538461538464,1.0,0.5531914893617021,0.7307692307692307,0.2631578947368421,0.02127659574468085,0.14893617021276595,0.5714285714285714,,,1.0,1.0,1.0,1.0,1.0,1.0,0.011363636363636364,,,,,,,,True,,
202682,1610612758,Derrick Williams,Derrick Williams,202682,SAC,28246.0,471,-137,950,959,320,246,108.0,1909,47.0,65.0,12.0,19.0,8.0,22.0,10.0,32.0,19.0,6.0,9.0,31.0,3.0,12.0,65.0,119.0,17.0,50.0,51.0,232.0,1104,12.0,17.0,6.0,39.0,16.0,31.0,5.0,18.0,25.0,72.0,94.0,36.0,45.0,31.0,9.0,10.0,14.0,,14.0,,,11.0,2.0,1.0,28.0,3.0,9.0,16.0,17.0,12.0,45.0,13.0,58.0,,12.0,9.0,3.0,10.0,2.0,7.0,12.0,3.0,3.0,2.0,22.0,2.0,7.0,15.0,1.0,24.0,1.0,44.0,,1.0,2.0,4.0,72.0,37.0,2.0,,70.0,316,,1.0,0.7230769230769231,0.7580645161290323,0.8823529411764706,0.34,0.2777777777777778,0.34,0.5462184873949579,0.7058823529411765,0.5161290322580645,0.5355029585798816,0.717391304347826,0.47959183673469385,0.58,0.75,0.5625,0.2958579881656805,0.08403361344537816,0.07692307692307693,0.22727272727272727,20.786516853932586,0.45454545454545453,0.3157894736842105,0.05501618122977346,0.02922077922077922,0.10810810810810811,0.030303030303030304,0.07221006564551423,0.029484029484029485,0.02702702702702703,0.0423728813559322,0.012658227848101266,0.014705882352941176,0.06451612903225806,0.03614457831325301,0.0707070707070707,0.05511811023622047,0.11711711711711711,0.08108108108108109,,0.38461538461538464,0.7230769230769231,0.7833333333333333,0.7872340425531915,0.1301775147928994,0.36363636363636365,0.47058823529411764,0.625,0.1893491124260355,0.3125,0.3125,0.5,0.11242603550295859,0.1834319526627219,0.2903225806451613,0.2903225806451613,0.7777777777777778,0.3877551020408163,0.631578947368421,0.12244897959183673,0.24489795918367346,0.25,0.6804733727810651,0.2903225806451613,0.5463695266272187,0.5254312499999999,0.5386775510204082,0.1919191919191919,0.25170068027210885,0.16810344827586207,0.3103448275862069,6.882352941176472,24.362,0.3368421052631579,8.0,11.0,8.0,3.0,2.0,2.0,3.0,3.0,6.0,6.0,6.0,,1.0,1.0,1.0,9.0,,,,,,,,,,,0.5,0.024390243902439025,,0.42105263157894735,0.42105263157894735,1.0,0.4782608695652174,0.7272727272727273,0.5,0.13043478260869565,0.13043478260869565,0.6666666666666666,0.3333333333333333,,1.0,1.0,,0.3333333333333333,1.0,0.5,0.0196078431372549,3.0,,,,,,,True,,
203463,1610612758,Ben McLemore,Ben McLemore,203463,SAC,44738.0,746,-32,1490,1498,517,335,167.0,2988,39.0,60.0,14.0,18.0,8.0,22.0,18.0,32.0,40.0,9.0,17.0,66.0,5.0,25.0,65.0,114.0,39.0,106.0,25.0,272.0,1626,5.0,7.0,,22.0,21.0,34.0,8.0,34.0,11.0,77.0,84.0,46.0,111.0,62.0,17.0,8.0,39.0,6.0,45.0,2.0,4.0,30.0,1.0,8.0,96.0,3.0,6.0,20.0,27.0,3.0,50.0,10.0,60.0,1.0,27.0,19.0,8.0,25.0,2.0,13.0,12.0,1.0,12.0,2.0,37.0,2.0,13.0,37.0,1.0,67.0,1.0,34.0,,,2.0,,35.0,15.0,5.0,1.0,76.0,507,3.0,4.0,0.6461538461538462,0.65625,0.9487179487179487,0.36792452830188677,0.23529411764705882,0.38235294117647056,0.5701754385964912,0.7142857142857143,0.6176470588235294,0.5613636363636364,0.7333333333333333,0.4852941176470588,0.5815450643776824,0.7333333333333333,0.5133333333333333,0.4818181818181818,0.07017543859649122,0.11666666666666667,0.045454545454545456,16.100178890876567,0.6756756756756757,0.06,0.053784860557768925,0.012875536480686695,0.08403361344537816,0.02040816326530612,0.06351351351351352,0.01468189233278956,0.017241379310344827,0.011560693641618497,0.008403361344537815,0.027777777777777776,,0.0440251572327044,0.06432748538011696,0.05232558139534884,0.07784431137724551,0.09859154929577464,0.00980392156862745,0.2727272727272727,0.65,0.7358490566037735,0.717948717948718,0.1,0.36363636363636365,0.38095238095238093,0.375,0.14545454545454545,0.5625,0.5625,0.6111111111111112,0.18181818181818182,0.3,0.25757575757575757,0.26153846153846155,0.9411764705882353,0.2647058823529412,0.7777777777777778,0.1323529411764706,0.36764705882352944,0.2,0.7545454545454545,0.27419354838709675,0.5427361111111112,0.5086692307692308,0.5359328125,0.06578947368421052,0.12295081967213115,0.08088235294117647,0.28308823529411764,7.578947368421051,25.618867924528296,0.34697986577181206,1.0,2.0,22.0,4.0,3.0,1.0,4.0,4.0,8.0,6.0,2.0,4.0,1.0,3.0,3.0,7.0,2.0,7.0,,,6.0,,1.0,7.0,4.0,1.0,0.5,0.01694915254237288,0.5714285714285714,0.55,0.55,0.9545454545454546,0.13333333333333333,0.5,,0.26666666666666666,0.26666666666666666,0.25,0.3333333333333333,,3.0,,,0.75,0.6666666666666666,1.0,,2.0,1.0,0.009433962264150943,0.015151515151515152,,,,True,,
2501,1610612758,Reggie Evans,Reggie Evans,2501,SAC,17972.0,300,-11,566,564,187,142,84.0,1130,19.0,39.0,8.0,13.0,1.0,14.0,,,,,,1.0,,,20.0,53.0,,1.0,19.0,59.0,595,10.0,24.0,8.0,28.0,9.0,17.0,,,6.0,24.0,24.0,16.0,,1.0,,12.0,13.0,3.0,16.0,2.0,1.0,7.0,3.0,3.0,35.0,7.0,34.0,29.0,53.0,8.0,90.0,41.0,131.0,4.0,8.0,3.0,5.0,9.0,2.0,5.0,9.0,,4.0,,18.0,2.0,5.0,7.0,,34.0,3.0,26.0,1.0,4.0,,,33.0,11.0,6.0,,24.0,187,3.0,5.0,0.6,0.9230769230769231,,,,,0.37735849056603776,0.4166666666666667,0.5294117647058824,0.37037037037037035,0.4,0.5294117647058824,0.4154929577464789,0.45161290322580644,0.5,0.018518518518518517,0.22641509433962265,0.23076923076923078,0.21428571428571427,13.253012048192772,0.5,0.42105263157894735,0.3192771084337349,0.1650485436893204,0.2761904761904762,0.1346153846153846,0.3025830258302583,0.15891472868217055,0.2807017543859649,0.16883116883116883,0.06944444444444445,0.10810810810810811,0.2,0.43243243243243246,0.28846153846153844,0.2857142857142857,0.32142857142857145,0.09523809523809523,0.19047619047619047,0.7222222222222222,0.48717948717948717,0.6333333333333333,0.5789473684210527,0.25925925925925924,0.07142857142857142,0.09090909090909091,1.0,,,,,,0.018518518518518517,,,,0.7647058823529411,0.6153846153846154,,,,0.7407407407407407,,0.49464074074074066,0.48345909090909084,0.5320411764705881,0.16923076923076924,0.171875,0.4745762711864407,0.4067796610169492,2.9754716981132074,25.4,0.3303886925795053,10.0,20.0,,,,,1.0,,1.0,,14.0,,,,11.0,,,3.0,,,1.0,,2.0,3.0,,,,,,,,,0.8,0.5,0.2,,0.04,,,,,,2.0,,,,,,,,,,,,True,,
201171,1610612758,Carl Landry,Carl Landry,201171,SAC,25501.0,425,-184,831,842,184,146,109.0,1673,37.0,69.0,4.0,9.0,13.0,28.0,25.0,59.0,,,,,,,75.0,156.0,,,45.0,195.0,985,15.0,34.0,14.0,44.0,15.0,28.0,,,2.0,32.0,110.0,40.0,,,,19.0,10.0,1.0,11.0,1.0,,4.0,1.0,5.0,23.0,8.0,30.0,20.0,31.0,4.0,55.0,40.0,95.0,3.0,6.0,5.0,1.0,6.0,1.0,1.0,16.0,4.0,5.0,2.0,22.0,,7.0,20.0,3.0,52.0,5.0,43.0,,3.0,3.0,1.0,53.0,27.0,1.0,,32.0,182,7.0,1.0,0.7333333333333333,0.7971014492753623,,,,,0.4807692307692308,0.4411764705882353,0.5357142857142857,0.4807692307692308,0.4411764705882353,0.5357142857142857,0.5386740331491713,0.5238095238095238,0.5517241379310345,,0.12179487179487179,0.2028985507246377,0.17857142857142858,21.2565445026178,0.2727272727272727,0.15384615384615385,0.12109375,0.09554140127388536,0.14492753623188406,0.1038961038961039,0.12944162436548223,0.09718670076726342,0.11214953271028037,0.12727272727272726,0.041237113402061855,0.12,0.07407407407407407,0.12359550561797752,0.13253012048192772,0.10714285714285714,0.13725490196078433,0.16666666666666666,0.04838709677419355,0.4423076923076923,0.5362318840579711,0.6727272727272727,0.6486486486486487,0.1794871794871795,0.4642857142857143,0.5652173913043478,0.7692307692307693,0.3782051282051282,0.423728813559322,0.423728813559322,0.84,,,,,,0.32142857142857145,0.4444444444444444,,,,0.4423076923076923,,0.46224230769230773,0.48855714285714286,0.4275214285714286,0.15,0.15,0.22564102564102564,0.1641025641025641,9.057692307692307,,0.2214199759326113,11.0,25.0,,,,,,,,,12.0,,2.0,2.0,7.0,3.0,,5.0,,,4.0,,1.0,5.0,2.0,,,0.06896551724137931,0.4,,,,0.7352941176470589,0.44,0.09090909090909091,,,,,,,,1.0,,,,,,,,,,,,True,,
202326,1610612758,DeMarcus Cousins,DeMarcus Cousins,202326,SAC,39081.0,651,-12,1315,1311,467,307,161.0,2626,106.0,173.0,38.0,64.0,19.0,82.0,35.0,87.0,1.0,,,,,,160.0,342.0,,1.0,156.0,476.0,1420,30.0,54.0,24.0,84.0,45.0,106.0,,,82.0,172.0,150.0,170.0,,,,29.0,50.0,37.0,87.0,23.0,14.0,39.0,7.0,4.0,211.0,11.0,45.0,49.0,114.0,18.0,181.0,60.0,241.0,17.0,26.0,22.0,4.0,36.0,11.0,24.0,53.0,5.0,12.0,7.0,89.0,12.0,30.0,27.0,5.0,84.0,13.0,169.0,10.0,18.0,4.0,5.0,195.0,75.0,30.0,2.0,170.0,457,8.0,29.0,0.46875,0.539568345323741,,,,,0.4678362573099415,0.5555555555555556,0.42452830188679247,0.46647230320699706,0.5555555555555556,0.42452830188679247,0.5510440835266821,0.6268656716417911,0.5657894736842105,0.0029154518950437317,0.0847953216374269,0.10404624277456648,0.13414634146341464,34.666666666666664,0.4044943820224719,0.47368421052631576,0.2714285714285714,0.10739856801909307,0.21304347826086956,0.08943089430894309,0.25076923076923074,0.1033210332103321,0.13690476190476192,0.11688311688311688,0.041237113402061855,0.09523809523809523,0.07692307692307693,0.20930232558139536,0.27450980392156865,0.32608695652173914,0.17391304347826086,0.30434782608695654,0.11333333333333333,0.5043731778425656,0.6127167630057804,0.6838709677419355,0.41509433962264153,0.239067055393586,0.23170731707317074,0.2676056338028169,0.47368421052631576,0.2536443148688047,0.40229885057471265,0.40229885057471265,0.6285714285714286,0.0029154518950437317,,,,,0.6037735849056604,0.59375,,,,0.5072886297376094,,0.486636443148688,0.5254688888888889,0.5086830188679246,0.18703241895261846,0.1875,0.17647058823529413,0.36134453781512604,7.383918128654975,23.3,0.35513307984790876,25.0,40.0,,,,,,,,,42.0,,4.0,11.0,8.0,17.0,2.0,42.0,,,26.0,1.0,15.0,42.0,20.0,4.0,,0.07272727272727272,0.47619047619047616,,,,0.7407407407407407,0.625,0.08,,,,,,,,2.0,,,,,,,,,1.0,2.0,,True,,
201574,1610612758,Jason Thompson,Jason Thompson,201574,SAC,29700.0,495,-27,982,975,349,247,114.0,1957,35.0,56.0,13.0,18.0,20.0,54.0,6.0,23.0,,,,,,,61.0,133.0,,,13.0,135.0,1065,19.0,32.0,,38.0,22.0,39.0,,,6.0,50.0,72.0,50.0,,,,16.0,16.0,8.0,24.0,6.0,2.0,12.0,2.0,2.0,56.0,3.0,30.0,24.0,66.0,7.0,97.0,36.0,133.0,4.0,12.0,8.0,4.0,9.0,2.0,4.0,13.0,1.0,5.0,,22.0,1.0,2.0,22.0,4.0,60.0,6.0,38.0,2.0,7.0,,,22.0,11.0,1.0,1.0,50.0,345,5.0,1.0,0.5901639344262295,0.7659574468085106,,,,,0.45864661654135336,0.59375,0.5641025641025641,0.45864661654135336,0.59375,0.5641025641025641,0.47202797202797203,0.59375,0.5813953488372093,,0.12030075187969924,0.19642857142857142,0.09259259259259259,14.918625678119348,0.4090909090909091,0.20588235294117646,0.20952380952380953,0.09259259259259259,0.15584415584415584,0.03260869565217391,0.19189765458422176,0.07932692307692307,0.15,0.07857142857142857,0.047619047619047616,0.03125,0.03571428571428571,0.21649484536082475,0.24324324324324326,0.16822429906542055,0.1504424778761062,0.17073170731707318,0.07142857142857142,0.42105263157894735,0.625,0.7777777777777778,0.5142857142857142,0.40601503759398494,0.37037037037037035,0.40816326530612246,0.6,0.17293233082706766,0.2608695652173913,0.2608695652173913,1.0,,,,,,0.46153846153846156,0.7222222222222222,,,,0.42105263157894735,,0.47906992481203,0.5227333333333333,0.4985897435897434,0.07746478873239436,0.07746478873239436,0.2814814814814815,0.37037037037037035,6.851127819548872,,0.35539714867617106,15.0,24.0,,,,,,,,,28.0,,3.0,3.0,12.0,2.0,,16.0,,,11.0,,5.0,16.0,5.0,3.0,,0.09375,0.3125,,,,0.75,0.625,0.06666666666666667,,,,,,,,1.0,,,,,,,,,,,,True,,
