EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,ShortMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFtPoints,PtsAssisted2s,PtsPutbacks,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,OffensiveGoaltends,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,PenaltyFg2Pct,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3Assists,Travels,RecoveredBlocks,ShortMidRangePctBlocked,BlocksRecoveredPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,BadPassOutOfBoundsTurnovers,BlockingFouls,Charge Fouls,Offensive Fouls,DefensiveGoaltends,LongMidRangePctBlocked,PenaltyCorner3FGM,PtsUnassisted3s,PenaltyCorner3Accuracy,HeaveAttempts,FTOffRebounds,OffFTReboundPct,BlockedLongMidRange,StepOutOfBoundsTurnovers,Technical Free Throw Trips,on,Fg3aBlocked,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,ThreePtShootingFoulsDrawnPct,Charge Fouls Drawn,3SecondViolations,Defensive 3 Seconds Violations,Clear Path Fouls,BlockedCorner3
201569,1610612740,Eric Gordon,Eric Gordon,201569,NOP,3056.0,51,-28.0,97,100,34,53,9,197,4.0,1.0,3.0,1.0,6.0,1.0,1.0,4.0,9.0,1.0,2.0,2.0,4.0,1.0,13.0,5.0,10.0,4.0,21.0,122,1.0,2.0,3.0,2.0,2.0,4.0,6.0,2.0,15.0,9.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,5.0,1.0,4.0,2.0,6.0,34,1.0,0.5,0.5,0.5,0.5,0.07692307692307693,0.3695652173913043,0.75,0.5,0.42,0.75,0.5,0.43478260869565216,0.07692307692307693,0.25,26.168224299065418,1.0,0.06451612903225806,0.07692307692307693,0.06818181818181818,0.08333333333333333,0.1,0.08333333333333333,0.17391304347826086,0.13043478260869565,0.2608695652173913,0.16666666666666666,0.16666666666666666,0.043478260869565216,1.0,1.0,1.0,0.391304347826087,0.4444444444444444,0.4444444444444444,1.0,1.0,0.5,1.0,0.16666666666666666,0.6666666666666666,0.5,0.6086956521739131,0.4444444444444444,0.5008717391304348,0.58395,0.5307750000000001,0.08,0.13333333333333333,0.14285714285714285,0.2857142857142857,11.407692307692308,24.889999999999997,0.35051546391752575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
201582,1610612740,Alexis Ajinca,Alexis Ajinca,201582,NOP,3964.0,66,-9.0,130,135,60,44,21,265,13.0,3.0,12.0,4.0,4.0,,,,,,,,,18.0,29.0,,,5.0,41.0,140,,,11.0,8.0,,,18.0,16.0,,,,2.0,3.0,,3.0,,2.0,,6.0,5.0,11.0,19.0,26.0,2.0,1.0,1.0,2.0,1.0,4.0,2.0,4.0,,5.0,2.0,18.0,60,,,,,,0.6206896551724138,0.6206896551724138,0.5714285714285714,0.875,0.6612903225806451,0.6875,0.9,,0.06896551724137931,0.15384615384615385,23.178807947019866,0.5,0.2558139534883721,0.3333333333333333,0.27586206896551724,0.2,0.25,0.2727272727272727,0.4482758620689655,0.41379310344827586,0.13793103448275862,1.0,1.0,,,,,,,,,,,,0.375,,,0.4482758620689655,,0.4741,0.5039166666666667,0.5088625,0.06666666666666667,0.06666666666666667,0.2682926829268293,0.43902439024390244,7.6,,0.46153846153846156,9.0,3.0,5.0,3.0,5.0,4.0,7.0,3.0,7.0,4.0,20.0,6.0,1.0,1.0,6.0,3.0,7.0,1.0,1.0,2.0,1.0,1.0,5.0,9.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,0.5555555555555556,0.6666666666666666,0.5714285714285714,0.875,0.6,0.12,0.08333333333333333,0.11290322580645161,0.10526315789473684,0.10526315789473684,0.16666666666666666,0.09090909090909091,0.2857142857142857,0.5,0.1111111111111111,0.6923076923076923,0.8181818181818182,0.6666666666666666,0.4166666666666667,0.4166666666666667,0.2,0.75,0.7142857142857143,0.6,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
202337,1610612740,Luke Babbitt,Luke Babbitt,202337,NOP,7831.0,131,-45.0,252,261,93,107,22,513,5.0,2.0,9.0,,2.0,4.0,6.0,3.0,5.0,,1.0,1.0,1.0,4.0,16.0,7.0,11.0,1.0,30.0,288,1.0,2.0,5.0,4.0,1.0,2.0,5.0,4.0,21.0,5.0,3.0,2.0,6.0,2.0,8.0,,4.0,1.0,18.0,4.0,13.0,18.0,18.0,3.0,2.0,1.0,4.0,3.0,5.0,3.0,4.0,,2.0,1.0,5.0,93,1.0,0.6363636363636364,0.5,0.5,0.6363636363636364,0.25,0.5370370370370371,0.8333333333333334,0.4166666666666667,0.5357142857142857,0.8333333333333334,0.4166666666666667,0.4074074074074074,0.125,0.2,11.870503597122303,0.8,0.1625,0.13333333333333333,0.15454545454545454,0.23529411764705882,0.14285714285714285,0.17391304347826086,0.18518518518518517,0.3333333333333333,0.07407407407407407,,,0.2222222222222222,0.6666666666666666,0.6666666666666666,1.0,0.18518518518518517,0.6,0.6,1.0,0.3333333333333333,,,0.3333333333333333,0.16666666666666666,1.0,0.5925925925925926,0.6,0.4984333333333333,0.5157333333333334,0.48151666666666665,0.03571428571428571,0.058823529411764705,0.16666666666666666,0.16666666666666666,7.5125,24.190909090909088,0.36904761904761907,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,,4.0,,1.0,,,1.0,,,1.0,1.0,,1.0,3.0,5.0,1.0,,,,1.0,1.0,,1.0,,,,0.5,0.5,1.0,0.25,0.1111111111111111,,,,,,,,0.14285714285714285,,,0.4,0.5,0.5,0.2222222222222222,0.25,0.5,,0.3333333333333333,1.0,,0.5,1.0,1.0,1.0,2.0,1.0,1.0,0.1111111111111111,1.0,0.3333333333333333,1.0,1.0,0.16666666666666666,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
202708,1610612740,Norris Cole,Norris Cole,202708,NOP,3284.0,55,-19.0,100,107,28,27,10,207,4.0,1.0,6.0,5.0,8.0,,,1.0,5.0,,,1.0,1.0,10.0,18.0,1.0,5.0,1.0,24.0,123,,,4.0,4.0,1.0,1.0,10.0,10.0,3.0,5.0,1.0,,5.0,2.0,7.0,1.0,3.0,,16.0,2.0,3.0,6.0,6.0,1.0,1.0,,,,3.0,1.0,4.0,2.0,2.0,,10.0,28,1.0,0.2,,1.0,0.2,0.5555555555555556,0.5,1.0,0.9,0.5,1.0,0.8333333333333334,0.21739130434782608,,,23.47826086956522,,0.10344827586206896,0.2222222222222222,0.13157894736842105,0.14285714285714285,0.18181818181818182,0.25,0.17391304347826086,0.2608695652173913,0.34782608695652173,0.625,0.625,,,,,0.21739130434782608,0.2,0.2,1.0,,,,0.2,0.2,1.0,0.391304347826087,0.2,0.45939782608695656,0.50235,0.46785999999999994,,,0.16666666666666666,0.4166666666666667,11.61111111111111,25.839999999999996,0.28,4.0,2.0,2.0,1.0,1.0,2.0,2.0,,3.0,1.0,10.0,,2.0,,,1.0,,,,3.0,,1.0,2.0,4.0,,,,1.0,,,,,,,1.0,0.5,0.5,1.0,0.75,0.3333333333333333,,,,,,,,,,,1.0,1.0,0.5,0.16666666666666666,0.16666666666666666,,0.6,1.0,1.0,0.5,1.0,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
203481,1610612740,Jeff Withey,Jeff Withey,203481,NOP,15515.0,259,-42.0,495,512,175,191,55,1007,43.0,19.0,16.0,3.0,5.0,,,,,,,,,32.0,64.0,,,34.0,98.0,563,,,10.0,25.0,,,33.0,10.0,,,,15.0,6.0,5.0,11.0,1.0,2.0,3.0,27.0,10.0,24.0,41.0,64.0,4.0,4.0,,6.0,4.0,12.0,4.0,37.0,1.0,50.0,22.0,33.0,175,,,,,,0.5,0.5,0.26666666666666666,0.36,0.5568181818181818,0.29411764705882354,0.4583333333333333,,0.234375,0.20930232558139536,17.793594306049823,0.5,0.15384615384615385,0.1724137931034483,0.1588785046728972,0.14285714285714285,0.16666666666666666,0.1590909090909091,0.671875,0.25,0.078125,0.6,0.75,,,,,,,,,,,,0.76,,,0.671875,,0.53904375,0.48410000000000003,0.5455880000000001,0.2619047619047619,0.2619047619047619,0.10204081632653061,0.336734693877551,4.2421875,,0.35353535353535354,24.0,3.0,11.0,7.0,5.0,4.0,15.0,2.0,9.0,15.0,54.0,6.0,1.0,3.0,20.0,7.0,23.0,1.0,2.0,6.0,,1.0,17.0,26.0,,5.0,2.0,4.0,18.0,13.0,5.0,18.0,,2.0,4.0,0.84375,0.9310344827586207,0.26666666666666666,0.36,0.4375,0.11299435028248588,0.05555555555555555,0.09956709956709957,0.16923076923076924,0.09836065573770492,0.058823529411764705,0.06,0.15151515151515152,0.21428571428571427,0.0625,0.5581395348837209,0.7058823529411765,0.875,0.3125,0.45454545454545453,0.8,0.6666666666666666,0.7333333333333333,0.2727272727272727,,0.3684210526315789,,,,4.0,,10.0,0.3125,0.5555555555555556,,,,,1.0,1.0,2.0,3.0,1.0,0.2,,,,,,,,,,True,,,,,,,,,,,,,,,,
202347,1610612740,Quincy Pondexter,Quincy Pondexter,202347,NOP,3600.0,60,-60.0,110,113,35,56,12,223,4.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,5.0,,,,1.0,4.0,9.0,2.0,6.0,4.0,18.0,141,,,2.0,2.0,1.0,2.0,7.0,6.0,3.0,5.0,1.0,1.0,4.0,1.0,5.0,,4.0,,11.0,,3.0,3.0,3.0,,,,,,,,3.0,,6.0,3.0,7.0,35,0.5,0.3333333333333333,,0.5,0.3333333333333333,0.4444444444444444,0.4666666666666667,1.0,0.625,0.5,1.0,0.7,0.4,0.1111111111111111,0.25,14.285714285714286,,0.1,,0.06521739130434782,0.1111111111111111,0.2222222222222222,,0.26666666666666666,0.13333333333333333,0.2,0.3333333333333333,0.3333333333333333,0.06666666666666667,1.0,1.0,1.0,0.3333333333333333,0.2,0.2,,,,,0.5,0.25,,0.6666666666666666,0.2,0.45504000000000006,0.3483,0.5169625,0.16666666666666666,0.25,0.1111111111111111,0.3888888888888889,10.322222222222223,26.599999999999998,0.3181818181818182,3.0,,,1.0,,1.0,1.0,,1.0,2.0,2.0,,,,,,,,,,,,1.0,4.0,,,,,1.0,1.0,,1.0,,,,0.25,0.25,1.0,0.5,,,,,,,,,,,,0.75,1.0,0.3333333333333333,,,,,,,,0.5,,,1.0,1.0,,,,,,,,0.25,,,,,,,1.0,3.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,
203489,1610612740,Nate Wolters,Nate Wolters,203489,NOP,643.0,11,-3.0,18,20,12,20,7,38,,,1.0,,,,,,,,,,,,1.0,,,,,21,,,,1.0,,,,,,,,,1.0,,1.0,,,,2.0,1.0,,1.0,2.0,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,4.0,,,0.5,0.1,,,0.5,,1.0,,,,,,,,,,,,,,,,,,,,0.3099,,0.3099,,,,,4.6,,0.6666666666666666,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,0.09090909090909091,,0.08333333333333333,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
201583,1610612740,Ryan Anderson,Ryan Anderson,201583,NOP,4437.0,74,13.0,141,145,41,31,16,286,10.0,2.0,3.0,3.0,6.0,3.0,3.0,9.0,17.0,,,2.0,8.0,11.0,19.0,12.0,20.0,5.0,63.0,157,,,6.0,8.0,2.0,8.0,14.0,16.0,30.0,16.0,9.0,1.0,4.0,1.0,5.0,,2.0,1.0,11.0,2.0,4.0,8.0,14.0,4.0,3.0,1.0,2.0,2.0,5.0,2.0,7.0,,5.0,3.0,14.0,41,0.8333333333333334,0.6,,0.25,0.631578947368421,0.5789473684210527,0.7435897435897436,0.75,0.375,0.7682926829268293,0.75,0.4117647058823529,0.5128205128205128,0.05263157894736842,0.1,28.39506172839506,0.4,0.0851063829787234,0.13333333333333333,0.0967741935483871,0.13333333333333333,,0.1,0.2564102564102564,0.07692307692307693,0.15384615384615385,0.5,0.5,0.07692307692307693,1.0,1.0,0.3333333333333333,0.4358974358974359,0.5294117647058824,0.5294117647058824,1.0,,,,0.125,0.5,0.25,0.7692307692307693,0.5625,0.48799459459459466,0.44229999999999997,0.41456785714285715,0.07317073170731707,0.14285714285714285,0.09523809523809523,0.2222222222222222,8.031578947368422,27.05,0.2907801418439716,7.0,3.0,4.0,1.0,1.0,3.0,4.0,,3.0,2.0,6.0,6.0,1.0,1.0,4.0,2.0,6.0,,,3.0,,1.0,1.0,4.0,,1.0,1.0,,,,,,,,,0.2727272727272727,0.375,0.75,0.375,0.6666666666666666,0.08695652173913043,0.05555555555555555,0.078125,0.13636363636363635,0.1,,0.05555555555555555,0.09090909090909091,0.2,,0.7,0.7777777777777778,0.2857142857142857,0.3333333333333333,0.3333333333333333,,0.3333333333333333,1.0,0.75,,0.5,,,,1.0,1.0,,,,,,,,1.0,1.0,,1.0,,,,6.0,,1.0,1.0,0.14285714285714285,,,,True,,,,,,,,,,,,,,,,
201936,1610612740,Tyreke Evans,Tyreke Evans,201936,NOP,4422.0,74,22.0,139,139,41,51,17,278,18.0,5.0,1.0,1.0,4.0,1.0,2.0,1.0,4.0,,,,1.0,11.0,23.0,2.0,6.0,4.0,32.0,144,,,7.0,7.0,,1.0,1.0,20.0,3.0,4.0,1.0,3.0,6.0,8.0,14.0,4.0,4.0,2.0,36.0,1.0,5.0,6.0,12.0,4.0,3.0,1.0,3.0,,6.0,2.0,7.0,,6.0,3.0,1.0,41,0.5,0.3333333333333333,,,0.3333333333333333,0.4782608695652174,0.4827586206896552,0.42857142857142855,,0.5,0.4375,0.05555555555555555,0.20689655172413793,0.13043478260869565,0.16666666666666666,23.312883435582823,0.5,0.10638297872340426,0.058823529411764705,0.09375,0.06666666666666667,0.13333333333333333,0.07692307692307693,0.6206896551724138,0.034482758620689655,0.13793103448275862,0.25,0.25,0.06896551724137931,0.5,0.5,1.0,0.13793103448275862,0.25,0.25,,,,,0.625,0.125,,0.8275862068965517,0.25,0.5246224137931034,0.45763333333333334,0.5257125,0.09375,0.11538461538461539,0.21875,0.03125,5.160869565217392,24.41666666666667,0.2949640287769784,9.0,3.0,5.0,,1.0,3.0,7.0,1.0,,1.0,2.0,2.0,,1.0,5.0,,6.0,1.0,3.0,3.0,,,1.0,4.0,,1.0,,,2.0,,2.0,2.0,,,,0.09090909090909091,0.1,0.42857142857142855,,,0.09259259259259259,0.058823529411764705,0.08450704225352113,0.10714285714285714,,0.125,0.0625,0.11764705882352941,,0.08333333333333333,0.5,0.6,0.1111111111111111,1.0,1.0,,,0.7142857142857143,0.6,0.3333333333333333,,,,,4.0,1.0,,,,,,,,1.0,,,,,,,3.0,,,,,,,,True,,,,,,,,,,,,,,,,
203085,1610612740,Austin Rivers,Austin Rivers,203085,NOP,5178.0,86,,170,175,75,49,19,345,9.0,6.0,7.0,1.0,4.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,3.0,9.0,20.0,2.0,6.0,14.0,38.0,187,1.0,1.0,8.0,9.0,2.0,4.0,19.0,14.0,6.0,5.0,1.0,2.0,4.0,1.0,5.0,,1.0,2.0,11.0,2.0,5.0,7.0,7.0,5.0,4.0,1.0,,,,,10.0,,17.0,7.0,19.0,75,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.45,0.46153846153846156,1.25,0.46153846153846156,0.5588235294117647,1.0,0.5277777777777778,0.23076923076923078,0.1,0.1111111111111111,17.80104712041885,,0.08620689655172414,0.13333333333333333,0.0958904109589041,,0.1875,0.1111111111111111,0.34615384615384615,0.2692307692307692,0.15384615384615385,0.25,0.25,0.038461538461538464,1.0,1.0,1.0,0.19230769230769232,0.2,0.2,1.0,0.5,1.0,1.0,0.46153846153846156,0.23076923076923078,0.3333333333333333,0.5769230769230769,0.2,0.502676923076923,0.5223500000000001,0.5363115384615385,0.21875,0.2692307692307692,0.21052631578947367,0.5,7.195,24.733333333333334,0.4411764705882353,5.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,3.0,7.0,4.0,,1.0,,,,,,,,,,4.0,8.0,,1.0,1.0,2.0,,,,,,,2.0,0.2222222222222222,0.2222222222222222,1.0,0.3333333333333333,,,,,,,,,0.07692307692307693,0.16666666666666666,,0.5555555555555556,0.625,0.2,0.42857142857142855,0.5,0.3333333333333333,,0.5,1.0,1.0,0.3333333333333333,,,1.0,1.0,,,0.14285714285714285,,,,,0.07692307692307693,,,,,,,1.0,,1.0,,,,,,,True,,,,,,,,,,,,,,,,
