EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,SecondChanceArc3FGM,FTOffRebounds,SelfOReb,BlockingFouls,Offensive Fouls,Charge Fouls Drawn,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,OffFTReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyFtPoints,HeaveAttempts,Charge Fouls,Clear Path Fouls,Loose Ball Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked3s,BlockedCorner3,NonShootingPenaltyNonTakeFoulsDrawn,Corner3PctBlocked,ShortMidRangePctAssisted,BlockedArc3,Defensive 3 Seconds Violations,BlockedLongMidRange,OffensiveGoaltends,HeaveMakes,on
101122,1610612748,Danny Granger,Danny Granger,101122,MIA,20409.0,340,-54.0,626,626,170.0,170,66,1252,7.0,13.0,1.0,2.0,1.0,2.0,9.0,4.0,19.0,5.0,15.0,1.0,1.0,2.0,2.0,8.0,26.0,1.0,3.0,10.0,13.0,41.0,13.0,41.0,7.0,72.0,683,1.0,4.0,1.0,2.0,1.0,6.0,2.0,10.0,5.0,12.0,19.0,16.0,10.0,36.0,3.0,2.0,26.0,8.0,2.0,1.0,6.0,4.0,10.0,2.0,2.0,1.0,2.0,3.0,24.0,3.0,4.0,9.0,22.0,3.0,34.0,7.0,41.0,6.0,3.0,3.0,6.0,1.0,2.0,9.0,2.0,4.0,2.0,2.0,15.0,2.0,2.0,11.0,27.0,2.0,10.0,2.0,1.0,10.0,3.0,5.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,19.0,170.0,0.6153846153846154,0.6666666666666666,0.9230769230769231,0.3170731707317073,0.5,0.4166666666666667,0.3170731707317073,0.3170731707317073,0.25,0.2,0.39634146341463417,0.4166666666666667,0.4318181818181818,0.4235294117647059,0.5,0.41304347826086957,0.5,0.024390243902439025,0.04878048780487805,0.07692307692307693,0.05263157894736842,0.038461538461538464,14.367816091954023,0.4,0.21428571428571427,0.10377358490566038,0.020512820512820513,0.09375,0.034482758620689655,0.10064935064935066,0.024822695035460994,0.016666666666666666,0.019230769230769232,0.024096385542168676,0.05084745762711865,0.08333333333333333,0.13725490196078433,0.10112359550561797,0.09859154929577464,0.08,0.6666666666666666,0.15853658536585366,0.5384615384615384,0.5833333333333334,0.7142857142857143,0.10975609756097561,0.2222222222222222,0.2222222222222222,0.23170731707317074,0.21052631578947367,0.2222222222222222,0.75,0.18292682926829268,0.3333333333333333,0.3333333333333333,0.8,0.3170731707317073,0.3076923076923077,0.32,1.0,0.3333333333333333,0.5,0.16666666666666666,1.0,0.16666666666666666,0.045454545454545456,0.09090909090909091,1.0,0.45454545454545453,0.3,0.6585365853658537,0.3076923076923077,0.4998749999999999,0.51319,0.46080227272727287,0.07058823529411765,0.11627906976744186,0.023809523809523808,0.08333333333333333,0.2638888888888889,11.373170731707319,24.475609756097562,0.2715654952076677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
200761,1610612748,Shawne Williams,Shawne Williams,200761,MIA,25395.0,423,-81.0,781,791,189.0,210,66,1572,10.0,20.0,3.0,6.0,5.0,,5.0,9.0,16.0,12.0,28.0,2.0,3.0,3.0,8.0,15.0,35.0,3.0,2.0,7.0,19.0,41.0,27.0,63.0,13.0,132.0,919,3.0,10.0,3.0,6.0,,15.0,3.0,7.0,5.0,15.0,21.0,26.0,12.0,78.0,3.0,4.0,35.0,15.0,6.0,,14.0,3.0,17.0,2.0,1.0,5.0,1.0,8.0,37.0,6.0,6.0,15.0,27.0,7.0,49.0,13.0,62.0,5.0,2.0,3.0,2.0,6.0,2.0,10.0,,,,,12.0,,4.0,29.0,55.0,1.0,11.0,1.0,,16.0,,8.0,,8.0,4.0,4.0,8.0,7.0,,21.0,187.0,0.6842105263157895,0.7647058823529411,0.9629629629629629,0.42857142857142855,0.5,0.3333333333333333,0.42857142857142855,0.4634146341463415,0.3,0.42857142857142855,0.5721153846153846,0.46875,0.4772727272727273,0.5892857142857143,0.46875,0.4772727272727273,0.6057692307692307,,0.14634146341463414,0.2,,,14.418604651162791,0.16666666666666666,0.2916666666666667,0.11790393013100436,0.026785714285714284,0.12931034482758622,0.047244094488188976,0.12173913043478261,0.03418803418803419,0.0273972602739726,0.043478260869565216,0.01904761904761905,0.046511627906976744,0.056818181818181816,0.16923076923076924,0.14473684210526316,0.13924050632911392,0.10810810810810811,0.875,0.19230769230769232,0.5,0.625,0.6,0.04807692307692308,,,0.15384615384615385,0.5625,0.5625,0.7777777777777778,0.2692307692307692,0.42857142857142855,0.42857142857142855,1.0,0.33653846153846156,0.42857142857142855,0.42857142857142855,0.9333333333333333,0.375,0.5,0.1875,0.6666666666666666,0.1875,0.22727272727272727,0.36363636363636365,0.375,0.3181818181818182,0.2857142857142857,0.7980769230769231,0.42857142857142855,0.5500990384615384,0.5414708333333332,0.5553318181818182,0.07142857142857142,0.16326530612244897,,0.11363636363636363,0.1590909090909091,8.748780487804877,24.523809523809526,0.24199743918053776,3.0,1.0,1.0,2.0,1.0,4.0,1.0,4.0,6.0,0.4,0.043478260869565216,0.04878048780487805,0.038461538461538464,0.3333333333333333,1.0,0.3333333333333333,1.0,0.6,,,,,,,,,,,,,,,,,,True
201596,1610612748,Mario Chalmers,Mario Chalmers,201596,MIA,59000.0,983,-76.0,1856,1841,507.0,459,188,3697,57.0,107.0,4.0,7.0,30.0,13.0,42.0,10.0,26.0,17.0,39.0,3.0,7.0,5.0,13.0,9.0,44.0,6.0,3.0,18.0,80.0,175.0,26.0,83.0,83.0,321.0,1972,7.0,14.0,4.0,13.0,12.0,38.0,21.0,51.0,8.0,31.0,105.0,58.0,102.0,78.0,,4.0,41.0,9.0,21.0,1.0,96.0,45.0,141.0,33.0,12.0,58.0,11.0,27.0,327.0,2.0,9.0,21.0,51.0,2.0,74.0,12.0,86.0,48.0,34.0,14.0,40.0,10.0,25.0,36.0,13.0,15.0,3.0,3.0,76.0,3.0,27.0,37.0,101.0,5.0,122.0,18.0,8.0,107.0,7.0,35.0,,5.0,5.0,,6.0,4.0,,104.0,499.0,0.3625,0.3717948717948718,1.0,0.3132530120481928,0.3076923076923077,0.25806451612903225,0.325,0.45714285714285713,0.5,0.4117647058823529,0.46124031007751937,0.48148148148148145,0.4024390243902439,0.5211726384364821,0.5588235294117647,0.49065420560747663,0.32170542635658916,0.012048192771084338,0.12,0.102803738317757,,,18.436293436293436,0.5263157894736842,0.04,0.08762886597938144,0.015901060070671377,0.07664233576642336,0.008264462809917356,0.08411214953271028,0.013613861386138614,0.034482758620689655,,0.009950248756218905,0.012269938650306749,0.04830917874396135,0.0755813953488372,0.13793103448275862,0.0625,0.12121212121212122,0.6666666666666666,0.41472868217054265,0.5327102803738317,0.59375,0.3508771929824561,0.16279069767441862,0.30952380952380953,0.40625,0.10077519379844961,0.38461538461538464,0.38461538461538464,0.5,0.1511627906976744,0.4358974358974359,0.4473684210526316,1.0,0.17054263565891473,0.20454545454545456,0.20454545454545456,1.0,0.25925925925925924,0.5714285714285714,0.25925925925925924,0.42857142857142855,0.2222222222222222,0.36585365853658536,0.15853658536585366,0.38461538461538464,0.21951219512195122,0.16666666666666666,0.7364341085271318,0.21951219512195122,0.5288137795275589,0.4820131578947368,0.49634620253164563,0.12237762237762238,0.1724137931034483,,0.11838006230529595,0.32710280373831774,5.623999999999998,25.42650602409638,0.27316810344827586,14.0,1.0,1.0,1.0,3.0,3.0,3.0,,15.0,0.23809523809523808,0.015625,,0.008403361344537815,0.75,1.0,0.16666666666666666,1.0,0.4666666666666667,39.0,3.0,3.0,1.0,4.0,2.0,21.0,1.0,1.0,15.0,0.02564102564102564,0.3076923076923077,,,,,,True
202708,1610612748,Norris Cole,Norris Cole,202708,MIA,42086.0,701,-77.0,1306,1301,296.0,348,120,2607,38.0,64.0,,1.0,10.0,8.0,21.0,14.0,42.0,3.0,17.0,,,,2.0,16.0,43.0,2.0,8.0,14.0,60.0,127.0,19.0,60.0,15.0,192.0,1467,,2.0,,2.0,,,9.0,22.0,8.0,16.0,47.0,52.0,68.0,51.0,6.0,,43.0,16.0,10.0,,67.0,36.0,103.0,26.0,10.0,30.0,13.0,24.0,242.0,,4.0,25.0,39.0,,64.0,4.0,68.0,25.0,17.0,8.0,18.0,9.0,16.0,15.0,2.0,2.0,1.0,,33.0,,5.0,20.0,47.0,2.0,29.0,3.0,1.0,22.0,,9.0,,6.0,3.0,3.0,6.0,3.0,,47.0,294.0,0.43333333333333335,0.43333333333333335,0.8947368421052632,0.31666666666666665,,0.5,0.31666666666666665,0.47244094488188976,,0.4090909090909091,0.4732620320855615,,0.5526315789473685,0.48484848484848486,,0.573170731707317,0.32085561497326204,,0.07874015748031496,0.125,0.023809523809523808,,15.986159169550174,0.5454545454545454,,0.09725685785536159,0.00954653937947494,0.12135922330097088,,0.10543657331136738,0.00684931506849315,0.015625,0.009615384615384616,0.0053475935828877,,0.0979020979020979,0.09174311926605505,0.10067114093959731,0.10416666666666667,0.16129032258064516,0.5,0.3422459893048128,0.59375,0.6785714285714286,0.39473684210526316,0.11229946524064172,0.38095238095238093,0.4,0.22459893048128343,0.3333333333333333,0.34146341463414637,0.5714285714285714,0.09090909090909091,0.17647058823529413,0.17647058823529413,1.0,0.22994652406417113,0.37209302325581395,0.37209302325581395,0.875,0.25,,,,0.5,0.2631578947368421,0.05263157894736842,,0.3684210526315789,0.5714285714285714,0.6631016042780749,0.37209302325581395,0.5227556149732622,0.44430000000000003,0.4843,0.04591836734693878,0.0661764705882353,,,0.24479166666666666,8.419685039370078,24.961666666666666,0.22664624808575803,5.0,,,1.0,4.0,2.0,1.0,,5.0,0.047619047619047616,,,0.010416666666666666,,,,,0.5,5.0,,1.0,,,,2.0,,,2.0,,0.375,,,,,,True
2547,1610612748,Chris Bosh,Chris Bosh,2547,MIA,93359.0,1556,-99.0,2911,2904,713.0,719,294,5815,71.0,134.0,12.0,22.0,28.0,80.0,154.0,129.0,289.0,7.0,20.0,1.0,3.0,2.0,5.0,56.0,148.0,13.0,17.0,43.0,280.0,577.0,63.0,168.0,179.0,928.0,3126,27.0,46.0,7.0,16.0,11.0,86.0,53.0,102.0,19.0,48.0,211.0,290.0,270.0,186.0,3.0,16.0,148.0,56.0,30.0,,72.0,23.0,95.0,15.0,8.0,35.0,12.0,25.0,213.0,14.0,30.0,91.0,155.0,18.0,264.0,46.0,310.0,41.0,31.0,10.0,53.0,14.0,20.0,42.0,7.0,33.0,4.0,5.0,95.0,4.0,18.0,31.0,69.0,9.0,152.0,5.0,3.0,232.0,15.0,104.0,,24.0,17.0,7.0,25.0,17.0,5.0,209.0,705.0,0.5178571428571429,0.5330882352941176,0.9841269841269841,0.375,0.4375,0.3958333333333333,0.375,0.4852686308492201,0.5869565217391305,0.5196078431372549,0.5026845637583892,0.6048387096774194,0.5433333333333333,0.542654028436019,0.6343283582089553,0.5842696629213483,0.22550335570469798,,0.05199306759098787,0.1417910447761194,0.01384083044982699,,28.901200369344412,0.5578947368421052,0.22784810126582278,0.16720604099244876,0.033003300330033,0.19868995633187772,0.03723404255319149,0.1776173285198556,0.034241245136186774,0.041401273885350316,0.012448132780082987,0.03954802259887006,0.030418250950570342,0.16119402985074627,0.17254901960784313,0.16913946587537093,0.21364985163204747,0.15702479338842976,0.68,0.17986577181208055,0.5298507462686567,0.6173913043478261,0.5492957746478874,0.20671140939597316,0.5194805194805194,0.54421768707483,0.38791946308724834,0.4463667820069204,0.45263157894736844,0.5891472868217055,0.026845637583892617,0.35,0.35,0.8571428571428571,0.19865771812080538,0.3783783783783784,0.3783783783783784,1.0,0.3548387096774194,0.5454545454545454,0.04838709677419355,0.3333333333333333,0.20967741935483872,0.18666666666666668,0.03333333333333333,0.4,0.2866666666666667,0.3953488372093023,0.4053691275167785,0.3783783783783784,0.46487268456375824,0.5072712962962963,0.4685956666666666,0.12470023980815348,0.15615615615615616,,0.09267241379310345,0.2273706896551724,11.77538994800694,25.048809523809517,0.2449330127104088,17.0,6.0,2.0,9.0,2.0,3.0,3.0,6.0,3.0,0.045454545454545456,0.02040816326530612,0.05309734513274336,0.024456521739130436,0.25,,0.46153846153846156,1.0,0.6071428571428571,48.0,,3.0,,4.0,19.0,10.0,1.0,,8.0,,0.375,1.0,2.0,,,,True
203894,1610612748,Shabazz Napier,Shabazz Napier,203894,MIA,33172.0,553,-14.0,1019,1031,269.0,274,119,2050,10.0,20.0,1.0,2.0,7.0,1.0,9.0,10.0,20.0,7.0,13.0,,,1.0,3.0,8.0,34.0,3.0,2.0,5.0,21.0,49.0,15.0,47.0,22.0,109.0,1068,1.0,2.0,1.0,3.0,,5.0,6.0,13.0,3.0,8.0,30.0,12.0,30.0,33.0,12.0,2.0,33.0,8.0,3.0,,54.0,26.0,80.0,16.0,10.0,23.0,10.0,21.0,186.0,3.0,6.0,14.0,38.0,,52.0,9.0,61.0,24.0,15.0,9.0,32.0,5.0,26.0,14.0,3.0,6.0,1.0,1.0,46.0,5.0,11.0,23.0,42.0,1.0,39.0,5.0,1.0,28.0,1.0,10.0,1.0,4.0,2.0,1.0,4.0,1.0,,30.0,269.0,0.2857142857142857,0.3,0.7333333333333333,0.3191489361702128,0.3333333333333333,0.375,0.32608695652173914,0.42857142857142855,0.5,0.46153846153846156,0.453125,0.5,0.5,0.5,0.5,0.5555555555555556,0.4895833333333333,,0.061224489795918366,0.05,,,13.408304498269896,0.6956521739130435,,0.11343283582089553,0.019867549668874173,0.08536585365853659,0.020134228187919462,0.10420841683366733,0.019955654101995565,,0.02531645569620253,0.04,0.009345794392523364,0.1391304347826087,0.08571428571428572,0.11304347826086956,0.078125,0.1111111111111111,0.25,0.20833333333333334,0.5,0.5263157894736842,0.3,0.09375,0.1111111111111111,0.14285714285714285,0.20833333333333334,0.5,0.5,0.3,0.13541666666666666,0.5384615384615384,0.5384615384615384,0.7142857142857143,0.3541666666666667,0.23529411764705882,0.23529411764705882,0.75,0.4,0.5,,,0.6,0.3333333333333333,0.14285714285714285,0.3333333333333333,0.23809523809523808,0.4,0.6979166666666666,0.24242424242424243,0.5097363157894738,0.5762875000000001,0.49640249999999997,0.10377358490566038,0.1724137931034483,0.020833333333333332,0.045871559633027525,0.27522935779816515,9.653061224489797,25.572340425531912,0.26398429833169773,3.0,1.0,,,1.0,2.0,,,8.0,0.2222222222222222,,0.047619047619047616,,,,0.3333333333333333,1.0,0.42857142857142855,9.0,1.0,,,1.0,,3.0,,,3.0,,,,,1.0,,,True
203958,1610612748,Andre Dawkins,Andre Dawkins,203958,MIA,395.0,7,3.0,13,12,,6,2,25,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,,3.0,11,,,1.0,1.0,,3.0,,,,,,,,3.0,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,1.5,1.5,,1.5,1.5,,1.0,,,,,,6.666666666666667,,,0.16666666666666666,,,,0.125,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,1.0,1.0,0.5067,0.5067,,,,,1.0,,,24.9,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,True
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,39810.0,664,25.0,1256,1250,289.0,303,117,2506,60.0,90.0,11.0,18.0,27.0,38.0,83.0,41.0,109.0,,2.0,,1.0,,1.0,4.0,15.0,2.0,2.0,5.0,139.0,282.0,4.0,17.0,77.0,367.0,1309,13.0,28.0,,3.0,5.0,31.0,42.0,84.0,2.0,6.0,124.0,130.0,148.0,3.0,9.0,10.0,15.0,4.0,14.0,,84.0,40.0,124.0,21.0,19.0,50.0,8.0,26.0,288.0,11.0,11.0,17.0,31.0,2.0,50.0,22.0,72.0,24.0,16.0,8.0,44.0,14.0,24.0,26.0,1.0,20.0,2.0,3.0,70.0,3.0,18.0,17.0,36.0,4.0,77.0,,5.0,111.0,15.0,50.0,,7.0,6.0,1.0,7.0,2.0,,122.0,285.0,0.4676258992805755,0.48507462686567165,0.25,0.23529411764705882,,0.3333333333333333,0.23529411764705882,0.4929078014184397,0.4642857142857143,0.5,0.48494983277591974,0.41935483870967744,0.5,0.5303468208092486,0.44285714285714284,0.5636363636363636,0.056856187290969896,,0.04964539007092199,0.07777777777777778,0.03669724770642202,,29.70651395848246,0.6285714285714286,0.0625,0.07542579075425791,0.028205128205128206,0.08374384236453201,0.06790123456790123,0.0781758957654723,0.03985507246376811,0.02962962962962963,0.05319148936170213,0.012422360248447204,0.07017543859649122,0.0915032679738562,0.0707070707070707,0.06289308176100629,0.07194244604316546,0.109375,0.2857142857142857,0.3010033444816054,0.6666666666666666,0.7228915662650602,0.55,0.27759197324414714,0.4578313253012048,0.475,0.36454849498327757,0.3761467889908257,0.3904761904761905,0.4634146341463415,0.006688963210702341,,,,0.05016722408026756,0.26666666666666666,0.26666666666666666,0.25,0.5806451612903226,0.6111111111111112,0.03225806451612903,,0.06451612903225806,0.3,0.011111111111111112,,0.05555555555555555,0.4,0.35785953177257523,0.26666666666666666,0.47284464882943145,0.48108421052631584,0.4692166666666668,0.1497005988023952,0.15772870662460567,,0.08446866485013624,0.33787465940054495,10.021985815602838,24.799999999999997,0.2300955414012739,18.0,,,6.0,1.0,4.0,,,5.0,0.03614457831325301,,0.0625,0.04316546762589928,0.5454545454545454,,,,0.6666666666666666,34.0,,,,2.0,2.0,12.0,,,8.0,,0.34210526315789475,,,,,,True
203516,1610612748,James Ennis III,James Ennis III,203516,MIA,19044.0,317,-12.0,587,582,134.0,139,70,1169,14.0,28.0,3.0,6.0,2.0,3.0,8.0,4.0,11.0,2.0,9.0,1.0,1.0,,1.0,5.0,15.0,,2.0,5.0,21.0,47.0,7.0,24.0,17.0,80.0,613,4.0,8.0,1.0,1.0,3.0,14.0,3.0,7.0,2.0,6.0,15.0,28.0,14.0,21.0,,8.0,14.0,5.0,6.0,,8.0,6.0,14.0,4.0,2.0,6.0,,2.0,34.0,3.0,10.0,15.0,14.0,8.0,37.0,14.0,51.0,12.0,6.0,6.0,6.0,,4.0,2.0,,2.0,,,8.0,,2.0,13.0,27.0,3.0,18.0,,2.0,23.0,1.0,11.0,,6.0,5.0,1.0,6.0,3.0,,15.0,134.0,0.6666666666666666,0.8235294117647058,1.0,0.2916666666666667,1.0,0.3333333333333333,0.30434782608695654,0.44680851063829785,0.5,0.42857142857142855,0.44366197183098594,0.6111111111111112,0.46153846153846156,0.4878048780487805,0.6363636363636364,0.5,0.3380281690140845,,0.1276595744680851,0.17857142857142858,,,13.513513513513514,0.75,0.3333333333333333,0.07777777777777778,0.05128205128205128,0.15306122448979592,0.043478260869565216,0.10431654676258993,0.04924242424242424,0.07692307692307693,,0.05555555555555555,0.058823529411764705,0.03076923076923077,0.14,0.07692307692307693,0.125,0.23076923076923078,0.5,0.39436619718309857,0.5,0.6086956521739131,0.6428571428571429,0.11267605633802817,0.375,0.42857142857142855,0.15492957746478872,0.36363636363636365,0.36363636363636365,1.0,0.1267605633802817,0.2222222222222222,0.2222222222222222,1.0,0.2112676056338028,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.5,0.1111111111111111,1.0,,0.15384615384615385,0.07692307692307693,,0.38461538461538464,0.4,0.7323943661971831,0.35714285714285715,0.5308964285714286,0.5354388888888889,0.46155833333333335,0.13580246913580246,0.19298245614035087,,0.175,0.1875,6.51063829787234,25.954166666666666,0.2282793867120954,1.0,,1.0,4.0,1.0,,,,3.0,0.125,0.038461538461538464,,0.1111111111111111,,1.0,,,0.5,3.0,1.0,1.0,,2.0,,1.0,,,1.0,,0.3333333333333333,,,,,,True
2736,1610612748,Luol Deng,Luol Deng,2736,MIA,58234.0,971,-27.0,1828,1816,459.0,439,183,3644,77.0,128.0,13.0,24.0,28.0,22.0,48.0,27.0,62.0,19.0,44.0,1.0,1.0,1.0,8.0,9.0,41.0,2.0,3.0,12.0,126.0,238.0,28.0,85.0,78.0,414.0,1971,17.0,31.0,1.0,3.0,13.0,50.0,16.0,41.0,4.0,20.0,71.0,160.0,92.0,81.0,3.0,20.0,41.0,9.0,23.0,3.0,38.0,11.0,49.0,8.0,3.0,19.0,8.0,11.0,109.0,10.0,35.0,34.0,62.0,6.0,102.0,46.0,148.0,32.0,28.0,4.0,21.0,8.0,13.0,18.0,4.0,8.0,,3.0,39.0,2.0,9.0,24.0,42.0,2.0,86.0,1.0,4.0,108.0,8.0,46.0,,11.0,9.0,2.0,11.0,8.0,,71.0,453.0,0.6349206349206349,0.6896551724137931,0.9642857142857143,0.32941176470588235,0.3333333333333333,0.2,0.32941176470588235,0.5294117647058824,0.5483870967741935,0.3902439024390244,0.5201238390092879,0.5441176470588235,0.36065573770491804,0.5549597855227882,0.5813953488372093,0.44375,0.2631578947368421,0.03529411764705882,0.09663865546218488,0.1484375,0.016129032258064516,0.04878048780487805,20.196078431372552,0.5384615384615384,0.12244897959183673,0.10671256454388985,0.06097560975609756,0.1152542372881356,0.043478260869565216,0.1095890410958904,0.055970149253731345,0.07853403141361257,0.07547169811320754,0.03571428571428571,0.037267080745341616,0.0963302752293578,0.11392405063291139,0.11219512195121951,0.1085972850678733,0.13513513513513514,0.7272727272727273,0.39628482972136225,0.6015625,0.7064220183486238,0.6363636363636364,0.14860681114551083,0.4583333333333333,0.4888888888888889,0.19195046439628483,0.43548387096774194,0.4426229508196721,0.7407407407407407,0.13622291021671826,0.4318181818181818,0.4418604651162791,0.9473684210526315,0.12693498452012383,0.21951219512195122,0.23076923076923078,1.0,0.7058823529411765,0.5416666666666666,0.029411764705882353,1.0,0.058823529411764705,0.45901639344262296,0.13114754098360656,0.125,0.19672131147540983,0.25,0.6594427244582043,0.21951219512195122,0.5306501547987617,0.5440596774193548,0.529722131147541,0.12742382271468145,0.16666666666666666,,0.12077294685990338,0.17149758454106281,7.409663865546216,24.064705882352943,0.2510940919037199,12.0,,1.0,7.0,1.0,2.0,1.0,1.0,4.0,0.0625,0.017857142857142856,0.057971014492753624,0.04929577464788732,0.23076923076923078,,,,0.42857142857142855,27.0,,1.0,,4.0,,12.0,,,12.0,0.022727272727272728,0.5,,,,,,True
