EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFtPoints,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,Fg2aBlocked,Corner3Assists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Charge Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,OffFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyCorner3FGM,BlockedLongMidRange,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,Blocked3s,BlockedArc3,BlockedCorner3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,on,Corner3PctBlocked,HeaveMakes
200779,1610612760,Steve Novak,Steve Novak,200779,OKC,1163.0,19,16,44,40,24,27,7.0,84,1.0,1.0,1.0,2.0,1.0,1.0,1,1.0,2.0,5.0,52,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,2.0,1.0,5.0,5.0,1.0,2.0,24,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.8333333333333334,0.5,0.8333333333333334,0.5,0.6666666666666666,5.88235294117647,1.0,0.1428571428571428,0.4,0.2105263157894736,0.2222222222222222,1.0,0.25,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.5,0.5,1.0,0.5,0.6666666666666666,0.5,0.5379166666666667,0.5117499999999999,0.4,23.2,24.25,0.5454545454545454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
201566,1610612760,Russell Westbrook,Russell Westbrook,201566,OKC,58854.0,981,98,2032,2014,591,583,288.0,4046,61.0,167.0,42.0,127.0,50.0,210.0,468,44.0,133.0,766.0,2200,56.0,126.0,52.0,281.0,66.0,63.0,126.0,42.0,187.0,67.0,254.0,37.0,35.0,575.0,62.0,110.0,9.0,181.0,224.0,80.0,273.0,585,11.0,0.1571428571428571,0.1601941747572815,0.4772727272727273,0.3308270676691729,0.3333333333333333,0.4487179487179487,0.4444444444444444,0.4592346089850249,0.5,0.5301542776998598,0.5840336134453782,0.2212978369384359,35.410526315789475,0.1607142857142857,0.170807453416149,0.2116040955631399,0.183564567769477,0.16,0.1961722488038277,0.25,0.2778702163061564,0.3652694610778443,0.3674698795180723,0.1311475409836065,0.2113144758735441,0.3307086614173228,0.3307086614173228,0.4523809523809524,0.2808988764044944,0.5574043261231281,0.3333333333333333,0.5185240833333334,0.50134604519774,0.3668407310704961,8.877564102564103,25.51428571428572,0.2908464566929133,117.0,202.0,7.0,16.0,29.0,52.0,32.0,99.0,2.0,6.0,1.0,3.0,2.0,3.0,13.0,22.0,214.0,11.0,36.0,4.0,16.0,15.0,49.0,22.0,103.0,354.0,69.0,8.0,1.0,32.0,30.0,122.0,30.0,18.0,23.0,2.0,43.0,13.0,55.0,36.0,19.0,89.0,13.0,66.0,39.0,3.0,23.0,3.0,3.0,128.0,9.0,45.0,16.0,2.0,5.0,1.0,8.0,10.0,174.0,2.0,3.0,7.0,10.0,257.0,17.0,1.0,12.0,90.0,4.0,36.0,11.0,10.0,1.0,11.0,6.0,1.0,30.0,0.25,0.4230769230769231,0.3055555555555556,0.3269230769230769,0.3870967741935484,0.0683760683760683,0.1089108910891089,0.0909090909090909,0.0059880239520958,0.6953125,0.0256410256410256,0.0332850940665701,0.0684410646387832,0.0429769392033543,0.0323741007194244,0.0374331550802139,0.0309734513274336,0.0761421319796954,0.0454545454545454,0.1469387755102041,0.2110552763819095,0.0418006430868167,0.5454545454545454,0.3361064891846921,0.5792079207920792,0.65,0.188034188034188,0.1647254575707154,0.3232323232323232,0.3555555555555555,0.09375,0.0099833610648918,0.3333333333333333,0.3333333333333333,1.0,0.3076923076923077,0.4375,0.0576923076923076,0.3333333333333333,1.0,0.25,0.2307692307692307,0.6666666666666666,0.2921348314606741,0.5576923076923077,0.0112359550561797,0.44,0.4986230769230769,0.138847858197932,0.166358595194085,0.0294117647058823,0.0639686684073107,,,,,,,,,,,,,,True,,
201627,1610612760,Anthony Morrow,Anthony Morrow,201627,OKC,42851.0,714,144,1471,1453,420,415,203.0,2924,21.0,46.0,34.0,83.0,25.0,62.0,119,63.0,136.0,344.0,1517,13.0,28.0,41.0,101.0,66.0,183.0,83.0,34.0,14.0,6.0,20.0,2.0,,46.0,21.0,35.0,7.0,63.0,81.0,44.0,101.0,416,5.0,0.532258064516129,0.6111111111111112,0.9682539682539684,0.4632352941176471,0.4632352941176471,0.5210084033613446,0.4642857142857143,0.6137254901960785,0.644927536231884,0.6394052044609665,0.6644736842105263,0.5333333333333333,16.55863288155569,0.1489361702127659,0.075268817204301,0.0901287553648068,0.0802292263610315,0.0545454545454545,0.0886075949367088,0.0933333333333333,0.1803921568627451,0.4565217391304347,0.4666666666666667,0.8095238095238095,0.3254901960784314,0.4096385542168674,0.4096385542168674,1.0,0.3623188405797101,0.6509803921568628,0.4096385542168674,0.5069203921568627,0.4997065217391305,0.2936046511627907,10.622689075630252,24.22941176470589,0.2855200543847722,19.0,30.0,10.0,14.0,4.0,7.0,22.0,43.0,29.0,53.0,3.0,6.0,16.0,7.0,15.0,9.0,31.0,15.0,19.0,10.0,21.0,3.0,63.0,21.0,12.0,58.0,6.0,16.0,,6.0,4.0,13.0,1.0,3.0,15.0,,18.0,6.0,18.0,11.0,7.0,7.0,1.0,3.0,6.0,2.0,4.0,,,13.0,,4.0,21.0,,,,,3.0,28.0,,3.0,5.0,,35.0,3.0,,1.0,8.0,3.0,6.0,6.0,3.0,2.0,6.0,3.0,,5.0,0.4761904761904761,0.5121951219512195,0.7894736842105263,0.75,0.75,0.0504201680672268,0.1,0.0465116279069767,0.0217391304347826,0.5384615384615384,,0.0301204819277108,0.0143540669856459,0.0254596888260254,0.0430622009569378,0.0336134453781512,0.0117647058823529,0.0196078431372549,,0.0941176470588235,0.0769230769230769,0.048780487804878,0.5,0.1176470588235294,0.6333333333333333,0.7037037037037037,0.3684210526315789,0.1686274509803921,0.5116279069767442,0.5365853658536586,0.4090909090909091,0.2078431372549019,0.5471698113207547,0.5471698113207547,0.9310344827586208,0.35,0.7142857142857143,0.15,0.5,0.6666666666666666,0.375,0.4666666666666667,1.0,0.1014492753623188,0.5714285714285714,0.2318840579710145,0.36,0.546717741935484,0.0418250950570342,0.064516129032258,0.0215827338129496,0.1831395348837209,12.0,1.0,0.3,0.75,,,,,,,,,,True,,
202683,1610612760,Enes Kanter,Enes Kanter,202683,OKC,34732.0,579,58,1196,1187,339,341,186.0,2383,18.0,44.0,,,,144.0,249,2.0,3.0,358.0,1304,36.0,58.0,1.0,99.0,142.0,6.0,,,9.0,8.0,17.0,5.0,3.0,42.0,25.0,85.0,8.0,118.0,215.0,52.0,98.0,335,4.0,0.4930555555555556,0.7029702970297029,1.0,0.6666666666666666,0.6666666666666666,0.5783132530120482,0.6206896551724138,0.5833333333333334,0.635593220338983,0.6172413793103448,0.6875,0.0119047619047619,23.017543859649123,0.2105263157894736,0.2421652421652421,0.15527950310559,0.21484375,0.2761904761904762,0.1451612903225806,0.1891891891891892,0.1746031746031746,0.4090909090909091,0.4186046511627907,0.9444444444444444,,,,,,0.6468253968253969,,0.5320563492063493,0.5423822033898306,0.276536312849162,5.462650602409638,22.566666666666663,0.2834448160535117,106.0,160.0,46.0,72.0,28.0,37.0,20.0,45.0,2.0,3.0,,,1.0,,,,64.0,50.0,80.0,,,13.0,113.0,1.0,24.0,146.0,,86.0,,20.0,3.0,6.0,,26.0,68.0,3.0,97.0,6.0,8.0,6.0,2.0,17.0,2.0,5.0,21.0,3.0,12.0,2.0,3.0,38.0,7.0,6.0,21.0,3.0,4.0,,4.0,5.0,70.0,1.0,11.0,1.0,1.0,87.0,11.0,,,43.0,,6.0,10.0,5.0,5.0,10.0,5.0,,4.0,,1.0,0.625,0.625,0.6348314606741573,0.0803212851405622,0.11875,,0.0227272727272727,0.4473684210526316,0.0566037735849056,0.1552511415525114,0.1805555555555555,0.1615120274914089,0.1703296703296703,0.1652173913043478,0.1276595744680851,0.1682242990654205,0.2162162162162162,0.217391304347826,0.2366412213740458,0.0705882352941176,0.5,0.6349206349206349,0.6625,0.75177304964539,0.4528301886792453,0.1785714285714285,0.4444444444444444,0.4444444444444444,0.3,0.0119047619047619,0.6666666666666666,0.6666666666666666,1.0,0.9,0.6388888888888888,,,,,,,0.6271186440677966,0.7567567567567568,0.0169491525423728,,0.5547603174603174,0.1514084507042253,0.1530249110320284,,0.3156424581005586,1.0,,0.0217391304347826,1.0,1.0,1.0,3.0,,,,,,,True,,
203079,1610612760,Dion Waiters,Dion Waiters,203079,OKC,85323.0,1422,116,2900,2890,772,766,406.0,5790,72.0,174.0,29.0,88.0,20.0,186.0,444,51.0,160.0,595.0,3059,37.0,82.0,36.0,126.0,110.0,129.0,88.0,29.0,55.0,34.0,89.0,22.0,17.0,212.0,51.0,50.0,5.0,106.0,135.0,96.0,126.0,763,8.0,0.2956989247311828,0.2989130434782608,0.8431372549019608,0.31875,0.31875,0.4189189189189189,0.4512195121951219,0.4346026490066225,0.4661016949152542,0.4548929663608562,0.4809160305343511,0.2649006622516556,21.238151658767773,0.0588235294117647,0.0539956803455723,0.1130820399113082,0.0733478576615831,0.0388349514563106,0.1297468354430379,0.074074074074074,0.2880794701986754,0.4137931034482758,0.4161849710982659,0.2083333333333333,0.1456953642384106,0.3295454545454545,0.3295454545454545,0.7241379310344828,0.1694915254237288,0.6158940397350994,0.3295454545454545,0.5237462748344373,0.5156622881355933,0.2117647058823529,8.991441441441442,24.19375,0.2662068965517241,101.0,212.0,6.0,13.0,19.0,41.0,13.0,58.0,22.0,72.0,1.0,11.0,16.0,3.0,8.0,7.0,70.0,13.0,37.0,4.0,19.0,1.0,39.0,12.0,16.0,262.0,24.0,4.0,,30.0,12.0,29.0,9.0,3.0,25.0,1.0,29.0,12.0,46.0,18.0,28.0,34.0,12.0,21.0,29.0,3.0,13.0,4.0,4.0,63.0,4.0,14.0,39.0,2.0,1.0,,3.0,3.0,89.0,,1.0,5.0,8.0,112.0,11.0,,,49.0,1.0,11.0,9.0,8.0,1.0,11.0,5.0,,7.0,0.2105263157894736,0.3333333333333333,0.3513513513513513,0.3392857142857143,0.3421052631578947,0.0675675675675675,0.1179245283018868,0.0689655172413793,0.0057471264367816,0.5396825396825397,0.01,0.0245338567222767,0.0075,0.0197322057787174,0.032258064516129,0.0148698884758364,0.0230547550432276,0.0104895104895104,,0.0532544378698224,0.07168458781362,0.0363636363636363,0.4545454545454545,0.3509933774834437,0.4764150943396226,0.5401069518716578,0.3465346534653465,0.0960264900662251,0.2241379310344827,0.2407407407407407,0.3846153846153846,0.119205298013245,0.3055555555555556,0.3055555555555556,1.0,0.2321428571428571,0.4615384615384615,0.1964285714285714,0.0909090909090909,1.0,0.1428571428571428,0.375,0.3333333333333333,0.3474576271186441,0.4634146341463415,0.135593220338983,0.35,0.4865897727272729,0.077760497667185,0.1016597510373444,0.0062111801242236,0.0655462184873949,5.0,,0.1666666666666666,0.3125,,,,2.0,1.0,1.0,,,,True,,
203500,1610612760,Steven Adams,Steven Adams,203500,OKC,35199.0,587,-28,1160,1164,259,209,166.0,2324,,,,1.0,1.0,66.0,116,,1.0,165.0,1281,14.0,23.0,1.0,39.0,92.0,,,,13.0,9.0,22.0,7.0,9.0,53.0,31.0,66.0,6.0,103.0,171.0,83.0,39.0,257,6.0,0.696969696969697,0.8518518518518519,,,,0.5689655172413793,0.6086956521739131,0.5641025641025641,0.5833333333333334,0.5612244897959183,0.5571428571428572,0.0085470085470085,12.289685442574982,0.2857142857142857,0.180327868852459,0.1834319526627219,0.1813084112149532,0.1428571428571428,0.203125,0.1219512195121951,,,,,0.0085470085470085,,,,0.0416666666666666,0.7264957264957265,,0.561253448275862,0.558104347826087,0.2363636363636363,3.006896551724138,73.7,0.2232758620689655,51.0,84.0,14.0,25.0,9.0,17.0,15.0,32.0,,,,,,,,,33.0,17.0,29.0,,,13.0,47.0,,11.0,40.0,,24.0,1.0,5.0,2.0,2.0,2.0,16.0,48.0,4.0,68.0,8.0,12.0,9.0,3.0,8.0,2.0,3.0,14.0,2.0,5.0,,2.0,22.0,1.0,4.0,32.0,5.0,2.0,,13.0,6.0,53.0,,8.0,1.0,,64.0,4.0,,,24.0,,10.0,22.0,14.0,8.0,22.0,17.0,1.0,7.0,,,0.5862068965517241,0.5862068965517241,0.6025641025641025,0.043103448275862,0.0476190476190476,0.03125,,0.3636363636363636,0.0769230769230769,0.1124121779859484,0.1025641025641025,0.1097770154373928,0.1636363636363636,0.0769230769230769,0.0827586206896551,0.0991735537190082,0.1142857142857142,0.1726618705035971,0.2314814814814814,0.1777777777777777,0.7727272727272727,0.717948717948718,0.6071428571428571,0.6375,0.7058823529411765,0.2735042735042735,0.46875,0.4838709677419355,0.6666666666666666,,,,,0.8620689655172413,0.56,,,,,,,0.7083333333333334,0.5294117647058824,,,0.5446125,0.1751824817518248,0.1764705882352941,,0.2848484848484848,,,0.1428571428571428,,,,,,,,,,,True,,
203956,1610612760,Mitch McGary,Mitch McGary,203956,OKC,17891.0,298,66,617,623,184,181,92.0,1240,3.0,12.0,,1.0,1.0,45.0,93,,1.0,109.0,628,11.0,27.0,1.0,33.0,68.0,,1.0,,5.0,3.0,8.0,2.0,,19.0,22.0,39.0,8.0,69.0,103.0,46.0,33.0,184,1.0,0.7555555555555555,0.918918918918919,,,,0.4838709677419355,0.4074074074074074,0.4787234042553192,0.3928571428571428,0.5190476190476191,0.4714285714285714,0.0106382978723404,17.012448132780083,0.32,0.2108108108108108,0.205607476635514,0.2089041095890411,0.196078431372549,0.2121212121212121,0.1951219512195122,0.1276595744680851,0.25,0.25,1.0,0.0106382978723404,,,,0.0357142857142857,0.648936170212766,,0.5422207446808511,0.5204946428571429,0.3027522935779816,4.970967741935484,24.7,0.2982171799027552,34.0,60.0,9.0,16.0,7.0,15.0,8.0,21.0,,,,,,,,,19.0,10.0,20.0,,,6.0,26.0,,11.0,22.0,,16.0,,8.0,1.0,5.0,,10.0,23.0,1.0,34.0,4.0,8.0,4.0,4.0,10.0,1.0,3.0,8.0,1.0,7.0,,,18.0,3.0,6.0,29.0,2.0,,,3.0,5.0,20.0,3.0,2.0,1.0,,26.0,4.0,,,11.0,,4.0,9.0,8.0,1.0,9.0,5.0,1.0,4.0,,,0.5,0.5,0.5652173913043478,0.086021505376344,0.0833333333333333,0.1428571428571428,,0.5555555555555556,0.0666666666666666,0.1050228310502283,0.1176470588235294,0.1085526315789473,0.099009900990099,0.1403508771929824,0.081967213114754,0.109090909090909,0.1333333333333333,0.1830985915492957,0.2539682539682539,0.1,0.5555555555555556,0.6382978723404256,0.5666666666666667,0.6181818181818182,0.7058823529411765,0.2234042553191489,0.3809523809523809,0.4444444444444444,0.875,,,,,0.8,0.5625,,,,,,,0.5357142857142857,0.4666666666666667,,,0.528861111111111,0.1089108910891089,0.11,,0.2385321100917431,,,0.1111111111111111,,1.0,,1.0,,,,,,,True,,
2555,1610612760,Nick Collison,Nick Collison,2555,OKC,24046.0,401,66,811,805,218,242,118.0,1616,2.0,20.0,,1.0,,35.0,82,4.0,10.0,106.0,795,6.0,14.0,,22.0,38.0,12.0,1.0,,22.0,9.0,31.0,6.0,6.0,71.0,21.0,37.0,5.0,63.0,104.0,57.0,22.0,215,9.0,0.5428571428571428,0.8636363636363636,1.0,0.4,0.4,0.4268292682926829,0.4285714285714285,0.4456521739130434,0.4285714285714285,0.5047619047619047,0.5238095238095238,0.108695652173913,13.135593220338984,0.1724137931034483,0.1497975708502024,0.1381578947368421,0.1453634085213032,0.2083333333333333,0.1098901098901098,0.180327868852459,0.217391304347826,0.1,0.1,1.0,0.0108695652173913,,,,,0.6521739130434783,,0.5219951086956522,0.5215571428571429,0.2075471698113207,6.404878048780488,23.12,0.2688039457459926,32.0,50.0,16.0,26.0,6.0,10.0,1.0,12.0,4.0,9.0,1.0,3.0,,,,,24.0,16.0,27.0,1.0,3.0,9.0,44.0,,10.0,32.0,,26.0,,6.0,3.0,14.0,2.0,9.0,32.0,,41.0,2.0,13.0,7.0,6.0,8.0,3.0,8.0,11.0,2.0,,,,19.0,3.0,5.0,29.0,6.0,1.0,,2.0,3.0,31.0,3.0,7.0,,1.0,31.0,5.0,,,13.0,,5.0,10.0,9.0,1.0,10.0,6.0,,5.0,0.3333333333333333,,0.5925925925925926,0.5833333333333334,0.6285714285714286,0.073170731707317,0.08,0.1666666666666666,,0.4210526315789473,,0.1088435374149659,0.0697674418604651,0.0969267139479905,0.1339285714285714,0.1095890410958904,0.0825688073394495,0.072289156626506,0.0652173913043478,0.1168831168831168,0.1081081081081081,0.0425531914893617,0.6,0.5434782608695652,0.64,0.6956521739130435,0.53125,0.1304347826086956,0.0833333333333333,0.1,,0.0978260869565217,0.4444444444444444,0.4444444444444444,1.0,0.8666666666666667,0.6153846153846154,0.1,0.3333333333333333,1.0,,,,0.7142857142857143,0.6,,,0.5749678571428571,0.13,0.1444444444444444,,0.4150943396226415,,,0.125,,,,1.0,,,,,,,True,,
203103,1610612760,Perry Jones III,Perry Jones III,203103,OKC,3979.0,66,-20,135,139,50,41,16.0,274,,,,6.0,3.0,2.0,10,,7.0,4.0,154,,4.0,3.0,,4.0,,6.0,,1.0,3.0,4.0,1.0,,11.0,5.0,3.0,1.0,9.0,11.0,7.0,,50,1.0,1.0,1.0,,,,0.2,,0.1176470588235294,,0.1176470588235294,,0.4117647058823529,12.258064516129032,0.25,0.075,0.2272727272727272,0.1290322580645161,0.0555555555555555,0.2666666666666666,0.1428571428571428,,,,,0.3529411764705882,,,,0.4285714285714285,0.7058823529411765,,0.5437941176470588,0.5536928571428571,,3.66,24.37142857142857,0.3703703703703703,2.0,5.0,,1.0,,2.0,,5.0,,1.0,,,,,,,,,2.0,,,,,,,,,,,2.0,2.0,1.0,,,2.0,,2.0,,5.0,2.0,3.0,1.0,,1.0,1.0,,,,1.0,2.0,,,3.0,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,0.2,,0.4,,0.5,,0.0408163265306122,,0.0289855072463768,,0.0526315789473684,0.0909090909090909,,,0.0833333333333333,0.1,,,0.2941176470588235,0.4,0.4,1.0,0.2941176470588235,,,,0.0588235294117647,,,,0.5,,,,,,,,0.2857142857142857,,,,0.4213,,,,,,,,,,,,,,,,,,True,,
201571,1610612760,D.J. Augustin,D.J. Augustin,201571,OKC,22044.0,367,32,739,737,189,189,115.0,1476,2.0,8.0,9.0,37.0,12.0,18.0,45,18.0,56.0,112.0,764,2.0,4.0,18.0,22.0,10.0,45.0,34.0,9.0,23.0,15.0,38.0,9.0,6.0,91.0,9.0,22.0,3.0,34.0,38.0,19.0,20.0,181,,0.2777777777777778,0.2777777777777778,0.8333333333333334,0.3214285714285714,0.3396226415094339,0.4,0.5,0.4455445544554455,0.3636363636363636,0.4955357142857143,0.4230769230769231,0.5544554455445545,14.8105625717566,0.125,0.0990990990990991,0.0671641791044776,0.0870786516853932,0.0602409638554216,0.0581395348837209,0.0833333333333333,0.0792079207920792,0.25,0.25,0.5,0.3663366336633663,0.2432432432432432,0.2432432432432432,0.6666666666666666,0.5454545454545454,0.7524752475247525,0.2647058823529412,0.5122365979381442,0.5045725,0.1964285714285714,6.8244444444444445,25.830357142857142,0.2557510148849797,8.0,20.0,,2.0,1.0,2.0,8.0,17.0,9.0,19.0,1.0,1.0,6.0,1.0,3.0,2.0,22.0,1.0,4.0,2.0,4.0,1.0,9.0,4.0,6.0,26.0,9.0,,3.0,9.0,6.0,14.0,3.0,1.0,3.0,,4.0,1.0,13.0,10.0,3.0,10.0,3.0,6.0,7.0,,4.0,1.0,2.0,17.0,1.0,1.0,9.0,2.0,,1.0,,1.0,27.0,1.0,,1.0,,26.0,1.0,,1.0,6.0,2.0,4.0,1.0,,1.0,1.0,1.0,,2.0,0.5,0.2222222222222222,0.25,0.5,0.5,0.2,0.35,0.1176470588235294,,0.5882352941176471,,0.0106761565836298,0.0088495575221238,0.0101522842639593,0.008130081300813,0.0142857142857142,0.0113636363636363,,0.0294117647058823,0.0941176470588235,0.1666666666666666,0.02,1.0,0.198019801980198,0.4,0.6153846153846154,0.375,0.1683168316831683,0.4705882352941176,0.5333333333333333,0.125,0.1881188118811881,0.4736842105263157,0.4736842105263157,1.0,0.25,,0.125,1.0,1.0,0.375,0.3333333333333333,,0.0909090909090909,0.5,0.2727272727272727,0.1666666666666666,0.548825,0.074074074074074,0.12,0.0344827586206896,0.0803571428571428,2.0,,,0.3333333333333333,,,,,,,,,,True,,
