EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,FTDefRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,FTA,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Fg2aBlocked,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,Steals,BadPassSteals,DeadBallTurnovers,LostBallTurnovers,ShootingFouls,Charge Fouls,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,TwoPtShootingFoulsDrawnPct,PtsUnassisted3s,LostBallSteals,SecondChanceAtRimFGA,Loose Ball Fouls Drawn,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,AtRimPctAssisted,SecondChanceAtRimFrequency,SelfOReb,LostBallOutOfBoundsTurnovers,Travels,Offensive Fouls,2pt And 1 Free Throw Trips,BlockedShortMidRange,OffShortMidRangeReboundPct,SelfORebPct,SecondChanceAtRimFGM,PenaltyArc3FGM,PenaltyFG3M,Offensive Fouls Drawn,PenaltyFg3Pct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy,FTOffRebounds,BlockingFouls,Loose Ball Fouls,RecoveredBlocks,OffFTReboundPct,BlocksRecoveredPct,PtsPutbacks,SecondChanceTurnovers,on,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Clear Path Fouls,Charge Fouls Drawn,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,Corner3Assists,BlockingFoulsDrawn,Blocked3s,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,LongMidRangePctBlocked,SecondChanceCorner3FGM,Fg3aBlocked,3pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,Corner3PctBlocked
101110,1610612764,Martell Webster,Martell Webster,101110,WAS,1817.0,30,-19.0,62,58,25.0,22,7.0,120,2.0,2.0,1.0,1.0,2.0,6.0,1.0,4.0,2.0,2.0,2.0,7.0,3.0,13.0,77,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,3.0,2.0,2.0,6.0,6.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,1.0,3.0,25.0,1.0,1.0,0.5,0.5,1.0,0.2857142857142857,0.2857142857142857,1.0,1.0,1.0,0.5555555555555556,0.5,0.16666666666666666,0.5909090909090909,0.5,0.21428571428571427,0.7777777777777778,18.055555555555557,1.0,0.5,0.2222222222222222,0.07692307692307693,0.2857142857142857,0.2222222222222222,1.0,1.0,0.5,0.1111111111111111,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.5,0.16666666666666666,0.6666666666666666,0.7777777777777778,0.3333333333333333,0.5130388888888889,0.44985,0.5126166666666666,0.1,0.125,0.15384615384615385,0.23076923076923078,16.05,24.657142857142855,0.4032258064516129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101198,1610612764,Will Bynum,Will Bynum,101198,WAS,4000.0,67,-50.0,131,126,38.0,35,16.0,257,3.0,10.0,,,,9.0,3.0,4.0,10.0,22.0,,9.0,2.0,22.0,167,1.0,3.0,3.0,2.0,2.0,4.0,4.0,1.0,5.0,2.0,18.0,,9.0,,14.0,18.0,5.0,40.0,2.0,,4.0,6.0,7.0,6.0,8.0,3.0,9.0,5.0,4.0,,1.0,5.0,38.0,1.0,1.0,0.1,0.1,,,,0.45454545454545453,0.3333333333333333,0.5,0.3225806451612903,0.16666666666666666,0.25,0.3333333333333333,0.16666666666666666,0.2777777777777778,0.2903225806451613,26.797385620915033,0.875,,0.10526315789473684,0.06896551724137931,,0.3225806451612903,0.3,0.3,,,0.2903225806451613,,,,0.5,,0.5,0.4838709677419355,,0.4778645161290324,0.47365,0.440375,0.03125,,0.09090909090909091,0.22727272727272727,10.968181818181819,25.733333333333334,0.2900763358778626,3.0,6.0,1.0,1.0,4.0,6.0,2.0,4.0,4.0,5.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,0.09090909090909091,0.16666666666666666,0.16666666666666666,0.05128205128205128,0.023255813953488372,0.05,0.031746031746031744,0.07142857142857142,1.0,0.2222222222222222,0.4,0.1935483870967742,0.5,0.6,0.1935483870967742,0.6666666666666666,0.8,0.25,0.125,1.0,0.043478260869565216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201196,1610612764,Ramon Sessions,Ramon Sessions,201196,WAS,837.0,14,-20.0,29,27,8.0,3,3.0,56,1.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,5.0,39,,,,,,,,,,,2.0,,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,2.0,,,,,,8.0,,,,,,1.0,1.0,1.0,,,1.25,,,1.25,,,0.5,5.88235294117647,,,,,,0.5,1.0,1.0,,,0.5,1.0,1.0,,,,,0.5,1.0,0.37639999999999996,,,,,,,16.8,24.8,0.27586206896551724,,,,,,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201971,1610612764,DeJuan Blair,DeJuan Blair,201971,WAS,1512.0,25,-17.0,52,50,21.0,22,5.0,102,,,,,,,,,3.0,7.0,,,1.0,7.0,66,,2.0,,,,1.0,,1.0,1.0,6.0,,,,,,,,,,,3.0,6.0,,,,,6.0,2.0,2.0,,1.0,1.0,21.0,,,1.0,1.0,,,,0.42857142857142855,,,0.42857142857142855,,,0.4375,,0.25,,13.333333333333334,,,,0.125,,,,,,,,,,,,,,0.5714285714285714,,0.5273714285714286,0.6561,0.6964,,,,0.14285714285714285,4.385714285714285,,0.40384615384615385,1.0,4.0,,1.0,2.0,3.0,2.0,,,,,2.0,1.0,3.0,3.0,1.0,,,,6.0,,,,,,0.2857142857142857,0.25,0.3333333333333333,0.2,0.07692307692307693,0.2,0.13043478260869565,,,,,0.5714285714285714,0.25,0.3333333333333333,0.42857142857142855,0.6666666666666666,1.0,1.0,1.0,,,,1.0,2.0,1.0,0.3333333333333333,0.2222222222222222,0.4,0.2,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202338,1610612764,Kevin Seraphin,Kevin Seraphin,202338,WAS,3193.0,53,-37.0,100,97,25.0,16,11.0,197,3.0,3.0,,,,,,,9.0,18.0,,,2.0,20.0,131,,2.0,,,1.0,1.0,,,2.0,14.0,4.0,,,,,,,,2.0,2.0,10.0,13.0,2.0,2.0,7.0,1.0,6.0,6.0,3.0,,,2.0,25.0,,,0.7777777777777778,0.7777777777777778,,,,0.5,,1.0,0.5,,1.0,0.5263157894736842,,1.0,,22.608695652173914,0.2857142857142857,0.5,0.13333333333333333,0.17777777777777778,0.2,0.16666666666666666,1.0,1.0,0.6666666666666666,,,,,,,,,0.2222222222222222,,0.4396777777777778,0.3521,0.2349,0.10526315789473684,,,0.1,8.372222222222224,,0.25,3.0,4.0,,,3.0,11.0,1.0,,,,,2.0,1.0,6.0,3.0,1.0,1.0,5.0,,2.0,,2.0,5.0,4.0,5.0,0.05555555555555555,0.25,,0.2,0.030303030303030304,0.125,0.061224489795918366,,,0.2857142857142857,,0.2222222222222222,0.75,1.0,0.6111111111111112,0.2727272727272727,0.2727272727272727,0.6666666666666666,,,0.10526315789473684,,,1.0,2.0,,0.13333333333333333,0.07142857142857142,0.3333333333333333,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,0.09090909090909091,0.14285714285714285,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446,1610612764,Rasual Butler,Rasual Butler,2446,WAS,2368.0,39,,78,74,21.0,11,9.0,152,2.0,2.0,,,2.0,3.0,,2.0,4.0,6.0,2.0,3.0,,14.0,85,1.0,1.0,,2.0,2.0,2.0,2.0,,7.0,8.0,,6.0,3.0,2.0,1.0,1.0,,2.0,3.0,,5.0,5.0,1.0,1.0,2.0,1.0,3.0,1.0,,,,7.0,21.0,,,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.7777777777777778,1.0,0.875,0.7777777777777778,1.0,0.875,0.3333333333333333,12.222222222222221,0.5,,0.25,0.1388888888888889,0.1111111111111111,0.2222222222222222,1.0,1.0,1.0,,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,,,0.5,0.6666666666666666,0.6666666666666666,0.4657777777777778,0.6373,0.439425,,,0.14285714285714285,0.5,8.716666666666667,25.900000000000002,0.2692307692307692,2.0,3.0,1.0,1.0,,1.0,,,,1.0,,,,2.0,,1.0,1.0,1.0,,1.0,,,,,,,,,0.08333333333333333,,,,,,,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.1111111111111111,,,,0.25,1.0,,,,1.0,,,,0.1,0.1111111111111111,1.0,1.0,,,,1.0,,,,,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203490,1610612764,Otto Porter Jr.,Otto Porter Jr.,203490,WAS,2092.0,35,-30.0,69,66,19.0,19,11.0,135,,1.0,,,1.0,4.0,,,1.0,3.0,1.0,4.0,,5.0,86,,1.0,,,,,,,,2.0,,3.0,4.0,1.0,1.0,1.0,,2.0,1.0,,2.0,4.0,2.0,2.0,2.0,1.0,,1.0,,,,,19.0,,,1.0,1.0,1.0,0.25,0.25,0.3333333333333333,,,0.35714285714285715,,,0.35714285714285715,,,0.5714285714285714,10.843373493975903,1.0,,0.1,0.0625,0.14285714285714285,0.14285714285714285,,,,,0.5714285714285714,0.25,0.25,1.0,,,,0.8571428571428571,0.25,0.48517142857142853,0.2949,,,,,,8.233333333333333,25.0,0.2753623188405797,1.0,2.0,,,,,,,,1.0,,,2.0,1.0,2.0,,,,,,,,,,,,,,0.045454545454545456,0.07692307692307693,,0.05714285714285714,,,,,0.2857142857142857,0.5,0.5,,,,,,,,,,1.0,,0.1,,0.07142857142857142,,1.0,1.0,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743,1610612764,Kris Humphries,Kris Humphries,2743,WAS,1924.0,32,-27.0,62,62,21.0,18,7.0,124,,5.0,,,,,,,5.0,12.0,,,4.0,14.0,86,,1.0,,,2.0,5.0,,,4.0,10.0,,,,,3.0,4.0,1.0,9.0,1.0,,5.0,8.0,1.0,1.0,1.0,,5.0,5.0,5.0,,,4.0,21.0,2.0,,1.0,1.0,,,,0.4166666666666667,,0.4,0.4166666666666667,,0.4,0.5,,0.4,,21.126760563380284,1.0,,0.1111111111111111,0.18518518518518517,0.16666666666666666,0.4166666666666667,,,,,,,,,,,,0.3333333333333333,,0.45359166666666667,0.4256,0.50728,0.21428571428571427,,,0.2857142857142857,11.15,,0.3387096774193548,2.0,4.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,,2.0,,2.0,4.0,3.0,,,,,3.0,,3.0,2.0,2.0,2.0,0.08333333333333333,0.25,,0.2222222222222222,0.09523809523809523,,0.06896551724137931,0.14285714285714285,,,,0.3333333333333333,0.5,0.6666666666666666,0.25,1.0,1.0,1.0,0.6,0.3333333333333333,0.21428571428571427,,,,,0.09090909090909091,,0.09090909090909091,0.6,1.0,,,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101162,1610612764,Marcin Gortat,Marcin Gortat,101162,WAS,460.0,8,-2.0,16,16,2.0,6,3.0,32,,,,,,,,,4.0,6.0,,,2.0,10.0,16,3.0,4.0,,6.0,,1.0,,,,2.0,6.0,,,,,,,,,,1.0,5.0,,,,,1.0,1.0,2.0,,,,2.0,,,0.25,0.3333333333333333,,,,0.6666666666666666,0.75,,0.6666666666666666,0.75,,0.7142857142857143,0.75,,,35.0,,,,0.125,,,,,,,,,,,,,,0.3333333333333333,,0.45083333333333336,0.49577499999999997,0.3501,0.14285714285714285,,0.6,,5.716666666666666,,0.125,1.0,2.0,,,3.0,4.0,,,,,,,4.0,1.0,4.0,,,,,,,1.0,,,,,,,0.16666666666666666,0.5714285714285714,,0.5,0.6666666666666666,,,,0.3333333333333333,0.5,0.5,0.6666666666666666,0.75,0.75,0.3333333333333333,,,0.14285714285714285,,,2.0,,0.5,,,0.5,,0.5,1.0,,,,,,0.5,0.5,1.0,,,,,0.5,,,,,,,,,2.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718,1610612764,Paul Pierce,Paul Pierce,1718,WAS,233.0,4,-3.0,7,7,1.0,6,,14,,,,,,1.0,,,,,,1.0,,,9,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,14.285714285714285,,,0.5,0.2,0.5,,,,,,1.0,,,,,,,1.0,,0.45825,,,,,,,,25.6,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
