EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFtPoints,HeaveAttempts,StepOutOfBoundsTurnovers,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg3Pct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,Fg3aBlocked,FTDefRebounds,Clear Path Fouls,Loose Ball Fouls,BlockingFoulsDrawn,BlockedAtRim,BlockedLongMidRange,FG3APctBlocked,Corner3PctBlocked,DefFTReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,Charge Fouls,DefensiveGoaltends,3SecondViolations,OffFTReboundPct,OffCorner3ReboundPct,Travels,LongMidRangePctBlocked,OffensiveGoaltends,on,3pt And 1 Free Throw Trips,Arc3PctBlocked,BlockedCorner3,Defensive 3 Seconds Violations
101114,1610612751,Deron Williams,Deron Williams,101114,BKN,9205.0,153,59.0,297,309,105,103.0,41,606,7.0,12.0,4.0,6.0,8.0,17.0,4.0,14.0,2.0,3.0,2.0,2.0,5.0,16.0,1.0,1.0,4.0,19.0,43,7.0,19.0,20.0,79,289,2.0,3.0,1.0,4.0,6.0,13.0,3.0,6.0,5.0,26.0,10.0,28.0,18.0,3.0,2.0,16.0,5.0,2.0,22.0,14.0,36.0,10.0,4.0,6.0,9.0,7.0,86.0,1.0,1.0,5.0,9.0,14.0,2.0,16.0,1.0,6.0,4.0,2.0,15.0,6.0,10.0,9.0,2.0,5.0,24.0,1.0,13.0,2.0,1.0,7.0,1.0,22,1.0,4.0,24.0,1.0,1.0,11.0,1.0,26.0,105,2.0,1.0,0.2631578947368421,0.2777777777777778,0.8571428571428571,0.3684210526315789,0.5,0.3684210526315789,0.4418604651162791,0.6666666666666666,0.46153846153846156,0.47580645161290325,0.5,0.5526315789473685,0.5342465753424658,0.5,0.5909090909090909,0.3064516129032258,0.046511627906976744,0.08333333333333333,0.058823529411764705,27.953890489913544,0.625,0.08333333333333333,0.010309278350515464,0.1,0.037037037037037035,0.08860759493670886,0.016129032258064516,0.034482758620689655,0.05,0.027777777777777776,0.10714285714285714,0.11363636363636363,0.058823529411764705,0.1875,0.029411764705882353,0.1935483870967742,0.5833333333333334,0.6363636363636364,0.42857142857142855,0.27419354838709675,0.47058823529411764,0.5,0.125,0.22580645161290322,0.2857142857142857,0.2857142857142857,0.25,0.04838709677419355,0.6666666666666666,0.6666666666666666,1.0,0.25806451612903225,0.3125,0.3125,0.8,0.25,0.3157894736842105,0.6666666666666666,0.10526315789473684,1.0,0.21052631578947367,0.25,0.5,0.3125,0.5014137096774194,0.45276249999999996,0.5540552631578947,0.1527777777777778,0.20754716981132076,0.05063291139240506,0.3291139240506329,9.651162790697674,24.957894736842107,0.35353535353535354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
101127,1610612751,Jarrett Jack,Jarrett Jack,101127,BKN,17406.0,290,26.0,575,583,147,124.0,84,1158,13.0,18.0,7.0,9.0,13.0,31.0,19.0,43.0,6.0,8.0,,,1.0,14.0,,,6.0,45.0,92,7.0,22.0,28.0,139,581,2.0,5.0,1.0,9.0,14.0,30.0,,6.0,13.0,41.0,8.0,82.0,21.0,,,11.0,1.0,3.0,46.0,12.0,58.0,9.0,3.0,22.0,14.0,10.0,128.0,1.0,5.0,11.0,25.0,36.0,6.0,42.0,1.0,12.0,6.0,6.0,20.0,9.0,11.0,14.0,1.0,9.0,34.0,4.0,8.0,5.0,,13.0,2.0,26,,1.0,33.0,2.0,,13.0,3.0,41.0,147,2.0,3.0,0.08888888888888889,0.08888888888888889,1.0,0.3181818181818182,,0.3684210526315789,0.4891304347826087,0.4,0.4666666666666667,0.4868421052631579,0.5833333333333334,0.3888888888888889,0.5387596899224806,0.6428571428571429,0.4659090909090909,0.19298245614035087,0.03260869565217391,0.05555555555555555,0.06451612903225806,24.328358208955223,0.5882352941176471,0.1404494382022472,0.025,0.10576923076923077,0.015151515151515152,0.1276595744680851,0.022556390977443608,0.03125,0.0196078431372549,0.06153846153846154,0.1346153846153846,0.22950819672131148,0.07894736842105263,0.17857142857142858,0.018518518518518517,0.15789473684210525,0.7222222222222222,0.7647058823529411,0.15384615384615385,0.2719298245614035,0.41935483870967744,0.4482758620689655,,0.37719298245614036,0.4418604651162791,0.4418604651162791,0.10526315789473684,0.07017543859649122,0.75,0.75,1.0,0.12280701754385964,0.07142857142857142,0.07142857142857142,1.0,,0.25,0.7777777777777778,,,0.16666666666666666,,0.3508771929824561,0.09090909090909091,0.45841954545454544,0.47361666666666663,0.45549242424242425,0.1111111111111111,0.1262135922330097,0.06474820143884892,0.2949640287769784,12.007608695652175,29.022727272727273,0.25565217391304346,2.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.02857142857142857,0.015151515151515152,0.5,0.3333333333333333,1.0,0.5,0.16666666666666666,1.0,1.0,0.043478260869565216,,,,,,,,,,,,,,,,,,,,,,,True,,,,
101187,1610612751,Alan Anderson,Alan Anderson,101187,BKN,14121.0,235,34.0,463,461,133,106.0,58,924,10.0,15.0,,,7.0,14.0,4.0,9.0,3.0,13.0,1.0,3.0,10.0,27.0,6.0,4.0,9.0,21.0,38,13.0,40.0,17.0,98,444,3.0,4.0,7.0,15.0,4.0,6.0,5.0,12.0,6.0,29.0,24.0,18.0,33.0,6.0,,26.0,10.0,7.0,7.0,4.0,11.0,2.0,2.0,5.0,,2.0,26.0,,3.0,11.0,16.0,29.0,3.0,32.0,1.0,10.0,7.0,3.0,4.0,2.0,3.0,2.0,,1.0,6.0,,2.0,8.0,,22.0,,23,1.0,2.0,20.0,2.0,,8.0,3.0,29.0,133,3.0,3.0,0.5714285714285714,0.5714285714285714,0.8461538461538461,0.325,0.4166666666666667,0.3333333333333333,0.5526315789473685,0.75,0.6666666666666666,0.5192307692307693,0.6818181818181818,0.6388888888888888,0.5632183908045977,0.6818181818181818,0.6590909090909091,0.5128205128205128,0.18421052631578946,0.26666666666666666,0.21428571428571427,17.613636363636363,0.6666666666666666,0.10526315789473684,0.020689655172413793,0.13580246913580246,,0.11587982832618025,0.014492753623188406,0.044444444444444446,,0.08928571428571429,0.08888888888888889,0.13725490196078433,0.15,0.09523809523809523,0.029411764705882353,0.19230769230769232,0.6666666666666666,0.9090909090909091,0.5,0.1794871794871795,0.5,0.6363636363636364,0.5714285714285714,0.11538461538461539,0.4444444444444444,0.4444444444444444,0.75,0.16666666666666666,0.23076923076923078,0.25,1.0,0.34615384615384615,0.37037037037037035,0.37037037037037035,0.8,0.5454545454545454,,,0.16666666666666666,0.3333333333333333,0.5,0.4444444444444444,0.7051282051282052,0.38461538461538464,0.5124876623376624,0.4527666666666666,0.4795647058823529,0.09523809523809523,0.18181818181818182,0.15306122448979592,0.29591836734693877,8.155263157894737,25.1625,0.28725701943844495,1.0,1.0,,1.0,3.0,,1.0,,1.0,,2.0,,,,2.0,1.0,0.42857142857142855,,0.02040816326530612,0.5,0.09090909090909091,1.0,1.0,0.09090909090909091,,,,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.025,0.07692307692307693,0.16666666666666666,0.5,1.0,,,,,,,,,,True,,,,
201152,1610612751,Thaddeus Young,Thaddeus Young,201152,BKN,520.0,9,4.0,15,16,13,11.0,1,31,,,,,,1.0,1.0,2.0,,,,,1.0,1.0,,1.0,1.0,1.0,3,1.0,1.0,,5,9,,,,,1.0,2.0,1.0,1.0,,5.0,2.0,,3.0,,,1.0,1.0,,1.0,,1.0,,,1.0,,,2.0,,,1.0,1.0,2.0,,2.0,,,,,,,,,,,,,,1.0,,1.0,,1,1.0,,,,,,,5.0,13,,,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,,0.5,0.625,,0.8333333333333334,0.625,,0.8333333333333334,0.25,,,,25.0,,0.2,,0.14285714285714285,,0.16666666666666666,,,,,0.5,,0.16666666666666666,,,,,,,0.25,,,,0.5,0.5,0.5,1.0,,,,,0.25,1.0,1.0,1.0,,,,,,0.3333333333333333,1.0,0.25,1.0,0.4423125,,0.4745166666666667,,,,1.0,14.199999999999998,24.9,0.8666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
203928,1610612751,Cory Jefferson,Cory Jefferson,203928,BKN,31864.0,531,76.0,1047,1059,374,277.0,145,2106,36.0,65.0,10.0,21.0,23.0,52.0,14.0,35.0,2.0,5.0,1.0,2.0,,10.0,1.0,,5.0,73.0,152,2.0,15.0,31.0,183,1030,27.0,46.0,1.0,62.0,21.0,53.0,1.0,7.0,16.0,61.0,78.0,68.0,6.0,,40.0,10.0,,16.0,10.0,6.0,16.0,3.0,3.0,7.0,2.0,1.0,38.0,12.0,34.0,33.0,54.0,98.0,47.0,145.0,2.0,10.0,7.0,3.0,14.0,1.0,5.0,6.0,2.0,9.0,20.0,2.0,6.0,37.0,1.0,61.0,,40,1.0,,54.0,4.0,,27.0,2.0,61.0,374,8.0,2.0,0.5342465753424658,0.7358490566037735,1.0,0.13333333333333333,0.14285714285714285,0.13333333333333333,0.48026315789473684,0.5869565217391305,0.39622641509433965,0.4550898203592814,0.574468085106383,0.375,0.4765625,0.5961538461538461,0.4295774647887324,0.08982035928143713,0.10526315789473684,0.18461538461538463,0.07692307692307693,17.41988496302383,0.7,0.16119402985074627,0.09444444444444444,0.18032786885245902,0.09917355371900827,0.16795366795366795,0.09563409563409564,0.10743801652892562,0.09574468085106383,0.16393442622950818,0.16853932584269662,0.1532258064516129,0.17518248175182483,0.1956521739130435,0.02666666666666667,0.38922155688622756,0.5538461538461539,0.6792452830188679,0.4166666666666667,0.31137724550898205,0.4423076923076923,0.4791666666666667,0.6521739130434783,0.20958083832335328,0.4,0.4,0.6428571428571429,0.029940119760479042,0.4,0.4,1.0,0.059880239520958084,,,,0.02127659574468085,0.35,0.47619047619047616,0.03333333333333333,0.5,0.08333333333333333,,0.47904191616766467,,0.502730421686747,0.5386797297297296,0.49271864406779664,0.14210526315789473,0.15428571428571428,0.33879781420765026,0.3333333333333333,7.7348684210526315,27.060000000000002,0.35721107927411655,20.0,30.0,,,,8.0,,,4.0,,20.0,1.0,1.0,5.0,21.0,11.0,,0.11382113821138211,0.0603448275862069,0.5238095238095238,0.6382978723404256,0.6666666666666666,0.05,,,,,,,11.0,,4.0,1.0,15.0,,,,0.3793103448275862,,,1.0,2.0,1.0,1.0,0.023809523809523808,0.1111111111111111,,,,True,,,,
201572,1610612751,Brook Lopez,Brook Lopez,201572,BKN,8053.0,134,26.0,262,265,88,73.0,40,527,15.0,24.0,8.0,10.0,19.0,33.0,5.0,13.0,,,,,,,,,,39.0,70,,,15.0,93,283,8.0,13.0,,22.0,9.0,18.0,,,8.0,26.0,50.0,28.0,,,8.0,,,2.0,1.0,2.0,3.0,1.0,1.0,1.0,,,8.0,2.0,13.0,9.0,14.0,25.0,17.0,42.0,6.0,7.0,5.0,2.0,4.0,,2.0,3.0,,2.0,7.0,,3.0,10.0,,16.0,1.0,14,,1.0,19.0,3.0,,10.0,1.0,26.0,88,1.0,1.0,0.6410256410256411,0.7142857142857143,,,,,0.5571428571428572,0.6153846153846154,0.5,0.5571428571428572,0.6153846153846154,0.5,0.5961538461538461,0.6470588235294118,0.5652173913043478,,0.02857142857142857,,0.030303030303030304,27.331189710610932,0.5714285714285714,0.16470588235294117,0.14130434782608695,0.19148936170212766,0.08,0.17424242424242425,0.1282051282051282,0.22727272727272727,0.1111111111111111,0.3103448275862069,0.12,0.06451612903225806,0.12121212121212122,0.35714285714285715,0.21428571428571427,0.34285714285714286,0.625,0.625,0.4666666666666667,0.4714285714285714,0.5757575757575758,0.59375,0.7368421052631579,0.18571428571428572,0.38461538461538464,0.4166666666666667,0.8,,,,,,,,,,0.5555555555555556,0.8,,,,,0.34285714285714286,,0.46134142857142857,0.5751363636363637,0.4879777777777778,0.12987012987012986,0.12987012987012986,0.23655913978494625,0.27956989247311825,7.7628571428571425,,0.33587786259541985,7.0,12.0,,,,6.0,,,,,6.0,,,2.0,6.0,4.0,,0.1282051282051282,0.0967741935483871,0.6666666666666666,0.9230769230769231,0.5833333333333334,0.2857142857142857,,,,,,,2.0,,2.0,,4.0,,,,0.25,,,2.0,,,,0.2857142857142857,,1.0,0.07692307692307693,,True,,,,
203141,1610612751,Mirza Teletovic,Mirza Teletovic,203141,BKN,394.0,7,13.0,17,13,9,,1,30,,,,,,,1.0,1.0,,,,,2.0,2.0,,2.0,2.0,1.0,1,2.0,2.0,,8,9,,,,,,,2.0,2.0,,6.0,2.0,,6.0,,,2.0,2.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,1,,,,,,,,6.0,9,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.3333333333333333,,1.5,1.3333333333333333,,1.5,0.6666666666666666,,,,16.666666666666668,,0.25,,,,0.14285714285714285,,,,,0.5,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,0.6666666666666666,1.0,1.0,1.0,,,,,,1.0,1.0,0.6666666666666666,1.0,0.46354999999999996,,0.514425,,,,0.75,21.2,26.05,0.5294117647058824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
203486,1610612751,Mason Plumlee,Mason Plumlee,203486,BKN,13865.0,231,28.0,448,455,123,102.0,63,903,23.0,47.0,7.0,14.0,6.0,15.0,1.0,2.0,,,,,,1.0,,,1.0,30.0,64,,1.0,28.0,88,436,9.0,19.0,,20.0,7.0,17.0,,1.0,12.0,26.0,38.0,22.0,,,6.0,,,12.0,7.0,3.0,10.0,3.0,,3.0,1.0,3.0,23.0,8.0,15.0,7.0,31.0,42.0,25.0,67.0,3.0,7.0,5.0,2.0,7.0,2.0,5.0,9.0,,2.0,16.0,2.0,6.0,10.0,1.0,22.0,4.0,44,,1.0,56.0,4.0,,28.0,2.0,26.0,123,1.0,2.0,0.6333333333333333,0.7037037037037037,,,,,0.46875,0.47368421052631576,0.4117647058823529,0.46153846153846156,0.47368421052631576,0.3888888888888889,0.4835164835164835,0.47619047619047616,0.48148148148148145,0.015384615384615385,0.1875,0.2127659574468085,0.13333333333333333,20.45889101338432,0.4375,0.2052980132450331,0.09615384615384616,0.0945945945945946,0.16326530612244897,0.1688888888888889,0.11219512195121951,0.10344827586206896,0.16666666666666666,0.26785714285714285,0.2,0.14545454545454545,0.09090909090909091,0.10526315789473684,0.14285714285714285,0.7230769230769231,0.48936170212765956,0.6216216216216216,0.6956521739130435,0.23076923076923078,0.4,0.46153846153846156,0.5,0.03076923076923077,0.5,0.5,,,,,,0.015384615384615385,,,,,0.7777777777777778,0.5,,,0.05555555555555555,,0.7384615384615385,,0.5455406249999999,0.5098461538461538,0.5328352941176471,0.3146067415730337,0.3181818181818182,0.22727272727272727,0.29545454545454547,3.1203125000000003,57.4,0.27455357142857145,8.0,17.0,,,,2.0,1.0,,5.0,,4.0,,,,4.0,2.0,,0.09090909090909091,0.09302325581395349,0.5,0.8947368421052632,0.47058823529411764,0.5,,,,,,,4.0,,1.0,,4.0,,,,0.36363636363636365,,,2.0,2.0,2.0,,0.07692307692307693,0.15384615384615385,1.0,,,True,,,,
202711,1610612751,Bojan Bogdanovic,Bojan Bogdanovic,202711,BKN,17973.0,300,31.0,584,599,174,137.0,78,1183,11.0,18.0,1.0,3.0,11.0,19.0,7.0,13.0,10.0,13.0,2.0,2.0,8.0,29.0,,4.0,7.0,29.0,50,18.0,42.0,9.0,121,588,4.0,6.0,,8.0,2.0,9.0,6.0,9.0,4.0,26.0,20.0,38.0,54.0,,6.0,29.0,8.0,5.0,6.0,6.0,12.0,4.0,2.0,3.0,2.0,1.0,30.0,1.0,7.0,6.0,12.0,20.0,8.0,28.0,,5.0,3.0,2.0,11.0,2.0,3.0,6.0,,8.0,17.0,,3.0,10.0,1.0,18.0,,15,,,11.0,1.0,,6.0,,26.0,174,,,0.3448275862068966,0.38461538461538464,1.0,0.42857142857142855,0.6666666666666666,0.42857142857142855,0.58,0.6666666666666666,0.2222222222222222,0.6086956521739131,0.6666666666666666,0.6111111111111112,0.6237113402061856,0.5714285714285714,0.65,0.45652173913043476,0.1,0.2222222222222222,0.05263157894736842,16.838995568685377,0.6470588235294118,0.06091370558375635,0.03783783783783784,0.05405405405405406,0.014925373134328358,0.05844155844155844,0.031746031746031744,0.029411764705882353,0.018518518518518517,0.06172839506172839,0.08620689655172414,0.034482758620689655,0.05952380952380952,0.037037037037037035,,0.1956521739130435,0.6111111111111112,0.7857142857142857,0.36363636363636365,0.20652173913043478,0.5789473684210527,0.6111111111111112,0.36363636363636365,0.14130434782608695,0.5384615384615384,0.5384615384615384,0.2857142857142857,0.14130434782608695,0.7692307692307693,0.7692307692307693,1.0,0.31521739130434784,0.27586206896551724,0.27586206896551724,1.0,,0.16666666666666666,0.3333333333333333,0.1111111111111111,1.0,0.3888888888888889,0.5714285714285714,0.6521739130434783,0.27586206896551724,0.5038059782608696,0.43624,0.47551944444444444,0.061855670103092786,0.10909090909090909,0.06611570247933884,0.21487603305785125,9.324000000000002,24.640476190476186,0.2979452054794521,3.0,5.0,,,,,,,2.0,,5.0,,,2.0,5.0,3.0,,0.05970149253731343,0.02,0.6,0.8333333333333334,0.6,,,,,,,,2.0,,,,3.0,,,,0.13333333333333333,,,,1.0,,,,,1.0,,1.0,True,,,,
2207,1610612751,Joe Johnson,Joe Johnson,2207,BKN,9323.0,155,50.0,294,305,90,66.0,46,599,3.0,6.0,,1.0,10.0,22.0,7.0,16.0,,3.0,,1.0,12.0,24.0,1.0,2.0,7.0,20.0,44,12.0,27.0,1.0,77,294,3.0,5.0,1.0,6.0,4.0,14.0,2.0,8.0,1.0,15.0,12.0,28.0,36.0,,,24.0,12.0,1.0,11.0,7.0,18.0,2.0,5.0,4.0,6.0,1.0,43.0,1.0,1.0,6.0,17.0,25.0,2.0,27.0,1.0,1.0,1.0,,5.0,1.0,3.0,4.0,1.0,2.0,9.0,1.0,1.0,2.0,1.0,3.0,,7,,,1.0,1.0,,1.0,,15.0,90,,,0.3,0.3,1.0,0.4444444444444444,0.25,0.4444444444444444,0.45454545454545453,0.6,0.2857142857142857,0.5352112676056338,0.5,0.3181818181818182,0.5422535211267606,0.5,0.3409090909090909,0.38028169014084506,0.022727272727272728,0.16666666666666666,,22.857142857142858,0.5555555555555556,0.16037735849056603,0.008928571428571428,0.14285714285714285,0.02857142857142857,0.1554054054054054,0.013605442176870748,0.029411764705882353,0.03571428571428571,0.027777777777777776,0.14285714285714285,0.2653061224489796,0.1935483870967742,,0.02702702702702703,0.08450704225352113,0.5,0.6,0.3333333333333333,0.30985915492957744,0.45454545454545453,0.45454545454545453,0.2,0.22535211267605634,0.4375,0.4375,0.42857142857142855,0.04225352112676056,,,,0.3380281690140845,0.5,0.5,1.0,0.16666666666666666,0.045454545454545456,,0.045454545454545456,,0.3181818181818182,0.2857142857142857,0.4647887323943662,0.5,0.44779295774647887,0.45838333333333336,0.42832954545454544,0.014084507042253521,0.022727272727272728,0.07792207792207792,0.19480519480519481,11.586363636363638,25.24074074074074,0.30612244897959184,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,0.16666666666666666,1.0,,,,,,,,2.0,,,,,,,,0.2222222222222222,,,,,,,,,1.0,,,True,,,,
