EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,Travels,Clear Path Fouls,DefensiveGoaltends,LongMidRangePctBlocked,FTOffRebounds,BlockingFoulsDrawn,Blocked3s,BlockedArc3,OffensiveGoaltends,3SecondViolations,OffFTReboundPct,HeaveMakes,Corner3PctBlocked,BlockedCorner3,on,Defensive 3 Seconds Violations
1737,1610612741,Nazr Mohammed,Nazr Mohammed,1737,CHI,1210.0,20,-3,43,43,12,18,5,86,3.0,4,1.0,1,3.0,3.0,1.0,2.0,2.0,4,8,8,45,1.0,1,2.0,4.0,4.0,8.0,6,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2,1.0,2,3,2,5,2,1.0,1.0,2.0,2.0,2,1.0,1.0,1,1.0,1,8.0,12,0.75,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.125,0.25,20.833333333333336,1.0,0.2222222222222222,0.11764705882352941,0.125,0.17647058823529413,0.09523809523809523,0.125,0.2,0.5,0.5,0.5,0.75,1.0,0.6666666666666666,0.25,0.5,0.5,1.0,0.25,1.0,1.0,0.75,1.0,0.5,0.4654125,0.5986,0.52465,0.25,1.0,7.8875,0.27906976744186046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201166,1610612741,Aaron Brooks,Aaron Brooks,201166,CHI,64915.0,1082,83,2114,2094,880,611,246,4208,67.0,149,1.0,10,29.0,70.0,38.0,84.0,45.0,119,278,528,2212,2.0,15,17.0,46.0,113.0,216.0,28,210.0,,30.0,107.0,151.0,51.0,346.0,11,21.0,50,73,16,89,31,17.0,14.0,44.0,29.0,74,6.0,33.0,37,2.0,96,215.0,877,0.11764705882352941,0.11764705882352941,0.42805755395683454,0.13333333333333333,0.40707964601769914,0.4803063457330416,0.3333333333333333,0.45287958115183247,0.5178217821782178,0.34,0.5,0.1079136690647482,0.15436241610738255,24.06483790523691,0.5945945945945946,0.0632111251580278,0.015384615384615385,0.0711864406779661,0.06537753222836096,0.01582591493570722,0.009404388714733543,0.03208556149732621,0.05791505791505792,0.11764705882352941,0.32603938730853393,0.44966442953020136,0.5317460317460317,0.16417910447761194,0.1838074398249453,0.4523809523809524,0.4935064935064935,0.05263157894736842,0.09846827133479212,0.4166666666666667,0.1,0.36649214659685864,0.4142857142857143,0.7177242888402626,0.4947517738359201,0.5263619047619047,0.4939475675675677,0.032196969696969696,0.4090909090909091,6.614388489208634,0.4162724692526017,14.0,8.0,19.0,2.0,2.0,1.0,6.0,59.0,160.0,2.0,7.0,26.0,72.0,67.0,179.0,89.0,4.0,9.0,1.0,27.0,78.0,43.0,126.0,75.0,6.0,154.0,59.0,3.0,44.0,25.0,19.0,16.0,40.0,5.0,2.0,5.0,14.0,30.0,8.0,15.0,4.0,2.0,3.0,1.0,83.0,6.0,1.0,4.0,111.0,5.0,2.0,5.0,41.0,5.0,9.0,10.0,4.0,1.0,5.0,10.0,5.0,19.0,7.0,0.6268656716417911,0.3743016759776536,0.4444444444444444,0.34615384615384615,0.3872832369942196,0.3916849015317287,0.01675977653631285,0.08333333333333333,0.01875,0.02702702702702703,0.016891891891891893,0.009569377990430622,0.008658008658008658,0.046153846153846156,0.06818181818181818,0.0641025641025641,0.05726872246696035,0.022935779816513763,0.5,0.3111111111111111,0.3111111111111111,0.07142857142857142,0.04157549234135667,0.42105263157894735,0.42105263157894735,0.875,0.350109409190372,0.36875,0.37579617834394907,0.5932203389830508,1.0,0.08333333333333333,1.0,1.0,0.2916666666666667,0.2857142857142857,1.0,0.031413612565445025,0.16666666666666666,0.3769633507853403,0.3611111111111111,0.38311688311688313,0.09274193548387097,0.1305732484076433,0.027472527472527472,26.105586592178778,,,,,,,,,,,,,,,True,
203503,1610612741,Tony Snell,Tony Snell,203503,CHI,51432.0,857,9,1677,1688,502,457,207,3365,33.0,59,3.0,8,11.0,17.0,5.0,23.0,23.0,45,105,262,1778,3.0,9,25.0,14.0,29.0,74.0,52,38.0,,15.0,25.0,38.0,16.0,89.0,17,33.0,53,86,22,108,14,10.0,4.0,18.0,13.0,25,2.0,13.0,25,1.0,48,74.0,502,0.5777777777777777,0.5777777777777777,0.42857142857142855,0.3333333333333333,0.4827586206896552,0.5152173913043478,0.45652173913043476,0.5317460317460317,0.5390946502057613,0.5,0.5522388059701493,0.14285714285714285,0.1694915254237288,13.936557462298492,0.72,0.08833333333333333,0.02905982905982906,0.12692307692307692,0.1,0.026159334126040427,0.029045643153526972,0.03468208092485549,0.07692307692307693,0.11538461538461539,0.2565217391304348,0.559322033898305,0.673469387755102,0.5454545454545454,0.1,0.21739130434782608,0.2631578947368421,0.6,0.1,0.34782608695652173,0.375,0.2698412698412698,0.6470588235294118,0.8,0.5371788209606987,0.5364944444444446,0.5220403225806451,0.09541984732824428,0.2824427480916031,6.71047619047619,0.29934406678592723,7.0,17.0,42.0,,4.0,5.0,15.0,32.0,83.0,5.0,10.0,8.0,19.0,49.0,125.0,25.0,5.0,14.0,4.0,13.0,34.0,7.0,138.0,9.0,,83.0,32.0,,13.0,8.0,5.0,3.0,6.0,5.0,,3.0,3.0,7.0,3.0,5.0,,,4.0,,23.0,1.0,,5.0,29.0,3.0,,,14.0,,2.0,7.0,6.0,,1.0,7.0,3.0,10.0,2.0,0.9387755102040817,0.392,0.35714285714285715,0.38235294117647056,0.392,0.5434782608695652,,0.17391304347826086,,,0.01953125,0.023391812865497075,0.014778325123152709,0.03773584905660377,0.06077348066298342,0.12053571428571429,0.12980769230769232,0.025423728813559324,0.42857142857142855,0.30434782608695654,0.3181818181818182,0.7142857142857143,0.1826086956521739,0.40476190476190477,0.40476190476190477,1.0,0.36086956521739133,0.3855421686746988,0.3855421686746988,0.90625,0.6666666666666666,0.17391304347826086,,,0.43478260869565216,0.5,0.6,0.23809523809523808,0.3333333333333333,0.30158730158730157,0.42105263157894735,0.3855421686746988,0.058091286307053944,0.1206896551724138,,24.723200000000006,1.0,1.0,1.0,0.043478260869565216,,,,,,,,,,,True,
2200,1610612741,Pau Gasol,Pau Gasol,2200,CHI,160859.0,2681,190,5233,5235,1623,1261,652,10468,244.0,414,95.0,154,79.0,136.0,143.0,350.0,363.0,558,1127,1446,5455,117.0,199,274.0,157.0,310.0,478.0,682,434.0,166.0,60.0,125.0,210.0,85.0,505.0,150,172.0,468,699,220,919,25,16.0,9.0,102.0,61.0,158,18.0,53.0,80,1.0,147,469.0,1609,0.6111111111111112,0.7178947368421053,0.4951197870452529,0.5879396984924623,0.5064516129032258,0.49956634865568084,0.582089552238806,0.5125786163522013,0.5477272727272727,0.6116071428571429,0.5843520782396088,0.05323868677905945,0.07729468599033816,24.616922051965357,0.6455696202531646,0.23272003978120337,0.08370535714285714,0.24259520451339917,0.23529411764705882,0.0845909451945989,0.13220815752461323,0.055445544554455446,0.20516499282639886,0.272108843537415,0.3590633130962706,0.5893719806763285,0.6387434554973822,0.5286885245901639,0.30355594102341715,0.4085714285714286,0.44,0.42657342657342656,0.3148308759757155,0.7661691542288557,0.6168831168831169,0.4276729559748428,0.5808823529411765,0.38161318300086733,0.46855000000000036,0.5332753012048194,0.47932287066246065,0.18948824343015214,0.330567081604426,8.89538598047915,0.3101471431301357,171.0,11.0,21.0,,2.0,4.0,7.0,1.0,5.0,,,,1.0,12.0,26.0,294.0,,2.0,40.0,4.0,8.0,152.0,36.0,,1.0,4.0,1.0,1.0,85.0,64.0,21.0,22.0,18.0,63.0,59.0,43.0,21.0,56.0,16.0,41.0,,1.0,11.0,6.0,324.0,,31.0,6.0,366.0,34.0,,,142.0,,59.0,145.0,104.0,8.0,33.0,147.0,87.0,17.0,54.0,1.0,0.46153846153846156,,0.5,0.48,0.022549869904596703,0.038461538461538464,0.07142857142857142,0.2,0.36875,0.08677685950413223,0.04861111111111111,0.08275862068965517,0.10273972602739725,0.23661485319516407,0.25578231292517006,0.23487544483985764,0.083984375,0.5918367346938775,0.47107438016528924,0.475,0.8830409356725146,0.01821335646140503,0.5238095238095238,0.5238095238095238,1.0,0.004336513443191674,0.2,0.25,1.0,0.1368421052631579,0.009950248756218905,,,,,,0.0220125786163522,0.5714285714285714,0.0031446540880503146,,0.25,0.11260904044409199,0.11497975708502024,,25.396153846153847,4.0,,1.0,0.008264462809917356,7.0,2.0,2.0,2.0,1.0,3.0,0.046052631578947366,,,,True,
2399,1610612741,Mike Dunleavy,Mike Dunleavy,2399,CHI,90149.0,1502,149,2883,2873,704,482,345,5756,41.0,74,8.0,14,9.0,20.0,7.0,20.0,81.0,86,175,477,2984,10.0,20,38.0,17.0,36.0,106.0,130,42.0,12.0,12.0,72.0,91.0,37.0,201.0,13,47.0,120,175,18,193,29,24.0,5.0,32.0,20.0,48,5.0,10.0,47,3.0,100,106.0,700,0.7558139534883721,0.8125,0.49142857142857144,0.5,0.4722222222222222,0.5496083550913838,0.3902439024390244,0.5394736842105263,0.5766423357664233,0.4222222222222222,0.5898876404494382,0.06857142857142857,0.13513513513513514,13.913307062746286,0.6666666666666666,0.10676156583629894,0.013157894736842105,0.12082262210796915,0.11037673496364839,0.012921751615218953,0.01634877384196185,0.007067137809187279,0.09455587392550144,0.13333333333333333,0.19321148825065274,0.5540540540540541,0.640625,0.6097560975609756,0.05221932114882506,0.35,0.3684210526315789,0.42857142857142855,0.21148825065274152,0.34146341463414637,0.5714285714285714,0.2631578947368421,0.45,0.7362924281984334,0.5318356955380578,0.5406407407407408,0.5535619999999999,0.07966457023060797,0.2222222222222222,10.494285714285716,0.24419007977800902,38.0,19.0,39.0,1.0,5.0,4.0,8.0,64.0,169.0,3.0,16.0,12.0,32.0,83.0,208.0,56.0,4.0,21.0,6.0,16.0,40.0,24.0,240.0,9.0,2.0,166.0,63.0,1.0,19.0,17.0,2.0,7.0,28.0,5.0,8.0,4.0,7.0,16.0,2.0,12.0,,2.0,7.0,2.0,53.0,7.0,1.0,3.0,71.0,5.0,,6.0,22.0,4.0,7.0,15.0,6.0,1.0,8.0,15.0,7.0,4.0,7.0,0.963855421686747,0.39903846153846156,0.19047619047619047,0.4,0.39805825242718446,0.5430809399477807,0.004807692307692308,0.05,0.005917159763313609,0.10126582278481013,0.012345679012345678,0.014792899408284023,0.009036144578313253,0.0273972602739726,0.08823529411764706,0.1310344827586207,0.1178343949044586,0.02,0.4666666666666667,0.4691358024691358,0.475,0.9736842105263158,0.10182767624020887,0.48717948717948717,0.48717948717948717,1.0,0.4412532637075718,0.378698224852071,0.38095238095238093,0.953125,0.25,0.12195121951219512,0.2,1.0,0.3902439024390244,0.1875,1.0,0.10526315789473684,0.5,0.42105263157894735,0.375,0.3795180722891566,0.06435643564356436,0.11458333333333333,0.018867924528301886,25.208653846153844,1.0,,,0.012345679012345678,,1.0,,,,,,1.0,,,True,
202734,1610612741,E'Twaun Moore,E'Twaun Moore,202734,CHI,9664.0,161,-24,322,343,203,163,42,665,2.0,6,,1,2.0,5.0,7.0,15.0,5.0,11,26,37,360,2.0,3,5.0,6.0,17.0,24.0,12,10.0,,4.0,6.0,8.0,5.0,18.0,3,4.0,8,12,3,15,9,6.0,3.0,3.0,3.0,5,,5.0,8,1.0,23,24.0,203,0.5454545454545454,0.5454545454545454,0.4230769230769231,0.6666666666666666,0.35294117647058826,0.5,0.6666666666666666,0.4772727272727273,0.5,0.625,0.48,0.15384615384615385,0.3333333333333333,11.140583554376658,0.6,0.06299212598425197,0.028037383177570093,0.10526315789473684,0.07272727272727272,0.020134228187919462,0.02631578947368421,0.02857142857142857,0.038461538461538464,,0.17647058823529413,0.3333333333333333,0.5,1.0,0.4411764705882353,0.4666666666666667,0.5384615384615384,0.42857142857142855,0.14705882352941177,0.3333333333333333,,0.22727272727272727,0.4,0.4117647058823529,0.452039705882353,0.58995,0.4478840909090909,0.13513513513513514,0.6486486486486487,9.073076923076922,0.6304347826086957,2.0,2.0,5.0,,,1.0,3.0,2.0,3.0,,,2.0,2.0,4.0,8.0,3.0,,,1.0,3.0,5.0,3.0,12.0,,,3.0,2.0,,2.0,2.0,,,1.0,,,,1.0,2.0,1.0,,,,3.0,,7.0,,1.0,1.0,6.0,,,,2.0,,1.0,1.0,1.0,,,1.0,1.0,4.0,1.0,1.0,0.5,,0.6,0.5,0.23529411764705882,,0.13333333333333333,,,,0.029411764705882353,,,0.03333333333333333,0.1111111111111111,0.14285714285714285,,1.0,0.4,0.4,0.5,0.14705882352941177,0.4,0.4,1.0,0.08823529411764706,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,0.13636363636363635,0.3333333333333333,0.09090909090909091,1.0,0.6666666666666666,0.05555555555555555,0.07142857142857142,,24.15,,,,,,,,,,,,,,,True,
2550,1610612741,Kirk Hinrich,Kirk Hinrich,2550,CHI,58006.0,967,37,1895,1908,667,581,247,3803,15.0,29,3.0,5,5.0,9.0,9.0,23.0,70.0,48,122,216,1987,9.0,13,26.0,13.0,29.0,65.0,50,46.0,4.0,11.0,62.0,82.0,25.0,184.0,4,13.0,42,60,9,69,31,20.0,11.0,24.0,22.0,40,,16.0,45,2.0,87,64.0,657,0.5208333333333334,0.5434782608695652,0.39344262295081966,0.6923076923076923,0.4482758620689655,0.4247787610619469,0.46153846153846156,0.45689655172413796,0.44813278008298757,0.48148148148148145,0.49242424242424243,0.09016393442622951,0.1724137931034483,12.854528819762123,0.6,0.056451612903225805,0.006279434850863423,0.05220883534136546,0.0553877139979859,0.009944751381215469,0.008097165991902834,,0.05818181818181818,0.045454545454545456,0.12831858407079647,0.5172413793103449,0.625,0.3333333333333333,0.10176991150442478,0.391304347826087,0.42857142857142855,0.3333333333333333,0.30973451327433627,0.19230769230769232,0.6,0.15517241379310345,0.5555555555555556,0.588495575221239,0.49978805309734514,0.5116527777777778,0.48157758620689656,0.12037037037037036,0.30092592592592593,13.29262295081967,0.35197889182058045,24.0,13.0,39.0,,4.0,3.0,9.0,19.0,65.0,2.0,9.0,6.0,20.0,32.0,104.0,24.0,2.0,13.0,2.0,9.0,29.0,12.0,93.0,3.0,,65.0,19.0,5.0,20.0,14.0,6.0,14.0,23.0,5.0,5.0,2.0,5.0,16.0,4.0,2.0,2.0,2.0,2.0,2.0,34.0,5.0,,3.0,33.0,1.0,1.0,,9.0,2.0,6.0,9.0,5.0,2.0,2.0,9.0,6.0,5.0,5.0,0.96875,0.3076923076923077,0.15384615384615385,0.3103448275862069,0.3076923076923077,0.46017699115044247,0.04807692307692308,0.08695652173913043,0.03076923076923077,0.07042253521126761,0.018656716417910446,0.00975609756097561,0.02403846153846154,,0.045871559633027525,0.06374501992031872,0.05365853658536585,0.015503875968992248,0.6666666666666666,0.34285714285714286,0.36363636363636365,0.7083333333333334,0.17256637168141592,0.3333333333333333,0.3611111111111111,1.0,0.28761061946902655,0.2923076923076923,0.30158730158730157,0.9473684210526315,,0.15384615384615385,,,0.34615384615384615,0.2222222222222222,1.0,0.15517241379310345,0.3333333333333333,0.3448275862068966,0.3,0.2923076923076923,0.04680851063829787,0.06923076923076923,0.01904761904761905,24.450000000000003,1.0,,,0.05714285714285714,,1.0,,,,,,,0.07692307692307693,,True,
203926,1610612741,Doug McDermott,Doug McDermott,203926,CHI,4966.0,83,-10,157,165,76,67,18,322,5.0,7,1.0,1,3.0,4.0,1.0,3.0,,6,10,21,168,2.0,2,4.0,3.0,5.0,13.0,8,4.0,2.0,1.0,1.0,2.0,,5.0,2,,12,12,2,14,1,1.0,,1.0,1.0,2,1.0,1.0,3,,6,13.0,76,0.6666666666666666,0.8,0.6,1.0,0.6,0.5294117647058824,1.0,0.5454545454545454,0.5833333333333334,1.0,0.5909090909090909,0.1,,11.299435028248588,0.5,0.1935483870967742,0.03508771929824561,,0.1518987341772152,0.02631578947368421,0.047619047619047616,0.047619047619047616,0.25,,0.4117647058823529,0.7142857142857143,0.7142857142857143,0.8,0.17647058823529413,0.3333333333333333,0.5,,,0.5,1.0,0.36363636363636365,0.75,0.8235294117647058,0.5512264705882354,0.4914,0.5517818181818182,0.19047619047619047,0.6190476190476191,3.21,0.4840764331210191,,,1.0,,,,1.0,2.0,6.0,,,2.0,5.0,2.0,7.0,3.0,,,,2.0,6.0,1.0,6.0,,,6.0,2.0,1.0,1.0,1.0,,,1.0,,,,,1.0,,,1.0,,,,6.0,,1.0,1.0,3.0,1.0,,,2.0,,,,,,,,,1.0,,1.0,0.2857142857142857,,0.3333333333333333,0.2857142857142857,0.4117647058823529,0.14285714285714285,0.3333333333333333,0.16666666666666666,,,,,,0.15384615384615385,0.16,,,,,,,0.058823529411764705,,,,0.35294117647058826,0.3333333333333333,0.4,1.0,,,,,,,,0.09090909090909091,,0.45454545454545453,0.4,0.3333333333333333,0.1111111111111111,0.18181818181818182,,25.1,,,,,,,,,,,,,,,True,
201149,1610612741,Joakim Noah,Joakim Noah,201149,CHI,75532.0,1259,75,2454,2450,443,401,313,4904,85.0,175,37.0,83,15.0,35.0,13.0,35.0,48.0,116,258,281,2536,38.0,86,85.0,19.0,43.0,51.0,148,84.0,58.0,28.0,126.0,172.0,64.0,390.0,102,60.0,177,253,132,385,26,7.0,19.0,32.0,24.0,64,9.0,7.0,55,2.0,120,48.0,434,0.6379310344827587,0.8505747126436781,0.4496124031007752,0.4418604651162791,0.4418604651162791,0.4461538461538462,0.4418604651162791,0.4222222222222222,0.46677740863787376,0.45698924731182794,0.4396551724137931,0.10852713178294573,0.12571428571428572,12.875840113194199,0.5,0.18769883351007424,0.11846689895470383,0.17699115044247787,0.18486739469578783,0.10418375717801477,0.16216216216216217,0.08695652173913043,0.14331210191082802,0.2,0.6730769230769231,0.4857142857142857,0.5555555555555556,0.5764705882352941,0.1346153846153846,0.37142857142857144,0.43333333333333335,0.6923076923076923,0.18461538461538463,0.9651162790697675,0.4457831325301205,0.7777777777777778,0.42857142857142855,0.6807692307692308,0.5298058139534885,0.5505310810810812,0.5634348837209302,0.302491103202847,0.18149466192170818,5.52093023255814,0.18052159739201304,18.0,,,,,,,,2.0,,,,2.0,,2.0,49.0,,,9.0,,2.0,13.0,,,2.0,,,,46.0,42.0,4.0,17.0,45.0,25.0,16.0,16.0,9.0,32.0,4.0,8.0,,,8.0,8.0,93.0,4.0,22.0,5.0,86.0,5.0,,,37.0,,9.0,50.0,34.0,4.0,12.0,50.0,26.0,9.0,7.0,,,,,,0.007692307692307693,,0.14285714285714285,,0.27586206896551724,0.06983240223463687,0.09395973154362416,0.07508532423208192,0.046153846153846156,0.24344569288389514,0.1850828729281768,0.17153284671532848,0.1415929203539823,0.52,0.375,0.3829787234042553,0.8888888888888888,,,,,0.007692307692307693,,,,0.1891891891891892,,,,,,,,,0.044444444444444446,,,0.1267123287671233,0.12758620689655173,,63.25,8.0,,2.0,0.020833333333333332,5.0,1.0,,,1.0,,0.06944444444444445,,,,True,
201565,1610612741,Derrick Rose,Derrick Rose,201565,CHI,79602.0,1327,163,2622,2613,592,515,331,5235,108.0,213,14.0,21,25.0,44.0,60.0,134.0,119.0,211,466,771,2672,22.0,44,72.0,51.0,107.0,188.0,98,324.0,16.0,35.0,171.0,221.0,67.0,492.0,25,38.0,71,109,30,139,31,23.0,8.0,78.0,55.0,141,8.0,25.0,29,1.0,54,182.0,580,0.23222748815165878,0.2413793103448276,0.45278969957081544,0.5,0.4766355140186916,0.4535211267605634,0.543859649122807,0.4444444444444444,0.493573264781491,0.5625,0.5,0.07510729613733906,0.1267605633802817,30.582362728785355,0.5531914893617021,0.06866537717601548,0.027777777777777776,0.10857142857142857,0.078757225433526,0.022870662460567823,0.03768115942028986,0.02766798418972332,0.06282722513089005,0.12987012987012986,0.3,0.5070422535211268,0.5806451612903226,0.2962962962962963,0.18873239436619718,0.44776119402985076,0.47619047619047616,0.16666666666666666,0.1676056338028169,0.3684210526315789,0.6666666666666666,0.2716049382716049,0.5681818181818182,0.643661971830986,0.5083394886363632,0.48911326530612254,0.48285416666666664,0.0933852140077821,0.2438391699092088,8.02017167381974,0.22578184591914569,43.0,4.0,11.0,,2.0,,3.0,70.0,233.0,6.0,11.0,14.0,52.0,74.0,244.0,127.0,6.0,13.0,10.0,14.0,55.0,44.0,150.0,72.0,6.0,226.0,69.0,6.0,50.0,31.0,19.0,28.0,76.0,4.0,,12.0,24.0,63.0,17.0,23.0,10.0,4.0,2.0,1.0,121.0,6.0,,9.0,156.0,16.0,,3.0,69.0,1.0,14.0,15.0,6.0,4.0,5.0,15.0,4.0,3.0,11.0,0.6756756756756757,0.30327868852459017,0.46153846153846156,0.2545454545454545,0.3067226890756303,0.3436619718309859,0.02459016393442623,0.05970149253731343,0.02575107296137339,,0.010869565217391304,0.016556291390728478,0.013201320132013201,,0.061224489795918366,0.08100558659217877,0.10256410256410256,0.032520325203252036,0.26666666666666666,0.36134453781512604,0.36134453781512604,0.16279069767441862,0.015492957746478873,0.36363636363636365,0.36363636363636365,0.75,0.32816901408450705,0.30042918454935624,0.30837004405286345,0.6714285714285714,0.14285714285714285,0.03508771929824561,,,0.19298245614035087,0.5454545454545454,0.8333333333333334,0.018518518518518517,,0.32098765432098764,0.2692307692307692,0.3053097345132743,0.09162303664921466,0.1329479768786127,0.004081632653061225,25.997950819672134,4.0,,,,1.0,3.0,,,,,0.015625,1.0,,,True,
