EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG3A,FtPoints,SecondChanceFtPoints,PenaltyFG3A,PenaltyFtPoints,HeaveAttempts,ThreePtAssists,Arc3Assists,Corner3Assists,LongMidRangeAssists,FTOffRebounds,LostBallSteals,PenaltyTurnovers,Offensive Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,BlockedLongMidRange,3SecondViolations,FG3APct,ShortMidRangePctBlocked,OffFTReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimPctAssisted,PenaltyArc3Frequency,Avg3ptShotDistance,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,SecondChanceTurnovers,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Corner3PctBlocked,OffCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,BlockingFouls,Charge Fouls,StepOutOfBoundsTurnovers,Clear Path Fouls,BlockingFoulsDrawn,Blocked3s,BlockedArc3,DefensiveGoaltends,Arc3PctBlocked,LongMidRangePctBlocked,on,LostBallOutOfBoundsTurnovers,OffensiveGoaltends,BlockedCorner3
101106,1610612744,Andrew Bogut,Andrew Bogut,101106,GSW,5491.0,92,20,182,182,15,38,24,364,6,10,4.0,7.0,1.0,3.0,2.0,4,8,14,16,172,5.0,8.0,10,1,3,2,6.0,10.0,8.0,1.0,7.0,7,6.0,1.0,14,5.0,6.0,6.0,23,1.0,30,11.0,41,1.0,1.0,1.0,4.0,2.0,3.0,3.0,1.0,1.0,7,4,12,2.0,4.0,2.0,1.0,1.0,1.0,10.0,8.0,2.0,10.0,5.0,1.0,2,15,2.0,1.0,0.375,0.75,0.5714285714285714,0.625,0.3333333333333333,0.5714285714285714,0.625,0.3333333333333333,0.5714285714285714,0.625,0.3333333333333333,0.07142857142857142,0.1,10.096153846153845,0.5714285714285714,0.3333333333333333,0.2948717948717949,0.11320754716981132,0.2608695652173913,0.16129032258064516,0.2871287128712871,0.13095238095238096,0.17647058823529413,0.09523809523809523,0.06666666666666667,0.2,0.32,0.2608695652173913,0.3,0.25,0.2857142857142857,0.2,0.5,0.7142857142857143,0.6,0.6666666666666666,0.3333333333333333,0.2857142857142857,0.5,0.5,0.5,0.875,0.5714285714285714,1.0,0.3333333333333333,0.7142857142857143,0.5808,0.57914,0.6668,0.07142857142857142,0.07142857142857142,0.625,0.125,3.1214285714285714,0.08241758241758242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
101135,1610612744,David Lee,David Lee,101135,GSW,19339.0,322,-16,642,655,172,187,78,1297,30,50,9.0,17.0,8.0,10.0,13.0,41,47,105,119,646,10.0,21.0,26,11,23,26,56.0,38.0,16.0,7.0,18.0,28,9.0,3.0,66,3.0,22.0,15.0,51,7.0,73,26.0,99,2.0,8.0,7.0,11.0,4.0,5.0,9.0,6.0,1.0,20,13,23,2.0,27.0,1.0,35.0,3.0,17.0,11.0,8.0,2.0,11.0,5.0,,26,172,,1.0,0.5957446808510638,0.717948717948718,0.44761904761904764,0.47619047619047616,0.4782608695652174,0.44339622641509435,0.47619047619047616,0.4583333333333333,0.48770491803278687,0.5652173913043478,0.5,0.06666666666666667,0.08,19.398907103825135,0.55,0.2916666666666667,0.2170212765957447,0.08979591836734693,0.16129032258064516,0.03260869565217391,0.20121951219512196,0.07418397626112759,0.09210526315789473,0.10256410256410256,0.07692307692307693,0.04,0.2,0.24675324675324675,0.20512820512820512,0.18292682926829268,,0.0392156862745098,0.45454545454545453,0.4716981132075472,0.6,0.6521739130434783,0.7,0.3867924528301887,0.3170731707317073,0.34210526315789475,0.38461538461538464,0.8095238095238095,0.5294117647058824,0.4166666666666667,0.8,0.4811320754716981,0.48416380952380955,0.5501842105263158,0.4780999999999999,0.14166666666666666,0.14285714285714285,0.2184873949579832,0.2184873949579832,6.271428571428572,0.26791277258566976,4.0,14.0,1.0,1.0,1.0,25.0,6.0,1.0,4.0,1.0,10.0,9.0,1.0,6.0,1.0,1.0,7.0,2.0,1.0,1.0,2.0,1.0,1.0,0.009433962264150943,0.07317073170731707,0.058823529411764705,0.1320754716981132,0.2857142857142857,0.2857142857142857,0.5,0.009433962264150943,0.1111111111111111,0.041666666666666664,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
201939,1610612744,Stephen Curry,Stephen Curry,201939,GSW,11649.0,194,50,399,404,119,149,52,803,21,28,3.0,6.0,9.0,10.0,6.0,17,33,70,145,410,3.0,9.0,17,10,20,45,34.0,32.0,2.0,3.0,28.0,47,15.0,7.0,113,5.0,,11.0,8,,19,5.0,24,,12.0,7.0,14.0,3.0,12.0,8.0,2.0,3.0,22,3,13,1.0,29.0,,29.0,5.0,12.0,,,,,,,45,119,5.0,2.0,0.5151515151515151,0.53125,0.4714285714285714,0.3333333333333333,0.5,0.5,0.625,0.4861111111111111,0.562992125984252,0.6538461538461539,0.5625,0.04285714285714286,0.03571428571428571,32.532751091703055,0.6363636363636364,,0.053691275167785234,,0.22448979591836735,0.0641025641025641,0.09595959595959595,0.026595744680851064,,,,0.06153846153846154,0.05454545454545454,0.020833333333333332,0.08695652173913043,0.2564102564102564,0.1,,,0.23931623931623933,0.75,0.7777777777777778,0.5714285714285714,0.1452991452991453,0.35294117647058826,0.4,0.3333333333333333,0.5,0.5,0.2777777777777778,0.9,0.6410256410256411,0.5046004273504274,0.5087700000000001,0.4897569444444445,0.112,0.15584415584415584,0.11724137931034483,0.3103448275862069,9.750000000000002,0.2982456140350877,6.0,25.0,41.0,14.0,47.0,28.0,2.0,16.0,10.0,,19.0,13.0,6.0,6.0,,5.0,4.0,,1.0,,2.0,,,0.4017094017094017,0.11764705882352941,,0.21367521367521367,0.24,0.24,0.5,0.3504273504273504,0.6666666666666666,0.3888888888888889,26.21914893617021,3.0,6.0,1.0,1.0,1.0,2.0,14.0,2.0,2.0,4.0,17.0,3.0,3.0,5.0,33.0,18.0,41.0,14.0,1.0,1.0,1.0,2.0,2.0,0.6470588235294118,0.3617021276595745,1.0,0.3125,0.3617021276595745,0.02127659574468085,0.16666666666666666,0.07692307692307693,0.05128205128205128,0.5,0.6,1.0,0.34146341463414637,0.34146341463414637,0.5714285714285714,0.08333333333333333,1.0,1.0,0.16666666666666666,1.0,1.0,0.05555555555555555,0.5,0.2857142857142857,0.34146341463414637,0.041666666666666664,,,,,,,,,,,True,,,
203084,1610612744,Harrison Barnes,Harrison Barnes,203084,GSW,15456.0,258,3,518,521,149,132,65,1039,12,20,2.0,4.0,3.0,6.0,10.0,20,36,66,119,540,5.0,10.0,15,10,20,33,36.0,36.0,2.0,3.0,10.0,12,8.0,2.0,26,4.0,8.0,12.0,30,5.0,47,12.0,59,1.0,5.0,3.0,8.0,,5.0,2.0,3.0,,10,11,19,3.0,19.0,2.0,20.0,2.0,10.0,1.0,1.0,,1.0,,,33,148,2.0,1.0,0.5,0.5142857142857142,0.5454545454545454,0.5,0.5,0.6176470588235294,0.5909090909090909,0.5416666666666666,0.6329787234042553,0.625,0.5689655172413793,0.045454545454545456,0.15,17.597292724196276,0.8,0.35714285714285715,0.1694915254237288,0.04678362573099415,0.1411764705882353,0.05128205128205128,0.16030534351145037,0.04819277108433735,0.04918032786885246,0.07272727272727272,0.01818181818181818,0.015151515151515152,0.125,0.1111111111111111,0.2711864406779661,0.14285714285714285,0.13333333333333333,0.02857142857142857,,0.23529411764705882,0.6,0.7058823529411765,0.6666666666666666,0.23529411764705882,0.5,0.5,0.4,0.36363636363636365,0.5,0.25,0.5,0.4588235294117647,0.4824364705882353,0.5005714285714286,0.4670708333333334,0.10752688172043011,0.13513513513513514,0.12605042016806722,0.2773109243697479,10.518181818181816,0.2876447876447876,14.0,26.0,10.0,3.0,19.0,14.0,2.0,4.0,7.0,,2.0,2.0,,,,2.0,3.0,1.0,1.0,,1.0,,,0.2235294117647059,,,0.3058823529411765,0.5384615384615384,0.5384615384615384,0.42857142857142855,0.11764705882352941,,0.125,24.863157894736847,7.0,9.0,,,1.0,1.0,4.0,1.0,1.0,1.0,11.0,1.0,1.0,2.0,30.0,3.0,10.0,4.0,,,,,,0.9090909090909091,0.5789473684210527,1.0,0.5,0.5789473684210527,,,0.25,0.10588235294117647,0.7777777777777778,0.7777777777777778,0.8571428571428571,0.4,0.4,1.0,,,,0.09090909090909091,1.0,1.0,0.041666666666666664,1.0,0.3333333333333333,0.4,,1.0,1.0,,,,,,,,,True,,,
203200,1610612744,Justin Holiday,Justin Holiday,203200,GSW,39438.0,657,-14,1333,1345,412,467,155,2678,28,52,2.0,6.0,9.0,18.0,6.0,19,56,126,254,1375,5.0,16.0,23,21,44,77,84.0,28.0,2.0,9.0,36.0,48,22.0,4.0,108,2.0,10.0,17.0,40,4.0,61,12.0,73,5.0,40.0,30.0,21.0,1.0,16.0,8.0,5.0,,29,26,54,1.0,33.0,2.0,45.0,4.0,17.0,11.0,5.0,4.0,12.0,6.0,,77,411,6.0,6.0,0.75,0.7636363636363637,0.4444444444444444,0.3125,0.4772727272727273,0.46170212765957447,0.36666666666666664,0.4144736842105263,0.49607843137254903,0.3709677419354839,0.4470588235294118,0.07142857142857142,0.11538461538461539,18.779031187790313,0.7241379310344828,0.07547169811320754,0.08298755186721991,0.02237136465324385,0.08762886597938144,0.010638297872340425,0.08431952662721894,0.01889763779527559,0.04411764705882353,0.013333333333333334,0.012422360248447204,0.012987012987012988,0.06369426751592357,0.09090909090909091,0.09375,0.10493827160493827,,0.03816793893129771,0.5,0.22127659574468084,0.5384615384615384,0.6086956521739131,0.75,0.08085106382978724,0.3157894736842105,0.375,0.8333333333333334,0.2,0.3333333333333333,0.23684210526315788,0.5,0.6851063829787234,0.5191583333333334,0.4903357142857144,0.49813199999999996,0.06854838709677419,0.1223021582733813,0.09055118110236221,0.3031496062992126,10.016666666666667,0.3090772693173293,22.0,55.0,81.0,25.0,109.0,37.0,1.0,32.0,14.0,1.0,12.0,10.0,2.0,10.0,,10.0,9.0,1.0,,4.0,7.0,2.0,,0.46382978723404256,0.15789473684210525,,0.23404255319148937,0.4,0.4,0.7272727272727273,0.3446808510638298,0.5,0.32894736842105265,25.424770642201832,12.0,28.0,3.0,4.0,1.0,7.0,23.0,1.0,10.0,6.0,35.0,4.0,14.0,7.0,99.0,6.0,80.0,23.0,2.0,2.0,,1.0,,0.9428571428571428,0.3211009174311927,0.2857142857142857,0.21875,0.32407407407407407,0.01834862385321101,,,0.11914893617021277,0.42857142857142855,0.42857142857142855,1.0,0.2839506172839506,0.2911392405063291,0.9130434782608695,0.13333333333333333,0.75,1.0,0.3333333333333333,0.1,1.0,0.09210526315789473,0.14285714285714285,0.24,0.2875,,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.024691358024691357,,True,,,
2738,1610612744,Andre Iguodala,Andre Iguodala,2738,GSW,19106.0,318,36,620,632,126,167,66,1252,20,26,1.0,1.0,5.0,6.0,1.0,8,29,53,100,590,1.0,2.0,2,5,8,17,40.0,18.0,,,29.0,43,19.0,5.0,100,1.0,3.0,12.0,15,1.0,28,4.0,32,2.0,18.0,9.0,8.0,1.0,5.0,4.0,3.0,,12,9,17,,16.0,,15.0,1.0,5.0,5.0,4.0,1.0,5.0,3.0,,17,126,,,0.6896551724137931,0.6896551724137931,0.5471698113207547,0.5,0.625,0.5229885057471264,0.5,0.42105263157894735,0.5376344086021505,0.5,0.4473684210526316,,,14.964028776978417,0.6666666666666666,0.047619047619047616,0.061224489795918366,0.014018691588785047,0.1188118811881188,0.01098901098901099,0.07803468208092486,0.013114754098360656,0.03278688524590164,,0.013157894736842105,0.013513513513513514,0.025,0.0851063829787234,0.07042253521126761,0.13095238095238096,0.058823529411764705,0.046511627906976744,0.6,0.2988505747126437,0.7692307692307693,0.7692307692307693,0.8,0.09195402298850575,0.125,0.125,,0.5,1.0,0.3157894736842105,0.8333333333333334,0.6896551724137931,0.5553858823529411,0.3924,0.5989638888888889,0.07608695652173914,0.08771929824561403,0.02,0.17,8.166037735849057,0.2032258064516129,8.0,19.0,25.0,8.0,34.0,9.0,,11.0,1.0,2.0,14.0,8.0,6.0,5.0,,9.0,3.0,1.0,,,1.0,,,0.39080459770114945,,,0.21839080459770116,0.42105263157894735,0.42105263157894735,0.5,0.28735632183908044,1.0,0.42105263157894735,27.28823529411764,1.0,9.0,,,,3.0,10.0,,,2.0,11.0,,,2.0,21.0,12.0,23.0,10.0,,1.0,1.0,,2.0,0.6363636363636364,0.3235294117647059,,0.18181818181818182,0.34375,,,,0.10344827586206896,0.1111111111111111,0.1111111111111111,,0.4,0.4,0.7,,,,,,,0.15789473684210525,,0.25,0.43478260869565216,0.05714285714285714,,1.0,1.0,,,,,,,,True,,,
202691,1610612744,Klay Thompson,Klay Thompson,202691,GSW,2711.0,45,34,95,97,59,42,11,192,3,3,,,2.0,2.0,1.0,1,7,13,53,100,,,6,4,7,30,4.0,10.0,,,5.0,8,5.0,,19,,,1.0,1,1.0,3,,3,,3.0,,,1.0,,1.0,,,1,3,3,,5.0,,10.0,,2.0,1.0,1.0,,1.0,1.0,,30,59,,1.0,0.2857142857142857,0.2857142857142857,0.5384615384615384,,0.5714285714285714,0.7857142857142857,1.5,0.8125,0.8125,1.5,0.8333333333333334,,,30.275229357798164,,0.125,0.03225806451612903,,0.1111111111111111,,0.05,,,,,,,,0.07692307692307693,0.14285714285714285,,,1.0,0.10714285714285714,1.0,1.0,0.3333333333333333,0.03571428571428571,1.0,1.0,,,,0.125,1.0,0.6428571428571429,0.49987499999999996,,0.5052125000000001,0.06666666666666667,0.13333333333333333,0.11320754716981132,0.5660377358490566,13.884615384615387,0.6210526315789474,3.0,9.0,13.0,8.0,15.0,9.0,,9.0,4.0,,3.0,1.0,2.0,,,3.0,,,,,2.0,,,0.5357142857142857,,,0.32142857142857145,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4642857142857143,,0.5,25.546666666666667,2.0,2.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,5.0,10.0,2.0,2.0,6.0,30.0,,13.0,8.0,,,,2.0,,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,,,,0.07142857142857142,1.0,1.0,1.0,0.6153846153846154,0.6153846153846154,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.0625,1.0,0.625,0.6153846153846154,,,,,,,,,,,,True,,,
2733,1610612744,Shaun Livingston,Shaun Livingston,2733,GSW,22536.0,376,-56,769,768,233,278,87,1537,15,25,1.0,3.0,4.0,8.0,20.0,54,45,103,112,805,2.0,8.0,8,14,27,34,32.0,58.0,,5.0,55.0,69,25.0,7.0,152,2.0,7.0,12.0,22,2.0,36,9.0,45,1.0,12.0,10.0,16.0,5.0,14.0,10.0,2.0,1.0,26,13,29,1.0,23.0,,31.0,3.0,13.0,5.0,1.0,2.0,5.0,3.0,,34,232,5.0,4.0,0.35555555555555557,0.35555555555555557,0.4368932038834951,0.25,0.5185185185185185,0.4368932038834951,0.25,0.5185185185185185,0.47863247863247865,0.4,0.53125,0.04854368932038835,0.16,16.474654377880185,0.6153846153846154,0.06451612903225806,0.08029197080291971,0.026022304832713755,0.10526315789473684,0.02247191011235955,0.08762886597938144,0.025139664804469275,0.024390243902439025,0.03225806451612903,0.02127659574468085,0.013888888888888888,0.10714285714285714,0.06060606060606061,0.07692307692307693,0.10891089108910891,0.07692307692307693,0.019230769230769232,0.6,0.24271844660194175,0.6,0.7142857142857143,0.7333333333333333,0.5242718446601942,0.37037037037037035,0.37037037037037035,0.15,0.375,0.3333333333333333,0.2962962962962963,0.5,0.24271844660194175,0.4364601941747574,0.4510285714285715,0.4018333333333334,0.11504424778761062,0.11504424778761062,0.07142857142857142,0.30357142857142855,9.976699029126214,0.30299089726918077,10.0,24.0,,,,22.0,4.0,,6.0,,14.0,12.0,2.0,23.0,,2.0,8.0,2.0,,,4.0,2.0,,,,,0.23300970873786409,0.4166666666666667,0.43478260869565216,0.2,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,0.058823529411764705,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.041666666666666664,True,,,
2571,1610612744,Leandro Barbosa,Leandro Barbosa,2571,GSW,12992.0,217,-45,435,445,176,175,50,880,22,40,1.0,3.0,7.0,18.0,5.0,20,31,75,104,463,1.0,5.0,7,10,28,39,40.0,22.0,,4.0,19.0,24,9.0,2.0,53,1.0,5.0,4.0,9,,13,6.0,19,1.0,5.0,5.0,6.0,1.0,5.0,2.0,1.0,,8,9,22,1.0,23.0,1.0,26.0,1.0,8.0,1.0,,,1.0,,,38,175,4.0,3.0,0.6451612903225806,0.6451612903225806,0.41333333333333333,0.2,0.35714285714285715,0.4368421052631579,0.3125,0.3939393939393939,0.48598130841121495,0.3888888888888889,0.47560975609756095,0.05333333333333334,0.1,23.46938775510204,0.75,,0.059602649006622516,0.03067484662576687,0.05333333333333334,0.018867924528301886,0.05752212389380531,0.027777777777777776,0.08,,0.016666666666666666,,0.0425531914893617,0.08163265306122448,0.05454545454545454,0.06557377049180328,,0.0196078431372549,,0.42105263157894735,0.55,0.6111111111111112,0.6818181818181818,0.21052631578947367,0.25,0.25,0.6,0.375,0.3333333333333333,0.5454545454545454,0.3888888888888889,0.631578947368421,0.5005110526315789,0.49640714285714277,0.5214939393939393,0.08737864077669903,0.0975609756097561,0.0673076923076923,0.375,7.474666666666665,0.4045977011494253,4.0,15.0,18.0,4.0,20.0,21.0,2.0,5.0,13.0,,5.0,3.0,2.0,8.0,,,6.0,,1.0,2.0,4.0,1.0,,0.21052631578947367,,,0.15789473684210525,0.26666666666666666,0.26666666666666666,0.5,0.18947368421052632,,0.12121212121212122,25.99,1.0,2.0,,,,1.0,6.0,1.0,3.0,2.0,7.0,1.0,3.0,2.0,21.0,,18.0,6.0,,1.0,,,1.0,1.0,0.35,0.3333333333333333,0.4,0.35,,,0.08333333333333333,0.021052631578947368,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,0.375,0.3333333333333333,1.0,0.030303030303030304,,0.5,0.3333333333333333,0.047619047619047616,1.0,1.0,,,,,,,,,True,,,
201575,1610612744,Brandon Rush,Brandon Rush,201575,GSW,7522.0,125,-82,270,269,127,159,34,539,1,4,,,,,1.0,3,4,12,13,317,,,3,1,2,4,2.0,6.0,,2.0,6.0,7,5.0,1.0,15,,2.0,7.0,10,1.0,18,2.0,20,1.0,2.0,,3.0,,2.0,2.0,1.0,,5,10,13,,3.0,,6.0,,1.0,6.0,3.0,,7.0,4.0,,4,127,2.0,2.0,0.25,0.25,0.3333333333333333,,0.5,0.22,1.5,0.14285714285714285,0.23214285714285715,1.5,0.2222222222222222,0.16666666666666666,0.25,10.784313725490195,0.6,0.06666666666666667,0.125,0.01904761904761905,0.2,,0.14782608695652175,0.014705882352941176,0.02857142857142857,,0.02857142857142857,,0.08333333333333333,0.12,0.16129032258064516,0.2,0.2,0.05555555555555555,0.5714285714285714,0.16,0.25,0.3333333333333333,,0.12,0.3333333333333333,0.5,,,,,,0.68,0.49233000000000005,,0.47281428571428574,0.038461538461538464,0.07692307692307693,0.23076923076923078,0.3076923076923077,9.833333333333332,0.4703703703703704,2.0,5.0,11.0,5.0,13.0,2.0,,5.0,2.0,,1.0,1.0,,,,2.0,2.0,,,,2.0,3.0,,0.52,0.3333333333333333,,0.2,0.4,0.4,0.5,0.44,,0.7142857142857143,25.884615384615383,,2.0,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,3.0,,11.0,1.0,,,,,,1.0,0.07692307692307693,1.0,,0.07692307692307693,,,,0.08,,,,0.09090909090909091,0.09090909090909091,1.0,,,,1.0,1.0,1.0,,,,0.09090909090909091,,,,,,,1.0,1.0,,,,True,,,
