EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,BlockingFoulsDrawn,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,FG3APct,Corner3Frequency,Arc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,Fg3aBlocked,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,FTOffRebounds,BlockedCorner3,OffFTReboundPct,LongMidRangePctBlocked,Clear Path Fouls,on
101106,1610612744,Andrew Bogut,Andrew Bogut,101106,GSW,94963.0,1583,537,3212,3197,435.0,529,330,6409,138.0,214.0,55.0,89.0,17.0,32.0,62.0,137.0,4.0,200.0,355,22.0,422.0,3127,60.0,98.0,3.0,123.0,22.0,46.0,8.0,52.0,264.0,136.0,98.0,19.0,115.0,65.0,180.0,48.0,17.0,66.0,19.0,30.0,425.0,33.0,108.0,90.0,292,20.0,402,141.0,543,26.0,39.0,19.0,20.0,50.0,19.0,34.0,56.0,2.0,16.0,3.0,106.0,9.0,15.0,94.0,3.0,188.0,3.0,11.0,24.0,75.0,4.0,18.0,10.0,42.0,10.0,20.0,6.0,112.0,1.0,1.0,87.0,2.0,23.0,113.0,69.0,2.0,1.0,1.0,3.0,52.0,434.0,11.0,4.0,0.66,0.8741721854304636,0.5633802816901409,0.6122448979591837,0.4782608695652174,0.5633802816901409,0.6122448979591837,0.4782608695652174,0.568733153638814,0.615,0.5,0.05352112676056338,0.06542056074766354,0.0364963503649635,13.29802063005297,0.4716981132075472,0.30303030303030304,0.24435146443514644,0.12342857142857143,0.215311004784689,0.05631399317406143,0.23682579045257285,0.09650924024640657,0.2059800664451827,0.10793650793650794,0.04633204633204633,0.05458515283842795,0.0625,0.2768361581920904,0.2421875,0.2210065645514223,0.218562874251497,0.20238095238095238,0.19117647058823528,0.6106194690265486,0.6028169014084507,0.6448598130841121,0.69,0.6231884057971014,0.38591549295774646,0.45255474452554745,0.4696969696969697,0.7419354838709677,0.011267605633802818,0.9081632653061225,0.6179775280898876,0.10909090909090909,0.6956521739130435,0.53125,0.6028169014084507,0.5544895774647887,0.595021686746988,0.5855282608695653,0.0547945205479452,0.0547945205479452,0.2914691943127962,0.12322274881516587,3.71042253521127,0.13542963885429637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
101135,1610612744,David Lee,David Lee,101135,GSW,9144.0,152,26,302,300,42.0,61,35,602,17.0,29.0,3.0,5.0,1.0,1.0,8.0,18.0,1.0,26.0,48,7.0,59.0,316,3.0,6.0,,6.0,4.0,4.0,1.0,9.0,40.0,12.0,4.0,3.0,8.0,4.0,12.0,4.0,,4.0,2.0,2.0,28.0,1.0,8.0,10.0,9,2.0,21,9.0,30,,4.0,3.0,1.0,4.0,1.0,2.0,3.0,,2.0,,7.0,,1.0,9.0,,17.0,1.0,,1.0,8.0,,,,11.0,1.0,5.0,1.0,1.0,,,1.0,,,1.0,1.0,,,,,9.0,42.0,1.0,,0.7692307692307693,0.8333333333333334,0.5416666666666666,0.5,1.0,0.5416666666666666,0.5,1.0,0.5566037735849056,0.5,0.9,0.0625,0.034482758620689655,0.1111111111111111,17.59530791788856,0.5714285714285714,0.6666666666666666,0.09574468085106383,0.09302325581395349,0.23809523809523808,0.020833333333333332,0.13970588235294118,0.06716417910447761,0.13333333333333333,0.05128205128205128,0.11764705882352941,0.02631578947368421,,0.08823529411764706,0.11538461538461539,0.08823529411764706,0.16129032258064516,0.45454545454545453,,1.0,0.6041666666666666,0.5862068965517241,0.6071428571428571,0.8235294117647058,0.375,0.4444444444444444,0.5,0.625,0.020833333333333332,0.8333333333333334,0.6,0.3333333333333333,0.25,1.0,0.6041666666666666,0.5450562499999999,0.6023799999999999,0.5099,0.09615384615384616,0.09615384615384616,0.1016949152542373,0.15254237288135594,4.208333333333333,0.1390728476821192,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
201575,1610612744,Brandon Rush,Brandon Rush,201575,GSW,2487.0,41,-15,79,82,18.0,31,7,161,,,,,,,,1.0,1.0,,2,,,82,,,,,,,,,,,,,,,,,,,,,,,,3.0,4,,7,,7,,1.0,,1.0,,,,1.0,1.0,,,1.0,,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,9.195402298850574,,,0.125,,0.3333333333333333,,0.17073170731707318,,,,,,,0.16666666666666666,0.16666666666666666,0.07142857142857142,0.2857142857142857,0.5,,,,,,,0.14285714285714285,,,,0.14285714285714285,,,,,,0.7142857142857143,0.5054857142857142,,0.546075,,,,,15.9,0.22784810126582278,,,,,,2.0,1.0,3.0,1.0,5.0,2.0,3.0,0.7142857142857143,0.2857142857142857,0.42857142857142855,0.5,0.5,25.060000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
201939,1610612744,Stephen Curry,Stephen Curry,201939,GSW,84007.0,1400,541,2869,2852,381.0,444,292,5721,106.0,159.0,3.0,7.0,23.0,31.0,42.0,94.0,134.0,210.0,387,142.0,1063.0,2803,13.0,20.0,10.0,90.0,34.0,56.0,37.0,171.0,154.0,266.0,4.0,16.0,235.0,98.0,333.0,61.0,37.0,163.0,43.0,29.0,764.0,11.0,17.0,36.0,104,1.0,141,28.0,169,2.0,81.0,51.0,30.0,91.0,22.0,72.0,45.0,5.0,19.0,7.0,136.0,11.0,15.0,39.0,2.0,79.0,2.0,,4.0,146.0,4.0,,11.0,153.0,13.0,50.0,11.0,6.0,,,,1.0,5.0,6.0,3.0,,,,,171.0,381.0,5.0,9.0,0.36666666666666664,0.3701923076923077,0.5426356589147286,0.65,0.6071428571428571,0.6214574898785425,0.6896551724137931,0.6504854368932039,0.6580928481806776,0.717741935483871,0.7008196721311475,0.041343669250646,0.05660377358490566,0.07446808510638298,29.110764430577227,0.6691176470588235,0.018518518518518517,0.09728718428437792,0.02230971128608924,0.09944751381215469,0.02071563088512241,0.09783368273934312,0.02165506573859242,0.01098901098901099,0.03383458646616541,0.02242152466367713,0.0170316301703163,0.03333333333333333,0.0761904761904762,0.06628242074927954,0.14004914004914004,0.10069444444444445,0.0945945945945946,0.0058823529411764705,0.5,0.2145748987854251,0.6666666666666666,0.7066666666666667,0.39622641509433965,0.12685560053981107,0.44680851063829785,0.4827586206896552,0.35714285714285715,0.18083670715249664,0.1206896551724138,0.42857142857142855,,0.30097087378640774,0.7419354838709677,0.6923076923076923,0.5212702027027026,0.5197671875000001,0.5317892156862746,0.08015267175572519,0.1179245283018868,0.08466603951081844,0.16086547507055504,9.503100775193797,0.13279888462879053,62.0,2.0,0.4626865671641791,0.4626865671641791,0.3225806451612903,54.0,5.0,300.0,42.0,354.0,47.0,299.0,0.4777327935222672,0.0728744939271255,0.4048582995951417,0.04854368932038835,0.4077669902912621,25.764971751412432,33.0,6.0,12.0,3.0,134.0,12.0,26.0,19.0,167.0,18.0,38.0,22.0,318.0,183.0,1.0,134.0,6.0,1.0,5.0,15.0,13.0,0.6347305389221557,0.4717514124293785,0.47368421052631576,0.46808510638297873,0.4730878186968839,0.01694915254237288,0.018518518518518517,0.016666666666666666,0.6111111111111112,0.6226415094339622,0.9090909090909091,0.44666666666666666,0.4542372881355932,0.5671641791044776,0.20689655172413793,0.5,1.0,0.4482758620689655,0.46153846153846156,0.75,0.6,0.4523809523809524,0.44816053511705684,0.03591160220994475,,,,,,True
203084,1610612744,Harrison Barnes,Harrison Barnes,203084,GSW,66640.0,1111,381,2268,2251,222.0,238,216,4519,71.0,105.0,14.0,19.0,5.0,11.0,16.0,49.0,56.0,113.0,210,41.0,393.0,2198,16.0,27.0,4.0,42.0,9.0,17.0,4.0,31.0,152.0,74.0,14.0,14.0,31.0,30.0,61.0,23.0,7.0,15.0,9.0,7.0,152.0,30.0,23.0,32.0,117,4.0,153,54.0,207,5.0,34.0,19.0,15.0,15.0,6.0,6.0,20.0,2.0,9.0,4.0,35.0,1.0,4.0,35.0,2.0,59.0,,3.0,4.0,40.0,,,2.0,51.0,4.0,25.0,1.0,10.0,1.0,,4.0,3.0,3.0,11.0,8.0,,,,,31.0,222.0,6.0,1.0,0.672566371681416,0.7169811320754716,0.5380952380952381,0.5925925925925926,0.5294117647058824,0.5659163987138264,0.5757575757575758,0.5192307692307693,0.5883233532934131,0.5833333333333334,0.5535714285714286,0.06666666666666667,0.09523809523809523,0.08163265306122448,14.701195219123505,0.42857142857142855,0.125,0.1323529411764706,0.03789126853377265,0.11510791366906475,0.07142857142857142,0.12822719449225473,0.05160662122687439,0.03286384976525822,0.028169014084507043,0.055248618784530384,0.07807807807807808,0.04597701149425287,0.10344827586206896,0.1276595744680851,0.15835777126099707,0.10599078341013825,0.14754098360655737,0.03571428571428571,0.7272727272727273,0.33762057877813506,0.6761904761904762,0.7473684210526316,0.7323943661971831,0.15755627009646303,0.32653061224489793,0.35555555555555557,0.4375,0.18006430868167203,0.5757575757575758,0.7368421052631579,0.42857142857142855,0.4230769230769231,0.45454545454545453,0.662379421221865,0.55381077170418,0.5703631578947368,0.5481807692307692,0.07807807807807808,0.10822510822510822,0.10687022900763359,0.07888040712468193,7.505714285714284,0.09788359788359788,26.0,,0.4642857142857143,0.4642857142857143,0.6538461538461539,62.0,7.0,39.0,2.0,101.0,9.0,39.0,0.3247588424437299,0.19935691318327975,0.12540192926045016,0.2692307692307692,0.07692307692307693,24.285148514851482,29.0,1.0,4.0,1.0,13.0,1.0,2.0,2.0,42.0,2.0,6.0,3.0,126.0,,,13.0,2.0,,,,1.0,1.0,0.4158415841584158,0.3333333333333333,0.3333333333333333,0.4158415841584158,0.019801980198019802,0.03225806451612903,,0.46774193548387094,0.48333333333333334,1.0,0.3333333333333333,0.3333333333333333,1.0,0.12121212121212122,0.25,1.0,0.06060606060606061,0.5,1.0,0.14285714285714285,1.0,0.3333333333333333,0.00980392156862745,1.0,1.0,0.02702702702702703,,,True
202691,1610612744,Klay Thompson,Klay Thompson,202691,GSW,78430.0,1307,467,2666,2653,354.0,404,263,5319,94.0,143.0,8.0,12.0,10.0,14.0,46.0,118.0,158.0,203.0,419,124.0,908.0,2614,10.0,22.0,9.0,62.0,25.0,44.0,24.0,158.0,228.0,178.0,6.0,24.0,74.0,42.0,116.0,29.0,13.0,50.0,18.0,6.0,274.0,5.0,11.0,37.0,72,,109,16.0,125,5.0,46.0,26.0,20.0,48.0,11.0,25.0,32.0,1.0,23.0,5.0,80.0,3.0,8.0,41.0,2.0,72.0,3.0,2.0,3.0,112.0,1.0,4.0,1.0,140.0,12.0,66.0,7.0,28.0,3.0,1.0,8.0,8.0,12.0,31.0,17.0,,,,,158.0,354.0,3.0,5.0,0.5615763546798029,0.57,0.48448687350835323,0.45454545454545453,0.5681818181818182,0.5552407932011332,0.5,0.7613636363636364,0.5897269180754227,0.5258620689655172,0.7772277227722773,0.057279236276849645,0.08391608391608392,0.0847457627118644,28.60512129380054,0.6,,0.07228915662650602,0.015427769985974754,0.11044776119402985,0.01016260162601626,0.08189331329827197,0.013278008298755186,0.01568627450980392,0.02510460251046025,0.0045662100456621,0.012919896640826873,,0.07142857142857142,0.034482758620689655,0.10443864229765012,0.12030075187969924,0.07246376811594203,0.014326647564469915,0.5483870967741935,0.20254957507082152,0.6573426573426573,0.7175572519083969,0.5957446808510638,0.1671388101983003,0.3898305084745763,0.42592592592592593,0.4782608695652174,0.2237960339943343,0.22641509433962265,0.6666666666666666,0.375,0.1590909090909091,0.7142857142857143,0.6090651558073654,0.5134657670454547,0.5155712121212122,0.5138000000000001,0.08923884514435695,0.13953488372093023,0.06828193832599119,0.17400881057268722,10.023627684964197,0.13278319579894973,63.0,1.0,0.3987341772151899,0.40384615384615385,0.5714285714285714,75.0,15.0,212.0,29.0,287.0,44.0,211.0,0.4065155807365439,0.10623229461756374,0.3002832861189802,0.17045454545454544,0.32954545454545453,25.512891986062716,39.0,2.0,11.0,12.0,87.0,9.0,20.0,16.0,126.0,11.0,31.0,28.0,336.0,42.0,1.0,87.0,2.0,4.0,,1.0,2.0,0.8888888888888888,0.43902439024390244,0.3548387096774194,0.6363636363636364,0.4405594405594406,0.006968641114982578,,0.009433962264150943,0.52,0.52,1.0,0.41037735849056606,0.4142857142857143,0.8390804597701149,0.20754716981132076,0.18181818181818182,1.0,0.37735849056603776,0.45,1.0,0.8,0.5517241379310345,0.41232227488151657,0.006920415224913495,,2.0,,0.012658227848101266,,True
2733,1610612744,Shaun Livingston,Shaun Livingston,2733,GSW,14320.0,239,35,466,459,86.0,131,53,925,14.0,20.0,2.0,5.0,5.0,7.0,15.0,35.0,12.0,32.0,67,3.0,67.0,431,4.0,13.0,,8.0,5.0,10.0,2.0,12.0,38.0,26.0,2.0,2.0,15.0,10.0,25.0,6.0,4.0,7.0,5.0,3.0,60.0,3.0,6.0,6.0,25,,31,10.0,41,1.0,6.0,6.0,,11.0,1.0,5.0,8.0,1.0,6.0,,19.0,2.0,6.0,7.0,,23.0,,,4.0,16.0,1.0,,3.0,7.0,1.0,3.0,1.0,3.0,,,1.0,,2.0,3.0,2.0,,1.0,,,12.0,85.0,2.0,1.0,0.59375,0.6129032258064516,0.47761194029850745,0.3076923076923077,0.5,0.47761194029850745,0.3076923076923077,0.5,0.4785714285714286,0.3076923076923077,0.5454545454545454,0.029850746268656716,0.05,0.02857142857142857,17.08253358925144,0.5789473684210527,,0.15432098765432098,0.043795620437956206,0.07792207792207792,0.04285714285714286,0.1297071129707113,0.043478260869565216,0.029411764705882353,0.06557377049180328,0.023809523809523808,0.05357142857142857,,0.2,0.1346153846153846,0.13333333333333333,0.06349206349206349,0.14285714285714285,0.03125,0.6666666666666666,0.29850746268656714,0.7,0.7368421052631579,0.9285714285714286,0.5223880597014925,0.42857142857142855,0.4411764705882353,0.3333333333333333,0.1791044776119403,0.38461538461538464,0.4,1.0,0.7,0.7142857142857143,0.29850746268656714,0.46969253731343286,0.45459090909090916,0.6143,0.043478260869565216,0.043478260869565216,0.11940298507462686,0.1791044776119403,8.502985074626867,0.18454935622317598,3.0,,0.25,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.08333333333333333,,,True
2738,1610612744,Andre Iguodala,Andre Iguodala,2738,GSW,30808.0,513,187,1023,1024,207.0,289,114,2047,25.0,38.0,,,3.0,5.0,5.0,11.0,20.0,37.0,69,18.0,149.0,962,2.0,3.0,2.0,6.0,6.0,9.0,4.0,31.0,50.0,24.0,,2.0,29.0,17.0,46.0,13.0,4.0,19.0,6.0,4.0,109.0,3.0,4.0,16.0,26,2.0,44,8.0,52,,18.0,14.0,4.0,12.0,3.0,11.0,6.0,,1.0,,18.0,2.0,1.0,22.0,,33.0,,1.0,3.0,30.0,,2.0,5.0,25.0,2.0,13.0,,4.0,,,3.0,,1.0,4.0,3.0,,,,,31.0,206.0,1.0,,0.6756756756756757,0.6756756756756757,0.5362318840579711,0.6666666666666666,0.6666666666666666,0.5368852459016393,0.4,0.6136363636363636,0.5601503759398496,0.5,0.6739130434782609,0.028985507246376812,0.05263157894736842,,13.006029285099054,0.6666666666666666,0.06060606060606061,0.07449856733524356,0.013289036544850499,0.09696969696969697,0.016304347826086956,0.08171206225680934,0.01443298969072165,0.009523809523809525,0.01818181818181818,0.011627906976744186,,0.06818181818181818,0.045871559633027525,0.08695652173913043,0.088,0.11678832116788321,,,0.75,0.3114754098360656,0.6578947368421053,0.6944444444444444,0.84,0.09016393442622951,0.45454545454545453,0.45454545454545453,0.2,0.16393442622950818,,,,0.22727272727272727,0.6,0.7459016393442623,0.5607772727272728,0.3924,0.5078285714285715,0.10526315789473684,0.1625,0.040268456375838924,0.2080536912751678,7.365217391304349,0.20234604105571846,7.0,1.0,0.35,0.35,0.42857142857142855,21.0,4.0,32.0,9.0,53.0,13.0,31.0,0.4344262295081967,0.1721311475409836,0.26229508196721313,0.18181818181818182,0.4090909090909091,25.432075471698116,7.0,,,3.0,12.0,,2.0,2.0,19.0,,2.0,5.0,51.0,6.0,1.0,12.0,,,1.0,,1.0,0.8947368421052632,0.3584905660377358,,0.38461538461538464,0.36538461538461536,,,,0.3333333333333333,0.3333333333333333,1.0,0.375,0.375,0.8333333333333334,,,,0.4,,,0.75,0.2222222222222222,0.3870967741935484,0.018867924528301886,1.0,,0.05263157894736842,,,True
203200,1610612744,Justin Holiday,Justin Holiday,203200,GSW,5491.0,92,20,182,182,15.0,38,24,364,4.0,6.0,1.0,1.0,,,,4.0,6.0,7.0,16,1.0,21.0,172,1.0,1.0,1.0,3.0,1.0,1.0,,2.0,12.0,2.0,,3.0,2.0,4.0,6.0,3.0,1.0,2.0,,,16.0,1.0,1.0,2.0,4,,6,2.0,8,,4.0,2.0,2.0,2.0,,1.0,1.0,,1.0,,3.0,,,3.0,,6.0,,,,2.0,,,1.0,2.0,,1.0,,3.0,,,1.0,,2.0,3.0,1.0,,,,,2.0,15.0,,,0.8571428571428571,0.8571428571428571,0.4375,1.0,1.0,0.35714285714285715,0.5,0.3333333333333333,0.3620689655172414,0.5,0.3333333333333333,0.1875,0.16666666666666666,0.5,15.384615384615383,0.6666666666666666,,0.05128205128205128,0.018867924528301886,0.08695652173913043,0.03225806451612903,0.0594059405940594,0.023809523809523808,,0.047619047619047616,,0.04,,0.04,0.043478260869565216,0.06666666666666667,0.125,,,0.3333333333333333,0.21428571428571427,0.6666666666666666,0.8,1.0,0.14285714285714285,,,,0.21428571428571427,0.5,1.0,1.0,,,0.6428571428571429,0.5184857142857143,0.616925,0.4388666666666667,0.034482758620689655,0.058823529411764705,0.14285714285714285,0.09523809523809523,9.0,0.08241758241758242,3.0,,0.5,0.5,0.6666666666666666,5.0,1.0,7.0,1.0,12.0,2.0,7.0,0.42857142857142855,0.17857142857142858,0.25,0.3333333333333333,0.3333333333333333,24.958333333333332,2.0,,,,,,1.0,,2.0,,1.0,,6.0,,,,,1.0,,,,1.0,0.16666666666666666,,,0.16666666666666666,,,,0.4,0.4,1.0,,,,,,,0.5,,,,,,,,,,,,True
2571,1610612744,Leandro Barbosa,Leandro Barbosa,2571,GSW,10245.0,171,41,334,333,67.0,76,45,667,14.0,19.0,1.0,1.0,4.0,4.0,2.0,11.0,10.0,19.0,40,6.0,62.0,328,2.0,3.0,4.0,11.0,5.0,11.0,,13.0,26.0,12.0,,1.0,7.0,9.0,16.0,6.0,3.0,5.0,,2.0,41.0,3.0,4.0,7.0,9,,16,7.0,23,1.0,9.0,6.0,3.0,2.0,1.0,,5.0,,2.0,3.0,7.0,1.0,2.0,6.0,,14.0,,1.0,,8.0,,,,8.0,,4.0,,,,,,,,,,,,,,13.0,66.0,4.0,,0.6842105263157895,0.6842105263157895,0.475,0.6666666666666666,0.45454545454545453,0.4666666666666667,0.5833333333333334,0.5,0.484375,0.6875,0.5,0.025,,0.09090909090909091,18.586387434554975,0.2857142857142857,,0.08035714285714286,0.038461538461538464,0.1320754716981132,0.05454545454545454,0.09696969696969697,0.0440251572327044,,0.06521739130434782,0.03571428571428571,0.07142857142857142,,0.03125,0.058823529411764705,0.13043478260869565,0.15555555555555556,,0.030303030303030304,,0.31666666666666665,0.7368421052631579,0.7368421052631579,0.7857142857142857,0.18333333333333332,0.18181818181818182,0.2,,0.16666666666666666,0.16666666666666666,1.0,1.0,0.3076923076923077,1.0,0.65,0.5286610169491526,0.48705000000000004,0.49681153846153836,0.0625,0.09090909090909091,0.1774193548387097,0.20967741935483872,8.407499999999999,0.20059880239520958,3.0,,0.3,0.3,0.6666666666666666,7.0,1.0,13.0,1.0,20.0,2.0,12.0,0.3333333333333333,0.11666666666666667,0.21666666666666667,0.07692307692307693,0.07692307692307693,26.225,3.0,,1.0,1.0,3.0,1.0,2.0,,6.0,1.0,3.0,1.0,15.0,3.0,1.0,3.0,,1.0,,,,0.8333333333333334,0.3,0.3333333333333333,0.5,0.3157894736842105,,,,0.42857142857142855,0.42857142857142855,1.0,0.23076923076923078,0.23076923076923078,0.6666666666666666,0.16666666666666666,,,0.3333333333333333,0.5,1.0,1.0,,0.25,,,,,,,True
