EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,TwoPtAssists,Assists,AtRimAssists,AssistPoints,FTDefRebounds,DefRebounds,Rebounds,PenaltyOffPossExcludingTakeFouls,DefFTReboundPct,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFG3A,Offensive Fouls,OffAtRimReboundPct,DefCorner3ReboundPct,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,Corner3Assists,FTOffRebounds,SelfOReb,Travels,SecondChanceTurnovers,BlockedShortMidRange,Defensive 3 Seconds Violations,SecondChanceFg3Pct,LongMidRangePctBlocked,OffFTReboundPct,SelfORebPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Technical Free Throw Trips,BlockedLongMidRange,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockingFouls,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,DefensiveGoaltends,3pt And 1 Free Throw Trips,on,3SecondViolations,Blocked3s,BlockedArc3,OffensiveGoaltends,Corner3PctBlocked
101142,1610612750,Ronny Turiaf,Ronny Turiaf,101142,MIN,570.0,10,-5,20,23,11.0,5.0,1,43,23,1.0,1.0,1.0,2.0,1.0,1.0,1.0,11.0,1.0,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
201147,1610612750,Corey Brewer,Corey Brewer,201147,MIN,14184.0,236,-66,486,482,170.0,140.0,76,968,572,30.0,33.0,15.0,69.0,,15.0,23.0,170.0,,0.3497942386831276,26.0,35.0,3.0,6.0,11.0,14.0,2.0,15.0,5.0,11.0,1.0,9.0,1.0,1.0,5.0,1.0,3.0,33.0,61.0,2.0,14.0,20.0,92.0,4.0,10.0,2.0,10.0,14.0,23.0,1.0,4.0,11.0,42.0,42.0,24.0,3.0,3.0,2.0,1.0,4.0,1.0,4.0,3.0,3.0,10.0,5.0,2.0,6.0,5.0,10.0,8.0,21.0,10.0,11.0,11.0,5.0,10.0,13.0,1.0,1.0,2.0,24.0,10.0,11.0,28.0,4.0,1.0,27.0,2.0,1.0,3.0,2.0,28.0,2.0,11.0,4.0,2.0,2.0,2.0,2.0,42.0,3.0,4.0,0.6363636363636364,0.65625,0.5,0.14285714285714285,0.25,0.15384615384615385,0.5409836065573771,0.4,0.6086956521739131,0.48,0.4,0.5740740740740741,0.5227272727272727,0.45454545454545453,0.6,0.18666666666666668,0.06557377049180328,0.05714285714285714,0.13333333333333333,19.444444444444446,0.4583333333333333,0.07462686567164178,0.031746031746031744,0.078125,0.05,0.07575757575757576,0.034934497816593885,0.015873015873015872,0.06578947368421052,0.03571428571428571,0.08333333333333333,0.04081632653061224,0.07142857142857142,0.10526315789473684,0.11904761904761904,1.0,0.4666666666666667,0.7428571428571429,0.7878787878787878,0.6538461538461539,0.2,0.13333333333333333,0.15384615384615385,0.5,0.14666666666666667,0.45454545454545453,0.45454545454545453,0.6,0.12,0.1111111111111111,0.1111111111111111,1.0,0.06666666666666667,0.2,0.2,0.6,0.5,0.3333333333333333,0.5185185185185185,0.7857142857142857,0.037037037037037035,0.1111111111111111,0.3333333333333333,0.6533333333333333,0.25,0.5455581081081082,0.48643749999999997,0.563825,0.13095238095238096,0.15714285714285714,0.10869565217391304,0.45652173913043476,6.059016393442622,26.164285714285718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
203133,1610612750,Robbie Hummel,Robbie Hummel,203133,MIN,8862.0,148,-29,285,296,77.0,81.0,46,581,326,6.0,7.0,3.0,15.0,2.0,15.0,21.0,77.0,0.3333333333333333,0.27017543859649124,6.0,7.0,2.0,2.0,2.0,2.0,,3.0,5.0,18.0,4.0,6.0,2.0,1.0,6.0,,1.0,11.0,28.0,5.0,12.0,8.0,45.0,3.0,5.0,,6.0,2.0,8.0,1.0,3.0,2.0,9.0,18.0,4.0,15.0,,4.0,,6.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,3.0,10.0,6.0,,,,1.0,,,3.0,,1.0,,4.0,1.0,11.0,20.0,,1.0,12.0,3.0,1.0,2.0,,9.0,,3.0,2.0,4.0,4.0,4.0,3.0,9.0,1.0,1.0,0.8181818181818182,1.0,1.0,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.39285714285714285,0.6,0.25,0.4625,0.5,0.3181818181818182,0.5,0.5,0.375,0.3,0.07142857142857142,,0.6666666666666666,14.201183431952662,0.25,0.10526315789473684,0.043478260869565216,0.06521739130434782,0.037037037037037035,0.09219858156028368,0.04225352112676056,0.07142857142857142,0.03773584905660377,,0.16666666666666666,0.10526315789473684,0.07692307692307693,0.12903225806451613,0.07142857142857142,0.75,0.175,0.8571428571428571,0.8571428571428571,0.6666666666666666,0.075,,,,0.45,0.2777777777777778,0.2777777777777778,1.0,0.15,0.6666666666666666,0.6666666666666666,1.0,0.15,0.16666666666666666,0.16666666666666666,0.3333333333333333,1.0,,0.18181818181818182,1.0,0.18181818181818182,0.09090909090909091,,0.475,0.16666666666666666,0.492075,0.51834,0.4800954545454545,0.06976744186046512,0.0967741935483871,0.13333333333333333,0.2,12.825000000000003,24.475000000000005,1.0,1.0,1.0,2.0,0.029411764705882353,0.05555555555555555,1.0,0.16666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
203498,1610612750,Shabazz Muhammad,Shabazz Muhammad,203498,MIN,51938.0,866,-160,1720,1731,450.0,414.0,249,3451,1957,36.0,44.0,18.0,96.0,6.0,91.0,154.0,450.0,0.17142857142857143,0.2616279069767442,100.0,152.0,23.0,42.0,30.0,46.0,56.0,141.0,18.0,53.0,9.0,22.0,6.0,11.0,29.0,,4.0,174.0,346.0,20.0,51.0,104.0,512.0,36.0,71.0,24.0,105.0,52.0,90.0,5.0,10.0,36.0,155.0,222.0,126.0,57.0,3.0,38.0,,29.0,11.0,33.0,8.0,6.0,8.0,10.0,10.0,49.0,30.0,55.0,63.0,18.0,11.0,7.0,19.0,3.0,12.0,16.0,3.0,7.0,,35.0,6.0,19.0,49.0,5.0,6.0,123.0,,8.0,3.0,3.0,145.0,21.0,73.0,10.0,7.0,6.0,7.0,4.0,155.0,6.0,9.0,0.6379310344827587,0.7161290322580646,0.95,0.39215686274509803,0.5,0.39215686274509803,0.5028901734104047,0.5070422535211268,0.5777777777777777,0.5138539042821159,0.5192307692307693,0.595,0.5577342047930284,0.5585106382978723,0.6300813008130082,0.12846347607052896,0.0953757225433526,0.13815789473684212,0.07801418439716312,24.430128840436076,0.5428571428571428,0.10721247563352826,0.0723781388478582,0.12,0.06329113924050633,0.11140235910878113,0.07065868263473053,0.06818181818181818,0.057692307692307696,0.07017543859649122,0.045454545454545456,0.06936416184971098,0.13793103448275862,0.11794871794871795,0.14204545454545456,0.5714285714285714,0.38287153652392947,0.6578947368421053,0.7633587786259542,0.71,0.35516372795969775,0.3971631205673759,0.4307692307692308,0.44642857142857145,0.13350125944584382,0.33962264150943394,0.34615384615384615,0.8333333333333334,0.055415617128463476,0.4090909090909091,0.4090909090909091,0.8888888888888888,0.07304785894206549,0.3793103448275862,0.3793103448275862,0.5384615384615384,0.5476190476190477,0.21739130434782608,0.46,0.6521739130434783,0.06,0.04,,0.5113350125944585,0.3793103448275862,0.5244154911838795,0.5180746268656716,0.553087,0.16258351893095768,0.18341708542713567,0.205078125,0.302734375,6.836994219653176,24.356862745098034,3.0,5.0,7.0,1.0,0.09644670050761421,0.06756756756756757,1.0,0.038461538461538464,0.8333333333333334,2.0,1.0,4.0,3.0,2.0,4.0,10.0,1.0,4.0,1.0,1.0,0.42857142857142855,0.018867924528301886,0.06060606060606061,0.05917159763313609,0.6666666666666666,1.0,0.05128205128205128,0.25,1.0,,,,,,,,,,,True,,,,,
203897,1610612750,Zach LaVine,Zach LaVine,203897,MIN,23921.0,399,-170,792,804,201.0,200.0,102,1596,948,50.0,59.0,23.0,127.0,,36.0,38.0,201.0,,0.2537878787878788,22.0,37.0,,1.0,6.0,9.0,7.0,18.0,20.0,49.0,1.0,2.0,,6.0,24.0,3.0,10.0,49.0,104.0,7.0,26.0,23.0,142.0,1.0,3.0,,2.0,13.0,27.0,3.0,10.0,10.0,45.0,40.0,58.0,15.0,6.0,,1.0,23.0,6.0,6.0,9.0,6.0,11.0,16.0,,2.0,18.0,18.0,2.0,17.0,9.0,8.0,32.0,4.0,21.0,10.0,3.0,11.0,1.0,42.0,11.0,23.0,38.0,1.0,,26.0,,,5.0,1.0,29.0,3.0,13.0,2.0,1.0,1.0,1.0,,45.0,3.0,2.0,0.40816326530612246,0.40816326530612246,0.7142857142857143,0.2692307692307692,0.3,0.28,0.47115384615384615,0.3333333333333333,0.48148148148148145,0.4576923076923077,0.3333333333333333,0.47297297297297297,0.49295774647887325,0.3333333333333333,0.5238095238095238,0.2,0.057692307692307696,0.10810810810810811,0.1111111111111111,20.286659316427784,0.7619047619047619,0.07228915662650602,0.0064516129032258064,0.1592920353982301,,0.09944751381215469,0.005291005291005291,0.010309278350515464,,,,,0.14705882352941177,0.0898876404494382,0.11392405063291139,,0.2846153846153846,0.5945945945945946,0.6666666666666666,0.45454545454545453,0.13846153846153847,0.3888888888888889,0.4375,0.2857142857142857,0.3769230769230769,0.40816326530612246,0.40816326530612246,0.4,0.015384615384615385,0.5,0.5,1.0,0.18461538461538463,0.25,0.25,0.3333333333333333,,,0.24324324324324326,0.6666666666666666,,0.2702702702702703,0.3,0.4846153846153846,0.2608695652173913,0.49965078125,0.4427666666666667,0.4864600000000001,0.09285714285714286,0.11403508771929824,0.014084507042253521,0.31690140845070425,11.13269230769231,26.303846153846163,,,,,0.011363636363636364,0.2647058823529412,0.6666666666666666,,,,,,,3.0,,,1.0,2.0,,,,,,,,,,,,2.0,,,,,,,,,,True,,,,,
2590,1610612750,Mo Williams,Mo Williams,2590,MIN,22718.0,379,20,744,738,197.0,178.0,114,1482,803,82.0,101.0,36.0,221.0,,26.0,31.0,197.0,,0.2647849462365591,7.0,12.0,,,,2.0,9.0,22.0,28.0,66.0,4.0,5.0,,12.0,38.0,4.0,11.0,44.0,100.0,16.0,43.0,16.0,152.0,4.0,6.0,3.0,23.0,7.0,20.0,4.0,11.0,5.0,31.0,16.0,72.0,30.0,18.0,2.0,,38.0,12.0,6.0,19.0,10.0,19.0,27.0,,5.0,8.0,18.0,5.0,10.0,5.0,5.0,22.0,7.0,16.0,12.0,3.0,6.0,,34.0,9.0,11.0,39.0,1.0,,22.0,,1.0,5.0,,18.0,2.0,5.0,2.0,2.0,,2.0,2.0,31.0,4.0,2.0,0.18181818181818182,0.18604651162790697,0.625,0.37209302325581395,0.36363636363636365,0.37209302325581395,0.44,0.6666666666666666,0.35,0.4755244755244755,0.7142857142857143,0.41935483870967744,0.4966216216216216,0.7333333333333333,0.45588235294117646,0.3006993006993007,0.06,0.25,0.045454545454545456,20.56497175141243,0.6470588235294118,0.08653846153846154,0.017241379310344827,0.07407407407407407,,0.08227848101265822,0.0136986301369863,0.021052631578947368,0.008928571428571428,,,0.09090909090909091,0.0625,0.10112359550561797,0.05128205128205128,1.0,0.08391608391608392,0.5833333333333334,0.7777777777777778,0.14285714285714285,0.15384615384615385,0.4090909090909091,0.42857142857142855,0.2222222222222222,0.46153846153846156,0.42424242424242425,0.4375,0.17857142857142858,0.03496503496503497,0.8,0.8,0.75,0.26573426573426573,0.3157894736842105,0.3157894736842105,,,,0.06451612903225806,,,0.3548387096774194,0.36363636363636365,0.38461538461538464,0.3157894736842105,0.46235769230769225,0.48105454545454546,0.4382048387096774,0.03424657534246575,0.04854368932038835,0.1513157894736842,0.20394736842105263,14.590999999999994,25.076744186046515,1.0,,8.0,1.0,0.024096385542168676,0.13333333333333333,0.5833333333333334,0.07142857142857142,,1.0,3.0,7.0,4.0,9.0,,1.0,,2.0,1.0,,0.5,0.030303030303030304,,0.013157894736842105,1.0,,0.5,0.42857142857142855,1.0,6.0,1.0,,,,,,,,,True,,,,,
203461,1610612750,Anthony Bennett,Anthony Bennett,203461,MIN,18274.0,305,-111,608,608,179.0,142.0,76,1216,713,12.0,15.0,7.0,33.0,4.0,66.0,79.0,179.0,0.5,0.2944078947368421,19.0,32.0,7.0,10.0,7.0,10.0,,7.0,19.0,64.0,,,,1.0,2.0,,1.0,38.0,103.0,1.0,2.0,19.0,98.0,9.0,16.0,4.0,22.0,12.0,29.0,,1.0,5.0,29.0,56.0,20.0,3.0,,14.0,,2.0,1.0,9.0,3.0,1.0,1.0,4.0,2.0,10.0,24.0,38.0,13.0,8.0,7.0,1.0,6.0,,3.0,8.0,2.0,3.0,,14.0,3.0,10.0,24.0,,5.0,23.0,,3.0,1.0,1.0,27.0,1.0,12.0,2.0,9.0,7.0,9.0,7.0,29.0,1.0,2.0,0.7368421052631579,0.9032258064516129,1.0,0.5,,0.5,0.36893203883495146,0.5625,0.41379310344827586,0.3761904761904762,0.5625,0.4,0.4152542372881356,0.6111111111111112,0.4264705882352941,0.01904761904761905,0.08737864077669903,0.21875,0.2857142857142857,18.803418803418804,0.42857142857142855,0.21714285714285714,0.03875968992248062,0.22641509433962265,0.046511627906976744,0.2206405693950178,0.03986710963455149,0.013513513513513514,0.03389830508474576,,0.16666666666666666,0.25925925925925924,0.20833333333333334,0.1917808219178082,0.2465753424657534,0.7777777777777778,0.3047619047619048,0.59375,0.76,0.5789473684210527,0.06666666666666667,,,,0.6095238095238096,0.296875,0.296875,0.8947368421052632,,,,,0.01904761904761905,0.5,0.5,0.625,0.7,,0.3333333333333333,0.7,,0.03333333333333333,,0.3238095238095238,0.5,0.4719476190476191,0.5333642857142857,0.48276666666666673,0.10344827586206896,0.10526315789473684,0.22448979591836735,0.29591836734693877,13.322330097087377,25.0,,,,3.0,0.07575757575757576,0.18181818181818182,1.0,,,,,,,2.0,1.0,,3.0,1.0,2.0,1.0,,,0.043478260869565216,,,,,,,,,,,,,,,,,True,,,,,
201978,1610612750,Chase Budinger,Chase Budinger,201978,MIN,13488.0,225,-31,452,453,106.0,116.0,49,905,502,8.0,11.0,4.0,25.0,,31.0,35.0,106.0,,0.2345132743362832,7.0,14.0,1.0,3.0,2.0,2.0,4.0,10.0,6.0,15.0,3.0,9.0,,8.0,20.0,1.0,7.0,17.0,39.0,11.0,29.0,10.0,77.0,1.0,5.0,,2.0,2.0,4.0,1.0,7.0,4.0,11.0,22.0,12.0,33.0,,2.0,,20.0,8.0,2.0,3.0,3.0,1.0,3.0,1.0,3.0,15.0,16.0,4.0,9.0,6.0,3.0,5.0,4.0,3.0,5.0,,2.0,,10.0,2.0,5.0,8.0,,,5.0,,,,,13.0,,3.0,1.0,2.0,1.0,2.0,,11.0,,,0.6470588235294118,0.6875,1.0,0.3793103448275862,0.14285714285714285,0.3793103448275862,0.4358974358974359,0.2,0.5,0.49264705882352944,0.14285714285714285,0.3181818181818182,0.5136986301369864,0.14285714285714285,0.38461538461538464,0.4264705882352941,0.05128205128205128,0.14285714285714285,,16.2426614481409,0.5,0.12903225806451613,0.018292682926829267,0.19230769230769232,0.027777777777777776,0.15346534653465346,0.02,0.017241379310344827,0.017241379310344827,0.038461538461538464,,0.041666666666666664,0.16129032258064516,0.2,0.16981132075471697,,0.20588235294117646,0.5,0.5833333333333334,0.5714285714285714,0.14705882352941177,0.4,0.4,0.25,0.22058823529411764,0.4,0.4,1.0,0.1323529411764706,0.3333333333333333,0.3333333333333333,1.0,0.29411764705882354,0.4,0.4,0.42857142857142855,0.3333333333333333,,0.18181818181818182,1.0,,0.6363636363636364,0.14285714285714285,0.6323529411764706,0.4,0.512966911764706,0.5300083333333333,0.5159409090909091,0.05555555555555555,0.07142857142857142,0.025974025974025976,0.14285714285714285,9.543589743589745,24.703448275862073,1.0,,2.0,1.0,0.020833333333333332,0.24,1.0,0.14285714285714285,,,,1.0,,,,,,,1.0,,,,,,,,0.14285714285714285,,,2.0,,1.0,0.03333333333333333,,,,,,,True,,,,,
201152,1610612750,Thaddeus Young,Thaddeus Young,201152,MIN,26493.0,442,-79,881,889,212.0,226.0,133,1770,1009,38.0,51.0,20.0,115.0,5.0,50.0,69.0,212.0,0.23809523809523808,0.24063564131668558,24.0,56.0,2.0,9.0,6.0,13.0,23.0,49.0,14.0,42.0,1.0,4.0,,4.0,17.0,,1.0,61.0,147.0,5.0,21.0,27.0,164.0,5.0,17.0,,13.0,11.0,31.0,,1.0,15.0,37.0,86.0,36.0,15.0,,4.0,,17.0,4.0,14.0,13.0,10.0,10.0,8.0,2.0,16.0,15.0,30.0,19.0,32.0,22.0,10.0,16.0,3.0,7.0,10.0,2.0,9.0,,26.0,7.0,18.0,36.0,1.0,2.0,32.0,2.0,2.0,,2.0,44.0,,17.0,5.0,7.0,6.0,7.0,,37.0,4.0,4.0,0.7049180327868853,0.7288135593220338,1.0,0.23809523809523808,,0.23809523809523808,0.41496598639455784,0.29411764705882354,0.3548387096774194,0.40773809523809523,0.325,0.34375,0.43157894736842106,0.29545454545454547,0.43023255813953487,0.125,0.09523809523809523,0.17857142857142858,0.08163265306122448,20.849420849420852,0.6153846153846154,0.11070110701107011,0.04790419161676647,0.12096774193548387,0.025,0.11392405063291139,0.043478260869565216,0.04918032786885246,0.0392156862745098,0.01818181818181818,0.04,0.12903225806451613,0.0625,0.1326530612244898,0.09473684210526316,,0.3333333333333333,0.42857142857142855,0.5217391304347826,0.6666666666666666,0.2916666666666667,0.46938775510204084,0.5111111111111111,0.7391304347826086,0.25,0.3333333333333333,0.3333333333333333,0.7142857142857143,0.023809523809523808,0.25,0.25,1.0,0.10119047619047619,0.23529411764705882,0.23529411764705882,0.45,0.2222222222222222,,0.40625,0.46153846153846156,,0.03125,,0.4583333333333333,0.23529411764705882,0.4958925149700599,0.5381105263157895,0.496059375,0.0918918918918919,0.10365853658536585,0.07926829268292683,0.22560975609756098,8.143537414965985,25.25238095238095,1.0,,3.0,3.0,0.05454545454545454,0.20689655172413793,1.0,0.05,,,1.0,2.0,1.0,3.0,1.0,5.0,,1.0,,1.0,0.3333333333333333,,0.03125,0.05747126436781609,,,0.1,0.5,1.0,,1.0,,,1.0,,,,,,True,,,,,
201593,1610612750,Nikola Pekovic,Nikola Pekovic,201593,MIN,1654.0,28,-12,57,58,24.0,18.0,11,115,67,,,,,1.0,5.0,10.0,24.0,1.0,0.42105263157894735,2.0,6.0,2.0,4.0,2.0,3.0,1.0,2.0,,,,,,,,,,3.0,8.0,,,4.0,10.0,2.0,4.0,2.0,6.0,3.0,5.0,,,,6.0,,6.0,,,4.0,,,,2.0,,,,,1.0,4.0,,4.0,5.0,1.0,1.0,,1.0,,1.0,,,,,1.0,,2.0,2.0,,,4.0,,,,,4.0,,2.0,,2.0,1.0,2.0,1.0,6.0,,,,,,,,,0.375,0.5,0.6,0.375,0.5,0.6,0.5,0.6,0.6,,0.25,0.3333333333333333,,15.942028985507248,1.0,0.16,0.19047619047619047,,0.14285714285714285,0.10810810810810811,0.17857142857142858,0.25,0.25,,0.5,0.18181818181818182,0.14285714285714285,0.14285714285714285,,0.5,0.75,0.3333333333333333,0.5,,0.25,0.5,0.5,,,,,,,,,,,,,1.0,0.5,,0.6,0.6666666666666666,,,,0.75,,0.5006125,0.55275,0.48091999999999996,0.2,0.2,0.6,0.6,3.2375,,,,,,0.1111111111111111,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,
