EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Travels,Defensive 3 Seconds Violations,BlockingFouls,Charge Fouls Drawn,Technical Free Throw Trips,Blocked3s,BlockedCorner3,BlockedLongMidRange,LongMidRangePctBlocked,Fg3aBlocked,ThreePtShootingFoulsDrawn,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Clear Path Fouls,3SecondViolations,DefensiveGoaltends,Corner3PctBlocked,on
101107,1610612766,Marvin Williams,Marvin Williams,101107,CHA,72137.0,1202,-91,2330,2316,756,616,250,4646,32.0,47.0,9.0,16.0,16.0,21.0,7.0,20.0,26.0,64,16.0,35.0,2.0,4.0,5.0,8.0,36.0,108.0,7.0,14.0,9.0,32.0,65,131,52.0,143.0,36.0,322,2452,13.0,23.0,9.0,18.0,7.0,60.0,24,38,14.0,40.0,26.0,116,96,34.0,153.0,3.0,10.0,1.0,107.0,36.0,5.0,47.0,15.0,62.0,12.0,3.0,26.0,8.0,13.0,139.0,12.0,20.0,2.0,45.0,103.0,22.0,170.0,34.0,204.0,4.0,30.0,17.0,13.0,15.0,4.0,13.0,15.0,1.0,2.0,2.0,30.0,2.0,8.0,34.0,78,1.0,3.0,6.0,45.0,10.0,5.0,2.0,47.0,5.0,13.0,13.0,16.0,12.0,4.0,16.0,10.0,1.0,116,743,5.0,13.0,0.7384615384615385,0.8,0.9807692307692307,0.36363636363636365,0.5,0.35,0.36619718309859156,0.4961832061068702,0.5652173913043478,0.631578947368421,0.5218978102189781,0.6463414634146342,0.5769230769230769,0.5457627118644067,0.6666666666666666,0.6236559139784946,0.5218978102189781,0.03816793893129771,0.0425531914893617,0.15,12.404580152671755,0.5,0.4,0.03125,0.13481675392670156,0.023446658851113716,0.13803680981595093,0.036036036036036036,0.13577981651376148,0.026981450252951095,0.02527075812274368,0.02390438247011952,0.021538461538461538,0.034220532319391636,0.04285714285714286,0.1037344398340249,0.12236286919831224,0.17132867132867133,0.125,0.18571428571428572,0.026845637583892617,0.625,0.17153284671532848,0.6808510638297872,0.7111111111111111,0.625,0.072992700729927,0.35,0.4117647058823529,0.42857142857142855,0.23357664233576642,0.40625,0.40625,0.9615384615384616,0.12773722627737227,0.45714285714285713,0.45714285714285713,1.0,0.39416058394160586,0.3333333333333333,0.3333333333333333,0.9722222222222222,0.3902439024390244,0.5625,0.3333333333333333,0.0975609756097561,0.5,1.0,0.34146341463414637,0.5,0.8571428571428571,0.2692307692307692,0.7619047619047619,0.10256410256410256,0.625,0.41025641025641024,0.28125,0.6934306569343066,0.3364485981308411,0.5145034798534799,0.5560625000000001,0.5162928571428571,0.04609929078014184,0.09352517985611511,0.18633540372670807,0.36024844720496896,11.620610687022895,25.265734265734267,0.3244635193133047,,,,,,,,,,,,,,,,,,,,,True
101131,1610612766,Jason Maxiell,Jason Maxiell,101131,CHA,17058.0,284,-56,553,553,230,159,78,1106,12.0,24.0,6.0,17.0,3.0,7.0,9.0,23.0,5.0,12,,,,,,,,,,,,,26,59,,,15.0,67,589,6.0,23.0,,,6.0,18.0,13,23,,,10.0,36,38,14.0,,,12.0,,,,6.0,4.0,,4.0,,,,1.0,3.0,8.0,8.0,25.0,3.0,10.0,20.0,3.0,33.0,36.0,69.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,8.0,,1.0,1.0,11.0,3.0,3.0,17.0,33,,4.0,3.0,25.0,9.0,4.0,,27.0,,8.0,6.0,15.0,11.0,4.0,15.0,9.0,,36,228,5.0,5.0,0.7307692307692307,0.95,,,,,,0.4406779661016949,0.2608695652173913,0.5652173913043478,0.4406779661016949,0.2608695652173913,0.5652173913043478,0.4589041095890411,0.32142857142857145,0.5806451612903226,,0.1016949152542373,0.08333333333333333,0.17391304347826086,12.863705972434916,0.2727272727272727,0.125,0.14285714285714285,0.1,0.11061946902654868,0.13157894736842105,0.1038961038961039,0.10869565217391304,0.10891089108910891,0.12,0.14814814814814814,0.08247422680412371,0.12307692307692308,,0.056338028169014086,0.1875,0.08641975308641975,0.12698412698412698,0.15384615384615385,0.07407407407407407,0.6,0.4067796610169492,0.5,0.5454545454545454,0.5,0.3898305084745763,0.391304347826087,0.47368421052631576,0.8888888888888888,0.2033898305084746,0.4166666666666667,0.4166666666666667,1.0,,,,,,,,,0.7391304347826086,0.35294117647058826,,,,,,,,0.30434782608695654,0.42857142857142855,,,,,0.4067796610169492,,0.47650508474576275,0.5549999999999999,0.43732173913043476,0.11940298507462686,0.11940298507462686,0.26865671641791045,0.5373134328358209,7.191525423728815,,0.4159132007233273,1.0,1.0,,,,,,,,,,,,,,,,,,,True
201945,1610612766,Gerald Henderson,Gerald Henderson,201945,CHA,80553.0,1343,-110,2576,2575,627,444,293,5151,76.0,116.0,11.0,14.0,20.0,23.0,37.0,101.0,85.0,211,14.0,41.0,1.0,3.0,2.0,8.0,9.0,35.0,1.0,5.0,4.0,13.0,198,428,23.0,76.0,91.0,556,2682,21.0,42.0,2.0,8.0,4.0,52.0,43,81,6.0,21.0,32.0,136,204,192.0,63.0,6.0,4.0,,35.0,9.0,18.0,87.0,17.0,104.0,13.0,4.0,35.0,22.0,30.0,225.0,8.0,18.0,1.0,35.0,89.0,8.0,132.0,27.0,159.0,3.0,25.0,14.0,11.0,33.0,5.0,22.0,27.0,6.0,11.0,2.0,60.0,5.0,9.0,30.0,90,1.0,4.0,5.0,112.0,2.0,13.0,3.0,113.0,10.0,50.0,11.0,14.0,8.0,4.0,15.0,11.0,,130,616,10.0,8.0,0.5151515151515151,0.5204081632653061,0.9130434782608695,0.3026315789473684,0.25,0.2857142857142857,0.3026315789473684,0.46261682242990654,0.5,0.5308641975308642,0.46130952380952384,0.48,0.5098039215686274,0.5009009009009009,0.5,0.5666666666666667,0.15079365079365079,0.04205607476635514,0.08620689655172414,0.039603960396039604,21.0688591983556,0.55,0.16,0.014084507042253521,0.09921962095875139,0.017664376840039256,0.09043927648578812,0.026490066225165563,0.09657320872274143,0.01968205904617714,0.022151898734177215,0.013157894736842105,0.017543859649122806,0.03319502074688797,,0.07581227436823104,0.07457627118644068,0.14153846153846153,0.08080808080808081,0.12222222222222222,0.011538461538461539,0.7333333333333333,0.23015873015873015,0.6551724137931034,0.7169811320754716,0.5921052631578947,0.2003968253968254,0.36633663366336633,0.38144329896907214,0.2972972972972973,0.41865079365079366,0.4028436018957346,0.4106280193236715,0.5411764705882353,0.08134920634920635,0.34146341463414637,0.34146341463414637,0.8571428571428571,0.06944444444444445,0.2571428571428571,0.2571428571428571,1.0,0.28,0.7857142857142857,0.45454545454545453,0.06,0.3333333333333333,1.0,0.1,0.2,1.0,0.22549019607843138,0.8695652173913043,0.0784313725490196,0.25,0.12745098039215685,0.3076923076923077,0.38095238095238093,0.2571428571428571,0.48010634920634937,0.4840441860465116,0.47896421568627445,0.09191176470588236,0.10683760683760683,0.09352517985611511,0.2446043165467626,11.301168224299067,24.490789473684206,0.24340062111801242,4.0,,2.0,5.0,1.0,1.0,1.0,2.0,0.018957345971563982,,,,,,,,,,,,True
202362,1610612766,Lance Stephenson,Lance Stephenson,202362,CHA,44901.0,748,-126,1431,1424,300,278,157,2855,48.0,81.0,13.0,19.0,11.0,21.0,19.0,48.0,23.0,84,,4.0,,,,2.0,6.0,43.0,1.0,4.0,1.0,9.0,90,213,6.0,47.0,27.0,225,1554,14.0,26.0,1.0,4.0,4.0,35.0,15,43,1.0,11.0,9.0,42,52,128.0,15.0,3.0,16.0,,43.0,6.0,14.0,79.0,20.0,99.0,14.0,6.0,27.0,21.0,31.0,218.0,8.0,15.0,,35.0,89.0,6.0,130.0,23.0,153.0,4.0,17.0,12.0,5.0,29.0,8.0,17.0,23.0,5.0,12.0,,52.0,6.0,12.0,15.0,55,1.0,2.0,2.0,47.0,2.0,6.0,2.0,44.0,12.0,25.0,3.0,2.0,1.0,1.0,2.0,1.0,,42,297,7.0,3.0,0.28888888888888886,0.3170731707317073,0.8333333333333334,0.1276595744680851,0.25,0.09090909090909091,0.1276595744680851,0.4225352112676056,0.5384615384615384,0.3488372093023256,0.38076923076923075,0.5166666666666667,0.3055555555555556,0.4076086956521739,0.546875,0.35,0.18076923076923077,0.06572769953051644,0.09876543209876543,0.08333333333333333,20.27194066749073,0.5576923076923077,0.25,,0.18541666666666667,0.025728987993138937,0.18518518518518517,0.048484848484848485,0.18535127055306427,0.03074866310160428,0.034482758620689655,0.022598870056497175,0.021551724137931036,0.05223880597014925,0.03225806451612903,0.15217391304347827,0.16666666666666666,0.22580645161290322,0.2185430463576159,0.05263157894736842,0.02666666666666667,0.5,0.31153846153846154,0.5925925925925926,0.6575342465753424,0.3541666666666667,0.18461538461538463,0.3958333333333333,0.4318181818181818,0.15789473684210525,0.3230769230769231,0.27380952380952384,0.2804878048780488,0.2608695652173913,0.015384615384615385,,,,0.16538461538461538,0.13953488372093023,0.13953488372093023,0.8333333333333334,0.6333333333333333,0.6842105263157895,0.23076923076923078,,,,0.13333333333333333,0.25,1.0,0.3888888888888889,0.5238095238095238,0.037037037037037035,,0.16666666666666666,0.1111111111111111,0.49230769230769234,0.13953488372093023,0.4892030888030889,0.5519472222222221,0.49733055555555555,0.09157509157509157,0.11061946902654868,0.15555555555555556,0.18666666666666668,9.847417840375586,25.861702127659573,0.20964360587002095,3.0,,1.0,1.0,,,,,0.023809523809523808,,,,,,,,,,,,True
202689,1610612766,Kemba Walker,Kemba Walker,202689,CHA,127116.0,2119,-188,4059,4052,1144,923,489,8111,130.0,267.0,11.0,26.0,50.0,89.0,55.0,167.0,108.0,267,7.0,26.0,,1.0,1.0,6.0,78.0,254.0,9.0,26.0,30.0,91.0,293,701,85.0,280.0,234.0,1075,4286,22.0,57.0,9.0,27.0,14.0,85.0,95,202,31.0,97.0,119.0,402,152,434.0,168.0,87.0,8.0,4.0,250.0,78.0,71.0,248.0,70.0,318.0,51.0,19.0,117.0,47.0,84.0,706.0,12.0,22.0,1.0,68.0,117.0,,185.0,35.0,220.0,12.0,89.0,59.0,30.0,68.0,14.0,39.0,32.0,6.0,29.0,1.0,100.0,8.0,28.0,48.0,92,3.0,5.0,2.0,268.0,9.0,23.0,9.0,283.0,33.0,110.0,36.0,25.0,11.0,11.0,31.0,19.0,,396,1130,7.0,32.0,0.2593856655290102,0.2629757785467128,0.6588235294117647,0.30357142857142855,0.3333333333333333,0.31958762886597936,0.3079710144927536,0.41797432239657634,0.38596491228070173,0.47029702970297027,0.4286442405708461,0.4226190476190476,0.47324414715719065,0.4831204379562044,0.45555555555555555,0.547945205479452,0.2854230377166157,0.10128388017118402,0.1760299625468165,0.10179640718562874,25.770972611602332,0.68,,0.008695652173913044,0.08484408992023205,0.013784461152882205,0.11703958691910499,0.023668639053254437,0.09438775510204081,0.016167379933428434,0.019646365422396856,0.012987012987012988,0.0096,0.021686746987951807,0.03260869565217391,0.053864168618266976,0.08695652173913043,0.1087378640776699,0.12946428571428573,0.07518796992481203,0.024193548387096774,0.6129032258064516,0.27217125382262997,0.4868913857677903,0.5909090909090909,0.3076923076923077,0.17023445463812437,0.32934131736526945,0.36666666666666664,0.14545454545454545,0.27217125382262997,0.4044943820224719,0.4153846153846154,0.25925925925925924,0.026503567787971458,0.2692307692307692,0.2692307692307692,0.8571428571428571,0.25891946992864423,0.30708661417322836,0.3132530120481928,0.6410256410256411,0.30952380952380953,0.4230769230769231,0.18181818181818182,0.011904761904761904,,,0.30952380952380953,0.34615384615384615,0.6666666666666666,0.2976588628762542,0.5617977528089888,0.020066889632107024,0.16666666666666666,0.30434782608695654,0.32967032967032966,0.5575942915392457,0.312,0.4930341073271413,0.5073321428571428,0.49020155709342533,0.10566037735849057,0.14138817480719795,0.07906976744186046,0.373953488372093,9.397004279600578,26.52464285714285,0.28184281842818426,3.0,,6.0,6.0,18.0,6.0,,3.0,0.026217228464419477,5.0,2.0,6.0,0.017857142857142856,0.01968503937007874,0.0070921985815602835,,,,,,True
202390,1610612766,Gary Neal,Gary Neal,202390,CHA,25339.0,422,-29,820,788,393,330,106,1608,8.0,24.0,,3.0,3.0,10.0,7.0,26.0,22.0,38,2.0,8.0,1.0,2.0,1.0,4.0,8.0,45.0,,3.0,4.0,20.0,37,88,10.0,53.0,48.0,152,895,,9.0,1.0,5.0,5.0,8.0,11,36,5.0,24.0,33.0,70,22,52.0,27.0,3.0,,,45.0,8.0,9.0,21.0,13.0,34.0,10.0,3.0,10.0,5.0,6.0,81.0,2.0,8.0,,14.0,25.0,,39.0,10.0,49.0,,4.0,2.0,2.0,10.0,1.0,9.0,4.0,1.0,1.0,,14.0,1.0,2.0,18.0,28,,2.0,1.0,35.0,3.0,,2.0,57.0,,10.0,13.0,1.0,,1.0,1.0,1.0,,67,388,4.0,11.0,0.2972972972972973,0.2972972972972973,0.9,0.18867924528301888,0.2,0.20833333333333334,0.18867924528301888,0.42045454545454547,,0.3055555555555556,0.36879432624113473,0.10714285714285714,0.30833333333333335,0.4427710843373494,0.21875,0.43670886075949367,0.375886524822695,0.10227272727272728,0.25,0.11538461538461539,19.128586609989373,0.7142857142857143,,,0.10504201680672269,0.028070175438596492,0.11864406779661017,0.017241379310344827,0.10955056179775281,0.02493765586034913,0.05102040816326531,0.022222222222222223,0.010309278350515464,0.010752688172043012,0.043478260869565216,0.09230769230769231,0.07954545454545454,0.1411764705882353,0.07777777777777778,0.25,,1.0,0.1702127659574468,0.3333333333333333,0.4444444444444444,0.375,0.18439716312056736,0.2692307692307692,0.30434782608695654,0.2857142857142857,0.2695035460992908,0.5789473684210527,0.5789473684210527,0.2727272727272727,0.05673758865248227,0.25,0.25,1.0,0.3191489361702128,0.17777777777777778,0.17777777777777778,0.875,0.21428571428571427,,,0.14285714285714285,0.5,1.0,0.21428571428571427,,,0.16666666666666666,0.3,0.06666666666666667,0.25,0.3333333333333333,0.2,0.5460992907801419,0.17777777777777778,0.46366170212765956,0.44545000000000007,0.45746500000000007,0.0784313725490196,0.10204081632653061,0.05263157894736842,0.4605263157894737,10.790909090909091,25.62264150943396,0.4792682926829268,1.0,,1.0,2.0,5.0,,,,,,2.0,,,,0.03636363636363636,,,,,,True
203077,1610612766,Michael Kidd-Gilchrist,Michael Kidd-Gilchrist,203077,CHA,49773.0,830,-13,1579,1617,355,308,207,3196,70.0,144.0,15.0,28.0,14.0,33.0,12.0,28.0,27.0,74,,,,,,,,,,,,,109,246,,,79.0,297,1636,16.0,33.0,,,9.0,41.0,21,48,,,30.0,72,162,56.0,,,14.0,,,,35.0,36.0,7.0,43.0,4.0,3.0,16.0,5.0,15.0,93.0,11.0,49.0,,38.0,100.0,16.0,154.0,60.0,214.0,8.0,16.0,7.0,9.0,16.0,1.0,5.0,21.0,3.0,11.0,,37.0,5.0,7.0,31.0,65,10.0,4.0,3.0,89.0,8.0,3.0,4.0,117.0,15.0,55.0,11.0,23.0,22.0,1.0,24.0,12.0,,68,349,1.0,7.0,0.7431192660550459,0.7941176470588235,,,,,,0.44308943089430897,0.48484848484848486,0.4375,0.44308943089430897,0.48484848484848486,0.4375,0.5,0.5125,0.5142857142857142,,0.14227642276422764,0.2013888888888889,0.17857142857142858,18.201634877384194,0.43243243243243246,0.5517241379310345,,0.17543859649122806,0.07446808510638298,0.18095238095238095,0.07006369426751592,0.17692307692307693,0.0736196319018405,0.11210762331838565,0.07446808510638298,0.04048582995951417,0.07462686567164178,0.043478260869565216,0.1631578947368421,0.17142857142857143,0.1902439024390244,0.18787878787878787,0.15555555555555556,0.0784313725490196,0.5,0.5853658536585366,0.4861111111111111,0.6086956521739131,0.7142857142857143,0.11382113821138211,0.42857142857142855,0.5217391304347826,0.6666666666666666,0.3008130081300813,0.36486486486486486,0.3698630136986301,0.8518518518518519,,,,,,,,,0.8484848484848485,0.5357142857142857,0.5333333333333333,,,,,,,0.6875,0.42424242424242425,,,,,0.5853658536585366,,0.5341776422764227,0.5688413793103448,0.53691875,0.19230769230769232,0.19230769230769232,0.13804713804713806,0.24242424242424243,7.195121951219513,,0.2248258391386954,3.0,1.0,2.0,6.0,,1.0,,,0.013513513513513514,,,1.0,,,,,,,,,True
203148,1610612766,Brian Roberts,Brian Roberts,203148,CHA,10737.0,179,-16,345,335,115,105,38,680,2.0,6.0,,,1.0,1.0,2.0,6.0,11.0,22,4.0,5.0,,,1.0,1.0,7.0,25.0,2.0,2.0,1.0,4.0,15,34,11.0,30.0,6.0,69,387,,1.0,2.0,2.0,,6.0,2,7,2.0,5.0,2.0,12,16,14.0,30.0,3.0,,1.0,24.0,7.0,1.0,7.0,6.0,13.0,4.0,2.0,4.0,,3.0,32.0,,4.0,,6.0,5.0,,11.0,4.0,15.0,1.0,2.0,2.0,,5.0,,4.0,,,1.0,,5.0,,3.0,4.0,10,,1.0,,11.0,,,,10.0,,3.0,1.0,1.0,,1.0,1.0,,,12,115,2.0,1.0,0.5333333333333333,0.5333333333333333,0.9090909090909091,0.36666666666666664,1.0,0.4,0.3793103448275862,0.4411764705882353,,0.2857142857142857,0.4921875,1.0,0.4166666666666667,0.5,1.0,0.46153846153846156,0.46875,0.029411764705882353,0.16666666666666666,,18.71794871794872,1.0,,,0.04504504504504504,0.03418803418803419,0.12244897959183673,,0.06875,0.023529411764705882,0.027777777777777776,,0.06,,,0.0625,0.06666666666666667,0.02040816326530612,0.05405405405405406,0.3333333333333333,0.02857142857142857,,0.09375,0.3333333333333333,0.4,0.5,0.09375,0.3333333333333333,0.3333333333333333,0.5,0.34375,0.5,0.5,0.5454545454545454,0.078125,0.8,0.8,1.0,0.390625,0.28,0.28,0.8571428571428571,,,,,,,0.6666666666666666,1.0,1.0,0.08333333333333333,1.0,0.08333333333333333,1.0,0.3333333333333333,0.25,0.5625,0.2916666666666667,0.46085952380952383,0.35218333333333335,0.43765,0.04477611940298507,0.08108108108108109,0.08695652173913043,0.17391304347826086,13.555882352941174,26.52333333333333,0.3333333333333333,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,True
203584,1610612766,Troy Daniels,Troy Daniels,203584,CHA,2103.0,35,-15,67,67,40,17,10,134,,,,,,,1.0,1.0,2.0,5,,,,,,,3.0,6.0,1.0,1.0,1.0,2.0,3,6,3.0,6.0,,15,80,,,1.0,1.0,,3.0,1,1,1.0,2.0,,5,6,,3.0,6.0,,,6.0,3.0,,3.0,,3.0,,,2.0,,1.0,6.0,1.0,,,,3.0,,3.0,1.0,4.0,,1.0,1.0,,,,,,,,,,,,1.0,3,,,,1.0,,,,,,,,1.0,1.0,,1.0,,,5,40,1.0,,1.0,1.0,0.3333333333333333,0.5,1.0,0.5,0.5,0.5,,1.0,0.625,1.5,0.8333333333333334,0.625,1.5,0.8333333333333334,0.5,,,,15.584415584415584,,,,0.2,,,0.1,0.0967741935483871,0.03333333333333333,,,,0.1111111111111111,,0.2,,0.2857142857142857,,,,,,,,,0.08333333333333333,1.0,1.0,1.0,0.4166666666666667,0.4,0.4,1.0,,,,,0.5,0.5,0.5,0.3333333333333333,,,,,,,1.0,1.0,1.0,,,,,0.6666666666666666,0.5,0.5,0.5,0.48270833333333335,,0.47733333333333333,,,0.2,0.3333333333333333,16.650000000000002,25.566666666666666,0.5970149253731343,,,,,,,,,,,,,,,,,,,,,True
203798,1610612766,PJ Hairston,PJ Hairston,203798,CHA,15492.0,258,-35,503,504,228,150,70,1007,4.0,18.0,1.0,5.0,3.0,7.0,4.0,7.0,3.0,7,2.0,9.0,,1.0,1.0,5.0,15.0,54.0,2.0,6.0,4.0,23.0,11,32,17.0,63.0,5.0,78,535,2.0,6.0,2.0,7.0,3.0,13.0,6,13,5.0,28.0,,27,12,10.0,48.0,3.0,2.0,1.0,53.0,15.0,2.0,10.0,1.0,11.0,1.0,,6.0,1.0,3.0,23.0,2.0,4.0,,11.0,16.0,1.0,28.0,6.0,34.0,5.0,8.0,5.0,3.0,2.0,1.0,2.0,5.0,,,2.0,7.0,,1.0,14.0,25,1.0,,1.0,12.0,,3.0,,8.0,,3.0,,7.0,4.0,3.0,7.0,5.0,,27,228,3.0,,0.5454545454545454,0.6,0.9411764705882353,0.2698412698412698,0.2857142857142857,0.17857142857142858,0.27419354838709675,0.34375,0.3333333333333333,0.46153846153846156,0.38421052631578945,0.38461538461538464,0.32926829268292684,0.3979591836734694,0.43333333333333335,0.32142857142857145,0.6631578947368421,0.0625,0.1111111111111111,,17.97945205479452,0.2857142857142857,0.07142857142857142,,0.0935672514619883,0.020618556701030927,0.1527777777777778,0.023255813953488372,0.1111111111111111,0.02142857142857143,0.04285714285714286,0.02040816326530612,,0.013513513513513514,0.08333333333333333,0.07692307692307693,0.07142857142857142,0.12698412698412698,0.1320754716981132,0.21052631578947367,0.07936507936507936,0.7142857142857143,0.18947368421052632,0.2222222222222222,0.25,0.5,0.07368421052631578,0.5714285714285714,0.5714285714285714,0.75,0.07368421052631578,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.09473684210526316,0.2222222222222222,0.2222222222222222,1.0,0.5684210526315789,0.2777777777777778,0.2777777777777778,0.9333333333333333,0.38461538461538464,0.2,,0.07692307692307693,,,0.46153846153846156,0.3333333333333333,1.0,0.17073170731707318,0.42857142857142855,0.12195121951219512,0.2,0.5609756097560976,0.17391304347826086,0.8526315789473684,0.2830188679245283,0.5335096774193547,0.56173,0.5236170731707318,0.05102040816326531,0.08571428571428572,0.16666666666666666,0.34615384615384615,6.6343749999999995,26.344444444444445,0.4532803180914513,,,3.0,,,,,,,,2.0,,,,0.031746031746031744,2.0,,,,,True
