EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,SelfOReb,LostBallOutOfBoundsTurnovers,Travels,Charge Fouls,Loose Ball Fouls,Charge Fouls Drawn,SecondChanceFg3Pct,PenaltyFg3Pct,SelfORebPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,HeaveAttempts,Clear Path Fouls,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,3SecondViolations,PenaltyCorner3FGM,3pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedCorner3,DefensiveGoaltends,PenaltyCorner3Accuracy,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,on,Defensive 3 Seconds Violations
202695,1610612759,Kawhi Leonard,Kawhi Leonard,202695,SAS,31190.0,520,191,1017,1021,152.0,110.0,117.0,2038,31.0,48.0,7.0,10.0,8.0,9.0,26.0,67.0,28.0,58.0,13.0,21.0,85.0,173,21.0,46.0,49.0,282.0,994,9.0,15.0,33.0,16.0,23.0,16.0,54.0,90.0,80.0,63.0,8.0,7.0,30.0,12.0,42.0,6.0,6.0,17.0,8.0,5.0,96.0,4.0,20.0,,21.0,74.0,6.0,101.0,24.0,125.0,42.0,24.0,18.0,15.0,1.0,8.0,9.0,7.0,24.0,1.0,5.0,11.0,1.0,31.0,3.0,50.0,2.0,1.0,3.0,57.0,1.0,24.0,5.0,12.0,8.0,1.0,3.0,12.0,6.0,54.0,152.0,2.0,4.0,0.5294117647058824,0.5555555555555556,1.0,0.45652173913043476,0.45652173913043476,0.4913294797687861,0.6,0.6956521739130435,0.5319634703196348,0.6428571428571429,0.6785714285714286,0.5708502024291497,0.6875,0.7297297297297297,0.2100456621004566,0.04046242774566474,0.08333333333333333,0.04477611940298507,,23.565217391304348,0.625,0.3157894736842105,,0.178743961352657,0.056338028169014086,0.19444444444444445,0.03669724770642202,0.18199233716475097,0.05172413793103448,0.06666666666666667,0.072992700729927,0.02654867256637168,0.02631578947368421,0.06060606060606061,0.12318840579710146,0.22900763358778625,0.18620689655172415,0.23376623376623376,0.0967741935483871,0.5,0.2191780821917808,0.6458333333333334,0.7045454545454546,0.7096774193548387,0.3059360730593607,0.3880597014925373,0.40625,0.23076923076923078,0.2648401826484018,0.4827586206896552,0.4827586206896552,0.6071428571428571,0.0958904109589041,0.6190476190476191,0.6190476190476191,1.0,0.47619047619047616,0.7,0.14285714285714285,0.32142857142857145,0.8888888888888888,0.4292237442922374,0.5019988584474886,0.5709588235294119,0.5144964285714286,0.09917355371900827,0.12244897959183673,0.11702127659574468,0.19148936170212766,9.724277456647398,24.26086956521739,0.14945919370698132,1.0,3.0,1.0,8.0,25.0,2.0,3.0,1.0,4.0,3.0,6.0,6.0,2.0,5.0,,25.0,8.0,7.0,1.0,1.0,2.0,,,0.5,0.4,0.0660377358490566,0.1141552511415525,0.32,0.32,1.0,0.14285714285714285,0.3333333333333333,1.0,0.14285714285714285,0.6666666666666666,1.0,0.03571428571428571,0.14285714285714285,0.25,0.32,,,,,,,1.0,,1.0,,,,1.0,1.0,,,,,True,
202130,1610612759,Reggie Williams,Reggie Williams,202130,SAS,667.0,11,5,21,21,12.0,2.0,3.0,42,,,,,,,,,1.0,1.0,,,1.0,1,,1.0,,2.0,17,,,,1.0,1.0,,2.0,2.0,,,,,2.0,1.0,3.0,1.0,,1.0,,1.0,7.0,,,,,2.0,,2.0,,2.0,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,12.0,,,1.0,1.0,,,,1.0,,1.0,0.5,,0.5,0.5,,0.5,0.5,,,,,12.5,,,,0.2857142857142857,,,,0.2,,,,,,,0.5,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,0.5,0.464925,,0.464925,,,,1.0,17.6,24.9,0.5714285714285714,,,,,1.0,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,0.5,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,True,
2588,1610612759,Matt Bonner,Matt Bonner,2588,SAS,6261.0,104,33,204,205,53.0,48.0,25.0,409,1.0,3.0,1.0,1.0,,1.0,5.0,10.0,,2.0,1.0,3.0,6.0,15,6.0,13.0,4.0,34.0,221,1.0,1.0,4.0,2.0,4.0,2.0,9.0,6.0,6.0,18.0,2.0,1.0,4.0,3.0,7.0,2.0,1.0,3.0,1.0,,17.0,3.0,2.0,,1.0,7.0,1.0,9.0,5.0,14.0,2.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,2.0,,3.0,,2.0,,,,5.0,,,1.0,,,,,,,9.0,53.0,,1.0,0.5,0.6,1.0,0.46153846153846156,0.46153846153846156,0.4,1.0,0.5,0.5357142857142857,1.0,0.5,0.5666666666666667,1.0,0.5625,0.4642857142857143,0.06666666666666667,0.3333333333333333,,,13.656387665198238,1.0,0.2,,0.08536585365853659,0.038461538461538464,0.047619047619047616,0.08333333333333333,0.07766990291262135,0.056818181818181816,,0.05,0.1111111111111111,0.07407407407407407,0.1111111111111111,0.125,0.05,0.06666666666666667,0.06666666666666667,,,0.10714285714285714,0.3333333333333333,0.5,,0.35714285714285715,0.5,0.5,0.6,0.07142857142857142,,,,0.10714285714285714,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,0.14285714285714285,,0.5714285714285714,0.4570428571428572,,0.42130714285714277,0.034482758620689655,,0.11764705882352941,0.2647058823529412,8.626666666666667,24.93076923076923,0.25980392156862747,,,1.0,5.0,10.0,,,,2.0,,,2.0,1.0,3.0,,10.0,5.0,2.0,,,,1.0,,,0.3333333333333333,0.13333333333333333,0.35714285714285715,0.5,0.5,1.0,,,,,,,0.14285714285714285,0.2857142857142857,,0.5,,,1.0,,,0.07142857142857142,,,1.0,,,,,1.0,,,,,True,
2564,1610612759,Boris Diaw,Boris Diaw,2564,SAS,18899.0,315,102,607,598,148.0,161.0,78.0,1205,23.0,42.0,5.0,11.0,3.0,6.0,17.0,34.0,4.0,12.0,,3.0,44.0,88,12.0,36.0,5.0,129.0,590,6.0,16.0,12.0,6.0,11.0,2.0,23.0,38.0,50.0,33.0,6.0,5.0,21.0,14.0,35.0,9.0,5.0,12.0,3.0,6.0,84.0,2.0,13.0,,8.0,26.0,3.0,37.0,15.0,52.0,6.0,4.0,2.0,12.0,2.0,5.0,10.0,7.0,22.0,2.0,6.0,14.0,1.0,26.0,2.0,15.0,3.0,3.0,,9.0,1.0,4.0,1.0,3.0,3.0,,,4.0,4.0,23.0,148.0,3.0,1.0,0.4318181818181818,0.4634146341463415,0.9166666666666666,0.3333333333333333,0.3333333333333333,0.5,0.375,0.5454545454545454,0.5,0.3333333333333333,0.5526315789473685,0.50390625,0.3333333333333333,0.5476190476190477,0.2903225806451613,0.056818181818181816,0.09523809523809523,0.029411764705882353,,21.645021645021647,0.5454545454545454,0.21428571428571427,,0.12380952380952381,0.07222222222222222,0.10526315789473684,0.018691588785046728,0.11888111888111888,0.05226480836236934,0.1267605633802817,0.06060606060606061,,0.011764705882352941,0.045454545454545456,0.17567567567567569,0.08333333333333333,0.109375,0.018867924528301886,0.30434782608695654,1.0,0.3387096774193548,0.5476190476190477,0.6052631578947368,0.5217391304347826,0.27419354838709675,0.5,0.5151515151515151,0.29411764705882354,0.0967741935483871,0.3333333333333333,0.3333333333333333,0.5,0.024193548387096774,,,,0.6111111111111112,0.45454545454545453,0.2,0.3157894736842105,0.5,0.6290322580645161,0.4932008130081301,0.5404966666666666,0.4905342105263158,0.031496062992125984,0.04395604395604396,0.09302325581395349,0.17829457364341086,6.584090909090909,25.43611111111111,0.24382207578253706,,,2.0,12.0,33.0,,2.0,3.0,6.0,,2.0,,3.0,8.0,3.0,33.0,12.0,8.0,2.0,,2.0,5.0,,,0.375,0.12903225806451613,0.2661290322580645,0.36363636363636365,0.36363636363636365,0.9166666666666666,,,,0.1111111111111111,,,0.10526315789473684,0.3157894736842105,0.5,0.36363636363636365,,,,1.0,,,,1.0,,,,1.0,,,,,,,True,
201965,1610612759,Jeff Ayres,Jeff Ayres,201965,SAS,293.0,5,2,9,9,,,1.0,18,,1.0,,,,,,1.0,,,,,,2,,,,,8,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,,,20.0,,,,,0.16666666666666666,,,,0.16666666666666666,,0.3333333333333333,,,,,,,,,,0.5,,,,0.5,,,,,,,,,,,,,,,,,0.5,0.59635,,,,,,,4.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
203382,1610612759,Aron Baynes,Aron Baynes,203382,SAS,1408.0,23,10,49,44,7.0,16.0,7.0,93,3.0,4.0,2.0,2.0,,1.0,,1.0,2.0,2.0,,,5.0,7,,1.0,2.0,12.0,44,3.0,3.0,8.0,,1.0,,,8.0,2.0,,2.0,1.0,,2.0,2.0,2.0,,,,,6.0,3.0,,1.0,,2.0,,2.0,4.0,6.0,,,,1.0,,1.0,,,1.0,,,1.0,,2.0,,3.0,2.0,,,2.0,,1.0,,,,,,,,,7.0,,,0.8,1.0,,,,0.7142857142857143,1.0,,0.625,1.0,,0.6666666666666666,1.0,,0.125,0.14285714285714285,0.25,,,16.666666666666668,1.0,,0.3333333333333333,0.13333333333333333,,,0.3,0.09523809523809523,0.11538461538461539,,,,0.3,,0.25,0.2,,,,,0.5,0.75,1.0,0.6666666666666666,0.125,,,,0.25,1.0,1.0,1.0,,,,,0.6666666666666666,1.0,0.5,1.0,,0.625,0.579525,0.8048,0.8037,0.1111111111111111,0.125,0.6666666666666666,,6.528571428571429,25.2,0.14285714285714285,,,,,1.0,,,,,,,2.0,,,,1.0,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
203210,1610612759,JaMychal Green,JaMychal Green,203210,SAS,200.0,3,8,6,7,,7.0,,13,1.0,1.0,,,,,,,,,,,1.0,1,,,,2.0,4,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,1.0,,,2.0,2.0,,,,,1.0,1.0,,,,1.0,,,1.0,,,1.0,,,,,,,,16.666666666666668,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,0.6942,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,True,
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,100832.0,1681,204,3273,3245,755.0,649.0,349.0,6518,179.0,270.0,40.0,70.0,40.0,53.0,99.0,242.0,38.0,95.0,1.0,1.0,316.0,607,1.0,6.0,198.0,833.0,3350,48.0,107.0,121.0,64.0,111.0,55.0,183.0,478.0,154.0,3.0,48.0,52.0,118.0,44.0,162.0,29.0,15.0,75.0,24.0,19.0,368.0,39.0,92.0,5.0,86.0,299.0,26.0,411.0,136.0,547.0,50.0,31.0,19.0,60.0,7.0,32.0,50.0,28.0,110.0,9.0,28.0,72.0,2.0,137.0,16.0,202.0,11.0,4.0,4.0,269.0,25.0,131.0,16.0,114.0,88.0,4.0,22.0,114.0,65.0,181.0,742.0,8.0,13.0,0.7563291139240507,0.8184931506849316,1.0,0.16666666666666666,0.25,0.5205930807248764,0.4485981308411215,0.5765765765765766,0.5179445350734094,0.4485981308411215,0.5565217391304348,0.5666666666666667,0.4879032258064516,0.5980392156862745,0.009787928221859706,0.085667215815486,0.1111111111111111,0.09090909090909091,,23.074822501365375,0.5454545454545454,0.28888888888888886,0.05555555555555555,0.2493744787322769,0.08888888888888889,0.225130890052356,0.087248322147651,0.24351676154332702,0.0883940620782726,0.13125,0.08040201005025126,0.056782334384858045,0.07975460122699386,0.10743801652892562,0.2198581560283688,0.30563002680965146,0.228287841191067,0.22695035460992907,0.22,0.5701754385964912,0.44045676998368677,0.662962962962963,0.7458333333333333,0.8212290502793296,0.39477977161500816,0.4090909090909091,0.45,0.6161616161616161,0.15497553017944535,0.4,0.4,0.8157894736842105,0.0016313213703099511,1.0,1.0,1.0,0.6542056074766355,0.5714285714285714,0.375,0.4608695652173913,0.7547169811320755,0.45024469820554647,0.48464320785597376,0.5035912087912089,0.48375263157894727,0.18219749652294853,0.18373071528751753,0.1452581032412965,0.21968787515006002,6.587314662273474,39.11666666666667,0.23067522150931866,,,,,5.0,,,,4.0,,,25.0,,4.0,,3.0,,17.0,3.0,9.0,7.0,15.0,,,,0.07083333333333333,0.008156606851549755,,,,,,,,,,,0.034782608695652174,,,2.0,,,,,,,5.0,,,,,,,,,,,False,2.0
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,72509.0,1208,221,2398,2381,791.0,733.0,266.0,4779,76.0,138.0,10.0,14.0,26.0,43.0,31.0,82.0,11.0,39.0,18.0,37.0,118.0,259,65.0,198.0,110.0,541.0,2384,15.0,30.0,80.0,40.0,79.0,61.0,174.0,106.0,130.0,162.0,6.0,31.0,159.0,70.0,229.0,43.0,27.0,107.0,34.0,18.0,528.0,8.0,13.0,,38.0,97.0,8.0,143.0,21.0,164.0,48.0,28.0,20.0,78.0,21.0,58.0,36.0,20.0,114.0,5.0,38.0,35.0,7.0,95.0,3.0,165.0,3.0,12.0,16.0,161.0,12.0,57.0,25.0,15.0,10.0,2.0,3.0,15.0,8.0,170.0,773.0,15.0,20.0,0.4491525423728814,0.4608695652173913,0.8307692307692308,0.3282828282828283,0.33163265306122447,0.4555984555984556,0.5,0.5063291139240507,0.47155361050328226,0.66,0.4185185185185185,0.5103969754253308,0.7053571428571429,0.4887640449438202,0.43326039387308535,0.11969111969111969,0.12318840579710146,0.15853658536585366,0.02564102564102564,23.821892393320965,0.6842105263157895,0.08791208791208792,,0.11520190023752969,0.01884057971014493,0.13380281690140844,0.021108179419525065,0.11989342806394317,0.019644527595884004,0.02962962962962963,0.016597510373443983,0.00558659217877095,0.021505376344086023,0.02,0.07885304659498207,0.11627906976744186,0.15267175572519084,0.1339712918660287,0.13333333333333333,0.5333333333333333,0.30196936542669583,0.5507246376811594,0.628099173553719,0.4605263157894737,0.17943107221006566,0.3780487804878049,0.4492753623188406,0.41935483870967744,0.08533916849015317,0.28205128205128205,0.2894736842105263,0.45454545454545453,0.08096280087527352,0.4864864864864865,0.5,0.8333333333333334,0.28,0.7142857142857143,0.6,0.31851851851851853,0.6046511627906976,0.7352297592997812,0.5220486813186812,0.480175,0.5088660447761194,0.11904761904761904,0.1875,0.1478743068391867,0.32162661737523107,5.905019305019306,25.177777777777766,0.32985821517931607,4.0,5.0,12.0,47.0,161.0,8.0,15.0,7.0,44.0,12.0,20.0,14.0,11.0,56.0,33.0,159.0,47.0,7.0,5.0,5.0,1.0,3.0,6.0,0.6,0.19642857142857142,0.030042918454935622,0.3522975929978118,0.2919254658385093,0.29559748427672955,0.8297872340425532,0.1,0.8,0.75,0.3,0.5333333333333333,1.0,0.08888888888888889,0.32592592592592595,0.1590909090909091,0.29559748427672955,2.0,,3.0,,,0.015,,,4.0,1.0,2.0,,,0.3333333333333333,3.0,0.015151515151515152,0.02702702702702703,0.012422360248447204,False,
201158,1610612759,Marco Belinelli,Marco Belinelli,201158,SAS,61395.0,1023,54,1996,1987,623.0,528.0,216.0,3983,27.0,46.0,4.0,9.0,6.0,13.0,18.0,42.0,46.0,93.0,21.0,40.0,91.0,181,70.0,174.0,70.0,462.0,2128,13.0,22.0,53.0,22.0,50.0,29.0,148.0,116.0,66.0,192.0,4.0,3.0,38.0,27.0,65.0,16.0,11.0,24.0,5.0,9.0,157.0,11.0,12.0,1.0,24.0,65.0,4.0,93.0,24.0,117.0,20.0,13.0,7.0,27.0,6.0,16.0,18.0,11.0,45.0,6.0,16.0,23.0,3.0,68.0,3.0,73.0,1.0,6.0,1.0,81.0,4.0,25.0,11.0,2.0,,,2.0,2.0,1.0,143.0,616.0,3.0,6.0,0.6373626373626373,0.651685393258427,0.9142857142857143,0.40229885057471265,0.40229885057471265,0.5027624309392266,0.5909090909090909,0.44,0.5521126760563381,0.625,0.536036036036036,0.5861182519280206,0.6341463414634146,0.5826771653543307,0.49014084507042255,0.016574585635359115,0.043478260869565216,0.023809523809523808,,19.48810058374495,0.6,0.05333333333333334,0.02040816326530612,0.09433962264150944,0.02142857142857143,0.09795918367346938,0.03374233128834356,0.09528907922912205,0.025959367945823927,0.029585798816568046,0.015,0.020942408376963352,0.036734693877551024,0.024691358024691357,0.0730593607305936,0.10087719298245613,0.10743801652892562,0.10674157303370786,0.07462686567164178,0.5,0.1295774647887324,0.5869565217391305,0.6136363636363636,0.7037037037037037,0.11830985915492957,0.42857142857142855,0.43902439024390244,0.5,0.2619718309859155,0.4946236559139785,0.4946236559139785,0.6521739130434783,0.11267605633802817,0.525,0.525,1.0,0.225,0.4444444444444444,0.5,0.11711711711711711,0.46153846153846156,0.6197183098591549,0.49046295774647863,0.4768325,0.4842270270270272,0.07142857142857142,0.12376237623762376,0.11471861471861472,0.3203463203463203,12.502762430939232,25.036781609195394,0.312124248496994,2.0,4.0,15.0,49.0,134.0,6.0,14.0,18.0,46.0,8.0,18.0,3.0,25.0,61.0,18.0,134.0,49.0,4.0,4.0,1.0,,4.0,1.0,0.4444444444444444,0.4098360655737705,0.02127659574468085,0.37746478873239436,0.3656716417910448,0.3684210526315789,0.8775510204081632,0.1,0.5,1.0,0.35,0.42857142857142855,1.0,0.13513513513513514,0.4144144144144144,0.391304347826087,0.3656716417910448,,,2.0,,,0.011363636363636364,1.0,1.0,7.0,,6.0,,,0.4666666666666667,1.0,0.005747126436781609,,0.007462686567164179,False,
201948,1610612759,Austin Daye,Austin Daye,201948,SAS,14421.0,240,-26,483,484,168.0,174.0,54.0,967,5.0,10.0,1.0,2.0,3.0,6.0,9.0,26.0,5.0,18.0,9.0,16.0,19.0,54,18.0,54.0,4.0,96.0,496,5.0,8.0,16.0,11.0,23.0,4.0,44.0,20.0,18.0,51.0,2.0,1.0,8.0,1.0,9.0,,1.0,4.0,4.0,,19.0,1.0,4.0,,9.0,33.0,6.0,48.0,5.0,53.0,8.0,4.0,4.0,8.0,3.0,6.0,10.0,2.0,18.0,1.0,7.0,16.0,2.0,27.0,3.0,5.0,1.0,,,4.0,,,2.0,3.0,2.0,,1.0,3.0,2.0,44.0,167.0,2.0,2.0,0.5263157894736842,0.5555555555555556,0.9444444444444444,0.3333333333333333,0.3333333333333333,0.35185185185185186,0.625,0.4782608695652174,0.42592592592592593,0.6153846153846154,0.4444444444444444,0.43636363636363634,0.6153846153846154,0.46808510638297873,0.5,0.018518518518518517,,0.038461538461538464,,23.48623853211009,0.4444444444444444,0.2857142857142857,,0.19760479041916168,0.024539877300613498,0.12162162162162163,0.015384615384615385,0.17427385892116182,0.021929824561403508,0.02127659574468085,0.05263157894736842,,0.020833333333333332,,0.16666666666666666,0.12727272727272726,0.3076923076923077,0.11475409836065574,0.15384615384615385,0.6666666666666666,0.09259259259259259,0.5,0.5,0.4,0.24074074074074073,0.34615384615384615,0.36,0.5555555555555556,0.16666666666666666,0.2777777777777778,0.2777777777777778,0.6,0.14814814814814814,0.5625,0.5625,1.0,0.15384615384615385,0.5,,0.13333333333333333,0.5,0.5925925925925926,0.49901342592592596,0.4893599999999999,0.49513444444444443,,,0.16666666666666666,0.4583333333333333,10.716666666666667,24.65370370370371,0.34782608695652173,1.0,2.0,6.0,9.0,38.0,1.0,3.0,2.0,16.0,2.0,5.0,,6.0,22.0,3.0,38.0,9.0,2.0,1.0,2.0,1.0,2.0,2.0,0.4,0.2727272727272727,0.028985507246376812,0.35185185185185186,0.23684210526315788,0.23684210526315788,0.8888888888888888,0.15384615384615385,0.5,1.0,0.23076923076923078,0.3333333333333333,1.0,0.13333333333333333,0.35555555555555557,0.125,0.23684210526315788,,,,,,,,,4.0,,,,,0.6666666666666666,,,,,False,
201980,1610612759,Danny Green,Danny Green,201980,SAS,97547.0,1626,248,3173,3158,729.0,637.0,337.0,6331,56.0,82.0,8.0,13.0,14.0,24.0,17.0,36.0,22.0,70.0,49.0,107.0,95.0,188,125.0,322.0,86.0,651.0,3214,12.0,22.0,60.0,18.0,38.0,35.0,134.0,124.0,66.0,354.0,10.0,10.0,81.0,30.0,111.0,18.0,12.0,41.0,19.0,21.0,252.0,12.0,22.0,3.0,61.0,129.0,8.0,198.0,37.0,235.0,73.0,46.0,27.0,38.0,14.0,28.0,35.0,10.0,73.0,5.0,15.0,60.0,4.0,116.0,5.0,72.0,4.0,9.0,3.0,95.0,3.0,20.0,12.0,60.0,43.0,,17.0,62.0,35.0,130.0,715.0,7.0,9.0,0.6526315789473685,0.6888888888888889,0.944,0.38819875776397517,0.3894080996884735,0.5053191489361702,0.5454545454545454,0.47368421052631576,0.553921568627451,0.51,0.495,0.5853211009174312,0.5454545454545454,0.5646551724137931,0.6313725490196078,0.05319148936170213,0.08536585365853659,0.08333333333333333,,17.398648648648646,0.5205479452054794,0.0851063829787234,0.03571428571428571,0.11207645525629888,0.02284527518172378,0.15443037974683543,0.02608695652173913,0.12289780077619664,0.023893183415319746,0.023411371237458192,0.014044943820224719,0.032467532467532464,0.017857142857142856,0.04838709677419355,0.09653465346534654,0.08539944903581267,0.15364583333333334,0.15570934256055363,0.1509433962264151,0.5645161290322581,0.1607843137254902,0.6829268292682927,0.7466666666666667,0.625,0.07058823529411765,0.4722222222222222,0.5151515151515151,0.5882352941176471,0.13725490196078433,0.3142857142857143,0.3142857142857143,0.7727272727272727,0.20980392156862746,0.45794392523364486,0.4666666666666667,0.9795918367346939,0.26,0.6153846153846154,0.25,0.24,0.5833333333333334,0.792156862745098,0.5350207677165355,0.5205065789473684,0.5213813131313131,0.04878048780487805,0.0975609756097561,0.09216589861751152,0.20583717357910905,8.994148936170212,24.878571428571423,0.22975102426725497,4.0,11.0,26.0,76.0,215.0,5.0,17.0,9.0,36.0,9.0,28.0,9.0,21.0,62.0,21.0,214.0,76.0,6.0,4.0,1.0,,8.0,4.0,0.32142857142857145,0.3387096774193548,0.022388059701492536,0.4215686274509804,0.35348837209302325,0.3584905660377358,0.9210526315789473,0.22,0.36363636363636365,1.0,0.34,0.29411764705882354,0.8,0.26,0.36,0.25,0.35514018691588783,1.0,,6.0,2.0,2.0,0.018292682926829267,7.0,,12.0,,16.0,,3.0,0.46153846153846156,5.0,0.015527950310559006,0.018691588785046728,0.013953488372093023,False,
