EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTOffRebounds,Charge Fouls,Loose Ball Fouls Drawn,Blocked3s,BlockedArc3,DefensiveGoaltends,3SecondViolations,ShortMidRangePctBlocked,OffFTReboundPct,Arc3PctBlocked,BlockedLongMidRange,OffensiveGoaltends,Defensive 3 Seconds Violations,Clear Path Fouls,on,BlockedCorner3,3pt And 1 Free Throw Trips,HeaveMakes
101123,1610612756,Gerald Green,Gerald Green,101123,PHX,40487.0,675,-1.0,1352,1346,428.0,500.0,159,2698,32.0,49.0,5.0,6.0,10.0,14.0,18.0,38.0,30.0,88.0,23.0,60.0,4.0,8.0,11.0,21.0,46.0,139.0,3.0,9.0,12.0,36.0,80.0,175.0,69.0,199.0,53.0,420.0,1433,9.0,22.0,7.0,17.0,5.0,44.0,19.0,41.0,23.0,57.0,22.0,129.0,64.0,96.0,165.0,42.0,4.0,2.0,137.0,46.0,6.0,1.0,22.0,13.0,35.0,8.0,5.0,15.0,3.0,4.0,83.0,7.0,12.0,27.0,32.0,3.0,62.0,19.0,81.0,3.0,20.0,14.0,6.0,25.0,8.0,16.0,27.0,8.0,9.0,1.0,6.0,52.0,5.0,17.0,30.0,2.0,57.0,1.0,2.0,55.0,1.0,2.0,1.0,65.0,8.0,2.0,22.0,3.0,10.0,5.0,3.0,2.0,5.0,3.0,129.0,427.0,8.0,8.0,0.4,0.41025641025641024,0.7971014492753623,0.34673366834170855,0.4117647058823529,0.40350877192982454,0.350253807106599,0.45714285714285713,0.4090909090909091,0.4634146341463415,0.49064171122994654,0.5,0.5459183673469388,0.5211970074812967,0.5365853658536586,0.581081081081081,0.5320855614973262,0.005025125628140704,0.03428571428571429,0.10204081632653061,0.011363636363636364,0.016666666666666666,29.419439008480104,0.4807692307692308,0.057692307692307696,0.07476635514018691,0.031914893617021274,0.13636363636363635,0.02491103202846975,0.09424920127795527,0.0289193302891933,0.008130081300813009,0.018867924528301886,0.061224489795918366,0.01990049751243781,0.0375,0.06474820143884892,0.05844155844155844,0.1037037037037037,0.1337579617834395,0.14634146341463414,0.014084507042253521,0.6,0.13101604278074866,0.6530612244897959,0.7272727272727273,0.46875,0.10160427807486631,0.47368421052631576,0.47368421052631576,0.16666666666666666,0.23529411764705882,0.3409090909090909,0.3448275862068966,0.4666666666666667,0.16042780748663102,0.38333333333333336,0.3898305084745763,0.8260869565217391,0.3716577540106952,0.33093525179856115,0.33093525179856115,0.782608695652174,0.15384615384615385,0.8333333333333334,0.4,0.20512820512820512,0.5,0.75,0.23076923076923078,0.3333333333333333,1.0,0.14285714285714285,0.7142857142857143,0.21428571428571427,0.5238095238095238,0.3673469387755102,0.3333333333333333,0.6631016042780749,0.3357664233576642,0.5183908602150538,0.5128923076923075,0.5210664948453607,0.0639386189258312,0.1164021164021164,0.01485148514851485,0.10476190476190476,0.30714285714285716,11.385714285714288,24.939698492462313,0.3165680473372781,,,,,,,,,,,,,,,True,,,
101183,1610612756,Shavlik Randolph,Shavlik Randolph,101183,PHX,1352.0,23,1.0,47,45,14.0,18.0,7,92,,,,,,,,1.0,,,,,,,,,,2.0,,,,,,1.0,,2.0,,,44,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,2.0,2.0,2.0,,,,,6.0,1.0,1.0,1.0,3.0,,4.0,2.0,6.0,,,,,,,,1.0,,,,1.0,1.0,,,3.0,,5.0,1.0,,1.0,,,,,,,,,,,,,,,,14.0,2.0,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,7.2727272727272725,,,0.25,0.09090909090909091,0.1111111111111111,0.06666666666666667,0.19047619047619047,0.07692307692307693,0.5,,,0.08333333333333333,,0.6,,,0.1111111111111111,,,,,,,,0.3333333333333333,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,0.6666666666666666,,0.5032666666666666,,,,,,,,5.2,25.200000000000003,0.2978723404255319,,,,,,,,,,,,,,,True,,,
200782,1610612756,PJ Tucker,PJ Tucker,200782,PHX,143006.0,2383,-48.0,4747,4748,1165.0,1276.0,560,9495,114.0,174.0,33.0,42.0,23.0,32.0,28.0,86.0,32.0,84.0,58.0,158.0,4.0,13.0,7.0,24.0,29.0,94.0,2.0,13.0,7.0,20.0,174.0,344.0,87.0,252.0,104.0,713.0,5015,38.0,61.0,6.0,26.0,19.0,113.0,36.0,62.0,14.0,44.0,34.0,148.0,138.0,210.0,228.0,33.0,50.0,,94.0,29.0,30.0,2.0,86.0,36.0,122.0,26.0,10.0,52.0,16.0,18.0,280.0,43.0,67.0,112.0,231.0,45.0,388.0,114.0,502.0,16.0,107.0,66.0,41.0,38.0,23.0,31.0,58.0,3.0,7.0,10.0,7.0,96.0,14.0,24.0,61.0,10.0,179.0,8.0,6.0,159.0,9.0,17.0,4.0,143.0,10.0,1.0,54.0,,22.0,22.0,16.0,6.0,23.0,13.0,141.0,1139.0,26.0,14.0,0.39655172413793105,0.46308724832214765,0.8735632183908046,0.34523809523809523,0.23076923076923078,0.3181818181818182,0.34523809523809523,0.5058139534883721,0.6229508196721312,0.5806451612903226,0.5109060402684564,0.5402298850574713,0.5377358490566038,0.5377643504531722,0.576530612244898,0.5568181818181818,0.4228187919463087,0.007936507936507936,0.0872093023255814,0.10344827586206896,0.011904761904761904,0.012658227848101266,14.010378057820608,0.3958333333333333,0.3191489361702128,0.1461100569259962,0.04533152909336942,0.16161616161616163,0.05436156763590392,0.15083553210202286,0.04847950639048039,0.04618473895582329,0.053763440860215055,0.036893203883495145,0.054820415879017016,0.05343511450381679,0.10726643598615918,0.1693227091633466,0.16766467065868262,0.15229357798165138,0.19594594594594594,0.05387205387205387,0.5652173913043478,0.29194630872483224,0.6551724137931034,0.7307692307692307,0.3333333333333333,0.14429530201342283,0.32558139534883723,0.37333333333333335,0.25,0.14093959731543623,0.38095238095238093,0.3855421686746988,0.75,0.2651006711409396,0.3670886075949367,0.3717948717948718,0.8620689655172413,0.15771812080536912,0.30851063829787234,0.30851063829787234,0.896551724137931,0.4827586206896552,0.7857142857142857,0.06060606060606061,0.14942528735632185,0.3076923076923077,0.25,0.14942528735632185,0.15384615384615385,1.0,0.3018867924528302,0.71875,0.22641509433962265,0.2916666666666667,0.18867924528301888,0.35,0.714765100671141,0.30851063829787234,0.5345309563758391,0.5360586206896552,0.5183759433962263,0.084375,0.13917525773195877,,0.1584852734922861,0.20757363253856942,7.348255813953491,23.94880952380953,0.2454181588371603,4.0,5.0,11.0,1.0,1.0,2.0,1.0,0.12790697674418605,0.0273972602739726,,,,,,True,,,
201229,1610612756,Anthony Tolliver,Anthony Tolliver,201229,PHX,6023.0,100,2.0,197,203,38.0,63.0,20,400,,2.0,,,,1.0,,,,3.0,2.0,7.0,,,,,3.0,15.0,,2.0,,,,5.0,5.0,22.0,2.0,17.0,198,,,,2.0,,,,2.0,,,,,,,15.0,,,,15.0,3.0,2.0,1.0,5.0,,5.0,,,2.0,1.0,2.0,10.0,1.0,1.0,4.0,8.0,1.0,13.0,2.0,15.0,,2.0,2.0,,1.0,,1.0,,,,,,1.0,,,1.0,,5.0,,,4.0,2.0,,,2.0,,,1.0,,,,,,,,,38.0,2.0,,,,1.0,0.22727272727272727,,,0.22727272727272727,,,,0.2777777777777778,,,0.30357142857142855,,,0.8148148148148148,0.045454545454545456,0.4,0.5,0.3333333333333333,0.14285714285714285,13.302752293577981,1.0,0.2,0.13559322033898305,0.02,0.11428571428571428,0.022222222222222223,0.1276595744680851,0.021052631578947368,,,0.05555555555555555,0.02857142857142857,,0.15,0.08695652173913043,0.1875,0.06666666666666667,0.4,,,0.07407407407407407,,,,,,,,0.1111111111111111,,,,0.25925925925925924,0.2857142857142857,0.3333333333333333,1.0,0.5555555555555556,0.2,0.2,1.0,,,,,,,1.0,,,0.5,,,,,,0.8888888888888888,0.2,0.5360111111111111,0.5286,0.4457,0.03571428571428571,0.16666666666666666,,,,13.52,24.863636363636363,0.19289340101522842,,,,,,,,,,,,,,,True,,,
202738,1610612756,Isaiah Thomas,Isaiah Thomas,202738,PHX,31160.0,519,14.0,1041,1033,345.0,390.0,113,2074,26.0,44.0,,2.0,11.0,21.0,9.0,35.0,13.0,44.0,6.0,19.0,,2.0,2.0,9.0,30.0,79.0,2.0,4.0,9.0,24.0,48.0,123.0,36.0,98.0,95.0,299.0,1082,1.0,9.0,2.0,6.0,11.0,19.0,20.0,47.0,11.0,33.0,46.0,119.0,16.0,80.0,66.0,42.0,,,79.0,30.0,14.0,1.0,34.0,31.0,65.0,23.0,8.0,20.0,3.0,11.0,161.0,9.0,2.0,11.0,22.0,1.0,34.0,11.0,45.0,4.0,20.0,9.0,11.0,27.0,1.0,10.0,10.0,1.0,17.0,,4.0,37.0,4.0,17.0,14.0,1.0,46.0,2.0,2.0,75.0,,2.0,9.0,108.0,4.0,3.0,32.0,3.0,18.0,1.0,,1.0,2.0,1.0,115.0,334.0,11.0,15.0,0.16666666666666666,0.16666666666666666,0.6111111111111112,0.3673469387755102,0.3333333333333333,0.3333333333333333,0.3673469387755102,0.3902439024390244,0.1111111111111111,0.425531914893617,0.46153846153846156,0.26666666666666666,0.45625,0.5481481481481482,0.4523809523809524,0.5666666666666667,0.4434389140271493,0.01020408163265306,0.11382113821138211,0.20454545454545456,0.022727272727272728,0.05263157894736842,26.261762189905905,0.7297297297297297,0.02631578947368421,0.07028753993610223,0.007380073800738007,0.07006369426751592,0.041474654377880185,0.07021276595744681,0.022540983606557378,,0.011111111111111112,0.010101010101010102,0.0457516339869281,0.03125,0.08849557522123894,0.039603960396039604,0.08080808080808081,0.046875,0.1724137931034483,0.035398230088495575,0.5,0.19909502262443438,0.5909090909090909,0.7428571428571429,0.23076923076923078,0.1583710407239819,0.2571428571428571,0.2903225806451613,0.1111111111111111,0.19909502262443438,0.29545454545454547,0.3023255813953488,0.07692307692307693,0.08597285067873303,0.3157894736842105,0.3333333333333333,0.8333333333333334,0.3574660633484163,0.379746835443038,0.379746835443038,0.5666666666666667,0.13333333333333333,,,0.13333333333333333,,,0.26666666666666666,0.5,0.5,0.2625,0.5238095238095238,0.1125,0.2222222222222222,0.3,0.375,0.6425339366515838,0.379746835443038,0.503644090909091,0.4453,0.49353734177215186,0.1388888888888889,0.2119205298013245,0.0297029702970297,0.06354515050167224,0.3979933110367893,9.413008130081298,25.008163265306123,0.3314121037463977,,1.0,1.0,1.0,1.0,,,0.11428571428571428,,,,,,,True,,,
201609,1610612756,Goran Dragic,Goran Dragic,201609,PHX,61193.0,1020,-4.0,2061,2058,454.0,586.0,233,4119,121.0,173.0,11.0,16.0,21.0,29.0,22.0,64.0,22.0,58.0,13.0,46.0,1.0,6.0,2.0,7.0,26.0,78.0,3.0,6.0,5.0,12.0,165.0,295.0,39.0,124.0,55.0,502.0,2178,16.0,24.0,4.0,12.0,2.0,46.0,26.0,45.0,7.0,19.0,29.0,102.0,132.0,198.0,90.0,27.0,16.0,,78.0,26.0,19.0,3.0,79.0,39.0,118.0,19.0,20.0,50.0,10.0,19.0,275.0,13.0,21.0,22.0,46.0,2.0,70.0,35.0,105.0,6.0,28.0,20.0,8.0,45.0,7.0,31.0,24.0,3.0,14.0,1.0,5.0,69.0,5.0,9.0,33.0,5.0,83.0,4.0,4.0,73.0,1.0,5.0,8.0,76.0,8.0,2.0,29.0,,12.0,4.0,4.0,,4.0,2.0,98.0,435.0,12.0,8.0,0.4,0.42038216560509556,0.7692307692307693,0.31451612903225806,0.3333333333333333,0.3684210526315789,0.31451612903225806,0.559322033898305,0.6666666666666666,0.5777777777777777,0.5334128878281623,0.6111111111111112,0.5703125,0.5553097345132744,0.6216216216216216,0.6071428571428571,0.29594272076372313,0.024193548387096774,0.06440677966101695,0.07514450867052024,0.017241379310344827,0.043478260869565216,22.370115929583513,0.6521739130434783,0.03125,0.06657018813314038,0.0327613104524181,0.07665505226480836,0.039755351681957186,0.06952965235173825,0.03512396694214876,0.04608294930875576,0.04020100502512563,0.013333333333333334,0.029411764705882353,0.056910569105691054,0.06557377049180328,0.0502283105022831,0.08333333333333333,0.0867579908675799,0.04411764705882353,0.031413612565445025,0.5,0.4128878281622912,0.6994219653179191,0.75625,0.4462809917355372,0.15274463007159905,0.34375,0.3728813559322034,0.18181818181818182,0.13842482100238662,0.3793103448275862,0.38596491228070173,0.36363636363636365,0.10978520286396182,0.2826086956521739,0.29545454545454547,0.9230769230769231,0.18615751789976134,0.3333333333333333,0.33766233766233766,0.6923076923076923,0.4444444444444444,0.6875,0.09090909090909091,0.16666666666666666,0.16666666666666666,1.0,0.16666666666666666,0.5,0.6666666666666666,0.453125,0.7241379310344828,0.109375,0.2857142857142857,0.1875,0.4166666666666667,0.7088305489260143,0.3333333333333333,0.5670066825775654,0.5307860000000001,0.577465625,0.0659090909090909,0.09177215189873418,,0.09163346613545817,0.20318725099601595,6.149152542372883,24.429032258064517,0.220281416787967,1.0,2.0,1.0,,,,1.0,0.078125,0.017543859649122806,0.01282051282051282,,,,,True,,,
202694,1610612756,Marcus Morris,Marcus Morris,202694,PHX,51340.0,856,-36.0,1701,1711,521.0,550.0,203,3412,32.0,60.0,5.0,15.0,7.0,14.0,18.0,52.0,37.0,81.0,9.0,37.0,1.0,1.0,2.0,10.0,30.0,95.0,3.0,4.0,10.0,29.0,87.0,193.0,39.0,132.0,33.0,324.0,1835,11.0,32.0,4.0,5.0,6.0,40.0,23.0,45.0,12.0,39.0,22.0,104.0,80.0,94.0,108.0,9.0,6.0,6.0,89.0,30.0,14.0,,40.0,17.0,57.0,4.0,13.0,25.0,7.0,8.0,131.0,19.0,20.0,35.0,87.0,14.0,136.0,39.0,175.0,6.0,24.0,16.0,8.0,19.0,1.0,16.0,13.0,2.0,3.0,3.0,2.0,32.0,4.0,10.0,50.0,7.0,83.0,5.0,2.0,43.0,1.0,4.0,3.0,52.0,2.0,,13.0,,14.0,7.0,4.0,2.0,7.0,4.0,102.0,513.0,7.0,11.0,0.45977011494252873,0.47619047619047616,0.9230769230769231,0.29545454545454547,0.8,0.3076923076923077,0.30952380952380953,0.45077720207253885,0.34375,0.5111111111111111,0.44769230769230767,0.4594594594594595,0.4880952380952381,0.46285714285714286,0.5,0.5148514851485149,0.40615384615384614,,0.07253886010362694,0.16666666666666666,,,19.630010277492293,0.59375,0.23728813559322035,0.16111111111111112,0.03780718336483932,0.13565891472868216,0.06397306397306397,0.15288220551378445,0.04721549636803874,0.0446927374301676,0.043478260869565216,0.026455026455026454,0.03535353535353535,0.12121212121212122,0.13106796116504854,0.15204678362573099,0.2085889570552147,0.14492753623188406,0.09803921568627451,0.03488372093023256,0.5714285714285714,0.18461538461538463,0.5333333333333333,0.64,0.65625,0.16,0.34615384615384615,0.375,0.3333333333333333,0.24923076923076923,0.4567901234567901,0.4567901234567901,0.35135135135135137,0.11384615384615385,0.24324324324324326,0.24324324324324326,0.8888888888888888,0.2923076923076923,0.3157894736842105,0.3157894736842105,0.9333333333333333,0.40540540540540543,0.3333333333333333,,0.02702702702702703,1.0,1.0,0.10810810810810811,0.75,1.0,0.16666666666666666,0.5,0.11904761904761904,0.2,0.34523809523809523,0.3448275862068966,0.5907692307692308,0.33707865168539325,0.49992304075235117,0.5123760869565218,0.4879550000000001,0.03869047619047619,0.06372549019607843,,0.12345679012345678,0.32098765432098764,10.34041450777202,25.864393939393935,0.3062904174015285,,1.0,3.0,,,,,0.07692307692307693,,,1.0,,,,True,,,
202339,1610612756,Eric Bledsoe,Eric Bledsoe,202339,PHX,111244.0,1854,23.0,3685,3698,869.0,939.0,425,7383,173.0,276.0,18.0,30.0,45.0,76.0,31.0,94.0,67.0,173.0,10.0,33.0,1.0,7.0,2.0,5.0,51.0,162.0,6.0,20.0,12.0,40.0,271.0,543.0,61.0,195.0,240.0,965.0,3880,23.0,42.0,7.0,27.0,9.0,76.0,77.0,144.0,14.0,45.0,105.0,301.0,102.0,440.0,102.0,81.0,18.0,3.0,159.0,51.0,36.0,1.0,210.0,104.0,314.0,69.0,35.0,116.0,40.0,54.0,732.0,14.0,35.0,76.0,144.0,5.0,225.0,49.0,274.0,9.0,79.0,53.0,26.0,105.0,38.0,66.0,74.0,13.0,39.0,4.0,5.0,179.0,9.0,34.0,39.0,4.0,112.0,3.0,5.0,255.0,4.0,13.0,26.0,304.0,33.0,16.0,118.0,1.0,41.0,29.0,22.0,7.0,30.0,10.0,282.0,843.0,8.0,25.0,0.1881918819188192,0.1946564885496183,0.5573770491803278,0.3128205128205128,0.25925925925925924,0.3111111111111111,0.3177083333333333,0.4990791896869245,0.5476190476190477,0.5347222222222222,0.4911924119241192,0.4855072463768116,0.5185185185185185,0.5514450867052023,0.5135135135135135,0.5956175298804781,0.26422764227642276,0.005128205128205128,0.06629834254143646,0.10507246376811594,0.005780346820809248,,24.982035928143713,0.5865921787709497,0.05,0.11483253588516747,0.030461270670147953,0.1386861313868613,0.023890784982935155,0.1220865704772475,0.02824207492795389,0.03580562659846547,0.036211699164345405,0.020050125313283207,0.03608247422680412,,0.07051282051282051,0.109375,0.17164179104477612,0.13711583924349882,0.144,0.02535211267605634,0.3333333333333333,0.37398373983739835,0.6268115942028986,0.7004048582995951,0.27167630057803466,0.12737127371273713,0.32978723404255317,0.3522727272727273,0.03225806451612903,0.23441734417344173,0.3872832369942196,0.38953488372093026,0.04477611940298507,0.044715447154471545,0.30303030303030304,0.30303030303030304,1.0,0.21951219512195122,0.3148148148148148,0.3167701863354037,0.47058823529411764,0.43478260869565216,0.6,0.1111111111111111,0.10144927536231885,0.14285714285714285,1.0,0.2898550724637681,0.3,0.6666666666666666,0.4021164021164021,0.5921052631578947,0.026455026455026454,0.4,0.21164021164021163,0.3,0.6382113821138211,0.32075471698113206,0.5242267029972751,0.55485,0.5151027027027026,0.14441747572815533,0.18789808917197454,0.00510204081632653,0.07875647668393783,0.31191709844559584,8.237016574585633,25.55948717948718,0.23582089552238805,,5.0,2.0,1.0,1.0,3.0,,0.06382978723404255,,0.006172839506172839,,1.0,,,True,,,
203101,1610612756,Miles Plumlee,Miles Plumlee,203101,PHX,25554.0,426,-26.0,828,833,213.0,171.0,110,1661,33.0,56.0,13.0,25.0,9.0,16.0,8.0,23.0,1.0,4.0,,,,,,,,,,,,,42.0,83.0,,,12.0,96.0,892,15.0,29.0,,,2.0,32.0,11.0,25.0,,,5.0,27.0,54.0,30.0,,,18.0,,,,7.0,,2.0,5.0,7.0,5.0,,1.0,1.0,,19.0,11.0,35.0,18.0,53.0,1.0,72.0,47.0,119.0,3.0,17.0,12.0,5.0,3.0,1.0,2.0,10.0,3.0,1.0,,2.0,13.0,1.0,,23.0,5.0,43.0,5.0,4.0,23.0,1.0,1.0,,22.0,2.0,,9.0,,3.0,25.0,21.0,4.0,25.0,18.0,27.0,213.0,4.0,1.0,0.6428571428571429,0.8181818181818182,,,,,,0.5060240963855421,0.5172413793103449,0.44,0.5060240963855421,0.5172413793103449,0.44,0.5161290322580645,0.5333333333333333,0.46551724137931033,,,0.08433734939759036,0.10714285714285714,,,11.030176899063477,0.23076923076923078,0.07142857142857142,0.19413919413919414,0.12411347517730496,0.15126050420168066,0.06790123456790123,0.18112244897959184,0.1036036036036036,0.1368421052631579,0.15217391304347827,0.08421052631578947,0.05660377358490566,0.08928571428571429,0.2358490566037736,0.2,0.13414634146341464,0.14285714285714285,0.17857142857142858,0.08823529411764706,0.72,0.6746987951807228,0.5892857142857143,0.66,0.6666666666666666,0.27710843373493976,0.34782608695652173,0.36363636363636365,0.625,0.04819277108433735,0.25,0.25,,,,,,,,,,0.8620689655172413,0.52,0.23076923076923078,,,,,,,0.64,0.5625,,,,,0.6746987951807228,,0.5561337349397589,0.550416,0.546532,0.1,0.1,,0.3333333333333333,0.28125,3.554216867469879,,0.2572463768115942,1.0,,2.0,,,4.0,,0.043478260869565216,0.05,,,,,,True,,,
203458,1610612756,Alex Len,Alex Len,203458,PHX,61904.0,1032,-45.0,2063,2063,327.0,394.0,231,4126,83.0,132.0,28.0,49.0,11.0,18.0,17.0,48.0,19.0,57.0,,,,,,,,1.0,,,,,119.0,237.0,,1.0,49.0,287.0,2152,34.0,62.0,,,12.0,80.0,13.0,31.0,,,13.0,39.0,154.0,84.0,,,48.0,,1.0,,21.0,,11.0,9.0,20.0,7.0,2.0,8.0,1.0,2.0,49.0,27.0,69.0,48.0,142.0,18.0,208.0,97.0,305.0,8.0,23.0,17.0,6.0,24.0,5.0,17.0,28.0,1.0,7.0,1.0,3.0,52.0,7.0,11.0,80.0,3.0,147.0,22.0,12.0,69.0,1.0,5.0,,72.0,10.0,,39.0,,2.0,75.0,52.0,23.0,75.0,44.0,39.0,319.0,8.0,2.0,0.6470588235294118,0.8105263157894737,,,,,,0.5021097046413502,0.5483870967741935,0.41935483870967744,0.5,0.5483870967741935,0.41935483870967744,0.533457249070632,0.5797101449275363,0.4875,0.004201680672268907,,0.08860759493670886,0.12878787878787878,0.017543859649122806,,13.836206896551724,0.46153846153846156,0.2903225806451613,0.19559228650137742,0.1043872919818457,0.16382252559726962,0.08653846153846154,0.18645731108930325,0.0986639260020555,0.1477832512315271,0.0825242718446602,0.0873015873015873,0.0761904761904762,0.10784313725490197,0.23938223938223938,0.21120689655172414,0.13191489361702127,0.18584070796460178,0.08955223880597014,0.08247422680412371,0.5866666666666667,0.5546218487394958,0.6287878787878788,0.7217391304347827,0.5903614457831325,0.20168067226890757,0.3541666666666667,0.37777777777777777,0.6470588235294118,0.23949579831932774,0.3333333333333333,0.3392857142857143,0.8947368421052632,,,,,0.004201680672268907,,,,0.7903225806451613,0.5714285714285714,0.03571428571428571,,,,,,,0.5806451612903226,0.6111111111111112,,,,,0.5588235294117647,,0.535894117647059,0.5566754716981133,0.5351516129032258,0.14606741573033707,0.14661654135338345,,0.2787456445993031,0.13588850174216027,6.3603375527426165,24.6,0.1585070285991275,1.0,2.0,6.0,,,1.0,2.0,0.0625,0.02,,,1.0,3.0,,True,,,
