EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,BadPassSteals,DeadBallTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,PenaltyArc3FGM,SecondChanceFtPoints,PtsUnassisted3s,HeaveAttempts,OffThreePtRebounds,FTOffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,BlockingFouls,Charge Fouls,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,Technical Free Throw Trips,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,LongMidRangePctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,SelfORebPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy,SecondChanceArc3FGM,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,BlockedCorner3,BlockedLongMidRange,FG3APctBlocked,Corner3PctBlocked,Clear Path Fouls,OffensiveGoaltends,Arc3PctBlocked,on
101106,1610612744,Andrew Bogut,Andrew Bogut,101106,GSW,1485.0,25,-11.0,50,52,15,22,6.0,102,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,5.0,61,2.0,2.0,1.0,5.0,4.0,2.0,2.0,4.0,2.0,2.0,10.0,1.0,1,2.0,1.0,4,1.0,5,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,5.0,15,1.0,1.0,0.5,1.0,0.5,1.0,0.625,1.25,10.714285714285714,1.0,0.3333333333333333,0.1,0.058823529411764705,0.2,0.12,0.043478260869565216,0.09090909090909091,0.14285714285714285,0.09090909090909091,0.2,0.3333333333333333,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5044000000000001,0.6272,0.5,0.5,1.0,5.65,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
201575,1610612744,Brandon Rush,Brandon Rush,201575,GSW,6718.0,112,-27.0,241,241,93,107,23.0,482,1.0,4.0,1.0,3.0,2.0,3.0,9.0,2.0,14.0,280,1.0,3.0,2.0,7.0,,2.0,1.0,3.0,,,7.0,3.0,5,8.0,1.0,14,3.0,17,1.0,,4.0,2.0,2.0,6.0,3.0,4.0,,,5.0,,,4.0,5.0,3.0,7.0,93,,,0.3333333333333333,0.3333333333333333,0.23076923076923078,0.35714285714285715,0.25,0.3888888888888889,12.781954887218044,0.6666666666666666,0.125,0.11940298507462686,0.041666666666666664,0.21739130434782608,0.14444444444444443,0.02830188679245283,,0.13636363636363635,0.21739130434782608,0.2222222222222222,0.6,0.15384615384615385,0.25,0.3333333333333333,,0.07692307692307693,0.42857142857142855,0.3333333333333333,0.8076923076923077,0.5368519230769231,0.6238642857142856,,,0.5,7.922222222222222,0.38589211618257263,1.0,3.0,1.0,1.0,3.0,1.0,6.0,1.0,1.0,1.0,2.0,1.0,11.0,1.0,2.0,2.0,17.0,1.0,3.0,1.0,2.0,5.0,1.0,4.0,6.0,6.0,2.0,11.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,11.0,1.0,2.0,1.0,1.0,2.0,1.0,0.11764705882352941,0.5,0.25,0.11764705882352941,0.3333333333333333,0.5,0.5,0.6538461538461539,0.2222222222222222,0.25,0.5,0.047619047619047616,0.09090909090909091,0.2,0.5,1.0,0.11538461538461539,0.3333333333333333,0.3333333333333333,0.23076923076923078,0.16666666666666666,0.16666666666666666,1.0,0.4230769230769231,0.09090909090909091,0.09090909090909091,1.0,0.6,0.3333333333333333,0.2,1.0,1.0,0.2,0.2857142857142857,0.5,0.2857142857142857,0.09090909090909091,0.6533599999999999,0.35714285714285715,25.317647058823532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
201578,1610612744,Marreese Speights,Marreese Speights,201578,GSW,72415.0,1207,180.0,2490,2484,544,690,266.0,4974,139.0,223.0,31.0,51.0,105.0,313.0,628.0,150.0,791.0,2608,53.0,126.0,39.0,157.0,488.0,56.0,16.0,72.0,12.0,33.0,160.0,85.0,49,145.0,22.0,216,109.0,325,20.0,4.0,34.0,17.0,17.0,82.0,166.0,178.0,13.0,86.0,34.0,,,22.0,34.0,15.0,157.0,538,0.7795527156549521,0.9003690036900369,0.4984076433121019,0.42063492063492064,0.49613003095975233,0.4338235294117647,0.5425824175824175,0.4875,28.969957081545065,0.4146341463414634,0.2682926829268293,0.16840882694541232,0.11010362694300518,0.1617161716171617,0.16666666666666666,0.09836065573770492,0.055384615384615386,0.16487455197132617,0.17028985507246377,0.1722689075630252,0.4411764705882353,0.34520123839009287,0.6233183856502242,0.6780487804878049,0.6474820143884892,0.16253869969040247,0.375,0.6078431372549019,0.37306501547987614,0.47521684867394665,0.467431679389313,0.11961057023643949,0.12268188302425106,0.19848293299620734,10.596019108280254,0.21847389558232932,45.0,81.0,43.0,131.0,300.0,1.0,4.0,,,1.0,1.0,4.0,14.0,,9.0,5.0,18.0,57.0,102.0,,,153.0,4.0,10.0,138.0,12.0,84.0,11.0,4.0,25.0,4.0,12.0,11.0,16.0,48.0,19.0,114.0,189.0,14.0,9.0,12.0,13.0,7.0,0.8,0.2777777777777778,,0.4,0.3333333333333333,0.5588235294117647,0.5588235294117647,0.6270491803278688,0.02786377708978328,0.03980891719745223,0.08071748878923767,0.05714285714285714,0.12844036697247707,0.1703056768558952,0.12307692307692308,0.4095238095238095,0.43434343434343436,0.46439628482972134,0.43666666666666665,0.43812709030100333,0.006191950464396285,0.25,0.25,1.0,0.021671826625386997,0.2857142857142857,0.2857142857142857,0.75,0.7941176470588235,0.5555555555555556,,,,,0.007352941176470588,1.0,0.0661764705882353,0.36363636363636365,0.5489831325301204,0.1934260429835651,30.28888888888889,3.0,39.0,3.0,3.0,23.0,1.0,16.0,15.0,1.0,10.0,5.0,11.0,5.0,17.0,29.0,26.0,13.0,1.0,1.0,4.0,1.0,3.0,0.0033333333333333335,0.015873015873015872,0.0705521472392638,0.06746031746031746,0.08108108108108109,0.16993464052287582,0.05460750853242321,0.6976744186046512,0.9465648854961832,0.1111111111111111,0.3333333333333333,,,,,,,,,,,,,,,,True
201939,1610612744,Stephen Curry,Stephen Curry,201939,GSW,36867.0,614,171.0,1313,1299,342,443,133.0,2612,41.0,59.0,9.0,13.0,30.0,74.0,142.0,78.0,400.0,1378,13.0,34.0,48.0,116.0,36.0,117.0,42.0,159.0,32.0,56.0,360.0,6.0,21,43.0,1.0,65,11.0,76,38.0,15.0,29.0,24.0,5.0,47.0,81.0,87.0,5.0,24.0,7.0,,,2.0,7.0,4.0,105.0,336,0.24324324324324326,0.2465753424657534,0.5211267605633803,0.38235294117647056,0.5629370629370629,0.4473684210526316,0.6141975308641975,0.58,25.272479564032697,0.6170212765957447,0.022222222222222223,0.09930715935334873,0.017191977077363897,0.12883435582822086,0.10738255033557047,0.018018018018018018,0.020134228187919462,0.0547945205479452,0.1328125,0.11475409836065574,0.5714285714285714,0.2062937062937063,0.6949152542372882,0.7454545454545455,0.3170731707317073,0.1048951048951049,0.17105263157894737,0.6923076923076923,0.7097902097902098,0.5202386120996441,0.49539121621621607,0.09090909090909091,0.14906832298136646,0.29,9.769014084507045,0.26047220106626046,1.0,1.0,12.0,21.0,53.0,8.0,15.0,3.0,5.0,1.0,4.0,50.0,129.0,8.0,38.0,58.0,144.0,3.0,4.0,4.0,13.0,21.0,14.0,42.0,112.0,93.0,2.0,124.0,50.0,6.0,10.0,27.0,34.0,23.0,18.0,11.0,20.0,39.0,2.0,16.0,5.0,7.0,8.0,0.5344827586206896,0.4027777777777778,0.3076923076923077,0.3333333333333333,0.4172661870503597,0.75,0.5294117647058824,0.5555555555555556,0.5034965034965035,0.04225352112676056,0.06779661016949153,0.06666666666666667,0.02631578947368421,,0.17073170731707318,0.4,0.42857142857142855,0.1853146853146853,0.39622641509433965,0.39622641509433965,0.05244755244755245,0.5333333333333333,0.5333333333333333,0.875,0.45104895104895104,0.3875968992248062,0.3875968992248062,0.48,0.058823529411764705,1.0,0.29411764705882354,0.6,1.0,0.47058823529411764,0.05263157894736842,0.25,0.5,0.4032258064516129,0.4911454545454546,0.0525,27.112499999999997,13.0,3.0,81.0,5.0,4.0,1.0,1.0,8.0,1.0,5.0,3.0,1.0,,,5.0,1.0,4.0,3.0,2.0,,,,,0.027777777777777776,0.019417475728155338,0.024539877300613498,,0.11320754716981132,0.007246376811594203,0.16666666666666666,0.14285714285714285,,0.34210526315789475,1.0,1.0,1.0,4.0,0.125,1.0,0.027210884353741496,,,,,,,,,True
202691,1610612744,Klay Thompson,Klay Thompson,202691,GSW,35916.0,599,191.0,1255,1244,249,333,134.0,2499,36.0,55.0,6.0,8.0,51.0,91.0,177.0,51.0,407.0,1288,17.0,30.0,10.0,59.0,100.0,50.0,15.0,65.0,10.0,29.0,145.0,6.0,27,30.0,1.0,58,8.0,66,25.0,10.0,25.0,18.0,7.0,37.0,43.0,57.0,4.0,22.0,11.0,3.0,1.0,7.0,14.0,10.0,59.0,243,0.5494505494505495,0.5555555555555556,0.5141242937853108,0.5666666666666667,0.5836065573770491,0.5,0.6170212765957447,0.5462962962962963,25.95744680851064,0.6756756756756757,0.022727272727272728,0.06896551724137931,0.01639344262295082,0.16167664670658682,0.0946843853820598,0.014414414414414415,0.019867549668874173,0.058394160583941604,0.1,0.176,0.7142857142857143,0.18032786885245902,0.6545454545454545,0.7346938775510204,0.5277777777777778,0.16721311475409836,0.16326530612244897,0.75,0.6,0.5052625827814569,0.4583652173913043,0.07692307692307693,0.11282051282051282,0.14496314496314497,10.730508474576272,0.19840637450199203,2.0,6.0,27.0,28.0,71.0,13.0,24.0,1.0,2.0,,1.0,45.0,104.0,5.0,18.0,58.0,128.0,5.0,13.0,2.0,7.0,16.0,5.0,19.0,82.0,162.0,2.0,101.0,45.0,11.0,5.0,6.0,15.0,15.0,12.0,6.0,17.0,28.0,2.0,4.0,3.0,,3.0,0.9310344827586207,0.453125,0.2857142857142857,0.2631578947368421,0.464,0.38461538461538464,0.4,0.4,0.419672131147541,0.062146892655367235,0.10909090909090909,0.09803921568627451,0.018018018018018018,0.009615384615384616,0.11904761904761904,0.5294117647058824,0.5869565217391305,0.23278688524590163,0.39436619718309857,0.39436619718309857,0.07868852459016394,0.5416666666666666,0.5652173913043478,1.0,0.34098360655737703,0.4326923076923077,0.4326923076923077,0.9111111111111111,0.3,0.3333333333333333,0.1,0.5,1.0,0.25,0.02040816326530612,,0.3673469387755102,0.44554455445544555,0.5044617647058823,0.03931203931203931,25.9671875,5.0,,12.0,3.0,2.0,,4.0,1.0,3.0,2.0,3.0,,2.0,,,,1.0,,2.0,,,,,,0.010582010582010581,0.013793103448275862,,0.05063291139240506,0.02877697841726619,0.5185185185185185,0.6071428571428571,0.5,0.2777777777777778,1.0,2.0,1.0,3.0,0.2,1.0,0.023076923076923078,1.0,2.0,1.0,0.0078125,0.041666666666666664,,,,True
203084,1610612744,Harrison Barnes,Harrison Barnes,203084,GSW,29502.0,492,63.0,1006,1014,160,213,118.0,2020,29.0,41.0,10.0,13.0,15.0,43.0,80.0,25.0,150.0,1071,14.0,18.0,7.0,38.0,50.0,14.0,9.0,23.0,8.0,6.0,55.0,14.0,15,41.0,8.0,64,20.0,84,8.0,3.0,10.0,5.0,5.0,14.0,29.0,33.0,3.0,16.0,5.0,,,4.0,5.0,4.0,38.0,159,0.5813953488372093,0.625,0.5375,0.7777777777777778,0.5,0.62,0.5357142857142857,0.6551724137931034,13.496932515337424,0.7142857142857143,0.26666666666666666,0.11714285714285715,0.04281345565749235,0.11904761904761904,0.11764705882352941,0.043859649122807015,0.023255813953488372,0.07894736842105263,0.1553398058252427,0.11827956989247312,0.8,0.328,0.7073170731707317,0.7837837837837838,0.6551724137931034,0.12,0.52,0.7692307692307693,0.688,0.5483443548387096,0.5681458333333333,0.11594202898550725,0.17204301075268819,0.25333333333333335,7.34375,0.15904572564612326,8.0,9.0,5.0,9.0,24.0,8.0,21.0,,,,3.0,5.0,24.0,,4.0,13.0,45.0,10.0,14.0,,,32.0,1.0,7.0,36.0,36.0,6.0,23.0,5.0,7.0,1.0,1.0,7.0,5.0,4.0,2.0,16.0,29.0,1.0,2.0,1.0,1.0,1.0,0.9230769230769231,0.28888888888888886,,0.14285714285714285,0.29545454545454547,0.7142857142857143,0.7142857142857143,0.8,0.36,0.0875,0.0975609756097561,0.13333333333333333,0.05,0.061224489795918366,0.12121212121212122,0.3333333333333333,0.38461538461538464,0.192,0.375,0.391304347826087,0.168,0.38095238095238093,0.38095238095238093,1.0,0.192,0.20833333333333334,0.20833333333333334,0.8,0.6428571428571429,0.8888888888888888,,,,,0.12,,0.16,0.21739130434782608,0.5313461538461539,0.21333333333333335,25.69777777777778,1.0,12.0,3.0,1.0,6.0,,2.0,,,1.0,1.0,,2.0,2.0,,2.0,2.0,1.0,,1.0,,,0.041666666666666664,,0.046511627906976744,0.039603960396039604,0.07142857142857142,0.12030075187969924,0.03278688524590164,0.4,0.4444444444444444,0.25,0.25,,,,,,,,,,,,,,,,True
2733,1610612744,Shaun Livingston,Shaun Livingston,2733,GSW,35665.0,594,41.0,1189,1194,195,244,138.0,2383,28.0,40.0,3.0,6.0,73.0,72.0,137.0,27.0,171.0,1233,7.0,18.0,5.0,19.0,64.0,100.0,25.0,125.0,20.0,47.0,275.0,11.0,15,38.0,,53,16.0,69,29.0,7.0,22.0,18.0,4.0,44.0,33.0,34.0,3.0,16.0,7.0,2.0,2.0,2.0,9.0,7.0,19.0,194,0.4444444444444444,0.463768115942029,0.5255474452554745,0.3888888888888889,0.5179856115107914,0.35,0.551948051948052,0.41304347826086957,14.710252600297176,0.5,,0.08695652173913043,0.026829268292682926,0.11278195488721804,0.09298245614035087,0.029906542056074768,0.01764705882352941,0.0948905109489051,0.09933774834437085,0.11711711711711711,0.7777777777777778,0.28776978417266186,0.7,0.8,0.5714285714285714,0.5251798561151079,0.3,0.5,0.302158273381295,0.45823913043478265,0.43915263157894735,0.10526315789473684,0.10666666666666667,0.1111111111111111,8.633576642335765,0.16400336417157274,5.0,8.0,36.0,8.0,24.0,,,,,,,,2.0,,2.0,,2.0,7.0,12.0,,,16.0,,2.0,80.0,,6.0,1.0,,8.0,5.0,11.0,42.0,22.0,22.0,7.0,14.0,44.0,5.0,2.0,3.0,6.0,2.0,,,,,,0.5833333333333334,0.5833333333333334,0.6153846153846154,0.014388489208633094,0.058394160583941604,0.125,0.0410958904109589,0.03,0.03571428571428571,0.09090909090909091,0.4931506849315068,0.5142857142857142,0.17266187050359713,0.3333333333333333,0.3333333333333333,,,,,0.014388489208633094,,,,0.6666666666666666,0.625,,,,,,,0.1,,0.5458444444444444,0.0935672514619883,37.7,,2.0,,1.0,5.0,,1.0,5.0,1.0,2.0,6.0,3.0,,2.0,,,2.0,,1.0,,,,,,0.04,0.02040816326530612,0.1111111111111111,0.06711409395973154,0.017241379310344827,0.3888888888888889,0.25,0.2,,,2.0,,,,,,,,2.0,,,1.0,1.0,,True
2738,1610612744,Andre Iguodala,Andre Iguodala,2738,GSW,48689.0,811,107.0,1649,1643,373,460,174.0,3292,38.0,44.0,7.0,9.0,21.0,52.0,96.0,25.0,195.0,1724,7.0,20.0,11.0,40.0,68.0,77.0,20.0,97.0,11.0,42.0,214.0,10.0,19,56.0,6.0,81,16.0,97,29.0,12.0,28.0,21.0,7.0,49.0,48.0,44.0,1.0,17.0,10.0,1.0,1.0,6.0,11.0,6.0,40.0,368,0.6538461538461539,0.6938775510204082,0.5416666666666666,0.35,0.5246913580246914,0.4393939393939394,0.5357142857142857,0.5,12.527114967462039,0.5714285714285714,0.10909090909090909,0.09348914858096828,0.019801980198019802,0.10106382978723404,0.09529860228716645,0.022535211267605635,0.0182648401826484,0.061855670103092786,0.11518324607329843,0.11688311688311688,0.5454545454545454,0.2716049382716049,0.8636363636363636,0.8837209302325582,0.6052631578947368,0.12962962962962962,0.2727272727272727,0.7777777777777778,0.6790123456790124,0.5524845679012347,0.5457772727272727,0.1111111111111111,0.15178571428571427,0.20512820512820512,8.262500000000001,0.2261976955730746,3.0,4.0,3.0,11.0,31.0,4.0,26.0,,3.0,2.0,5.0,18.0,40.0,2.0,8.0,22.0,66.0,4.0,7.0,,5.0,8.0,5.0,13.0,36.0,63.0,6.0,40.0,18.0,3.0,9.0,15.0,20.0,17.0,21.0,11.0,20.0,32.0,3.0,2.0,2.0,,1.0,0.9545454545454546,0.3333333333333333,,0.38461538461538464,0.3333333333333333,0.5714285714285714,0.3333333333333333,0.3333333333333333,0.4074074074074074,0.03125,0.022727272727272728,0.09523809523809523,0.04065040650406504,0.006134969325153374,0.029411764705882353,0.14285714285714285,0.15789473684210525,0.19135802469135801,0.3548387096774194,0.3548387096774194,0.16049382716049382,0.15384615384615385,0.15384615384615385,1.0,0.24691358024691357,0.45,0.45,0.9444444444444444,0.3333333333333333,0.75,0.25,,,0.16666666666666666,0.15151515151515152,0.4,0.24242424242424243,0.45,0.5103,0.041025641025641026,24.83787878787879,3.0,,3.0,,6.0,,1.0,9.0,2.0,2.0,2.0,,1.0,2.0,1.0,1.0,5.0,,,1.0,,,,,0.02926829268292683,0.025806451612903226,0.04,0.102803738317757,0.012195121951219513,0.3333333333333333,0.9090909090909091,0.3333333333333333,0.375,,1.0,1.0,3.0,,,0.04411764705882353,,,2.0,,,,,,True
2571,1610612744,Leandro Barbosa,Leandro Barbosa,2571,GSW,26230.0,437,-10.0,884,887,208,231,94.0,1771,45.0,71.0,8.0,14.0,33.0,63.0,121.0,23.0,206.0,947,12.0,23.0,1.0,37.0,86.0,29.0,16.0,45.0,11.0,13.0,106.0,9.0,8,16.0,,24,11.0,35,18.0,5.0,12.0,6.0,6.0,16.0,25.0,29.0,4.0,16.0,4.0,,,2.0,4.0,2.0,37.0,208,0.6825396825396826,0.7049180327868853,0.5206611570247934,0.5217391304347826,0.5319767441860465,0.5454545454545454,0.5570652173913043,0.5606060606060606,20.100502512562816,0.75,,0.053691275167785234,0.02903225806451613,0.07476635514018691,0.05925925925925926,0.02763819095477387,0.022727272727272728,0.031914893617021274,0.050505050505050504,0.06818181818181818,0.5,0.4127906976744186,0.6338028169014085,0.6818181818181818,0.6888888888888889,0.19186046511627908,0.42424242424242425,0.5714285714285714,0.7093023255813954,0.527190350877193,0.5261984375,0.08695652173913043,0.12030075187969924,0.1796116504854369,5.991735537190084,0.23529411764705882,2.0,6.0,11.0,7.0,17.0,3.0,12.0,1.0,2.0,1.0,3.0,16.0,39.0,5.0,7.0,19.0,51.0,2.0,8.0,3.0,7.0,13.0,4.0,10.0,40.0,51.0,4.0,38.0,16.0,7.0,5.0,4.0,12.0,13.0,4.0,3.0,21.0,45.0,,,2.0,6.0,,0.8947368421052632,0.37254901960784315,0.42857142857142855,0.4,0.38,0.25,0.43333333333333335,0.40625,0.29651162790697677,0.05785123966942149,0.07042253521126761,0.06060606060606061,0.03260869565217391,0.03488372093023256,0.10526315789473684,0.3333333333333333,0.3548387096774194,0.09883720930232558,0.4117647058823529,0.4117647058823529,0.06976744186046512,0.25,0.25,1.0,0.22674418604651161,0.41025641025641024,0.42105263157894735,0.875,0.4,0.3333333333333333,0.13333333333333333,0.5,1.0,0.3333333333333333,0.09090909090909091,0.3333333333333333,0.21212121212121213,0.42105263157894735,0.5022772727272727,0.06310679611650485,25.747058823529414,3.0,,6.0,1.0,2.0,,3.0,2.0,,,1.0,,1.0,,2.0,,3.0,2.0,1.0,,,,,,0.022727272727272728,0.015873015873015872,0.04,0.0761904761904762,0.0379746835443038,0.6363636363636364,0.7142857142857143,,0.42857142857142855,2.0,,,,0.4,1.0,,1.0,,,0.0196078431372549,,,,0.02564102564102564,True
203200,1610612744,Justin Holiday,Justin Holiday,203200,GSW,13514.0,225,-6.0,460,461,116,150,47.0,921,11.0,19.0,2.0,7.0,4.0,20.0,36.0,17.0,105.0,474,5.0,12.0,5.0,24.0,28.0,15.0,4.0,19.0,4.0,7.0,42.0,5.0,6,16.0,1.0,23,5.0,28,14.0,3.0,4.0,3.0,1.0,6.0,12.0,19.0,3.0,9.0,2.0,,,1.0,2.0,1.0,24.0,116,0.7,0.7368421052631579,0.5555555555555556,0.4166666666666667,0.5866666666666667,0.5,0.6325301204819277,0.5454545454545454,17.315175097276267,0.6666666666666666,0.0625,0.09937888198757763,0.03184713375796178,0.10714285714285714,0.10138248847926268,0.023148148148148147,0.014705882352941176,0.05454545454545454,0.11764705882352941,0.13333333333333333,0.5,0.25333333333333335,0.5789473684210527,0.6470588235294118,0.6363636363636364,0.05333333333333334,0.3684210526315789,0.2857142857142857,0.7733333333333333,0.5225106666666668,0.4689710526315789,0.1111111111111111,0.21428571428571427,0.22857142857142856,8.430555555555557,0.25217391304347825,1.0,3.0,2.0,7.0,13.0,8.0,12.0,2.0,2.0,1.0,2.0,8.0,27.0,2.0,5.0,16.0,39.0,3.0,8.0,2.0,4.0,12.0,3.0,7.0,12.0,45.0,2.0,27.0,8.0,2.0,,,8.0,11.0,2.0,2.0,9.0,18.0,,2.0,1.0,4.0,2.0,0.9375,0.41025641025641024,0.5,0.42857142857142855,0.41025641025641024,0.375,0.5,0.5,0.52,0.05555555555555555,0.10526315789473684,,0.07894736842105263,0.0196078431372549,,0.5,0.5,0.17333333333333334,0.5384615384615384,0.5384615384615384,0.16,0.6666666666666666,0.6666666666666666,1.0,0.36,0.2962962962962963,0.3076923076923077,0.875,0.25,0.3333333333333333,0.16666666666666666,1.0,1.0,0.16666666666666666,0.10526315789473684,0.5,0.2631578947368421,0.2962962962962963,0.4718863636363636,0.11428571428571428,24.96923076923077,2.0,,3.0,,,,3.0,1.0,,,,1.0,,1.0,,,1.0,,,,,,,,,,,0.12727272727272726,0.08571428571428572,1.0,0.7142857142857143,,0.4,,,,,,,,1.0,,,0.02564102564102564,,,,0.037037037037037035,True
