EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,OffTwoPtRebounds,OffRebounds,Rebounds,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,Usage,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG3A,FtPoints,SecondChanceFtPoints,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Charge Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,PenaltyArc3Frequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG2M,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,DefTwoPtRebounds,FTDefRebounds,ShootingFouls,Technical Free Throw Trips,Blocked2s,BlockedShortMidRange,Blocks,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,DefTwoPtReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,PtsAssisted3s,Travels,SecondChanceTurnovers,Assisted3sPct,Arc3PctAssisted,PtsPutbacks,LongMidRangeAssists,OffThreePtRebounds,FTOffRebounds,BadPassSteals,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,BlockedAtRim,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,LongMidRangePctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,BadPassOutOfBoundsTurnovers,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,LostBallTurnovers,BlockingFoulsDrawn,BlockedLongMidRange,PenaltyFg3Pct,AtRimPctBlocked,ShortMidRangePctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,Corner3Assists,Corner3FGM,PenaltyCorner3FGM,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceArc3PctAssisted,OffCorner3ReboundPct,SelfOReb,SelfORebPct,on,Fg3aBlocked,BlockingFouls,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,Blocked3s,BlockedCorner3,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveAttempts,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedArc3,HeaveMakes,Corner3PctBlocked,Clear Path Fouls
202324,1610612762,Derrick Favors,Derrick Favors,202324,UTA,125.0,2,-1,4,4,2.0,8,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,40.0,0.3333333333333333,0.25,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.6018,0.6018,1.0,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
202330,1610612762,Gordon Hayward,Gordon Hayward,202330,UTA,891.0,15,-8,30,30,8.0,60,1.0,1.0,,,3.0,6.0,10.0,34.0,1.0,1.0,4.0,2.0,2.0,2.0,3.0,0.5,1.0,0.42857142857142855,1.0,0.5,1.0,35.13513513513514,0.2,0.125,,0.14285714285714285,1.0,1.0,,,0.2857142857142857,0.47609285714285715,,0.4,9.833333333333332,14.0,19.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,3.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,4.0,1.0,6.0,1.0,2.0,3.0,14.0,2.0,0.6666666666666666,0.6666666666666666,0.375,0.14285714285714285,0.3333333333333333,0.25,0.1,0.4,0.3333333333333333,1.0,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.5,0.5,1.0,0.14285714285714285,0.5,0.496475,0.125,0.14285714285714285,0.3,24.3,0.4666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
203918,1610612762,Rodney Hood,Rodney Hood,203918,UTA,805.0,13,-5,25,28,7.0,53,1.0,2.0,,,1.0,6.0,6.0,25.0,,,4.0,2.0,,,4.0,0.16666666666666666,,0.3125,1.5,0.3125,1.5,27.27272727272727,,,,0.25,0.5,0.5,,,0.5,0.43178125,,0.6666666666666666,11.216666666666667,6.0,6.0,,1.0,,3.0,1.0,,2.0,1.0,1.0,1.0,,,2.0,,1.0,,,,,,,1.0,4.0,,,1.0,1.0,,1.0,,1.0,,,,1.0,,,2.0,6.0,,,,1.0,0.25,1.0,0.2,0.2727272727272727,,,,0.125,,,0.375,,,,0.125,,0.3577,,,0.3333333333333333,24.1,0.24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.16666666666666666,1.0,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
203957,1610612762,Dante Exum,Dante Exum,203957,UTA,1251.0,21,-4,40,41,9.0,81,,,,,,,3.0,37.0,,,,,,,1.0,,,0.375,,0.375,,11.76470588235294,,,,,,,,,1.0,0.5609999999999999,,,,15.0,16.0,,,,,4.0,1.0,4.0,,,,1.0,,,,4.0,,,,,,,1.0,1.0,,,1.0,1.0,1.0,2.0,2.0,,,,,,,,,15.0,,,,,1.0,0.5,0.125,0.05,,0.2,,,,,,,,,1.0,1.0,0.5469,,,,24.525,0.375,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,0.25,,0.25,,,,,,,,,,0.25,0.25,,,,,0.25,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
204022,1610612762,Jack Cooley,Jack Cooley,204022,UTA,5229.0,87,-5,182,183,30.0,365,8.0,13.0,3.0,5.0,9.0,22.0,27.0,178.0,3.0,7.0,9.0,6.0,7.0,10.0,25.0,0.4090909090909091,0.42857142857142855,0.4090909090909091,0.42857142857142855,0.421875,0.45,16.355140186915886,0.1206896551724138,0.09302325581395349,0.05,0.5909090909090909,0.6153846153846154,0.6153846153846154,0.7142857142857143,0.6,0.5909090909090909,0.47045454545454546,0.5253,0.3333333333333333,6.345454545454545,89.0,81.0,,5.0,1.0,4.0,,,,9.0,3.0,12.0,,9.0,23.0,12.0,,1.0,,1.0,,,2.0,3.0,15.0,6.0,2.0,,,3.0,3.0,2.0,23.0,,17.0,2.0,21.0,5.0,6.0,23.0,89.0,6.0,0.6666666666666666,0.8571428571428571,0.5227272727272727,,,0.125,0.19718309859154928,0.16666666666666666,0.14285714285714285,0.625,0.22727272727272727,,,0.18181818181818182,0.25,0.3333333333333333,1.0,,,0.49771666666666664,0.19230769230769232,0.19230769230769232,0.8518518518518519,,0.489010989010989,6.0,8.0,,,,,,,,7.0,,,2.0,11.0,1.0,13.0,,3.0,2.0,3.0,,,,0.5833333333333334,0.5833333333333334,0.09090909090909091,0.2,0.125,0.23404255319148937,0.15789473684210525,0.1,,,,,,0.6666666666666666,0.75,,,,,,,4.0,1.0,1.0,2.0,4.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,4.0,0.25,0.16666666666666666,0.03571428571428571,0.15,0.047619047619047616,0.36363636363636365,0.23529411764705882,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
202344,1610612762,Trevor Booker,Trevor Booker,202344,UTA,1624.0,27,-12,50,52,9.0,102,3.0,5.0,2.0,2.0,5.0,10.0,11.0,63.0,3.0,3.0,6.0,6.0,2.0,3.0,6.0,0.5,1.0,0.5,1.0,0.5,1.0,21.666666666666668,0.14285714285714285,0.13043478260869565,0.3333333333333333,0.5,0.6,0.6,0.6666666666666666,1.0,0.5,0.44026999999999994,0.4887666666666666,0.5454545454545454,7.63,22.0,23.0,1.0,3.0,1.0,2.0,,,,1.0,,4.0,,1.0,5.0,4.0,,2.0,2.0,4.0,2.0,1.0,10.0,2.0,3.0,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,,2.0,,2.0,1.0,,5.0,22.0,,0.4,0.5,0.5,,0.5,0.2222222222222222,0.17647058823529413,,,0.3333333333333333,0.3,0.3333333333333333,0.3333333333333333,0.2,0.5,0.5,1.0,,,0.46065,0.09090909090909091,0.09090909090909091,0.45454545454545453,,0.44,1.0,1.0,,,,,,,,2.0,,,,1.0,,2.0,,1.0,,1.0,,,,0.5,0.5,,,,0.125,0.5,0.5,,,,,,0.25,1.0,,,,,,,2.0,1.0,1.0,,1.0,,,,,,1.0,,,,,0.1111111111111111,,0.14285714285714285,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
202407,1610612762,Elijah Millsap,Elijah Millsap,202407,UTA,3718.0,62,11,137,135,18.0,272,2.0,6.0,,,5.0,13.0,19.0,121.0,,,1.0,8.0,,1.0,13.0,0.38461538461538464,,0.34210526315789475,,0.3958333333333333,0.5,18.064516129032256,,,,0.3157894736842105,0.3333333333333333,0.5,,,0.631578947368421,0.5149921052631579,,0.05263157894736842,7.238461538461538,79.0,69.0,3.0,5.0,,2.0,5.0,4.0,6.0,6.0,1.0,5.0,5.0,2.0,7.0,2.0,5.0,8.0,,8.0,,5.0,16.0,4.0,12.0,5.0,2.0,2.0,1.0,2.0,4.0,1.0,5.0,,5.0,,11.0,6.0,,7.0,79.0,,0.2,0.2,0.2692307692307692,0.3157894736842105,0.5,0.25,0.18518518518518517,,0.3,,0.2631578947368421,0.6,0.6,0.10526315789473684,,,,0.2631578947368421,0.4,0.533425,0.25,0.3333333333333333,0.3684210526315789,24.533333333333335,0.5766423357664233,1.0,4.0,1.0,1.0,,,1.0,,,1.0,,1.0,2.0,6.0,2.0,1.0,,1.0,,1.0,0.16666666666666666,,0.16666666666666666,0.2,0.25,0.15384615384615385,,0.2857142857142857,0.15789473684210525,0.23076923076923078,0.16666666666666666,0.05263157894736842,0.2,0.2,,,0.4,0.25,0.2,3.0,,1.0,1.0,1.0,,1.0,,1.0,3.0,,,,,1.0,,1.0,1.0,,0.1,,,,0.1,0.13333333333333333,1.0,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.2,0.3333333333333333,0.3333333333333333,0.1,0.25,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
203504,1610612762,Trey Burke,Trey Burke,203504,UTA,1219.0,20,-10,41,43,4.0,84,2.0,4.0,,,2.0,7.0,10.0,47.0,,,,4.0,,,1.0,0.2857142857142857,,0.35714285714285715,,0.35714285714285715,,31.914893617021278,,,,0.2857142857142857,0.5,0.5,,,0.7857142857142857,0.523992857142857,,,6.785714285714286,26.0,28.0,,2.0,,1.0,6.0,2.0,7.0,,,5.0,3.0,,4.0,,6.0,1.0,1.0,2.0,,1.0,5.0,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,4.0,26.0,,,,0.25,0.5,1.0,0.25,0.07692307692307693,,,,0.14285714285714285,,,0.07142857142857142,,,,0.42857142857142855,0.25,0.5359125,,,0.4,24.95714285714286,0.6341463414634146,2.0,4.0,1.0,2.0,,,2.0,,,2.0,,2.0,2.0,,,,,,,,0.2857142857142857,,0.2857142857142857,0.4,0.25,0.2857142857142857,1.0,,,,1.0,0.07142857142857142,0.3333333333333333,0.3333333333333333,,,0.5,0.5,0.3333333333333333,6.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,0.125,,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
203187,1610612762,Chris Johnson,Chris Johnson,203187,UTA,2635.0,44,20,99,98,20.0,197,5.0,6.0,,,6.0,7.0,18.0,93.0,1.0,1.0,2.0,2.0,,,5.0,0.8571428571428571,1.0,0.75,1.0,0.8181818181818182,1.0,10.084033613445378,,,,0.6,0.8333333333333334,0.8333333333333334,,,0.9,0.587785,,0.1111111111111111,3.928571428571428,55.0,43.0,,,1.0,1.0,,,3.0,3.0,,4.0,2.0,,9.0,10.0,,2.0,,2.0,,1.0,4.0,,5.0,2.0,,,,1.0,1.0,,4.0,,2.0,,3.0,,,9.0,55.0,,0.8333333333333334,0.8333333333333334,0.75,0.3,,,0.14705882352941177,,,0.8,,,,0.1,1.0,1.0,1.0,,,0.6421916666666667,0.09090909090909091,,0.5,23.266666666666666,0.5555555555555556,3.0,4.0,3.0,,,,1.0,,,3.0,,,,5.0,,2.0,,,,,0.3333333333333333,,0.3333333333333333,0.75,0.75,,,,0.2,0.2222222222222222,,0.3,,,,,0.6666666666666666,0.75,,3.0,,,1.0,,,,,,2.0,,,,,,,,1.0,,,,,,,0.375,,,2.0,,1.0,1.0,,,,,0.5,,,0.3333333333333333,,,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.25,,,,,True,,,,,,,,,,,,,,,,,,,,,
203955,1610612762,Bryce Cotton,Bryce Cotton,203955,UTA,3223.0,54,8,119,117,20.0,236,2.0,2.0,,,11.0,23.0,28.0,111.0,,,,14.0,1.0,1.0,6.0,0.4782608695652174,,0.46296296296296297,,0.5,,22.857142857142858,0.02564102564102564,0.0196078431372549,,0.07407407407407407,1.0,1.0,,,0.2222222222222222,0.4242944444444445,0.54195,,12.860869565217392,62.0,50.0,5.0,9.0,4.0,12.0,4.0,3.0,4.0,3.0,,9.0,3.0,,13.0,8.0,4.0,5.0,,5.0,,3.0,10.0,2.0,5.0,2.0,1.0,2.0,1.0,2.0,4.0,3.0,,,4.0,1.0,4.0,3.0,,13.0,62.0,,0.36363636363636365,0.36363636363636365,0.5416666666666666,0.14814814814814814,0.5,0.14285714285714285,0.08888888888888889,0.1111111111111111,0.14285714285714285,0.5,0.3333333333333333,0.5555555555555556,0.625,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.25,0.14814814814814814,0.25,0.47604583333333333,0.10714285714285714,0.125,0.4642857142857143,25.424999999999997,0.5210084033613446,2.0,2.0,,1.0,,1.0,1.0,,1.0,5.0,3.0,1.0,1.0,2.0,1.0,,,,,,0.25,,0.25,0.5555555555555556,0.5416666666666666,0.043478260869565216,0.1111111111111111,0.14285714285714285,0.06451612903225806,0.2,0.14285714285714285,,0.25,0.25,1.0,,0.16666666666666666,1.0,0.25,,,1.0,,,,1.0,,,1.0,,,,,2.0,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,0.3333333333333333,,0.4,,0.3333333333333333,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
