EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,StepOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,SecondChanceAtRimPctAssisted,LostBallOutOfBoundsTurnovers,LongMidRangePctBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,ThreePtShootingFoulsDrawnPct,3SecondViolations,OffensiveGoaltends,on,DefensiveGoaltends,Corner3PctBlocked,HeaveMakes,Clear Path Fouls
1713,1610612763,Vince Carter,Vince Carter,1713,MEM,65465.0,1091,31.0,2109,2093,459,439.0,246.0,4202,27.0,60.0,9.0,19.0,1.0,6.0,15.0,38.0,24.0,76.0,13.0,34.0,1.0,3.0,2.0,5.0,56.0,198.0,2.0,12.0,14.0,44.0,66.0,174.0,69.0,232.0,45.0,384.0,2149.0,9.0,25.0,3.0,15.0,3.0,30.0,6.0,24.0,16.0,49.0,24.0,84.0,32.0,100.0,192.0,15.0,12.0,2.0,196.0,56.0,13.0,2.0,68.0,11.0,79.0,7.0,4.0,40.0,10.0,18.0,169.0,4.0,22.0,1.0,38.0,63.0,5.0,106.0,27.0,133.0,7.0,43.0,28.0,15.0,21.0,8.0,18.0,21.0,3.0,4.0,42.0,2.0,11.0,55.0,4.0,102.0,3.0,6.0,6.0,71.0,6.0,5.0,6.0,1.0,57.0,3.0,18.0,9.0,12.0,2.0,2.0,8.0,2.0,2.0,14.0,8.0,1.0,83.0,454,4.0,8.0,0.24242424242424243,0.26666666666666666,0.927536231884058,0.2974137931034483,0.2,0.32653061224489793,0.3,0.3793103448275862,0.36,0.25,0.41748768472906406,0.3375,0.410958904109589,0.44110854503464203,0.35714285714285715,0.4772727272727273,0.5714285714285714,0.008620689655172414,0.07471264367816093,0.18333333333333332,0.05263157894736842,0.010101010101010102,19.8744769874477,0.5,0.07246376811594203,0.018867924528301886,0.09574468085106383,0.02925531914893617,0.11078717201166181,0.013937282229965157,0.1008991008991009,0.025024061597690085,0.02510460251046025,0.026119402985074626,0.036734693877551024,0.013513513513513514,0.015384615384615385,0.07391304347826087,0.06930693069306931,0.1415929203539823,0.11787072243346007,0.0875,0.027777777777777776,0.5714285714285714,0.1477832512315271,0.45,0.5510204081632653,0.14814814814814814,0.09359605911330049,0.39473684210526316,0.4166666666666667,0.13333333333333333,0.18719211822660098,0.3157894736842105,0.3157894736842105,0.4166666666666667,0.08374384236453201,0.38235294117647056,0.38235294117647056,1.0,0.4876847290640394,0.2828282828282828,0.2857142857142857,0.9107142857142857,0.475,0.47368421052631576,0.075,0.3333333333333333,1.0,0.3,0.16666666666666666,1.0,0.0821917808219178,0.16666666666666666,0.0684931506849315,0.4,0.6027397260273972,0.3181818181818182,0.7192118226600985,0.2857142857142857,0.5048502475247525,0.5326863636363637,0.4771161971830987,0.04245283018867924,0.09375,0.078125,0.21875,10.605172413793102,25.836637931034467,0.21763869132290184,,,,,,,,,,,,True,,,,
200748,1610612763,Tyrus Thomas,Tyrus Thomas,200748,MEM,85.0,1,1.0,3,2,3,2.0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,True,,,,
201145,1610612763,Jeff Green,Jeff Green,201145,MEM,16217.0,270,-12.0,518,522,103,96.0,59.0,1040,25.0,44.0,4.0,8.0,5.0,9.0,17.0,30.0,3.0,14.0,6.0,14.0,1.0,2.0,1.0,6.0,5.0,16.0,,,2.0,7.0,45.0,88.0,11.0,30.0,36.0,159.0,535.0,9.0,16.0,1.0,2.0,4.0,25.0,5.0,12.0,3.0,13.0,5.0,24.0,42.0,48.0,24.0,9.0,4.0,1.0,15.0,5.0,9.0,,10.0,3.0,13.0,2.0,1.0,7.0,1.0,2.0,29.0,1.0,8.0,,11.0,22.0,3.0,36.0,9.0,45.0,2.0,6.0,3.0,3.0,3.0,1.0,2.0,5.0,1.0,1.0,8.0,1.0,3.0,7.0,,20.0,,1.0,2.0,31.0,,,,,42.0,,20.0,2.0,3.0,,,3.0,,,3.0,2.0,,22.0,102,4.0,1.0,0.4666666666666667,0.4883720930232558,0.7272727272727273,0.36666666666666664,0.5,0.23076923076923078,0.3793103448275862,0.5113636363636364,0.5625,0.4166666666666667,0.5211864406779662,0.5833333333333334,0.38,0.5760869565217391,0.625,0.42857142857142855,0.2542372881355932,,0.10227272727272728,0.18181818181818182,0.03333333333333333,,25.0,0.375,0.15,,0.12154696132596685,0.042328042328042326,0.13095238095238096,0.0136986301369863,0.12452830188679245,0.03435114503816794,0.04225352112676056,0.06896551724137931,0.016666666666666666,0.017857142857142856,,0.10606060606060606,0.18181818181818182,0.09859154929577464,0.13846153846153847,0.10526315789473684,0.038461538461538464,0.6666666666666666,0.3728813559322034,0.5681818181818182,0.6944444444444444,0.6,0.2542372881355932,0.5666666666666667,0.5862068965517241,0.23529411764705882,0.11864406779661017,0.21428571428571427,0.21428571428571427,0.6666666666666666,0.11864406779661017,0.42857142857142855,0.42857142857142855,0.8333333333333334,0.13559322033898305,0.3125,0.3125,0.6,0.4444444444444444,0.5,0.1111111111111111,0.5,1.0,,,,0.36,0.5555555555555556,0.24,0.16666666666666666,0.28,0.2857142857142857,0.6271186440677966,0.3333333333333333,0.5232153846153845,0.5190437499999999,0.5318604166666666,0.14705882352941177,0.18867924528301888,0.15723270440251572,0.1509433962264151,6.470454545454545,25.63,0.19884169884169883,1.0,2.0,0.5,,,,,,,,,True,,,,
201979,1610612763,Nick Calathes,Nick Calathes,201979,MEM,18439.0,307,31.0,590,598,119,98.0,74.0,1188,27.0,47.0,,3.0,6.0,9.0,8.0,25.0,2.0,11.0,,3.0,,,,,4.0,9.0,,,,3.0,37.0,83.0,4.0,12.0,11.0,97.0,559.0,,5.0,,,,,12.0,20.0,,3.0,5.0,29.0,28.0,46.0,3.0,9.0,,,9.0,4.0,9.0,,37.0,11.0,48.0,8.0,3.0,21.0,5.0,11.0,107.0,3.0,5.0,,11.0,17.0,2.0,30.0,8.0,38.0,3.0,19.0,12.0,7.0,10.0,2.0,9.0,7.0,1.0,1.0,17.0,,1.0,12.0,1.0,35.0,,3.0,,17.0,1.0,,2.0,1.0,16.0,,7.0,2.0,2.0,,,1.0,1.0,,2.0,1.0,,29.0,119,2.0,1.0,0.3783783783783784,0.3783783783783784,0.25,0.3333333333333333,,,0.3333333333333333,0.4457831325301205,,0.6,0.45263157894736844,,0.5217391304347826,0.47549019607843135,,0.5576923076923077,0.12631578947368421,,0.10843373493975904,0.0851063829787234,0.16,,17.655786350148368,0.5882352941176471,0.1,,0.08542713567839195,0.022935779816513763,0.125,0.0375,0.0975609756097561,0.026845637583892617,0.041666666666666664,0.024390243902439025,,0.03333333333333333,0.05,0.08823529411764706,0.06060606060606061,0.1076923076923077,0.11594202898550725,0.15789473684210525,0.06666666666666667,0.5,0.49473684210526314,0.574468085106383,0.627906976744186,0.5185185185185185,0.2631578947368421,0.32,0.38095238095238093,,0.11578947368421053,0.18181818181818182,0.2,,0.031578947368421054,,,,0.09473684210526316,0.4444444444444444,0.4444444444444444,0.25,0.6,,,,,,,,0.391304347826087,0.6666666666666666,,,0.13043478260869565,,0.6210526315789474,0.4444444444444444,0.5128015789473684,0.37751999999999997,0.47875434782608695,0.07,0.07954545454545454,,0.29896907216494845,5.844578313253013,24.841666666666665,0.2016949152542373,,2.0,,3.0,0.09090909090909091,,,,,,,True,,,,
203919,1610612763,Jordan Adams,Jordan Adams,203919,MEM,5665.0,94,20.0,182,177,50,22.0,31.0,359,4.0,7.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,5.0,1.0,5.0,,,,,2.0,4.0,,,,1.0,6.0,15.0,3.0,9.0,6.0,27.0,170.0,1.0,4.0,,,3.0,5.0,1.0,4.0,,1.0,1.0,3.0,8.0,4.0,9.0,,,,4.0,2.0,1.0,,6.0,1.0,7.0,1.0,,4.0,,2.0,15.0,,3.0,,4.0,6.0,1.0,11.0,3.0,14.0,1.0,6.0,3.0,3.0,3.0,,2.0,1.0,1.0,1.0,4.0,,,6.0,,11.0,,,,8.0,,,2.0,,7.0,,2.0,2.0,2.0,,,1.0,,1.0,2.0,1.0,,3.0,50,,,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,,,0.3333333333333333,0.4,0.25,0.25,0.4375,0.25,0.2,0.5,0.5,0.25,0.375,,0.06666666666666667,0.14285714285714285,,,14.351851851851851,0.75,0.2,,0.10909090909090909,0.04,0.12121212121212122,,0.11363636363636363,0.03125,0.13636363636363635,,,,,,0.25,0.08695652173913043,0.14285714285714285,,0.07692307692307693,0.5,0.2916666666666667,0.5714285714285714,0.6666666666666666,0.75,0.125,0.3333333333333333,0.3333333333333333,,0.20833333333333334,0.2,0.2,1.0,0.20833333333333334,0.2,0.2,1.0,0.16666666666666666,0.5,0.5,1.0,0.25,1.0,,,,,,,0.4,0.5,,,0.2,,0.6666666666666666,0.5,0.52505,0.49024999999999996,0.45560999999999996,0.08,0.125,0.18518518518518517,0.1111111111111111,8.3,24.4,0.27472527472527475,,1.0,1.0,,,,,,,,,True,,,,
201144,1610612763,Mike Conley,Mike Conley,201144,MEM,22193.0,370,47.0,728,701,208,184.0,98.0,1429,34.0,63.0,2.0,2.0,11.0,21.0,12.0,36.0,6.0,34.0,5.0,9.0,,,,,15.0,39.0,2.0,3.0,8.0,16.0,52.0,133.0,20.0,48.0,41.0,205.0,749.0,3.0,7.0,2.0,3.0,3.0,15.0,17.0,40.0,8.0,16.0,16.0,74.0,24.0,80.0,45.0,15.0,,2.0,37.0,15.0,11.0,1.0,49.0,11.0,60.0,8.0,3.0,24.0,12.0,13.0,131.0,1.0,2.0,,15.0,12.0,,27.0,3.0,30.0,,14.0,8.0,6.0,18.0,1.0,15.0,6.0,3.0,1.0,24.0,,5.0,9.0,,24.0,2.0,,,47.0,1.0,,4.0,1.0,49.0,2.0,23.0,2.0,2.0,2.0,1.0,2.0,,,4.0,2.0,,74.0,203,2.0,1.0,0.23076923076923078,0.23076923076923078,0.75,0.4166666666666667,0.6666666666666666,0.5,0.43478260869565216,0.39097744360902253,0.42857142857142855,0.425,0.4530386740331492,0.6,0.5178571428571429,0.5075,0.625,0.578125,0.26519337016574585,0.020833333333333332,0.08270676691729323,0.14285714285714285,0.027777777777777776,0.02564102564102564,26.51605231866825,0.75,,,0.05504587155963303,0.007407407407407408,0.13157894736842105,0.010869565217391304,0.08132530120481928,0.008287292817679558,0.02197802197802198,,,,0.047619047619047616,0.02531645569620253,0.015625,0.12,0.11627906976744186,0.17857142857142858,,0.5,0.34806629834254144,0.5396825396825397,0.6296296296296297,0.2647058823529412,0.19889502762430938,0.3333333333333333,0.34285714285714286,0.08333333333333333,0.1878453038674033,0.17647058823529413,0.18181818181818182,0.3333333333333333,0.049723756906077346,0.5555555555555556,0.5555555555555556,0.8,0.2154696132596685,0.38461538461538464,0.39473684210526316,0.7333333333333333,0.2,1.0,,,,0.3,0.6666666666666666,1.0,0.375,0.5238095238095238,,,0.2857142857142857,0.5,0.6132596685082873,0.40540540540540543,0.5040631284916204,0.4112357142857142,0.4791620370370371,0.12626262626262627,0.15436241610738255,0.07317073170731707,0.36097560975609755,7.636090225563908,26.43541666666667,0.2857142857142857,,7.0,0.5,2.0,0.029411764705882353,1.0,2.0,1.0,0.04081632653061224,,,True,,,,
201188,1610612763,Marc Gasol,Marc Gasol,201188,MEM,28404.0,473,60.0,928,897,286,218.0,120.0,1825,41.0,59.0,7.0,12.0,13.0,21.0,35.0,78.0,29.0,52.0,,,,,,,1.0,4.0,,,1.0,4.0,105.0,189.0,1.0,4.0,59.0,272.0,963.0,16.0,25.0,,,7.0,39.0,33.0,56.0,1.0,4.0,31.0,100.0,132.0,78.0,,3.0,10.0,1.0,3.0,1.0,7.0,,43.0,11.0,54.0,6.0,5.0,34.0,5.0,4.0,119.0,8.0,15.0,1.0,27.0,54.0,8.0,89.0,24.0,113.0,,11.0,8.0,3.0,21.0,5.0,11.0,19.0,10.0,2.0,40.0,2.0,12.0,15.0,1.0,37.0,,4.0,6.0,76.0,1.0,7.0,1.0,,78.0,,33.0,10.0,15.0,1.0,1.0,12.0,1.0,2.0,16.0,9.0,,98.0,281,3.0,9.0,0.6285714285714286,0.66,,0.25,,0.25,0.3333333333333333,0.5555555555555556,0.64,0.5892857142857143,0.5518134715025906,0.64,0.575,0.5964912280701754,0.65,0.6493506493506493,0.02072538860103627,,0.037037037037037035,0.0847457627118644,0.02564102564102564,,25.164319248826292,0.525,0.26666666666666666,0.041666666666666664,0.20930232558139536,0.04643962848297214,0.18243243243243243,0.06557377049180328,0.19950738916256158,0.051685393258426963,0.04854368932038835,0.043478260869565216,0.047619047619047616,0.06521739130434782,0.06666666666666667,0.25287356321839083,0.21518987341772153,0.16304347826086957,0.1864406779661017,0.16666666666666666,,0.5625,0.30569948186528495,0.6949152542372882,0.7592592592592593,0.7560975609756098,0.40414507772020725,0.44871794871794873,0.4605263157894737,0.34285714285714286,0.2694300518134715,0.5576923076923077,0.5576923076923077,0.7931034482758621,,,,,0.02072538860103627,0.25,0.25,,0.48,0.5833333333333334,,,,,,,0.35,0.6190476190476191,,,0.06666666666666667,0.25,0.32642487046632124,0.3333333333333333,0.4609427083333333,0.4771333333333334,0.45002881355932206,0.15137614678899083,0.1542056074766355,0.14338235294117646,0.36764705882352944,8.84656084656085,39.2,0.3081896551724138,,8.0,0.14285714285714285,3.0,,,,,,1.0,,True,,,,
201584,1610612763,Courtney Lee,Courtney Lee,201584,MEM,19384.0,323,54.0,631,606,204,159.0,79.0,1237,5.0,11.0,,,1.0,1.0,6.0,21.0,12.0,23.0,2.0,7.0,,,1.0,2.0,5.0,14.0,1.0,3.0,2.0,6.0,23.0,55.0,7.0,21.0,14.0,81.0,625.0,3.0,6.0,1.0,3.0,,9.0,6.0,11.0,3.0,8.0,5.0,26.0,32.0,14.0,21.0,,,1.0,13.0,5.0,6.0,,16.0,9.0,25.0,7.0,2.0,4.0,5.0,7.0,59.0,,2.0,,8.0,8.0,,16.0,2.0,18.0,2.0,12.0,8.0,4.0,10.0,4.0,7.0,6.0,3.0,1.0,16.0,,2.0,10.0,2.0,22.0,,,,12.0,1.0,1.0,,,18.0,5.0,4.0,3.0,1.0,,,,,1.0,1.0,1.0,,23.0,199,1.0,1.0,0.6956521739130435,0.6956521739130435,1.0,0.3333333333333333,0.3333333333333333,0.375,0.35,0.41818181818181815,0.5,0.5454545454545454,0.4407894736842105,0.5,0.5526315789473685,0.4634146341463415,0.5,0.5909090909090909,0.27631578947368424,,0.10909090909090909,0.18181818181818182,0.14285714285714285,,13.61111111111111,0.625,,,0.039603960396039604,0.008733624454148471,0.08421052631578947,,0.05387205387205387,0.006472491909385114,,0.011111111111111112,0.013513513513513514,,,0.013513513513513514,0.06153846153846154,0.047619047619047616,0.08571428571428572,0.08,0.05128205128205128,1.0,0.14473684210526316,0.45454545454545453,0.5555555555555556,0.8,0.27631578947368424,0.2857142857142857,0.3333333333333333,0.5,0.3026315789473684,0.5217391304347826,0.5454545454545454,0.75,0.09210526315789473,0.2857142857142857,0.2857142857142857,1.0,0.18421052631578946,0.35714285714285715,0.35714285714285715,1.0,,,,,,0.3333333333333333,0.3333333333333333,1.0,0.05263157894736842,1.0,0.10526315789473684,0.5,0.3157894736842105,0.3333333333333333,0.42105263157894735,0.38461538461538464,0.4822573333333333,0.4486357142857143,0.45717499999999994,0.05063291139240506,0.06896551724137931,0.1111111111111111,0.32098765432098764,11.570909090909094,25.676190476190477,0.3232963549920761,,1.0,,1.0,0.043478260869565216,,,,,,,True,,,,
201585,1610612763,Kosta Koufos,Kosta Koufos,201585,MEM,39039.0,651,-10.0,1237,1252,190,213.0,137.0,2489,55.0,78.0,11.0,19.0,4.0,8.0,30.0,77.0,2.0,10.0,,,,,,,,,,,,,87.0,165.0,,,31.0,205.0,1248.0,15.0,26.0,,,5.0,35.0,6.0,15.0,,,11.0,23.0,140.0,34.0,,,20.0,,,,9.0,,11.0,3.0,14.0,1.0,2.0,3.0,1.0,7.0,31.0,13.0,28.0,1.0,50.0,100.0,19.0,169.0,42.0,211.0,3.0,11.0,8.0,3.0,18.0,1.0,9.0,20.0,9.0,4.0,38.0,8.0,7.0,33.0,,72.0,1.0,5.0,10.0,49.0,,8.0,2.0,2.0,41.0,,19.0,3.0,26.0,,,20.0,,6.0,26.0,14.0,,23.0,190,4.0,3.0,0.8045977011494253,0.9090909090909091,,,,,,0.5272727272727272,0.5769230769230769,0.4,0.5272727272727272,0.5769230769230769,0.4,0.5570652173913043,0.603448275862069,0.5476190476190477,,,0.05454545454545454,0.0641025641025641,0.05194805194805195,,15.948275862068966,0.47368421052631576,0.4634146341463415,0.034482758620689655,0.24271844660194175,0.06363636363636363,0.23923444976076555,0.07386363636363637,0.24154589371980675,0.06655844155844155,0.055944055944055944,0.052980132450331126,0.0821917808219178,0.058823529411764705,0.125,0.23648648648648649,0.23387096774193547,0.2571428571428571,0.22929936305732485,0.2692307692307692,0.043478260869565216,0.5384615384615384,0.4727272727272727,0.7051282051282052,0.7534246575342466,0.8181818181818182,0.4666666666666667,0.38961038961038963,0.410958904109589,0.7666666666666667,0.06060606060606061,0.2,0.2,1.0,,,,,,,,,0.7307692307692307,0.5789473684210527,,,,,,,0.5333333333333333,0.5,,,,,0.4727272727272727,,0.5147593939393941,0.5724055555555556,0.5042733333333334,0.10497237569060773,0.10497237569060773,0.17073170731707318,0.11219512195121951,5.135151515151516,,0.15359741309620048,,3.0,0.18181818181818182,2.0,,,,,,,2.0,True,,,,
2216,1610612763,Zach Randolph,Zach Randolph,2216,MEM,19663.0,328,113.0,643,625,209,177.0,86.0,1268,50.0,79.0,17.0,30.0,15.0,28.0,20.0,45.0,13.0,37.0,,,,,,,,3.0,,,,1.0,83.0,161.0,,3.0,28.0,194.0,590.0,21.0,38.0,,,11.0,53.0,23.0,54.0,,1.0,12.0,58.0,72.0,94.0,,,30.0,2.0,1.0,,17.0,,19.0,12.0,31.0,11.0,1.0,11.0,5.0,3.0,74.0,6.0,38.0,,28.0,46.0,10.0,84.0,44.0,128.0,7.0,7.0,3.0,4.0,7.0,6.0,5.0,14.0,2.0,4.0,21.0,2.0,5.0,7.0,1.0,21.0,,3.0,1.0,45.0,,7.0,1.0,,39.0,,18.0,2.0,,,,,,,,,,58.0,206,2.0,2.0,0.43373493975903615,0.5294117647058824,,,,,,0.515527950310559,0.5526315789473685,0.42592592592592593,0.5060975609756098,0.5526315789473685,0.41818181818181815,0.5300546448087432,0.5760869565217391,0.453125,0.018292682926829267,,0.10559006211180125,0.12658227848101267,0.15555555555555556,,27.419354838709676,0.3333333333333333,0.43478260869565216,,0.22115384615384615,0.15261044176706828,0.24561403508771928,0.09375,0.22981366459627328,0.14057507987220447,0.21333333333333335,0.16,0.08108108108108109,0.09615384615384616,0.08333333333333333,0.18461538461538463,0.2835820895522388,0.19736842105263158,0.2413793103448276,0.25925925925925924,0.11864406779661017,,0.4817073170731707,0.6329113924050633,0.7246376811594203,0.44,0.27439024390243905,0.4444444444444444,0.5263157894736842,0.3,0.22560975609756098,0.35135135135135137,0.35135135135135137,0.6153846153846154,,,,,0.018292682926829267,,,,0.7894736842105263,0.5666666666666667,,,,,,,0.509090909090909,0.5357142857142857,,,0.01818181818181818,,0.5,,0.47881543209876554,0.5481558823529412,0.46485818181818184,0.09944751381215469,0.10112359550561797,0.27319587628865977,0.29896907216494845,6.872049689440993,40.43333333333334,0.3250388802488336,,1.0,,2.0,,,,,,,,True,,,,
