EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,SecondChanceFG2M,SecondChanceFtPoints,PtsPutbacks,Fg2aBlocked,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls Drawn,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceFg2Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,HeaveAttempts,Charge Fouls Drawn,BlockingFoulsDrawn,NonShootingFoulsDrawn,BlockedLongMidRange,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangePctBlocked,PtsUnassisted3s,StepOutOfBoundsTurnovers,Charge Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Technical Free Throw Trips,Blocked3s,BlockedCorner3,on,3pt And 1 Free Throw Trips,BlockedArc3,OffensiveGoaltends
101112,1610612753,Channing Frye,Channing Frye,101112,ORL,12267.0,204,32,398,385,61,92,35,783,1,2,1.0,1.0,3,2.0,5.0,1.0,3.0,1.0,17.0,36.0,1.0,3.0,1.0,3.0,3,10,18.0,39.0,1.0,61,391,1.0,1.0,3.0,3.0,2.0,2,1.0,4.0,1.0,8.0,4,2,54.0,36.0,17.0,1.0,4.0,2.0,6.0,2.0,4.0,14.0,1.0,10,19,29,1.0,30,3.0,3.0,1,1,4.0,2.0,5,2.0,8,1.0,24,1.0,1.0,2.0,8.0,1.0,1.0,1.0,1.0,7.0,5.0,2.0,7.0,4.0,1.0,8.0,61,3.0,0.6666666666666666,0.6666666666666666,1.0,0.46153846153846156,0.3333333333333333,0.25,0.46153846153846156,0.3,1.0,0.6122448979591837,0.375,0.5833333333333334,0.6224489795918368,0.375,0.6666666666666666,0.7959183673469388,0.02564102564102564,0.027777777777777776,12.38532110091743,0.2,0.125,0.1450381679389313,0.16666666666666666,0.1518324607329843,0.1794871794871795,0.125,0.13636363636363635,0.1836734693877551,0.09090909090909091,0.5714285714285714,0.04081632653061224,0.5,0.5,1.0,0.061224489795918366,0.10204081632653061,0.4,0.4,0.5,0.061224489795918366,0.3333333333333333,0.3333333333333333,1.0,0.7346938775510204,0.4722222222222222,0.4857142857142857,1.0,0.75,0.3333333333333333,1.0,0.16666666666666666,1.0,0.16666666666666666,0.5,0.3333333333333333,0.8367346938775511,0.4722222222222222,0.5124632653061224,0.479425,0.4862416666666666,0.02040816326530612,0.1,0.04918032786885246,0.13114754098360656,12.33,25.310256410256407,0.15326633165829145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
202696,1610612753,Nikola Vucevic,Nikola Vucevic,202696,ORL,16258.0,271,-70,514,519,73,90,45,1033,28,39,3.0,5.0,46,17.0,33.0,,,,,1.0,,,,,64,118,,1.0,6.0,134,548,20.0,,,31.0,6.0,13,,,,12.0,94,34,,1.0,,,12.0,4.0,16.0,3.0,10.0,36.0,,12,43,59,17.0,76,4.0,2.0,4,2,9.0,1.0,13,4.0,12,,22,,2.0,4.0,11.0,1.0,9.0,1.0,5.0,6.0,5.0,1.0,6.0,4.0,,12.0,71,2.0,0.734375,0.8703703703703703,,,,,,0.5423728813559322,0.46153846153846156,0.5378151260504201,0.7,0.46153846153846156,0.5447154471544715,0.7380952380952381,0.46153846153846156,0.008403361344537815,,,24.07079646017699,0.3076923076923077,,0.2388888888888889,0.15584415584415584,0.2140077821011673,0.2127659574468085,0.23214285714285715,0.2597402597402597,0.16393442622950818,0.125,0.6666666666666666,0.3277310924369748,0.717948717948718,0.7368421052631579,0.5714285714285714,0.3865546218487395,0.2773109243697479,0.5151515151515151,0.5151515151515151,0.9411764705882353,,,,,0.008403361344537815,,,,,,,0.38461538461538464,0.6,,,,0.33613445378151263,,0.46275252100840336,0.47928947368421054,0.47190769230769225,0.04065040650406504,0.040983606557377046,0.23134328358208955,0.08955223880597014,8.747457627118642,24.6,0.14202334630350194,11.0,13.0,19.0,14.0,3.0,20.0,3.0,1.0,1.0,1.0,3.0,14.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,0.7,0.025423728813559324,0.02564102564102564,0.043478260869565216,0.25,0.07608695652173914,0.05172413793103448,0.07024793388429752,0.12727272727272726,0.07142857142857142,0.03389830508474576,0.02127659574468085,0.18181818181818182,0.0392156862745098,0.41304347826086957,0.4318181818181818,0.7894736842105263,0.65,0.8461538461538461,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,True,,,
203124,1610612753,Kyle O'Quinn,Kyle O'Quinn,203124,ORL,49431.0,824,-123,1580,1588,282,370,141,3168,55,76,8.0,12.0,58,23.0,65.0,3.0,6.0,,9.0,37.0,,1.0,1.0,4.0,107,199,12.0,43.0,44.0,294,1678,30.0,,1.0,44.0,15.0,29,1.0,4.0,15.0,48.0,134,80,36.0,36.0,9.0,,48.0,11.0,59.0,8.0,33.0,129.0,1.0,47,92,153,46.0,199,31.0,22.0,26,23,29.0,6.0,55,9.0,63,4.0,110,,5.0,13.0,52.0,3.0,57.0,6.0,28.0,39.0,23.0,11.0,39.0,23.0,2.0,48.0,279,4.0,0.6261682242990654,0.7127659574468085,1.0,0.27906976744186046,,0.25,0.2857142857142857,0.5376884422110553,0.5172413793103449,0.5165289256198347,0.4838709677419355,0.5,0.5485074626865671,0.5789473684210527,0.5581395348837209,0.17768595041322313,,,18.48013816925734,0.4727272727272727,0.02631578947368421,0.17829457364341086,0.188,0.1814621409921671,0.15436241610738255,0.18012422360248448,0.1941747572815534,0.1836734693877551,0.2037037037037037,0.5897435897435898,0.3140495867768595,0.7236842105263158,0.8088235294117647,0.6545454545454545,0.2396694214876033,0.26859504132231404,0.35384615384615387,0.359375,0.6521739130434783,0.024793388429752067,0.5,0.5,1.0,0.15289256198347106,0.24324324324324326,0.24324324324324326,1.0,0.03225806451612903,,,0.36363636363636365,0.6666666666666666,,0.12121212121212122,0.25,0.49173553719008267,0.25,0.4839630705394191,0.5150351851851852,0.47429393939393943,0.10606060606060606,0.12669683257918551,0.14965986394557823,0.16326530612244897,8.755778894472364,26.023255813953487,0.17848101265822786,14.0,23.0,29.0,15.0,14.0,26.0,11.0,3.0,6.0,9.0,11.0,34.0,14.0,7.0,9.0,8.0,2.0,3.0,5.0,8.0,,3.0,0.5,0.05527638190954774,0.10526315789473684,0.034482758620689655,0.2916666666666667,0.06666666666666667,0.05116279069767442,0.06206896551724138,0.08433734939759036,0.05714285714285714,0.05917159763313609,0.042682926829268296,0.0784313725490196,0.06363636363636363,0.5,0.5178571428571429,0.5517241379310345,0.7419354838709677,0.6086956521739131,,1.0,1.0,1.0,4.0,5.0,2.0,0.015384615384615385,,,,,,,,,,,,,,,,True,,,
203506,1610612753,Victor Oladipo,Victor Oladipo,203506,ORL,29613.0,494,-43,947,945,155,187,92,1892,50,82,8.0,8.0,20,13.0,35.0,2.0,6.0,1.0,13.0,41.0,2.0,2.0,3.0,8.0,70,137,15.0,47.0,45.0,230,992,9.0,2.0,2.0,22.0,10.0,19,3.0,9.0,11.0,40.0,38,102,30.0,41.0,13.0,,36.0,20.0,56.0,13.0,19.0,132.0,,16,30,46,8.0,54,25.0,19.0,25,13,18.0,,43,5.0,15,3.0,29,,3.0,,52.0,3.0,57.0,4.0,25.0,2.0,2.0,,2.0,1.0,,39.0,152,2.0,0.2714285714285714,0.2835820895522388,0.6666666666666666,0.3191489361702128,1.0,0.3333333333333333,0.3191489361702128,0.5109489051094891,0.5263157894736842,0.5027173913043478,0.8181818181818182,0.5178571428571429,0.5476190476190477,0.8461538461538461,0.5555555555555556,0.2554347826086957,,,24.118207816968543,0.5813953488372093,,0.10067114093959731,0.11188811188811189,0.10430839002267574,0.05063291139240506,0.12371134020618557,0.11475409836065574,0.11818181818181818,0.09090909090909091,0.5,0.44565217391304346,0.6097560975609756,0.6944444444444444,0.34,0.10869565217391304,0.19021739130434784,0.37142857142857144,0.37142857142857144,0.07692307692307693,0.03260869565217391,0.3333333333333333,0.3333333333333333,1.0,0.22282608695652173,0.3170731707317073,0.3170731707317073,0.6153846153846154,0.18181818181818182,1.0,0.5,0.2857142857142857,1.0,0.03571428571428571,0.2857142857142857,0.375,0.7010869565217391,0.3170731707317073,0.5305315217391303,0.5244642857142857,0.4805,0.1262135922330097,0.15822784810126583,0.09565217391304348,0.17391304347826086,6.9620437956204375,25.195744680851064,0.16367476240760295,6.0,8.0,7.0,6.0,4.0,6.0,12.0,7.0,6.0,11.0,4.0,4.0,,2.0,6.0,6.0,3.0,12.0,3.0,1.0,1.0,,0.6666666666666666,0.08759124087591241,0.12195121951219512,0.1,,0.012779552715654952,0.030534351145038167,0.018018018018018018,0.008695652173913044,0.018691588785046728,0.01098901098901099,0.04040404040404041,,0.023529411764705882,0.35,0.3888888888888889,0.14285714285714285,0.7272727272727273,0.75,,,2.0,4.0,4.0,,3.0,,15.0,5.0,3.0,1.0,0.020833333333333332,,,,,,,,,,,True,,,
2732,1610612753,Ben Gordon,Ben Gordon,2732,ORL,15268.0,254,-98,491,490,84,134,47,981,4,11,1.0,1.0,16,18.0,38.0,3.0,4.0,2.0,8.0,22.0,,,2.0,4.0,26,65,11.0,26.0,10.0,95,549,4.0,1.0,2.0,5.0,6.0,9,3.0,6.0,2.0,23.0,16,36,21.0,22.0,8.0,,14.0,2.0,16.0,2.0,7.0,34.0,,7,16,23,1.0,24,4.0,2.0,7,5,6.0,1.0,13,4.0,6,,10,,,,23.0,4.0,11.0,,3.0,,,,,,,23.0,84,1.0,0.3076923076923077,0.3076923076923077,0.6363636363636364,0.4230769230769231,0.5,0.5,0.4230769230769231,0.4,0.6666666666666666,0.46703296703296704,0.4166666666666667,0.7,0.4947916666666667,0.4166666666666667,0.71875,0.2857142857142857,,,20.222634508348794,0.5384615384615384,,0.10884353741496598,0.08974358974358974,0.10222222222222223,0.08888888888888889,0.06382978723404255,0.16363636363636364,0.10606060606060606,,,0.12087912087912088,0.36363636363636365,0.4444444444444444,0.25,0.17582417582417584,0.4175824175824176,0.47368421052631576,0.5,0.2777777777777778,0.04395604395604396,0.75,0.75,0.6666666666666666,0.24175824175824176,0.36363636363636365,0.36363636363636365,0.625,,,,0.06666666666666667,1.0,0.13333333333333333,0.26666666666666666,0.5,0.4065934065934066,0.36363636363636365,0.4420390109890112,0.4076000000000001,0.43970666666666663,0.042105263157894736,0.04411764705882353,0.05263157894736842,0.24210526315789474,13.624615384615385,25.453846153846158,0.1710794297352342,1.0,1.0,4.0,1.0,,,4.0,,3.0,4.0,,1.0,,,2.0,3.0,,2.0,1.0,,,,0.25,0.06153846153846154,0.18181818181818182,,,0.006211180124223602,,0.004329004329004329,0.024390243902439025,,,,,,0.25,0.25,0.5,0.16666666666666666,1.0,,,1.0,1.0,1.0,,1.0,0.05263157894736842,12.0,1.0,1.0,1.0,0.037037037037037035,1.0,2.0,1.0,0.3333333333333333,0.5,1.0,0.5,,,,True,,,
202699,1610612753,Tobias Harris,Tobias Harris,202699,ORL,29085.0,485,-53,921,926,130,184,79,1847,46,74,1.0,4.0,46,16.0,41.0,10.0,25.0,5.0,10.0,29.0,1.0,1.0,2.0,3.0,77,161,20.0,54.0,48.0,262,993,15.0,1.0,2.0,27.0,8.0,17,3.0,8.0,10.0,35.0,104,50,60.0,29.0,10.0,,25.0,4.0,29.0,2.0,15.0,62.0,1.0,29,42,79,13.0,92,10.0,6.0,16,7,9.0,2.0,25,3.0,8,,21,,2.0,1.0,40.0,3.0,56.0,5.0,21.0,9.0,5.0,4.0,9.0,3.0,,32.0,127,1.0,0.6753246753246753,0.7222222222222222,1.0,0.37037037037037035,0.5,0.375,0.37037037037037035,0.4782608695652174,0.47058823529411764,0.49767441860465117,0.6176470588235294,0.5,0.5460251046025104,0.675,0.5645161290322581,0.25116279069767444,,,26.242544731610337,0.64,0.05555555555555555,0.13815789473684212,0.2013888888888889,0.15848214285714285,0.11827956989247312,0.06451612903225806,0.211864406779661,0.17757009345794392,0.2702702702702703,0.3333333333333333,0.34418604651162793,0.6216216216216216,0.71875,0.8043478260869565,0.21395348837209302,0.19069767441860466,0.3902439024390244,0.4,0.625,0.11627906976744186,0.4,0.4,1.0,0.13488372093023257,0.3448275862068966,0.3448275862068966,1.0,0.058823529411764705,1.0,1.0,0.16,0.25,0.2,0.12,0.6666666666666666,0.5953488372093023,0.3448275862068966,0.516183488372093,0.55082,0.471642,0.09482758620689655,0.11864406779661017,0.10305343511450382,0.13358778625954199,7.539130434782611,24.407407407407412,0.14115092290988057,6.0,10.0,15.0,9.0,6.0,10.0,20.0,2.0,5.0,5.0,2.0,10.0,8.0,5.0,4.0,1.0,2.0,9.0,1.0,3.0,,,0.6,0.12422360248447205,0.13513513513513514,0.1956521739130435,0.2857142857142857,0.03389830508474576,0.01694915254237288,0.029055690072639227,0.0297029702970297,0.049019607843137254,0.021739130434782608,0.011627906976744186,0.03125,0.05102040816326531,0.32608695652173914,0.40540540540540543,0.3333333333333333,0.5882352941176471,0.6,0.3333333333333333,,,1.0,7.0,,3.0,0.024390243902439025,,,2.0,1.0,0.01818181818181818,,1.0,1.0,0.058823529411764705,,,0.2,2.0,,,True,,,
203095,1610612753,Evan Fournier,Evan Fournier,203095,ORL,21636.0,361,-26,692,701,145,204,58,1393,24,38,2.0,6.0,12,7.0,19.0,2.0,9.0,1.0,16.0,41.0,,2.0,1.0,7.0,32,69,18.0,50.0,18.0,136,725,3.0,,2.0,4.0,2.0,11,1.0,8.0,9.0,16.0,28,36,42.0,39.0,16.0,,15.0,14.0,29.0,8.0,9.0,72.0,,6,22,31,6.0,37,14.0,10.0,14,6,4.0,1.0,18,3.0,10,,22,,3.0,,27.0,3.0,29.0,1.0,11.0,,,,,,,16.0,143,4.0,0.4375,0.4375,0.7777777777777778,0.36,,0.125,0.375,0.463768115942029,0.18181818181818182,0.4957983193277311,0.4,0.18421052631578946,0.5112781954887218,0.4,0.32,0.42016806722689076,,,19.947159841479525,0.7777777777777778,,0.09606986899563319,0.05357142857142857,0.08211143695014662,0.06060606060606061,0.09722222222222222,0.12087912087912088,0.07407407407407407,,,0.31932773109243695,0.631578947368421,0.7741935483870968,0.5,0.10084033613445378,0.15966386554621848,0.3684210526315789,0.3684210526315789,0.2857142857142857,0.07563025210084033,0.2222222222222222,0.2222222222222222,1.0,0.3445378151260504,0.3902439024390244,0.3902439024390244,0.75,0.4,,,0.3157894736842105,0.3333333333333333,0.05263157894736842,0.3684210526315789,0.14285714285714285,0.7394957983193278,0.41025641025641024,0.5251307692307693,0.5797125,0.47802352941176474,0.08527131782945736,0.13924050632911392,0.029411764705882353,0.11764705882352941,7.415942028985507,26.317999999999998,0.20953757225433525,1.0,2.0,1.0,2.0,,,11.0,6.0,4.0,2.0,3.0,3.0,3.0,1.0,4.0,,2.0,8.0,1.0,1.0,,,0.6666666666666666,0.15942028985507245,0.18421052631578946,0.3333333333333333,0.11538461538461539,0.015,0.031578947368421054,0.020338983050847456,0.015873015873015872,0.028169014084507043,,0.04225352112676056,,0.017857142857142856,0.08333333333333333,0.125,,0.4,0.5,,2.0,,1.0,4.0,,4.0,,12.0,1.0,,,,,,,,,,,,,,True,,,
203473,1610612753,Dewayne Dedmon,Dewayne Dedmon,203473,ORL,4685.0,78,7,154,154,43,57,18,308,8,11,1.0,1.0,4,,,,,,,,,,,,9,15,,,3.0,21,158,6.0,,,7.0,1.0,2,,,,2.0,12,6,,,,,,,,,,,,3,6,10,8.0,18,,,1,1,4.0,,5,3.0,3,,18,,3.0,4.0,4.0,,6.0,,3.0,5.0,2.0,2.0,6.0,5.0,,2.0,42,4.0,0.6666666666666666,1.0,,,,,,0.6,0.5,0.6,0.5,0.5,0.5833333333333334,0.5,0.5,,,,13.294797687861271,0.2,,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.08333333333333333,0.125,0.15384615384615385,0.1875,,0.8333333333333334,0.7333333333333333,0.7272727272727273,0.8,0.625,0.26666666666666666,,,,,,,,,,,,,,,,0.5,1.0,,,,0.7333333333333333,,0.5810200000000001,0.57724,0.59175,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.09523809523809523,2.6600000000000006,,0.2792207792207792,3.0,5.0,1.0,3.0,1.0,6.0,2.0,,,,2.0,6.0,1.0,1.0,,,,,1.0,,,,0.5,0.13333333333333333,0.09090909090909091,0.25,0.2,0.13636363636363635,0.08333333333333333,0.11764705882352941,0.25,0.18181818181818182,0.047619047619047616,0.1,,0.25,0.25,0.3333333333333333,1.0,0.8333333333333334,0.6,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,True,,,
203901,1610612753,Elfrid Payton,Elfrid Payton,203901,ORL,26485.0,441,-72,851,849,131,156,78,1700,30,61,9.0,12.0,35,3.0,10.0,,,,,6.0,,1.0,,2.0,45,106,,6.0,11.0,101,894,11.0,,1.0,13.0,10.0,18,,2.0,3.0,23.0,20,70,,6.0,,,72.0,26.0,98.0,21.0,42.0,222.0,,13,30,43,13.0,56,20.0,14.0,22,15,11.0,,33,7.0,14,1.0,32,,2.0,3.0,28.0,2.0,22.0,2.0,10.0,4.0,3.0,,4.0,1.0,,23.0,130,2.0,0.2222222222222222,0.24390243902439024,,,,,,0.42452830188679247,0.5555555555555556,0.4017857142857143,0.4166666666666667,0.5,0.4139344262295082,0.4642857142857143,0.5,0.05357142857142857,,,16.50692225772098,0.6666666666666666,,0.10204081632653061,0.1015625,0.1018957345971564,0.060240963855421686,0.14772727272727273,0.0975609756097561,0.0970873786407767,0.12,0.25,0.5446428571428571,0.4918032786885246,0.6,0.3,0.3125,0.08928571428571429,0.3,0.3,,,,,,0.05357142857142857,,,,0.08333333333333333,,,0.6,0.75,,0.1,,0.5982142857142857,,0.5056558035714286,0.6022958333333334,0.5125824999999999,0.08333333333333333,0.08771929824561403,0.12871287128712872,0.22772277227722773,5.192452830188679,25.599999999999998,0.15393654524089306,5.0,11.0,12.0,5.0,3.0,8.0,14.0,5.0,12.0,18.0,1.0,12.0,,3.0,6.0,2.0,2.0,7.0,,1.0,,1.0,0.45454545454545453,0.1320754716981132,0.18032786885245902,0.08571428571428572,,0.03908794788273615,0.00909090909090909,0.03117505995203837,0.05454545454545454,0.04950495049504951,0.010416666666666666,0.011904761904761904,,0.058823529411764705,0.34285714285714286,0.375,0.08333333333333333,0.9166666666666666,0.45454545454545453,,,,3.0,2.0,1.0,1.0,,,1.0,2.0,,,,,,,,,,,,,True,,,
2584,1610612753,Willie Green,Willie Green,2584,ORL,14307.0,238,2,459,469,124,135,43,928,9,13,1.0,2.0,14,9.0,17.0,3.0,8.0,2.0,9.0,25.0,,1.0,4.0,12.0,23,44,12.0,33.0,10.0,92,470,,,1.0,,6.0,10,5.0,14.0,1.0,28.0,24,22,27.0,25.0,9.0,,13.0,7.0,20.0,7.0,6.0,47.0,,8,6,14,,14,10.0,9.0,13,9,3.0,,16,4.0,5,,20,,,,12.0,2.0,12.0,2.0,7.0,2.0,,1.0,2.0,1.0,,28.0,124,1.0,0.5217391304347826,0.5217391304347826,0.75,0.36363636363636365,,0.35714285714285715,0.36363636363636365,0.5227272727272727,0.6,0.5324675324675324,,0.5625,0.5609756097560976,,0.56,0.42857142857142855,,,19.32938856015779,0.8125,,0.03821656050955414,0.11267605633802817,0.06140350877192982,0.04081632653061224,0.022727272727272728,0.046875,0.12727272727272726,0.0625,0.5,0.16883116883116883,0.6923076923076923,0.6923076923076923,0.5555555555555556,0.18181818181818182,0.22077922077922077,0.5294117647058824,0.5294117647058824,0.5555555555555556,0.1038961038961039,0.375,0.375,1.0,0.3246753246753247,0.36,0.36,0.6666666666666666,1.0,,,0.08333333333333333,0.5,0.08333333333333333,0.5,0.3333333333333333,0.5974025974025974,0.36,0.49647337662337654,,0.5127041666666666,0.08536585365853659,0.14285714285714285,,0.30434782608695654,10.677272727272726,24.715151515151515,0.2701525054466231,,,5.0,,,,,,1.0,6.0,,,,,1.0,2.0,,4.0,,,,,,,,,,,,,,,,,,,0.35714285714285715,0.35714285714285715,0.4,,,,,1.0,,,1.0,,,9.0,,1.0,,,,,1.0,,,,0.5,,,,True,,,
