EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,FG2M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFtPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,Corner3Assists,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Offensive Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceAtRimFGM,Corner3FGM,Corner3FGA,PtsPutbacks,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,SelfOReb,Travels,PenaltyTurnovers,BlockingFouls,Charge Fouls,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedAtRim,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,BadPassOutOfBoundsTurnovers,SecondChanceFg3Pct,LongMidRangePctBlocked,ShortMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,BlockedLongMidRange,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,Offensive Fouls Drawn,PtsUnassisted3s,LostBallOutOfBoundsTurnovers,Defensive 3 Seconds Violations,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,HeaveMakes,HeaveAttempts,Fg3aBlocked,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,on,FTOffRebounds,BlockedCorner3,OffensiveGoaltends,3SecondViolations,OffFTReboundPct,Clear Path Fouls
200779,1610612762,Steve Novak,Steve Novak,200779,UTA,653.0,11,8,22,23,16.0,17,3.0,45,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,18.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,3.0,4.0,4.0,1.0,3.0,16.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,12.0,0.3333333333333333,0.25,0.3076923076923077,0.2,0.5,0.5,0.25,0.3333333333333333,0.6666666666666666,0.5,0.5,1.0,0.6666666666666666,0.5,0.6666666666666666,0.5,0.39926666666666666,0.39926666666666666,1.0,22.5,26.25,0.7272727272727273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
202330,1610612762,Gordon Hayward,Gordon Hayward,202330,UTA,2855.0,48,-4,90,91,30.0,18,18.0,181,5.0,1.0,4.0,,2.0,16.0,1.0,4.0,23.0,100.0,5.0,,2.0,12.0,3.0,4.0,1.0,2.0,2.0,4.0,1.0,2.0,10.0,3.0,4.0,8.0,8.0,3.0,12.0,30.0,,1.0,0.25,,0.25,0.325,0.2857142857142857,0.42592592592592593,0.5,0.2,27.777777777777775,0.17391304347826086,0.2,0.18421052631578946,,0.09090909090909091,0.3,0.16666666666666666,0.25,0.2,0.25,0.25,1.0,0.2857142857142857,,0.45,0.25,0.45161749999999995,0.4280285714285714,0.5217391304347826,10.0375,25.200000000000003,0.3333333333333333,2.0,5.0,1.0,1.0,2.0,1.0,6.0,2.0,5.0,10.0,1.0,3.0,2.0,4.0,2.0,8.0,4.0,6.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,10.0,1.0,14.0,7.0,1.0,1.0,1.0,0.4,0.4,0.3125,0.3333333333333333,0.4,0.3333333333333333,0.4,0.1875,0.4,0.16666666666666666,0.6666666666666666,0.25,0.3333333333333333,0.25,0.4,0.6666666666666666,1.0,0.3,0.16666666666666666,0.2,0.4,0.4,0.3333333333333333,0.2857142857142857,0.5,0.4134,0.25925925925925924,0.30434782608695654,0.17391304347826086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
202379,1610612762,Jeremy Evans,Jeremy Evans,202379,UTA,15948.0,266,32,499,497,147.0,153,69.0,996,7.0,,2.0,,,53.0,2.0,5.0,90.0,491.0,12.0,,,18.0,6.0,2.0,,5.0,8.0,13.0,8.0,3.0,34.0,10.0,31.0,45.0,71.0,29.0,18.0,147.0,3.0,1.0,0.4,,0.4,0.5689655172413793,0.5833333333333334,0.6428571428571429,0.6428571428571429,0.08620689655172414,12.953367875647668,0.18235294117647058,0.10869565217391304,0.15648854961832062,0.24489795918367346,0.1875,0.12280701754385964,0.11594202898550725,0.1206896551724138,0.034482758620689655,,,,,,0.7068965517241379,,0.5518379310344828,0.5313666666666667,0.2,4.873584905660378,24.080000000000002,0.29458917835671344,28.0,36.0,13.0,6.0,7.0,2.0,10.0,,30.0,24.0,10.0,16.0,,20.0,7.0,4.0,38.0,22.0,4.0,,4.0,11.0,8.0,3.0,2.0,1.0,3.0,1.0,5.0,,18.0,1.0,25.0,,29.0,15.0,11.0,4.0,12.0,0.6333333333333333,0.95,0.5660377358490566,0.625,0.5833333333333334,0.625,0.625,0.07547169811320754,0.08333333333333333,0.1,0.4,0.19047619047619047,0.08695652173913043,0.6206896551724138,0.7777777777777778,0.8484848484848485,0.6785714285714286,0.1724137931034483,0.2,0.2222222222222222,,,0.8125,0.5833333333333334,0.8571428571428571,0.5423625000000001,0.22058823529411764,0.23809523809523808,0.2222222222222222,9.0,2.0,3.0,20.0,1.0,1.0,7.0,19.0,26.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,7.0,6.0,1.0,2.0,0.12337662337662338,0.08641975308641975,0.11063829787234042,0.14583333333333334,0.12962962962962962,0.09615384615384616,0.03773584905660377,0.17857142857142858,0.19047619047619047,0.5,0.05172413793103448,0.6666666666666666,0.6666666666666666,1.0,0.6923076923076923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
202407,1610612762,Elijah Millsap,Elijah Millsap,202407,UTA,6878.0,115,28,208,212,70.0,61,31.0,420,6.0,6.0,14.0,4.0,8.0,25.0,8.0,20.0,57.0,207.0,7.0,4.0,8.0,22.0,24.0,14.0,6.0,6.0,6.0,12.0,4.0,4.0,30.0,6.0,11.0,18.0,20.0,8.0,22.0,70.0,1.0,1.0,0.4,0.5,0.4,0.4888888888888889,0.6666666666666666,0.5480769230769231,0.6470588235294118,0.4444444444444444,22.727272727272727,0.15714285714285714,0.14285714285714285,0.15178571428571427,0.06666666666666667,0.12,0.23333333333333334,0.12903225806451613,0.13333333333333333,0.3111111111111111,0.42857142857142855,0.42857142857142855,1.0,0.5333333333333333,0.5,0.7555555555555555,0.42857142857142855,0.5263511111111111,0.5233533333333333,0.38596491228070173,6.852,24.73,0.33653846153846156,9.0,14.0,2.0,4.0,5.0,1.0,5.0,,10.0,13.0,2.0,3.0,,7.0,4.0,2.0,10.0,10.0,1.0,2.0,1.0,6.0,3.0,3.0,2.0,2.0,1.0,,3.0,,3.0,,10.0,,16.0,8.0,,,,0.5,0.5555555555555556,0.4,0.6666666666666666,0.5714285714285714,0.7,0.7,0.04,,,0.6666666666666666,0.09090909090909091,0.18181818181818182,0.3111111111111111,0.6428571428571429,0.6428571428571429,0.4444444444444444,0.1111111111111111,0.2,0.2,,,0.4,0.3333333333333333,0.8,0.5394874999999999,0.1568627450980392,0.25806451612903225,0.12280701754385964,2.0,2.0,6.0,2.0,1.0,1.0,,2.0,2.0,2.0,,2.0,1.0,,,,,2.0,1.0,,,,,,1.0,0.03125,,0.021505376344086023,0.058823529411764705,0.041666666666666664,,,,0.08,,0.13333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,0.16666666666666666,1.0,0.4,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
203546,1610612762,Ian Clark,Ian Clark,203546,UTA,1720.0,29,-3,56,55,36.0,41,9.0,111,,,4.0,,2.0,2.0,1.0,6.0,3.0,52.0,1.0,1.0,3.0,3.0,3.0,4.0,,3.0,,3.0,,2.0,6.0,2.0,,2.0,3.0,2.0,3.0,36.0,,1.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.1875,0.375,0.1875,0.375,0.75,14.925373134328357,,0.13333333333333333,0.06896551724137931,,,,0.08333333333333333,,0.5,,,,0.5,,0.875,,0.5404000000000001,0.6123,1.0,5.1,24.733333333333334,0.6428571428571429,,1.0,,,1.0,,1.0,,,,,,,3.0,,,,,1.0,,,2.0,2.0,,2.0,,,2.0,2.0,,1.0,,,,,,1.0,,1.0,,,,,,1.5,1.5,0.5,1.0,,1.0,,0.3333333333333333,0.125,,,,0.125,,,,,,0.25,,0.5922,,,1.0,,1.0,2.0,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,0.1111111111111111,0.037037037037037035,,,,0.125,,,,0.25,0.5,0.5,1.0,,,,1.0,1.0,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,,,,,,,,,,,,,,,,,True,,,,,,
202343,1610612762,Elliot Williams,Elliot Williams,202343,UTA,895.0,15,7,32,33,26.0,15,4.0,65,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,22.0,3.0,1.0,1.0,5.0,3.0,1.0,1.0,,1.0,1.0,,,3.0,,1.0,1.0,1.0,,5.0,26.0,,1.0,1.0,1.0,1.0,0.625,0.625,0.625,0.625,0.25,15.789473684210526,0.07142857142857142,,0.043478260869565216,,,0.3333333333333333,,,0.25,1.0,1.0,1.0,0.25,1.0,0.75,1.0,0.5033875,0.5033875,1.0,3.2999999999999994,25.3,0.8125,1.0,2.0,,1.0,2.0,,1.0,,1.0,,,,,,1.0,,2.0,,,1.0,,1.0,1.0,,1.0,1.0,1.0,,2.0,,,,,,,,,,,1.0,1.0,0.3333333333333333,,0.3333333333333333,,,,,,0.5,,,0.5,0.5,0.5,1.0,0.25,,,,,,0.5,0.5,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
202683,1610612762,Enes Kanter,Enes Kanter,202683,UTA,1640.0,27,11,54,58,22.0,19,8.0,112,,,,,,10.0,,,18.0,44.0,4.0,,,10.0,,,,2.0,,2.0,,2.0,4.0,3.0,1.0,5.0,9.0,1.0,10.0,22.0,,,,,,0.6,0.75,0.6923076923076923,0.8333333333333334,,24.615384615384613,0.05263157894736842,0.21428571428571427,0.12121212121212122,,,0.2,0.3333333333333333,,,,,,,,0.9,,0.56536,0.599675,0.5555555555555556,2.93,,0.4074074074074074,6.0,9.0,4.0,3.0,4.0,,1.0,,6.0,6.0,2.0,4.0,4.0,8.0,3.0,4.0,8.0,4.0,1.0,,1.0,1.0,1.0,,1.0,1.0,2.0,,3.0,1.0,,1.0,6.0,,6.0,3.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.6,0.5,0.75,0.5,0.6666666666666666,0.1,0.1111111111111111,,0.3333333333333333,1.0,,0.9,0.6666666666666666,0.75,0.6666666666666666,0.1,,,,,1.0,1.0,0.75,0.5588,0.23076923076923078,0.23076923076923078,0.4444444444444444,2.0,,,4.0,,,1.0,3.0,4.0,,,1.0,,,,,,,,,,,1.0,,,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.25,,,,1.0,,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,True,,,,,,
203957,1610612762,Dante Exum,Dante Exum,203957,UTA,6073.0,101,13,191,186,45.0,59,25.0,377,5.0,3.0,8.0,1.0,2.0,10.0,3.0,11.0,15.0,179.0,1.0,1.0,3.0,3.0,6.0,8.0,3.0,6.0,4.0,10.0,3.0,5.0,24.0,5.0,3.0,8.0,9.0,6.0,3.0,45.0,,0.6666666666666666,0.2727272727272727,0.3333333333333333,0.2727272727272727,0.35714285714285715,0.375,0.35714285714285715,0.375,0.5238095238095238,14.414414414414413,0.04411764705882353,0.1388888888888889,0.07692307692307693,,0.043478260869565216,0.09090909090909091,0.13333333333333333,0.23809523809523808,0.38095238095238093,0.375,0.375,0.6666666666666666,0.5,0.5,0.6190476190476191,0.375,0.4822595238095238,0.476225,0.2,12.27,24.772727272727273,0.2356020942408377,1.0,2.0,1.0,,,,3.0,2.0,3.0,,2.0,2.0,,4.0,,,4.0,2.0,,1.0,,1.0,1.0,,4.0,3.0,7.0,1.0,11.0,1.0,5.0,,4.0,,,,2.0,1.0,2.0,0.6666666666666666,0.6666666666666666,0.3,1.0,,0.4,0.4,,,,0.36363636363636365,,0.16666666666666666,0.09523809523809523,0.5,0.5,1.0,0.14285714285714285,,,0.4,0.4,0.2,,,0.4758,,,0.26666666666666666,1.0,,3.0,,,1.0,,1.0,1.0,,3.0,4.0,,,,1.0,,,,,,,2.0,,,0.015151515151515152,,0.010309278350515464,,0.043478260869565216,,,,,1.0,0.14285714285714285,,,,1.0,,1.0,,3.0,2.0,,,,0.2,,,,2.0,,1.0,1.0,0.4,,,0.25,,,2.0,3.0,2.0,1.0,0.5,1.0,,,,,,,,,,True,,,,,,
202324,1610612762,Derrick Favors,Derrick Favors,202324,UTA,2692.0,45,11,81,80,16.0,12,12.0,161,5.0,,,,,21.0,,,21.0,83.0,1.0,,,2.0,,,,2.0,3.0,5.0,2.0,2.0,13.0,4.0,5.0,10.0,14.0,3.0,2.0,16.0,,,,,,0.47619047619047616,1.0,0.4772727272727273,1.0,,26.881720430107524,0.23809523809523808,0.2857142857142857,0.2571428571428571,0.5,0.2,0.14285714285714285,0.3,0.23809523809523808,,,,,,,0.3333333333333333,,0.4274571428571428,0.4284,0.09523809523809523,8.447619047619046,,0.19753086419753085,4.0,7.0,4.0,,,3.0,9.0,3.0,10.0,1.0,2.0,4.0,,4.0,1.0,,10.0,10.0,2.0,1.0,1.0,2.0,2.0,,2.0,1.0,1.0,1.0,3.0,,3.0,,3.0,,3.0,2.0,1.0,,1.0,0.5,0.625,0.47619047619047616,0.5,1.0,0.5,0.5,0.09523809523809523,,0.2222222222222222,0.6666666666666666,0.25,0.25,0.3333333333333333,0.5714285714285714,0.5714285714285714,0.25,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.6,0.6,1.0,,,0.49466666666666664,0.09090909090909091,0.09090909090909091,0.19047619047619047,2.0,,,4.0,,,1.0,3.0,4.0,1.0,,2.0,,,,,,1.0,,,,1.0,1.0,,,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.18181818181818182,0.09090909090909091,,,0.2,0.1111111111111111,1.0,,,,,0.5,,,,,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,True,,,,,,
202692,1610612762,Alec Burks,Alec Burks,202692,UTA,1047.0,17,-22,32,36,10.0,5,2.0,68,1.0,,,,,8.0,,,14.0,43.0,3.0,,,6.0,,,,,,,,,,1.0,2.0,3.0,3.0,4.0,6.0,10.0,,,,,,0.375,0.6666666666666666,0.5833333333333334,0.75,,44.44444444444444,0.2222222222222222,0.1111111111111111,0.16666666666666666,0.5,,0.3333333333333333,0.14285714285714285,0.125,,,,,,,0.5,,0.4204875,0.35823333333333335,0.42857142857142855,6.75,,0.3125,2.0,4.0,,1.0,2.0,1.0,3.0,,3.0,8.0,,1.0,,,2.0,2.0,,6.0,1.0,,,,,,2.0,2.0,2.0,,4.0,,1.0,,6.0,,10.0,6.0,,,,,,0.375,,0.6666666666666666,,,0.125,0.25,,0.5,,,0.5,0.5,0.6666666666666666,,0.375,0.3333333333333333,0.3333333333333333,,,,0.6666666666666666,0.5,0.368,0.5,0.5,,,,,,,,,,,,,1.0,,2.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
