EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,AtRimAssists,LongMidRangeAssists,OffThreePtRebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,Charge Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,LiveBallTurnoverPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,Corner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,PtsUnassisted3s,Fg3aBlocked,BadPassOutOfBoundsTurnovers,Travels,BlockingFouls,Charge Fouls,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,Arc3PctBlocked,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,HeaveAttempts,BlockingFoulsDrawn,BlockedShortMidRange,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,FTOffRebounds,OffFTReboundPct,BlockedLongMidRange,LostBallOutOfBoundsTurnovers,PenaltyCorner3FGM,PenaltyCorner3Accuracy,on,SecondChanceCorner3FGM,StepOutOfBoundsTurnovers,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LongMidRangePctBlocked,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,OffensiveGoaltends,Corner3PctBlocked,BlockedCorner3,Clear Path Fouls
201593,1610612750,Nikola Pekovic,Nikola Pekovic,201593,MIN,3628.0,60,-11,120,119,44.0,14,22.0,239,4.0,11.0,2.0,7.0,1.0,2.0,9.0,1.0,4.0,21.0,9.0,17.0,124,2.0,10.0,2.0,6.0,1.0,6.0,3.0,5.0,6.0,2.0,2.0,6.0,1.0,1.0,2.0,1.0,1.0,5.0,10.0,1.0,9.0,2.0,12.0,10.0,22.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,8.0,2.0,10.0,3.0,2.0,1.0,1.0,1.0,1.0,5.0,44.0,2.0,0.75,1.0,0.1904761904761904,0.2,0.1666666666666666,0.1904761904761904,0.2,0.1666666666666666,0.3269230769230769,0.2727272727272727,0.3125,0.2857142857142857,0.4545454545454545,0.1111111111111111,19.148936170212767,0.5,0.2045454545454545,0.175438596491228,0.05,0.15625,0.1428571428571428,0.0714285714285714,0.1333333333333333,0.25,0.2,0.3333333333333333,0.1333333333333333,0.0833333333333333,0.0909090909090909,1.0,0.5238095238095238,0.3636363636363636,0.6666666666666666,0.75,0.4285714285714285,0.0476190476190476,0.7,0.2857142857142857,0.5,0.3333333333333333,0.5,0.5238095238095238,0.4754095238095238,0.5451888888888888,0.3993166666666667,0.125,0.125,0.3529411764705882,0.2941176470588235,4.866666666666667,0.3666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
201937,1610612750,Ricky Rubio,Ricky Rubio,201937,MIN,8596.0,143,-12,287,292,120.0,91,33.0,579,1.0,2.0,,,,,1.0,29.0,13.0,32.0,16.0,45.0,306,,1.0,2.0,2.0,6.0,12.0,10.0,22.0,8.0,18.0,,1.0,28.0,4.0,32.0,3.0,5.0,68.0,2.0,3.0,12.0,2.0,17.0,4.0,21.0,1.0,5.0,2.0,3.0,1.0,7.0,1.0,1.0,9.0,,1.0,20.0,,20.0,5.0,5.0,,,,,20.0,111.0,4.0,0.3076923076923077,0.3076923076923077,0.40625,,0.5,0.3222222222222222,,0.4285714285714285,0.4166666666666667,0.3333333333333333,0.55,0.03125,0.5,,18.654434250764528,0.2222222222222222,0.1463414634146341,0.0188679245283018,0.0588235294117647,0.112781954887218,0.0287769784172661,,0.037037037037037,0.0158730158730158,0.1785714285714285,0.037037037037037,0.2222222222222222,0.0476190476190476,0.0357142857142857,,0.0444444444444444,0.5,1.0,,0.0222222222222222,0.6444444444444445,,,,,,0.3333333333333333,0.44998,0.3902,0.4073214285714285,0.1020408163265306,0.1388888888888889,0.0444444444444444,0.4888888888888889,17.796875,0.4181184668989547,1.0,11.0,2.0,1.0,1.0,11.0,2.0,1.0,13.0,1.0,2.0,3.0,11.0,1.0,1.0,8.0,15.0,2.0,6.0,5.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,0.0769230769230769,0.0769230769230769,0.2888888888888888,0.8571428571428571,0.0606060606060606,0.04,0.125,0.1111111111111111,1.0,1.0,0.3793103448275862,0.3793103448275862,0.3636363636363636,0.0444444444444444,0.2444444444444444,0.0909090909090909,0.0909090909090909,1.0,0.5,0.1428571428571428,0.0909090909090909,24.76153846153846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
202390,1610612750,Gary Neal,Gary Neal,202390,MIN,15693.0,262,-25,519,525,176.0,114,58.0,1044,4.0,5.0,,,2.0,3.0,17.0,52.0,34.0,74.0,29.0,130.0,549,1.0,4.0,2.0,7.0,10.0,22.0,20.0,58.0,38.0,30.0,,3.0,15.0,5.0,20.0,3.0,2.0,45.0,,12.0,23.0,,35.0,,35.0,,7.0,4.0,3.0,6.0,10.0,5.0,9.0,18.0,1.0,,26.0,,33.0,8.0,7.0,,,,,52.0,167.0,3.0,0.5588235294117647,0.5588235294117647,0.4594594594594595,0.25,0.4545454545454545,0.4809523809523809,0.4166666666666667,0.5,0.5384615384615384,0.5,0.5869565217391305,0.0405405405405405,0.2,0.1176470588235294,21.746575342465757,,0.1402439024390244,,0.1348314606741573,0.1383399209486166,,,,,0.1071428571428571,0.0384615384615384,0.2678571428571428,0.1126760563380281,,,0.0476190476190476,0.8,1.0,0.25,0.1619047619047619,0.4952380952380952,,,,0.0789473684210526,0.6666666666666666,0.3428571428571428,0.4498376190476191,0.406925,0.4585763157894737,0.0727272727272727,0.1012658227848101,0.0538461538461538,0.4461538461538462,15.163513513513518,0.3391136801541425,9.0,21.0,5.0,,9.0,26.0,14.0,11.0,31.0,2.0,16.0,18.0,26.0,9.0,2.0,6.0,7.0,,4.0,2.0,2.0,1.0,,2.0,3.0,6.0,0.5454545454545454,0.3548387096774194,0.3548387096774194,0.2952380952380952,0.4,,,,0.2222222222222222,0.5294117647058824,0.6,0.4038461538461538,0.4038461538461538,0.6190476190476191,0.0476190476190476,0.2476190476190476,0.3461538461538461,0.36,0.4444444444444444,,0.3684210526315789,0.3461538461538461,24.967741935483872,2.0,2.0,1.0,2.0,6.0,1.0,6.0,15.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,0.375,0.032258064516129,0.0384615384615384,0.5555555555555556,0.4,0.4,1.0,0.3333333333333333,0.5,1.0,0.0526315789473684,0.4285714285714285,,,,,,,,,,,,,True,,,,,,,,,,,,,,
203476,1610612750,Gorgui Dieng,Gorgui Dieng,203476,MIN,11708.0,195,-11,381,390,124.0,74,43.0,771,8.0,14.0,2.0,4.0,2.0,5.0,15.0,12.0,22.0,41.0,14.0,58.0,398,3.0,7.0,5.0,11.0,2.0,9.0,7.0,11.0,28.0,16.0,2.0,2.0,4.0,,4.0,,1.0,8.0,13.0,9.0,27.0,3.0,39.0,18.0,57.0,1.0,7.0,5.0,2.0,8.0,17.0,4.0,8.0,18.0,4.0,2.0,19.0,2.0,18.0,6.0,3.0,5.0,3.0,5.0,5.0,10.0,122.0,2.0,0.6363636363636364,0.6666666666666666,0.5365853658536586,0.4285714285714285,0.2222222222222222,0.5238095238095238,0.4285714285714285,0.2,0.5686274509803921,0.5,0.3928571428571428,0.048780487804878,0.0714285714285714,0.0666666666666666,15.85081585081585,0.3,0.2288135593220339,0.0909090909090909,0.1343283582089552,0.1945945945945946,0.1011235955056179,0.08,0.1463414634146341,0.0649350649350649,0.1842105263157894,0.2702702702702703,0.2325581395348837,0.1538461538461538,0.0588235294117647,1.0,0.3333333333333333,0.5714285714285714,0.6153846153846154,0.625,0.3571428571428571,0.2857142857142857,0.5714285714285714,0.5,,0.5,0.4,0.3571428571428571,0.4784560975609755,0.54215,0.5255333333333333,0.125,0.1276595744680851,0.1896551724137931,0.1896551724137931,9.024390243902438,0.3254593175853018,8.0,6.0,,,,1.0,1.0,,1.0,,1.0,,,,,1.0,2.0,5.0,9.0,4.0,5.0,2.0,1.0,1.0,,,,,,0.0238095238095238,0.5294117647058824,0.1428571428571428,0.16,0.1,0.0666666666666666,0.5333333333333333,0.5714285714285714,0.5,0.5,0.6666666666666666,,0.0238095238095238,,,,,0.1,,48.1,,,,,,,,,,1.0,4.0,,,2.0,,,,,0.625,,,,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,
203498,1610612750,Shabazz Muhammad,Shabazz Muhammad,203498,MIN,337.0,6,-3,11,13,,1,1.0,24,2.0,2.0,,,,,,,2.0,2.0,1.0,5.0,15,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,2.0,,2.0,2.0,,,,,,,,,0.5,0.5,1.0,,,1.0,,,1.25,,,,,,15.384615384615383,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.5,,,,,,,,1.0,0.6351,,,1.0,1.0,,,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,True,,,,,,,,,,,,,,
203952,1610612750,Andrew Wiggins,Andrew Wiggins,203952,MIN,9334.0,156,-7,308,314,115.0,86,35.0,622,10.0,18.0,3.0,3.0,4.0,5.0,15.0,19.0,21.0,52.0,28.0,70.0,324,4.0,4.0,3.0,11.0,9.0,20.0,17.0,35.0,16.0,26.0,6.0,2.0,6.0,2.0,8.0,1.0,2.0,18.0,6.0,8.0,7.0,,15.0,7.0,22.0,,6.0,2.0,4.0,1.0,4.0,,,6.0,,,30.0,1.0,40.0,16.0,5.0,2.0,,2.0,2.0,35.0,106.0,4.0,0.3809523809523809,0.4444444444444444,0.4038461538461538,1.0,0.45,0.3684210526315789,0.8,0.391304347826087,0.4605263157894737,0.7857142857142857,0.5147058823529411,0.0384615384615384,,0.1333333333333333,22.571428571428573,,0.0744680851063829,0.0555555555555555,0.1454545454545454,0.1006711409395973,0.0492957746478873,,0.0666666666666666,0.0666666666666666,0.0689655172413793,0.032258064516129,0.1176470588235294,0.1777777777777777,,1.0,0.3157894736842105,0.5555555555555556,0.5555555555555556,0.2,0.2631578947368421,0.3333333333333333,0.6,1.0,,0.217391304347826,0.8,0.4035087719298245,0.4805017543859649,0.59845,0.4593499999999998,0.2253521126760563,0.2424242424242424,0.1571428571428571,0.5,9.878846153846156,0.3733766233766233,7.0,4.0,1.0,,,4.0,2.0,,5.0,1.0,3.0,,4.0,,1.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,,2.0,2.0,,,,,0.087719298245614,0.75,0.0294117647058823,,0.1666666666666666,,0.4666666666666667,0.5384615384615384,0.2105263157894736,0.2105263157894736,0.75,0.0175438596491228,0.0701754385964912,,,,,0.0869565217391304,,24.500000000000004,,1.0,,1.0,,,,,,,1.0,1.0,,1.0,,,,,0.4285714285714285,,,,0.2,,,0.0434782608695652,,,,1.0,,,,,,1.0,,,,True,,,,,,,,,,,,,,
2755,1610612750,Kevin Martin,Kevin Martin,2755,MIN,4306.0,72,-17,155,151,65.0,44,18.0,306,4.0,4.0,,,1.0,1.0,12.0,14.0,12.0,30.0,8.0,44.0,165,1.0,2.0,,2.0,5.0,10.0,5.0,18.0,10.0,14.0,,,4.0,2.0,6.0,1.0,1.0,14.0,,2.0,4.0,1.0,7.0,1.0,8.0,,1.0,,1.0,,2.0,1.0,,,,,10.0,,11.0,4.0,3.0,,,,,14.0,56.0,,0.4166666666666667,0.4166666666666667,0.4,0.5,0.5,0.4615384615384615,0.5,0.5,0.5116279069767442,0.5,0.5625,,,,26.16279069767442,0.1666666666666666,0.0952380952380952,,0.0769230769230769,0.088235294117647,0.0135135135135135,,,,0.0625,0.0769230769230769,0.1538461538461538,0.0952380952380952,,,0.1025641025641025,1.0,1.0,0.5,0.3076923076923077,0.358974358974359,,,,0.0769230769230769,1.0,0.3333333333333333,0.4722333333333334,0.3973,0.4399269230769231,0.1,0.1290322580645161,0.0454545454545454,0.4090909090909091,12.913333333333332,0.4193548387096774,4.0,4.0,4.0,,2.0,5.0,2.0,4.0,9.0,,3.0,12.0,5.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,,3.0,,1.0,0.4444444444444444,0.4444444444444444,0.2307692307692307,1.0,0.0625,,0.2,,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.2857142857142857,0.5,0.1025641025641025,0.1282051282051282,0.4,0.4,1.0,,0.1538461538461538,0.4,24.200000000000003,2.0,1.0,,,1.0,,1.0,,,,,,,,,0.3333333333333333,,,0.25,0.5,0.5,1.0,,,,0.0769230769230769,0.5,,,,,,,,,,,,,True,,,,,,,,,,,,,,
203940,1610612750,Adreian Payne,Adreian Payne,203940,MIN,9343.0,156,-18,299,302,77.0,64,33.0,601,6.0,9.0,1.0,2.0,3.0,4.0,11.0,17.0,20.0,37.0,9.0,49.0,323,2.0,5.0,5.0,9.0,8.0,12.0,1.0,17.0,28.0,12.0,,1.0,2.0,1.0,3.0,1.0,,7.0,5.0,8.0,18.0,3.0,29.0,8.0,37.0,1.0,4.0,2.0,2.0,6.0,10.0,1.0,4.0,17.0,2.0,1.0,11.0,3.0,13.0,7.0,,2.0,1.0,2.0,2.0,17.0,77.0,,0.7,0.7,0.5405405405405406,0.4,0.6666666666666666,0.5,0.4,0.6666666666666666,0.532608695652174,0.5625,0.6538461538461539,0.027027027027027,0.1111111111111111,,16.519174041297934,0.4285714285714285,0.18,0.0454545454545454,0.1904761904761904,0.1830985915492957,0.056338028169014,0.0526315789473684,0.0344827586206896,0.0483870967741935,0.15625,0.2121212121212121,0.1714285714285714,0.1944444444444444,0.0526315789473684,1.0,0.225,0.6666666666666666,0.75,0.6666666666666666,0.275,0.425,0.4,0.5,,0.3333333333333333,0.75,0.3,0.46298625,0.51746,0.4504166666666667,0.1521739130434782,0.1627906976744186,0.1836734693877551,0.3469387755102041,11.75945945945946,0.2575250836120401,5.0,9.0,1.0,,,2.0,,,3.0,,,,2.0,,,1.0,1.0,3.0,4.0,2.0,2.0,,,,1.0,,,,,0.075,0.4,0.09375,0.1363636363636363,,0.1666666666666666,0.4545454545454545,0.4545454545454545,0.5294117647058824,0.5294117647058824,0.6666666666666666,0.025,0.05,,,,,,,24.166666666666668,,,,,,,,,,,2.0,2.0,1.0,1.0,,,,,0.8,,,,,,,,,,1.0,1.0,1.0,,,,,,2.0,,,True,,,,,,,,,,,,,,
708,1610612750,Kevin Garnett,Kevin Garnett,708,MIN,1964.0,33,-1,69,69,37.0,21,5.0,138,1.0,1.0,,,1.0,1.0,2.0,11.0,7.0,14.0,,14.0,77,1.0,3.0,,2.0,3.0,5.0,,6.0,14.0,,,,,1.0,1.0,1.0,,3.0,,1.0,2.0,,3.0,1.0,4.0,,1.0,1.0,,,1.0,1.0,2.0,4.0,1.0,,,,,,,2.0,1.0,2.0,1.0,6.0,30.0,,1.0,1.0,0.5,0.3333333333333333,0.6,0.5,0.3333333333333333,0.6,0.5,0.3333333333333333,0.6,,,,20.27027027027027,,0.0952380952380952,,0.0588235294117647,0.0789473684210526,,,,,0.1666666666666666,0.1111111111111111,,0.0769230769230769,,0.5,0.0714285714285714,1.0,1.0,1.0,0.1428571428571428,0.7857142857142857,,,,0.2,1.0,0.0714285714285714,0.4339071428571429,0.4109666666666666,0.4716999999999999,,,0.1428571428571428,0.4285714285714285,16.785714285714285,0.5362318840579711,,6.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,0.5454545454545454,0.5454545454545454,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,1.0,,,,True,,,,,,,,,,,,,,
203897,1610612750,Zach LaVine,Zach LaVine,203897,MIN,7207.0,120,-5,239,237,59.0,26,28.0,476,7.0,14.0,1.0,1.0,2.0,3.0,6.0,11.0,12.0,31.0,15.0,54.0,239,1.0,1.0,,2.0,3.0,5.0,1.0,10.0,6.0,18.0,2.0,2.0,22.0,1.0,23.0,1.0,5.0,47.0,3.0,7.0,8.0,1.0,16.0,3.0,19.0,2.0,5.0,3.0,2.0,7.0,18.0,4.0,7.0,15.0,,1.0,10.0,,16.0,8.0,,1.0,1.0,1.0,1.0,10.0,59.0,,0.25,0.2727272727272727,0.3870967741935484,1.0,0.6,0.4333333333333333,1.0,0.45,0.5094339622641509,1.0,0.4545454545454545,0.064516129032258,0.0714285714285714,0.1666666666666666,26.59176029962547,0.2,0.0941176470588235,0.0352941176470588,0.1891891891891892,0.1229508196721311,0.0267857142857142,0.0526315789473684,,0.0476190476190476,0.1666666666666666,,0.1,0.1428571428571428,0.0833333333333333,1.0,0.3111111111111111,0.5,0.5384615384615384,0.2857142857142857,0.1333333333333333,0.2444444444444444,1.0,1.0,,0.3,0.6666666666666666,0.6222222222222222,0.4961855555555555,0.6544,0.4748049999999999,0.1509433962264151,0.2051282051282051,0.037037037037037,0.1851851851851851,8.570967741935485,0.2468619246861924,1.0,4.0,4.0,,5.0,10.0,5.0,5.0,14.0,,5.0,12.0,10.0,5.0,,5.0,12.0,,11.0,9.0,2.0,1.0,,1.0,,,0.8,0.3571428571428571,0.3571428571428571,0.3111111111111111,0.6111111111111112,,,,0.3333333333333333,0.1666666666666666,0.2,0.3636363636363636,0.3636363636363636,0.25,0.0888888888888888,0.2222222222222222,0.5,0.5,0.8,,0.5,0.5,24.8,,,,,1.0,,1.0,3.0,,,3.0,,2.0,,,0.2,,,,,,,,,,,0.2,,,,,,,,,,1.0,,,True,,,,,,,,,,,,,,
