EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,NonHeaveArc3FGM,Fg3aBlocked,Charge Fouls Drawn,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,Clear Path Fouls,Technical Free Throw Trips,Blocked3s,BlockedArc3,Charge Fouls,DefensiveGoaltends,Corner3PctBlocked,BlockedCorner3,on
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,33123.0,552,-6.0,1057,1041,264,211,117,2098,60,81,13.0,19.0,16.0,19.0,31.0,81.0,12.0,32.0,1.0,1.0,2.0,2.0,103,194,1.0,3.0,60.0,269,1151,15.0,28.0,5.0,35.0,25.0,40.0,2.0,16.0,66.0,154,52,3.0,14.0,1.0,1.0,13.0,45.0,16.0,61.0,12.0,4.0,29.0,6.0,10.0,138.0,9.0,24.0,4.0,22.0,91,12.0,125,37.0,162,2.0,17.0,10.0,7.0,21.0,3.0,14.0,15.0,2.0,7.0,4.0,36,4.0,8.0,22,1.0,42,6.0,4.0,59.0,3.0,3.0,71.0,7.0,39.0,25.0,15.0,3.0,7.0,25.0,11.0,1.0,1.0,66.0,263,1.0,0.7475728155339806,0.8020833333333334,1.0,0.3333333333333333,0.5,0.5309278350515464,0.5357142857142857,0.625,0.5304568527918782,0.5357142857142857,0.5952380952380952,0.5873362445414847,0.5645161290322581,0.6346153846153846,0.015228426395939087,0.06701030927835051,0.037037037037037035,0.12345679012345678,22.287636669470142,0.5833333333333334,0.41379310344827586,0.13333333333333333,0.2446236559139785,0.0718562874251497,0.19130434782608696,0.06338028169014084,0.23203285420944558,0.06932773109243698,0.10101010101010101,0.05263157894736842,0.06862745098039216,0.06796116504854369,0.05128205128205128,0.23636363636363636,0.234375,0.26119402985074625,0.2073170731707317,0.15151515151515152,0.02531645569620253,0.44,0.41116751269035534,0.7407407407407407,0.7692307692307693,0.8666666666666667,0.41116751269035534,0.38271604938271603,0.43661971830985913,0.5483870967741935,0.16243654822335024,0.375,0.375,0.6666666666666666,0.005076142131979695,1.0,1.0,1.0,0.01015228426395939,0.6785714285714286,0.6842105263157895,0.46153846153846156,0.4523809523809524,0.8421052631578947,0.047619047619047616,0.4263959390862944,0.47485280612244907,0.47447083333333334,0.4698231707317073,0.1703056768558952,0.17256637168141592,0.13011152416356878,0.24535315985130113,6.667010309278353,32.9,0.24976348155156103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,32912.0,549,71.0,1087,1073,371,305,114,2160,47,66,7.0,8.0,16.0,26.0,8.0,25.0,8.0,24.0,8.0,18.0,78.0,21.0,63,115,34.0,96.0,46.0,274,1074,8.0,11.0,3.0,37.0,22.0,47.0,28.0,24.0,92.0,46,80,78.0,4.0,1.0,77.0,10.0,76.0,30.0,106.0,21.0,9.0,55.0,10.0,11.0,242.0,4.0,7.0,,20.0,51,2.0,73,11.0,84,2.0,21.0,10.0,11.0,48.0,11.0,36.0,16.0,,12.0,4.0,64,3.0,20.0,20,3.0,53,2.0,1.0,79.0,2.0,8.0,69.0,4.0,25.0,6.0,3.0,,3.0,6.0,3.0,,,91.0,366,5.0,0.36507936507936506,0.3770491803278688,0.7647058823529411,0.3541666666666667,0.35789473684210527,0.5478260869565217,0.7272727272727273,0.46808510638297873,0.5402843601895735,0.7727272727272727,0.4533333333333333,0.5637860082304527,0.8043478260869565,0.4946236559139785,0.4549763033175355,0.08695652173913043,0.09090909090909091,0.12,25.350949628406276,0.75,0.05128205128205128,,0.1345646437994723,0.02456140350877193,0.14705882352941177,0.021164021164021163,0.1378640776699029,0.023206751054852322,0.018691588785046728,0.047619047619047616,,0.02158273381294964,0.02,0.10743801652892562,0.1223021582733813,0.17647058823529413,0.10416666666666667,0.25,0.02,0.5,0.3127962085308057,0.7121212121212122,0.7833333333333333,0.40425531914893614,0.11848341232227488,0.32,0.36363636363636365,0.375,0.11374407582938388,0.3333333333333333,0.34782608695652173,0.125,0.08530805687203792,0.4444444444444444,0.4444444444444444,0.75,0.3696682464454976,0.36363636363636365,0.875,0.5714285714285714,0.3466666666666667,0.6153846153846154,0.28,0.7677725118483413,0.5366309523809524,0.5314933333333333,0.5004753333333334,0.11206896551724138,0.18382352941176472,0.13503649635036497,0.3357664233576642,6.085217391304346,24.990625000000005,0.34130634774609014,2.0,4.0,2.0,7.0,26.0,4.0,7.0,6.0,6.0,11.0,8.0,24.0,26.0,1.0,4.0,9.0,1.0,1.0,11.0,9.0,0.5454545454545454,0.2857142857142857,0.010416666666666666,0.041666666666666664,0.01282051282051282,0.3333333333333333,0.33766233766233766,0.7692307692307693,0.18181818181818182,0.5,0.5,0.3181818181818182,0.5714285714285714,0.75,0.09333333333333334,0.2857142857142857,0.2857142857142857,0.33766233766233766,0.010416666666666666,,,,,,,,,,True
201158,1610612759,Marco Belinelli,Marco Belinelli,201158,SAS,83299.0,1388,,2703,2694,794,632,290,5397,38,67,5.0,10.0,9.0,16.0,21.0,56.0,54.0,117.0,24.0,54.0,176.0,54.0,113,240,86.0,230.0,84.0,568,2906,16.0,26.0,5.0,64.0,27.0,66.0,70.0,32.0,170.0,144,82,237.0,4.0,1.0,175.0,8.0,56.0,38.0,94.0,23.0,15.0,34.0,12.0,10.0,226.0,11.0,14.0,1.0,36.0,88,7.0,131,26.0,157,6.0,31.0,21.0,10.0,38.0,9.0,25.0,23.0,4.0,13.0,1.0,61,6.0,21.0,30,4.0,85,5.0,4.0,91.0,1.0,9.0,99.0,4.0,31.0,2.0,,,2.0,3.0,1.0,1.0,,165.0,787,4.0,0.6371681415929203,0.6486486486486487,0.9186046511627907,0.3739130434782609,0.37554585152838427,0.4708333333333333,0.6153846153846154,0.4090909090909091,0.5148936170212766,0.6276595744680851,0.5073529411764706,0.548828125,0.6428571428571429,0.5555555555555556,0.48936170212765956,0.03333333333333333,0.08955223880597014,0.017857142857142856,18.967229394240317,0.6229508196721312,0.07608695652173914,0.01639344262295082,0.0944206008583691,0.017699115044247787,0.11009174311926606,0.02517162471395881,0.09849086576648133,0.02035830618892508,0.024096385542168676,0.013937282229965157,0.01568627450980392,0.027522935779816515,0.01818181818181818,0.06976744186046512,0.0926517571884984,0.11949685534591195,0.12236286919831224,0.07777777777777778,0.023166023166023165,0.3333333333333333,0.1425531914893617,0.5671641791044776,0.6229508196721312,0.7105263157894737,0.11914893617021277,0.375,0.38181818181818183,0.47619047619047616,0.24893617021276596,0.46153846153846156,0.46551724137931033,0.6481481481481481,0.1148936170212766,0.4444444444444444,0.4444444444444444,1.0,0.37446808510638296,0.2127659574468085,0.5,0.4,0.11764705882352941,0.5625,0.39705882352941174,0.6319148936170212,0.49656087420042627,0.48661296296296297,0.48211037037037063,0.06986027944111776,0.11610486891385768,0.11267605633802817,0.2992957746478873,12.067916666666665,25.18130434782608,0.293747687754347,3.0,5.0,7.0,16.0,62.0,6.0,16.0,21.0,9.0,21.0,28.0,21.0,62.0,1.0,2.0,2.0,,4.0,11.0,6.0,0.42857142857142855,0.4,0.004347826086956522,0.008547008547008548,0.005681818181818182,0.3522727272727273,0.35428571428571426,0.8870967741935484,0.10638297872340426,0.6,1.0,0.3404255319148936,0.375,1.0,0.11764705882352941,0.4375,0.3888888888888889,0.35428571428571426,0.017094017094017096,1.0,1.0,6.0,1.0,1.0,,,,,True
201168,1610612759,Tiago Splitter,Tiago Splitter,201168,SAS,21904.0,365,-54.0,707,707,171,104,74,1414,34,60,9.0,18.0,8.0,15.0,19.0,41.0,,1.0,,,,,53,102,,,26.0,132,778,13.0,23.0,5.0,31.0,15.0,30.0,,9.0,39.0,66,40,,14.0,,,8.0,15.0,7.0,22.0,3.0,4.0,12.0,2.0,1.0,51.0,6.0,27.0,,9.0,45,3.0,57,33.0,90,4.0,13.0,11.0,2.0,13.0,4.0,11.0,10.0,,2.0,,23,,5.0,21,2.0,43,3.0,3.0,39.0,2.0,4.0,35.0,3.0,18.0,20.0,11.0,,9.0,20.0,12.0,,,39.0,171,2.0,0.6226415094339622,0.717391304347826,,,,0.5196078431372549,0.5652173913043478,0.5,0.5196078431372549,0.5652173913043478,0.5,0.559322033898305,0.5961538461538461,0.5571428571428572,,0.0784313725490196,0.1,0.04878048780487805,17.758186397984886,0.5652173913043478,0.17647058823529413,,0.18518518518518517,0.11688311688311688,0.10975609756097561,0.05405405405405406,0.16615384615384615,0.09649122807017543,0.1625,0.08045977011494253,0.109375,0.07317073170731707,,0.17073170731707318,0.24705882352941178,0.13157894736842105,0.0847457627118644,0.17391304347826086,0.1,0.6,0.5882352941176471,0.5666666666666667,0.6296296296296297,0.7058823529411765,0.4019607843137255,0.4634146341463415,0.48717948717948717,0.47368421052631576,0.00980392156862745,,,,,,,,,0.782608695652174,0.5,0.2222222222222222,0.5,0.5333333333333333,,0.5882352941176471,0.5216117647058822,0.574365,0.5082566666666666,0.15384615384615385,0.15384615384615385,0.23484848484848486,0.29545454545454547,3.6411764705882357,,0.24186704384724186,,,,,,,,,,,,,,,4.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,,,,True
201980,1610612759,Danny Green,Danny Green,201980,SAS,30931.0,516,28.0,993,985,264,247,111,1978,23,39,5.0,7.0,6.0,8.0,5.0,14.0,6.0,22.0,18.0,34.0,68.0,16.0,34,75,42.0,102.0,32.0,226,1080,7.0,11.0,3.0,26.0,10.0,18.0,29.0,15.0,71.0,42,26,117.0,6.0,1.0,67.0,6.0,30.0,15.0,45.0,11.0,4.0,19.0,3.0,8.0,105.0,3.0,9.0,,19.0,45,1.0,65,12.0,77,1.0,23.0,17.0,6.0,11.0,7.0,9.0,11.0,,2.0,,22,1.0,7.0,19,3.0,45,4.0,2.0,27.0,1.0,3.0,38.0,1.0,6.0,19.0,14.0,1.0,4.0,19.0,11.0,,,71.0,260,7.0,0.6176470588235294,0.6774193548387096,0.9285714285714286,0.4117647058823529,0.4158415841584158,0.4533333333333333,0.6363636363636364,0.5555555555555556,0.5480225988700564,0.5476190476190477,0.5957446808510638,0.5759162303664922,0.5652173913043478,0.6272727272727273,0.576271186440678,0.08,0.1282051282051282,0.07142857142857142,19.171917191719174,0.5,0.03225806451612903,,0.125,0.033210332103321034,0.15833333333333333,0.017964071856287425,0.13333333333333333,0.0273972602739726,0.03225806451612903,0.022988505747126436,0.04395604395604396,0.01652892561983471,0.021739130434782608,0.1111111111111111,0.1452991452991453,0.11965811965811966,0.16666666666666666,0.1388888888888889,0.01098901098901099,0.5789473684210527,0.22033898305084745,0.5897435897435898,0.6764705882352942,0.6086956521739131,0.07909604519774012,0.35714285714285715,0.38461538461538464,0.4,0.12429378531073447,0.2727272727272727,0.2727272727272727,0.8333333333333334,0.192090395480226,0.5294117647058824,0.5294117647058824,1.0,0.384180790960452,0.3333333333333333,0.7142857142857143,0.2,0.1702127659574468,0.75,0.3404255319148936,0.7966101694915254,0.5403269886363636,0.544847619047619,0.4987271739130435,0.04891304347826087,0.075,0.11504424778761062,0.3141592920353982,7.496000000000002,24.99705882352941,0.26586102719033233,1.0,3.0,8.0,13.0,24.0,2.0,7.0,4.0,3.0,10.0,12.0,9.0,24.0,1.0,1.0,5.0,1.0,3.0,7.0,8.0,0.3,0.41379310344827586,0.00980392156862745,,0.014705882352941176,0.35294117647058826,0.3582089552238806,0.875,0.14285714285714285,0.3333333333333333,1.0,0.3333333333333333,0.2857142857142857,1.0,0.2765957446808511,0.6153846153846154,0.25,0.3582089552238806,0.028846153846153848,2.0,,6.0,,,,3.0,,,True
201988,1610612759,Patty Mills,Patty Mills,201988,SAS,22050.0,368,24.0,721,721,202,176,86,1442,10,17,2.0,3.0,6.0,10.0,4.0,7.0,17.0,45.0,8.0,28.0,64.0,14.0,31,69,24.0,92.0,9.0,143,743,2.0,3.0,2.0,15.0,15.0,29.0,20.0,4.0,46.0,26,36,57.0,,1.0,63.0,4.0,25.0,20.0,45.0,13.0,7.0,11.0,7.0,7.0,110.0,5.0,3.0,,10.0,15,,25,8.0,33,3.0,11.0,8.0,3.0,12.0,1.0,6.0,9.0,2.0,6.0,2.0,21,,2.0,7,5.0,23,1.0,1.0,18.0,,4.0,11.0,1.0,4.0,1.0,1.0,,,1.0,,,,46.0,201,4.0,0.41935483870967744,0.41935483870967744,0.7916666666666666,0.2608695652173913,0.26373626373626374,0.4492753623188406,0.6666666666666666,0.5172413793103449,0.4161490683229814,0.5909090909090909,0.42857142857142855,0.4307228915662651,0.625,0.45098039215686275,0.5714285714285714,0.057971014492753624,0.058823529411764705,0.14285714285714285,23.114956736711992,0.5714285714285714,,,0.05859375,0.016216216216216217,0.10204081632653061,0.031055900621118012,0.07062146892655367,0.023121387283236993,0.017857142857142856,0.01694915254237288,0.014285714285714285,0.032,0.027777777777777776,0.043478260869565216,0.04597701149425287,0.09090909090909091,0.10294117647058823,0.1,0.030303030303030304,,0.10559006211180125,0.5882352941176471,0.625,0.7,0.043478260869565216,0.5714285714285714,0.6666666666666666,0.5,0.2795031055900621,0.37777777777777777,0.3953488372093023,0.23529411764705882,0.17391304347826086,0.2857142857142857,0.2962962962962963,1.0,0.39751552795031053,0.2727272727272727,0.6666666666666666,1.0,0.20408163265306123,0.6,0.2857142857142857,0.6770186335403726,0.5095928125000001,0.5362,0.48896632653061234,0.024390243902439025,0.05555555555555555,0.1048951048951049,0.32167832167832167,13.720289855072465,25.12717391304347,0.2801664355062413,1.0,3.0,2.0,6.0,16.0,2.0,5.0,2.0,3.0,8.0,4.0,15.0,16.0,1.0,3.0,1.0,,,2.0,1.0,0.375,0.2,0.010869565217391304,0.044444444444444446,,0.25,0.25,0.6875,0.2727272727272727,0.3333333333333333,1.0,0.45454545454545453,0.4,0.5,0.12244897959183673,0.3333333333333333,0.14285714285714285,0.25396825396825395,,1.0,,,,,2.0,,0.03571428571428571,,True
202709,1610612759,Cory Joseph,Cory Joseph,202709,SAS,32285.0,538,-28.0,1031,1034,288,210,108,2065,38,59,3.0,6.0,10.0,15.0,18.0,39.0,21.0,38.0,2.0,7.0,7.0,5.0,77,136,4.0,14.0,35.0,201,1125,9.0,13.0,,18.0,17.0,33.0,10.0,15.0,58.0,50,104,12.0,6.0,3.0,4.0,12.0,42.0,35.0,77.0,28.0,7.0,18.0,9.0,15.0,189.0,5.0,9.0,,19.0,42,4.0,65,14.0,79,,18.0,13.0,5.0,16.0,2.0,11.0,11.0,3.0,5.0,,27,3.0,7.0,23,3.0,46,2.0,3.0,51.0,,5.0,49.0,8.0,17.0,8.0,4.0,1.0,3.0,9.0,5.0,,,56.0,282,3.0,0.3246753246753247,0.33783783783783783,1.0,0.2857142857142857,0.36363636363636365,0.5661764705882353,0.6923076923076923,0.5151515151515151,0.5533333333333333,0.6923076923076923,0.5,0.5911764705882353,0.6923076923076923,0.5471698113207547,0.09333333333333334,0.08823529411764706,0.13559322033898305,0.07692307692307693,17.043478260869566,0.5925925925925926,0.11428571428571428,,0.11666666666666667,0.028125,0.1417910447761194,0.034722222222222224,0.12348178137651822,0.03017241379310345,0.01904761904761905,0.03875968992248062,0.023255813953488372,0.045871559633027525,,0.046296296296296294,0.15,0.14393939393939395,0.12244897959183673,0.19444444444444445,,0.5555555555555556,0.3933333333333333,0.6440677966101694,0.7450980392156863,0.2894736842105263,0.26,0.46153846153846156,0.5,0.2777777777777778,0.25333333333333335,0.5526315789473685,0.5675675675675675,0.42857142857142855,0.04666666666666667,0.2857142857142857,0.2857142857142857,1.0,0.04666666666666667,0.46153846153846156,0.5,,0.3488372093023256,0.6666666666666666,0.11627906976744186,0.4866666666666667,0.4835897959183674,0.4708111111111111,0.4944731707317072,0.1125,0.11724137931034483,0.08955223880597014,0.2885572139303483,8.108088235294117,29.885714285714283,0.2793404461687682,,,1.0,5.0,2.0,,,2.0,,,3.0,,2.0,1.0,1.0,4.0,,1.0,10.0,7.0,,0.3,0.07142857142857142,0.02631578947368421,0.14285714285714285,0.2857142857142857,0.3333333333333333,1.0,,,,,,,0.11627906976744186,0.2,0.4,0.5,0.06666666666666667,,,,1.0,1.0,2.0,,,,True
203937,1610612759,Kyle Anderson,Kyle Anderson,203937,SAS,6295.0,105,-2.0,207,201,100,61,24,408,8,10,2.0,2.0,2.0,2.0,2.0,6.0,3.0,7.0,1.0,2.0,,,13,23,1.0,2.0,5.0,34,234,3.0,4.0,,6.0,4.0,7.0,,2.0,10.0,10,16,3.0,2.0,,,,4.0,2.0,6.0,1.0,1.0,3.0,,1.0,14.0,,1.0,,10.0,10,1.0,21,1.0,22,,4.0,2.0,2.0,2.0,,2.0,1.0,,,,3,,1.0,4,1.0,9,1.0,1.0,7.0,,,6.0,2.0,4.0,1.0,,,1.0,2.0,,,,10.0,99,2.0,0.38461538461538464,0.4166666666666667,1.0,0.5,0.5,0.5652173913043478,0.75,0.5714285714285714,0.58,0.75,0.5714285714285714,0.6296296296296297,0.75,0.625,0.08,,,,12.987012987012987,0.6666666666666666,0.25,,0.15384615384615385,0.015625,0.3225806451612903,,0.20833333333333334,0.012048192771084338,,0.04,,,,0.15,0.058823529411764705,0.21428571428571427,0.36,0.16666666666666666,,,0.4,0.8,0.8,0.375,0.24,0.3333333333333333,0.3333333333333333,,0.28,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.08,0.5,0.5,1.0,,0.5,1.0,,0.2857142857142857,1.0,,0.48,0.4841420000000001,0.5356,0.46254285714285714,0.14814814814814814,0.16,0.17647058823529413,0.29411764705882354,8.030434782608696,23.4,0.4830917874396135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,True
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,23681.0,395,-38.0,766,766,179,144,76,1532,30,54,1.0,3.0,4.0,10.0,10.0,38.0,21.0,58.0,8.0,19.0,8.0,2.0,61,150,12.0,27.0,27.0,185,879,3.0,5.0,,12.0,11.0,31.0,6.0,9.0,37.0,26,96,36.0,,,8.0,9.0,42.0,23.0,65.0,14.0,9.0,28.0,9.0,5.0,153.0,1.0,4.0,,9.0,15,1.0,25,5.0,30,1.0,11.0,6.0,5.0,24.0,4.0,15.0,13.0,,9.0,2.0,37,1.0,11.0,17,1.0,35,,1.0,33.0,,1.0,37.0,5.0,17.0,,,,,,,,,37.0,179,2.0,0.21311475409836064,0.21311475409836064,1.0,0.4444444444444444,0.4444444444444444,0.4066666666666667,0.6,0.3548387096774194,0.4463276836158192,0.6,0.3783783783783784,0.4765625,0.6,0.42045454545454547,0.15254237288135594,0.06,0.1111111111111111,0.07894736842105263,26.68997668997669,0.6486486486486487,0.037037037037037035,,0.06147540983606557,0.016736401673640166,0.11842105263157894,0.008547008547008548,0.075,0.014044943820224719,,0.047058823529411764,,0.011904761904761904,,0.04225352112676056,0.044444444444444446,0.0963855421686747,0.09090909090909091,0.19047619047619047,0.010752688172043012,,0.3050847457627119,0.5555555555555556,0.625,0.23333333333333334,0.21468926553672316,0.2631578947368421,0.2857142857142857,,0.327683615819209,0.3620689655172414,0.3620689655172414,0.2857142857142857,0.10734463276836158,0.42105263157894735,0.42105263157894735,1.0,0.04519774011299435,0.3,0.3333333333333333,,0.2702702702702703,0.4,0.05405405405405406,0.4576271186440678,0.48504519774011295,0.5591888888888888,0.4766148648648649,0.08994708994708994,0.10493827160493827,0.06486486486486487,0.2,9.982,24.14814814814815,0.23368146214099217,2.0,4.0,2.0,4.0,4.0,,1.0,,2.0,5.0,2.0,,4.0,,,6.0,,,3.0,3.0,0.4,0.3333333333333333,,,,0.5,0.5,1.0,0.4,0.5,1.0,0.1,,,0.10810810810810811,0.5,,0.5,,4.0,,2.0,,,1.0,,,,True
201948,1610612759,Austin Daye,Austin Daye,201948,SAS,4300.0,72,-12.0,150,152,81,57,10,302,1,3,,,1.0,3.0,1.0,3.0,3.0,8.0,4.0,6.0,3.0,2.0,5,14,4.0,9.0,,22,173,,,,,3.0,9.0,5.0,,12.0,6,4,12.0,,,3.0,,1.0,1.0,2.0,,1.0,1.0,,,5.0,,,,2.0,13,4.0,19,,19,,2.0,,2.0,1.0,1.0,,2.0,,1.0,1.0,3,,3.0,4,,4,,,1.0,,,,,,,,,,,,,,12.0,80,,0.6,0.6,1.0,0.4444444444444444,0.4444444444444444,0.35714285714285715,,0.3333333333333333,0.4782608695652174,,0.42857142857142855,0.4782608695652174,,0.42857142857142855,0.391304347826087,,,,16.149068322981364,0.3333333333333333,0.5714285714285714,,0.29545454545454547,,0.09090909090909091,,0.22727272727272727,,,,,,,0.22727272727272727,0.125,0.5,0.1111111111111111,,,,0.13043478260869565,0.3333333333333333,0.3333333333333333,1.0,0.13043478260869565,0.3333333333333333,0.3333333333333333,,0.34782608695652173,0.375,0.375,0.6666666666666666,0.2608695652173913,0.6666666666666666,0.6666666666666666,1.0,0.13043478260869565,,,,0.21428571428571427,0.3333333333333333,0.14285714285714285,0.5217391304347826,0.5050739130434783,,0.5223928571428571,,,,0.5454545454545454,12.485714285714284,24.08888888888889,0.54,,,2.0,3.0,,,,,,,2.0,,,,1.0,,,,,,,0.4,,,,,,,,,,,,,0.21428571428571427,0.6666666666666666,,,,,,,,,,,,,True
