EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,BlockingFouls,Charge Fouls Drawn,3SecondViolations,Clear Path Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,Arc3PctBlocked,Defensive 3 Seconds Violations,on
200746,1610612757,LaMarcus Aldridge,LaMarcus Aldridge,200746,POR,150706.0,2512,338.0,4918,4900,1304.0,1197,599,9818,204,309,74.0,110.0,54.0,80.0,153.0,356.0,265.0,645.0,11.0,32.0,4.0,6.0,1.0,11.0,26.0,73.0,6.0,15.0,3.0,14.0,622,1310,37.0,105.0,306.0,1661,5148,98.0,179.0,10.0,21.0,71.0,297.0,144.0,313.0,4.0,25.0,104.0,404.0,582.0,662.0,102.0,9.0,140.0,1.0,72.0,26.0,36.0,1.0,64.0,60.0,124,45.0,15.0,40.0,8.0,16.0,308,58.0,117.0,2.0,127.0,370,52.0,549,177,726,38.0,48.0,22.0,26.0,68.0,7.0,27.0,54.0,13.0,41.0,2.0,8.0,122,11.0,23.0,70,125,9.0,10.0,11.0,287,12.0,3.0,8.0,362.0,36.0,8.0,165.0,30.0,68.0,51.0,1.0,16.0,68.0,37.0,1.0,1.0,396.0,1286.0,6.0,22.0,0.4678456591639871,0.5271739130434783,0.918918918918919,0.3523809523809524,0.47619047619047616,0.16,0.3557692307692308,0.47480916030534354,0.547486033519553,0.46006389776357826,0.4787985865724382,0.565,0.4437869822485207,0.525412960609911,0.6292372881355932,0.5063131313131313,0.07420494699646643,0.009523809523809525,0.02748091603053435,0.04854368932038835,0.03651685393258427,0.012403100775193798,0.03125,30.11192041215136,0.5573770491803278,0.39097744360902253,0.01904761904761905,0.19817889662560256,0.07452229299363057,0.22202797202797203,0.07099143206854346,0.2037720377203772,0.07331378299120235,0.1185682326621924,0.09071274298056156,0.03333333333333333,0.059113300492610835,0.10576923076923077,0.16515426497277677,0.22395833333333334,0.20270270270270271,0.21149425287356322,0.25547445255474455,0.053445850914205346,0.5441176470588235,0.2183745583038869,0.6601941747572816,0.6938775510204082,0.4362745098039216,0.25159010600706716,0.4297752808988764,0.446064139941691,0.16339869281045752,0.4558303886925795,0.4108527131782946,0.41601255886970173,0.6679245283018868,0.022614840989399292,0.34375,0.3548387096774194,0.9090909090909091,0.051590106007067135,0.3561643835616438,0.3561643835616438,0.9230769230769231,0.55,0.6727272727272727,0.04054054054054054,0.03,0.6666666666666666,0.75,0.075,0.4,1.0,0.23668639053254437,0.675,0.03254437869822485,0.09090909090909091,0.04142011834319527,0.21428571428571427,0.29257950530035337,0.3611111111111111,0.45122009907997157,0.515870394736842,0.4487437500000001,0.10686528497409327,0.11466296038915914,0.17880794701986755,0.2432269717037929,11.840305343511455,25.184761904761906,0.2651484343228955,,,,,,,,,,,,True
200777,1610612757,Joel Freeland,Joel Freeland,200777,POR,7400.0,123,9.0,229,233,52.0,51,36,462,2,5,,1.0,1.0,1.0,2.0,5.0,,4.0,,,,,,,,,,,,,4,14,,,7.0,15,243,,2.0,,,6.0,6.0,1.0,1.0,,,4.0,6.0,6.0,2.0,,,,,,,2.0,,,2.0,2,2.0,,,,,6,4.0,10.0,1.0,9.0,9,1.0,19,15,34,1.0,4.0,3.0,1.0,2.0,,1.0,2.0,,1.0,,1.0,4,,2.0,13,22,,5.0,,10,5.0,,,8.0,,,2.0,2.0,7.0,6.0,,1.0,7.0,3.0,1.0,,6.0,52.0,4.0,2.0,0.75,0.75,,,,,,0.2857142857142857,,1.0,0.2857142857142857,,1.0,0.4166666666666667,0.6,1.0,,,0.14285714285714285,0.4,,,,8.088235294117647,0.5,0.5,0.25,0.10465116279069768,0.1282051282051282,0.2903225806451613,0.09302325581395349,0.15384615384615385,0.11570247933884298,0.23529411764705882,0.08695652173913043,0.10526315789473684,0.1,0.07692307692307693,0.09375,0.07142857142857142,0.15384615384615385,0.28,0.3333333333333333,0.125,0.42857142857142855,0.35714285714285715,0.4,0.6666666666666666,1.0,0.35714285714285715,0.4,0.4,0.5,0.2857142857142857,,,,,,,,,,,,0.5,,,,,,,,,1.0,1.0,,,,,0.35714285714285715,,0.49841428571428564,,0.8505,0.125,0.125,0.4,0.4,7.378571428571429,,0.22707423580786026,1.0,2.0,1.0,,,,,,,,,True
201167,1610612757,Arron Afflalo,Arron Afflalo,201167,POR,29604.0,493,47.0,964,958,237.0,174,118,1922,14,24,,,4.0,4.0,11.0,27.0,13.0,33.0,7.0,26.0,,2.0,2.0,5.0,17.0,36.0,2.0,3.0,5.0,9.0,38,84,24.0,62.0,28.0,176,1059,2.0,5.0,2.0,5.0,,10.0,8.0,12.0,7.0,14.0,14.0,51.0,48.0,28.0,63.0,9.0,,,36.0,17.0,11.0,1.0,6.0,8.0,14,5.0,3.0,2.0,1.0,3.0,36,2.0,3.0,,12.0,26,,38,5,43,2.0,7.0,5.0,2.0,12.0,2.0,4.0,8.0,2.0,8.0,1.0,1.0,20,2.0,3.0,24,43,,,2.0,24,1.0,1.0,,32.0,2.0,,8.0,6.0,2.0,2.0,,,2.0,,,,49.0,235.0,1.0,5.0,0.631578947368421,0.631578947368421,0.875,0.3870967741935484,0.4,0.5,0.3870967741935484,0.4523809523809524,0.4,0.6666666666666666,0.5068493150684932,0.5,0.7115384615384616,0.55,0.5,0.7727272727272727,0.4246575342465753,0.016129032258064516,0.13095238095238096,0.2916666666666667,0.1111111111111111,0.030303030303030304,0.038461538461538464,16.40838650865998,0.6,,,0.06516290726817042,0.009933774834437087,0.1276595744680851,0.013245033112582781,0.07707910750507099,0.011037527593818985,,0.02,0.008333333333333333,0.008695652173913044,0.027777777777777776,0.06779661016949153,0.051470588235294115,0.07586206896551724,0.14666666666666667,0.05263157894736842,0.02857142857142857,,0.1643835616438356,0.5833333333333334,0.8235294117647058,0.8571428571428571,0.18493150684931506,0.4074074074074074,0.4583333333333333,0.36363636363636365,0.22602739726027396,0.3939393939393939,0.40625,0.6153846153846154,0.1780821917808219,0.2692307692307692,0.28,1.0,0.2465753424657534,0.4722222222222222,0.4722222222222222,0.8235294117647058,,,,0.2,,,0.3,0.6666666666666666,1.0,0.15384615384615385,1.0,0.19230769230769232,0.4,0.34615384615384615,0.5555555555555556,0.589041095890411,0.4722222222222222,0.5017188356164382,0.48903125,0.4583288461538461,0.06493506493506493,0.08888888888888889,0.056818181818181816,0.2897727272727273,10.767857142857146,24.556451612903224,0.245850622406639,1.0,,,1.0,2.0,0.03125,,,,,,True
203081,1610612757,Damian Lillard,Damian Lillard,203081,POR,128453.0,2141,259.0,4203,4180,971.0,878,524,8383,192,303,15.0,24.0,52.0,84.0,24.0,91.0,68.0,149.0,19.0,55.0,1.0,5.0,2.0,13.0,118.0,344.0,11.0,31.0,39.0,103.0,284,543,137.0,399.0,250.0,1229,4418,20.0,46.0,12.0,36.0,14.0,90.0,70.0,138.0,41.0,116.0,119.0,382.0,150.0,418.0,216.0,195.0,8.0,1.0,343.0,118.0,38.0,5.0,264.0,108.0,372,80.0,28.0,120.0,34.0,110.0,852,9.0,23.0,,65.0,169,5.0,239,32,271,6.0,66.0,32.0,34.0,102.0,24.0,77.0,52.0,9.0,25.0,2.0,3.0,154,9.0,26.0,46,131,8.0,1.0,3.0,253,7.0,25.0,14.0,291.0,25.0,18.0,111.0,32.0,16.0,3.0,10.0,3.0,18.0,12.0,,,366.0,953.0,13.0,18.0,0.2640845070422535,0.26785714285714285,0.5255474452554745,0.3433583959899749,0.3333333333333333,0.35344827586206895,0.3442211055276382,0.5230202578268877,0.43478260869565216,0.5072463768115942,0.5196390658174098,0.4634146341463415,0.5177165354330708,0.5695488721804511,0.5,0.5943396226415094,0.42356687898089174,0.012531328320802004,0.06998158379373849,0.09570957095709572,0.054945054945054944,0.026845637583892617,,25.19685039370079,0.6623376623376623,0.046296296296296294,,0.10615577889447236,0.016986706056129987,0.13402061855670103,0.012693935119887164,0.11266249398170439,0.015511391177896268,0.017587939698492462,0.020356234096692113,0.014209591474245116,0.013182674199623353,0.011235955056179775,0.09012875536480687,0.0744466800804829,0.14308426073131955,0.13858695652173914,0.11965811965811966,0.01282051282051282,0.6666666666666666,0.321656050955414,0.6336633663366337,0.7007299270072993,0.25,0.09660297239915075,0.26373626373626374,0.27906976744186046,0.20833333333333334,0.15817409766454352,0.4563758389261745,0.4689655172413793,0.3235294117647059,0.058386411889596604,0.34545454545454546,0.34545454545454546,0.7894736842105263,0.3651804670912951,0.3430232558139535,0.3480825958702065,0.4830508474576271,0.2926829268292683,0.625,0.5333333333333333,0.06097560975609756,0.2,,0.3780487804878049,0.3548387096774194,0.7272727272727273,0.33070866141732286,0.6190476190476191,0.051181102362204724,0.15384615384615385,0.40551181102362205,0.3786407766990291,0.7452229299363057,0.34402332361516036,0.529985319148936,0.5198409090909092,0.5154399209486166,0.11337209302325581,0.17647058823529413,0.07323026851098453,0.31082180634662326,7.415469613259669,25.69323308270676,0.23102545800618607,10.0,7.0,,2.0,6.0,0.01488833746898263,2.0,2.0,2.0,0.014534883720930232,,True
203468,1610612757,CJ McCollum,CJ McCollum,203468,POR,23092.0,385,91.0,756,732,285.0,203,93,1488,9,22,1.0,4.0,3.0,7.0,5.0,12.0,8.0,25.0,8.0,19.0,1.0,1.0,2.0,8.0,19.0,42.0,1.0,3.0,11.0,19.0,22,59,27.0,61.0,16.0,141,755,2.0,6.0,2.0,4.0,2.0,12.0,8.0,20.0,13.0,27.0,12.0,67.0,20.0,24.0,72.0,9.0,2.0,,42.0,19.0,7.0,,17.0,7.0,24,4.0,3.0,5.0,3.0,9.0,55,,4.0,,6.0,16,,22,4,26,,18.0,9.0,9.0,7.0,1.0,4.0,3.0,1.0,3.0,,1.0,10,1.0,4.0,18,37,,1.0,,18,1.0,2.0,,24.0,,,8.0,4.0,1.0,1.0,,,1.0,,,,67.0,285.0,5.0,4.0,0.45454545454545453,0.47619047619047616,0.8888888888888888,0.4426229508196721,0.5,0.48148148148148145,0.4426229508196721,0.3728813559322034,0.3333333333333333,0.4,0.5208333333333334,0.5,0.5851063829787234,0.5340909090909091,0.5454545454545454,0.6090909090909091,0.5083333333333333,,0.11864406779661017,0.18181818181818182,0.16666666666666666,0.04,,16.473317865429237,0.7,,,0.06037735849056604,0.017316017316017316,0.06593406593406594,,0.06179775280898876,0.0110803324099723,0.0136986301369863,0.029411764705882353,0.011111111111111112,,,0.07954545454545454,0.056338028169014086,0.04716981132075472,0.043478260869565216,0.13636363636363635,,,0.18333333333333332,0.4090909090909091,0.5,0.2222222222222222,0.1,0.4166666666666667,0.5,0.4,0.20833333333333334,0.32,0.3333333333333333,0.75,0.15833333333333333,0.42105263157894735,0.42105263157894735,1.0,0.35,0.4523809523809524,0.4523809523809524,0.8421052631578947,0.4,0.25,,0.1,1.0,1.0,0.3,0.3333333333333333,1.0,0.14893617021276595,0.42857142857142855,0.1702127659574468,0.25,0.40425531914893614,0.5789473684210527,0.6916666666666667,0.4523809523809524,0.5059583333333333,0.5319875,0.5059670212765958,0.0625,0.11940298507462686,0.0851063829787234,0.475177304964539,10.02542372881356,24.72131147540983,0.376984126984127,,,,,,,,,,,,True
2581,1610612757,Steve Blake,Steve Blake,2581,POR,43218.0,720,103.0,1418,1404,566.0,515,163,2822,6,13,1.0,1.0,1.0,5.0,2.0,8.0,13.0,27.0,18.0,37.0,3.0,4.0,9.0,19.0,18.0,66.0,2.0,5.0,7.0,37.0,21,48,36.0,103.0,10.0,160,1503,1.0,4.0,5.0,9.0,2.0,19.0,9.0,23.0,16.0,56.0,9.0,75.0,16.0,26.0,84.0,24.0,,9.0,57.0,18.0,2.0,,100.0,39.0,139,29.0,10.0,58.0,7.0,35.0,317,3.0,6.0,,12.0,44,1.0,57,9,66,2.0,16.0,4.0,12.0,27.0,4.0,22.0,14.0,4.0,5.0,2.0,,41,1.0,14.0,22,65,,2.0,1.0,32,2.0,3.0,1.0,18.0,1.0,2.0,1.0,7.0,1.0,,1.0,,2.0,2.0,,,75.0,560.0,7.0,7.0,0.38095238095238093,0.38095238095238093,0.7777777777777778,0.34951456310679613,0.5555555555555556,0.2857142857142857,0.3829787234042553,0.4375,0.25,0.391304347826087,0.4966887417218543,0.6538461538461539,0.4177215189873418,0.5031645569620253,0.6785714285714286,0.436046511627907,0.6821192052980133,,0.041666666666666664,0.07692307692307693,0.125,,,12.398753894080997,0.6585365853658537,0.02127659574468085,,0.08494208494208494,0.014705882352941176,0.07228915662650602,0.01282051282051282,0.08187134502923976,0.014018691588785047,0.009345794392523364,0.01652892561983471,0.016666666666666666,0.018292682926829267,,0.07142857142857142,0.07042253521126761,0.1036036036036036,0.06557377049180328,0.09090909090909091,0.027777777777777776,1.0,0.08609271523178808,0.46153846153846156,0.5,0.16666666666666666,0.052980132450331126,0.25,0.2857142857142857,0.5,0.17880794701986755,0.48148148148148145,0.48148148148148145,0.46153846153846156,0.24503311258278146,0.4864864864864865,0.4864864864864865,0.8333333333333334,0.4370860927152318,0.2727272727272727,0.2727272727272727,0.7222222222222222,0.07692307692307693,1.0,,0.3076923076923077,0.75,0.6666666666666666,0.38461538461538464,0.4,0.5,0.06329113924050633,0.2,0.24050632911392406,0.47368421052631576,0.46835443037974683,0.1891891891891892,0.7682119205298014,0.3157894736842105,0.48992122302158275,0.537615,0.4771358208955223,0.013245033112582781,0.020833333333333332,0.11875,0.46875,13.466666666666667,27.567961165048544,0.3991537376586742,1.0,3.0,,,1.0,0.009708737864077669,1.0,1.0,1.0,,,True
201587,1610612757,Nicolas Batum,Nicolas Batum,201587,POR,113269.0,1888,227.0,3700,3687,881.0,766,443,7387,66,98,8.0,16.0,11.0,19.0,9.0,31.0,43.0,109.0,15.0,50.0,1.0,1.0,3.0,13.0,58.0,184.0,6.0,17.0,22.0,47.0,118,238,73.0,234.0,69.0,524,3885,14.0,27.0,7.0,18.0,6.0,55.0,18.0,43.0,25.0,60.0,32.0,143.0,134.0,102.0,174.0,45.0,16.0,,184.0,58.0,11.0,,200.0,69.0,269,49.0,20.0,103.0,35.0,62.0,607,17.0,35.0,2.0,65.0,192,25.0,282,54,336,6.0,62.0,48.0,14.0,70.0,17.0,61.0,37.0,5.0,9.0,1.0,9.0,107,4.0,24.0,39,90,,5.0,4.0,75,5.0,6.0,,81.0,5.0,,28.0,12.0,32.0,20.0,4.0,8.0,33.0,17.0,5.0,,139.0,867.0,12.0,8.0,0.5677966101694916,0.6090909090909091,0.7945205479452054,0.31196581196581197,0.3888888888888889,0.4166666666666667,0.31196581196581197,0.4957983193277311,0.5185185185185185,0.4186046511627907,0.4819915254237288,0.5444444444444444,0.5388349514563107,0.5147347740667977,0.5612244897959183,0.5909090909090909,0.4957627118644068,,0.046218487394957986,0.061224489795918366,0.0967741935483871,0.01834862385321101,,14.528703047484054,0.6542056074766355,0.25,0.02564102564102564,0.1352112676056338,0.029914529914529916,0.1463963963963964,0.026984126984126985,0.1378755364806867,0.028888888888888888,0.03529411764705882,0.023809523809523808,0.030364372469635626,0.03138075313807531,0.013157894736842105,0.08056872037914692,0.125,0.18458781362007168,0.15497076023391812,0.11764705882352941,0.022222222222222223,0.5151515151515151,0.2076271186440678,0.673469387755102,0.717391304347826,0.6363636363636364,0.06567796610169492,0.2903225806451613,0.32142857142857145,0.3333333333333333,0.2309322033898305,0.3944954128440367,0.40186915887850466,0.5116279069767442,0.1059322033898305,0.3,0.3,0.9333333333333333,0.3898305084745763,0.31521739130434784,0.31521739130434784,0.7586206896551724,0.35555555555555557,0.5,,0.022222222222222223,1.0,1.0,0.37777777777777777,0.35294117647058826,0.8333333333333334,0.18446601941747573,0.5789473684210527,0.1262135922330097,0.23076923076923078,0.4563106796116505,0.46808510638297873,0.7033898305084746,0.31521739130434784,0.531019108280255,0.5338527027027027,0.5233808823529412,0.06237424547283702,0.10727969348659004,0.1049618320610687,0.2729007633587786,10.365546218487392,24.861538461538462,0.23810810810810812,4.0,1.0,,1.0,3.0,0.012711864406779662,1.0,1.0,1.0,,,True
202083,1610612757,Wesley Matthews,Wesley Matthews,202083,POR,85254.0,1421,285.0,2813,2807,786.0,766,336,5620,51,81,4.0,9.0,17.0,26.0,34.0,63.0,28.0,51.0,31.0,82.0,3.0,6.0,9.0,23.0,82.0,203.0,11.0,27.0,24.0,49.0,113,195,113.0,285.0,67.0,632,2846,6.0,16.0,14.0,33.0,9.0,63.0,25.0,45.0,33.0,72.0,31.0,180.0,104.0,122.0,306.0,33.0,10.0,1.0,202.0,82.0,14.0,3.0,60.0,35.0,95,24.0,11.0,22.0,18.0,20.0,225,13.0,18.0,1.0,37.0,86,2.0,125,32,157,6.0,62.0,30.0,32.0,34.0,6.0,20.0,23.0,4.0,14.0,2.0,6.0,57,5.0,11.0,36,94,1.0,5.0,3.0,107,6.0,13.0,7.0,94.0,12.0,,37.0,13.0,4.0,1.0,,3.0,5.0,2.0,,,179.0,769.0,12.0,12.0,0.46017699115044247,0.48148148148148145,0.9026548672566371,0.39649122807017545,0.42424242424242425,0.4583333333333333,0.397887323943662,0.5794871794871795,0.375,0.5555555555555556,0.5885416666666666,0.5510204081632653,0.6367521367521367,0.6076923076923076,0.5833333333333334,0.656934306569343,0.59375,0.010526315789473684,0.07179487179487179,0.13580246913580246,0.031746031746031744,0.0196078431372549,0.012195121951219513,17.88592684438934,0.5964912280701754,0.02631578947368421,0.018867924528301886,0.08143939393939394,0.019867549668874173,0.1048158640226629,0.027426160337552744,0.08729595457771469,0.02246376811594203,0.0311284046692607,0.022727272727272728,0.01038961038961039,0.03038674033149171,0.017857142857142856,0.07006369426751592,0.060790273556231005,0.10653753026634383,0.07865168539325842,0.18604651162790697,0.025974025974025976,0.4,0.16875,0.6296296296296297,0.7285714285714285,0.5882352941176471,0.13125,0.5396825396825397,0.5573770491803278,0.38235294117647056,0.10625,0.5490196078431373,0.56,0.32142857142857145,0.17083333333333334,0.3780487804878049,0.38271604938271603,0.9354838709677419,0.42291666666666666,0.4039408866995074,0.4079601990049751,0.8902439024390244,0.1836734693877551,0.4444444444444444,,0.12244897959183673,0.5,1.0,0.5510204081632653,0.4074074074074074,0.9090909090909091,0.2222222222222222,0.6538461538461539,0.19658119658119658,0.391304347826087,0.4188034188034188,0.4897959183673469,0.7625,0.40594059405940597,0.5313218162839248,0.5359469696969696,0.5373517094017094,0.07692307692307693,0.16818181818181818,0.09968354430379747,0.2848101265822785,8.088205128205129,24.702105263157893,0.2794169925346605,2.0,9.0,,,2.0,0.006968641114982578,,1.0,1.0,0.009852216748768473,,True
203459,1610612757,Allen Crabbe,Allen Crabbe,203459,POR,16994.0,283,-11.0,556,553,153.0,157,70,1109,12,15,,1.0,4.0,5.0,1.0,2.0,,7.0,6.0,16.0,,1.0,1.0,6.0,6.0,19.0,,2.0,2.0,6.0,13,24,12.0,35.0,6.0,68,597,,3.0,,3.0,2.0,2.0,4.0,7.0,3.0,12.0,3.0,20.0,22.0,4.0,36.0,,,,19.0,6.0,2.0,,15.0,4.0,19,3.0,1.0,4.0,4.0,7.0,42,1.0,3.0,,5.0,14,1.0,20,4,24,3.0,12.0,8.0,4.0,3.0,1.0,2.0,5.0,1.0,1.0,,3.0,8,1.0,1.0,16,31,,1.0,,8,1.0,1.0,,8.0,2.0,,4.0,1.0,2.0,,,2.0,4.0,2.0,,,20.0,153.0,4.0,1.0,0.8461538461538461,0.8461538461538461,1.0,0.34285714285714286,,0.25,0.34285714285714286,0.5416666666666666,,0.5714285714285714,0.5254237288135594,,0.4473684210526316,0.5483870967741935,0.14285714285714285,0.5,0.5932203389830508,,0.08333333333333333,0.13333333333333333,,,,10.9375,0.375,0.05263157894736842,,0.0707070707070707,0.014778325123152709,0.08771929824561403,0.011904761904761904,0.07450980392156863,0.013937282229965157,,0.015151515151515152,0.021505376344086023,,0.03333333333333333,0.09090909090909091,0.05454545454545454,0.06818181818181818,0.1111111111111111,,0.09375,0.5,0.2542372881355932,0.8,0.9230769230769231,0.8333333333333334,0.03389830508474576,0.5,0.5,1.0,0.11864406779661017,,,,0.2711864406779661,0.375,0.375,1.0,0.3220338983050847,0.3157894736842105,0.3157894736842105,1.0,0.16666666666666666,,,0.16666666666666666,,,0.3333333333333333,,,0.2631578947368421,0.8,0.3157894736842105,0.16666666666666666,0.3157894736842105,0.3333333333333333,0.847457627118644,0.3157894736842105,0.5917949152542372,0.5403500000000001,0.5916710526315788,0.06557377049180328,0.15384615384615385,0.029411764705882353,0.29411764705882354,6.933333333333334,24.382857142857137,0.2751798561151079,,,,,,,,2.0,2.0,,1.0,True
203086,1610612757,Meyers Leonard,Meyers Leonard,203086,POR,12187.0,203,62.0,401,400,147.0,119,43,801,7,14,2.0,4.0,1.0,4.0,12.0,14.0,5.0,5.0,,1.0,,,,,4.0,14.0,1.0,1.0,,2.0,24,33,4.0,15.0,9.0,69,401,3.0,5.0,1.0,1.0,2.0,11.0,5.0,9.0,,2.0,8.0,18.0,34.0,14.0,12.0,,6.0,,14.0,4.0,1.0,,1.0,,1,,,,,1.0,2,7.0,6.0,,8.0,32,2.0,42,13,55,,2.0,1.0,1.0,,,,5.0,1.0,,,1.0,5,1.0,1.0,15,26,,4.0,2.0,11,5.0,,1.0,10.0,1.0,,2.0,2.0,4.0,3.0,,1.0,4.0,2.0,,,18.0,145.0,2.0,2.0,0.7083333333333334,0.8095238095238095,1.0,0.26666666666666666,1.0,,0.26666666666666666,0.7272727272727273,0.6,0.5555555555555556,0.625,0.75,0.45454545454545453,0.6634615384615384,0.7857142857142857,0.6,0.3125,,0.030303030303030304,0.07142857142857142,,,,12.723214285714285,,0.16666666666666666,,0.22857142857142856,0.05263157894736842,0.12307692307692308,0.11666666666666667,0.1951219512195122,0.07471264367816093,0.10256410256410256,,0.045454545454545456,0.044444444444444446,0.3333333333333333,0.13953488372093023,0.24390243902439024,0.2857142857142857,0.1320754716981132,0.08333333333333333,,0.5,0.2916666666666667,0.5,0.5384615384615384,0.5714285714285714,0.2916666666666667,0.8571428571428571,0.8571428571428571,0.75,0.10416666666666667,1.0,1.0,0.8,0.020833333333333332,,,,0.2916666666666667,0.2857142857142857,0.2857142857142857,1.0,0.6666666666666666,0.5,,,,,0.16666666666666666,1.0,1.0,0.36363636363636365,0.25,,,0.18181818181818182,,0.6041666666666666,0.2857142857142857,0.5232114583333333,0.5986875,0.4678409090909091,0.06,0.058823529411764705,0.15942028985507245,0.2608695652173913,6.8606060606060595,25.30666666666667,0.36658354114713215,1.0,,,,1.0,0.0625,,,,,,True
