EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,BlockingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsPutbacks,BadPassOutOfBoundsTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyAtRimFGM,SecondChanceCorner3FGM,SecondChanceFG3M,PtsUnassisted3s,HeaveAttempts,FTOffRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Offensive Fouls Drawn,BlockingFoulsDrawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimAccuracy,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,Offensive Fouls,ShortMidRangePctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedLongMidRange,DefensiveGoaltends,3SecondViolations,OffensiveGoaltends,Defensive 3 Seconds Violations,Blocked3s,BlockedArc3,on,Arc3PctBlocked,HeaveMakes,Clear Path Fouls,BlockedCorner3
101122,1610612748,Danny Granger,Danny Granger,101122,MIA,7883.0,131,-25,240,238,68.0,72,27.0,478,5.0,9.0,1.0,2.0,1.0,1.0,8.0,1.0,9.0,1.0,4.0,3.0,14.0,1.0,1.0,4.0,7.0,26.0,4.0,18.0,9.0,35.0,265,1.0,4.0,1.0,2.0,4.0,1.0,8.0,1.0,4.0,1.0,6.0,10.0,4.0,12.0,14.0,3.0,4.0,1.0,5.0,3.0,8.0,2.0,1.0,2.0,2.0,1.0,19.0,3.0,3.0,2.0,8.0,1.0,11.0,6.0,17.0,1.0,5.0,4.0,1.0,3.0,1.0,1.0,2.0,4.0,9.0,1.0,15,8.0,1.0,10.0,2.0,6.0,3.0,2.0,1.0,3.0,1.0,6.0,68.0,0.7142857142857143,0.7142857142857143,1.0,0.2222222222222222,0.25,0.2222222222222222,0.2692307692307692,0.25,0.125,0.29545454545454547,0.2,0.20833333333333334,0.3645833333333333,0.3333333333333333,0.23076923076923078,0.4090909090909091,0.05555555555555555,0.15384615384615385,0.2222222222222222,0.125,0.1111111111111111,0.25,19.402985074626866,0.75,0.1,0.11428571428571428,0.04054054054054054,0.05555555555555555,0.08333333333333333,0.09433962264150944,0.05454545454545454,0.10344827586206896,0.11538461538461539,0.14285714285714285,0.05555555555555555,0.125,0.06451612903225806,0.037037037037037035,0.3333333333333333,0.20454545454545456,0.5555555555555556,0.7142857142857143,0.8,0.18181818181818182,0.125,0.14285714285714285,0.20454545454545456,0.1111111111111111,0.125,1.0,0.09090909090909091,0.25,0.3333333333333333,1.0,0.3181818181818182,0.21428571428571427,0.21428571428571427,1.0,0.4,0.5,1.0,0.2,0.08333333333333333,0.3333333333333333,0.25,0.6136363636363636,0.21428571428571427,0.4883125000000001,0.47016250000000004,0.4254916666666666,0.125,0.2,0.11428571428571428,0.17142857142857143,10.357692307692307,24.62777777777778,0.2833333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
200761,1610612748,Shawne Williams,Shawne Williams,200761,MIA,12754.0,213,-52,385,387,122.0,110,51.0,772,2.0,4.0,1.0,2.0,,,,3.0,14.0,3.0,17.0,9.0,23.0,,2.0,6.0,5.0,18.0,12.0,40.0,8.0,54.0,422,1.0,6.0,2.0,,2.0,2.0,5.0,3.0,11.0,6.0,19.0,6.0,4.0,36.0,23.0,9.0,1.0,,3.0,4.0,7.0,3.0,1.0,1.0,1.0,1.0,18.0,1.0,2.0,12.0,8.0,4.0,24.0,3.0,27.0,,5.0,4.0,1.0,1.0,1.0,3.0,,4.0,14.0,2.0,26,9.0,,8.0,,2.0,4.0,1.0,3.0,4.0,3.0,19.0,122.0,0.6,0.75,1.0,0.3,0.2727272727272727,0.3,0.2777777777777778,0.16666666666666666,0.4,0.39655172413793105,0.125,0.40625,0.43548387096774194,0.125,0.5,0.6896551724137931,,0.05555555555555555,0.25,,,,14.965986394557822,0.25,0.25,0.07476635514018691,0.016260162601626018,0.19047619047619047,0.014084507042253521,0.11764705882352941,0.015463917525773196,,0.022222222222222223,0.025,0.058823529411764705,0.15151515151515152,0.14893617021276595,,0.75,0.06896551724137931,0.5,0.6666666666666666,0.5,,,,0.2413793103448276,0.21428571428571427,0.21428571428571427,0.6666666666666666,0.29310344827586204,0.17647058823529413,0.17647058823529413,1.0,0.39655172413793105,0.391304347826087,0.391304347826087,1.0,0.25,0.5,,,,0.375,0.3333333333333333,0.7586206896551724,0.391304347826087,0.5060379310344828,0.44586666666666663,0.48169687499999997,0.03333333333333333,0.1,0.037037037037037035,0.35185185185185186,14.855555555555554,24.7575,0.3168831168831169,2.0,1.0,5.0,2.0,3.0,3.0,1.0,2.0,6.0,2.0,0.024390243902439025,0.04,0.3125,0.25,0.3125,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
201596,1610612748,Mario Chalmers,Mario Chalmers,201596,MIA,34341.0,572,4,1064,1073,309.0,274,127.0,2137,38.0,69.0,3.0,4.0,24.0,14.0,26.0,11.0,26.0,7.0,25.0,13.0,40.0,4.0,6.0,20.0,63.0,121.0,20.0,65.0,53.0,239.0,1115,7.0,9.0,11.0,8.0,31.0,19.0,44.0,9.0,31.0,23.0,88.0,40.0,86.0,54.0,38.0,13.0,8.0,,57.0,33.0,90.0,23.0,10.0,37.0,9.0,11.0,213.0,3.0,6.0,11.0,33.0,3.0,47.0,10.0,57.0,2.0,30.0,21.0,9.0,26.0,19.0,26.0,7.0,52.0,23.0,1.0,65,83.0,2.0,75.0,8.0,25.0,2.0,2.0,,2.0,1.0,88.0,309.0,0.31746031746031744,0.3333333333333333,0.9,0.3076923076923077,0.2903225806451613,0.31746031746031744,0.5206611570247934,0.7777777777777778,0.4318181818181818,0.5,0.575,0.43333333333333335,0.5506912442396313,0.6739130434782609,0.5,0.34946236559139787,,0.06611570247933884,0.08695652173913043,0.07692307692307693,,,22.185430463576157,0.5,0.05357142857142857,0.09969788519637462,0.0189873417721519,0.07534246575342465,0.01910828025477707,0.09224318658280922,0.019027484143763214,0.009708737864077669,0.019230769230769232,0.08620689655172414,0.043478260869565216,0.15447154471544716,0.0625,0.023809523809523808,0.5,0.3709677419354839,0.5507246376811594,0.6031746031746031,0.4473684210526316,0.13978494623655913,0.5384615384615384,0.5833333333333334,0.13978494623655913,0.4230769230769231,0.4230769230769231,0.2727272727272727,0.13440860215053763,0.28,0.28,0.8571428571428571,0.21505376344086022,0.325,0.325,0.9230769230769231,0.2,0.75,0.6666666666666666,0.2,0.32,0.26666666666666666,0.3,0.7204301075268817,0.34210526315789475,0.5105690217391305,0.5337218749999999,0.4866321917808219,0.12745098039215685,0.18115942028985507,0.1297071129707113,0.3682008368200837,6.57685950413223,25.69692307692307,0.29041353383458646,7.0,3.0,11.0,6.0,8.0,2.0,2.0,13.0,11.0,10.0,0.029850746268656716,0.012658227848101266,0.11764705882352941,0.35,0.14666666666666667,0.2727272727272727,11.0,3.0,3.0,6.0,2.0,1.0,10.0,2.0,2.0,3.0,17.0,4.0,15.0,6.0,4.0,1.0,0.2727272727272727,0.022727272727272728,0.018867924528301886,0.42857142857142855,1.0,0.4583333333333333,0.015151515151515152,,,,,,,,,,,,,True,,,,
203120,1610612748,Justin Hamilton,Justin Hamilton,203120,MIA,5451.0,91,-1,168,166,87.0,61,24.0,334,5.0,9.0,3.0,5.0,6.0,1.0,5.0,,2.0,,,3.0,6.0,2.0,1.0,4.0,6.0,16.0,3.0,6.0,,21.0,167,3.0,6.0,2.0,,9.0,5.0,10.0,1.0,4.0,,13.0,8.0,4.0,9.0,6.0,3.0,2.0,,,4.0,4.0,3.0,1.0,,,,12.0,2.0,8.0,3.0,4.0,1.0,8.0,11.0,19.0,,3.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,5.0,,7,3.0,,,,,2.0,2.0,,2.0,1.0,13.0,87.0,0.6666666666666666,1.0,1.0,0.5,0.25,0.5,0.375,0.5,0.5,0.4772727272727273,0.5625,0.4642857142857143,0.4772727272727273,0.5625,0.4642857142857143,0.2727272727272727,,0.125,,0.4,,,13.402061855670103,0.5,0.25,0.0975609756097561,0.16326530612244897,0.08333333333333333,0.08,0.09090909090909091,0.13513513513513514,0.23529411764705882,0.09090909090909091,0.13333333333333333,0.18181818181818182,,0.08695652173913043,,0.5,0.4090909090909091,0.5555555555555556,0.5555555555555556,0.6,0.22727272727272727,0.2,0.3333333333333333,0.09090909090909091,,,,,,,,0.2727272727272727,0.5,0.5,1.0,0.625,0.6,0.3333333333333333,0.25,0.42857142857142855,0.2857142857142857,0.25,0.6818181818181818,0.5,0.5018272727272727,0.5770333333333334,0.4894214285714285,,,0.42857142857142855,0.6190476190476191,5.64375,25.2,0.5178571428571429,,,,4.0,1.0,,1.0,,,,0.1111111111111111,0.14285714285714285,0.07692307692307693,,,,4.0,,1.0,,,1.0,,,,1.0,1.0,,,,,,0.5,0.125,,,,0.6666666666666666,,1.0,1.0,1.0,0.5,1.0,,,,,,,,True,,,,
203516,1610612748,James Ennis III,James Ennis III,203516,MIA,63084.0,1051,-6,1967,1979,587.0,531,240.0,3946,55.0,100.0,16.0,28.0,24.0,6.0,20.0,9.0,32.0,15.0,44.0,16.0,51.0,7.0,2.0,12.0,70.0,152.0,31.0,95.0,79.0,312.0,2041,18.0,35.0,10.0,16.0,64.0,15.0,33.0,2.0,21.0,23.0,59.0,84.0,56.0,87.0,50.0,16.0,25.0,,30.0,18.0,48.0,11.0,7.0,20.0,2.0,8.0,114.0,13.0,36.0,37.0,66.0,22.0,125.0,51.0,176.0,10.0,25.0,12.0,13.0,21.0,15.0,18.0,6.0,39.0,43.0,1.0,89,71.0,3.0,94.0,10.0,50.0,17.0,12.0,4.0,17.0,11.0,59.0,587.0,0.6,0.7636363636363637,0.9354838709677419,0.3263157894736842,0.09523809523809523,0.32978723404255317,0.4605263157894737,0.5142857142857142,0.45454545454545453,0.4716599190283401,0.5333333333333333,0.3333333333333333,0.5397923875432526,0.6037735849056604,0.44696969696969696,0.38461538461538464,,0.16447368421052633,0.21,0.15,0.03125,,14.642857142857144,0.5384615384615384,0.275,0.10891089108910891,0.058919803600654665,0.1178343949044586,0.04391891891891892,0.11195652173913044,0.05402425578831312,0.045871559633027525,0.04784688995215311,0.07766990291262135,0.12290502793296089,0.12669683257918551,0.10548523206751055,0.08333333333333333,0.6470588235294118,0.4048582995951417,0.55,0.6962025316455697,0.5818181818181818,0.08097165991902834,0.3,0.35294117647058826,0.12955465587044535,0.28125,0.2903225806451613,0.8888888888888888,0.17813765182186234,0.3409090909090909,0.3409090909090909,0.9333333333333333,0.20647773279352227,0.3137254901960784,0.3137254901960784,0.9375,0.6222222222222222,0.5714285714285714,0.0625,0.15555555555555556,0.4444444444444444,0.2222222222222222,0.16666666666666666,0.7894736842105263,0.32,0.5499412601626018,0.5518448717948718,0.5576830188679245,0.17421602787456447,0.2604166666666667,0.20512820512820512,0.1891025641025641,5.729605263157896,24.976842105263156,0.2984239959328927,3.0,,9.0,30.0,2.0,10.0,4.0,2.0,11.0,2.0,0.08520179372197309,0.041176470588235294,0.15584415584415584,0.06666666666666667,0.16666666666666666,,13.0,1.0,4.0,6.0,1.0,2.0,7.0,,2.0,3.0,8.0,3.0,2.0,5.0,,,0.4,0.030303030303030304,0.034482758620689655,0.3333333333333333,1.0,0.5416666666666666,,3.0,3.0,0.3333333333333333,0.42857142857142855,1.0,1.0,,,,,,,True,,,,
2365,1610612748,Chris Andersen,Chris Andersen,2365,MIA,16214.0,270,2,516,519,138.0,141,59.0,1035,24.0,36.0,11.0,16.0,11.0,1.0,7.0,2.0,7.0,2.0,3.0,,,,,,27.0,50.0,2.0,3.0,20.0,80.0,522,11.0,18.0,,7.0,29.0,10.0,13.0,1.0,1.0,7.0,30.0,36.0,18.0,6.0,,,5.0,,10.0,2.0,12.0,2.0,,7.0,2.0,1.0,26.0,6.0,19.0,12.0,29.0,6.0,47.0,25.0,72.0,1.0,10.0,9.0,1.0,8.0,5.0,7.0,3.0,15.0,16.0,,23,31.0,2.0,27.0,1.0,11.0,18.0,13.0,5.0,18.0,12.0,30.0,138.0,0.6666666666666666,0.8571428571428571,1.0,0.6666666666666666,1.0,0.6666666666666666,0.54,0.6111111111111112,0.7692307692307693,0.5660377358490566,0.6111111111111112,0.8214285714285714,0.6060606060606061,0.6304347826086957,0.7894736842105263,0.05660377358490566,,0.1,0.1111111111111111,0.14285714285714285,,,13.965517241379311,0.5333333333333333,0.375,0.16111111111111112,0.11949685534591195,0.19672131147540983,0.09090909090909091,0.17012448132780084,0.1111111111111111,0.08064516129032258,0.09090909090909091,0.06779661016949153,0.2037037037037037,0.208955223880597,0.20833333333333334,0.05263157894736842,0.6666666666666666,0.6792452830188679,0.6666666666666666,0.75,0.6666666666666666,0.1320754716981132,0.14285714285714285,0.16666666666666666,0.1320754716981132,0.2857142857142857,0.2857142857142857,0.5,0.05660377358490566,0.6666666666666666,0.6666666666666666,1.0,,,,,0.8888888888888888,0.6875,0.36363636363636365,,0.7857142857142857,,,0.7358490566037735,,0.5968783018867924,0.63086875,0.6117071428571428,0.1746031746031746,0.18333333333333332,0.3625,0.375,4.07,23.2,0.26744186046511625,,1.0,1.0,12.0,3.0,1.0,8.0,3.0,1.0,3.0,0.14035087719298245,0.15,0.15384615384615385,,0.07142857142857142,1.0,10.0,,,,,,,,1.0,1.0,6.0,,4.0,3.0,,,,,0.09090909090909091,,,0.9090909090909091,,,2.0,1.0,,,,2.0,1.0,,,,,True,,,,
2617,1610612748,Udonis Haslem,Udonis Haslem,2617,MIA,17571.0,293,-21,532,548,161.0,158,76.0,1080,25.0,42.0,7.0,13.0,11.0,3.0,8.0,6.0,18.0,1.0,2.0,,,,,,34.0,68.0,1.0,2.0,10.0,81.0,554,8.0,16.0,,1.0,17.0,11.0,18.0,,1.0,2.0,24.0,44.0,24.0,3.0,,,10.0,,9.0,3.0,12.0,2.0,1.0,4.0,2.0,3.0,27.0,2.0,20.0,18.0,25.0,10.0,53.0,22.0,75.0,2.0,6.0,4.0,2.0,8.0,6.0,8.0,2.0,16.0,13.0,2.0,32,24.0,5.0,20.0,2.0,8.0,3.0,3.0,,3.0,3.0,24.0,161.0,0.6470588235294118,0.7857142857142857,1.0,0.5,,0.5,0.5,0.5,0.6111111111111112,0.5071428571428571,0.5,0.5789473684210527,0.5126582278481012,0.53125,0.5714285714285714,0.02857142857142857,,0.14705882352941177,0.19047619047619047,0.125,0.05555555555555555,,15.347334410339256,0.5,0.35714285714285715,0.16025641025641027,0.10989010989010989,0.1978021978021978,0.022988505747126436,0.17408906882591094,0.08178438661710037,0.030303030303030304,0.03278688524590164,0.14583333333333334,0.1836734693877551,0.15254237288135594,0.2,0.08,1.0,0.6,0.5952380952380952,0.7352941176470589,0.6,0.11428571428571428,0.375,0.42857142857142855,0.2571428571428571,0.3333333333333333,0.35294117647058826,0.8333333333333334,0.02857142857142857,0.5,0.5,1.0,,,,,0.8125,0.5384615384615384,0.14285714285714285,,0.5789473684210527,,,0.6285714285714286,,0.5352507142857141,0.5375714285714286,0.5538947368421052,0.10526315789473684,0.10810810810810811,0.20987654320987653,0.2962962962962963,6.400000000000001,23.799999999999997,0.3026315789473684,,,1.0,12.0,1.0,5.0,2.0,3.0,2.0,2.0,0.171875,0.1346153846153846,0.19047619047619047,,0.05263157894736842,,9.0,,,,,,2.0,,,1.0,4.0,,4.0,1.0,,,,,,,,0.8181818181818182,,,3.0,0.6666666666666666,,,,,2.0,,,,,True,,,,
202355,1610612748,Hassan Whiteside,Hassan Whiteside,202355,MIA,13993.0,233,-1,444,442,152.0,137,59.0,886,45.0,62.0,9.0,16.0,17.0,16.0,34.0,4.0,6.0,,,,,,,,65.0,102.0,,,11.0,141.0,461,12.0,24.0,,5.0,29.0,25.0,31.0,,,7.0,57.0,90.0,40.0,,,,10.0,,,1.0,1.0,1.0,,,,,3.0,4.0,19.0,24.0,37.0,5.0,66.0,24.0,90.0,3.0,5.0,4.0,1.0,8.0,6.0,11.0,2.0,19.0,13.0,,28,28.0,,29.0,5.0,12.0,28.0,15.0,11.0,28.0,18.0,57.0,152.0,0.6923076923076923,0.7627118644067796,,,,,0.6372549019607843,0.5,0.8064516129032258,0.6372549019607843,0.5,0.8064516129032258,0.618421052631579,0.5,0.6951219512195121,,,0.09803921568627451,0.0967741935483871,0.11764705882352941,,,25.925925925925927,0.42105263157894735,0.3125,0.2483221476510067,0.1357142857142857,0.3380281690140845,0.0625,0.2772727272727273,0.11274509803921569,0.2,0.044444444444444446,0.08928571428571429,0.2682926829268293,0.40384615384615385,0.3559322033898305,0.1111111111111111,0.6428571428571429,0.6078431372549019,0.7258064516129032,0.8035714285714286,0.7777777777777778,0.3333333333333333,0.47058823529411764,0.5333333333333333,0.058823529411764705,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,0.6666666666666666,0.5625,0.1111111111111111,,0.5483870967741935,,,0.6078431372549019,,0.536256862745098,0.5152,0.5358838709677419,0.11009174311926606,0.11009174311926606,0.20567375886524822,0.40425531914893614,4.090196078431373,,0.34234234234234234,,,,12.0,1.0,2.0,5.0,5.0,5.0,5.0,0.16666666666666666,0.057692307692307696,0.25,,,,17.0,,,,,1.0,1.0,,,1.0,7.0,1.0,,,,,,0.043478260869565216,0.10526315789473684,,,1.0,,,5.0,0.5,,,2.0,3.0,2.0,1.0,,,,True,,,,
202708,1610612748,Norris Cole,Norris Cole,202708,MIA,15442.0,257,-51,477,479,110.0,162,55.0,956,12.0,30.0,,,3.0,4.0,13.0,8.0,17.0,,1.0,5.0,16.0,1.0,2.0,5.0,24.0,60.0,5.0,17.0,4.0,67.0,513,,,1.0,,3.0,3.0,11.0,2.0,5.0,4.0,16.0,14.0,34.0,9.0,16.0,5.0,6.0,,23.0,10.0,33.0,9.0,1.0,15.0,4.0,4.0,76.0,1.0,2.0,6.0,19.0,1.0,26.0,3.0,29.0,3.0,6.0,2.0,4.0,9.0,8.0,5.0,1.0,14.0,5.0,2.0,19,15.0,1.0,4.0,,,2.0,2.0,,2.0,,16.0,110.0,0.2916666666666667,0.2916666666666667,0.6,0.29411764705882354,0.4,0.29411764705882354,0.4,,0.2727272727272727,0.4090909090909091,1.5,0.375,0.4240506329113924,1.5,0.4444444444444444,0.22077922077922077,,0.1,0.16666666666666666,,0.058823529411764705,,17.190388170055453,0.6428571428571429,0.0625,0.12751677852348994,0.012658227848101266,0.07792207792207792,0.015384615384615385,0.11061946902654868,0.013452914798206279,,0.019230769230769232,0.14754098360655737,0.09302325581395349,0.13333333333333333,0.08333333333333333,0.07317073170731707,,0.38961038961038963,0.4,0.48,0.3333333333333333,0.16883116883116883,0.3076923076923077,0.3076923076923077,0.22077922077922077,0.47058823529411764,0.5,0.375,0.012987012987012988,,,,0.2077922077922078,0.3125,0.3125,0.6,,,,1.0,0.1875,0.3125,0.4,0.6103896103896104,0.3125,0.5054883116883118,0.54375,0.46518125000000005,,,0.04477611940298507,0.23880597014925373,7.868333333333334,24.947058823529414,0.23060796645702306,,,,,2.0,1.0,,2.0,3.0,2.0,0.03773584905660377,,0.058823529411764705,,,,,,1.0,6.0,,,,,,,2.0,,1.0,1.0,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,True,,,,
203894,1610612748,Shabazz Napier,Shabazz Napier,203894,MIA,21429.0,357,14,648,656,220.0,170,79.0,1304,9.0,17.0,,1.0,3.0,3.0,7.0,10.0,31.0,4.0,12.0,16.0,35.0,,3.0,10.0,22.0,55.0,20.0,47.0,16.0,120.0,649,,4.0,1.0,2.0,2.0,8.0,12.0,5.0,13.0,5.0,36.0,4.0,40.0,48.0,35.0,16.0,3.0,,21.0,15.0,36.0,11.0,4.0,14.0,1.0,6.0,87.0,2.0,3.0,12.0,25.0,,37.0,5.0,42.0,1.0,11.0,6.0,5.0,22.0,18.0,10.0,4.0,32.0,11.0,1.0,23,28.0,,22.0,1.0,8.0,,,,,,36.0,220.0,0.09090909090909091,0.09090909090909091,0.8,0.425531914893617,0.38461538461538464,0.425531914893617,0.4,,0.6666666666666666,0.5098039215686274,,0.62,0.5357142857142857,0.16666666666666666,0.6206896551724138,0.46078431372549017,,0.05454545454545454,0.11764705882352941,0.14285714285714285,,,19.45945945945946,0.6875,,0.12886597938144329,0.014925373134328358,0.11214953271028037,0.02127659574468085,0.12292358803986711,0.01694915254237288,0.025,,0.18032786885245902,0.05263157894736842,0.14473684210526316,0.12195121951219512,0.018867924528301886,,0.16666666666666666,0.5294117647058824,0.6,0.1111111111111111,0.06862745098039216,0.42857142857142855,0.5,0.30392156862745096,0.3225806451612903,0.3225806451612903,0.1,0.11764705882352941,0.3333333333333333,0.3333333333333333,1.0,0.3431372549019608,0.45714285714285713,0.45714285714285713,0.75,0.2,,,,0.12,0.4,0.3,0.6274509803921569,0.45714285714285713,0.48484411764705887,0.428925,0.437024,0.08181818181818182,0.12903225806451613,0.016666666666666666,0.3,12.409090909090908,25.121276595744682,0.3395061728395062,1.0,2.0,3.0,,4.0,,,2.0,4.0,2.0,,0.023809523809523808,0.08,0.2,0.12,0.6666666666666666,2.0,,,12.0,,,1.0,1.0,2.0,4.0,11.0,,3.0,1.0,,1.0,,,0.058823529411764705,,,0.6666666666666666,0.020833333333333332,,1.0,,,,,,,,,,,True,,,,
