EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,FTDefRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,BlockingFouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,3SecondViolations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,FTOffRebounds,Travels,LongMidRangePctBlocked,OffFTReboundPct,Defensive 3 Seconds Violations,Blocked3s,BlockedArc3,BlockedCorner3,DefensiveGoaltends,Corner3PctBlocked,Clear Path Fouls,OffensiveGoaltends,on,HeaveMakes
1737,1610612741,Nazr Mohammed,Nazr Mohammed,1737,CHI,1699.0,28,-2.0,50,52,17,15,9,102,2.0,3,1.0,2.0,1.0,2,3,4,47,1.0,2.0,2.0,1.0,2,2.0,2.0,2.0,1.0,2.0,4.0,6.0,3.0,9,1.0,1.0,1.0,1.0,2,1.0,3,1.0,2.0,3,4,1.0,1.0,1.0,1.0,1.0,17,0.5,1.0,0.6666666666666666,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5,10.0,0.3333333333333333,0.21052631578947367,0.05263157894736842,0.3333333333333333,0.2222222222222222,0.24,0.10714285714285714,0.125,0.25,0.25,0.4,0.1,0.25,0.5,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5,1.0,0.5,1.0,1.0,0.5169,0.4798,0.4917,0.5,2.1666666666666665,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201166,1610612741,Aaron Brooks,Aaron Brooks,201166,CHI,58443.0,974,178.0,1871,1850,662,474,251,3721,57.0,126,3.0,10.0,47.0,99,244,455,1951,4.0,13.0,24.0,75.0,30,168.0,,5.0,7.0,18.0,45.0,64.0,12.0,76,34.0,19.0,52.0,36.0,27,6.0,79,5.0,28.0,40,94,2.0,8.0,4.0,8.0,4.0,651,0.15151515151515152,0.15151515151515152,0.4057377049180328,0.3076923076923077,0.48668280871670705,0.46,0.5136363636363637,0.46153846153846156,23.95016151361329,0.6582278481012658,0.06540697674418605,0.0112,0.07692307692307693,0.0205761316872428,0.06832971800433839,0.013824884792626729,0.007142857142857143,0.021621621621621623,0.08018867924528301,0.06132075471698113,0.056818181818181816,0.055865921787709494,0.14545454545454545,0.5,0.3050847457627119,0.4523809523809524,0.5327102803738317,0.14035087719298245,0.4,0.3,0.3671875,0.7142857142857143,0.4923104166666668,0.5082441176470588,0.492319105691057,0.05274725274725275,6.976639344262295,0.3538214858364511,20.0,28.0,73.0,14.0,45.0,8.0,21.0,2.0,3.0,1.0,5.0,60.0,148.0,3.0,9.0,16.0,48.0,68.0,169.0,53.0,5.0,12.0,1.0,29.0,17.0,53.0,31.0,140.0,126.0,78.0,4.0,144.0,60.0,22.0,2.0,83.0,35.0,118.0,24.0,11.0,46.0,13.0,24.0,271.0,1.0,5.0,15.0,11.0,16.0,5.0,2.0,3.0,1.0,66.0,8.0,1.0,4.0,1.0,67.0,4.0,3.0,3.0,21.0,6.0,7.0,1.0,3.0,1.0,135.0,12.0,4.0,0.6176470588235294,0.40236686390532544,0.4166666666666667,0.32075471698113206,0.4121212121212121,0.38666666666666666,0.42578125,0.4756944444444444,0.4092009685230024,0.011834319526627219,0.09016393442622951,0.15079365079365079,0.0410958904109589,0.013513513513513514,0.018518518518518517,0.024390243902439025,0.0055248618784530384,0.017241379310344827,0.024154589371980676,0.17675544794188863,0.3835616438356164,0.4,0.14285714285714285,0.1089588377723971,0.3111111111111111,0.3111111111111111,0.21428571428571427,0.05084745762711865,0.38095238095238093,0.38095238095238093,1.0,0.3583535108958838,0.40540540540540543,0.410958904109589,0.5666666666666667,0.3333333333333333,0.12,0.6666666666666666,1.0,0.36,0.3333333333333333,1.0,0.425531914893617,0.0390625,0.2,0.375,0.3333333333333333,0.4166666666666667,0.06235565819861432,0.08045977011494253,0.03488372093023256,0.3076923076923077,25.99467455621302,,,,,,,,,,,,,True,
201565,1610612741,Derrick Rose,Derrick Rose,201565,CHI,72989.0,1216,85.0,2399,2402,542,458,302,4801,97.0,187,12.0,16.0,36.0,196,424,706,2514,21.0,41.0,70.0,86.0,96,296.0,14.0,2.0,21.0,36.0,64.0,101.0,24.0,125,26.0,19.0,75.0,51.0,52,15.0,127,6.0,27.0,27,51,3.0,15.0,6.0,15.0,4.0,524,0.24489795918367346,0.25396825396825395,0.46226415094339623,0.5121951219512195,0.4520123839009288,0.5357142857142857,0.4943820224719101,0.5645161290322581,30.509090909090908,0.5905511811023622,0.06859592711682744,0.025703794369645042,0.11320754716981132,0.006097560975609756,0.07993605115907274,0.020087336244541485,0.03536977491961415,0.007518796992481203,0.06534090909090909,0.055970149253731345,0.08306709265175719,0.10843373493975904,0.13043478260869565,0.26666666666666666,0.2894736842105263,0.5187165775401069,0.60625,0.25773195876288657,0.2857142857142857,0.75,0.26666666666666666,0.6331269349845201,0.5038160436137068,0.48140816326530617,0.4798621212121212,0.09915014164305949,8.417452830188678,0.2259274697790746,22.0,52.0,120.0,47.0,117.0,3.0,10.0,,2.0,,3.0,61.0,212.0,6.0,13.0,11.0,46.0,64.0,222.0,122.0,6.0,15.0,10.0,39.0,11.0,49.0,43.0,154.0,141.0,51.0,4.0,208.0,61.0,37.0,5.0,161.0,46.0,207.0,31.0,15.0,68.0,27.0,66.0,460.0,1.0,8.0,7.0,23.0,24.0,7.0,1.0,2.0,,114.0,6.0,,8.0,4.0,150.0,15.0,,2.0,65.0,1.0,15.0,4.0,5.0,,145.0,4.0,10.0,0.734375,0.2882882882882883,0.4,0.22448979591836735,0.29357798165137616,0.45348837209302323,0.4111111111111111,0.48125,0.34365325077399383,0.02252252252252252,0.08726415094339622,0.1443850267379679,0.06666666666666667,0.02358490566037736,0.017543859649122806,0.02586206896551724,0.014598540145985401,,0.02416918429003021,0.18575851393188855,0.43333333333333335,0.4642857142857143,0.21153846153846154,0.18111455108359134,0.4017094017094017,0.40869565217391307,0.2553191489361702,0.015479876160990712,0.3,0.3,1.0,0.3281733746130031,0.28773584905660377,0.2946859903381642,0.7213114754098361,0.16666666666666666,0.03571428571428571,,,0.23214285714285715,0.46153846153846156,0.8333333333333334,0.6111111111111112,0.022222222222222223,,0.34074074074074073,0.2391304347826087,0.2932692307692308,0.09469153515064563,0.1371308016877637,0.004484304932735426,0.21813031161473087,25.719819819819822,1.0,3.0,0.017094017094017096,0.01639344262295082,,,,,,,,,True,
202703,1610612741,Nikola Mirotic,Nikola Mirotic,202703,CHI,42894.0,715,165.0,1355,1356,430,334,178,2711,38.0,64,11.0,20.0,9.0,56,116,339,1369,13.0,27.0,40.0,23.0,52,60.0,14.0,7.0,18.0,37.0,96.0,146.0,26.0,172,23.0,17.0,20.0,14.0,12,3.0,32,3.0,10.0,48,77,1.0,23.0,17.0,23.0,12.0,423,0.4642857142857143,0.5306122448979592,0.4827586206896552,0.48148148148148145,0.5205761316872428,0.4264705882352941,0.5745762711864407,0.4878048780487805,20.92130518234165,0.625,0.1791044776119403,0.04316546762589928,0.21511627906976744,0.03431372549019608,0.18785310734463276,0.040257648953301126,0.045714285714285714,0.03333333333333333,0.11734693877551021,0.18354430379746836,0.24175824175824176,0.21323529411764705,0.2222222222222222,0.5217391304347826,0.26337448559670784,0.59375,0.6666666666666666,0.5,0.5882352941176471,0.55,0.15,0.7860082304526749,0.5234477272727274,0.521182608695652,0.492028813559322,0.11799410029498525,7.378448275862069,0.3173431734317343,4.0,4.0,21.0,14.0,31.0,20.0,49.0,,1.0,3.0,11.0,27.0,78.0,1.0,6.0,12.0,26.0,47.0,127.0,86.0,1.0,7.0,11.0,8.0,15.0,37.0,32.0,93.0,132.0,9.0,1.0,77.0,27.0,11.0,1.0,25.0,13.0,38.0,8.0,5.0,18.0,4.0,3.0,89.0,13.0,3.0,6.0,1.0,6.0,,,5.0,3.0,84.0,3.0,9.0,2.0,2.0,112.0,5.0,,,37.0,3.0,17.0,1.0,5.0,1.0,91.0,4.0,13.0,0.9361702127659575,0.3700787401574803,0.14285714285714285,0.40540540540540543,0.373015873015873,0.34782608695652173,0.5083333333333333,0.5602409638554217,0.522633744855967,0.007874015748031496,0.09482758620689655,0.109375,0.19047619047619047,0.01282051282051282,0.2765957446808511,0.041666666666666664,0.040983606557377046,0.037037037037037035,0.024390243902439025,0.08641975308641975,0.19047619047619047,0.23529411764705882,,0.12757201646090535,0.45161290322580644,0.45161290322580644,0.5,0.20164609053497942,0.40816326530612246,0.40816326530612246,1.0,0.32098765432098764,0.34615384615384615,0.35064935064935066,0.8888888888888888,0.2727272727272727,0.029411764705882353,,,0.17647058823529413,0.16666666666666666,1.0,0.4444444444444444,0.18333333333333332,0.2727272727272727,0.43333333333333335,0.46153846153846156,0.35064935064935066,0.14388489208633093,0.25,0.023076923076923078,0.2743362831858407,24.73779527559055,1.0,3.0,,0.022727272727272728,3.0,,,,,,,,True,
202710,1610612741,Jimmy Butler,Jimmy Butler,202710,CHI,150817.0,2514,238.0,4852,4849,1315,1032,641,9701,201.0,334,32.0,55.0,94.0,348,719,1301,5059,44.0,88.0,140.0,189.0,396,300.0,50.0,31.0,82.0,77.0,178.0,265.0,114.0,379,114.0,80.0,49.0,32.0,44,3.0,93,11.0,25.0,46,108,13.0,33.0,18.0,36.0,18.0,1290,0.5689655172413793,0.6130030959752322,0.48400556328233657,0.5,0.5016447368421053,0.5141509433962265,0.5779162956366874,0.56,21.673207277916518,0.5268817204301075,0.09554482018250134,0.049072411729503294,0.1233974358974359,0.047400611620795105,0.10253317249698432,0.048602150537634406,0.06717557251908397,0.044573643410852716,0.078125,0.09403254972875226,0.11343283582089553,0.12323232323232323,0.12403100775193798,0.5,0.36622807017543857,0.6017964071856288,0.6790540540540541,0.5572139303482587,0.5188679245283019,0.5818181818181818,0.3949579831932773,0.5778508771929824,0.5109268763796909,0.49635058823529415,0.5039330472103005,0.10760953112990007,8.678025034770519,0.27102225886232484,61.0,52.0,134.0,95.0,251.0,22.0,48.0,5.0,6.0,5.0,10.0,51.0,145.0,2.0,12.0,15.0,39.0,73.0,193.0,386.0,7.0,18.0,31.0,104.0,20.0,49.0,145.0,413.0,201.0,18.0,6.0,139.0,51.0,57.0,2.0,144.0,68.0,212.0,43.0,25.0,67.0,23.0,54.0,492.0,10.0,24.0,34.0,10.0,17.0,4.0,7.0,4.0,10.0,341.0,7.0,7.0,7.0,14.0,463.0,29.0,1.0,8.0,199.0,4.0,38.0,7.0,8.0,,410.0,9.0,35.0,0.9178082191780822,0.37823834196891193,0.3888888888888889,0.40816326530612246,0.39037433155080214,0.5502645502645502,0.5630252100840336,0.6377708978328174,0.21162280701754385,0.010362694300518135,0.07927677329624479,0.11377245508982035,0.11194029850746269,0.006896551724137931,0.07518796992481203,0.05194805194805195,0.02527075812274368,0.057971014492753624,0.057279236276849645,0.14692982456140352,0.3880597014925373,0.4369747899159664,0.5384615384615384,0.27521929824561403,0.3784860557768924,0.38461538461538464,0.6105263157894737,0.05263157894736842,0.4583333333333333,0.46808510638297873,0.9090909090909091,0.15899122807017543,0.35172413793103446,0.3541666666666667,0.9215686274509803,0.15625,0.05660377358490566,0.8333333333333334,1.0,0.11320754716981132,0.16666666666666666,1.0,0.648936170212766,0.04201680672268908,0.5,0.1638655462184874,0.38461538461538464,0.3669064748201439,0.1870967741935484,0.22384701912260968,0.02040816326530612,0.31744811683320523,25.44455958549223,1.0,4.0,0.01593625498007968,0.006802721088435374,,3.0,1.0,2.0,1.0,0.020833333333333332,,,True,
201959,1610612741,Taj Gibson,Taj Gibson,201959,CHI,65970.0,1100,79.0,2088,2087,637,400,291,4175,109.0,187,37.0,65.0,57.0,147,307,378,2198,40.0,75.0,101.0,79.0,202,92.0,56.0,25.0,79.0,28.0,108.0,148.0,105.0,253,22.0,11.0,18.0,7.0,25,5.0,43,8.0,15.0,56,100,2.0,47.0,39.0,49.0,32.0,631,0.6870748299319728,0.8487394957983193,0.4788273615635179,0.5333333333333333,0.4788273615635179,0.5333333333333333,0.5178082191780822,0.5489130434782609,16.76253081347576,0.4186046511627907,0.13670886075949368,0.10463576158940398,0.1044776119402985,0.09615384615384616,0.1285444234404537,0.10246305418719212,0.1541095890410959,0.08673469387755102,0.0933852140077821,0.15079365079365079,0.16370106761565836,0.1323529411764706,0.015625,0.6530612244897959,0.6091205211726385,0.5828877005347594,0.6942675159235668,0.6605504587155964,0.8666666666666667,0.5692307692307692,0.7215189873417721,0.6091205211726385,0.5214032573289902,0.5450109375000001,0.5474316455696203,0.2671957671957672,5.448859934853421,0.30507662835249044,34.0,29.0,76.0,9.0,44.0,,,,,,,,,,,,,,,84.0,,,21.0,45.0,,,35.0,125.0,,,,,,42.0,,25.0,19.0,44.0,19.0,,11.0,5.0,9.0,107.0,12.0,14.0,11.0,,11.0,,1.0,12.0,9.0,108.0,1.0,8.0,4.0,3.0,124.0,8.0,,,53.0,,13.0,1.0,7.0,3.0,123.0,8.0,12.0,,,,,,0.569620253164557,0.569620253164557,0.6009615384615384,,,0.13680781758957655,0.16042780748663102,0.10526315789473684,,0.21052631578947367,0.07929515418502203,0.06779661016949153,0.125,0.1206896551724138,0.247557003257329,0.3815789473684211,0.4264705882352941,0.6896551724137931,0.14332247557003258,0.20454545454545456,0.225,1.0,,,,,,,,,0.1891891891891892,,,,,,,0.5964912280701754,,,,,,0.15056818181818182,0.15056818181818182,,0.3306878306878307,,1.0,6.0,0.09090909090909091,0.01639344262295082,2.0,2.0,2.0,,1.0,,,,True,
203503,1610612741,Tony Snell,Tony Snell,203503,CHI,26396.0,440,46.0,847,860,224,237,118,1707,18.0,28,1.0,2.0,10.0,24,46,125,884,1.0,3.0,17.0,12.0,20,28.0,2.0,1.0,9.0,13.0,32.0,46.0,10.0,56,8.0,7.0,10.0,8.0,7,2.0,17,1.0,11.0,19,30,,5.0,4.0,5.0,3.0,224,0.4166666666666667,0.43478260869565216,0.5217391304347826,0.3333333333333333,0.527027027027027,0.6071428571428571,0.5434782608695652,0.6071428571428571,13.414634146341463,0.5882352941176471,0.10191082802547771,0.0313588850174216,0.1092436974789916,0.008,0.10392609699769054,0.024271844660194174,0.03333333333333333,,0.07272727272727272,0.058823529411764705,0.15966386554621848,0.10752688172043011,0.11538461538461539,0.6,0.25225225225225223,0.6428571428571429,0.6666666666666666,0.2777777777777778,0.14285714285714285,0.5,0.38461538461538464,0.8378378378378378,0.5405207207207207,0.5431923076923078,0.5510673076923077,0.136,6.147826086956523,0.2644628099173554,7.0,2.0,9.0,4.0,9.0,10.0,24.0,1.0,3.0,3.0,8.0,13.0,41.0,4.0,8.0,1.0,6.0,23.0,65.0,8.0,5.0,11.0,,7.0,4.0,14.0,1.0,27.0,66.0,3.0,,41.0,13.0,3.0,,17.0,8.0,25.0,4.0,4.0,11.0,2.0,4.0,58.0,1.0,1.0,1.0,4.0,2.0,,,1.0,,10.0,,,4.0,,10.0,2.0,,,6.0,,,,1.0,,27.0,5.0,,0.9565217391304348,0.35384615384615387,0.45454545454545453,0.2857142857142857,0.35384615384615387,0.5833333333333334,0.5,0.5,0.5855855855855856,,0.06521739130434782,0.03571428571428571,0.2222222222222222,,0.05,0.0375,0.022988505747126436,0.03333333333333333,0.01694915254237288,0.08108108108108109,0.2222222222222222,0.2857142857142857,0.5,0.08108108108108109,0.4444444444444444,0.4444444444444444,1.0,0.21621621621621623,0.4166666666666667,0.4166666666666667,1.0,0.36936936936936937,0.3170731707317073,0.3170731707317073,0.9230769230769231,,0.21428571428571427,0.3333333333333333,1.0,0.5714285714285714,0.5,0.75,0.7,0.3076923076923077,0.375,0.23076923076923078,0.16666666666666666,0.3170731707317073,0.05217391304347826,0.12,,0.216,24.483076923076926,,1.0,,,,,,,1.0,,,,True,
203926,1610612741,Doug McDermott,Doug McDermott,203926,CHI,2879.0,48,-12.0,92,89,30,18,13,181,3.0,6,,,2.0,3,6,10,110,,,,2.0,6,,,,,2.0,3.0,6.0,,6,,,,,4,,4,,,2,4,2.0,,,,,30,1.0,1.0,0.5,,0.5,,0.5,,13.333333333333332,,0.1111111111111111,,0.2222222222222222,,0.1388888888888889,,,,0.1111111111111111,0.09090909090909091,0.14285714285714285,0.2222222222222222,,,0.6666666666666666,0.5,0.5,1.0,,,0.6666666666666666,1.0,0.5997722222222222,,0.6332333333333333,,1.4833333333333334,0.32608695652173914,1.0,,,,,,,,,,,1.0,3.0,,,1.0,1.0,1.0,3.0,1.0,,,,1.0,1.0,1.0,1.0,6.0,3.0,,,3.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,2.0,,,,1.0,,,,,,6.0,,,1.0,0.3333333333333333,,1.0,0.3333333333333333,0.5,0.8333333333333334,0.75,0.3333333333333333,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,0.5,,,0.3333333333333333,1.0,0.3333333333333333,0.1,0.14285714285714285,,0.6,25.766666666666666,,2.0,,,,,,,,,,,True,
2399,1610612741,Mike Dunleavy,Mike Dunleavy,2399,CHI,71186.0,1186,143.0,2276,2262,497,348,293,4538,34.0,58,7.0,11.0,16.0,71,144,410,2339,9.0,15.0,39.0,30.0,108,34.0,12.0,6.0,12.0,33.0,100.0,137.0,18.0,155,20.0,15.0,22.0,14.0,13,2.0,35,4.0,5.0,41,81,2.0,14.0,6.0,14.0,9.0,492,0.7605633802816901,0.8307692307692308,0.4930555555555556,0.6,0.5748407643312102,0.532258064516129,0.6002949852507374,0.5571428571428572,14.291173098968283,0.6285714285714286,0.11074197120708748,0.015018773466833541,0.11913357400722022,0.019933554817275746,0.11271186440677966,0.016363636363636365,0.024305555555555556,0.016194331983805668,0.08833922261484099,0.09665427509293681,0.1396011396011396,0.11607142857142858,0.1320754716981132,0.6428571428571429,0.18471337579617833,0.5862068965517241,0.6666666666666666,0.5882352941176471,0.3548387096774194,0.6363636363636364,0.2857142857142857,0.7261146496815286,0.5282974522292994,0.5295857142857143,0.5358026785714287,0.0951219512195122,11.128472222222221,0.21836555360281196,9.0,4.0,14.0,33.0,72.0,15.0,31.0,2.0,4.0,3.0,5.0,58.0,139.0,3.0,12.0,8.0,21.0,73.0,170.0,49.0,5.0,16.0,6.0,15.0,11.0,26.0,18.0,81.0,213.0,6.0,,139.0,58.0,8.0,1.0,56.0,16.0,72.0,13.0,3.0,28.0,4.0,24.0,160.0,4.0,6.0,5.0,7.0,8.0,,3.0,6.0,1.0,52.0,6.0,2.0,4.0,2.0,64.0,3.0,,7.0,20.0,4.0,4.0,1.0,7.0,,81.0,2.0,4.0,0.9726027397260274,0.4294117647058823,0.3125,0.4230769230769231,0.4294117647058823,0.5,0.5625,0.6153846153846154,0.5414012738853503,0.0058823529411764705,0.05555555555555555,0.1206896551724138,,0.007194244604316547,0.07407407407407407,0.0045662100456621,0.0136986301369863,0.037037037037037035,0.037267080745341616,0.044585987261146494,0.2857142857142857,0.2857142857142857,0.5,0.22929936305732485,0.4583333333333333,0.4647887323943662,0.9696969696969697,0.09872611464968153,0.4838709677419355,0.4838709677419355,1.0,0.4426751592356688,0.4172661870503597,0.42028985507246375,0.9655172413793104,0.14285714285714285,0.12903225806451613,0.5,1.0,0.3870967741935484,0.25,1.0,0.5625,0.08928571428571429,0.6,0.375,0.38095238095238093,0.4172661870503597,0.07164179104477612,0.12422360248447205,0.022988505747126436,0.1975609756097561,24.973529411764712,,,0.013888888888888888,,,,,,,,,,True,
2550,1610612741,Kirk Hinrich,Kirk Hinrich,2550,CHI,55588.0,926,68.0,1791,1794,552,492,244,3585,17.0,32,3.0,6.0,9.0,47,133,210,1855,6.0,12.0,23.0,31.0,48,46.0,2.0,2.0,6.0,11.0,41.0,59.0,8.0,67,32.0,20.0,25.0,23.0,15,4.0,40,,12.0,42,82,2.0,8.0,5.0,8.0,5.0,535,0.5106382978723404,0.5217391304347826,0.3533834586466165,0.5,0.40476190476190477,0.4772727272727273,0.4268292682926829,0.5,13.662511984659636,0.625,0.05873925501432665,0.009389671361502348,0.04602510460251046,0.008583690987124463,0.05549626467449306,0.009174311926605505,0.012552301255230125,0.01092896174863388,0.07114624505928854,0.03431372549019608,0.06639004149377593,0.05102040816326531,0.023255813953488372,0.625,0.13852813852813853,0.53125,0.6538461538461539,0.35294117647058826,0.2727272727272727,0.5,0.16666666666666666,0.5627705627705628,0.4945576086956522,0.49478055555555556,0.4873037037037037,0.10952380952380952,12.94661654135338,0.3082077051926298,6.0,9.0,28.0,21.0,73.0,10.0,35.0,1.0,4.0,4.0,10.0,21.0,63.0,2.0,6.0,3.0,13.0,31.0,98.0,23.0,3.0,10.0,2.0,14.0,7.0,23.0,10.0,59.0,87.0,6.0,1.0,62.0,21.0,14.0,6.0,73.0,23.0,96.0,14.0,9.0,31.0,15.0,27.0,215.0,7.0,,12.0,5.0,2.0,2.0,1.0,3.0,1.0,38.0,7.0,1.0,4.0,,31.0,1.0,,,9.0,,7.0,,3.0,,58.0,6.0,4.0,0.9354838709677419,0.3163265306122449,0.3,0.30434782608695654,0.31958762886597936,0.45161290322580644,0.4537037037037037,0.48360655737704916,0.42424242424242425,0.061224489795918366,0.10526315789473684,0.1875,0.10714285714285714,0.031746031746031744,0.109375,,0.0136986301369863,,,0.12121212121212122,0.32142857142857145,0.36,0.5555555555555556,0.31601731601731603,0.2876712328767123,0.3088235294117647,0.6190476190476191,0.15151515151515152,0.2857142857142857,0.3225806451612903,0.9,0.2727272727272727,0.3333333333333333,0.3442622950819672,0.9523809523809523,0.3333333333333333,0.18181818181818182,0.25,,0.2727272727272727,0.3333333333333333,1.0,0.6666666666666666,0.18518518518518517,0.4,0.24074074074074073,0.23076923076923078,0.3387096774193548,0.03765690376569038,0.06382978723404255,,0.28095238095238095,24.876530612244895,,1.0,0.0684931506849315,,,,,,,0.11428571428571428,,,True,
