EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,TwoPtAssists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,SelfOReb,LostBallSteals,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,3SecondViolations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,PtsPutbacks,Clear Path Fouls,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,BlockedCorner3,DefensiveGoaltends,LongMidRangePctBlocked,OffensiveGoaltends,on,HeaveMakes
1737,1610612741,Nazr Mohammed,Nazr Mohammed,1737,CHI,2815.0,47,-6.0,87,92,37,31,9,179,2.0,3.0,1.0,2.0,2.0,1.0,3,1.0,3.0,4,9,8,98,1.0,2.0,2.0,2,2,4,6,2.0,1.0,1.0,1.0,1.0,3.0,1.0,5.0,7,12,1.0,13,2,2.0,1.0,1.0,1.0,2,1.0,3,1.0,2.0,4,2.0,5,1,1,1.0,1,2.0,2.0,2.0,4,37,0.75,0.75,0.4444444444444444,0.5,1.0,0.4444444444444444,0.5,1.0,0.4444444444444444,0.5,1.0,0.1111111111111111,0.3333333333333333,12.121212121212121,0.3333333333333333,0.35,0.034482758620689655,0.3125,0.3333333333333333,0.023255813953488372,0.07692307692307693,0.3333333333333333,0.6,0.2222222222222222,0.2727272727272727,0.4,0.3333333333333333,0.6666666666666666,1.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,1.0,0.3333333333333333,0.47364444444444437,0.5464,0.5942,0.1111111111111111,0.1111111111111111,0.25,0.5,9.266666666666667,0.42528735632183906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201166,1610612741,Aaron Brooks,Aaron Brooks,201166,CHI,113082.0,1885,209.0,3630,3602,1119,824,446,7232,123.0,253.0,17.0,35.0,83.0,72.0,166,28.0,85.0,223,504,954,3772,8.0,26.0,50.0,58,137,281,56,390.0,47.0,81.0,261.0,48.0,603.0,18.0,39.0,92,134,32.0,166,54,33.0,98.0,26.0,71.0,59,13.0,157,10.0,42.0,79,6.0,189,148,174,9.0,61,15.0,8.0,15.0,275,1106,0.12556053811659193,0.12556053811659193,0.44246031746031744,0.3076923076923077,0.4233576642335766,0.49510403916768664,0.4803921568627451,0.4588744588744589,0.5303370786516854,0.4807692307692308,0.5187265917602997,0.09325396825396826,0.1422924901185771,25.16222062004326,0.6242038216560509,0.0686055182699478,0.015319148936170212,0.08074534161490683,0.07182017543859649,0.017452006980802792,0.011627906976744186,0.07228915662650602,0.06281407035175879,0.07007575757575757,0.06824146981627296,0.12745098039215685,0.30966952264381886,0.48616600790513836,0.5668202764976958,0.12195121951219512,0.20318237454100369,0.43373493975903615,0.4645161290322581,0.09722222222222222,0.10403916768665851,0.32941176470588235,0.32941176470588235,0.21428571428571427,0.3333333333333333,0.3593073593073593,0.42168674698795183,0.6927784577723378,0.4943254320987653,0.514677027027027,0.49267142857142854,0.08,0.10971223021582734,0.05241090146750524,0.2945492662473795,6.759523809523808,0.3082644628099174,4.0,13.0,38.0,4.0,7.0,1.0,9.0,108.0,275.0,7.0,18.0,31.0,85.0,121.0,313.0,145.0,11.0,25.0,1.0,32.0,94.0,69.0,222.0,141.0,6.0,269.0,108.0,5.0,180.0,33.0,94.0,34.0,52.0,12.0,2.0,3.0,11.0,21.0,27.0,8.0,2.0,5.0,4.0,2.0,16.0,2.0,7.0,2.0,3.0,10.0,9.0,15.0,1.0,6.0,7.0,1.0,23.0,10.0,0.6115702479338843,0.3865814696485623,0.44,0.3404255319148936,0.3941368078175896,0.38310893512851896,0.01597444089456869,0.06626506024096386,0.02631578947368421,0.014545454545454545,0.02727272727272727,0.01904761904761905,0.022058823529411766,0.02735562310030395,0.00909090909090909,0.01927710843373494,0.031007751937984496,0.027777777777777776,0.4666666666666667,0.046511627906976744,0.34210526315789475,0.35135135135135137,0.8461538461538461,0.33659730722154224,0.3927272727272727,0.3985239852398524,0.5833333333333334,0.23529411764705882,0.25,0.13725490196078433,0.5714285714285714,1.0,0.35294117647058826,0.3888888888888889,1.0,0.03896103896103896,0.1111111111111111,0.36796536796536794,0.36470588235294116,0.40148698884758366,0.02821316614420063,25.885303514376997,,,,,,,,,,True,
201565,1610612741,Derrick Rose,Derrick Rose,201565,CHI,11492.0,192,72.0,389,383,142,128,49,772,18.0,37.0,4.0,5.0,10.0,16.0,27,10.0,23.0,44,87,128,392,4.0,7.0,11.0,12,22,41,28,60.0,5.0,11.0,28.0,8.0,67.0,2.0,4.0,8,13,4.0,17,5,4.0,9.0,3.0,5.0,8,2.0,17,2.0,5.0,1,,3,15,20,4.0,10,2.0,1.0,2.0,39,137,0.3181818181818182,0.3333333333333333,0.5057471264367817,0.5714285714285714,0.5454545454545454,0.47058823529411764,0.6111111111111112,0.4583333333333333,0.5039370078740157,0.6111111111111112,0.5125,0.05747126436781609,0.13513513513513514,32.6530612244898,0.5294117647058824,0.057971014492753624,0.017241379310344827,0.0784313725490196,0.06349206349206349,0.023121387283236993,0.03389830508474576,0.0425531914893617,0.02857142857142857,0.08928571428571429,0.08108108108108109,0.07142857142857142,0.31092436974789917,0.4864864864864865,0.5625,0.3888888888888889,0.226890756302521,0.5925925925925926,0.5925925925925926,0.25,0.19327731092436976,0.43478260869565216,0.43478260869565216,0.3,0.4444444444444444,0.2777777777777778,0.5,0.5798319327731093,0.4902418803418803,0.5031125000000001,0.4967617647058824,0.08,0.10752688172043011,0.0859375,0.3203125,8.287356321839082,0.36503856041131105,3.0,1.0,2.0,,,,1.0,7.0,30.0,1.0,2.0,3.0,13.0,8.0,32.0,16.0,1.0,2.0,,3.0,14.0,8.0,12.0,12.0,2.0,28.0,7.0,1.0,17.0,3.0,10.0,3.0,4.0,2.0,,1.0,1.0,1.0,4.0,3.0,,,,,,,1.0,1.0,,,,2.0,1.0,,,,,1.0,0.5,0.25,0.5,0.21428571428571427,0.26666666666666666,0.2689075630252101,0.03125,,,0.03333333333333333,0.125,,0.03508771929824561,,,0.022222222222222223,0.08333333333333333,0.01694915254237288,,0.01680672268907563,0.5,0.5,,0.25210084033613445,0.23333333333333334,0.2413793103448276,0.5714285714285714,0.75,0.3333333333333333,,,,0.2222222222222222,0.5,1.0,0.027777777777777776,,0.3611111111111111,0.23076923076923078,0.25,,26.815624999999997,4.0,,,,,,,,,True,
202703,1610612741,Nikola Mirotic,Nikola Mirotic,202703,CHI,62687.0,1045,207.0,2014,1992,616,472,235,4006,61.0,111.0,19.0,14.0,22.0,7.0,25,17.0,49.0,85,185,538,2049,13.0,26.0,66.0,22,47,178,96,74.0,18.0,20.0,59.0,15.0,138.0,22.0,52.0,135,209,40.0,249,36,28.0,30.0,2.0,15.0,27,6.0,57,6.0,22.0,65,1.0,117,142,181,12.0,58,37.0,26.0,38.0,176,608,0.5647058823529412,0.6075949367088608,0.4594594594594595,0.5,0.46808510638297873,0.5104166666666666,0.5681818181818182,0.5420560747663551,0.5797413793103449,0.6111111111111112,0.6223776223776224,0.0972972972972973,0.12612612612612611,22.731239092495635,0.5263157894736842,0.18120805369127516,0.03832752613240418,0.19330855018587362,0.1844181459566075,0.0447427293064877,0.047619047619047616,0.1774891774891775,0.1694915254237288,0.19424460431654678,0.2,0.16666666666666666,0.2890625,0.5495495495495496,0.6288659793814433,0.5737704918032787,0.06510416666666667,0.28,0.3333333333333333,0.2857142857142857,0.12760416666666666,0.3469387755102041,0.3469387755102041,0.6470588235294118,0.4318181818181818,0.205607476635514,0.6363636363636364,0.8072916666666666,0.5283412532637074,0.5538107142857143,0.4992792452830189,0.15261958997722094,0.2510822510822511,0.12267657992565056,0.3308550185873606,7.0767567567567555,0.3058589870903674,10.0,24.0,66.0,2.0,4.0,6.0,17.0,50.0,133.0,6.0,14.0,18.0,43.0,74.0,199.0,146.0,8.0,18.0,16.0,24.0,60.0,62.0,204.0,18.0,1.0,132.0,50.0,4.0,39.0,5.0,26.0,7.0,6.0,18.0,,22.0,4.0,8.0,15.0,2.0,4.0,3.0,9.0,7.0,5.0,13.0,5.0,3.0,,,9.0,25.0,1.0,10.0,20.0,1.0,5.0,22.0,0.918918918918919,0.37185929648241206,0.4444444444444444,0.4,0.37373737373737376,0.5182291666666666,0.020100502512562814,0.16,0.030303030303030304,0.015037593984962405,0.3055555555555556,,0.05625,0.023809523809523808,0.03896103896103896,0.05982905982905983,0.046511627906976744,0.02040816326530612,0.5263157894736842,0.171875,0.36363636363636365,0.375,0.9583333333333334,0.3463541666666667,0.37593984962406013,0.3816793893129771,0.9,0.5263157894736842,0.3,0.09090909090909091,0.5,1.0,0.3181818181818182,0.42857142857142855,1.0,0.1588785046728972,0.35294117647058826,0.40186915887850466,0.4186046511627907,0.3787878787878788,0.04326923076923077,24.870854271356784,12.0,1.0,1.0,1.0,5.0,,,,,True,
202710,1610612741,Jimmy Butler,Jimmy Butler,202710,CHI,58443.0,974,178.0,1871,1850,662,474,251,3721,88.0,144.0,26.0,36.0,55.0,20.0,45,26.0,84.0,134,273,521,1951,15.0,35.0,51.0,54,98,211,134,134.0,23.0,28.0,70.0,16.0,168.0,33.0,31.0,72,108,46.0,154,41,31.0,17.0,6.0,11.0,18,1.0,35,4.0,12.0,17,4.0,39,144,205,9.0,86,11.0,8.0,12.0,211,651,0.5,0.5403225806451613,0.4908424908424908,0.42857142857142855,0.5510204081632653,0.5058997050147492,0.4342105263157895,0.576,0.5988505747126437,0.51,0.6432926829268293,0.08424908424908426,0.125,21.688970927549605,0.4857142857142857,0.10465116279069768,0.0528,0.13247863247863248,0.11171366594360087,0.05184331797235023,0.06785714285714285,0.08490566037735849,0.10377358490566038,0.12121212121212122,0.12849162011173185,0.14545454545454545,0.4247787610619469,0.6111111111111112,0.6984126984126984,0.4659090909090909,0.13274336283185842,0.4444444444444444,0.5,0.65,0.24778761061946902,0.30952380952380953,0.30952380952380953,0.5,0.6842105263157895,0.44,0.6545454545454545,0.6194690265486725,0.5117440652818992,0.5048693548387096,0.5019146341463415,0.21052631578947367,0.24571428571428572,0.09788867562380038,0.4049904030710173,7.760439560439562,0.3538214858364511,12.0,4.0,13.0,,1.0,2.0,5.0,21.0,53.0,1.0,2.0,10.0,22.0,25.0,66.0,178.0,1.0,3.0,18.0,12.0,27.0,67.0,75.0,,2.0,51.0,21.0,1.0,42.0,12.0,23.0,11.0,8.0,12.0,1.0,5.0,6.0,10.0,6.0,3.0,1.0,4.0,1.0,3.0,3.0,2.0,3.0,7.0,,2.0,2.0,17.0,3.0,,7.0,,6.0,17.0,1.0,0.3787878787878788,0.3333333333333333,0.4444444444444444,0.390625,0.19469026548672566,0.015151515151515152,0.1111111111111111,,0.018867924528301886,0.09259259259259259,0.016666666666666666,0.04938271604938271,0.036585365853658534,0.04419889502762431,0.04864864864864865,0.05172413793103448,0.039735099337748346,0.5833333333333334,0.038348082595870206,0.3076923076923077,0.3076923076923077,1.0,0.15634218289085547,0.39622641509433965,0.40384615384615385,1.0,0.46153846153846156,0.08333333333333333,0.02631578947368421,,,0.05263157894736842,0.5,1.0,0.04,0.4,0.176,0.45454545454545453,0.4117647058823529,0.029411764705882353,25.421212121212122,20.0,,1.0,,,1.0,,,,True,
201959,1610612741,Taj Gibson,Taj Gibson,201959,CHI,54680.0,911,57.0,1729,1723,482,302,223,3452,100.0,160.0,62.0,20.0,39.0,35.0,80,15.0,43.0,150,283,364,1803,34.0,71.0,79.0,31,66,87,218,82.0,24.0,20.0,42.0,19.0,104.0,70.0,24.0,90,123,90.0,213,21,15.0,19.0,1.0,8.0,27,2.0,46,7.0,10.0,42,1.0,90,80,89,7.0,40,29.0,15.0,30.0,87,481,0.7266666666666667,0.8582677165354331,0.5300353356890459,0.4788732394366197,0.4696969696969697,0.5300353356890459,0.4788732394366197,0.4696969696969697,0.5617283950617284,0.49375,0.5178571428571429,0.08480565371024736,0.10625,18.490754622688655,0.41304347826086957,0.13975155279503104,0.11784511784511785,0.11214953271028037,0.13286713286713286,0.10532544378698225,0.1583011583011583,0.07368421052631578,0.17258883248730963,0.16342412451361868,0.13095238095238096,0.043478260869565216,0.5653710247349824,0.625,0.6993006993006993,0.7,0.2826855123674912,0.4375,0.4605263157894737,0.7428571428571429,0.1519434628975265,0.3488372093023256,0.375,0.8666666666666667,0.8732394366197183,0.5909090909090909,0.5128205128205128,0.5653710247349824,0.5192968197879858,0.5502615384615385,0.5154939393939394,0.12658227848101267,0.12658227848101267,0.21703296703296704,0.23901098901098902,5.674911660777386,0.27877385772122615,31.0,,,,,,,,,,,,,,,64.0,,,11.0,,,25.0,,,,,,,22.0,1.0,11.0,3.0,8.0,19.0,1.0,9.0,10.0,6.0,11.0,2.0,8.0,1.0,13.0,11.0,1.0,5.0,2.0,1.0,,,,8.0,4.0,10.0,23.0,2.0,5.0,8.0,,,,,,,,0.05,,,0.1875,0.02040816326530612,0.07569721115537849,0.09941520467836257,0.07317073170731707,0.07027027027027027,0.09090909090909091,0.09345794392523364,0.7666666666666667,,,,,,,,,0.5,0.16129032258064516,,,,,,,,,,,,,,46.0,,1.0,1.0,3.0,,1.0,0.06976744186046512,,True,
203503,1610612741,Tony Snell,Tony Snell,203503,CHI,45045.0,751,97.0,1443,1438,349,304,169,2881,30.0,51.0,8.0,3.0,9.0,5.0,20,7.0,19.0,42,90,207,1465,5.0,8.0,28.0,5,16,37,42,42.0,14.0,10.0,29.0,7.0,68.0,19.0,27.0,57,87,23.0,110,15,9.0,16.0,2.0,13.0,5,,21,2.0,5.0,34,1.0,48,26,32,2.0,13,5.0,4.0,5.0,37,349,0.5,0.5121951219512195,0.4666666666666667,0.625,0.3125,0.4790575916230366,0.7352941176470589,0.3875,0.5048780487804878,0.7368421052631579,0.42045454545454547,0.15555555555555556,0.19607843137254902,13.730255164034022,0.7619047619047619,0.10634328358208955,0.0407725321888412,0.12796208530805686,0.11244979919678715,0.03248587570621469,0.051643192488262914,0.08641975308641975,0.08536585365853659,0.1380952380952381,0.13529411764705881,0.0975609756097561,0.2670157068062827,0.5882352941176471,0.7317073170731707,0.5333333333333333,0.10471204188481675,0.25,0.29411764705882354,0.2,0.09947643979057591,0.3684210526315789,0.3888888888888889,0.5714285714285714,0.47058823529411764,0.225,0.3333333333333333,0.7958115183246073,0.5232396825396826,0.5374461538461538,0.5022592105263157,0.06896551724137931,0.12871287128712872,0.13526570048309178,0.178743961352657,6.836666666666669,0.24185724185724186,5.0,13.0,32.0,2.0,3.0,4.0,10.0,20.0,69.0,3.0,6.0,3.0,14.0,33.0,101.0,24.0,5.0,9.0,3.0,7.0,24.0,6.0,96.0,3.0,1.0,68.0,20.0,1.0,19.0,3.0,14.0,1.0,4.0,4.0,,3.0,4.0,6.0,3.0,,3.0,,3.0,,1.0,,2.0,,,1.0,1.0,2.0,,1.0,1.0,,3.0,2.0,0.9696969696969697,0.32673267326732675,0.5555555555555556,0.2916666666666667,0.33,0.5287958115183246,0.009900990099009901,0.15,,0.014492753623188406,0.06976744186046512,,0.01652892561983471,0.022727272727272728,0.04132231404958678,0.01092896174863388,0.03389830508474576,0.04081632653061224,0.2,0.16753926701570682,0.40625,0.40625,1.0,0.3612565445026178,0.2898550724637681,0.29411764705882354,0.95,0.625,0.6,0.17647058823529413,0.6666666666666666,1.0,0.35294117647058826,0.5,0.6666666666666666,0.25,0.4,0.35,0.21428571428571427,0.29411764705882354,0.00980392156862745,25.304950495049514,2.0,1.0,,,,,,0.05263157894736842,,True,
202734,1610612741,E'Twaun Moore,E'Twaun Moore,202734,CHI,15412.0,257,1.0,500,505,167,125,58,1005,7.0,13.0,2.0,3.0,6.0,11.0,22,3.0,8.0,21,43,73,539,3.0,6.0,8.0,7,14,23,26,16.0,4.0,5.0,13.0,3.0,31.0,3.0,5.0,8,14,3.0,17,10,7.0,3.0,1.0,2.0,4,2.0,7,,3.0,8,1.0,22,12,12,,3,1.0,1.0,1.0,21,164,0.6190476190476191,0.65,0.4883720930232558,0.5,0.5,0.5076923076923077,0.375,0.4722222222222222,0.5140845070422535,0.4,0.5,0.09302325581395349,0.15384615384615385,13.612565445026178,0.42857142857142855,0.042105263157894736,0.019867549668874173,0.09615384615384616,0.05371900826446281,0.013157894736842105,0.030303030303030304,0.045454545454545456,0.02040816326530612,0.05333333333333334,0.11627906976744186,,0.2,0.5384615384615384,0.6363636363636364,0.5714285714285714,0.3384615384615385,0.5,0.55,0.6363636363636364,0.12307692307692308,0.375,0.375,0.6666666666666666,0.25,0.3333333333333333,0.5,0.5384615384615384,0.5001599999999999,0.50618,0.49739999999999995,0.04411764705882353,0.06521739130434782,0.1095890410958904,0.3150684931506849,8.274418604651162,0.334,1.0,3.0,11.0,,,,2.0,5.0,11.0,,2.0,1.0,2.0,8.0,22.0,7.0,,2.0,2.0,1.0,4.0,6.0,21.0,3.0,,11.0,5.0,,8.0,2.0,7.0,,1.0,,,1.0,1.0,3.0,1.0,1.0,,,3.0,,,2.0,2.0,,,,,3.0,,,1.0,,3.0,1.0,0.875,0.36363636363636365,,0.25,0.36363636363636365,0.3384615384615385,,0.09090909090909091,,,0.05,,,0.022727272727272728,,,,0.03225806451612903,1.0,0.16923076923076924,0.2727272727272727,0.2727272727272727,1.0,0.16923076923076924,0.45454545454545453,0.45454545454545453,0.8,0.5,,,,,0.25,,,0.1111111111111111,,0.1111111111111111,0.5,0.45454545454545453,,24.35454545454546,2.0,,,,,,,,,True,
203926,1610612741,Doug McDermott,Doug McDermott,203926,CHI,11138.0,186,-19.0,358,356,95,83,36,714,12.0,19.0,,5.0,8.0,1.0,2,,,13,21,47,389,1.0,1.0,5.0,5,8,22,22,4.0,,2.0,3.0,2.0,8.0,1.0,5.0,18,24,1.0,25,1,1.0,4.0,,4.0,7,,11,1.0,4.0,8,2.0,14,11,10,2.0,5,1.0,1.0,1.0,20,94,0.8461538461538461,0.8461538461538461,0.6190476190476191,1.0,0.625,0.47674418604651164,0.8333333333333334,0.6333333333333333,0.5,0.8333333333333334,0.6875,,,14.536340852130325,0.36363636363636365,0.13953488372093023,0.01020408163265306,0.125,0.13609467455621302,0.0064516129032258064,0.02127659574468085,0.12903225806451613,0.09523809523809523,0.17857142857142858,0.15151515151515152,,0.4418604651162791,0.631578947368421,0.631578947368421,0.9166666666666666,0.046511627906976744,0.5,0.5,,,,,,,0.5333333333333333,0.625,0.9534883720930233,0.5744872093023256,0.424575,0.5832466666666668,0.10869565217391304,0.20833333333333334,0.10638297872340426,0.46808510638297873,2.2142857142857144,0.26536312849162014,,1.0,4.0,,,1.0,3.0,4.0,18.0,1.0,2.0,2.0,4.0,5.0,22.0,6.0,1.0,2.0,,3.0,7.0,3.0,12.0,3.0,,18.0,4.0,1.0,1.0,,,,1.0,,,1.0,,,,2.0,4.0,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,0.8,0.22727272727272727,0.5,0.42857142857142855,0.22727272727272727,0.5116279069767442,0.045454545454545456,,,0.05555555555555555,0.1,,,,,,,,,0.09302325581395349,0.25,0.25,,0.4186046511627907,0.2222222222222222,0.23529411764705882,1.0,,,,,,0.6666666666666666,0.5,1.0,0.2,0.3333333333333333,0.26666666666666666,0.5,0.2222222222222222,,25.16818181818182,,,,,,,,,,True,
2550,1610612741,Kirk Hinrich,Kirk Hinrich,2550,CHI,30229.0,504,40.0,974,975,328,224,116,1949,6.0,10.0,2.0,1.0,1.0,4.0,11,7.0,19.0,17,40,95,1022,1.0,4.0,6.0,3,6,19,16,18.0,3.0,16.0,40.0,11.0,96.0,3.0,2.0,19,23,6.0,29,12,7.0,16.0,2.0,14.0,5,1.0,21,,5.0,24,1.0,41,24,17,1.0,6,3.0,3.0,3.0,19,320,0.47058823529411764,0.5,0.425,0.25,0.5,0.5125,0.3125,0.46875,0.5397727272727273,0.3333333333333333,0.5277777777777778,0.075,0.2,9.6514745308311,0.7619047619047619,0.05263157894736842,0.00974025974025974,0.017241379310344827,0.0440251572327044,0.013452914798206279,0.007407407407407408,0.01652892561983471,0.08928571428571429,0.0546875,0.021739130434782608,,0.125,0.6,0.75,0.3333333333333333,0.1375,0.36363636363636365,0.4,0.5,0.2375,0.3684210526315789,0.3684210526315789,0.5714285714285714,0.25,0.0625,1.0,0.625,0.48643187500000007,0.48068333333333335,0.4983468750000001,0.07058823529411765,0.13333333333333333,0.06315789473684211,0.2,11.7075,0.33675564681724846,1.0,9.0,17.0,,,1.0,3.0,7.0,23.0,1.0,4.0,2.0,7.0,16.0,40.0,13.0,1.0,4.0,1.0,3.0,10.0,4.0,48.0,,,23.0,7.0,,24.0,5.0,13.0,7.0,4.0,3.0,,2.0,1.0,5.0,2.0,,1.0,,,1.0,6.0,1.0,4.0,1.0,,,,3.0,,,3.0,,2.0,2.0,1.0,0.4,0.25,0.3,0.4,0.5,,0.09090909090909091,,,0.06451612903225806,,0.021739130434782608,0.011363636363636364,0.011764705882352941,0.01834862385321101,0.034482758620689655,0.022727272727272728,1.0,0.2125,0.5294117647058824,0.5294117647058824,1.0,0.2875,0.30434782608695654,0.30434782608695654,1.0,0.5,,,,,0.5,0.25,1.0,0.1875,0.3333333333333333,0.4375,0.2857142857142857,0.30434782608695654,,24.6225,2.0,,,,,,,,,True,
