EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,SecondChanceCorner3FGA,PtsPutbacks,FTDefRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,DefFTReboundPct,OffCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimAccuracy,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimPctAssisted,Defensive 3 Seconds Violations,FTOffRebounds,3SecondViolations,OffFTReboundPct,BlockingFoulsDrawn,SecondChanceCorner3FGM,Fg3aBlocked,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedCorner3,DefensiveGoaltends,Clear Path Fouls,on,BlockedArc3,OffensiveGoaltends,Corner3PctBlocked
101179,1610612747,Ronnie Price,Ronnie Price,101179,LAL,13691.0,228.0,40,448,453.0,161.0,156.0,50.0,901,10.0,17.0,1.0,3.0,5.0,1.0,2.0,3.0,14.0,2.0,4.0,1.0,2.0,8.0,22.0,1.0,2.0,2.0,8.0,14.0,33.0,10.0,26.0,11.0,69.0,462,1.0,5.0,1.0,2.0,2.0,7.0,3.0,15.0,3.0,10.0,9.0,24.0,6.0,22.0,27.0,3.0,1.0,21.0,8.0,2.0,33.0,12.0,45.0,9.0,3.0,10.0,6.0,17.0,102.0,4.0,6.0,15.0,9.0,24.0,10.0,34.0,4.0,18.0,11.0,7.0,10.0,1.0,5.0,7.0,5.0,1.0,17.0,2.0,4.0,10.0,3.0,36.0,1.0,2.0,3.0,18.0,1.0,1.0,5.0,14.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,22.0,160.0,10.0,1.0,0.21428571428571427,0.21428571428571427,0.9,0.38461538461538464,0.5,0.3,0.4,0.42424242424242425,0.2,0.2,0.4915254237288136,0.35714285714285715,0.3,0.5307692307692308,0.4375,0.3870967741935484,0.4406779661016949,0.06060606060606061,0.058823529411764705,0.5,16.237623762376238,0.5882352941176471,0.07377049180327869,0.038461538461538464,0.19480519480519481,0.07547169811320754,0.12060301507537688,0.04784688995215311,0.06060606060606061,0.022222222222222223,0.038461538461538464,0.09523809523809523,0.05128205128205128,0.0625,0.09803921568627451,0.21428571428571427,0.14285714285714285,0.125,1.0,0.288135593220339,0.5882352941176471,0.625,0.2,0.03389830508474576,0.5,1.0,0.23728813559322035,0.21428571428571427,0.21428571428571427,0.3333333333333333,0.06779661016949153,0.5,0.5,1.0,0.3728813559322034,0.36363636363636365,0.36363636363636365,0.875,0.42857142857142855,0.3333333333333333,0.2857142857142857,0.5,1.0,0.2,0.08,0.5,0.32,0.25,0.7288135593220338,0.38095238095238093,0.5249681034482758,0.52317,0.46614000000000005,0.08064516129032258,0.1388888888888889,0.10144927536231885,0.34782608695652173,9.103030303030302,26.207692307692305,0.359375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
201156,1610612747,Nick Young,Nick Young,201156,LAL,23811.0,397.0,20,783,786.0,147.0,214.0,93.0,1569,17.0,33.0,4.0,4.0,3.0,3.0,18.0,23.0,61.0,5.0,17.0,1.0,6.0,34.0,82.0,3.0,5.0,5.0,17.0,43.0,112.0,39.0,99.0,45.0,248.0,785,5.0,6.0,3.0,7.0,4.0,23.0,6.0,14.0,6.0,23.0,12.0,42.0,26.0,60.0,66.0,51.0,1.0,81.0,34.0,3.0,18.0,1.0,19.0,1.0,,11.0,4.0,3.0,39.0,2.0,2.0,17.0,17.0,35.0,4.0,39.0,,10.0,7.0,3.0,13.0,,5.0,8.0,8.0,3.0,21.0,1.0,6.0,12.0,,32.0,1.0,4.0,1.0,40.0,,1.0,2.0,52.0,5.0,18.0,,7.0,4.0,7.0,3.0,42.0,146.0,3.0,,0.3023255813953488,0.325,0.5641025641025641,0.3939393939393939,0.42857142857142855,0.2608695652173913,0.3979591836734694,0.38392857142857145,0.8333333333333334,0.42857142857142855,0.48104265402843605,0.7307692307692307,0.40540540540540543,0.5327510917030568,0.7333333333333333,0.4880952380952381,0.46919431279620855,0.026785714285714284,0.09090909090909091,,28.184892897406993,0.6190476190476191,0.06463878326996197,0.006734006734006734,0.12686567164179105,0.02,0.08564231738035265,0.010075566750629723,0.01282051282051282,0.011627906976744186,,0.012048192771084338,0.08602150537634409,0.046153846153846156,0.05714285714285714,0.1188118811881188,0.15151515151515152,,0.42857142857142855,0.15639810426540285,0.5151515151515151,0.5666666666666667,0.29411764705882354,0.08530805687203792,0.16666666666666666,0.16666666666666666,0.2890995260663507,0.3770491803278688,0.3770491803278688,0.2608695652173913,0.08056872037914692,0.29411764705882354,0.29411764705882354,1.0,0.3886255924170616,0.4146341463414634,0.4146341463414634,0.5,0.3076923076923077,1.0,0.38461538461538464,0.6,0.6666666666666666,0.08108108108108109,0.16216216216216217,0.16666666666666666,0.4594594594594595,0.29411764705882354,0.6255924170616114,0.41975308641975306,0.4908153846153847,0.509575,0.4721171428571428,0.1091703056768559,0.144,0.09274193548387097,0.1693548387096774,12.252678571428572,25.672727272727272,0.18773946360153257,2.0,2.0,6.0,1.0,1.0,1.0,2.0,4.0,7.0,2.0,1.0,0.038461538461538464,0.058823529411764705,0.6666666666666666,0.15384615384615385,0.6666666666666666,0.0673076923076923,,,,,,,,,,,,,,,,,,True,,,
201941,1610612747,Jordan Hill,Jordan Hill,201941,LAL,9446.0,157.0,-21,313,308.0,63.0,50.0,40.0,621,16.0,24.0,7.0,10.0,2.0,5.0,17.0,10.0,32.0,,1.0,,1.0,,,,,,,31.0,73.0,,1.0,13.0,75.0,314,10.0,18.0,,,6.0,26.0,6.0,11.0,,1.0,7.0,19.0,32.0,30.0,,,,,,3.0,6.0,1.0,7.0,,1.0,3.0,1.0,2.0,15.0,1.0,16.0,16.0,25.0,48.0,17.0,65.0,2.0,1.0,,1.0,8.0,,,6.0,8.0,1.0,14.0,2.0,4.0,10.0,,15.0,,,4.0,10.0,,1.0,,16.0,2.0,6.0,3.0,1.0,1.0,1.0,1.0,19.0,63.0,,3.0,0.5161290322580645,0.6666666666666666,,,,,,0.4246575342465753,0.5555555555555556,0.5454545454545454,0.4189189189189189,0.5555555555555556,0.5,0.46296296296296297,0.65,0.59375,0.013513513513513514,0.0410958904109589,0.125,,26.536312849162012,0.5714285714285714,0.27472527472527475,0.12030075187969924,0.26666666666666666,0.034482758620689655,0.271523178807947,0.10493827160493827,0.15384615384615385,0.14634146341463414,0.09090909090909091,0.038461538461538464,0.25,0.2222222222222222,0.35714285714285715,0.2978723404255319,0.15384615384615385,0.05128205128205128,1.0,0.32432432432432434,0.6666666666666666,0.7619047619047619,0.4375,0.22972972972972974,0.29411764705882354,0.29411764705882354,0.43243243243243246,0.3125,0.3125,0.8,0.013513513513513514,,,,,,,,0.5555555555555556,0.7,,,,0.16666666666666666,0.08333333333333333,,,,0.33783783783783783,,0.45808040540540534,0.5041111111111111,0.40861250000000005,0.07692307692307693,0.07792207792207792,0.3466666666666667,0.25333333333333335,10.558904109589038,23.4,0.2012779552715655,2.0,,14.0,7.0,,1.0,,,,,,0.6363636363636364,,0.2,,1.0,,0.14285714285714285,,,,,,,,,,,,,,,,,True,,,
202325,1610612747,Wesley Johnson,Wesley Johnson,202325,LAL,15140.0,252.0,-40,492,492.0,152.0,118.0,65.0,984,5.0,10.0,3.0,6.0,3.0,4.0,11.0,16.0,50.0,,3.0,,2.0,7.0,24.0,,,1.0,11.0,25.0,71.0,7.0,27.0,7.0,78.0,512,5.0,13.0,,,1.0,11.0,6.0,15.0,1.0,13.0,1.0,16.0,34.0,16.0,18.0,3.0,,24.0,7.0,1.0,14.0,2.0,16.0,1.0,1.0,7.0,2.0,5.0,34.0,2.0,8.0,15.0,18.0,37.0,10.0,47.0,1.0,1.0,,1.0,10.0,1.0,8.0,4.0,2.0,1.0,14.0,3.0,3.0,13.0,,20.0,,2.0,1.0,10.0,,1.0,,10.0,2.0,6.0,,3.0,3.0,3.0,1.0,16.0,152.0,2.0,,0.68,0.7391304347826086,0.8571428571428571,0.25925925925925924,,0.07692307692307693,0.25925925925925924,0.352112676056338,0.38461538461538464,0.4,0.3622448979591837,0.38461538461538464,0.26785714285714285,0.38235294117647056,0.39285714285714285,0.27586206896551724,0.2755102040816326,0.014084507042253521,,0.09090909090909091,20.422535211267608,0.7142857142857143,0.13138686131386862,0.0392156862745098,0.16129032258064516,0.03389830508474576,0.14347826086956522,0.03802281368821293,0.05555555555555555,0.015873015873015872,0.04597701149425287,0.020833333333333332,0.1346153846153846,0.03125,0.18867924528301888,0.18571428571428572,0.08695652173913043,0.015625,0.3333333333333333,0.10204081632653061,0.5,0.5,0.8,0.11224489795918367,0.36363636363636365,0.4,0.5102040816326531,0.32,0.32,0.625,0.030612244897959183,,,,0.24489795918367346,0.2916666666666667,0.2916666666666667,0.8571428571428571,0.46153846153846156,0.5,,,,0.10714285714285714,0.07142857142857142,,0.39285714285714285,0.09090909090909091,0.37755102040816324,0.2916666666666667,0.45917193877551027,0.512675,0.4766553571428571,0.058823529411764705,0.08,0.14102564102564102,0.20512820512820512,14.811267605633802,25.32962962962963,0.3089430894308943,2.0,,4.0,4.0,1.0,,,,,,,0.25,0.09090909090909091,0.75,,0.6666666666666666,,0.6666666666666666,1.0,,,,,,,,,,,,,,,,True,,,
203135,1610612747,Robert Sacre,Robert Sacre,203135,LAL,68000.0,1133.0,-67,2201,2202.0,473.0,482.0,267.0,4403,34.0,57.0,18.0,28.0,9.0,49.0,143.0,43.0,105.0,,,,,,1.0,,1.0,,,126.0,305.0,,1.0,55.0,307.0,2328,24.0,53.0,,1.0,18.0,66.0,20.0,52.0,,,17.0,57.0,172.0,80.0,,,,1.0,,13.0,34.0,21.0,55.0,20.0,1.0,10.0,8.0,16.0,131.0,20.0,63.0,48.0,81.0,144.0,89.0,233.0,8.0,28.0,20.0,8.0,16.0,5.0,10.0,20.0,6.0,1.0,36.0,2.0,7.0,59.0,4.0,121.0,1.0,20.0,10.0,73.0,2.0,13.0,4.0,82.0,2.0,32.0,10.0,43.0,31.0,43.0,23.0,57.0,472.0,12.0,10.0,0.6825396825396826,0.7413793103448276,,,,,,0.4131147540983607,0.4528301886792453,0.38461538461538464,0.4117647058823529,0.4444444444444444,0.38461538461538464,0.4436416184971098,0.4782608695652174,0.4318181818181818,0.0032679738562091504,0.04262295081967213,0.14035087719298245,0.03496503496503497,15.255591054313099,0.4444444444444444,0.11705202312138728,0.0743801652892562,0.1340782122905028,0.07722007722007722,0.12285714285714286,0.07504520795660036,0.06862745098039216,0.07581227436823104,0.07650273224043716,0.08888888888888889,0.13821138211382114,0.1005586592178771,0.10861423220973783,0.11851851851851852,0.18181818181818182,0.04819277108433735,0.5348837209302325,0.18627450980392157,0.5964912280701754,0.6938775510204082,0.4117647058823529,0.4673202614379085,0.34265734265734266,0.35507246376811596,0.3431372549019608,0.4095238095238095,0.4095238095238095,0.8604651162790697,,,,,0.0032679738562091504,,,,0.5185185185185185,0.6428571428571429,0.018518518518518517,,,0.17307692307692307,,,,,0.1895424836601307,,0.42640539215686274,0.4812677777777779,0.42267115384615395,0.09523809523809523,0.0955223880597015,0.21498371335504887,0.18566775244299674,10.340000000000002,26.8,0.2149023171285779,4.0,,20.0,15.0,,,,,,1.0,11.0,0.22388059701492538,,0.7142857142857143,,0.4444444444444444,,0.1111111111111111,1.0,6.0,2.0,0.07692307692307693,,,,,,,,,,,,,True,,,
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,6342.0,106.0,-23,218,219.0,94.0,113.0,30.0,437,5.0,13.0,,,4.0,10.0,17.0,6.0,18.0,,1.0,,1.0,5.0,15.0,,,2.0,5.0,21.0,48.0,5.0,16.0,26.0,83.0,235,2.0,3.0,,,1.0,5.0,7.0,18.0,2.0,6.0,17.0,37.0,8.0,34.0,6.0,9.0,,15.0,5.0,1.0,3.0,5.0,8.0,4.0,1.0,2.0,1.0,,21.0,,4.0,5.0,9.0,15.0,4.0,19.0,,3.0,3.0,,4.0,2.0,3.0,4.0,1.0,1.0,8.0,,3.0,3.0,,4.0,,,,24.0,,,,34.0,2.0,11.0,5.0,1.0,1.0,1.0,1.0,37.0,94.0,,5.0,0.19047619047619047,0.19047619047619047,0.4,0.3125,,0.3333333333333333,0.3125,0.4375,0.6666666666666666,0.3888888888888889,0.4453125,0.6666666666666666,0.4166666666666667,0.5189873417721519,0.625,0.5441176470588235,0.25,0.020833333333333332,0.07692307692307693,,34.38735177865613,0.5,0.13043478260869565,0.04878048780487805,0.1388888888888889,,0.13333333333333333,0.034482758620689655,0.041666666666666664,0.03333333333333333,0.07142857142857142,,0.12,0.15384615384615385,0.12903225806451613,0.1111111111111111,0.2222222222222222,,1.0,0.203125,0.38461538461538464,0.4166666666666667,0.2,0.265625,0.5882352941176471,0.5882352941176471,0.28125,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.015625,,,,0.234375,0.3333333333333333,0.3333333333333333,0.4,,,,,,0.16666666666666666,0.041666666666666664,,0.20833333333333334,0.4,0.453125,0.3333333333333333,0.46841484375,0.42110000000000003,0.4669270833333334,0.16216216216216217,0.19298245614035087,0.060240963855421686,0.4457831325301205,10.779166666666669,25.6625,0.43119266055045874,2.0,,,1.0,1.0,,,1.0,1.0,,,0.08333333333333333,,0.1,,0.5,0.058823529411764705,,,,,,4.0,,,,,,,,,,,,True,,,
201961,1610612747,Wayne Ellington,Wayne Ellington,201961,LAL,44785.0,746.0,-73,1428,1432.0,251.0,248.0,162.0,2860,26.0,45.0,3.0,4.0,10.0,13.0,31.0,43.0,98.0,9.0,16.0,2.0,3.0,36.0,95.0,2.0,7.0,7.0,16.0,82.0,174.0,45.0,111.0,18.0,317.0,1540,8.0,11.0,3.0,9.0,,25.0,16.0,35.0,9.0,19.0,2.0,61.0,92.0,72.0,93.0,42.0,,95.0,36.0,12.0,37.0,7.0,44.0,6.0,1.0,18.0,11.0,8.0,95.0,2.0,8.0,23.0,57.0,80.0,11.0,91.0,2.0,16.0,12.0,4.0,16.0,2.0,8.0,5.0,8.0,,21.0,1.0,3.0,15.0,2.0,26.0,,,1.0,30.0,2.0,1.0,4.0,25.0,1.0,8.0,1.0,,,,,61.0,251.0,1.0,1.0,0.5609756097560976,0.575,0.6888888888888889,0.40540540540540543,0.3333333333333333,0.47368421052631576,0.40540540540540543,0.47126436781609193,0.7272727272727273,0.45714285714285713,0.5245614035087719,0.625,0.5462962962962963,0.5357142857142857,0.625,0.5446428571428571,0.3894736842105263,0.06896551724137931,0.15555555555555556,0.06451612903225806,19.58955223880597,0.7619047619047619,0.12284482758620689,0.014545454545454545,0.09913793103448276,0.012195121951219513,0.11494252873563218,0.014005602240896359,0.01694915254237288,0.005555555555555556,0.01984126984126984,0.013513513513513514,0.07051282051282051,0.1297709923664122,0.1638418079096045,0.09550561797752809,0.1111111111111111,0.013986013986013986,,0.15789473684210525,0.5777777777777777,0.6842105263157895,0.5384615384615384,0.10877192982456141,0.41935483870967744,0.4482758620689655,0.34385964912280703,0.4387755102040816,0.45263157894736844,0.6046511627906976,0.056140350877192984,0.5625,0.5625,0.8888888888888888,0.3333333333333333,0.37894736842105264,0.3829787234042553,0.6388888888888888,0.2,0.75,0.35,0.2857142857142857,1.0,0.18518518518518517,0.05555555555555555,0.6666666666666666,0.2962962962962963,0.4375,0.5473684210526316,0.37894736842105264,0.4915250877192981,0.48516176470588235,0.47687222222222225,0.034129692832764506,0.04419889502762431,0.07886435331230283,0.19242902208201892,12.816666666666666,25.057657657657654,0.17577030812324929,7.0,2.0,4.0,,1.0,,1.0,4.0,2.0,,,,,0.46153846153846156,0.1,0.7,0.017857142857142856,0.3333333333333333,,1.0,,0.022222222222222223,2.0,1.0,1.0,0.009009009009009009,0.030612244897959183,0.010526315789473684,0.5,1.0,,,,,True,,,
202334,1610612747,Ed Davis,Ed Davis,202334,LAL,19810.0,330.0,8,633,639.0,198.0,181.0,84.0,1272,38.0,56.0,20.0,23.0,20.0,10.0,22.0,,,,,,,,,,,,,48.0,78.0,,,18.0,114.0,688,21.0,24.0,,,11.0,53.0,17.0,27.0,,,11.0,45.0,56.0,40.0,,,,,,7.0,7.0,1.0,8.0,1.0,,3.0,,4.0,17.0,8.0,30.0,28.0,47.0,83.0,38.0,121.0,3.0,10.0,10.0,,2.0,1.0,2.0,7.0,,,9.0,1.0,2.0,18.0,2.0,38.0,1.0,8.0,1.0,29.0,,2.0,,42.0,8.0,22.0,3.0,11.0,11.0,12.0,10.0,45.0,198.0,1.0,3.0,0.5833333333333334,0.8,,,,,,0.6153846153846154,0.875,0.6296296296296297,0.6153846153846154,0.875,0.6296296296296297,0.6,0.828125,0.625,,0.08974358974358974,0.07142857142857142,0.13636363636363635,14.246575342465754,0.2222222222222222,0.24607329842931938,0.13392857142857142,0.3010752688172043,0.10256410256410256,0.2640845070422535,0.12582781456953643,0.1694915254237288,0.14473684210526316,0.10112359550561797,0.08955223880597014,0.2,0.2682926829268293,0.2857142857142857,0.30434782608695654,0.2916666666666667,0.13043478260869565,0.8333333333333334,0.717948717948718,0.6785714285714286,0.7307692307692307,0.5789473684210527,0.28205128205128205,0.45454545454545453,0.5263157894736842,,,,,,,,,,,,,0.9583333333333334,0.8695652173913043,,,,0.7407407407407407,,,,,0.717948717948718,,0.5287179487179486,0.5875947368421053,0.5104888888888889,0.2391304347826087,0.2391304347826087,0.4649122807017544,0.39473684210526316,3.1371794871794876,,0.3127962085308057,13.0,,26.0,8.0,,,,,,,,0.36363636363636365,0.18181818181818182,0.6,,0.65,,0.25,,,3.0,,,,,,,,,,1.0,1.0,1.0,,True,,,
2430,1610612747,Carlos Boozer,Carlos Boozer,2430,LAL,25726.0,429.0,-13,843,849.0,120.0,180.0,91.0,1692,51.0,73.0,14.0,21.0,9.0,25.0,56.0,27.0,60.0,,,,,,,,,,,103.0,189.0,,,35.0,241.0,879,16.0,25.0,,,4.0,36.0,13.0,22.0,,,10.0,36.0,134.0,72.0,,,,,,15.0,18.0,5.0,23.0,4.0,1.0,10.0,4.0,4.0,51.0,7.0,21.0,28.0,74.0,114.0,28.0,142.0,1.0,10.0,4.0,6.0,10.0,,6.0,10.0,4.0,2.0,20.0,2.0,1.0,16.0,,39.0,,6.0,4.0,36.0,,2.0,,59.0,5.0,28.0,4.0,2.0,1.0,2.0,,36.0,119.0,6.0,4.0,0.6504854368932039,0.7282608695652174,,,,,,0.544973544973545,0.64,0.5909090909090909,0.544973544973545,0.64,0.5909090909090909,0.5578703703703703,0.6428571428571429,0.6206896551724138,,0.07936507936507936,0.1232876712328767,0.10714285714285714,24.947145877378432,0.5,0.2534246575342466,0.06441717791411043,0.224,0.07608695652173914,0.2446043165467626,0.06698564593301436,0.10126582278481013,0.07766990291262135,0.034722222222222224,0.0759493670886076,0.29213483146067415,0.25,0.22900763358778625,0.23595505617977527,0.19444444444444445,0.014084507042253521,,0.3862433862433862,0.6986301369863014,0.796875,0.6862745098039216,0.2962962962962963,0.44642857142857145,0.5,0.31746031746031744,0.45,0.45,0.6666666666666666,,,,,,,,,0.84,0.6666666666666666,,,,0.4090909090909091,,,,,0.3862433862433862,,0.47860476190476176,0.556036842105263,0.4858681818181818,0.1320754716981132,0.1320754716981132,0.14937759336099585,0.14937759336099585,8.61164021164021,,0.1423487544483986,8.0,,22.0,12.0,3.0,,,,,,1.0,0.46153846153846156,0.07692307692307693,0.56,,0.8888888888888888,,0.14285714285714285,1.0,,1.0,,5.0,,,,,,,,,,1.0,,True,,,
202391,1610612747,Jeremy Lin,Jeremy Lin,202391,LAL,20670.0,344.0,35,680,674.0,127.0,184.0,87.0,1354,16.0,31.0,1.0,2.0,7.0,9.0,25.0,11.0,37.0,,2.0,,1.0,8.0,28.0,,4.0,2.0,9.0,36.0,93.0,8.0,30.0,36.0,132.0,657,2.0,4.0,,4.0,1.0,5.0,4.0,17.0,2.0,10.0,19.0,33.0,18.0,54.0,12.0,12.0,,28.0,8.0,6.0,55.0,14.0,69.0,11.0,3.0,23.0,15.0,17.0,152.0,1.0,2.0,10.0,30.0,41.0,3.0,44.0,,18.0,11.0,7.0,20.0,2.0,11.0,11.0,9.0,3.0,31.0,1.0,4.0,21.0,,37.0,1.0,,2.0,47.0,1.0,3.0,7.0,46.0,2.0,18.0,6.0,6.0,3.0,6.0,3.0,33.0,126.0,2.0,5.0,0.25,0.2571428571428571,0.5,0.26666666666666666,,0.2,0.26666666666666666,0.3870967741935484,0.5,0.23529411764705882,0.3902439024390244,0.25,0.25925925925925924,0.45517241379310347,0.2777777777777778,0.44594594594594594,0.24390243902439024,0.06451612903225806,0.0967741935483871,0.08,22.739018087855296,0.6451612903225806,0.12875536480686695,0.007722007722007722,0.08771929824561403,0.011764705882352941,0.11527377521613832,0.00872093023255814,,0.011764705882352941,0.00909090909090909,,0.045454545454545456,0.2,0.16666666666666666,0.06097560975609756,0.15625,,0.5,0.25203252032520324,0.5161290322580645,0.5714285714285714,0.3125,0.2032520325203252,0.36,0.391304347826087,0.3008130081300813,0.2972972972972973,0.3055555555555556,0.2727272727272727,0.016260162601626018,,,,0.22764227642276422,0.2857142857142857,0.2857142857142857,0.5,0.25,0.5,0.5,,,0.25925925925925924,0.037037037037037035,,0.3333333333333333,0.2222222222222222,0.4959349593495935,0.2857142857142857,0.4817772357723579,0.5225750000000001,0.47495925925925925,0.12949640287769784,0.1651376146788991,0.03787878787878788,0.25,10.246236559139787,25.513333333333332,0.18676470588235294,3.0,,2.0,1.0,2.0,,,,,,3.0,0.047619047619047616,0.07142857142857142,0.1111111111111111,,0.42857142857142855,,,,,,,3.0,,,,0.02702702702702703,,,,,,,,True,,,
