EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,FTOffRebounds,Travels,BlockingFouls,Charge Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,BlockedLongMidRange,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,OffFTReboundPct,DefCorner3ReboundPct,SecondChanceCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,SecondChanceFg3Pct,PenaltyFg3Pct,ShortMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,HeaveAttempts,Fg3aBlocked,BlockingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,PenaltyCorner3Accuracy,3pt And 1 Free Throw Trips,on,OffensiveGoaltends,Corner3PctBlocked,Clear Path Fouls
200746,1610612757,LaMarcus Aldridge,LaMarcus Aldridge,200746,POR,7400.0,123,9.0,229,233,52,51.0,36,462,12.0,18.0,7.0,8.0,3.0,5.0,9.0,24.0,19.0,36.0,1.0,2.0,1.0,1.0,1.0,40,78,2.0,3.0,10.0,96,243,9.0,12.0,1.0,1.0,19.0,10.0,19.0,5.0,25.0,36.0,44.0,6.0,12.0,1.0,1.0,3.0,2.0,3.0,5.0,3.0,2.0,13.0,2.0,7.0,4.0,21,1.0,26,9.0,35,3.0,7.0,2.0,5.0,5.0,2.0,1.0,6.0,1.0,4.0,1.0,11.0,2.0,3.0,2.0,5,1.0,2.0,15,2.0,13.0,5.0,7.0,2.0,8.0,6.0,2.0,8.0,3.0,25.0,52,2.0,0.45,0.5294117647058824,1.0,0.6666666666666666,0.6666666666666666,0.5128205128205128,0.75,0.5263157894736842,0.5308641975308642,0.6923076923076923,0.5263157894736842,0.5647058823529412,0.7307692307692307,0.5681818181818182,0.037037037037037035,0.038461538461538464,0.05555555555555555,0.05555555555555555,35.29411764705882,0.45454545454545453,0.5,0.2441860465116279,0.08974358974358974,0.12903225806451613,0.046511627906976744,0.21367521367521367,0.0743801652892562,0.058823529411764705,0.13043478260869565,0.07894736842105263,0.03333333333333333,0.07692307692307693,0.15625,0.25,0.34615384615384615,0.16,0.08333333333333333,0.375,0.2222222222222222,0.6666666666666666,0.7058823529411765,0.3333333333333333,0.2962962962962963,0.375,0.375,0.1111111111111111,0.4444444444444444,0.5277777777777778,0.5588235294117647,0.6842105263157895,0.024691358024691357,0.5,0.5,1.0,0.012345679012345678,1.0,1.0,1.0,0.6153846153846154,0.875,0.14285714285714285,0.07692307692307693,0.2631578947368421,0.6,0.25925925925925924,1.0,0.45850802469135804,0.5230444444444444,0.4477052631578948,0.08433734939759036,0.0875,0.19791666666666666,0.2604166666666667,11.893589743589745,23.2,0.22707423580786026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
200777,1610612757,Joel Freeland,Joel Freeland,200777,POR,36995.0,617,62.0,1201,1206,171,208.0,143,2407,33.0,54.0,12.0,21.0,5.0,7.0,19.0,42.0,22.0,55.0,,,,,,74,151,,,21.0,169,1210,15.0,29.0,,8.0,38.0,8.0,14.0,10.0,26.0,102.0,46.0,,18.0,,,6.0,5.0,11.0,16.0,7.0,2.0,43.0,19.0,41.0,44.0,76,9.0,129,62.0,191,2.0,9.0,5.0,4.0,15.0,2.0,6.0,8.0,1.0,9.0,,23.0,5.0,4.0,46.0,93,21.0,,36,14.0,25.0,5.0,11.0,4.0,23.0,15.0,7.0,23.0,11.0,26.0,169,4.0,0.6891891891891891,0.7846153846153846,,,,0.4900662251655629,0.5172413793103449,0.5714285714285714,0.4900662251655629,0.5172413793103449,0.5714285714285714,0.5248447204968945,0.5757575757575758,0.6842105263157895,,0.039735099337748346,0.1111111111111111,,13.509544787077827,0.6521739130434783,0.3333333333333333,0.17155756207674944,0.11141304347826086,0.23655913978494625,0.0871559633027523,0.1907790143084261,0.10238907849829351,0.1262135922330097,0.11504424778761062,0.09868421052631579,0.06432748538011696,0.1702127659574468,0.17088607594936708,0.16428571428571428,0.1793103448275862,0.21935483870967742,0.028169014084507043,0.4782608695652174,0.3576158940397351,0.6111111111111112,0.6875,0.5757575757575758,0.2781456953642384,0.4523809523809524,0.4523809523809524,0.5263157894736842,0.36423841059602646,0.4,0.4,1.0,,,,,,,,,0.7241379310344828,0.5714285714285714,0.16666666666666666,,0.5,0.7142857142857143,0.3576158940397351,,0.47241523178807937,0.5151809523809524,0.5118214285714285,0.07006369426751592,0.07006369426751592,0.22485207100591717,0.15384615384615385,9.045695364238407,,0.14238134887593673,4.0,2.0,1.0,2.0,2.0,4.0,1.0,4.0,2.0,1.0,6.0,1.0,1.0,6.0,0.08695652173913043,0.3225806451612903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
201167,1610612757,Arron Afflalo,Arron Afflalo,201167,POR,3038.0,51,4.0,96,96,6,13.0,11,192,,,,,,,,1.0,2.0,7.0,,1.0,,1.0,3.0,2,8,1.0,4.0,2.0,9,103,,1.0,,,,,,2.0,2.0,2.0,2.0,3.0,,3.0,1.0,,3.0,,3.0,,2.0,6.0,,,1.0,3,,4,,4,,,,,1.0,,1.0,,,,,1.0,,1.0,2.0,4,,,3,,2.0,,,1.0,,,,,,,4,,0.5,0.5,1.0,0.25,0.25,0.25,,,0.2916666666666667,,,0.34615384615384615,,1.0,0.3333333333333333,,,,12.962962962962962,1.0,,0.08108108108108109,,0.0625,,0.07547169811320754,,,,,,,0.125,0.0625,0.07692307692307693,0.0625,,,,,,,0.08333333333333333,,,,0.5833333333333334,0.2857142857142857,0.2857142857142857,0.5,0.08333333333333333,,,,0.25,0.3333333333333333,0.3333333333333333,1.0,,,,,,,0.3333333333333333,0.3333333333333333,0.449825,0.4026,,,,,0.2222222222222222,17.7,24.9,0.0625,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
203081,1610612757,Damian Lillard,Damian Lillard,203081,POR,21336.0,356,71.0,683,685,90,97.0,93,1368,26.0,48.0,2.0,3.0,7.0,9.0,3.0,16.0,13.0,33.0,2.0,7.0,1.0,21.0,65.0,42,97,23.0,72.0,43.0,196,675,2.0,4.0,8.0,2.0,15.0,10.0,16.0,4.0,33.0,16.0,68.0,42.0,2.0,65.0,21.0,8.0,37.0,31.0,68.0,20.0,19.0,167.0,1.0,6.0,15.0,21,1.0,37,7.0,44,4.0,12.0,7.0,5.0,23.0,1.0,21.0,8.0,3.0,2.0,,31.0,1.0,4.0,3.0,17,,,47,2.0,46.0,1.0,18.0,2.0,2.0,1.0,,3.0,1.0,33.0,90,2.0,0.19047619047619047,0.1951219512195122,0.6086956521739131,0.3194444444444444,0.3194444444444444,0.4329896907216495,0.5,0.625,0.4526627218934911,0.5416666666666666,0.58,0.5105820105820106,0.5769230769230769,0.5892857142857143,0.4260355029585799,0.08247422680412371,0.08333333333333333,0.09090909090909091,27.918781725888326,0.7419354838709677,0.07142857142857142,0.08045977011494253,0.02830188679245283,0.14423076923076922,0.007518796992481203,0.09863013698630137,0.020289855072463767,0.04838709677419355,0.03278688524590164,0.011235955056179775,0.00980392156862745,,0.10204081632653061,0.03571428571428571,0.10126582278481013,0.15476190476190477,0.041666666666666664,0.3333333333333333,0.28402366863905326,0.5416666666666666,0.5909090909090909,0.23076923076923078,0.09467455621301775,0.1875,0.2,,0.1952662721893491,0.3939393939393939,0.43333333333333335,0.15384615384615385,0.04142011834319527,0.2857142857142857,0.2857142857142857,0.5,0.38461538461538464,0.3230769230769231,0.3230769230769231,0.6190476190476191,0.25,0.6666666666666666,,0.08333333333333333,0.36,0.7777777777777778,0.7100591715976331,0.3230769230769231,0.5247156804733727,0.5435590909090909,0.5556359999999999,0.10160427807486631,0.15789473684210525,0.07653061224489796,0.1683673469387755,8.535051546391752,25.462500000000002,0.13177159590043924,11.0,7.0,11.0,,1.0,2.0,2.0,,5.0,1.0,,,,,,0.1,1.0,1.0,2.0,7.0,3.0,8.0,3.0,3.0,9.0,27.0,4.0,1.0,1.0,1.0,0.375,0.3333333333333333,0.0625,1.0,1.0,0.5833333333333334,0.2857142857142857,0.5,0.04,0.32,0.375,0.0136986301369863,,,,,,,,,True,,,
203468,1610612757,CJ McCollum,CJ McCollum,203468,POR,12104.0,202,27.0,406,399,82,89.0,43,805,11.0,20.0,,3.0,2.0,2.0,6.0,15.0,10.0,17.0,4.0,6.0,,6.0,23.0,27,52,10.0,29.0,6.0,90,389,,3.0,3.0,,6.0,4.0,6.0,1.0,12.0,18.0,36.0,30.0,,23.0,6.0,6.0,11.0,8.0,19.0,2.0,7.0,46.0,2.0,1.0,3.0,12,1.0,16,4.0,20,,10.0,6.0,4.0,10.0,1.0,8.0,3.0,1.0,2.0,,13.0,1.0,4.0,6.0,12,,,15,1.0,17.0,3.0,7.0,2.0,3.0,1.0,2.0,3.0,1.0,12.0,80,,0.3333333333333333,0.3333333333333333,1.0,0.3448275862068966,0.3448275862068966,0.5192307692307693,,0.6666666666666666,0.5185185185185185,0.5,0.6111111111111112,0.5113636363636364,0.5,0.5,0.35802469135802467,0.11538461538461539,0.25,,22.075055187637968,0.7692307692307693,0.07142857142857142,0.0916030534351145,0.00819672131147541,0.05,0.028169014084507043,0.07853403141361257,0.015544041450777202,0.034482758620689655,,,0.03636363636363636,,0.06976744186046512,0.10416666666666667,0.1,0.037037037037037035,,0.3333333333333333,0.24691358024691357,0.55,0.7333333333333333,0.36363636363636365,0.18518518518518517,0.4,0.42857142857142855,0.16666666666666666,0.20987654320987653,0.5882352941176471,0.5882352941176471,0.4,0.07407407407407407,0.6666666666666666,0.6666666666666666,1.0,0.2839506172839506,0.2608695652173913,0.2608695652173913,1.0,0.5,,,,0.2222222222222222,1.0,0.6049382716049383,0.2608695652173913,0.5116820987654321,0.562525,0.49971666666666664,0.09302325581395349,0.125,0.06666666666666667,0.13333333333333333,9.146153846153847,24.72068965517241,0.2019704433497537,6.0,1.0,3.0,1.0,,,1.0,,1.0,,,,,1.0,0.09090909090909091,0.16666666666666666,,,2.0,3.0,1.0,3.0,2.0,1.0,3.0,,,1.0,,,0.6666666666666666,0.3333333333333333,0.06666666666666667,,,0.5,0.6666666666666666,1.0,,0.3333333333333333,0.3333333333333333,0.03333333333333333,,,,,,,,,True,,,
2581,1610612757,Steve Blake,Steve Blake,2581,POR,18980.0,316,44.0,609,620,82,82.0,72,1229,3.0,4.0,,,,,1.0,2.0,6.0,14.0,6.0,14.0,3.0,15.0,40.0,10,20,21.0,54.0,11.0,94,629,,2.0,8.0,2.0,8.0,,,4.0,10.0,2.0,18.0,48.0,,39.0,15.0,1.0,39.0,20.0,59.0,12.0,15.0,138.0,1.0,2.0,6.0,18,,24,3.0,27,,15.0,6.0,9.0,18.0,1.0,15.0,3.0,1.0,3.0,,21.0,,4.0,10.0,22,4.0,1.0,20,3.0,13.0,1.0,5.0,2.0,4.0,2.0,1.0,4.0,3.0,10.0,81,2.0,0.1,0.1,0.7619047619047619,0.3888888888888889,0.39622641509433965,0.5,,,0.5608108108108109,0.3,0.2727272727272727,0.5875,0.36363636363636365,0.35714285714285715,0.7297297297297297,0.05,0.25,,14.63768115942029,0.8571428571428571,,0.07964601769911504,0.010638297872340425,0.06315789473684211,0.009708737864077669,0.07476635514018691,0.010309278350515464,,0.01639344262295082,0.013157894736842105,0.012195121951219513,,0.039473684210526314,0.05714285714285714,0.1375,0.0759493670886076,,0.75,0.05405405405405406,0.75,1.0,,0.02702702702702703,0.5,0.5,,0.1891891891891892,0.42857142857142855,0.42857142857142855,0.16666666666666666,0.1891891891891892,0.42857142857142855,0.42857142857142855,0.8333333333333334,0.5405405405405406,0.375,0.38461538461538464,0.7333333333333333,,,,0.3,,,0.7837837837837838,0.38461538461538464,0.5093583333333334,0.5222300000000001,0.4666666666666667,0.0641025641025641,0.20833333333333334,0.0851063829787234,0.10638297872340426,13.955000000000002,25.472222222222225,0.13464696223316913,8.0,6.0,18.0,,,,,,2.0,1.0,,,,,,,1.0,4.0,1.0,5.0,1.0,7.0,2.0,2.0,11.0,15.0,,,,,0.25,0.18181818181818182,,0.3333333333333333,1.0,0.5,0.2,1.0,0.36363636363636365,0.6363636363636364,0.14285714285714285,,1.0,1.0,1.0,1.0,0.018518518518518517,0.025,0.25,,True,,,
201587,1610612757,Nicolas Batum,Nicolas Batum,201587,POR,11712.0,195,,377,390,41,57.0,41,767,6.0,8.0,1.0,2.0,,,1.0,1.0,4.0,11.0,5.0,9.0,1.0,6.0,23.0,11,20,11.0,32.0,6.0,61,401,1.0,3.0,2.0,,2.0,,,5.0,8.0,8.0,14.0,21.0,2.0,23.0,6.0,1.0,24.0,5.0,29.0,4.0,13.0,63.0,1.0,2.0,4.0,11,2.0,17,3.0,20,1.0,12.0,10.0,2.0,7.0,1.0,7.0,4.0,,,,11.0,2.0,1.0,6.0,7,,,7,1.0,7.0,1.0,1.0,3.0,3.0,3.0,,3.0,1.0,8.0,40,2.0,0.36363636363636365,0.4,0.6363636363636364,0.34375,0.34375,0.55,0.3333333333333333,,0.5288461538461539,0.2,0.75,0.5545454545454546,0.2,0.8,0.6153846153846154,0.05,0.125,,15.330188679245282,0.6363636363636364,0.3333333333333333,0.07534246575342465,0.0196078431372549,0.06060606060606061,0.012345679012345678,0.07075471698113207,0.01639344262295082,0.03225806451612903,,0.020833333333333332,0.015384615384615385,,0.08064516129032258,0.11904761904761904,0.023809523809523808,0.05454545454545454,0.034482758620689655,0.3333333333333333,0.15384615384615385,0.75,0.8571428571428571,0.5,0.019230769230769232,1.0,1.0,,0.21153846153846154,0.36363636363636365,0.36363636363636365,0.25,0.17307692307692307,0.5555555555555556,0.5555555555555556,0.6,0.4423076923076923,0.2608695652173913,0.2608695652173913,0.6666666666666666,0.4,0.5,,0.2,,,0.7692307692307693,0.2608695652173913,0.5483634615384616,0.5535,0.49650000000000005,0.019230769230769232,0.05,0.03278688524590164,0.13114754098360656,11.430000000000001,24.696875000000002,0.10875331564986737,1.0,1.0,10.0,,3.0,,,,,,2.0,,,1.0,,0.09090909090909091,,,,1.0,1.0,2.0,,1.0,2.0,12.0,,,,,,0.5,,,,0.2,,,,1.0,0.5,,,,,,,,,,True,,,
202083,1610612757,Wesley Matthews,Wesley Matthews,202083,POR,16019.0,267,49.0,508,523,56,47.0,53,1031,6.0,9.0,,,2.0,2.0,10.0,17.0,4.0,14.0,7.0,19.0,1.0,20.0,51.0,20,40,27.0,70.0,15.0,136,503,,2.0,5.0,3.0,12.0,4.0,4.0,,8.0,16.0,24.0,69.0,,51.0,20.0,2.0,9.0,10.0,19.0,10.0,3.0,48.0,2.0,3.0,4.0,16,,20,5.0,25,1.0,3.0,3.0,,8.0,1.0,8.0,5.0,,,,13.0,1.0,1.0,7.0,17,1.0,3.0,23,1.0,17.0,2.0,9.0,,1.0,,,1.0,1.0,8.0,56,,0.4,0.4,0.8518518518518519,0.38571428571428573,0.38571428571428573,0.5,,1.0,0.55,0.6428571428571429,0.4444444444444444,0.5811965811965812,0.6666666666666666,0.4444444444444444,0.6363636363636364,0.05,0.1111111111111111,,22.807017543859647,0.6153846153846154,,0.07547169811320754,0.020134228187919462,0.05194805194805195,0.019801980198019802,0.06920415224913495,0.02,0.024390243902439025,0.021739130434782608,0.016129032258064516,0.025,,0.06329113924050633,0.06349206349206349,0.1,0.03333333333333333,0.01639344262295082,1.0,0.08181818181818182,0.6666666666666666,0.75,0.5,0.15454545454545454,0.5882352941176471,0.625,0.5,0.12727272727272726,0.2857142857142857,0.2857142857142857,,0.17272727272727273,0.3684210526315789,0.3684210526315789,1.0,0.4636363636363636,0.39215686274509803,0.39215686274509803,0.8,,,,0.14285714285714285,0.2222222222222222,1.0,0.7181818181818181,0.39215686274509803,0.5251168181818182,0.5314099999999999,0.4989611111111111,0.08547008547008547,0.19148936170212766,0.08823529411764706,0.058823529411764705,10.120000000000001,24.552857142857146,0.11023622047244094,,2.0,4.0,,1.0,1.0,,,5.0,1.0,,,,,,0.11764705882352941,,2.0,3.0,4.0,,3.0,3.0,,5.0,12.0,,1.0,,,0.6,,0.058823529411764705,,,0.5714285714285714,0.75,0.6666666666666666,0.2222222222222222,0.3333333333333333,,0.014285714285714285,,,,1.0,,,,1.0,True,,,
203459,1610612757,Allen Crabbe,Allen Crabbe,203459,POR,15551.0,259,10.0,515,510,74,111.0,60,1025,13.0,15.0,,,2.0,2.0,1.0,4.0,2.0,12.0,5.0,11.0,2.0,10.0,28.0,16,31,15.0,39.0,2.0,79,531,1.0,1.0,7.0,,17.0,3.0,6.0,,15.0,28.0,4.0,45.0,,28.0,10.0,1.0,5.0,8.0,13.0,7.0,1.0,34.0,,3.0,10.0,19,2.0,31,3.0,34,1.0,8.0,5.0,3.0,2.0,2.0,2.0,3.0,,,,5.0,,,14.0,29,1.0,,7,,2.0,,1.0,,6.0,2.0,3.0,7.0,2.0,15.0,74,,0.875,0.875,1.0,0.38461538461538464,0.38461538461538464,0.5161290322580645,1.0,0.5,0.55,1.0625,0.6818181818181818,0.5563380281690141,1.0625,0.6818181818181818,0.5571428571428572,0.03225806451612903,0.06666666666666667,,13.10344827586207,0.4,0.15384615384615385,0.10982658959537572,0.01948051948051948,0.13333333333333333,,0.11693548387096774,0.012244897959183673,0.04,,0.017241379310344827,,,0.14516129032258066,0.04081632653061224,0.12903225806451613,0.16393442622950818,0.02702702702702703,0.2857142857142857,0.21428571428571427,0.8666666666666667,0.9285714285714286,0.9230769230769231,0.05714285714285714,0.25,0.25,1.0,0.17142857142857143,0.16666666666666666,0.16666666666666666,0.5,0.15714285714285714,0.45454545454545453,0.45454545454545453,1.0,0.4,0.35714285714285715,0.35714285714285715,1.0,,,,0.25,0.18181818181818182,1.0,0.7714285714285715,0.35714285714285715,0.5594635714285713,0.58104,0.5260136363636364,0.014084507042253521,0.03125,0.21518987341772153,0.189873417721519,8.587096774193547,25.020512820512824,0.1436893203883495,1.0,,4.0,,1.0,1.0,,,3.0,1.0,,,1.0,1.0,,,1.0,1.0,4.0,5.0,2.0,4.0,5.0,3.0,5.0,,,,1.0,1.0,0.7142857142857143,0.6,,0.5,1.0,0.625,0.8,1.0,0.09090909090909091,0.36363636363636365,0.5,,1.0,,,,,,1.0,,True,,,
203086,1610612757,Meyers Leonard,Meyers Leonard,203086,POR,6863.0,114,-3.0,225,222,46,69.0,25,447,9.0,10.0,2.0,3.0,1.0,1.0,3.0,7.0,1.0,2.0,2.0,2.0,,5.0,14.0,13,19,7.0,16.0,5.0,52,217,2.0,4.0,,,4.0,1.0,1.0,2.0,4.0,18.0,8.0,21.0,2.0,14.0,5.0,,3.0,2.0,5.0,2.0,1.0,12.0,5.0,4.0,7.0,10,5.0,22,9.0,31,1.0,,,,2.0,,1.0,6.0,1.0,1.0,2.0,8.0,1.0,2.0,6.0,10,,2.0,10,3.0,5.0,2.0,3.0,,2.0,2.0,,2.0,1.0,4.0,46,,0.6923076923076923,0.75,1.0,0.4375,0.4375,0.6842105263157895,0.5,1.0,0.6714285714285714,0.5,0.3333333333333333,0.7083333333333334,0.5,0.5,0.45714285714285713,,,,17.322834645669293,0.25,0.8333333333333334,0.14492753623188406,0.0547945205479452,0.15555555555555556,0.1111111111111111,0.14912280701754385,0.07627118644067797,0.05555555555555555,0.08333333333333333,0.03225806451612903,0.10526315789473684,0.14285714285714285,,0.23076923076923078,0.25,0.18421052631578946,0.06666666666666667,0.5,0.2857142857142857,0.9,0.9,0.7777777777777778,0.2,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.05714285714285714,0.5,0.5,,0.05714285714285714,1.0,1.0,1.0,0.4,0.35714285714285715,0.35714285714285715,1.0,0.75,0.6666666666666666,,,0.3333333333333333,1.0,0.7428571428571429,0.35714285714285715,0.5447085714285714,0.5316,0.5821166666666667,0.08333333333333333,0.15,0.07692307692307693,0.07692307692307693,5.331578947368421,24.65625,0.20444444444444446,,1.0,1.0,,,,,,3.0,,,1.0,,1.0,,,,,,,,2.0,,,2.0,,1.0,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,True,,,
