EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,BlockingFouls,Charge Fouls Drawn,DefensiveGoaltends,PtsUnassisted3s,Blocked3s,BlockedArc3,HeaveAttempts,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,Defensive 3 Seconds Violations,OffensiveGoaltends,3SecondViolations,on
200746,1610612757,LaMarcus Aldridge,LaMarcus Aldridge,200746,POR,85254.0,1421,285,2813,2807,786,766,336,5620,107.0,165.0,44.0,65.0,29.0,43.0,86.0,201.0,139.0,368.0,6.0,16.0,2.0,3.0,1.0,8.0,17.0,45.0,4.0,10.0,3.0,10.0,332.0,734.0,23.0,61.0,182.0,915,2846,61.0,111.0,6.0,13.0,38.0,178.0,77.0,173.0,4.0,18.0,57.0,223.0,296.0,368.0,69.0,82.0,45.0,17.0,25.0,1.0,34.0,34.0,68.0,22.0,12.0,22.0,6.0,6.0,170.0,34.0,66.0,1.0,84.0,215.0,33.0,332.0,101.0,433.0,23.0,31.0,15.0,16.0,38.0,6.0,15.0,35.0,5.0,23.0,1.0,6.0,73,4.0,13.0,43.0,77.0,6.0,3.0,9.0,161.0,6.0,2.0,6.0,208.0,23.0,1.0,98.0,17.0,40.0,29.0,1.0,10.0,40.0,23.0,215.0,769,4.0,11.0,0.4457831325301205,0.5085910652920962,1.0,0.3770491803278688,0.46153846153846156,0.2222222222222222,0.3770491803278688,0.45231607629427795,0.5495495495495496,0.44508670520231214,0.4610062893081761,0.5645161290322581,0.43455497382198954,0.5157835400225479,0.6223776223776224,0.5,0.07672955974842767,0.01639344262295082,0.0340599455040872,0.04242424242424243,0.04975124378109453,0.021739130434782608,0.0625,29.758214507129573,0.5205479452054794,0.4342105263157895,0.018867924528301886,0.20359848484848486,0.0728476821192053,0.23796033994334279,0.07172995780590717,0.21220723917672107,0.07246376811594203,0.11284046692607004,0.0946969696969697,0.03116883116883117,0.06077348066298342,0.10714285714285714,0.16878980891719744,0.24012158054711247,0.2009685230024213,0.23595505617977527,0.2441860465116279,0.05623471882640587,0.575,0.20754716981132076,0.6484848484848484,0.6772151898734177,0.37383177570093457,0.2528301886792453,0.42786069651741293,0.450261780104712,0.1511627906976744,0.4628930817610063,0.37771739130434784,0.3861111111111111,0.6834532374100719,0.02012578616352201,0.375,0.4,1.0,0.05660377358490566,0.37777777777777777,0.37777777777777777,1.0,0.5241935483870968,0.676923076923077,0.045454545454545456,0.024193548387096774,0.6666666666666666,1.0,0.08064516129032258,0.4,1.0,0.225130890052356,0.6744186046511628,0.041884816753926704,0.125,0.05235602094240838,0.3,0.2842767295597484,0.37777777777777777,0.4470850943396226,0.5003390625,0.44383743455497393,0.11264367816091954,0.1211372064276885,0.19453551912568307,0.24371584699453552,11.98119891008174,24.70327868852459,0.2794169925346605,,,,,,,,,,,,,,,,True
200777,1610612757,Joel Freeland,Joel Freeland,200777,POR,16019.0,267,49,508,523,56,47,53,1031,16.0,24.0,6.0,8.0,1.0,1.0,3.0,12.0,6.0,17.0,,,,,,,,,,,,,25.0,53.0,,,9.0,59,503,6.0,11.0,,,4.0,16.0,1.0,3.0,,,4.0,6.0,36.0,14.0,,8.0,,,2.0,,3.0,4.0,7.0,3.0,1.0,1.0,2.0,,18.0,8.0,12.0,,26.0,36.0,2.0,64.0,20.0,84.0,1.0,4.0,1.0,3.0,10.0,1.0,5.0,4.0,,5.0,,1.0,14,3.0,2.0,18.0,36.0,1.0,10.0,,16.0,8.0,,,12.0,2.0,,5.0,2.0,12.0,10.0,,2.0,12.0,7.0,6.0,56,2.0,2.0,0.72,0.8571428571428571,,,,,,0.4716981132075472,0.5454545454545454,0.3333333333333333,0.4716981132075472,0.5454545454545454,0.3333333333333333,0.5086206896551724,0.6153846153846154,0.6,,,0.03773584905660377,0.08333333333333333,,,,12.631578947368421,0.7142857142857143,0.25,,0.16981132075471697,0.08053691275167785,0.33766233766233766,0.07920792079207921,0.21453287197231835,0.08,0.0975609756097561,0.043478260869565216,0.0967741935483871,0.075,0.09523809523809523,0.16455696202531644,0.12698412698412698,0.21428571428571427,0.31666666666666665,0.4117647058823529,0.038461538461538464,0.5833333333333334,0.4528301886792453,0.6666666666666666,0.7272727272727273,0.625,0.22641509433962265,0.25,0.25,0.6666666666666666,0.32075471698113206,0.35294117647058826,0.35294117647058826,1.0,,,,,,,,,0.7272727272727273,0.75,0.16666666666666666,,,,,,,0.3333333333333333,1.0,,,,,0.4528301886792453,,0.5122811320754718,0.5693,0.5646,0.08928571428571429,0.08928571428571429,0.2711864406779661,0.1016949152542373,8.00943396226415,,0.11023622047244094,3.0,1.0,3.0,,,,,,,,,,,,,True
201587,1610612757,Nicolas Batum,Nicolas Batum,201587,POR,74066.0,1234,205,2453,2457,597,580,286,4910,40.0,55.0,4.0,7.0,7.0,10.0,5.0,15.0,29.0,79.0,11.0,30.0,1.0,1.0,4.0,10.0,36.0,112.0,1.0,8.0,14.0,31.0,74.0,149.0,47.0,142.0,39.0,328,2499,8.0,14.0,2.0,9.0,2.0,24.0,10.0,25.0,18.0,41.0,19.0,93.0,82.0,66.0,105.0,10.0,112.0,36.0,6.0,,128.0,50.0,178.0,36.0,14.0,73.0,17.0,38.0,406.0,12.0,16.0,2.0,36.0,124.0,14.0,174.0,30.0,204.0,1.0,42.0,31.0,11.0,47.0,10.0,41.0,21.0,4.0,6.0,1.0,3.0,68,3.0,10.0,25.0,52.0,,5.0,2.0,52.0,1.0,4.0,1.0,48.0,3.0,,18.0,8.0,24.0,16.0,3.0,5.0,25.0,15.0,90.0,582,8.0,4.0,0.5540540540540541,0.5942028985507246,0.7446808510638298,0.33098591549295775,0.2222222222222222,0.43902439024390244,0.33098591549295775,0.4966442953020134,0.5714285714285714,0.4,0.4965635738831615,0.4782608695652174,0.5606060606060606,0.5222929936305732,0.48,0.5961538461538461,0.4879725085910653,,0.040268456375838924,0.05454545454545454,0.06666666666666667,0.02531645569620253,,13.558718861209965,0.6911764705882353,0.20588235294117646,0.037037037037037035,0.13626373626373625,0.020942408376963352,0.1157556270096463,0.02643171806167401,0.13104013104013104,0.022988505747126436,0.03056768558951965,0.024271844660194174,0.0121580547112462,0.028169014084507043,0.020202020202020204,0.08303249097472924,0.12811387900355872,0.1846590909090909,0.1308016877637131,0.06756756756756757,0.006097560975609756,0.6,0.18900343642611683,0.7272727272727273,0.7692307692307693,0.575,0.05154639175257732,0.3333333333333333,0.35714285714285715,0.4,0.27147766323024053,0.3670886075949367,0.37662337662337664,0.5517241379310345,0.10309278350515463,0.36666666666666664,0.36666666666666664,0.9090909090909091,0.3848797250859107,0.32142857142857145,0.32142857142857145,0.6944444444444444,0.30434782608695654,0.5714285714285714,,0.043478260869565216,1.0,1.0,0.34782608695652173,0.125,1.0,0.15151515151515152,0.7,0.15151515151515152,0.4,0.4696969696969697,0.45161290322580644,0.6769759450171822,0.32142857142857145,0.5264592783505159,0.5245166666666666,0.519694696969697,0.058823529411764705,0.10975609756097561,0.07317073170731707,0.28353658536585363,11.489932885906038,24.89647887323943,0.2433754586220954,3.0,,3.0,36.0,1.0,1.0,,,,,,,,,,True
202083,1610612757,Wesley Matthews,Wesley Matthews,202083,POR,121448.0,2024,273,3982,3989,929,912,457,7971,72.0,121.0,5.0,12.0,22.0,33.0,53.0,101.0,39.0,85.0,52.0,130.0,4.0,9.0,11.0,28.0,121.0,315.0,13.0,32.0,26.0,55.0,164.0,307.0,173.0,445.0,109.0,956,4071,10.0,25.0,17.0,41.0,12.0,83.0,33.0,58.0,37.0,83.0,38.0,215.0,148.0,180.0,453.0,10.0,314.0,121.0,20.0,4.0,85.0,54.0,139.0,40.0,14.0,32.0,22.0,31.0,332.0,15.0,22.0,1.0,53.0,127.0,4.0,184.0,38.0,222.0,8.0,77.0,39.0,38.0,49.0,10.0,32.0,32.0,5.0,17.0,3.0,6.0,81,5.0,12.0,54.0,132.0,1.0,6.0,6.0,163.0,8.0,16.0,9.0,145.0,15.0,2.0,58.0,16.0,9.0,3.0,2.0,4.0,10.0,7.0,214.0,908,13.0,15.0,0.45121951219512196,0.46540880503144655,0.8728323699421965,0.3887640449438202,0.4146341463414634,0.4457831325301205,0.38963963963963966,0.5342019543973942,0.4,0.5689655172413793,0.5631648936170213,0.5378787878787878,0.6276595744680851,0.5866093366093366,0.5684931506849316,0.6515151515151515,0.5917553191489362,0.008988764044943821,0.06514657980456026,0.1322314049586777,0.0297029702970297,0.011764705882352941,0.007692307692307693,19.739744155271282,0.6049382716049383,0.04040404040404041,0.011764705882352941,0.083994708994709,0.017929910350448247,0.103515625,0.020718232044198894,0.08893280632411067,0.018964633521271142,0.024324324324324326,0.02318840579710145,0.009765625,0.023465703971119134,0.011764705882352941,0.07446808510638298,0.06369426751592357,0.1085814360770578,0.08527131782945736,0.16,0.02077922077922078,0.7,0.16090425531914893,0.5950413223140496,0.6857142857142857,0.6111111111111112,0.13430851063829788,0.5247524752475248,0.5408163265306123,0.39622641509433965,0.11303191489361702,0.4588235294117647,0.4642857142857143,0.23076923076923078,0.17287234042553193,0.4,0.40310077519379844,0.9230769230769231,0.41888297872340424,0.38412698412698415,0.38782051282051283,0.8512396694214877,0.18181818181818182,0.4166666666666667,0.2,0.13636363636363635,0.4444444444444444,1.0,0.48484848484848486,0.40625,0.7692307692307693,0.23404255319148937,0.6666666666666666,0.19858156028368795,0.39285714285714285,0.3900709219858156,0.4727272727272727,0.7526595744680851,0.3853503184713376,0.5286784666666668,0.5288124999999999,0.5330900709219857,0.07769423558897243,0.1657142857142857,0.08682008368200837,0.22489539748953974,8.445928338762219,24.663820224719096,0.23329984932194878,3.0,10.0,,66.0,1.0,1.0,1.0,1.0,4.0,0.009523809523809525,0.008928571428571428,,,,,True
203081,1610612757,Damian Lillard,Damian Lillard,203081,POR,93554.0,1559,340,3088,3081,728,701,373,6169,136.0,219.0,9.0,16.0,37.0,64.0,17.0,65.0,43.0,109.0,13.0,37.0,1.0,3.0,1.0,11.0,88.0,260.0,8.0,22.0,29.0,77.0,196.0,393.0,101.0,297.0,191.0,886,3114,12.0,29.0,9.0,25.0,8.0,59.0,53.0,109.0,30.0,88.0,95.0,291.0,96.0,296.0,171.0,4.0,258.0,88.0,35.0,4.0,169.0,102.0,271.0,79.0,23.0,80.0,27.0,62.0,644.0,9.0,21.0,,52.0,129.0,5.0,186.0,30.0,216.0,5.0,65.0,34.0,31.0,78.0,18.0,59.0,36.0,5.0,19.0,3.0,1.0,114,4.0,22.0,32.0,90.0,4.0,2.0,3.0,182.0,4.0,19.0,8.0,229.0,15.0,16.0,73.0,34.0,8.0,3.0,4.0,1.0,9.0,5.0,272.0,707,13.0,17.0,0.24489795918367346,0.24742268041237114,0.5643564356435643,0.3400673400673401,0.36,0.3409090909090909,0.3423728813559322,0.49872773536895676,0.41379310344827586,0.48623853211009177,0.5036231884057971,0.4722222222222222,0.49746192893401014,0.55470737913486,0.5,0.5737051792828686,0.43043478260869567,0.013468013468013467,0.089058524173028,0.1232876712328767,0.09230769230769231,0.01834862385321101,0.02702702702702703,25.338600451467272,0.6842105263157895,0.06756756756756757,,0.1111111111111111,0.021897810218978103,0.1309823677581864,0.016129032258064516,0.11617458279845956,0.01977587343441002,0.017241379310344827,0.026923076923076925,0.022004889975550123,0.016241299303944315,0.015748031496062992,0.10084033613445378,0.0743801652892562,0.14965986394557823,0.1342281879194631,0.12121212121212122,0.014577259475218658,0.5555555555555556,0.3173913043478261,0.6210045662100456,0.7083333333333334,0.2426470588235294,0.09420289855072464,0.26153846153846155,0.288135593220339,0.17647058823529413,0.15797101449275364,0.3944954128440367,0.40186915887850466,0.27906976744186046,0.0536231884057971,0.35135135135135137,0.3611111111111111,0.7692307692307693,0.37681159420289856,0.3384615384615385,0.3424124513618677,0.5340909090909091,0.2962962962962963,0.5625,0.6666666666666666,0.05555555555555555,0.3333333333333333,,0.4074074074074074,0.36363636363636365,0.625,0.3248730964467005,0.578125,0.05583756345177665,0.09090909090909091,0.39086294416243655,0.37662337662337664,0.7478260869565218,0.34108527131782945,0.5293986899563318,0.5106513513513514,0.5109681122448979,0.1077127659574468,0.16186252771618626,0.06659142212189616,0.32844243792325056,7.401017811704839,25.81683501683502,0.23575129533678757,4.0,3.0,,132.0,1.0,1.0,2.0,4.0,8.0,0.011538461538461539,0.026578073089700997,2.0,,,,True
2581,1610612757,Steve Blake,Steve Blake,2581,POR,37889.0,631,-1,1256,1245,334,322,139,2501,5.0,11.0,,,,2.0,1.0,8.0,9.0,24.0,12.0,21.0,1.0,1.0,3.0,9.0,23.0,66.0,2.0,4.0,4.0,20.0,15.0,43.0,35.0,87.0,17.0,152,1318,,4.0,3.0,5.0,4.0,13.0,4.0,12.0,7.0,29.0,10.0,39.0,6.0,24.0,75.0,,63.0,23.0,3.0,,73.0,49.0,122.0,29.0,20.0,40.0,10.0,23.0,293.0,3.0,3.0,,9.0,37.0,,46.0,6.0,52.0,1.0,12.0,4.0,8.0,40.0,4.0,33.0,15.0,4.0,7.0,2.0,1.0,55,2.0,8.0,17.0,53.0,,2.0,2.0,42.0,5.0,7.0,3.0,20.0,1.0,2.0,2.0,6.0,4.0,2.0,1.0,1.0,4.0,3.0,37.0,326,4.0,5.0,0.2,0.2,0.7142857142857143,0.40229885057471265,0.6,0.2413793103448276,0.4166666666666667,0.3488372093023256,,0.3333333333333333,0.5192307692307693,0.5,0.35365853658536583,0.5434782608695652,0.5909090909090909,0.4148936170212766,0.6692307692307692,,0.06976744186046512,0.09090909090909091,0.125,0.041666666666666664,,13.629943502824858,0.7272727272727273,,,0.07905982905982906,0.008333333333333333,0.05660377358490566,0.012145748987854251,0.0733652312599681,0.009884678747940691,,0.008849557522123894,0.014814814814814815,0.011235955056179775,0.014492753623188406,0.03355704697986577,0.0851063829787234,0.11235955056179775,0.058823529411764705,0.05,0.015384615384615385,0.75,0.08461538461538462,0.45454545454545453,0.5,0.2,0.06153846153846154,0.125,0.14285714285714285,,0.18461538461538463,0.375,0.391304347826087,0.2222222222222222,0.16153846153846155,0.5714285714285714,0.5714285714285714,0.6666666666666666,0.5076923076923077,0.3484848484848485,0.3484848484848485,0.7391304347826086,,,,0.1111111111111111,1.0,1.0,0.4444444444444444,0.5,0.5,0.04878048780487805,,0.21951219512195122,0.3333333333333333,0.4878048780487805,0.2,0.7538461538461538,0.36507936507936506,0.48299206349206336,0.4824875,0.4437842105263157,0.022727272727272728,0.045454545454545456,0.08552631578947369,0.2565789473684211,12.57441860465116,25.66206896551724,0.2659235668789809,1.0,3.0,,30.0,,,3.0,,1.0,,0.011363636363636364,,,,,True
203459,1610612757,Allen Crabbe,Allen Crabbe,203459,POR,15768.0,263,-5,520,519,109,122,52,1039,6.0,10.0,,1.0,3.0,4.0,,1.0,,9.0,6.0,15.0,,2.0,1.0,4.0,6.0,17.0,,2.0,2.0,4.0,6.0,20.0,12.0,32.0,4.0,52,544,,2.0,,4.0,2.0,2.0,3.0,7.0,3.0,8.0,2.0,17.0,10.0,2.0,36.0,,17.0,6.0,2.0,,11.0,6.0,17.0,4.0,2.0,2.0,2.0,7.0,40.0,2.0,2.0,,8.0,15.0,,23.0,4.0,27.0,2.0,4.0,2.0,2.0,2.0,3.0,1.0,5.0,,1.0,,2.0,7,,1.0,13.0,24.0,,,,6.0,,1.0,,4.0,,,1.0,1.0,5.0,1.0,,4.0,6.0,3.0,17.0,107,4.0,1.0,0.8333333333333334,0.8333333333333334,1.0,0.375,,0.375,0.375,0.3,,0.42857142857142855,0.46153846153846156,,0.5,0.48148148148148145,0.14285714285714285,0.53125,0.6153846153846154,,0.1,0.2,,,,10.517241379310345,0.2857142857142857,,,0.078125,0.011764705882352941,0.11594202898550725,0.02531645569620253,0.08812260536398467,0.01606425702811245,,0.020833333333333332,0.012658227848101266,0.017543859649122806,0.045454545454545456,0.08333333333333333,0.05660377358490566,0.08860759493670886,0.12727272727272726,0.07142857142857142,0.0625,0.5,0.19230769230769232,0.6,0.75,0.8333333333333334,0.019230769230769232,,,,0.17307692307692307,,,,0.28846153846153844,0.4,0.4,1.0,0.3269230769230769,0.35294117647058826,0.35294117647058826,1.0,0.16666666666666666,,,0.3333333333333333,,,0.3333333333333333,,,0.26666666666666666,0.75,0.26666666666666666,0.25,0.26666666666666666,0.5,0.8076923076923077,0.35294117647058826,0.5810701923076924,0.5699666666666666,0.5765399999999999,0.018867924528301886,0.047619047619047616,0.038461538461538464,0.3269230769230769,10.3,24.165625000000002,0.20961538461538462,,,,,1.0,1.0,,,,,,,1.0,,,True
203468,1610612757,CJ McCollum,CJ McCollum,203468,POR,11317.0,189,-29,368,370,109,79,44,738,8.0,17.0,1.0,2.0,2.0,6.0,6.0,9.0,4.0,13.0,5.0,14.0,,,1.0,3.0,8.0,23.0,,1.0,3.0,9.0,18.0,39.0,13.0,37.0,12.0,87,380,2.0,3.0,,1.0,2.0,6.0,3.0,10.0,4.0,12.0,6.0,24.0,8.0,28.0,27.0,2.0,23.0,8.0,3.0,2.0,6.0,5.0,11.0,2.0,3.0,2.0,1.0,3.0,27.0,1.0,4.0,,4.0,11.0,,15.0,5.0,20.0,2.0,7.0,2.0,5.0,6.0,,3.0,,,3.0,,,6,,3.0,7.0,14.0,,,,12.0,,1.0,,20.0,1.0,,7.0,2.0,2.0,,1.0,1.0,2.0,1.0,24.0,109,2.0,2.0,0.2222222222222222,0.23529411764705882,0.6923076923076923,0.35135135135135137,,0.3333333333333333,0.35135135135135137,0.46153846153846156,0.6666666666666666,0.3,0.4934210526315789,0.5,0.4090909090909091,0.5117647058823529,0.6,0.4444444444444444,0.4868421052631579,0.05405405405405406,0.07692307692307693,0.17647058823529413,,,0.07142857142857142,21.666666666666664,1.0,,,0.07432432432432433,0.03418803418803419,0.07272727272727272,0.012195121951219513,0.07389162561576355,0.02512562814070352,0.047619047619047616,0.02857142857142857,0.025,0.01818181818181818,,0.0784313725490196,0.08333333333333333,0.061224489795918366,0.06666666666666667,0.1,0.05128205128205128,0.5,0.2236842105263158,0.47058823529411764,0.5714285714285714,,0.11842105263157894,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.17105263157894737,0.3076923076923077,0.3076923076923077,0.5,0.18421052631578946,0.35714285714285715,0.38461538461538464,1.0,0.3026315789473684,0.34782608695652173,0.36363636363636365,0.5,0.5,0.5,,,,,0.25,,,0.2727272727272727,0.3333333333333333,0.13636363636363635,0.3333333333333333,0.4090909090909091,0.3333333333333333,0.7105263157894737,0.34782608695652173,0.5226493421052631,0.5996666666666667,0.5209818181818181,0.0963855421686747,0.15555555555555556,0.06896551724137931,0.27586206896551724,8.774358974358973,24.47297297297297,0.296195652173913,,,,12.0,,,,,1.0,0.043478260869565216,0.02631578947368421,,,,,True
201167,1610612757,Arron Afflalo,Arron Afflalo,201167,POR,4438.0,74,19,144,140,50,35,16,284,,1.0,,,,,3.0,6.0,1.0,4.0,2.0,5.0,,1.0,1.0,2.0,2.0,4.0,,1.0,,2.0,4.0,11.0,4.0,9.0,11.0,31,144,,,,2.0,,,1.0,1.0,1.0,4.0,6.0,11.0,4.0,4.0,12.0,,4.0,2.0,,,3.0,4.0,7.0,2.0,2.0,1.0,,2.0,18.0,,,,3.0,2.0,,5.0,,5.0,,2.0,2.0,,3.0,2.0,2.0,3.0,,1.0,,,6,,1.0,2.0,7.0,,,1.0,6.0,,,,13.0,,,3.0,2.0,,,,,,,9.0,49,,1.0,0.5,0.5,1.0,0.4444444444444444,,0.25,0.4444444444444444,0.36363636363636365,,1.0,0.5,,0.5,0.5961538461538461,,0.6875,0.45,,,,,,,19.631901840490798,0.5,,,0.03225806451612903,,0.16666666666666666,,0.0625,,,,,,,0.1,,,0.23076923076923078,,,,0.05,,,,0.3,0.5,0.5,0.6666666666666666,0.2,0.25,0.25,,0.25,0.4,0.4,1.0,0.2,0.5,0.5,1.0,,,,0.5,,,0.5,,,,,0.4,0.5,0.4,,0.5,0.5,0.4586975000000001,0.5796,0.45389999999999997,0.16666666666666666,0.21428571428571427,,0.3548387096774194,11.181818181818182,24.78888888888889,0.3472222222222222,1.0,,,,,,,,1.0,,0.1,1.0,,,,True
202087,1610612757,Alonzo Gee,Alonzo Gee,202087,POR,193.0,3,8,8,9,5,9,1,17,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,4,7,,,,,,,,,,,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,1,,,,,,,,1.0,,,,2.0,,,,1.0,,,,,,,1.0,5,,1.0,,,1.0,1.0,,,1.0,,,,1.5,,,1.0,,0.5,1.0,,,,,,,33.333333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,0.6108,,,,,,0.25,,22.8,0.625,,,,,,,,,,,,,,,,True
