EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PenaltyPoints,Fg2aBlocked,OffTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,AtRimFrequency,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PlusMinus,AtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG3M,FG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,OffThreePtRebounds,DefThreePtRebounds,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,ShootingFouls,Offensive Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,FG3APct,ShortMidRangePctBlocked,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,Avg3ptShotDistance,OffShortMidRangeReboundPct,SecondChanceAtRimFGM,Corner3FGA,PenaltyCorner3FGA,PenaltyArc3FGM,SecondChanceFG2M,PenaltyFG3M,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,LiveBallTurnovers,BadPassTurnovers,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Corner3Frequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,PtsUnassisted3s,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffLongMidRangeReboundPct,ShortMidRangeFGM,OffCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceArc3Frequency,on,Corner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Corner3Assists,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,BlockingFouls,Charge Fouls Drawn,2pt And 1 Free Throw Trips,SecondChanceFg3Pct,DefAtRimReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGA,PenaltyCorner3FGM,FTOffRebounds,BlockedShortMidRange,RecoveredBlocks,OffFTReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,BlockedLongMidRange,DefensiveGoaltends,HeaveAttempts,Fg3aBlocked,StepOutOfBoundsTurnovers,Charge Fouls,Offensive Fouls Drawn,FG3APctBlocked,Corner3PctBlocked,Travels,SecondChanceCorner3FGM,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedCorner3,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,BlockedArc3,Clear Path Fouls
201202,1610612765,Joel Anthony,Joel Anthony,201202,DET,328.0,5,10,12,3.0,12.0,2,22,2.0,1.0,2.0,2.0,2.0,10,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,0.3333333333333333,0.5,1.0,0.5,0.5,23.07692307692308,1.0,0.25,0.1666666666666666,0.3333333333333333,1.0,1.0,1.0,0.47735,0.618,0.3333333333333333,0.3333333333333333,1.0,1.0,2.25,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201973,1610612765,Jonas Jerebko,Jonas Jerebko,201973,DET,1048.0,17,33,34,18.0,16.0,8,67,2.0,,5.0,2.0,11.0,35,,2.0,2.0,2.0,8.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,1.0,2.0,,8.0,18.0,,0.55,1.0,0.5,0.2,,25.58139534883721,0.3333333333333333,0.1,0.1052631578947368,0.25,0.2222222222222222,,0.6666666666666666,0.5244222222222222,,,,0.1818181818181818,0.7272727272727273,8.120000000000001,0.5454545454545454,6.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,3.0,3.0,1.0,4.0,3.0,4.0,3.0,6.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.6,0.75,0.5,0.4285714285714285,0.4444444444444444,1.0,0.3333333333333333,0.1111111111111111,0.0833333333333333,0.125,0.3333333333333333,1.0,1.0,1.0,0.1111111111111111,0.2222222222222222,0.5,0.5,1.0,0.4444444444444444,0.25,0.25,1.0,0.2857142857142857,1.0,0.4285714285714285,0.25,0.5631071428571428,26.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201975,1610612765,Jodie Meeks,Jodie Meeks,201975,DET,328.0,5,10,12,3.0,12.0,2,22,1.0,,1.0,,2.0,10,,,,,,,1.0,,,1.0,1.0,,,,,,3.0,,0.5,,,,,15.384615384615383,,0.25,0.1666666666666666,,0.5,,1.0,0.684425,,,,,,0.7,0.3,,1.0,,,,,,,1.0,,1.0,,1.0,,,,2.0,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,0.5,,0.5,,,,,,,1.0,1.0,1.0,,,,,,0.5,,,,,,,,,26.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203540,1610612765,Gigi Datome,Gigi Datome,203540,DET,1048.0,17,33,34,18.0,16.0,8,67,5.0,2.0,8.0,,11.0,35,3.0,,4.0,,5.0,,1.0,,3.0,1.0,4.0,1.0,1.0,,,5.0,18.0,,0.4583333333333333,0.6666666666666666,0.4166666666666667,,,32.55813953488372,,0.1,0.0526315789473684,0.25,0.4166666666666667,0.6666666666666666,0.75,0.5221208333333333,0.47855,,,0.3636363636363636,0.4545454545454545,6.5,0.5454545454545454,6.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,4.0,1.0,4.0,1.0,3.0,3.0,2.0,3.0,3.0,1.0,,,1.0,1.0,1.0,2.0,,,,,,,,,0.25,0.3333333333333333,1.0,0.25,0.25,0.5,0.3333333333333333,0.4583333333333333,0.4166666666666667,0.3333333333333333,,,,0.25,,,0.6,0.6,0.3333333333333333,0.0833333333333333,0.1666666666666666,0.5,0.5,,0.25,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.59145,25.5,,2.0,1.0,1.0,1.0,2.0,1.0,6.0,2.0,2.0,2.0,2.0,4.0,3.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.4,0.3333333333333333,0.0833333333333333,1.0,0.5,0.1666666666666666,0.5,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203915,1610612765,Spencer Dinwiddie,Spencer Dinwiddie,203915,DET,328.0,5,10,12,3.0,12.0,2,22,,,1.0,,,10,,,,,,,,,,,,,,,,,3.0,,,,,,,7.692307692307692,,,,,,,,0.3681,,,,,,5.5,0.3,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.3681,,,,,,,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201571,1610612765,D.J. Augustin,D.J. Augustin,201571,DET,720.0,12,23,22,15.0,4.0,6,45,1.0,,1.0,2.0,7.0,25,,2.0,2.0,1.0,4.0,,1.0,,,1.0,1.0,1.0,2.0,4.0,1.0,4.0,15.0,1.0,0.7,0.5,0.6666666666666666,,,16.666666666666668,,0.1666666666666666,0.0769230769230769,,0.3333333333333333,,1.0,0.5501833333333334,,0.25,0.5,0.2857142857142857,0.5714285714285714,0.4,0.6521739130434783,6.0,1.0,,,,,,1.0,2.0,2.0,1.0,1.0,2.0,,,2.0,,,2.0,1.0,,,,,,,,,,1.0,,,,1.0,,,,0.5,0.5,1.0,,0.8333333333333334,0.75,0.6666666666666666,,,,,,,1.0,1.0,,,,,,,0.6666666666666666,0.5,0.5,,,,1.0,0.5,0.450375,25.15,,,,,1.0,,1.0,2.0,,2.0,3.0,,7.0,,,,0.5,,,,,,,,,,,0.5,3.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202328,1610612765,Greg Monroe,Greg Monroe,202328,DET,720.0,12,23,22,15.0,4.0,6,45,1.0,1.0,3.0,4.0,8.0,25,1.0,,2.0,1.0,3.0,,,1.0,3.0,2.0,5.0,3.0,3.0,6.0,3.0,3.0,15.0,1.0,0.6666666666666666,1.0,0.5,,,20.0,0.5,,0.1538461538461538,,0.3333333333333333,1.0,0.3333333333333333,0.5119666666666667,,0.5,0.5,0.25,0.375,3.8,0.6521739130434783,6.0,1.0,1.0,1.0,2.0,,,,,,2.0,,,1.0,2.0,,2.0,,,,2.0,,1.0,1.0,,,2.0,,,,,,,,0.5,0.5,,,,0.6666666666666666,0.5,0.6666666666666666,0.5,,,,0.2857142857142857,0.25,0.1666666666666666,,1.0,1.0,,0.6666666666666666,,,,,,,,,0.5,1.0,,,0.57895,,,1.0,,,,1.0,,2.0,,1.0,2.0,1.0,5.0,2.0,,,,1.0,1.0,,0.2857142857142857,0.3333333333333333,0.3333333333333333,,1.0,,,,,1.0,1.0,,,,1.0,1.0,0.5,0.5,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203484,1610612765,Kentavious Caldwell-Pope,Kentavious Caldwell-Pope,203484,DET,144.0,2,3,3,,,1,6,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2406,1610612765,Caron Butler,Caron Butler,2406,DET,576.0,10,20,19,15.0,4.0,5,39,,,,,,19,,,,,,,,,,,,,,,,,15.0,,,,,,,4.0,,,,,,,1.0,0.5115,,,,,,,0.75,8.0,,,,,,,,1.0,1.0,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,1.0,,0.5115,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101249,1610612765,John Lucas III,John Lucas III,101249,DET,16301.0,272,516,514,85.0,125.0,48,1030,8.0,,75.0,5.0,98.0,558,4.0,,8.0,4.0,19.0,2.0,2.0,,12.0,4.0,16.0,18.0,9.0,5.0,3.0,19.0,85.0,3.0,0.4622641509433962,0.6666666666666666,0.475,0.0266666666666666,,21.18055555555556,,0.0128205128205128,0.0160642570281124,,0.0769230769230769,,0.3557692307692308,0.4311705882352941,0.4505166666666667,0.0283018867924528,0.0389610389610389,0.0816326530612244,0.1938775510204081,13.577333333333334,0.1647286821705426,-47.0,4.0,,,22.0,21.0,45.0,7.0,25.0,3.0,33.0,9.0,29.0,6.0,14.0,4.0,12.0,21.0,25.0,7.0,2.0,4.0,8.0,7.0,4.0,16.0,6.0,1.0,,,,,,,0.1818181818181818,0.1818181818181818,0.7777777777777778,0.3103448275862069,0.3103448275862069,0.44,0.4285714285714285,0.4471153846153846,0.4166666666666667,0.2788461538461538,0.0909090909090909,0.0597014925373134,0.021505376344086,0.0495867768595041,0.0266666666666666,0.0769230769230769,0.5,0.5,0.5,0.2115384615384615,0.4326923076923077,0.4666666666666667,0.4666666666666667,0.1428571428571428,0.2403846153846154,0.28,0.28,0.7142857142857143,,,0.1666666666666666,0.28,0.3713411764705882,26.955172413793104,,,4.0,1.0,1.0,1.0,1.0,54.0,,43.0,60.0,10.0,137.0,8.0,12.0,8.0,0.25,0.25,0.6666666666666666,0.75,0.0457142857142857,0.0178571428571428,0.1111111111111111,0.0384615384615384,,,0.0555555555555555,0.3333333333333333,6.0,17.0,10.0,17.0,16.0,0.032258064516129,8.0,,0.3636363636363636,0.4,0.125,2.0,2.0,0.3333333333333333,False,2.0,2.0,2.0,7.0,1.0,1.0,3.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,0.0153846153846153,0.0181818181818181,0.5,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
