EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,PenaltyFtPoints,TwoPtAssists,Assists,AtRimAssists,AssistPoints,BadPassTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,SecondChanceFg2Pct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGA,ShortMidRangeFGA,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls Drawn,BlockedAtRim,3SecondViolations,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,SecondChanceAtRimFrequency,ShortMidRangeFGM,SecondChanceCorner3FGA,PtsUnassisted2s,ThreePtAssists,Arc3Assists,Corner3Assists,LongMidRangeAssists,SelfOReb,Defensive 3 Seconds Violations,OffCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,PenaltyArc3FGM,PtsUnassisted3s,BlockingFouls,Offensive Fouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Accuracy,SecondChanceFtPoints,ShortMidRangePctBlocked,LostBallOutOfBoundsTurnovers,OffAtRimReboundPct,OffLongMidRangeReboundPct,ShortMidRangePctAssisted,ShortMidRangeAssists,2pt And 1 Free Throw Trips,SecondChanceAtRimFGM,PtsPutbacks,HeaveMakes,HeaveAttempts,SecondChanceAtRimAccuracy,StepOutOfBoundsTurnovers,Travels,Charge Fouls,DefensiveGoaltends,on,Charge Fouls Drawn,Blocked3s,BlockedArc3,Fg3aBlocked,Offensive Fouls Drawn,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,FTOffRebounds,OffensiveGoaltends,OffFTReboundPct,SecondChanceAtRimPctAssisted,Clear Path Fouls,BlockedCorner3,Arc3PctBlocked
101128,1610612745,Francisco Garcia,Francisco Garcia,101128,HOU,1574.0,26,-15.0,51,50,25.0,27.0,5.0,101,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,5.0,1.0,1.0,2.0,1.0,2.0,3.0,7.0,1.0,12.0,61.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,5.0,2.0,9.0,5.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,5.0,25.0,1.0,1.0,1.0,1.0,0.4285714285714285,1.0,0.25,0.4285714285714285,0.5,1.0,0.6111111111111112,1.5,0.5,0.6,1.5,0.5,0.7777777777777778,19.642857142857142,1.0,0.0769230769230769,0.0666666666666666,0.125,0.1,1.0,0.1111111111111111,1.0,1.0,1.0,0.1111111111111111,0.2222222222222222,0.5,0.5,1.0,0.5555555555555556,0.4,0.4,1.0,1.0,1.0,1.0,0.2,1.0,0.4,0.5,0.4,0.8888888888888888,0.4,0.5495388888888889,0.5847100000000001,0.1,0.3333333333333333,0.25,0.4166666666666667,9.25,25.01428571428572,0.4901960784313725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1891,1610612745,Jason Terry,Jason Terry,1891,HOU,1534.0,26,-1.0,52,55,12.0,17.0,8.0,107,,,,,1.0,2.0,3.0,,,1.0,1.0,,,,1.0,1.0,3.0,4.0,6.0,17.0,70.0,,,2.0,,,,,2.0,2.0,9.0,1.0,1.0,,,,2.0,,2.0,1.0,1.0,,3.0,,6.0,,,,,,,,,10.0,,1.0,1.0,1.0,0.75,,,0.75,1.0,,1.1,1.0,,1.2142857142857142,1.0,1.0,0.8,14.516129032258064,1.0,,,,,,,,,,0.2,0.6,0.6666666666666666,0.6666666666666666,1.0,0.2,1.0,1.0,1.0,,,,,,,,,0.8,1.0,0.5391400000000001,,0.3333333333333333,,0.1176470588235294,0.1176470588235294,16.4,24.175,0.2307692307692307,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.3902,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
201595,1610612745,Joey Dorsey,Joey Dorsey,201595,HOU,2995.0,50,-11.0,106,100,45.0,67.0,16.0,206,2.0,5.0,1.0,1.0,,,,,,,,,,,2.0,8.0,,,,4.0,104.0,,,,1.0,4.0,,,2.0,4.0,,,,6.0,11.0,14.0,3.0,1.0,5.0,4.0,6.0,1.0,3.0,,2.0,,1.0,4.0,,2.0,4.0,2.0,2.0,45.0,2.0,1.0,1.0,,,,,,0.25,0.25,0.25,,0.25,0.2222222222222222,,0.25,,11.290322580645162,0.6,0.1578947368421052,0.1698113207547169,,0.1428571428571428,0.5,0.625,0.4,0.5,1.0,,,,,,,,,,,,,0.25,1.0,,,,0.625,,0.555725,0.485125,0.1111111111111111,0.1111111111111111,,0.5,2.8,,0.4245283018867924,,,2.0,,2.0,2.0,2.0,4.0,2.0,,,,,,,,0.47945,,2.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,4.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,0.125,0.2,0.4,0.0625,0.2,0.0416666666666666,0.0535714285714285,0.1111111111111111,0.0625,0.2666666666666666,0.1111111111111111,0.3333333333333333,0.375,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
203123,1610612745,Kostas Papanikolaou,Kostas Papanikolaou,203123,HOU,3795.0,63,-21.0,125,123,60.0,61.0,17.0,248,2.0,4.0,,1.0,3.0,,2.0,,,,5.0,,,2.0,5.0,11.0,,7.0,2.0,12.0,132.0,,1.0,,,5.0,,2.0,2.0,4.0,,5.0,,5.0,10.0,12.0,4.0,2.0,5.0,3.0,5.0,,3.0,,2.0,,1.0,3.0,,,3.0,2.0,2.0,60.0,,0.4,0.4,,,,,,0.4545454545454545,,0.2777777777777778,,,0.3157894736842105,,0.125,0.3888888888888889,16.783216783216783,0.8,0.1,0.1290322580645161,0.1538461538461538,0.1363636363636363,0.6666666666666666,0.2222222222222222,0.5,0.5,1.0,0.1666666666666666,0.1111111111111111,,,,0.2777777777777778,,,,,,,0.1428571428571428,,,,0.2857142857142857,0.6111111111111112,,0.4933777777777778,0.4095214285714285,0.0526315789473684,0.0833333333333333,,0.1666666666666666,9.181818181818182,24.9,0.48,,,,2.0,3.0,8.0,2.0,21.0,2.0,,,,,,,,,,,4.0,,2.0,,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,2.0,1.0,3.0,,,,0.5,,0.25,0.0571428571428571,0.03125,,,,0.3333333333333333,,0.2222222222222222,,3.0,1.0,6.0,5.0,3.0,2.0,1.0,1.0,1.0,0.3333333333333333,0.0769230769230769,0.75,0.75,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
203584,1610612745,Troy Daniels,Troy Daniels,203584,HOU,6490.0,108,-37.0,224,218,100.0,111.0,31.0,442,1.0,1.0,1.0,1.0,3.0,6.0,15.0,2.0,7.0,7.0,28.0,1.0,1.0,14.0,2.0,4.0,13.0,43.0,3.0,46.0,247.0,2.0,2.0,6.0,2.0,3.0,4.0,21.0,19.0,2.0,36.0,28.0,7.0,3.0,6.0,6.0,3.0,,5.0,6.0,14.0,3.0,2.0,,4.0,,,,,,,,19.0,98.0,3.0,0.5,0.5,0.9230769230769232,0.3023255813953488,1.0,0.1904761904761904,0.3023255813953488,0.5,0.6666666666666666,0.4574468085106383,1.5,0.3333333333333333,0.4693877551020408,1.5,0.3653846153846153,0.9148936170212766,20.84942084942085,0.6,0.0379746835443038,0.058252427184466,,0.0857142857142857,,0.0212765957446808,1.0,1.0,,0.0638297872340425,0.3191489361702128,0.4,0.4,1.0,0.5957446808510638,0.25,0.25,0.8571428571428571,0.5,1.0,1.0,0.0416666666666666,1.0,0.2916666666666667,0.2857142857142857,0.5833333333333334,0.9361702127659576,0.25,0.5391670212765958,0.5284520833333333,,,0.1304347826086956,0.4130434782608695,16.75,24.78372093023256,0.4464285714285714,1.0,,,3.0,1.0,4.0,1.0,11.0,3.0,,,2.0,,0.3333333333333333,0.3333333333333333,1.0,0.60495,,,,,,,3.0,,,,,,1.0,2.0,,,,,,,,,,0.125,,,,,,0.1176470588235294,0.1428571428571428,,,,1.0,2.0,3.0,3.0,,,,,,,,,0.5,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,0.1428571428571428,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
201935,1610612745,James Harden,James Harden,201935,HOU,1807.0,30,11.0,62,59,23.0,26.0,9.0,121,8.0,10.0,3.0,4.0,2.0,,,,,,4.0,,,1.0,9.0,17.0,,4.0,12.0,30.0,66.0,,,3.0,4.0,9.0,,1.0,13.0,,,4.0,,5.0,6.0,6.0,2.0,1.0,2.0,,,,8.0,,15.0,,5.0,2.0,,2.0,2.0,1.0,11.0,21.0,,,,,,,,,0.5294117647058824,0.4444444444444444,0.4285714285714285,,0.4,0.5357142857142857,0.5,0.5416666666666666,0.1904761904761904,41.09589041095891,1.0,0.2631578947368421,0.24,0.5,0.3,0.5,0.4761904761904761,0.8,0.8,,0.0952380952380952,,,,,0.1904761904761904,,,,,,,0.4,0.75,,,0.1,0.6666666666666666,,0.5264976190476192,0.46274,0.2222222222222222,0.2272727272727272,0.1,0.4333333333333333,5.041176470588234,25.3,0.3709677419354839,,,2.0,5.0,3.0,6.0,3.0,15.0,1.0,,1.0,1.0,,,,,0.2994,0.2,,5.0,1.0,,,1.0,,,1.0,,1.0,,,,,,,,0.0588235294117647,,,,0.1666666666666666,,,,,,0.3333333333333333,,0.238095238095238,,1.0,,18.0,3.0,,3.0,,,,,,0.2,0.25,,,,,,,,,,,3.0,0.2,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
202700,1610612745,Donatas Motiejunas,Donatas Motiejunas,202700,HOU,2115.0,35,-32.0,76,71,39.0,37.0,12.0,147,,1.0,,,,,,,,,4.0,,1.0,1.0,2.0,9.0,,4.0,8.0,12.0,94.0,,1.0,3.0,,1.0,,1.0,8.0,2.0,,4.0,,2.0,5.0,10.0,1.0,1.0,3.0,2.0,2.0,,7.0,,10.0,,1.0,,,,,,8.0,39.0,,0.5,0.5,,,,,,0.2222222222222222,,0.1538461538461538,,,0.3333333333333333,0.375,0.5714285714285714,0.3076923076923077,23.59550561797753,0.3333333333333333,0.1333333333333333,0.1363636363636363,,0.125,,0.0769230769230769,,,,,,,,,0.3076923076923077,,,,0.5,,,,,,,0.5,0.3846153846153846,,0.4327538461538461,0.4566,0.0714285714285714,0.1,0.25,0.6666666666666666,7.444444444444445,25.3,0.5131578947368421,,,1.0,8.0,1.0,4.0,,11.0,,,,4.0,,,,,0.42245,,,8.0,1.0,2.0,3.0,1.0,2.0,5.0,1.0,1.0,,,2.0,,2.0,1.0,,,0.1111111111111111,1.0,0.6666666666666666,0.1578947368421052,0.1428571428571428,0.0769230769230769,0.1111111111111111,0.1428571428571428,0.0454545454545454,0.25,0.1428571428571428,,0.6153846153846154,,2.0,,2.0,3.0,1.0,2.0,1.0,1.0,,0.25,0.1,0.25,0.25,,,,,,,3.0,,,,3.0,,2.0,0.1111111111111111,0.3333333333333333,0.5,,,,,,,,,,,,True,,,,,,,,,,,,,,,
203477,1610612745,Isaiah Canaan,Isaiah Canaan,203477,HOU,2591.0,43,-34.0,90,86,25.0,37.0,14.0,176,2.0,4.0,,,,,,,,2.0,4.0,,1.0,1.0,3.0,7.0,2.0,4.0,5.0,17.0,108.0,,1.0,2.0,,,,1.0,4.0,,,4.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,2.0,2.0,,3.0,,5.0,,3.0,,,,,,4.0,25.0,,,,,0.5,,,0.5,0.4285714285714285,,0.5454545454545454,,,0.6538461538461539,0.3333333333333333,0.6666666666666666,0.3636363636363636,16.19047619047619,1.0,0.0714285714285714,0.05,,0.0909090909090909,,0.3636363636363636,0.5,0.5,,,,,,,0.3636363636363636,0.5,0.5,,0.5,,,,,,,1.0,0.7272727272727273,0.5,0.5526545454545455,0.5967,0.2307692307692307,0.3333333333333333,0.1176470588235294,0.2352941176470588,3.7285714285714286,25.6,0.2777777777777778,,,1.0,4.0,2.0,3.0,1.0,7.0,2.0,,,,,,,,0.54165,,1.0,3.0,1.0,1.0,1.0,,,2.0,1.0,,1.0,,,,1.0,,,,0.1428571428571428,,,0.05,,0.0416666666666666,0.0454545454545454,,0.0555555555555555,0.125,,,0.2727272727272727,0.5,1.0,,6.0,1.0,1.0,,,,,,,0.3333333333333333,0.5,,,,6.0,,,,,,,2.0,0.3333333333333333,,0.125,,,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,
2772,1610612745,Trevor Ariza,Trevor Ariza,2772,HOU,1989.0,33,5.0,73,71,33.0,30.0,6.0,144,2.0,4.0,1.0,2.0,,1.0,2.0,1.0,1.0,1.0,3.0,,,1.0,2.0,4.0,2.0,5.0,2.0,12.0,79.0,,,,1.0,2.0,1.0,2.0,5.0,2.0,6.0,3.0,1.0,3.0,6.0,7.0,,,,2.0,3.0,,1.0,,2.0,,1.0,,,,,,5.0,31.0,,0.5,0.5,1.0,0.4,,0.5,0.4,0.5,0.5,0.5555555555555556,,0.625,0.6,,0.625,0.5555555555555556,12.34567901234568,,0.1304347826086956,0.1724137931034483,,0.1333333333333333,,0.4444444444444444,0.5,0.5,0.5,,0.2222222222222222,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,,0.5,0.5,0.25,1.0,0.25,1.0,0.3333333333333333,0.6022333333333334,0.5753874999999999,0.1,0.2,,0.4166666666666667,0.85,24.64,0.4520547945205479,,,1.0,,,2.0,,6.0,,,,,,,,,0.5079,,1.0,,,,1.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,0.3333333333333333,0.0714285714285714,0.3333333333333333,,0.0333333333333333,,,0.3333333333333333,,1.0,,1.0,,,2.0,2.0,,2.0,,1.0,,,0.2,,,,,,,,,,,,,,,,0.1428571428571428,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
203910,1610612745,Nick Johnson,Nick Johnson,203910,HOU,1922.0,32,-21.0,68,66,41.0,56.0,11.0,134,3.0,6.0,2.0,3.0,,,,,,2.0,5.0,,,5.0,3.0,9.0,2.0,5.0,2.0,14.0,70.0,,,2.0,2.0,6.0,2.0,5.0,12.0,,3.0,3.0,1.0,3.0,5.0,8.0,,,2.0,3.0,5.0,,1.0,1.0,2.0,,,,,,,,12.0,41.0,1.0,,,0.5,0.4,,0.4,0.25,0.3333333333333333,0.3333333333333333,0.4285714285714285,0.3333333333333333,0.4545454545454545,0.4666666666666667,0.3333333333333333,0.5,0.3571428571428571,20.98765432098765,,0.1304347826086956,0.1515151515151515,0.1666666666666666,,,0.4285714285714285,0.5,0.6,,,,,,,0.3571428571428571,0.4,0.4,0.5,,,,0.2727272727272727,0.6666666666666666,,,0.4545454545454545,0.7857142857142857,0.3333333333333333,0.507223076923077,0.48108,,,0.1428571428571428,0.8571428571428571,4.755555555555556,28.74,0.6029411764705882,,1.0,3.0,2.0,,,,,,,,1.0,0.3333333333333333,,,,0.52565,,2.0,3.0,2.0,1.0,2.0,2.0,,3.0,2.0,2.0,,,2.0,1.0,,,,,0.2222222222222222,0.1666666666666666,,0.08,0.2,0.0588235294117647,0.0714285714285714,,,0.2,0.2857142857142857,,0.2142857142857142,0.6666666666666666,,,6.0,,,,,1.0,,0.3333333333333333,0.1428571428571428,,,,,2.0,3.0,,1.0,1.0,,,0.4,,0.3333333333333333,1.0,0.2,,,,,1.0,2.0,1.0,1.0,0.5,,,,,True,,,,,,,,,,,,,,,
