EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3PctBlocked,HeaveMakes,BlockedArc3,BlockedLongMidRange,3SecondViolations,3pt And 1 Free Throw Trips,on,OffensiveGoaltends,Clear Path Fouls
101123,1610612756,Gerald Green,Gerald Green,101123,PHX,86767.0,1446,-2.0,2907,2902,806.0,949.0,335.0,5809,71.0,115.0,11.0,15.0,18.0,28.0,44.0,92.0,72.0,184.0,38.0,110.0,6.0,17.0,14.0,31.0,99.0,277.0,7.0,14.0,25.0,67.0,187.0,391.0,137.0,387.0,99.0,884.0,3160,26.0,46.0,13.0,31.0,5.0,96.0,39.0,82.0,39.0,98.0,41.0,236.0,144.0,230.0,303.0,108.0,10.0,5.0,272.0,99.0,13.0,2.0,56.0,35.0,91.0,19.0,16.0,37.0,7.0,12.0,217.0,11.0,21.0,1.0,60.0,81.0,12.0,153.0,33.0,186.0,10.0,42.0,30.0,12.0,51.0,15.0,28.0,53.0,10.0,23.0,3.0,10.0,104.0,6.0,30.0,67.0,5.0,145.0,1.0,3.0,7.0,108.0,2.0,1.0,8.0,1.0,120.0,18.0,3.0,45.0,5.0,16.0,11.0,1.0,7.0,1.0,4.0,12.0,6.0,1.0,1.0,236.0,804.0,18.0,14.0,0.3850267379679144,0.3956043956043956,0.7372262773722628,0.35400516795865633,0.41935483870967744,0.3979591836734694,0.3586387434554974,0.4782608695652174,0.5652173913043478,0.47560975609756095,0.5044987146529563,0.5909090909090909,0.5416666666666666,0.5332929782082324,0.6075949367088608,0.5816831683168316,0.4974293059125964,0.00516795865633075,0.03324808184143223,0.08695652173913043,0.010869565217391304,0.010869565217391304,0.01818181818181818,28.292682926829272,0.49038461538461536,0.1188118811881188,0.01282051282051282,0.0887185104052574,0.025547445255474453,0.1466992665036675,0.020560747663551402,0.10665658093797277,0.023581429624170966,0.02768166089965398,0.017167381974248927,0.03,0.015384615384615385,0.034482758620689655,0.06825938566552901,0.0783132530120482,0.12152777777777778,0.1346153846153846,0.18556701030927836,0.023529411764705882,0.5,0.14781491002570693,0.6173913043478261,0.6761904761904762,0.5352112676056338,0.11825192802056556,0.4782608695652174,0.4835164835164835,0.22727272727272727,0.2365038560411311,0.391304347826087,0.3956043956043956,0.3333333333333333,0.14138817480719795,0.34545454545454546,0.35185185185185186,0.868421052631579,0.3560411311053985,0.3574007220216607,0.3574007220216607,0.6868686868686869,0.19480519480519481,0.7333333333333333,0.5454545454545454,0.22077922077922077,0.35294117647058826,0.8333333333333334,0.18181818181818182,0.5,0.8571428571428571,0.15555555555555556,0.6428571428571429,0.17222222222222222,0.45161290322580644,0.37222222222222223,0.373134328358209,0.6452442159383034,0.3639705882352941,0.5164626131953426,0.506119,0.5145435393258427,0.06172839506172839,0.1076555023923445,0.012755102040816327,0.1085972850678733,0.2669683257918552,10.947314578005118,25.061757105943155,0.27726178190574474,,,,,,,True,,
101183,1610612756,Shavlik Randolph,Shavlik Randolph,101183,PHX,2781.0,46,-14.0,94,90,13.0,31.0,13.0,184,,4.0,,2.0,,,1.0,2.0,,,,,,,,,,2.0,,,,,1.0,6.0,,2.0,1.0,3.0,103,,2.0,,,,,,,,,1.0,1.0,,2.0,,,,,2.0,,,,,,,,,,,,,2.0,2.0,1.0,3.0,2.0,,5.0,5.0,10.0,1.0,,,,,,,1.0,,,,1.0,1.0,,,3.0,1.0,7.0,,,,4.0,,,1.0,,3.0,,,2.0,,,1.0,,1.0,,,1.0,,,,1.0,13.0,1.0,,,,,,,,,0.16666666666666666,,,0.125,,,0.15,,0.5,0.25,,,,,,,10.377358490566037,,,0.5,0.08,0.08333333333333333,0.2,0.09523809523809523,0.125,0.08888888888888889,0.125,,0.1111111111111111,0.07142857142857142,0.14285714285714285,,0.1,0.09090909090909091,0.16666666666666666,0.3333333333333333,0.14285714285714285,,0.5,,,,0.25,0.5,0.5,,,,,,,,,,0.25,,,,1.0,,,,,,,,,,,,,,,0.75,,0.5308375000000001,,,0.2,0.25,,,0.3333333333333333,4.116666666666666,25.450000000000003,0.13829787234042554,,,,,,,True,,
200782,1610612756,PJ Tucker,PJ Tucker,200782,PHX,40487.0,675,-1.0,1352,1346,428.0,500.0,159.0,2698,33.0,47.0,13.0,16.0,7.0,10.0,5.0,15.0,9.0,22.0,18.0,41.0,2.0,4.0,3.0,8.0,11.0,23.0,1.0,2.0,3.0,4.0,47.0,84.0,29.0,64.0,25.0,206.0,1433,13.0,20.0,3.0,6.0,10.0,45.0,10.0,17.0,6.0,12.0,8.0,46.0,30.0,64.0,75.0,12.0,24.0,,23.0,11.0,8.0,1.0,20.0,17.0,37.0,11.0,6.0,13.0,3.0,4.0,91.0,16.0,20.0,1.0,49.0,68.0,18.0,135.0,37.0,172.0,1.0,28.0,20.0,8.0,9.0,7.0,8.0,18.0,,1.0,4.0,1.0,27.0,4.0,10.0,15.0,2.0,59.0,1.0,4.0,4.0,50.0,4.0,4.0,7.0,1.0,35.0,3.0,,13.0,,6.0,8.0,,5.0,,3.0,8.0,4.0,1.0,,46.0,427.0,9.0,4.0,0.3191489361702128,0.42857142857142855,0.8620689655172413,0.453125,0.5,0.5,0.453125,0.5595238095238095,0.65,0.5882352941176471,0.6114864864864865,0.6730769230769231,0.6551724137931034,0.6280487804878049,0.703125,0.6571428571428571,0.43243243243243246,0.015625,0.09523809523809523,0.14893617021276595,0.06666666666666667,,0.024390243902439025,12.32876712328767,0.3333333333333333,0.34615384615384615,0.023255813953488372,0.1588785046728972,0.05319148936170213,0.2474747474747475,0.05693950177935943,0.1869009584664537,0.0547945205479452,0.04878048780487805,0.07547169811320754,0.04081632653061224,0.06467661691542288,0.0375,0.1510791366906475,0.18181818181818182,0.14074074074074075,0.21656050955414013,0.36585365853658536,0.015873015873015872,0.5,0.31756756756756754,0.7021276595744681,0.825,0.2727272727272727,0.10135135135135136,0.3333333333333333,0.35714285714285715,0.2,0.14864864864864866,0.4090909090909091,0.4090909090909091,0.5555555555555556,0.27702702702702703,0.43902439024390244,0.45,0.7777777777777778,0.1554054054054054,0.4782608695652174,0.4782608695652174,1.0,0.6153846153846154,0.8125,,0.15384615384615385,0.5,,0.07692307692307693,0.5,1.0,0.3448275862068966,0.7,0.27586206896551724,0.375,0.13793103448275862,0.75,0.75,0.4782608695652174,0.5348618243243244,0.5526764705882353,0.5194379310344828,0.08227848101265822,0.13829787234042554,,0.21844660194174756,0.22330097087378642,7.240476190476189,23.923437499999995,0.3165680473372781,,,,,,,True,,
201229,1610612756,Anthony Tolliver,Anthony Tolliver,201229,PHX,11115.0,185,,366,368,73.0,126.0,28.0,734,1.0,4.0,,,,1.0,,1.0,,2.0,9.0,16.0,,,1.0,1.0,7.0,20.0,,2.0,,,1.0,7.0,16.0,36.0,4.0,54.0,396,,1.0,,2.0,,,,2.0,1.0,1.0,,3.0,2.0,,48.0,,,,20.0,7.0,2.0,1.0,5.0,3.0,8.0,2.0,1.0,3.0,,2.0,19.0,,3.0,,7.0,18.0,4.0,29.0,3.0,32.0,,2.0,2.0,,4.0,2.0,4.0,4.0,,,,,8.0,1.0,1.0,4.0,1.0,13.0,,1.0,1.0,10.0,3.0,,,,6.0,,,2.0,,1.0,1.0,,1.0,,,1.0,,,,3.0,73.0,1.0,,1.0,1.0,1.0,0.4444444444444444,,1.0,0.4444444444444444,0.14285714285714285,,,0.5813953488372093,,0.5,0.5869565217391305,,0.5,0.8372093023255814,0.027777777777777776,0.2857142857142857,0.5,,,0.0625,13.41772151898734,0.5,0.4,,0.16216216216216217,0.03614457831325301,0.12280701754385964,,0.1488095238095238,0.019867549668874173,,,0.08108108108108109,,,0.18421052631578946,0.07692307692307693,0.23529411764705882,0.06382978723404255,0.4,,,0.09302325581395349,0.25,0.5,1.0,0.023255813953488372,,,,0.046511627906976744,,,,0.37209302325581395,0.5625,0.6,1.0,0.46511627906976744,0.35,0.35,1.0,,,,,,,0.6666666666666666,,,0.3333333333333333,,0.3333333333333333,1.0,,,0.9302325581395349,0.35,0.5568174418604651,0.48679999999999995,0.5538333333333333,0.044444444444444446,0.2222222222222222,,,0.05555555555555555,7.814285714285715,24.533333333333335,0.1994535519125683,,,,,,,True,,
202738,1610612756,Isaiah Thomas,Isaiah Thomas,202738,PHX,41920.0,699,36.0,1396,1393,307.0,372.0,165.0,2789,42.0,69.0,4.0,7.0,18.0,27.0,17.0,56.0,21.0,53.0,9.0,16.0,1.0,2.0,1.0,4.0,44.0,103.0,5.0,8.0,8.0,19.0,80.0,178.0,53.0,119.0,107.0,426.0,1527,6.0,16.0,6.0,10.0,10.0,40.0,27.0,52.0,9.0,23.0,49.0,130.0,28.0,132.0,108.0,51.0,2.0,,103.0,44.0,14.0,2.0,56.0,54.0,110.0,40.0,14.0,32.0,6.0,18.0,274.0,5.0,9.0,,22.0,30.0,2.0,54.0,14.0,68.0,7.0,26.0,18.0,8.0,39.0,6.0,15.0,20.0,2.0,24.0,1.0,4.0,59.0,6.0,20.0,16.0,1.0,58.0,3.0,2.0,1.0,102.0,,1.0,5.0,6.0,120.0,2.0,5.0,37.0,3.0,17.0,2.0,,1.0,,1.0,2.0,1.0,,,128.0,306.0,11.0,16.0,0.175,0.17721518987341772,0.6792452830188679,0.44537815126050423,0.6,0.391304347826087,0.44537815126050423,0.449438202247191,0.375,0.5192307692307693,0.5370370370370371,0.5769230769230769,0.54,0.5980113636363636,0.6290322580645161,0.6372549019607843,0.4006734006734007,0.01680672268907563,0.07865168539325842,0.13043478260869565,0.07142857142857142,0.018867924528301886,,26.062143310082437,0.6610169491525424,0.0425531914893617,,0.07009345794392523,0.024,0.10576923076923077,0.018050541516245487,0.08176100628930817,0.02147239263803681,0.028985507246376812,0.028846153846153848,0.015037593984962405,0.01932367149758454,0.014285714285714285,0.05673758865248227,0.052941176470588235,0.1111111111111111,0.09316770186335403,0.14893617021276595,0.04929577464788732,0.5,0.23232323232323232,0.6086956521739131,0.7,0.14285714285714285,0.18855218855218855,0.30357142857142855,0.3269230769230769,0.11764705882352941,0.17845117845117844,0.39622641509433965,0.40384615384615385,0.2857142857142857,0.05387205387205387,0.5625,0.5625,0.7777777777777778,0.3468013468013468,0.42718446601941745,0.43564356435643564,0.6590909090909091,0.2692307692307692,0.5714285714285714,,0.07692307692307693,0.5,,0.3076923076923077,0.625,0.8,0.36,0.6666666666666666,0.05333333333333334,0.25,0.25333333333333335,0.42105263157894735,0.632996632996633,0.42718446601941745,0.5118829966329966,0.5205088235294119,0.5109566666666665,0.11940298507462686,0.17370892018779344,0.02459016393442623,0.09389671361502347,0.3051643192488263,8.743258426966293,24.979831932773113,0.21991404011461319,0.019417475728155338,,,,,,True,,
201609,1610612756,Goran Dragic,Goran Dragic,201609,PHX,25185.0,420,-14.0,859,860,237.0,331.0,104.0,1719,53.0,82.0,6.0,8.0,19.0,26.0,6.0,15.0,6.0,19.0,4.0,11.0,,,,2.0,7.0,21.0,2.0,4.0,2.0,6.0,65.0,116.0,11.0,32.0,25.0,188.0,994,8.0,11.0,2.0,4.0,1.0,23.0,21.0,33.0,2.0,8.0,10.0,58.0,50.0,80.0,27.0,6.0,8.0,,21.0,7.0,6.0,,30.0,28.0,58.0,16.0,12.0,24.0,4.0,2.0,144.0,6.0,9.0,1.0,6.0,25.0,2.0,33.0,16.0,49.0,1.0,6.0,4.0,2.0,15.0,8.0,10.0,12.0,2.0,5.0,,1.0,27.0,,5.0,17.0,2.0,36.0,,1.0,1.0,37.0,1.0,,3.0,5.0,37.0,5.0,,18.0,,3.0,1.0,,1.0,,,1.0,,,,58.0,236.0,8.0,3.0,0.38461538461538464,0.4098360655737705,0.8181818181818182,0.34375,0.5,0.25,0.34375,0.5603448275862069,0.7272727272727273,0.6363636363636364,0.5506756756756757,0.7333333333333333,0.5853658536585366,0.573170731707317,0.7666666666666667,0.6041666666666666,0.21621621621621623,,0.05172413793103448,0.07317073170731707,,,,19.670442842430482,0.5555555555555556,0.05714285714285714,0.041666666666666664,0.09803921568627451,0.03435114503816794,0.05405405405405406,0.044444444444444446,0.08469945355191257,0.037783375314861464,0.05357142857142857,0.015873015873015872,0.022988505747126436,0.061224489795918366,,0.10526315789473684,0.10204081632653061,0.08641975308641975,0.06097560975609756,0.034482758620689655,0.015873015873015872,,0.5540540540540541,0.6463414634146342,0.6973684210526315,0.39622641509433965,0.10135135135135136,0.4,0.4,0.5,0.12837837837837837,0.3157894736842105,0.3157894736842105,0.16666666666666666,0.07432432432432433,0.36363636363636365,0.36363636363636365,1.0,0.14189189189189189,0.3333333333333333,0.3333333333333333,0.7142857142857143,0.5333333333333333,0.75,0.16666666666666666,,,,0.26666666666666666,0.5,1.0,0.6341463414634146,0.7307692307692307,0.04878048780487805,,0.14634146341463414,0.3333333333333333,0.7702702702702703,0.3333333333333333,0.5680986486486485,0.5286045454545454,0.5778280487804879,0.11180124223602485,0.13953488372093023,,0.12234042553191489,0.30851063829787234,5.235344827586207,24.6875,0.2759022118742724,,,,,,,True,,
202694,1610612756,Marcus Morris,Marcus Morris,202694,PHX,45688.0,761,-2.0,1536,1531,393.0,474.0,185.0,3067,34.0,54.0,10.0,12.0,8.0,12.0,23.0,44.0,35.0,68.0,13.0,29.0,2.0,5.0,5.0,13.0,29.0,83.0,1.0,4.0,10.0,22.0,92.0,166.0,42.0,112.0,18.0,328.0,1710,15.0,24.0,3.0,9.0,3.0,42.0,18.0,33.0,15.0,35.0,10.0,91.0,80.0,104.0,114.0,12.0,16.0,3.0,79.0,28.0,9.0,,28.0,16.0,44.0,5.0,11.0,13.0,5.0,10.0,104.0,12.0,18.0,1.0,28.0,75.0,17.0,120.0,31.0,151.0,5.0,25.0,14.0,11.0,16.0,3.0,11.0,9.0,1.0,5.0,2.0,3.0,25.0,3.0,5.0,43.0,4.0,71.0,,6.0,,37.0,,4.0,3.0,4.0,34.0,2.0,,13.0,,5.0,7.0,,5.0,,2.0,7.0,4.0,,,91.0,392.0,6.0,4.0,0.43478260869565216,0.47619047619047616,0.9047619047619048,0.375,0.3333333333333333,0.42857142857142855,0.3761467889908257,0.5542168674698795,0.625,0.5454545454545454,0.5575539568345323,0.5909090909090909,0.5955882352941176,0.5578231292517006,0.6,0.5909090909090909,0.4028776978417266,,0.05421686746987952,0.12962962962962962,0.045454545454545456,,,18.322802986789203,0.64,0.288135593220339,0.025,0.15432098765432098,0.041379310344827586,0.13526570048309178,0.04240282685512368,0.14862914862914864,0.04178272980501393,0.04375,0.07207207207207207,0.018292682926829267,0.03398058252427184,0.06493506493506493,0.11627906976744186,0.15151515151515152,0.20134228187919462,0.14743589743589744,0.09803921568627451,0.0390625,0.5714285714285714,0.19424460431654678,0.6296296296296297,0.723404255319149,0.5,0.15827338129496402,0.5227272727272727,0.5476190476190477,0.5217391304347826,0.2446043165467626,0.5147058823529411,0.5147058823529411,0.3142857142857143,0.10431654676258993,0.4482758620689655,0.4482758620689655,1.0,0.29856115107913667,0.3493975903614458,0.3493975903614458,0.8620689655172413,0.36363636363636365,0.8333333333333334,0.1,0.15151515151515152,0.4,1.0,0.12121212121212122,0.25,1.0,0.17647058823529413,0.6666666666666666,0.19117647058823528,0.38461538461538464,0.3235294117647059,0.45454545454545453,0.5971223021582733,0.35443037974683544,0.5022139999999999,0.515956,0.5139730769230769,0.04498269896193772,0.07344632768361582,,0.12804878048780488,0.2774390243902439,10.369277108433733,25.360714285714277,0.255859375,,1.0,,,,,True,,
202339,1610612756,Eric Bledsoe,Eric Bledsoe,202339,PHX,42390.0,706,-1.0,1427,1437,433.0,521.0,155.0,2864,60.0,98.0,6.0,9.0,19.0,33.0,6.0,25.0,21.0,53.0,2.0,8.0,,1.0,1.0,3.0,13.0,49.0,,6.0,7.0,18.0,87.0,176.0,15.0,57.0,109.0,328.0,1575,8.0,13.0,,7.0,,16.0,30.0,55.0,8.0,21.0,41.0,125.0,38.0,136.0,18.0,27.0,4.0,,49.0,13.0,12.0,,86.0,50.0,136.0,35.0,15.0,48.0,18.0,20.0,322.0,12.0,6.0,,22.0,56.0,3.0,81.0,18.0,99.0,3.0,28.0,20.0,8.0,37.0,17.0,25.0,29.0,3.0,12.0,,2.0,66.0,5.0,19.0,15.0,4.0,49.0,2.0,4.0,4.0,101.0,1.0,,8.0,16.0,127.0,12.0,7.0,50.0,,16.0,11.0,1.0,4.0,,6.0,12.0,3.0,2.0,,124.0,432.0,8.0,13.0,0.21839080459770116,0.2235294117647059,0.4,0.2631578947368421,,0.38095238095238093,0.2631578947368421,0.4943181818181818,0.6153846153846154,0.5454545454545454,0.4699570815450644,0.4,0.5526315789473685,0.5627177700348432,0.4,0.6188118811881188,0.2446351931330472,,0.06818181818181818,0.10204081632653061,0.08,,,22.13166144200627,0.5606060606060606,0.0625,,0.12043010752688173,0.016042780748663103,0.11055276381909548,0.044444444444444446,0.11746987951807229,0.027950310559006212,0.007462686567164179,0.04040404040404041,0.0070921985815602835,0.05472636815920398,0.014492753623188406,0.11038961038961038,0.12101910828025478,0.12987012987012986,0.12413793103448276,0.07407407407407407,0.02654867256637168,0.25,0.4206008583690987,0.6122448979591837,0.6818181818181818,0.25,0.1072961373390558,0.24,0.2608695652173913,0.3333333333333333,0.22746781115879827,0.39622641509433965,0.39622641509433965,0.09523809523809523,0.034334763948497854,0.25,0.25,1.0,0.21030042918454936,0.2653061224489796,0.2653061224489796,0.3076923076923077,0.45,0.6666666666666666,0.16666666666666666,0.05,,,0.3,,,0.4342105263157895,0.5757575757575758,0.039473684210526314,0.3333333333333333,0.23684210526315788,0.3888888888888889,0.6652360515021459,0.2653061224489796,0.5262323275862066,0.5876277777777776,0.5148519999999999,0.18450184501845018,0.2336448598130841,,0.04878048780487805,0.38109756097560976,7.563068181818181,25.44561403508771,0.30343377715487035,,,1.0,1.0,,,True,,
203101,1610612756,Miles Plumlee,Miles Plumlee,203101,PHX,25157.0,419,18.0,829,833,180.0,188.0,98.0,1662,30.0,49.0,9.0,17.0,4.0,7.0,5.0,13.0,3.0,5.0,,,,,,,,,,,,,38.0,67.0,,,9.0,85.0,931,11.0,21.0,,,1.0,23.0,4.0,10.0,,,4.0,12.0,48.0,28.0,,,12.0,,,,7.0,,5.0,6.0,11.0,4.0,2.0,3.0,1.0,1.0,28.0,11.0,27.0,1.0,19.0,56.0,7.0,82.0,39.0,121.0,1.0,12.0,8.0,4.0,7.0,2.0,6.0,8.0,1.0,1.0,,2.0,15.0,2.0,2.0,25.0,3.0,37.0,1.0,2.0,1.0,20.0,,1.0,2.0,,20.0,,,8.0,,2.0,16.0,,11.0,,4.0,16.0,10.0,3.0,,12.0,179.0,3.0,,0.631578947368421,0.75,,,,,,0.5671641791044776,0.5238095238095238,0.4,0.5671641791044776,0.5238095238095238,0.4,0.551948051948052,0.5227272727272727,0.46153846153846156,,,0.1044776119402985,0.14285714285714285,,,,9.787234042553191,0.4666666666666667,0.3333333333333333,0.09090909090909091,0.20973782771535582,0.11688311688311688,0.168141592920354,0.07096774193548387,0.19736842105263158,0.09844559585492228,0.1590909090909091,0.0847457627118644,0.09523809523809523,0.061946902654867256,0.09523809523809523,0.22826086956521738,0.24271844660194175,0.1388888888888889,0.1744186046511628,0.14814814814814814,0.045454545454545456,0.625,0.7313432835820896,0.6122448979591837,0.7142857142857143,0.6666666666666666,0.19402985074626866,0.38461538461538464,0.38461538461538464,0.4,0.07462686567164178,0.6,0.6,0.6666666666666666,,,,,,,,,0.8095238095238095,0.5294117647058824,0.1111111111111111,,,,,,,0.7,0.5714285714285714,,,,,0.7313432835820896,,0.5475985074626865,0.5412111111111111,0.50516,0.10666666666666667,0.10666666666666667,,0.27058823529411763,0.1411764705882353,3.6880597014925374,,0.21712907117008443,,,,1.0,1.0,,True,,
203458,1610612756,Alex Len,Alex Len,203458,PHX,28144.0,469,-58.0,950,948,274.0,318.0,105.0,1898,47.0,70.0,18.0,27.0,14.0,19.0,3.0,12.0,8.0,22.0,1.0,1.0,,,1.0,1.0,,1.0,,,,1.0,58.0,104.0,1.0,2.0,31.0,150.0,1044,18.0,31.0,,,10.0,46.0,17.0,31.0,1.0,2.0,15.0,52.0,80.0,36.0,3.0,,34.0,1.0,,,9.0,,3.0,6.0,9.0,4.0,2.0,1.0,2.0,,24.0,14.0,35.0,1.0,18.0,50.0,13.0,81.0,50.0,131.0,2.0,10.0,9.0,1.0,14.0,1.0,8.0,10.0,,6.0,,2.0,24.0,4.0,6.0,51.0,4.0,77.0,,6.0,6.0,36.0,,4.0,3.0,,43.0,9.0,,23.0,,3.0,29.0,,15.0,,13.0,29.0,19.0,1.0,2.0,52.0,274.0,7.0,3.0,0.6896551724137931,0.975609756097561,1.0,0.5,,0.5,1.0,0.5576923076923077,0.5806451612903226,0.5483870967741935,0.5613207547169812,0.5806451612903226,0.5606060606060606,0.6097560975609756,0.6571428571428571,0.6190476190476191,0.018867924528301886,,0.08653846153846154,0.08571428571428572,0.16666666666666666,0.045454545454545456,,13.776944704779757,0.5833333333333334,0.37142857142857144,0.03571428571428571,0.17301038062283736,0.12027491408934708,0.14173228346456693,0.08588957055214724,0.16346153846153846,0.10792951541850221,0.16494845360824742,0.12941176470588237,0.07339449541284404,0.08870967741935484,0.07692307692307693,0.1797752808988764,0.17307692307692307,0.16666666666666666,0.16842105263157894,0.0625,0.05405405405405406,0.6551724137931034,0.660377358490566,0.6714285714285714,0.734375,0.6170212765957447,0.11320754716981132,0.25,0.3,1.0,0.20754716981132076,0.36363636363636365,0.38095238095238093,1.0,0.009433962264150943,1.0,1.0,1.0,0.009433962264150943,,,,0.8709677419354839,0.6666666666666666,0.05555555555555555,,,,,,,0.5757575757575758,0.7368421052631579,0.030303030303030304,1.0,0.030303030303030304,,0.6792452830188679,,0.555827619047619,0.5624148148148148,0.5514843749999999,0.19166666666666668,0.19491525423728814,,0.30666666666666664,0.3466666666666667,5.325000000000002,32.2,0.28842105263157897,,,,1.0,1.0,,True,,
