EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Corner3Assists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,OffRebounds,BadPassSteals,DeadBallTurnovers,LostBallTurnovers,Travels,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyPointsPct,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,PenaltyArc3FGA,PenaltyFG3A,Fg2aBlocked,SelfOReb,2pt And 1 Free Throw Trips,FG2APctBlocked,AtRimPctBlocked,SelfORebPct,LongMidRangePctAssisted,Corner3Frequency,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,Corner3FGM,PenaltyCorner3FGM,PenaltyFG3M,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Charge Fouls,PenaltyFg3Pct,ShortMidRangePctBlocked,OffArc3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,Offensive Fouls Drawn,PenaltyArc3FGM,Fg3aBlocked,SecondChanceTurnovers,FG3APctBlocked,Corner3PctBlocked,PenaltyArc3Accuracy,BlockingFouls,Loose Ball Fouls Drawn,HeaveAttempts,on,SecondChanceCorner3FGM,StepOutOfBoundsTurnovers,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,FTOffRebounds,Charge Fouls Drawn,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,Clear Path Fouls,BlockedCorner3
201569,1610612740,Eric Gordon,Eric Gordon,201569,NOP,1031.0,17,10.0,29,28,6,5,4,57,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2,3.0,3.0,4.0,15,24,1.0,1.0,3.0,1,2.0,6.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,6,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.5,1.1,1.5,1.0714285714285714,1.5,0.6,23.52941176470588,1.0,0.5,0.08695652173913043,0.6666666666666666,0.2,1.0,1.0,1.0,0.2,0.6,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.8,1.0,0.4952500000000001,0.51615,0.257,0.2857142857142857,0.5,0.2,4.6,25.266666666666666,0.20689655172413793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
201582,1610612740,Alexis Ajinca,Alexis Ajinca,201582,NOP,7103.0,118,18.0,218,221,51,36,17,439,10.0,10.0,20.0,,,,,18.0,33,,,16.0,52,230,,,14.0,6,14.0,,,,,2.0,5.0,,12.0,4.0,20.0,26.0,2.0,,4.0,1.0,7.0,12.0,17.0,6.0,51,0.3888888888888889,0.4375,,,,,0.5454545454545454,0.5454545454545454,1.0,0.6190476190476191,1.0,,20.425531914893615,0.5714285714285714,0.14285714285714285,0.168141592920354,0.08333333333333333,0.30303030303030304,1.0,1.0,0.6,0.6060606060606061,,,,,,,,0.30303030303030304,,0.4270151515151515,0.512725,0.42593333333333333,0.15384615384615385,0.15384615384615385,0.2692307692307692,6.96969696969697,,0.23394495412844038,3.0,3.0,1.0,1.0,7.0,1.0,3.0,4.0,4.0,6.0,3.0,9.0,15.0,22.0,4.0,3.0,2.0,2.0,1.0,1.0,5.0,15.0,1.0,6.0,2.0,3.0,3.0,2.0,3.0,7.0,16.0,3.0,1.0,3.0,6.0,3.0,3.0,6.0,5.0,15.0,1.0,2.0,1.0,0.5,0.5,0.6818181818181818,0.3333333333333333,0.17647058823529413,0.07352941176470588,0.045454545454545456,0.06666666666666667,0.16666666666666666,0.07407407407407407,0.034482758620689655,0.2,0.23333333333333334,0.23333333333333334,0.04,0.5,0.8333333333333334,0.35,0.35,0.14285714285714285,0.09090909090909091,0.3333333333333333,0.3333333333333333,0.75,1.0,0.3333333333333333,0.16666666666666666,1.0,0.28846153846153844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
201583,1610612740,Ryan Anderson,Ryan Anderson,201583,NOP,4227.0,70,-2.0,132,129,34,21,11,261,6.0,9.0,1.0,3.0,11.0,,,9.0,23,3.0,13.0,10.0,37,132,,1.0,2.0,4,8.0,9.0,,11.0,3.0,,2.0,,4.0,,8.0,10.0,1.0,,2.0,2.0,2.0,9.0,12.0,7.0,34,0.4444444444444444,0.5,1.0,0.23076923076923078,,0.23076923076923078,0.391304347826087,0.375,0.5,0.45121951219512196,0.5,0.3611111111111111,30.281690140845072,1.0,,0.10666666666666667,,0.25,0.6666666666666666,0.75,0.3333333333333333,0.027777777777777776,0.3055555555555556,0.2727272727272727,0.2727272727272727,1.0,,,,0.6111111111111112,0.2727272727272727,0.4859430555555555,0.502575,0.36182500000000006,0.17073170731707318,0.25,0.05405405405405406,10.869565217391303,25.292307692307688,0.25757575757575757,1.0,1.0,,,,3.0,13.0,1.0,1.0,,1.0,2.0,4.0,10.0,2.0,2.0,,,2.0,,2.0,8.0,,2.0,1.0,,,,1.0,2.0,2.0,,,,,,,,,4.0,,,1.0,0.25,0.16666666666666666,0.2857142857142857,,0.14285714285714285,0.047619047619047616,,0.03278688524590164,0.2857142857142857,,,,0.16666666666666666,0.13043478260869565,0.13333333333333333,,,,,,0.3611111111111111,0.23076923076923078,0.23076923076923078,0.5,1.0,,,,0.10810810810810811,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.043478260869565216,0.1111111111111111,0.045454545454545456,0.6666666666666666,0.05555555555555555,0.5,0.16666666666666666,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
201962,1610612740,Toney Douglas,Toney Douglas,201962,NOP,10592.0,177,7.0,328,325,86,78,29,653,10.0,12.0,9.0,2.0,13.0,,,14.0,33,5.0,18.0,8.0,51,343,,,,9,2.0,15.0,,13.0,2.0,7.0,24.0,3.0,55.0,7.0,20.0,22.0,11.0,7.0,6.0,5.0,10.0,10.0,13.0,4.0,86,0.07142857142857142,0.07142857142857142,1.0,0.2777777777777778,,0.2777777777777778,0.42424242424242425,0.4215686274509804,,0.4473684210526316,,0.35294117647058826,18.457300275482094,0.6,0.16279069767441862,0.11695906432748537,0.19444444444444445,0.23529411764705882,0.8333333333333334,0.8333333333333334,0.1,0.17647058823529413,0.2549019607843137,0.15384615384615385,0.15384615384615385,1.0,,,,0.5882352941176471,0.15384615384615385,0.47886764705882356,0.3766,0.4903970588235294,0.07407407407407407,0.1111111111111111,,10.021212121212123,24.98888888888889,0.2621951219512195,,,4.0,4.0,1.0,3.0,12.0,,2.0,,5.0,5.0,18.0,26.0,,17.0,4.0,11.0,1.0,2.0,,13.0,,2.0,4.0,4.0,1.0,,,8.0,20.0,,1.0,3.0,4.0,2.0,2.0,4.0,4.0,18.0,2.0,3.0,,0.5555555555555556,0.38235294117647056,0.45,,0.1015625,,0.05263157894736842,0.014084507042253521,,,,0.125,0.07692307692307693,0.1,0.1388888888888889,,1.0,0.1111111111111111,0.125,,0.23529411764705882,0.25,0.25,,,,0.23529411764705882,1.0,0.35294117647058826,5.0,,2.0,6.0,8.0,1.0,,1.0,0.030303030303030304,,,,0.09803921568627451,,0.11764705882352941,0.35294117647058826,3.0,1.0,1.0,5.0,1.0,1.0,1.0,0.125,0.1111111111111111,0.03333333333333333,0.6,0.6,1.0,0.5,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
202708,1610612740,Norris Cole,Norris Cole,202708,NOP,6096.0,102,4.0,188,187,51,35,18,375,8.0,11.0,8.0,2.0,8.0,,2.0,20.0,35,4.0,10.0,4.0,56,194,,2.0,4.0,8,10.0,9.0,3.0,8.0,2.0,3.0,13.0,,29.0,1.0,6.0,7.0,2.0,1.0,,,3.0,6.0,4.0,2.0,51,0.25,0.25,0.75,0.4,,0.4,0.5714285714285714,0.5777777777777777,0.5,0.5957446808510638,0.5,0.2222222222222222,24.038461538461537,,0.043478260869565216,0.050505050505050504,0.047619047619047616,0.24444444444444444,0.7272727272727273,0.8888888888888888,0.25,0.17777777777777778,0.17777777777777778,0.25,0.25,1.0,0.5,,,0.4666666666666667,0.25,0.4664422222222221,0.4276166666666667,0.41808888888888895,0.0425531914893617,0.05405405405405406,0.07142857142857142,11.320000000000002,25.68,0.2712765957446808,,,2.0,3.0,6.0,6.0,16.0,2.0,2.0,,2.0,4.0,8.0,30.0,,10.0,3.0,6.0,1.0,,1.0,4.0,1.0,1.0,1.0,3.0,,,2.0,2.0,4.0,1.0,,,,,,,,8.0,,,1.0,0.25,0.2222222222222222,0.36363636363636365,0.25,0.05263157894736842,0.016129032258064516,,0.011904761904761904,,,0.03333333333333333,,0.045454545454545456,0.03225806451612903,0.08695652173913043,,,0.75,0.75,0.3333333333333333,0.35555555555555557,0.375,0.375,,,,0.3333333333333333,0.6666666666666666,0.14285714285714285,2.0,,,1.0,1.0,2.0,,,0.05714285714285714,0.18181818181818182,,0.16666666666666666,0.044444444444444446,,,0.1111111111111111,2.0,,,3.0,3.0,,,,,,1.0,1.0,0.5,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
201600,1610612740,Omer Asik,Omer Asik,201600,NOP,1220.0,20,15.0,38,35,5,9,5,73,,4.0,,,,,,,4,,,1.0,1,30,,,,1,,,,,,,,,,,5.0,7.0,,,,,1.0,3.0,4.0,2.0,5,,,,,,,,,,0.08333333333333333,,,15.555555555555555,,,0.25,,1.0,,,,,,,,,,,,1.0,,0.593825,0.4513,0.4771,0.3333333333333333,0.3333333333333333,,1.4249999999999998,,0.13157894736842105,,2.0,,1.0,,,,,2.0,,,,,,,,,,,1.0,1.0,5.0,,2.0,,1.0,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,0.3333333333333333,0.06666666666666667,0.25,0.10526315789473684,0.1111111111111111,,,,0.2222222222222222,0.6666666666666666,0.3333333333333333,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.5,,,,,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
202337,1610612740,Luke Babbitt,Luke Babbitt,202337,NOP,4622.0,77,9.0,148,147,51,46,11,295,3.0,4.0,6.0,4.0,5.0,,,8.0,11,6.0,10.0,3.0,37,148,,,4.0,4,10.0,18.0,,5.0,4.0,,3.0,,6.0,4.0,11.0,12.0,,,1.0,,1.0,2.0,3.0,1.0,51,0.625,0.625,1.0,0.6,,0.6,0.7272727272727273,0.8095238095238095,1.0,0.8409090909090909,1.0,0.47619047619047616,14.19753086419753,1.0,0.21052631578947367,0.12987012987012986,0.21428571428571427,0.19047619047619047,0.75,0.75,1.0,0.2857142857142857,0.23809523809523808,0.8,0.8,1.0,,,,0.6666666666666666,0.8,0.5188333333333333,,0.49431666666666674,0.047619047619047616,0.09090909090909091,0.10810810810810811,7.136363636363637,24.32,0.34459459459459457,,,,1.0,4.0,1.0,1.0,2.0,2.0,,3.0,2.0,11.0,6.0,,3.0,,2.0,,1.0,,6.0,1.0,1.0,,,1.0,,,,3.0,1.0,,1.0,2.0,,2.0,2.0,1.0,11.0,,1.0,1.0,0.75,0.75,0.7857142857142857,1.0,0.10344827586206896,,0.0625,0.017241379310344827,,,,,0.10344827586206896,0.1,0.10526315789473684,0.2,0.5,0.6666666666666666,0.6666666666666666,0.25,0.047619047619047616,1.0,1.0,,,,0.16666666666666666,,0.2972972972972973,5.0,,,2.0,2.0,,1.0,1.0,,,0.16666666666666666,1.0,0.23809523809523808,,,0.3333333333333333,2.0,,1.0,1.0,,,,0.5,,0.1,0.4,0.5,1.0,,,1.0,1.0,1.0,0.1,0.2,0.5,,,,True,,,,,,,,,,,,,,,,,,,,,,,
201936,1610612740,Tyreke Evans,Tyreke Evans,201936,NOP,1416.0,24,13.0,43,39,5,9,5,82,2.0,8.0,,1.0,2.0,,1.0,2.0,9,1.0,3.0,4.0,11,34,,1.0,,1,,,3.0,2.0,1.0,4.0,7.0,2.0,18.0,1.0,5.0,6.0,2.0,1.0,2.0,1.0,3.0,2.0,4.0,2.0,5,,,,0.3333333333333333,,0.3333333333333333,0.2222222222222222,0.2916666666666667,,0.39285714285714285,,0.25,32.69230769230769,0.6666666666666666,0.16666666666666666,0.17857142857142858,0.2,0.6666666666666666,0.25,0.3333333333333333,,,0.16666666666666666,0.5,0.5,,0.3333333333333333,,,0.9166666666666666,0.5,0.5520249999999999,0.40019999999999994,0.2647,0.14285714285714285,0.18181818181818182,,3.822222222222222,24.400000000000002,0.11627906976744186,,1.0,,,,,1.0,,2.0,,,,,4.0,,3.0,2.0,3.0,,,1.0,4.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.18181818181818182,0.058823529411764705,,0.038461538461538464,0.08333333333333333,,,,0.1875,0.3333333333333333,,,,,,,0.08333333333333333,,,0.3333333333333333,,,,,,1.0,,,,,2.0,1.0,,0.2222222222222222,0.25,0.16666666666666666,,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
202347,1610612740,Quincy Pondexter,Quincy Pondexter,202347,NOP,3255.0,54,-11.0,97,96,22,22,7,193,4.0,6.0,2.0,2.0,2.0,1.0,1.0,5.0,10,3.0,3.0,,19,107,1.0,1.0,3.0,3,4.0,9.0,,2.0,2.0,1.0,2.0,,5.0,,2.0,2.0,1.0,,,,,1.0,2.0,1.0,22,0.4,0.4,1.0,1.0,1.0,1.0,0.5,0.7307692307692307,1.5,0.6785714285714286,1.5,0.23076923076923078,13.084112149532709,,,0.037037037037037035,,0.46153846153846156,0.6666666666666666,0.8,0.5,0.15384615384615385,0.15384615384615385,1.0,1.0,1.0,1.0,1.0,1.0,0.6923076923076923,1.0,0.4747846153846154,,0.47635,0.07142857142857142,0.09090909090909091,0.15789473684210525,7.330000000000001,24.333333333333332,0.2268041237113402,,,1.0,2.0,1.0,,2.0,,,,1.0,,5.0,6.0,,1.0,1.0,1.0,,,,2.0,,,1.0,,,,,2.0,4.0,,,,2.0,2.0,,2.0,1.0,5.0,,,,0.3333333333333333,0.625,0.625,,0.05555555555555555,,,,,,,,,0.125,0.1111111111111111,,0.5,0.5,0.5,,0.15384615384615385,,,,,,0.5,0.5,0.2631578947368421,1.0,,,1.0,1.0,1.0,,,0.1,0.16666666666666666,,,0.07692307692307693,,,0.25,1.0,,1.0,,,,,1.0,,,1.0,1.0,1.0,,,1.0,,,,,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,
203481,1610612740,Jeff Withey,Jeff Withey,203481,NOP,2788.0,46,-13.0,90,91,29,41,8,181,6.0,8.0,2.0,,,,,7.0,11,,,3.0,17,102,,,2.0,3,12.0,,,,,,,,,2.0,9.0,13.0,1.0,,2.0,1.0,3.0,5.0,6.0,3.0,29,0.8571428571428571,0.8571428571428571,,,,,0.6363636363636364,0.6363636363636364,0.3333333333333333,0.6071428571428571,0.3333333333333333,,16.504854368932037,0.6666666666666666,0.14285714285714285,0.21951219512195122,0.18181818181818182,0.7272727272727273,0.75,0.75,0.8333333333333334,0.18181818181818182,,,,,,,,0.7272727272727273,,0.6118999999999999,0.51875,0.6980666666666666,0.21428571428571427,0.21428571428571427,0.11764705882352941,3.9454545454545453,,0.32222222222222224,1.0,3.0,2.0,3.0,,1.0,1.0,1.0,3.0,,2.0,2.0,6.0,2.0,,,,,,2.0,2.0,7.0,,4.0,1.0,1.0,1.0,,1.0,1.0,3.0,,,,3.0,3.0,,3.0,2.0,6.0,1.0,,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6,,0.25925925925925924,0.06896551724137931,0.2222222222222222,0.10526315789473684,0.1,0.1,,,0.26666666666666666,0.5,0.125,,0.6666666666666666,,,,0.09090909090909091,1.0,1.0,1.0,0.3333333333333333,,1.0,0.6666666666666666,0.35294117647058826,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,0.2222222222222222,,,,,,,,1.0,,,,,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,
