EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2A,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,FTDefRebounds,DefRebounds,Rebounds,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,DefensiveGoaltends,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Usage,LiveBallTurnoverPct,DefFTReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,BlockingFouls,Blocked3s,BlockedArc3,BlockedLongMidRange,Technical Free Throw Trips,3SecondViolations,HeaveAttempts,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawnPct,BlockedCorner3,Clear Path Fouls,OffensiveGoaltends,on
201580,1610612755,JaVale McGee,JaVale McGee,201580,PHI,556.0,9,-10,19,20,1,2,39,1.0,1.0,1.0,1.0,2,2.0,26,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1,1.0,1.0,0.5,0.5,0.5,21.05263157894737,0.5,1.0,0.5,1.0,1.0,1.0,0.5,0.5,0.612,0.414,7.55,0.05263157894736842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
201601,1610612755,Luc Mbah a Moute,Luc Mbah a Moute,201601,PHI,58211.0,970,-36,1893,1893,363,330,3786,60.0,109.0,96.0,107.0,221,369.0,1915,34.0,134.0,30.0,52.0,21.0,126.0,6.0,119.0,155.0,18.0,25.0,7.0,7.0,43.0,,361,0.6261682242990654,0.6907216494845361,0.4841628959276018,0.4892638036809816,0.5040983606557377,18.926422952336882,0.4186046511627907,0.14634146341463414,0.3343558282208589,0.5504587155963303,0.6741573033707865,0.5333333333333333,0.294478527607362,0.656441717791411,0.5198687116564419,0.501801886792453,9.438461538461537,0.19175911251980982,231.0,15.0,22.0,11.0,16.0,5.0,16.0,42.0,7.0,21.0,1.0,2.0,2.0,3.0,28.0,84.0,3.0,8.0,5.0,16.0,35.0,105.0,50.0,21.0,33.0,4.0,10.0,7.0,61.0,19.0,7.0,19.0,11.0,70.0,80.0,99.0,6.0,20.0,84.0,28.0,25.0,3.0,22.0,16.0,6.0,5.0,4.0,13.0,20.0,3.0,34.0,79.0,36.0,5.0,34.0,17.0,17.0,7.0,11.0,3.0,2.0,4.0,7.0,32.0,50.0,1.0,2.0,3.0,68.0,1.0,4.0,3.0,1.0,85.0,5.0,35.0,10.0,12.0,8.0,4.0,12.0,9.0,68.0,2.0,8.0,0.9428571428571428,0.3333333333333333,0.4,0.3684210526315789,0.3333333333333333,0.6363636363636364,0.5588235294117647,0.627906976744186,0.5566037735849056,0.61,0.5555555555555556,0.3220858895705521,0.02857142857142857,0.11312217194570136,0.1834862385321101,0.25,0.010416666666666666,0.09523809523809523,0.011904761904761904,0.039473684210526314,0.12210200927357033,0.03460207612456748,0.12318840579710146,0.036827195467422094,0.12242686890574214,0.03544575725026853,0.04741379310344827,0.02197802197802198,0.03048780487804878,0.03345724907063197,0.047619047619047616,0.1111111111111111,0.12886597938144329,0.12935323383084577,0.1262135922330097,0.11428571428571428,0.032467532467532464,0.75,0.049079754601226995,0.3125,0.4166666666666667,0.8,0.4375,0.4421052631578947,0.7380952380952381,0.06441717791411043,0.3333333333333333,0.3684210526315789,1.0,0.25766871165644173,0.3333333333333333,0.3373493975903614,0.9285714285714286,0.5116279069767442,0.6818181818181818,0.13333333333333333,0.046511627906976744,0.5,1.0,0.18604651162790697,0.375,1.0,0.3018867924528302,0.6875,0.05660377358490566,0.6666666666666666,0.3018867924528302,0.3125,0.3333333333333333,0.528705357142857,0.09831460674157304,0.1394422310756972,0.16531165311653118,0.1897018970189702,25.080000000000005,,,,,,,,,,,,,,,True
202397,1610612755,Ish Smith,Ish Smith,202397,PHI,21402.0,357,22,711,696,211,193,1407,37.0,69.0,10.0,62.0,142,169.0,698,46.0,20.0,43.0,79.0,36.0,194.0,1.0,38.0,45.0,24.0,11.0,2.0,12.0,35.0,,209,0.16129032258064516,0.16666666666666666,0.43661971830985913,0.43854748603351956,0.4543010752688172,26.252983293556085,0.6857142857142857,0.03571428571428571,0.3854748603351955,0.5362318840579711,0.5873015873015873,0.21621621621621623,0.055865921787709494,0.5921787709497207,0.48295642458100546,0.4868859649122806,4.97112676056338,0.2967651195499297,107.0,6.0,10.0,16.0,28.0,23.0,63.0,2.0,2.0,10.0,,1.0,1.0,3.0,9.0,27.0,,2.0,4.0,8.0,11.0,37.0,12.0,9.0,17.0,,3.0,,18.0,26.0,5.0,11.0,3.0,70.0,104.0,24.0,9.0,4.0,27.0,9.0,13.0,,36.0,25.0,11.0,2.0,5.0,3.0,4.0,,10.0,27.0,7.0,1.0,18.0,8.0,10.0,7.0,12.0,,,1.0,8.0,10.0,19.0,,,1.0,23.0,,3.0,3.0,,16.0,2.0,7.0,2.0,2.0,1.0,,3.0,3.0,70.0,3.0,1.0,0.7272727272727273,0.2972972972972973,,0.45454545454545453,0.2972972972972973,0.5294117647058824,0.5652173913043478,0.45,0.5877192982456141,0.45,0.5932203389830508,0.20670391061452514,,0.09154929577464789,0.08695652173913043,0.09523809523809523,0.1,,,,0.1125,0.01762114537444934,0.125,0.02158273381294964,0.115625,0.01912568306010929,0.021052631578947368,0.022988505747126436,,0.028846153846153848,,0.11392405063291139,0.14492753623188406,0.08695652173913043,0.0847457627118644,0.23809523809523808,0.01098901098901099,1.0,0.35195530726256985,0.36507936507936506,0.40350877192982454,0.08695652173913043,0.2,0.2222222222222222,,0.055865921787709494,0.2,0.2,1.0,0.15083798882681565,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.6,0.16666666666666666,0.05,,,0.1,,,0.49122807017543857,0.5714285714285714,0.05263157894736842,0.3333333333333333,0.14035087719298245,0.5,0.3333333333333333,0.48227272727272724,0.03804347826086957,0.047619047619047616,0.10650887573964497,0.41420118343195267,25.21351351351351,1.0,1.0,1.0,1.0,,,,,,,,,,,True
203156,1610612755,Henry Sims,Henry Sims,203156,PHI,30616.0,510,-77,1002,989,222,235,1991,40.0,69.0,78.0,87.0,187,223.0,1046,32.0,136.0,18.0,27.0,10.0,63.0,7.0,79.0,125.0,20.0,22.0,2.0,7.0,42.0,,222,0.7816091954022989,0.8831168831168831,0.46524064171123,0.4461538461538462,0.49551569506726456,22.59164535379369,0.47619047619047616,0.23333333333333334,0.35384615384615387,0.5797101449275363,0.6779661016949152,0.725,0.4,0.39487179487179486,0.4740712820512821,0.47026428571428575,10.084491978609627,0.2215568862275449,138.0,12.0,24.0,7.0,12.0,16.0,40.0,31.0,,2.0,,,,,,6.0,,1.0,,3.0,,8.0,49.0,15.0,36.0,,1.0,11.0,41.0,14.0,,3.0,12.0,40.0,38.0,,,20.0,6.0,,11.0,,9.0,7.0,2.0,2.0,6.0,15.0,30.0,1.0,23.0,49.0,46.0,5.0,7.0,2.0,5.0,8.0,13.0,,2.0,2.0,9.0,27.0,54.0,3.0,3.0,6.0,49.0,1.0,5.0,1.0,1.0,64.0,6.0,31.0,3.0,12.0,9.0,3.0,12.0,8.0,40.0,3.0,2.0,,,,,,0.4166666666666667,0.4375,0.40540540540540543,0.4,0.47674418604651164,0.45454545454545453,0.041025641025641026,,0.058823529411764705,0.14492753623188406,0.025,,,,0.027777777777777776,0.15605095541401273,0.08645533141210375,0.1513157894736842,0.08620689655172414,0.15450643776824036,0.08637236084452975,0.08088235294117647,0.11428571428571428,0.0660377358490566,0.08695652173913043,0.08333333333333333,0.17699115044247787,0.11363636363636363,0.168141592920354,0.13934426229508196,0.2,0.05154639175257732,0.6666666666666666,0.20512820512820512,0.4,0.41025641025641024,0.5625,0.3974358974358974,0.3974358974358974,0.967741935483871,0.010256410256410256,,,,0.03076923076923077,,,,0.6486486486486487,0.5,0.16666666666666666,,,,0.02702702702702703,,,0.34285714285714286,0.5833333333333334,,,0.08571428571428572,,,0.5225310344827585,0.1409090909090909,0.14622641509433962,0.18385650224215247,0.17937219730941703,24.6875,,,,,2.0,1.0,,,,,,,,,True
203496,1610612755,Robert Covington,Robert Covington,203496,PHI,117354.0,1956,-146,3866,3855,877,931,7721,100.0,173.0,50.0,132.0,310,943.0,3978,68.0,152.0,71.0,105.0,43.0,244.0,17.0,251.0,316.0,69.0,59.0,6.0,33.0,128.0,,873,0.5757575757575758,0.628099173553719,0.4258064516129032,0.5059523809523809,0.5560802833530106,21.750781598928093,0.5390625,0.14912280701754385,0.22883597883597884,0.5780346820809249,0.6451612903225806,0.6,0.06613756613756613,0.8187830687830688,0.5366924966799468,0.5311573333333331,5.939677419354837,0.22684945680289706,509.0,16.0,29.0,22.0,41.0,20.0,87.0,12.0,35.0,87.0,3.0,9.0,9.0,25.0,132.0,359.0,10.0,27.0,15.0,60.0,167.0,446.0,178.0,21.0,46.0,13.0,36.0,28.0,109.0,29.0,24.0,85.0,63.0,193.0,112.0,459.0,42.0,22.0,357.0,132.0,29.0,3.0,34.0,24.0,10.0,10.0,18.0,18.0,41.0,6.0,75.0,159.0,65.0,14.0,97.0,66.0,31.0,13.0,36.0,1.0,19.0,5.0,29.0,84.0,189.0,12.0,10.0,4.0,160.0,1.0,8.0,7.0,5.0,217.0,24.0,93.0,18.0,31.0,21.0,10.0,31.0,11.0,193.0,24.0,17.0,0.9161676646706587,0.3744394618834081,0.3611111111111111,0.2823529411764706,0.3761261261261261,0.45652173913043476,0.4264705882352941,0.49390243902439024,0.42483660130718953,0.5505050505050505,0.5132978723404256,0.58994708994709,0.006726457399103139,0.0935483870967742,0.10404624277456648,0.11494252873563218,0.02,0.011494252873563218,0.005571030640668524,0.03821656050955414,0.1249018067556952,0.033524121013900246,0.13863216266173753,0.02425876010781671,0.12899669239250275,0.030025445292620866,0.042801556420233464,0.02506265664160401,0.02903225806451613,0.022071307300509338,0.032679738562091505,0.11222444889779559,0.11748633879781421,0.14705882352941177,0.1491442542787286,0.10606060606060606,0.03333333333333333,0.3548387096774194,0.11507936507936507,0.22988505747126436,0.2597402597402597,0.4,0.24,0.24489795918367346,0.6666666666666666,0.11507936507936507,0.40229885057471265,0.4069767441860465,1.0,0.4748677248677249,0.36768802228412256,0.3697478991596639,0.8939393939393939,0.35365853658536583,0.5517241379310345,0.25,0.10975609756097561,0.3333333333333333,1.0,0.32926829268292684,0.37037037037037035,1.0,0.2679738562091503,0.5365853658536586,0.16339869281045752,0.36,0.39215686274509803,0.25,0.3697478991596639,0.5085508064516128,0.11821471652593486,0.24538258575197888,0.11558854718981973,0.2046659597030753,25.541031390134517,5.0,,,,6.0,1.0,2.0,1.0,5.0,1.0,0.011111111111111112,,,,True
203080,1610612755,Thomas Robinson,Thomas Robinson,203080,PHI,10565.0,176,-11,357,360,107,151,717,24.0,42.0,7.0,32.0,64,73.0,370,15.0,32.0,4.0,7.0,4.0,17.0,9.0,54.0,81.0,2.0,8.0,1.0,,10.0,1.0,107,0.5,0.7272727272727273,0.5,0.49230769230769234,0.5,19.257540603248263,0.2,0.47368421052631576,0.6461538461538462,0.5714285714285714,0.7058823529411765,0.4583333333333333,0.1076923076923077,0.6615384615384615,0.5273031250000002,0.5603533333333333,4.7859375,0.29971988795518206,66.0,12.0,17.0,8.0,12.0,8.0,15.0,,,,,,,,,1.0,,,,1.0,,1.0,9.0,12.0,18.0,,,4.0,28.0,10.0,,1.0,3.0,23.0,32.0,,,20.0,,,10.0,,3.0,3.0,,,,6.0,19.0,2.0,8.0,37.0,27.0,3.0,4.0,3.0,1.0,2.0,2.0,,,3.0,3.0,8.0,22.0,2.0,1.0,2.0,16.0,,6.0,1.0,1.0,17.0,1.0,7.0,2.0,8.0,6.0,2.0,8.0,4.0,23.0,3.0,2.0,,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.625,0.6363636363636364,0.6052631578947368,0.015384615384615385,,0.15625,0.19047619047619047,0.13333333333333333,,,,0.15384615384615385,0.296,0.16521739130434782,0.17777777777777778,0.08695652173913043,0.2647058823529412,0.1358695652173913,0.1724137931034483,0.24324324324324326,,0.10526315789473684,,0.34782608695652173,0.2222222222222222,0.28846153846153844,0.1891891891891892,0.125,0.14285714285714285,0.5,0.23076923076923078,0.5333333333333333,0.6153846153846154,0.625,,,,,,,,0.015384615384615385,,,,0.9444444444444444,0.7058823529411765,0.08333333333333333,,,,,,,0.75,0.6666666666666666,,,0.0625,,,0.5893933333333332,0.09859154929577464,0.1,0.3835616438356164,0.3150684931506849,77.1,1.0,,,,,,1.0,,,,,,,,True
203960,1610612755,JaKarr Sampson,JaKarr Sampson,203960,PHI,26054.0,434,-95,865,885,167,205,1750,44.0,56.0,7.0,52.0,83,173.0,941,21.0,48.0,19.0,31.0,10.0,74.0,1.0,46.0,61.0,13.0,17.0,5.0,6.0,30.0,,166,0.46153846153846156,0.5333333333333333,0.6265060240963856,0.5143884892086331,0.5440251572327044,18.88111888111888,0.43333333333333335,0.047619047619047616,0.4028776978417266,0.7857142857142857,0.8461538461538461,0.5454545454545454,0.050359712230215826,0.8057553956834532,0.5569273722627738,0.530655,3.955421686746988,0.1930635838150289,113.0,10.0,13.0,13.0,13.0,7.0,20.0,1.0,5.0,20.0,,1.0,1.0,2.0,8.0,36.0,1.0,5.0,,8.0,13.0,56.0,30.0,10.0,17.0,1.0,6.0,3.0,26.0,17.0,1.0,10.0,14.0,51.0,56.0,39.0,,14.0,35.0,8.0,9.0,1.0,12.0,8.0,4.0,6.0,3.0,7.0,8.0,,13.0,32.0,15.0,4.0,20.0,11.0,9.0,4.0,7.0,2.0,2.0,1.0,5.0,26.0,47.0,3.0,3.0,1.0,42.0,1.0,3.0,2.0,,45.0,5.0,20.0,5.0,6.0,6.0,,6.0,4.0,51.0,5.0,4.0,1.0,0.23214285714285715,0.16666666666666666,0.1,0.23636363636363636,0.5882352941176471,0.8095238095238095,0.5,0.5967741935483871,0.52,0.6375,0.4028776978417266,0.017857142857142856,0.10843373493975904,0.07142857142857142,0.2,0.14285714285714285,,0.027777777777777776,,0.12121212121212122,0.02888086642599278,0.10236220472440945,0.042682926829268296,0.11508951406649616,0.034013605442176874,0.017094017094017096,0.043478260869565216,0.029411764705882353,0.04032258064516129,0.05,0.13592233009708737,0.08108108108108109,0.13793103448275862,0.10309278350515463,0.1,0.06451612903225806,0.6666666666666666,0.14388489208633093,0.35,0.4375,,0.14285714285714285,0.16666666666666666,,0.14388489208633093,0.25,0.25,1.0,0.2589928057553957,0.2222222222222222,0.22857142857142856,1.0,0.5652173913043478,0.7692307692307693,0.1,0.043478260869565216,,,0.21739130434782608,0.2,1.0,0.41935483870967744,1.0,0.06451612903225806,0.5,0.25806451612903225,,0.22857142857142856,0.47892142857142855,0.12987012987012986,0.20408163265306123,0.15028901734104047,0.2947976878612717,25.353571428571424,,,,,,,1.0,,,,,,,,True
203477,1610612755,Isaiah Canaan,Isaiah Canaan,203477,PHI,16483.0,275,-15,548,547,123,173,1095,6.0,20.0,12.0,16.0,43,120.0,574,16.0,4.0,18.0,35.0,8.0,87.0,1.0,22.0,28.0,10.0,16.0,3.0,2.0,26.0,,121,0.125,0.125,0.37209302325581395,0.45089285714285715,0.4918032786885246,23.34384858044164,0.38461538461538464,0.05263157894736842,0.17857142857142858,0.3,0.5,0.16666666666666666,0.10714285714285714,0.7946428571428571,0.503358482142857,0.4586310344827585,8.148837209302325,0.22445255474452555,76.0,1.0,1.0,2.0,6.0,5.0,11.0,5.0,4.0,9.0,,,1.0,2.0,19.0,60.0,1.0,10.0,4.0,11.0,23.0,69.0,19.0,1.0,1.0,1.0,10.0,,5.0,9.0,5.0,13.0,5.0,38.0,28.0,24.0,45.0,,60.0,19.0,10.0,,17.0,9.0,8.0,4.0,6.0,3.0,3.0,,7.0,14.0,6.0,,5.0,2.0,3.0,10.0,8.0,1.0,1.0,2.0,4.0,13.0,29.0,,2.0,1.0,23.0,1.0,,6.0,,23.0,2.0,8.0,3.0,3.0,2.0,1.0,3.0,1.0,34.0,8.0,,0.34782608695652173,0.3333333333333333,0.1,0.38461538461538464,0.3333333333333333,1.0,0.5625,0.22727272727272727,0.5689655172413793,0.22727272727272727,0.59375,0.6160714285714286,,0.23255813953488372,0.4,0.18181818181818182,,,,,0.07253886010362694,0.019736842105263157,0.1206896551724138,0.024390243902439025,0.08366533864541832,0.02181818181818182,0.016129032258064516,,0.04878048780487805,0.019801980198019802,0.045454545454545456,0.05194805194805195,0.057692307692307696,0.109375,0.1346153846153846,,,0.3333333333333333,0.09821428571428571,0.45454545454545453,0.5555555555555556,0.2,0.4166666666666667,0.4166666666666667,,0.08035714285714286,0.4444444444444444,0.4444444444444444,0.5,0.5357142857142857,0.31666666666666665,0.31666666666666665,0.3157894736842105,0.09090909090909091,1.0,,,,,0.9090909090909091,0.1,,0.20689655172413793,0.3333333333333333,0.06896551724137931,0.5,0.3793103448275862,0.36363636363636365,0.31666666666666665,0.48033000000000003,0.07563025210084033,0.16326530612244897,0.041666666666666664,0.31666666666666665,25.70289855072464,2.0,,,,,,,,1.0,,0.014285714285714285,,,,True
203924,1610612755,Jerami Grant,Jerami Grant,203924,PHI,40153.0,669,10,1337,1333,396,393,2670,29.0,66.0,12.0,39.0,101,203.0,1383,28.0,56.0,22.0,39.0,14.0,95.0,6.0,73.0,104.0,21.0,14.0,2.0,7.0,35.0,4.0,394,0.717948717948718,0.7567567567567568,0.38613861386138615,0.4346590909090909,0.46559633027522934,16.184971098265894,0.6,0.13953488372093023,0.375,0.4393939393939394,0.58,0.7931034482758621,0.06818181818181818,0.8011363636363636,0.5345642045454544,0.5312091836734693,4.917821782178221,0.2961854899027674,188.0,4.0,13.0,6.0,20.0,4.0,23.0,6.0,7.0,22.0,1.0,2.0,2.0,7.0,18.0,53.0,,3.0,4.0,14.0,25.0,75.0,50.0,4.0,17.0,1.0,5.0,9.0,20.0,7.0,6.0,21.0,16.0,48.0,22.0,72.0,3.0,4.0,53.0,18.0,22.0,,17.0,13.0,4.0,4.0,4.0,10.0,19.0,2.0,22.0,45.0,31.0,4.0,17.0,11.0,6.0,3.0,14.0,,3.0,4.0,8.0,34.0,77.0,3.0,2.0,3.0,63.0,1.0,2.0,5.0,3.0,87.0,3.0,37.0,8.0,23.0,16.0,5.0,28.0,18.0,48.0,12.0,6.0,0.96,0.3333333333333333,0.2,0.2857142857142857,0.3333333333333333,0.23529411764705882,0.25,0.25,0.32653061224489793,0.35714285714285715,0.38095238095238093,0.42613636363636365,,0.21782178217821782,0.24242424242424243,0.2608695652173913,,,,0.030303030303030304,0.10135135135135136,0.0475,0.12643678160919541,0.038461538461538464,0.10841423948220065,0.04393939393939394,0.022099447513812154,0.09302325581395349,0.03333333333333333,0.04411764705882353,0.017857142857142856,0.11170212765957446,0.05504587155963303,0.12244897959183673,0.12781954887218044,0.12195121951219512,0.0449438202247191,0.6428571428571429,0.13068181818181818,0.17391304347826086,0.23529411764705882,0.25,0.5,0.5,0.6666666666666666,0.125,0.3181818181818182,0.3181818181818182,0.8571428571428571,0.30113636363636365,0.33962264150943394,0.33962264150943394,1.0,0.5909090909090909,0.3076923076923077,0.5,0.09090909090909091,0.5,,0.13636363636363635,,,0.40816326530612246,0.3,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.33962264150943394,0.5090766666666666,0.1761904761904762,0.2740740740740741,0.09852216748768473,0.23645320197044334,25.097333333333335,2.0,5.0,4.0,2.0,,,,,,,,1.0,,,True
203138,1610612755,Hollis Thompson,Hollis Thompson,203138,PHI,33852.0,564,-1,1129,1123,286,327,2252,20.0,33.0,25.0,32.0,75,199.0,1125,12.0,44.0,18.0,29.0,10.0,69.0,1.0,47.0,59.0,7.0,6.0,1.0,2.0,13.0,1.0,286,0.6875,0.7586206896551724,0.4266666666666667,0.5493827160493827,0.5751445086705202,14.452214452214452,0.5384615384615384,0.029411764705882353,0.2037037037037037,0.6060606060606061,0.6666666666666666,0.6,0.15432098765432098,0.7407407407407407,0.5066000000000002,0.47159571428571434,8.965333333333334,0.2533215234720992,136.0,5.0,5.0,,1.0,7.0,17.0,5.0,11.0,22.0,2.0,2.0,4.0,5.0,27.0,65.0,4.0,8.0,8.0,18.0,38.0,87.0,21.0,8.0,13.0,6.0,10.0,1.0,35.0,3.0,12.0,23.0,12.0,54.0,20.0,108.0,6.0,6.0,65.0,27.0,5.0,,11.0,9.0,2.0,4.0,4.0,3.0,7.0,2.0,14.0,32.0,12.0,1.0,14.0,7.0,7.0,1.0,5.0,,3.0,1.0,3.0,22.0,42.0,,4.0,,20.0,,,2.0,,25.0,,6.0,2.0,10.0,3.0,6.0,11.0,6.0,54.0,4.0,2.0,0.9473684210526315,0.4367816091954023,0.6,0.5217391304347826,0.4367816091954023,0.6153846153846154,0.25,0.7391304347826086,0.6,0.7291666666666666,0.6585365853658537,0.5370370370370371,,0.06666666666666667,0.09090909090909091,0.058823529411764705,0.04,,,0.0392156862745098,0.08791208791208792,0.0220125786163522,0.09210526315789473,0.01276595744680851,0.08914728682170543,0.018083182640144666,0.015037593984962405,0.0297029702970297,0.023809523809523808,0.010810810810810811,0.02,0.06976744186046512,0.10569105691056911,0.08928571428571429,0.07377049180327869,0.16666666666666666,0.011627906976744186,0.5454545454545454,0.10493827160493827,0.4117647058823529,0.4375,0.8571428571428571,0.2,0.20833333333333334,0.8,0.13580246913580246,0.5,0.5,1.0,0.4012345679012346,0.4153846153846154,0.4153846153846154,0.9259259259259259,0.21739130434782608,1.0,0.4,0.08695652173913043,1.0,1.0,0.34782608695652173,0.5,1.0,0.02857142857142857,,0.14285714285714285,0.8,0.5142857142857142,0.4444444444444444,0.4153846153846154,0.4636571428571429,0.05263157894736842,0.07407407407407407,0.17587939698492464,0.271356783919598,25.119540229885057,,1.0,1.0,1.0,,,,,3.0,1.0,0.03333333333333333,,1.0,,True
