EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGM,HeaveAttempts,FTOffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,BlockingFouls,Offensive Fouls,BlockingFoulsDrawn,Technical Free Throw Trips,BlockedAtRim,DefensiveGoaltends,Defensive 3 Seconds Violations,OffFTReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,SelfORebPct,PenaltyCorner3Accuracy,Charge Fouls,Blocked3s,BlockedCorner3,SecondChanceTurnovers,BlockedLongMidRange,OffensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockedArc3,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveMakes,on,Corner3PctBlocked,Clear Path Fouls,3pt And 1 Free Throw Trips
101122,1610612748,Danny Granger,Danny Granger,101122,MIA,21297.0,355,-38.0,645,649,200.0,203,61.0,1294,12.0,16.0,3.0,3.0,1.0,2.0,6.0,14.0,11.0,30.0,2.0,10.0,1.0,1.0,1.0,14.0,35.0,1.0,3.0,6.0,15.0,29.0,60.0,16.0,45.0,15.0,121.0,700,4.0,6.0,2.0,4.0,4.0,18.0,7.0,18.0,6.0,16.0,2.0,34.0,34.0,24.0,45.0,3.0,2.0,35.0,14.0,5.0,6.0,3.0,9.0,2.0,1.0,2.0,2.0,2.0,21.0,3.0,7.0,14.0,25.0,5.0,44.0,10.0,54.0,6.0,4.0,2.0,8.0,2.0,6.0,1.0,6.0,2.0,1.0,14.0,3.0,14.0,40.0,2.0,19.0,2.0,2.0,2.0,18.0,4.0,8.0,3.0,1.0,1.0,1.0,1.0,1.0,34.0,200.0,3.0,2.0,0.5862068965517241,0.6071428571428571,0.9375,0.3555555555555555,0.5,0.375,0.3555555555555555,0.4833333333333333,0.6666666666666666,0.3888888888888889,0.5047619047619047,0.7,0.4705882352941176,0.5401785714285714,0.75,0.4722222222222222,0.4285714285714285,0.0833333333333333,0.125,0.0714285714285714,0.0666666666666666,17.746478873239436,0.5714285714285714,0.217391304347826,0.1201923076923077,0.0376344086021505,0.1261261261261261,0.0329670329670329,0.122257053291536,0.0361010830324909,0.0338983050847457,0.0632911392405063,0.0476190476190476,0.1,0.0983606557377049,0.1558441558441558,0.1518987341772152,0.0625,1.0,0.1523809523809524,0.75,0.8571428571428571,0.6666666666666666,0.1333333333333333,0.4285714285714285,0.4615384615384615,0.1666666666666666,0.2857142857142857,0.3666666666666666,0.3928571428571428,0.7272727272727273,0.0952380952380952,0.2,0.2,1.0,0.3333333333333333,0.4,0.4,0.9285714285714286,0.3,1.0,0.6666666666666666,0.1,1.0,1.0,0.3,0.3333333333333333,1.0,0.0588235294117647,0.5,0.0294117647058823,0.4411764705882353,0.4,0.580952380952381,0.4,0.4922904761904761,0.54425,0.4685544117647059,0.073394495412844,0.125,0.1487603305785124,0.2809917355371901,12.044999999999998,24.59333333333333,0.3100775193798449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
200761,1610612748,Shawne Williams,Shawne Williams,200761,MIA,26939.0,449,-55.0,836,842,148.0,190,79.0,1678,7.0,15.0,3.0,3.0,,,,4.0,10.0,21.0,15.0,30.0,1.0,3.0,8.0,18.0,41.0,1.0,2.0,3.0,7.0,17.0,40.0,33.0,71.0,16.0,149.0,929,3.0,9.0,2.0,5.0,,12.0,,1.0,6.0,15.0,,18.0,26.0,8.0,99.0,,4.0,40.0,18.0,6.0,14.0,4.0,18.0,2.0,2.0,6.0,1.0,7.0,40.0,6.0,6.0,20.0,29.0,7.0,56.0,13.0,69.0,9.0,6.0,3.0,2.0,2.0,10.0,1.0,,,,12.0,3.0,36.0,66.0,5.0,18.0,1.0,2.0,1.0,21.0,,10.0,,6.0,3.0,6.0,6.0,,18.0,148.0,10.0,,0.7647058823529411,0.8666666666666667,1.0,0.4647887323943662,0.4,0.4,0.4714285714285714,0.425,0.3333333333333333,,0.5990990990990991,0.4285714285714285,0.5625,0.6115702479338843,0.4285714285714285,0.5625,0.6396396396396397,0.15,0.2666666666666666,0.25,0.0476190476190476,14.409534127843989,0.1666666666666666,0.25,0.1155378486055776,0.0238095238095238,0.1612903225806451,0.0472440944881889,0.1306666666666666,0.0316622691292876,,0.024390243902439,0.043010752688172,0.0588235294117647,0.1538461538461538,0.1363636363636363,0.1666666666666666,0.15,1.0,0.1351351351351351,0.4666666666666667,0.6363636363636364,0.7142857142857143,0.036036036036036,,,,0.1891891891891892,0.4761904761904761,0.5,0.8,0.2702702702702703,0.5,0.5,1.0,0.3693693693693693,0.4390243902439024,0.4390243902439024,1.0,0.2142857142857142,1.0,0.3333333333333333,0.2142857142857142,0.3333333333333333,1.0,0.1428571428571428,0.5,1.0,,,0.5,0.4375,0.4285714285714285,0.7747747747747747,0.45,0.535955,0.4913454545454545,0.5115133333333333,0.0826446280991735,0.2,0.0805369127516778,0.1208053691275167,10.94,24.82535211267605,0.1770334928229665,3.0,1.0,1.0,2.0,5.0,1.0,4.0,1.0,1.0,3.0,2.0,1.0,0.0416666666666666,0.0379746835443038,0.0588235294117647,0.037037037037037,0.375,,,,,,,,,,,,,,True,,,
201596,1610612748,Mario Chalmers,Mario Chalmers,201596,MIA,25427.0,424,-102.0,786,791,250.0,288,80.0,1577,17.0,32.0,1.0,1.0,6.0,12.0,15.0,36.0,4.0,14.0,3.0,10.0,1.0,1.0,4.0,4.0,22.0,,2.0,2.0,10.0,36.0,82.0,7.0,32.0,43.0,136.0,899,3.0,6.0,1.0,3.0,13.0,22.0,11.0,31.0,4.0,14.0,19.0,53.0,20.0,52.0,21.0,,4.0,22.0,4.0,12.0,34.0,26.0,60.0,15.0,11.0,17.0,6.0,11.0,146.0,2.0,2.0,9.0,24.0,1.0,34.0,4.0,38.0,22.0,14.0,8.0,22.0,16.0,8.0,1.0,6.0,1.0,1.0,30.0,10.0,18.0,46.0,2.0,55.0,2.0,1.0,7.0,55.0,5.0,17.0,13.0,,,1.0,1.0,,53.0,248.0,9.0,10.0,0.2777777777777778,0.2941176470588235,1.0,0.21875,0.3333333333333333,0.2857142857142857,0.21875,0.4390243902439024,0.5,0.3548387096774194,0.4078947368421052,0.5,0.3777777777777777,0.4892086330935252,0.6875,0.4649122807017544,0.2807017543859649,0.1463414634146341,0.15625,0.1944444444444444,,19.24398625429553,0.7333333333333333,0.0344827586206896,0.110091743119266,0.0085836909871244,0.0762711864406779,0.0172413793103448,0.0982142857142857,0.0114613180515759,,,0.0131578947368421,0.1126760563380281,0.1111111111111111,0.1066666666666666,0.0864197530864197,0.054054054054054,1.0,0.2807017543859649,0.53125,0.6296296296296297,0.2941176470588235,0.3157894736842105,0.4166666666666667,0.5172413793103449,0.2,0.1228070175438596,0.2857142857142857,0.2857142857142857,0.5,0.087719298245614,0.3,0.3,1.0,0.1929824561403508,0.1818181818181818,0.1818181818181818,1.0,0.1111111111111111,1.0,,0.1111111111111111,1.0,1.0,0.2222222222222222,,,0.2666666666666666,0.5,0.0888888888888888,0.2222222222222222,0.2,0.5614035087719298,0.1818181818181818,0.4632162280701754,0.470175,0.441808888888889,0.1349206349206349,0.1808510638297872,0.1617647058823529,0.3897058823529412,7.270731707317074,25.0375,0.3180661577608142,2.0,,,,1.0,,3.0,2.0,,,,1.0,,0.0289855072463768,0.025,,0.5,1.0,1.0,1.0,,,,,,,,,,,True,,,
202355,1610612748,Hassan Whiteside,Hassan Whiteside,202355,MIA,14255.0,238,-16.0,438,441,137.0,152,52.0,879,29.0,39.0,12.0,16.0,13.0,15.0,11.0,26.0,3.0,7.0,,,,,,,,,,,,43.0,72.0,,,15.0,101.0,483,15.0,20.0,,,2.0,32.0,16.0,22.0,,,4.0,36.0,50.0,36.0,,,18.0,,,7.0,1.0,1.0,2.0,1.0,,,1.0,,5.0,5.0,19.0,32.0,30.0,5.0,67.0,24.0,91.0,6.0,6.0,,5.0,4.0,11.0,,1.0,,,16.0,7.0,21.0,35.0,3.0,27.0,,5.0,,30.0,2.0,14.0,2.0,26.0,10.0,26.0,15.0,1.0,36.0,135.0,1.0,1.0,0.5813953488372093,0.7352941176470589,,,,,,0.5972222222222222,0.75,0.7272727272727273,0.5972222222222222,0.75,0.7272727272727273,0.5872093023255814,0.6666666666666666,0.6666666666666666,,0.0972222222222222,0.1025641025641025,0.1153846153846153,,20.816326530612244,0.3125,0.2941176470588235,0.2,0.1428571428571428,0.4102564102564102,0.0980392156862745,0.2719298245614035,0.1304347826086956,0.1818181818181818,0.1481481481481481,0.0277777777777777,0.1538461538461538,0.119047619047619,0.3035714285714285,0.4385964912280701,0.3333333333333333,0.5769230769230769,0.5416666666666666,0.7435897435897436,0.8285714285714286,0.5862068965517241,0.3611111111111111,0.4230769230769231,0.4782608695652174,0.5454545454545454,0.0972222222222222,0.4285714285714285,0.4285714285714285,0.6666666666666666,,,,,,,,,0.8,0.75,0.1666666666666666,,,,,,,0.6818181818181818,0.8666666666666667,,,,0.5416666666666666,,0.5345375000000001,0.6108941176470588,0.5534318181818182,0.1666666666666666,0.1666666666666666,0.3168316831683168,0.3564356435643564,4.6375,,0.3127853881278539,,,,,1.0,1.0,3.0,,,15.0,1.0,,,0.0857142857142857,0.2666666666666666,,,2.0,,,1.0,1.0,2.0,,,,,,,,True,,,
202708,1610612748,Norris Cole,Norris Cole,202708,MIA,68889.0,1148,-146.0,2113,2132,505.0,613,212.0,4245,52.0,98.0,,1.0,9.0,17.0,12.0,38.0,27.0,68.0,5.0,29.0,,,7.0,22.0,73.0,1.0,4.0,8.0,23.0,91.0,204.0,27.0,102.0,32.0,295.0,2363,2.0,7.0,1.0,4.0,,7.0,17.0,41.0,9.0,30.0,10.0,71.0,74.0,108.0,69.0,12.0,,73.0,22.0,18.0,106.0,59.0,165.0,43.0,16.0,49.0,18.0,39.0,389.0,2.0,10.0,35.0,59.0,2.0,96.0,12.0,108.0,42.0,29.0,13.0,33.0,26.0,25.0,4.0,7.0,4.0,1.0,58.0,10.0,33.0,75.0,2.0,54.0,3.0,,3.0,46.0,,18.0,5.0,8.0,3.0,8.0,3.0,,71.0,503.0,7.0,5.0,0.4065934065934066,0.4065934065934066,0.8518518518518519,0.2647058823529412,0.25,0.3,0.2647058823529412,0.446078431372549,0.2857142857142857,0.4146341463414634,0.4297385620915033,0.3181818181818182,0.4295774647887324,0.4483282674772036,0.3181818181818182,0.4493670886075949,0.3333333333333333,0.088235294117647,0.1632653061224489,0.0263157894736842,0.0147058823529411,16.489135066041758,0.5689655172413793,0.0273972602739726,0.0906298003072196,0.0151975683890577,0.1026392961876832,0.0070671378091872,0.094758064516129,0.0127523910733262,0.0177514792899408,0.0068728522336769,0.0099009900990099,0.0829694323144104,0.1052631578947368,0.0862068965517241,0.0878661087866108,0.1372549019607843,0.375,0.3202614379084967,0.5306122448979592,0.6341463414634146,0.3846153846153846,0.1241830065359477,0.3157894736842105,0.3243243243243243,0.25,0.2222222222222222,0.3970588235294117,0.4029850746268656,0.5185185185185185,0.0947712418300653,0.1724137931034483,0.1724137931034483,1.0,0.238562091503268,0.3013698630136986,0.3055555555555556,0.8181818181818182,0.0909090909090909,,,,,,0.3636363636363636,0.25,,0.2394366197183098,0.5294117647058824,0.0985915492957746,0.323943661971831,0.3478260869565217,0.6535947712418301,0.3013698630136986,0.5160486885245903,0.40213,0.4853385714285714,0.0555555555555555,0.081081081081081,0.023728813559322,0.2406779661016949,8.599019607843138,25.04411764705883,0.2389966871746332,1.0,,,4.0,10.0,5.0,2.0,6.0,,5.0,,,,0.0252525252525252,,0.0248447204968944,0.1428571428571428,1.0,,,,,,1.0,0.0098039215686274,0.0136986301369863,,,,,True,,,
2365,1610612748,Chris Andersen,Chris Andersen,2365,MIA,18856.0,314,-24.0,573,583,129.0,194,48.0,1156,29.0,37.0,8.0,10.0,6.0,8.0,,6.0,4.0,9.0,3.0,3.0,,,2.0,,,,,,,33.0,52.0,3.0,3.0,12.0,87.0,625,8.0,12.0,,,3.0,19.0,6.0,10.0,2.0,2.0,5.0,23.0,58.0,8.0,9.0,,6.0,,,2.0,8.0,2.0,10.0,1.0,1.0,3.0,2.0,3.0,22.0,4.0,9.0,15.0,33.0,9.0,57.0,14.0,71.0,8.0,5.0,3.0,6.0,5.0,2.0,,1.0,,,8.0,2.0,17.0,28.0,2.0,21.0,,5.0,2.0,20.0,2.0,9.0,2.0,16.0,1.0,16.0,9.0,,23.0,129.0,2.0,2.0,0.8787878787878788,0.9666666666666668,1.0,1.0,,1.0,1.0,0.6346153846153846,0.6666666666666666,0.6,0.6818181818181818,0.6666666666666666,0.75,0.6796875,0.7307692307692307,0.71875,0.0545454545454545,0.0384615384615384,0.054054054054054,,,11.446740858505564,0.75,0.4285714285714285,0.1853932584269663,0.0517241379310344,0.1764705882352941,0.0512820512820512,0.182509505703422,0.0515873015873015,0.0769230769230769,0.0512820512820512,0.0566037735849056,0.1451612903225806,0.2075471698113207,0.2063492063492063,0.1639344262295081,0.2083333333333333,0.5625,0.6727272727272727,0.7837837837837838,0.8285714285714286,0.8620689655172413,0.109090909090909,,,,0.1636363636363636,0.4444444444444444,0.4444444444444444,1.0,0.0545454545454545,1.0,1.0,1.0,,,,,0.8333333333333334,0.8,0.625,,,,,,,0.6666666666666666,0.75,0.1666666666666666,,,0.7272727272727273,,0.5938681818181819,0.6355272727272727,0.5678,0.1451612903225806,0.1525423728813559,0.2183908045977011,0.264367816091954,4.634615384615385,23.166666666666668,0.225130890052356,2.0,,1.0,,1.0,,1.0,,,15.0,1.0,,0.0555555555555555,0.0227272727272727,0.04,,1.0,,,,,,,,,,,,,,True,,,
2547,1610612748,Chris Bosh,Chris Bosh,2547,MIA,42086.0,701,-77.0,1306,1301,296.0,348,120.0,2607,34.0,55.0,6.0,11.0,7.0,10.0,37.0,63.0,55.0,133.0,1.0,8.0,1.0,1.0,1.0,25.0,62.0,1.0,4.0,4.0,13.0,126.0,251.0,26.0,70.0,80.0,410.0,1467,14.0,24.0,2.0,5.0,3.0,37.0,22.0,40.0,4.0,14.0,23.0,79.0,120.0,132.0,75.0,3.0,6.0,62.0,25.0,17.0,40.0,9.0,49.0,8.0,1.0,20.0,8.0,12.0,107.0,6.0,16.0,40.0,70.0,7.0,117.0,22.0,139.0,21.0,18.0,3.0,21.0,6.0,12.0,1.0,15.0,,2.0,33.0,8.0,16.0,31.0,3.0,63.0,,1.0,,105.0,11.0,49.0,5.0,15.0,4.0,16.0,10.0,2.0,79.0,294.0,1.0,4.0,0.4761904761904761,0.4878048780487805,0.9615384615384616,0.3714285714285714,0.4,0.2857142857142857,0.3714285714285714,0.50199203187251,0.5833333333333334,0.55,0.514018691588785,0.5862068965517241,0.5185185185185185,0.5535714285714286,0.6166666666666667,0.582089552238806,0.2180685358255451,0.0677290836653386,0.1636363636363636,0.0793650793650793,0.0225563909774436,27.47404844290657,0.6363636363636364,0.1944444444444444,0.1745635910224439,0.0381861575178997,0.1941747572815534,0.0363636363636363,0.1812191103789127,0.0376712328767123,,0.0588235294117647,0.0265486725663716,0.1608391608391608,0.1743119266055046,0.1879194630872483,0.1805555555555555,0.2258064516129032,0.625,0.1713395638629283,0.6181818181818182,0.7391304347826086,0.5294117647058824,0.1962616822429906,0.5873015873015873,0.6379310344827587,0.3513513513513513,0.4143302180685358,0.4135338345864661,0.4230769230769231,0.5272727272727272,0.0249221183800623,0.125,0.125,,0.1931464174454828,0.4032258064516129,0.4032258064516129,1.0,0.3793103448275862,0.5454545454545454,0.3333333333333333,0.0344827586206896,1.0,,0.1379310344827586,0.25,1.0,0.1851851851851851,0.7,0.0185185185185185,0.2407407407407407,0.3076923076923077,0.3894080996884735,0.4032258064516129,0.459298753894081,0.5238958333333334,0.4493472222222222,0.1364902506963788,0.1695501730103806,0.0902439024390243,0.1926829268292683,12.06414342629482,24.94714285714286,0.226646248085758,,,,2.0,5.0,1.0,1.0,2.0,8.0,11.0,1.0,1.0,,0.0390625,0.0576923076923076,0.0133333333333333,,,1.0,,1.0,,,,,,1.0,,,,True,,,
2617,1610612748,Udonis Haslem,Udonis Haslem,2617,MIA,11585.0,193,-79.0,344,360,88.0,93,46.0,704,16.0,29.0,4.0,7.0,5.0,9.0,2.0,5.0,7.0,21.0,,,,,,,,,,,,25.0,55.0,,,10.0,60.0,395,5.0,10.0,,,2.0,12.0,7.0,17.0,,,4.0,18.0,34.0,16.0,,,6.0,,,6.0,9.0,1.0,10.0,1.0,,3.0,1.0,5.0,21.0,4.0,11.0,15.0,18.0,7.0,40.0,15.0,55.0,3.0,1.0,2.0,4.0,2.0,4.0,,2.0,,,8.0,2.0,15.0,25.0,1.0,16.0,4.0,1.0,2.0,13.0,1.0,6.0,1.0,2.0,,2.0,2.0,1.0,18.0,88.0,,1.0,0.68,0.7727272727272727,,,,,,0.4545454545454545,0.5,0.4117647058823529,0.4545454545454545,0.5,0.4117647058823529,0.4918032786885246,0.5454545454545454,0.4736842105263157,,0.109090909090909,0.1379310344827586,0.2,0.0476190476190476,17.692307692307693,0.5,0.5384615384615384,0.1764705882352941,0.089430894308943,0.2727272727272727,0.0909090909090909,0.2101910828025477,0.0898203592814371,0.1428571428571428,0.0338983050847457,0.0769230769230769,0.2,0.2258064516129032,0.1111111111111111,0.2439024390243902,0.3571428571428571,1.0,0.5272727272727272,0.5517241379310345,0.64,0.5,0.0909090909090909,0.4,0.5,1.0,0.3818181818181818,0.3333333333333333,0.35,1.0,,,,,,,,,0.7,0.5714285714285714,,,,,,,,0.5294117647058824,0.5555555555555556,,,,0.5272727272727272,,0.5212309090909091,0.5759624999999999,0.5359823529411765,0.1,0.1,0.2,0.3,7.510909090909091,,0.2558139534883721,,,,1.0,1.0,1.0,2.0,3.0,,2.0,,,,0.1388888888888889,0.2,0.0416666666666666,,,,,,,,,,,,,,,True,,,
203516,1610612748,James Ennis III,James Ennis III,203516,MIA,15442.0,257,-51.0,477,479,110.0,162,55.0,956,13.0,20.0,6.0,6.0,,2.0,3.0,8.0,2.0,8.0,2.0,7.0,1.0,1.0,1.0,6.0,19.0,,1.0,1.0,5.0,18.0,36.0,8.0,26.0,15.0,75.0,513,7.0,8.0,1.0,2.0,2.0,19.0,,4.0,1.0,6.0,2.0,5.0,14.0,22.0,24.0,,12.0,18.0,6.0,6.0,9.0,3.0,12.0,2.0,1.0,7.0,,2.0,27.0,3.0,9.0,9.0,9.0,4.0,22.0,13.0,35.0,8.0,4.0,4.0,9.0,7.0,5.0,1.0,2.0,,1.0,14.0,3.0,9.0,22.0,2.0,12.0,,4.0,,18.0,,8.0,1.0,7.0,1.0,7.0,4.0,,5.0,110.0,4.0,1.0,0.3888888888888889,0.5833333333333334,1.0,0.3076923076923077,0.5,0.1666666666666666,0.32,0.5,0.875,,0.4838709677419355,0.85,0.15,0.528169014084507,0.8636363636363636,0.2272727272727272,0.4193548387096774,0.1666666666666666,0.25,0.125,,15.711645101663583,0.6428571428571429,0.25,0.0604026845637583,0.0569620253164556,0.1168831168831168,0.0461538461538461,0.079646017699115,0.0538116591928251,0.05,0.0307692307692307,0.0576923076923076,0.0491803278688524,0.0697674418604651,0.0666666666666666,0.1166666666666666,0.1176470588235294,0.5714285714285714,0.3225806451612903,0.65,0.8666666666666667,0.3076923076923077,0.1290322580645161,0.375,0.4285714285714285,0.3333333333333333,0.1290322580645161,0.25,0.25,1.0,0.1129032258064516,0.2857142857142857,0.2857142857142857,1.0,0.3064516129032258,0.3157894736842105,0.3157894736842105,1.0,0.6,1.0,,0.1,1.0,1.0,0.1,,,0.2,,0.1,0.5,0.2,0.7419354838709677,0.3333333333333333,0.5239418032786886,0.59724375,0.4903055555555555,0.1142857142857142,0.1818181818181818,0.2533333333333333,0.0666666666666666,6.625,26.153846153846157,0.230607966457023,,1.0,1.0,2.0,,,1.0,2.0,,6.0,,,0.0526315789473684,0.0943396226415094,,0.0689655172413793,,1.0,,,1.0,,,,,,,,,,True,,,
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,30686.0,511,18.0,937,939,168.0,236,86.0,1876,43.0,70.0,3.0,10.0,10.0,14.0,41.0,68.0,37.0,96.0,1.0,3.0,,1.0,,7.0,21.0,,2.0,3.0,8.0,121.0,234.0,8.0,24.0,66.0,332.0,1020,8.0,25.0,,3.0,5.0,21.0,26.0,49.0,3.0,8.0,32.0,93.0,86.0,156.0,3.0,21.0,6.0,21.0,7.0,11.0,64.0,22.0,86.0,15.0,7.0,40.0,4.0,20.0,194.0,3.0,10.0,11.0,31.0,2.0,44.0,13.0,57.0,17.0,13.0,4.0,23.0,17.0,22.0,2.0,6.0,,2.0,45.0,7.0,16.0,25.0,,65.0,,,,94.0,11.0,45.0,6.0,8.0,3.0,8.0,3.0,,93.0,168.0,1.0,4.0,0.3553719008264462,0.3644067796610169,0.125,0.3333333333333333,,0.375,0.3333333333333333,0.5170940170940171,0.32,0.5306122448979592,0.5155038759689923,0.2857142857142857,0.5350877192982456,0.552013422818792,0.3225806451612903,0.6133333333333333,0.0930232558139534,0.047008547008547,0.0857142857142857,0.0441176470588235,0.0208333333333333,33.10810810810811,0.5111111111111111,0.0588235294117647,0.1033333333333333,0.0355871886120996,0.0709677419354838,0.023076923076923,0.0923076923076923,0.0316301703163017,0.0689655172413793,0.0074626865671641,0.032258064516129,0.109090909090909,0.0789473684210526,0.1140350877192982,0.0857142857142857,0.04,0.375,0.2713178294573643,0.6142857142857143,0.671875,0.3953488372093023,0.2635658914728682,0.6029411764705882,0.6307692307692307,0.3414634146341463,0.3720930232558139,0.3854166666666667,0.3936170212765957,0.3243243243243243,0.0116279069767441,0.3333333333333333,0.3333333333333333,,0.0813953488372093,0.3333333333333333,0.3333333333333333,0.1428571428571428,0.3571428571428571,0.3,0.3333333333333333,0.0357142857142857,,,0.0714285714285714,,,0.2456140350877192,0.7142857142857143,,0.1403508771929824,0.375,0.3643410852713178,0.3333333333333333,0.4678375968992248,0.4748386363636364,0.4456771929824561,0.1541095890410959,0.167910447761194,0.0632530120481927,0.2801204819277108,10.41709401709402,24.629166666666663,0.1792956243329775,,,,4.0,12.0,,4.0,4.0,3.0,5.0,,,,0.0561797752808988,,0.0350877192982456,,1.0,,,3.0,,,,,,,,,,True,,,
