EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,FoulsDrawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Offensive Fouls,Loose Ball Fouls Drawn,3SecondViolations,OffLongMidRangeReboundPct,SelfOReb,Loose Ball Fouls,OffArc3ReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,SecondChanceArc3FGA,Clear Path Fouls,SecondChanceArc3Frequency,PenaltyCorner3FGM,LongMidRangePctBlocked,PenaltyCorner3Accuracy,HeaveAttempts,DefensiveGoaltends,SecondChanceArc3FGM,StepOutOfBoundsTurnovers,BlockedLongMidRange,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Charge Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,Defensive 3 Seconds Violations,OffensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,BlockedCorner3
200752,1610612758,Rudy Gay,Rudy Gay,200752,SAC,17891.0,298,-110,568,577,221,158,79.0,1145,21.0,33.0,1.0,4.0,11.0,15.0,14.0,41.0,10.0,25.0,1.0,8.0,1.0,2.0,1.0,6.0,13.0,3.0,7.0,45.0,99.0,7.0,21.0,32.0,143.0,684,2.0,7.0,1.0,2.0,3.0,10.0,19.0,42.0,3.0,8.0,15.0,62.0,30.0,60.0,12.0,9.0,2.0,13.0,6.0,7.0,23.0,6.0,29.0,4.0,2.0,17.0,3.0,3.0,64.0,2.0,4.0,1.0,11.0,27.0,1.0,39.0,7.0,46.0,6.0,4.0,2.0,13.0,4.0,8.0,11.0,1.0,5.0,1.0,24.0,3.0,10.0,12.0,1.0,25.0,4.0,29.0,1.0,2.0,40.0,2.0,6.0,16.0,2.0,4.0,1.0,1.0,1.0,3.0,5.0,4.0,62.0,221,2.0,2.0,0.3333333333333333,0.3409090909090909,0.5714285714285714,0.3333333333333333,0.5,0.375,0.3333333333333333,0.4545454545454545,0.2857142857142857,0.4523809523809524,0.4625,0.3888888888888889,0.47,0.5110294117647058,0.45,0.5254237288135594,0.175,0.0707070707070707,0.1212121212121212,0.073170731707317,24.390243902439025,0.5416666666666666,0.0666666666666666,0.0625,0.149171270718232,0.0187793427230046,0.1208791208791208,0.03125,0.1397058823529411,0.0216606498194945,0.0298507462686567,0.0253164556962025,0.08,0.175438596491228,0.125,0.15,0.1515151515151515,0.04,0.8,0.275,0.6363636363636364,0.7241379310344828,0.2857142857142857,0.3416666666666667,0.3414634146341463,0.3684210526315789,0.3571428571428571,0.2083333333333333,0.4,0.4,0.4,0.0666666666666666,0.125,0.125,1.0,0.1083333333333333,0.4615384615384615,0.4615384615384615,0.5,0.4444444444444444,0.25,0.2222222222222222,0.5,1.0,0.3,0.7333333333333333,0.02,0.14,0.4285714285714285,0.45,0.4615384615384615,0.4852358333333333,0.4864874999999999,0.480772,0.1194029850746268,0.1415929203539823,0.0699300699300699,0.4335664335664335,8.746464646464645,24.83333333333333,0.3890845070422535,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
200797,1610612758,Ryan Hollins,Ryan Hollins,200797,SAC,3449.0,57,-33,108,109,44,34,11.0,217,5.0,5.0,3.0,3.0,2.0,2.0,1.0,2.0,,1.0,,,,,,,,,,6.0,8.0,,,3.0,15.0,123,3.0,3.0,,,,6.0,3.0,4.0,,,1.0,7.0,6.0,6.0,,,6.0,,,,3.0,,3.0,,,2.0,,1.0,6.0,,6.0,,5.0,4.0,2.0,11.0,6.0,17.0,2.0,,2.0,2.0,,1.0,5.0,,1.0,,7.0,1.0,4.0,5.0,,11.0,,8.0,1.0,,4.0,,,2.0,,2.0,,,1.0,1.0,2.0,,7.0,44,1.0,,0.5,1.0,,,,,,0.75,1.0,0.75,0.75,1.0,0.75,0.75,1.0,0.7,,,,,14.166666666666668,0.2857142857142857,0.4,,0.1025641025641025,0.15,0.217391304347826,,0.1451612903225806,0.1176470588235294,0.2222222222222222,0.2307692307692307,,0.2,0.0666666666666666,0.0714285714285714,0.25,0.1428571428571428,,0.625,1.0,1.0,0.4,0.25,0.5,0.5,1.0,0.125,,,,,,,,,,,,1.0,1.0,,,,0.5,1.0,,,,0.625,,0.5424875,0.6437333333333334,0.577875,0.2,0.2,0.4,0.4666666666666667,4.9375,,0.4074074074074074,4.0,1.0,1.0,0.0555555555555555,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
201171,1610612758,Carl Landry,Carl Landry,201171,SAC,17281.0,288,-84,551,549,153,120,75.0,1100,28.0,42.0,9.0,13.0,5.0,7.0,7.0,19.0,13.0,41.0,,,,,,,,,,48.0,102.0,,,27.0,123.0,617,9.0,19.0,,,6.0,24.0,9.0,22.0,,,5.0,23.0,62.0,34.0,,,8.0,,,10.0,9.0,2.0,11.0,2.0,,3.0,1.0,5.0,24.0,5.0,18.0,,12.0,24.0,2.0,38.0,23.0,61.0,5.0,4.0,1.0,4.0,1.0,1.0,17.0,2.0,3.0,4.0,21.0,,7.0,13.0,2.0,40.0,1.0,31.0,1.0,1.0,32.0,2.0,,16.0,1.0,6.0,,,4.0,2.0,6.0,1.0,23.0,153,6.0,1.0,0.6458333333333334,0.7045454545454546,,,,,,0.4705882352941176,0.4736842105263157,0.4090909090909091,0.4705882352941176,0.4736842105263157,0.4090909090909091,0.5256410256410257,0.5454545454545454,0.46,,0.0980392156862745,0.1428571428571428,0.2105263157894736,21.630094043887148,0.1904761904761904,0.1666666666666666,,0.1325966850828729,0.0833333333333333,0.1263157894736842,0.0925925925925925,0.1304347826086956,0.0851851851851851,0.0344827586206896,0.1168831168831168,0.125,0.1403508771929824,0.1363636363636363,0.1206896551724138,0.1044776119402985,0.1785714285714285,0.1666666666666666,0.4117647058823529,0.6666666666666666,0.7777777777777778,0.6428571428571429,0.1862745098039215,0.3684210526315789,0.4666666666666667,0.7142857142857143,0.4019607843137255,0.3170731707317073,0.3170731707317073,0.6153846153846154,,,,,,,,,0.6842105263157895,0.6923076923076923,,,,0.3181818181818182,0.7142857142857143,,,,0.4117647058823529,,0.4693323529411764,0.54069375,0.4633000000000001,0.1379310344827586,0.1379310344827586,0.1951219512195122,0.1869918699186991,9.281372549019608,,0.2776769509981851,7.0,2.0,1.0,0.0864197530864197,1.0,10.0,0.0789473684210526,0.0227272727272727,0.2222222222222222,,,,,,,,,,,,,,,,,,True,,,,,,,
201196,1610612758,Ramon Sessions,Ramon Sessions,201196,SAC,38545.0,642,-157,1227,1231,422,288,164.0,2458,23.0,51.0,2.0,3.0,6.0,14.0,23.0,69.0,11.0,35.0,,4.0,,1.0,1.0,6.0,24.0,1.0,6.0,57.0,155.0,6.0,28.0,64.0,196.0,1391,3.0,15.0,,2.0,4.0,10.0,18.0,50.0,1.0,7.0,26.0,65.0,50.0,64.0,15.0,3.0,,24.0,6.0,14.0,74.0,22.0,96.0,13.0,9.0,47.0,11.0,16.0,214.0,1.0,11.0,1.0,18.0,38.0,,56.0,13.0,69.0,13.0,11.0,2.0,34.0,7.0,22.0,17.0,1.0,12.0,,51.0,3.0,19.0,21.0,,45.0,3.0,73.0,4.0,8.0,88.0,6.0,,40.0,7.0,,,,,,,,65.0,422,1.0,6.0,0.4385964912280701,0.4385964912280701,0.8333333333333334,0.2142857142857142,,0.1428571428571428,0.2142857142857142,0.3677419354838709,0.2,0.36,0.360655737704918,0.1764705882352941,0.3421052631578947,0.4375,0.25,0.4333333333333333,0.1530054644808743,0.0903225806451612,0.1372549019607843,0.1014492753623188,19.434628975265017,0.6666666666666666,,0.0227272727272727,0.0929095354523227,0.0247191011235955,0.0891089108910891,0.008130081300813,0.0916530278232405,0.0211267605633802,0.0225563909774436,0.0359281437125748,,0.072,0.0680272108843537,0.1386861313868613,0.0849673202614379,0.1020408163265306,,0.2786885245901639,0.4509803921568627,0.5227272727272727,0.4782608695652174,0.3770491803278688,0.3333333333333333,0.3709677419354839,0.4347826086956521,0.1912568306010929,0.3142857142857143,0.3142857142857143,0.3636363636363636,0.0218579234972677,,,,0.1311475409836065,0.25,0.25,0.8333333333333334,0.1764705882352941,0.6666666666666666,0.0588235294117647,,,0.2456140350877192,0.4285714285714285,0.0175438596491228,0.1052631578947368,0.1666666666666666,0.4316939890710382,0.25,0.4668043715846994,0.4225133333333332,0.4365245614035087,0.184331797235023,0.2116402116402116,0.0510204081632653,0.3316326530612244,8.185161290322581,25.08214285714286,0.3439282803585982,1.0,3.0,1.0,0.0137931034482758,6.0,,0.0125,0.0576923076923076,1.0,1.0,1.0,0.0588235294117647,,,,,,,,,,,,,,,True,,,,,,,
201956,1610612758,Omri Casspi,Omri Casspi,201956,SAC,19140.0,319,-63,613,617,159,123,77.0,1230,36.0,47.0,8.0,10.0,7.0,10.0,8.0,25.0,,1.0,1.0,3.0,,,,3.0,12.0,1.0,1.0,44.0,73.0,4.0,15.0,37.0,137.0,664,9.0,13.0,,,6.0,24.0,10.0,17.0,1.0,1.0,15.0,38.0,48.0,40.0,12.0,,10.0,12.0,3.0,4.0,16.0,3.0,19.0,1.0,2.0,9.0,5.0,2.0,41.0,3.0,13.0,,12.0,27.0,4.0,43.0,16.0,59.0,6.0,6.0,,16.0,3.0,8.0,10.0,1.0,8.0,3.0,26.0,4.0,7.0,13.0,3.0,30.0,2.0,38.0,,2.0,45.0,2.0,3.0,17.0,5.0,2.0,,,1.0,1.0,2.0,1.0,38.0,159,2.0,5.0,0.5454545454545454,0.6153846153846154,1.0,0.2666666666666666,,1.0,0.2666666666666666,0.6027397260273972,0.6923076923076923,0.5882352941176471,0.5681818181818182,0.6923076923076923,0.6388888888888888,0.6296296296296297,0.75,0.6851851851851852,0.1704545454545454,0.0547945205479452,0.0425531914893617,0.08,19.197707736389685,0.6153846153846154,0.2857142857142857,,0.1267605633802817,0.0599078341013824,0.1212121212121212,0.0566037735849056,0.125,0.0592592592592592,0.0895522388059701,0.0337078651685393,0.0588235294117647,0.0405405405405405,0.1549295774647887,0.1911764705882352,0.1232876712328767,0.1153846153846153,0.5,0.5340909090909091,0.7659574468085106,0.8,0.5833333333333334,0.2840909090909091,0.32,0.3478260869565217,0.375,0.0113636363636363,,,,0.034090909090909,0.3333333333333333,0.3333333333333333,1.0,0.1363636363636363,0.25,0.25,1.0,0.7692307692307693,0.8,,,,0.5555555555555556,0.7,,0.0555555555555555,1.0,0.7045454545454546,0.25,0.5060744318181818,0.5035090909090909,0.4729666666666667,0.1650485436893204,0.1931818181818181,0.1751824817518248,0.2773722627737226,3.8027397260273976,24.540000000000003,0.2593800978792822,1.0,3.0,,0.0655737704918032,1.0,3.0,0.0555555555555555,0.0285714285714285,0.125,,,,,,,,,,,,,,,,,,True,,,,,,,
203917,1610612758,Nik Stauskas,Nik Stauskas,203917,SAC,14886.0,248,-88,475,479,125,118,67.0,954,5.0,8.0,,1.0,1.0,1.0,1.0,7.0,5.0,15.0,2.0,10.0,,3.0,1.0,8.0,27.0,1.0,6.0,11.0,30.0,10.0,37.0,11.0,63.0,571,2.0,4.0,,3.0,1.0,5.0,2.0,5.0,2.0,7.0,5.0,15.0,14.0,8.0,24.0,6.0,,27.0,8.0,4.0,7.0,,7.0,,,4.0,3.0,,14.0,,3.0,,7.0,8.0,2.0,17.0,3.0,20.0,5.0,3.0,2.0,4.0,,2.0,4.0,,2.0,3.0,8.0,2.0,1.0,14.0,1.0,17.0,,15.0,1.0,,13.0,1.0,,5.0,2.0,4.0,,,4.0,,4.0,1.0,15.0,125,1.0,2.0,0.6363636363636364,0.6363636363636364,0.8,0.2702702702702703,,0.2857142857142857,0.2702702702702703,0.3666666666666666,0.5,0.4,0.3880597014925373,0.2857142857142857,0.4166666666666667,0.4315068493150685,0.3571428571428571,0.5,0.5522388059701493,0.1333333333333333,,0.2857142857142857,14.727272727272728,0.5,0.1333333333333333,,0.0519480519480519,0.0165745856353591,0.0823529411764705,,0.0627615062761506,0.0130434782608695,0.0408163265306122,,,0.0612244897959183,0.0425531914893617,0.0517241379310344,0.078125,0.0952380952380952,0.25,0.1194029850746268,0.625,0.625,0.8,0.1044776119402985,0.1428571428571428,0.2,,0.2238805970149253,0.3333333333333333,0.3846153846153846,0.6,0.1492537313432835,0.2,0.2,1.0,0.4029850746268656,0.2962962962962963,0.2962962962962963,0.75,0.1428571428571428,,0.4285714285714285,,,0.0833333333333333,1.0,0.0833333333333333,0.5,0.1666666666666666,0.6716417910447762,0.2962962962962963,0.5022492537313433,0.4576249999999999,0.4962250000000001,0.0704225352112676,0.1470588235294117,0.0793650793650793,0.238095238095238,12.266666666666667,24.772972972972976,0.2631578947368421,,,,0.0151515151515151,,1.0,,,,,,,1.0,0.1333333333333333,1.0,,,,,,,,,,,,True,,,,,,,
201574,1610612758,Jason Thompson,Jason Thompson,201574,SAC,14885.0,248,-120,464,467,151,94,65.0,931,11.0,19.0,6.0,9.0,4.0,6.0,6.0,17.0,5.0,18.0,,,,,,,1.0,,1.0,22.0,54.0,,1.0,5.0,49.0,553,8.0,12.0,,,2.0,18.0,7.0,16.0,,1.0,1.0,15.0,24.0,20.0,,,10.0,,,7.0,9.0,3.0,12.0,3.0,,5.0,2.0,2.0,27.0,1.0,15.0,2.0,12.0,24.0,3.0,39.0,18.0,57.0,2.0,1.0,1.0,4.0,,2.0,3.0,,2.0,,7.0,1.0,1.0,13.0,1.0,28.0,1.0,14.0,1.0,,14.0,,,5.0,2.0,7.0,,,6.0,1.0,7.0,1.0,15.0,151,2.0,2.0,0.5454545454545454,0.7058823529411765,,,,,,0.4074074074074074,0.6666666666666666,0.4375,0.4,0.6666666666666666,0.4117647058823529,0.3951612903225806,0.6,0.375,0.0181818181818181,0.1296296296296296,0.2105263157894736,0.1764705882352941,12.777777777777777,0.5714285714285714,0.2,0.1176470588235294,0.1548387096774193,0.0797872340425532,0.1558441558441558,0.0212765957446808,0.1551724137931034,0.0680851063829787,0.1020408163265306,0.0972222222222222,0.0625,0.1020408163265306,0.2,0.1568627450980392,0.1694915254237288,0.1111111111111111,0.1428571428571428,0.3454545454545454,0.5789473684210527,0.7333333333333333,0.3636363636363636,0.3090909090909091,0.3529411764705882,0.4285714285714285,0.6666666666666666,0.3272727272727272,0.2777777777777778,0.2777777777777778,0.8,,,,,0.0181818181818181,,,,0.75,0.6666666666666666,,,,0.3529411764705882,0.6666666666666666,,0.0588235294117647,,0.3636363636363636,,0.4686944444444445,0.5530666666666667,0.4734125,0.0833333333333333,0.0847457627118644,0.3673469387755102,0.3061224489795918,9.122222222222222,82.8,0.3254310344827586,2.0,3.0,,0.044776119402985,2.0,8.0,,0.08,,,,,,,,1.0,1.0,,,,,,,,,,True,,,,,,,
203463,1610612758,Ben McLemore,Ben McLemore,203463,SAC,20212.0,337,-27,641,639,262,143,86.0,1280,19.0,28.0,1.0,2.0,11.0,15.0,5.0,10.0,4.0,14.0,8.0,22.0,,3.0,10.0,14.0,33.0,7.0,15.0,28.0,52.0,22.0,55.0,11.0,133.0,690,1.0,3.0,1.0,7.0,2.0,7.0,14.0,23.0,9.0,25.0,7.0,62.0,36.0,20.0,66.0,,,32.0,14.0,3.0,10.0,1.0,11.0,1.0,,5.0,1.0,4.0,23.0,1.0,2.0,,9.0,12.0,2.0,23.0,3.0,26.0,9.0,7.0,2.0,5.0,,3.0,4.0,,2.0,,9.0,,3.0,14.0,1.0,23.0,1.0,16.0,2.0,,13.0,3.0,,6.0,2.0,6.0,,,4.0,1.0,6.0,4.0,62.0,262,1.0,2.0,0.6428571428571429,0.6428571428571429,1.0,0.4,0.1428571428571428,0.36,0.4074074074074074,0.5384615384615384,0.3333333333333333,0.6086956521739131,0.5700934579439252,0.25,0.5729166666666666,0.59375,0.3181818181818182,0.6078431372549019,0.514018691588785,0.0576923076923076,0.1071428571428571,,16.329284750337383,0.5555555555555556,0.0952380952380952,,0.052863436123348,0.0091743119266055,0.088235294117647,0.0151515151515151,0.0638297872340425,0.0105633802816901,0.0136986301369863,0.0125,,0.0422535211267605,0.0595238095238095,0.0555555555555555,0.0759493670886076,0.1304347826086956,0.6666666666666666,0.2616822429906542,0.6785714285714286,0.76,0.7368421052631579,0.0934579439252336,0.5,0.5,0.2,0.1308411214953271,0.2857142857142857,0.2857142857142857,0.75,0.205607476635514,0.3636363636363636,0.3636363636363636,1.0,0.308411214953271,0.4242424242424242,0.4242424242424242,1.0,0.2,0.5,0.3,,,0.3125,0.7333333333333333,0.2083333333333333,0.3125,0.4666666666666667,0.7757009345794392,0.4375,0.5552872641509434,0.55705,0.5506319148936171,0.0545454545454545,0.109090909090909,0.0526315789473684,0.4661654135338345,6.821153846153847,25.06363636363636,0.4087363494539781,,1.0,,,,1.0,0.024390243902439,,,4.0,,0.4,2.0,,0.2,1.0,,1.0,3.0,1.0,0.25,1.0,,,,,True,,,,,,,
202326,1610612758,DeMarcus Cousins,DeMarcus Cousins,202326,SAC,18881.0,315,-36,609,613,209,137,73.0,1222,45.0,78.0,9.0,14.0,18.0,24.0,12.0,36.0,15.0,48.0,,,,,,,,,,72.0,162.0,,,64.0,208.0,672,12.0,20.0,,,18.0,42.0,25.0,48.0,,,33.0,83.0,70.0,74.0,,,12.0,,,14.0,25.0,11.0,36.0,9.0,2.0,19.0,4.0,2.0,83.0,5.0,20.0,4.0,31.0,53.0,7.0,91.0,29.0,120.0,8.0,6.0,2.0,23.0,7.0,16.0,26.0,1.0,7.0,6.0,49.0,5.0,15.0,10.0,3.0,36.0,8.0,74.0,,4.0,77.0,6.0,1.0,28.0,13.0,14.0,,,11.0,3.0,14.0,10.0,83.0,209,2.0,13.0,0.4861111111111111,0.5303030303030303,,,,,,0.4444444444444444,0.6,0.5208333333333334,0.4444444444444444,0.6,0.5208333333333334,0.5279187817258884,0.7241379310344828,0.6194029850746269,,0.0864197530864197,0.1153846153846153,0.1388888888888889,35.75581395348837,0.4693877551020408,0.3888888888888889,0.1739130434782608,0.265,0.101010101010101,0.31,0.0847457627118644,0.28,0.0972762645914396,0.1666666666666666,0.1014492753623188,0.1363636363636363,0.180327868852459,0.25,0.352112676056338,0.2962962962962963,0.3684210526315789,0.7142857142857143,0.4814814814814814,0.5769230769230769,0.6521739130434783,0.4444444444444444,0.2222222222222222,0.3333333333333333,0.3870967741935484,0.5,0.2962962962962963,0.3125,0.3125,0.6,,,,,,,,,0.7,0.6428571428571429,,,,0.5,0.75,,,,0.4814814814814814,,0.4714555555555555,0.51384375,0.4971395833333333,0.1521739130434782,0.1521739130434782,0.2019230769230769,0.3990384615384615,8.095061728395063,,0.3431855500821018,4.0,7.0,,0.0175438596491228,9.0,3.0,0.054054054054054,0.1216216216216216,,,,,,,,,2.0,,,,,,4.0,,,,True,,,,,,,
202682,1610612758,Derrick Williams,Derrick Williams,202682,SAC,12239.0,204,-46,391,389,148,106,50.0,780,26.0,33.0,6.0,8.0,9.0,11.0,2.0,13.0,3.0,14.0,2.0,5.0,,,2.0,3.0,13.0,1.0,7.0,31.0,60.0,5.0,18.0,19.0,96.0,454,6.0,9.0,2.0,2.0,3.0,21.0,9.0,16.0,2.0,9.0,6.0,30.0,38.0,24.0,12.0,3.0,10.0,13.0,3.0,3.0,4.0,2.0,6.0,2.0,,2.0,2.0,,14.0,2.0,8.0,,10.0,11.0,3.0,24.0,10.0,34.0,3.0,2.0,1.0,4.0,,3.0,4.0,1.0,1.0,,8.0,,3.0,5.0,,14.0,,19.0,,,28.0,4.0,,13.0,3.0,,,,,,,,30.0,148,1.0,2.0,0.6129032258064516,0.7307692307692307,0.8,0.2777777777777778,1.0,0.2222222222222222,0.2777777777777778,0.5166666666666667,0.6666666666666666,0.5625,0.4935897435897436,0.8181818181818182,0.48,0.5333333333333333,0.8076923076923077,0.5172413793103449,0.2307692307692307,0.05,0.0606060606060606,0.0769230769230769,21.58590308370044,0.5,0.2142857142857142,,0.0814814814814814,0.0579710144927536,0.1694915254237288,0.0512820512820512,0.1082474226804123,0.0564971751412429,0.0238095238095238,0.0392156862745098,0.1428571428571428,0.0285714285714285,0.1403508771929824,0.0465116279069767,0.1458333333333333,0.2727272727272727,,0.4230769230769231,0.7878787878787878,0.8387096774193549,0.6538461538461539,0.1666666666666666,0.1538461538461538,0.1666666666666666,0.5,0.1794871794871795,0.2142857142857142,0.2142857142857142,0.3333333333333333,0.0641025641025641,0.4,0.4,1.0,0.1666666666666666,0.2307692307692307,0.2307692307692307,0.6666666666666666,0.7272727272727273,0.75,,,,0.44,0.8181818181818182,0.08,0.28,0.1428571428571428,0.6538461538461539,0.2307692307692307,0.5097121794871793,0.51125625,0.5334599999999999,0.1494252873563218,0.1884057971014492,0.21875,0.3125,6.858333333333333,24.750000000000004,0.3785166240409207,1.0,,,0.1111111111111111,1.0,,,0.027027027027027,0.1666666666666666,2.0,,0.1818181818181818,1.0,,0.5,,,2.0,,,1.0,0.5,,,,,True,,,,,,,
