EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTOffRebounds,LostBallOutOfBoundsTurnovers,Charge Fouls,BlockingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,OffensiveGoaltends,3SecondViolations,ShortMidRangePctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,PenaltyCorner3FGM,HeaveAttempts,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,DefensiveGoaltends,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,on,BlockedCorner3
101112,1610612753,Channing Frye,Channing Frye,101112,ORL,65282.0,1088,-100,2143,2139,395,456,232,4282,6.0,17.0,2.0,8.0,1.0,3.0,8.0,19.0,17.0,46,4.0,16.0,1.0,2.0,78.0,203.0,7.0,16.0,12.0,35.0,31,82,82.0,219.0,20.0,328,2335,2.0,15.0,7.0,17.0,4.0,29.0,4.0,11,12.0,37.0,11.0,55.0,38,24,237.0,9.0,4.0,203.0,78.0,4.0,1.0,40,14.0,54,8.0,6.0,21,13.0,6.0,122,5.0,15.0,42,92,19.0,153,20.0,173,4.0,27,22.0,5.0,18.0,5.0,17.0,21.0,1.0,6.0,39,2.0,6.0,39,2.0,90,1.0,8.0,10.0,47,1.0,10.0,4.0,23.0,1.0,3.0,3.0,1.0,6.0,27.0,23.0,4.0,27.0,16.0,1.0,55.0,390,7.0,6.0,0.6129032258064516,0.6551724137931034,0.9634146341463414,0.3744292237442922,0.4117647058823529,0.32432432432432434,0.3744292237442922,0.3780487804878049,0.13333333333333333,0.36363636363636365,0.5116279069767442,0.390625,0.4583333333333333,0.5241935483870968,0.4264705882352941,0.5092592592592593,0.7275747508305648,0.0045662100456621,0.04878048780487805,0.23529411764705882,0.0049261083743842365,14.40363186132893,0.46153846153846156,0.2753623188405797,0.14153846153846153,0.02040816326530612,0.14285714285714285,0.0165016501650165,0.1419491525423729,0.019267822736030827,0.023972602739726026,0.028688524590163935,0.005025125628140704,0.008849557522123894,0.03896103896103896,0.1323529411764706,0.15816326530612246,0.136,0.16355140186915887,0.0875,0.022099447513812154,0.5925925925925926,0.05647840531561462,0.35294117647058826,0.46153846153846156,0.5,0.06312292358803986,0.42105263157894735,0.42105263157894735,0.25,0.15282392026578073,0.3695652173913043,0.3695652173913043,0.8235294117647058,0.053156146179401995,0.25,0.25,1.0,0.6744186046511628,0.3842364532019704,0.38613861386138615,0.9615384615384616,0.25,0.25,0.03125,0.5,0.4375,0.8571428571428571,0.0625,0.3333333333333333,0.041666666666666664,0.7291666666666666,0.34285714285714286,0.7840531561461794,0.3842364532019704,0.5157598006644518,0.5046142857142858,0.5148041666666667,0.013157894736842105,0.03571428571428571,0.004545454545454545,0.08841463414634146,0.1676829268292683,13.221951219512192,25.354337899543392,0.1843210452636491,,,,,,,,,,,,,,,,,,,,,,,True,
202696,1610612753,Nikola Vucevic,Nikola Vucevic,202696,ORL,106803.0,1780,-180,3488,3503,703,839,410,6991,194.0,288.0,66.0,117.0,44.0,55.0,130.0,298.0,147.0,291,,,,,2.0,6.0,1.0,2.0,,,471,877,2.0,6.0,110.0,1058,3835,90.0,168.0,1.0,2.0,17.0,200.0,90.0,161,,,37.0,217.0,636,306,6.0,,120.0,6.0,2.0,33.0,,61,40.0,101,26.0,14.0,43,10.0,8.0,242,27.0,133.0,106,245,39.0,390,161.0,551,24.0,32,22.0,10.0,41.0,9.0,19.0,46.0,22.0,8.0,87,2.0,17.0,91,3.0,151,,7.0,15.0,141,1.0,7.0,5.0,148.0,23.0,,73.0,,13.0,40.0,25.0,13.0,41.0,26.0,8.0,211.0,691,12.0,6.0,0.6751592356687898,0.7737226277372263,1.0,0.3333333333333333,0.5,,0.3333333333333333,0.5370581527936146,0.5357142857142857,0.5590062111801242,0.5368063420158551,0.538235294117647,0.5590062111801242,0.5591966173361522,0.5586592178770949,0.5896739130434783,0.006795016987542469,,0.037628278221208664,0.07291666666666667,,26.027742749054227,0.47126436781609193,0.36792452830188677,0.22313296903460839,0.10522151898734178,0.21370967741935484,0.06733167082294264,0.22020075282308657,0.0960960960960961,0.1568627450980392,0.09280742459396751,0.05614973262032086,0.06040268456375839,0.08737864077669903,0.22128851540616246,0.2260061919504644,0.22248803827751196,0.2103825136612022,0.2230769230769231,0.0636604774535809,0.6341463414634146,0.3261608154020385,0.6736111111111112,0.7265917602996255,0.5463917525773195,0.33748584371460927,0.436241610738255,0.45454545454545453,0.6307692307692307,0.32955832389580975,0.5051546391752577,0.5051546391752577,0.8843537414965986,,,,,0.006795016987542469,0.3333333333333333,0.3333333333333333,1.0,0.6882352941176471,0.5641025641025641,,0.011764705882352941,0.5,1.0,0.3416149068322981,0.8,,,,0.332955832389581,0.3333333333333333,0.4698899773499432,0.5219908783783785,0.46704596273291943,0.0782422293676313,0.07874865156418555,,0.1890359168241966,0.2051039697542533,9.316191562143674,27.366666666666664,0.20154816513761467,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,8.0,0.040268456375838924,0.009615384615384616,0.06060606060606061,,,,,,,,,,,True,
202699,1610612753,Tobias Harris,Tobias Harris,202699,ORL,88696.0,1478,-163,2867,2871,635,654,341,5738,121.0,194.0,25.0,35.0,17.0,37.0,48.0,129.0,42.0,108,35.0,79.0,11.0,25.0,24.0,79.0,1.0,3.0,8.0,14.0,211,431,59.0,158.0,125.0,724,3156,30.0,51.0,6.0,14.0,15.0,93.0,34.0,80,22.0,39.0,39.0,173.0,246,176,171.0,6.0,30.0,78.0,24.0,37.0,1.0,55,17.0,72,11.0,6.0,33,8.0,14.0,161,12.0,37.0,75,120,22.0,217,51.0,268,13.0,48,29.0,19.0,36.0,9.0,14.0,34.0,22.0,3.0,70,6.0,14.0,32,1.0,76,1.0,3.0,2.0,120,1.0,9.0,3.0,159.0,23.0,5.0,72.0,1.0,16.0,24.0,13.0,9.0,25.0,8.0,2.0,165.0,623,8.0,9.0,0.5829383886255924,0.6275510204081632,0.9661016949152542,0.37341772151898733,0.42857142857142855,0.5641025641025641,0.37579617834394907,0.4895591647331787,0.5882352941176471,0.425,0.5084889643463497,0.6,0.5630252100840336,0.5504587155963303,0.6458333333333334,0.6099290780141844,0.26825127334465193,0.006329113924050633,0.08584686774941995,0.11855670103092783,0.012658227848101266,22.181372549019606,0.5142857142857142,0.2682926829268293,0.128068303094984,0.034807149576669805,0.1820388349514563,0.03715170278637771,0.14455151964418086,0.03535353535353535,0.05612244897959184,0.02586206896551724,0.018575851393188854,0.04,0.030612244897959183,0.10094637223974763,0.12686567164179105,0.1534090909090909,0.17197452229299362,0.21428571428571427,0.04642857142857143,0.32,0.3293718166383701,0.6237113402061856,0.7076023391812866,0.6446280991735537,0.21901528013582344,0.37209302325581395,0.4067796610169492,0.4375,0.1833616298811545,0.3888888888888889,0.4,0.5714285714285714,0.13412563667232597,0.4430379746835443,0.4430379746835443,1.0,0.13412563667232597,0.3037974683544304,0.3076923076923077,0.9166666666666666,0.5384615384615384,0.7142857142857143,0.16923076923076924,0.046153846153846156,0.3333333333333333,,0.31092436974789917,0.4594594594594595,0.21008403361344538,0.11764705882352941,0.5714285714285714,0.597623089983022,0.3076923076923077,0.511257738095238,0.5432222222222223,0.5010262711864406,0.11442006269592477,0.15,0.006329113924050633,0.12845303867403315,0.23895027624309392,7.5167053364269165,24.667088607594927,0.22148587373561213,2.0,6.0,10.0,5.0,1.0,1.0,2.0,2.0,,0.08527131782945736,0.02197802197802198,0.36,5.0,14.0,1.0,1.0,1.0,1.0,0.027777777777777776,0.45454545454545453,1.0,0.56,True,
203090,1610612753,Maurice Harkless,Maurice Harkless,203090,ORL,21263.0,354,-4,701,710,174,234,91,1411,29.0,46.0,8.0,19.0,5.0,7.0,2.0,7.0,,3,6.0,17.0,1.0,4.0,,10.0,,,,3.0,31,56,6.0,27.0,10.0,90,741,9.0,22.0,,1.0,2.0,20.0,5.0,11,2.0,7.0,4.0,20.0,34,28,18.0,,10.0,10.0,,2.0,,10,2.0,12,1.0,1.0,9,,1.0,26,1.0,17.0,11,24,3.0,38,20.0,58,5.0,17,10.0,7.0,7.0,1.0,6.0,3.0,1.0,1.0,10,2.0,2.0,12,,30,,,,18,1.0,1.0,2.0,18.0,2.0,,7.0,,3.0,6.0,5.0,1.0,6.0,4.0,,20.0,174,3.0,1.0,0.5483870967741935,0.6538461538461539,1.0,0.2222222222222222,,0.2857142857142857,0.2222222222222222,0.5535714285714286,0.4090909090909091,0.45454545454545453,0.4819277108433735,0.391304347826087,0.4444444444444444,0.4945054945054945,0.4,0.47619047619047616,0.3253012048192771,,0.03571428571428571,0.021739130434782608,,12.423124231242312,0.7,0.13043478260869565,0.11483253588516747,0.07083333333333333,0.1,0.01,0.109717868338558,0.052941176470588235,0.125,0.0379746835443038,0.03076923076923077,0.013888888888888888,,0.04838709677419355,0.14084507042253522,0.14473684210526316,0.10344827586206896,0.08695652173913043,0.11904761904761904,0.6666666666666666,0.5542168674698795,0.6304347826086957,0.6444444444444445,0.5517241379310345,0.08433734939759036,0.2857142857142857,0.3333333333333333,0.5,0.03614457831325301,,,,0.20481927710843373,0.35294117647058826,0.35294117647058826,1.0,0.12048192771084337,,,,0.8260869565217391,0.42105263157894735,0.043478260869565216,,,,0.3888888888888889,0.7142857142857143,0.2222222222222222,0.16666666666666666,,0.8795180722891566,,0.5938743902439027,0.5612840909090909,0.5625617647058823,0.07954545454545454,0.11475409836065574,,0.2222222222222222,0.2222222222222222,2.4928571428571424,24.892592592592585,0.24821683309557774,2.0,1.0,,,,,,,,0.14285714285714285,0.08,0.125,,2.0,,,,,,,,0.5,True,
203901,1610612753,Elfrid Payton,Elfrid Payton,203901,ORL,149323.0,2489,-204,4849,4884,1037,1230,568,9733,173.0,353.0,29.0,57.0,34.0,64.0,89.0,231.0,28.0,82,5.0,13.0,1.0,1.0,6.0,29.0,,2.0,3.0,9.0,290,666,11.0,42.0,118.0,731,5260,36.0,76.0,1.0,3.0,10.0,85.0,59.0,141,4.0,10.0,46.0,176.0,104,476,30.0,3.0,46.0,29.0,6.0,102.0,,397,136.0,533,89.0,47.0,202,73.0,122.0,1202,15.0,89.0,83,156,3.0,242,107.0,349,20.0,142,98.0,44.0,123.0,29.0,93.0,80.0,30.0,8.0,203,7.0,59.0,84,4.0,193,,9.0,7.0,210,1.0,6.0,11.0,214.0,19.0,,96.0,1.0,19.0,20.0,14.0,2.0,20.0,8.0,1.0,176.0,1022,22.0,13.0,0.1793103448275862,0.1947565543071161,0.9090909090909091,0.2619047619047619,0.3333333333333333,0.4,0.2619047619047619,0.43543543543543545,0.47368421052631576,0.41843971631205673,0.432909604519774,0.47468354430379744,0.4304635761589404,0.4540372670807453,0.4885057471264368,0.4656084656084656,0.059322033898305086,,0.15315315315315314,0.1954674220963173,,18.24936571221457,0.6059113300492611,0.020134228187919462,0.10025706940874037,0.05135603000577034,0.11690140845070422,0.025,0.10547219770520741,0.044577796828118306,0.05132192846034215,0.06140350877192982,0.04038461538461539,0.022935779816513763,0.03048780487804878,0.07692307692307693,0.10874200426439233,0.11379310344827587,0.12030075187969924,0.10674157303370786,0.06756756756756757,0.4,0.4985875706214689,0.49008498583569404,0.6091549295774648,0.21965317919075145,0.326271186440678,0.3852813852813853,0.445,0.14606741573033707,0.11581920903954802,0.34146341463414637,0.35,0.03571428571428571,0.018361581920903956,0.38461538461538464,0.38461538461538464,0.8,0.04096045197740113,0.20689655172413793,0.20689655172413793,1.0,0.7215189873417721,0.5087719298245614,0.012658227848101266,0.02531645569620253,,,0.423841059602649,0.53125,0.006622516556291391,0.059602649006622516,0.3333333333333333,0.557909604519774,0.20689655172413793,0.506058486562942,0.5312513698630137,0.4638169999999999,0.12340966921119594,0.12920592193808883,0.023255813953488372,0.11627906976744186,0.24076607387140903,5.741291291291293,25.214285714285715,0.2138585275314498,3.0,10.0,12.0,13.0,,,4.0,,,0.1341991341991342,0.019736842105263157,0.034482758620689655,1.0,1.0,,10.0,,,0.024390243902439025,1.0,,1.0,True,
203095,1610612753,Evan Fournier,Evan Fournier,203095,ORL,47836.0,797,-40,1550,1575,400,473,166,3125,64.0,101.0,4.0,6.0,15.0,21.0,9.0,30.0,7.0,32,12.0,24.0,2.0,4.0,38.0,96.0,1.0,5.0,11.0,32.0,80,163,50.0,120.0,49.0,359,1697,4.0,8.0,2.0,7.0,5.0,19.0,19.0,33,13.0,36.0,22.0,99.0,76,84,117.0,33.0,2.0,94.0,38.0,14.0,,28,18.0,46,13.0,5.0,12,6.0,10.0,110,3.0,11.0,17,37,5.0,59,14.0,73,5.0,18,14.0,4.0,20.0,3.0,11.0,16.0,9.0,7.0,36,2.0,6.0,19,2.0,54,,5.0,1.0,66,1.0,1.0,3.0,74.0,9.0,1.0,33.0,,8.0,,,,,,,96.0,392,9.0,6.0,0.475,0.4810126582278481,0.78,0.4166666666666667,0.2857142857142857,0.3611111111111111,0.423728813559322,0.49079754601226994,0.5,0.5757575757575758,0.5477031802120141,0.4666666666666667,0.5579710144927537,0.5682539682539682,0.5,0.5975609756097561,0.42402826855123676,,0.08588957055214724,0.07920792079207921,,20.103092783505154,0.5555555555555556,0.08771929824561403,0.07370517928286853,0.02127659574468085,0.07488986784140969,0.016574585635359115,0.07407407407407407,0.02005730659025788,0.03225806451612903,0.016574585635359115,0.013333333333333334,0.02142857142857143,,0.06432748538011696,0.09558823529411764,0.06666666666666667,0.056962025316455694,0.11594202898550725,0.037037037037037035,,0.3568904593639576,0.6336633663366337,0.6881720430107527,0.5,0.10600706713780919,0.3,0.375,0.3333333333333333,0.11307420494699646,0.21875,0.21875,0.42857142857142855,0.08480565371024736,0.5,0.5,1.0,0.3392226148409894,0.3958333333333333,0.3958333333333333,0.7105263157894737,0.4,0.6666666666666666,0.13333333333333333,0.3333333333333333,0.2,1.0,0.30434782608695654,0.7142857142857143,0.057971014492753624,0.463768115942029,0.34375,0.7809187279151943,0.40425531914893614,0.5325610320284697,0.5218181818181818,0.5237970588235292,0.10749185667752444,0.17647058823529413,,0.052924791086350974,0.2757660167130919,6.152147239263804,25.595000000000006,0.25806451612903225,,1.0,1.0,7.0,,,,,,0.2,,0.5,1.0,2.0,2.0,3.0,,,,0.5,1.0,0.5,True,
203506,1610612753,Victor Oladipo,Victor Oladipo,203506,ORL,100922.0,1682,-148,3295,3324,708,806,391,6619,182.0,321.0,18.0,25.0,45.0,73.0,27.0,83.0,45.0,140,13.0,38.0,2.0,8.0,44.0,131.0,5.0,12.0,9.0,29.0,254,544,57.0,169.0,164.0,843,3614,24.0,34.0,6.0,14.0,4.0,70.0,56.0,114,11.0,37.0,47.0,192.0,190,318,120.0,51.0,18.0,131.0,44.0,68.0,,138,37.0,175,23.0,14.0,68,30.0,40.0,387,3.0,29.0,61,92,4.0,157,32.0,189,10.0,75,56.0,19.0,75.0,12.0,39.0,41.0,36.0,3.0,116,7.0,24.0,47,5.0,113,,6.0,3.0,155,9.0,5.0,4.0,194.0,11.0,3.0,81.0,1.0,19.0,15.0,13.0,,16.0,9.0,,187.0,695,9.0,12.0,0.37401574803149606,0.3877551020408163,0.7017543859649122,0.33727810650887574,0.42857142857142855,0.2972972972972973,0.33727810650887574,0.46691176470588236,0.7058823529411765,0.49122807017543857,0.4761570827489481,0.6875,0.48013245033112584,0.523038605230386,0.7,0.5303867403314917,0.2370266479663394,,0.125,0.16199376947040497,,24.473473740335912,0.646551724137931,0.04,0.09099901088031652,0.024765157984628524,0.12398373983739837,0.007075471698113208,0.10179640718562874,0.02006269592476489,0.035164835164835165,0.021220159151193633,0.014749262536873156,0.009836065573770493,,0.07453416149068323,0.07232704402515723,0.12129380053908356,0.13368983957219252,0.09322033898305085,0.03048780487804878,0.5625,0.45021037868162694,0.5669781931464174,0.6765799256505576,0.4230769230769231,0.11640953716690042,0.3253012048192771,0.38571428571428573,0.4074074074074074,0.19635343618513323,0.32142857142857145,0.3284671532846715,0.15555555555555556,0.05329593267882188,0.34210526315789475,0.34210526315789475,1.0,0.18373071528751753,0.33587786259541985,0.33587786259541985,0.6136363636363636,0.5208333333333334,0.72,0.041666666666666664,0.25,0.4166666666666667,0.6,0.48344370860927155,0.6164383561643836,0.052980132450331126,0.19205298013245034,0.3103448275862069,0.6872370266479664,0.33587786259541985,0.5419356942496493,0.5360612499999999,0.5279519867549669,0.10459183673469388,0.13192182410423453,0.0058823529411764705,0.0830367734282325,0.2277580071174377,6.941911764705885,25.039644970414212,0.21487101669195752,,9.0,8.0,8.0,1.0,1.0,2.0,,,0.1566265060240964,,0.1111111111111111,1.0,2.0,,5.0,,,0.02142857142857143,0.5,1.0,0.25,True,
2584,1610612753,Willie Green,Willie Green,2584,ORL,24742.0,412,13,794,797,238,258,105,1591,15.0,28.0,3.0,4.0,3.0,7.0,2.0,18.0,12.0,36,8.0,23.0,3.0,5.0,12.0,31.0,,2.0,1.0,9.0,29,82,20.0,54.0,14.0,132,771,5.0,7.0,,5.0,2.0,12.0,6.0,20,5.0,14.0,5.0,32.0,24,34,51.0,9.0,6.0,31.0,12.0,7.0,,12,6.0,18,5.0,1.0,7,,5.0,42,1.0,6.0,13,21,2.0,36,8.0,44,3.0,15,14.0,1.0,11.0,1.0,9.0,5.0,2.0,1.0,16,4.0,1.0,9,,32,,2.0,,17,1.0,,3.0,16.0,2.0,,8.0,,1.0,1.0,1.0,,1.0,,,32.0,235,3.0,1.0,0.41379310344827586,0.46153846153846156,0.85,0.37037037037037035,,0.35714285714285715,0.37037037037037035,0.35365853658536583,0.7142857142857143,0.3,0.4338235294117647,0.4166666666666667,0.39705882352941174,0.46153846153846156,0.46153846153846156,0.43243243243243246,0.39705882352941174,,0.08536585365853659,0.25,,17.43421052631579,0.6875,0.1,0.07342657342657342,0.020761245674740483,0.10317460317460317,0.009174311926605505,0.0825242718446602,0.017587939698492462,0.03333333333333333,,0.02830188679245283,0.012987012987012988,,0.07777777777777778,0.07608695652173914,0.0673076923076923,0.10416666666666667,0.1,0.038461538461538464,,0.20588235294117646,0.5357142857142857,0.7142857142857143,0.4666666666666667,0.1323529411764706,0.1111111111111111,0.1111111111111111,0.5,0.2647058823529412,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16911764705882354,0.34782608695652173,0.34782608695652173,1.0,0.22794117647058823,0.3870967741935484,0.3870967741935484,0.75,0.3333333333333333,0.75,0.25,0.16666666666666666,,,0.20588235294117646,0.42857142857142855,0.14705882352941177,0.2647058823529412,0.1111111111111111,0.6029411764705882,0.3870967741935484,0.49181617647058823,0.507688888888889,0.49552794117647053,0.056338028169014086,0.09090909090909091,,0.09090909090909091,0.24242424242424243,10.697560975609756,24.68333333333333,0.29974811083123426,1.0,,2.0,,,,,,,,0.03571428571428571,,,4.0,,,,,,,,0.8,True,
2732,1610612753,Ben Gordon,Ben Gordon,2732,ORL,24473.0,408,20,789,789,153,246,83,1578,14.0,21.0,2.0,3.0,1.0,2.0,15.0,31.0,26.0,56,8.0,14.0,3.0,5.0,13.0,35.0,,4.0,5.0,9.0,55,108,21.0,49.0,27.0,200,806,2.0,9.0,2.0,7.0,1.0,11.0,2.0,8,7.0,14.0,8.0,33.0,32,78,39.0,24.0,,35.0,13.0,6.0,,15,2.0,17,2.0,,9,3.0,3.0,36,,4.0,10,18,1.0,29,4.0,33,1.0,7,3.0,4.0,17.0,3.0,12.0,12.0,5.0,2.0,29,,5.0,20,1.0,35,,1.0,1.0,26,,1.0,3.0,32.0,2.0,3.0,11.0,1.0,3.0,,,,,,,30.0,149,2.0,1.0,0.2909090909090909,0.2909090909090909,0.6190476190476191,0.42857142857142855,0.2857142857142857,0.5,0.42857142857142855,0.5092592592592593,0.2222222222222222,0.25,0.5509554140127388,0.3125,0.5681818181818182,0.5823529411764706,0.29411764705882354,0.6153846153846154,0.31210191082802546,,0.05555555555555555,0.19047619047619047,,22.309417040358746,0.5862068965517241,0.037037037037037035,0.06569343065693431,0.015151515151515152,0.08771929824561403,,0.07216494845360824,0.011049723756906077,0.010869565217391304,0.022988505747126436,0.011764705882352941,,,0.053763440860215055,0.024096385542168676,0.11224489795918367,0.10714285714285714,0.03333333333333333,0.013513513513513514,,0.1337579617834395,0.6666666666666666,0.8235294117647058,0.14285714285714285,0.19745222929936307,0.4838709677419355,0.4838709677419355,0.4,0.35668789808917195,0.4642857142857143,0.48148148148148145,0.3076923076923077,0.08917197452229299,0.5714285714285714,0.5714285714285714,0.75,0.2229299363057325,0.37142857142857144,0.37142857142857144,0.5384615384615384,0.1875,0.6666666666666666,0.1875,0.25,,,0.09090909090909091,0.5,0.22727272727272727,0.4090909090909091,0.5555555555555556,0.445859872611465,0.37142857142857144,0.45659108280254773,0.46732692307692314,0.46632954545454547,0.0718562874251497,0.09401709401709402,0.02,0.055,0.165,12.655555555555553,25.008163265306123,0.19391634980988592,,4.0,,,,,,,,,,,2.0,2.0,,1.0,,,0.03571428571428571,0.6666666666666666,1.0,0.4,True,
203932,1610612753,Aaron Gordon,Aaron Gordon,203932,ORL,27693.0,462,-77,877,911,221,242,117,1788,36.0,56.0,9.0,15.0,9.0,14.0,7.0,25.0,2.0,10,7.0,17.0,,4.0,3.0,17.0,1.0,1.0,1.0,6.0,45,91,10.0,34.0,26.0,146,1012,11.0,19.0,1.0,1.0,3.0,28.0,11.0,18,1.0,10.0,7.0,32.0,46,44,27.0,3.0,16.0,17.0,3.0,9.0,,6,6.0,12,4.0,2.0,4,2.0,,30,2.0,22.0,16,52,2.0,70,25.0,95,5.0,9,6.0,3.0,7.0,,4.0,9.0,3.0,2.0,16,2.0,4.0,24,2.0,50,,5.0,5.0,28,1.0,,2.0,37.0,5.0,,19.0,,2.0,12.0,10.0,1.0,12.0,7.0,,32.0,221,7.0,1.0,0.5111111111111111,0.6216216216216216,0.9,0.29411764705882354,1.0,0.1,0.29411764705882354,0.4945054945054945,0.5789473684210527,0.6111111111111112,0.48,0.625,0.44642857142857145,0.5177304964539007,0.6363636363636364,0.48484848484848486,0.272,,0.0989010989010989,0.08928571428571429,,15.407262021589794,0.4375,0.07142857142857142,0.17218543046357615,0.06666666666666667,0.1322314049586777,0.01818181818181818,0.1607565011820331,0.05454545454545454,0.08403361344537816,0.05084745762711865,0.06451612903225806,0.013513513513513514,0.027777777777777776,0.10185185185185185,0.23404255319148937,0.19,0.13793103448275862,0.11764705882352941,0.08333333333333333,0.5833333333333334,0.448,0.6428571428571429,0.7058823529411765,0.5833333333333334,0.2,0.28,0.3333333333333333,0.14285714285714285,0.08,0.2,0.2,0.5,0.136,0.4117647058823529,0.4117647058823529,1.0,0.136,0.17647058823529413,0.17647058823529413,0.6666666666666666,0.75,0.6,,0.05,1.0,1.0,0.5,0.6428571428571429,0.14285714285714285,0.21428571428571427,0.16666666666666666,0.72,0.17647058823529413,0.5606259999999998,0.5683263157894737,0.5868214285714285,0.1366906474820144,0.18095238095238095,,0.1917808219178082,0.2191780821917808,4.979120879120879,24.417647058823526,0.2519954389965792,1.0,1.0,1.0,,,,1.0,,,0.16,0.038461538461538464,0.2222222222222222,,,,,,1.0,,,,,True,
