EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG3M,PenaltyFtPoints,PtsPutbacks,ShortMidRangeAssists,FTOffRebounds,LostBallSteals,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyFg3Pct,LongMidRangePctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3FGM,BadPassOutOfBoundsTurnovers,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyArc3Accuracy,SecondChanceFtPoints,OffThreePtRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,2pt And 1 Free Throw Trips,BlockedShortMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,Charge Fouls,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,ThreePtShootingFoulsDrawn,BlockedLongMidRange,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,on,Clear Path Fouls,Blocked3s,BlockedCorner3,BlockedArc3,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked
101141,1610612749,Ersan Ilyasova,Ersan Ilyasova,101141,MIL,8610.0,144,-25,285,285,38,87,27,570,9,16,2.0,4.0,1.0,1,4.0,10.0,16.0,2.0,5.0,19.0,2.0,2.0,19,36,5.0,21.0,2.0,55,306,2.0,4.0,2.0,4.0,3.0,4,2.0,6.0,36,2,12.0,3.0,19.0,5.0,3.0,3.0,4.0,7,3.0,1.0,2.0,1.0,18,2.0,2.0,14,2.0,18,2.0,20,3,3,4.0,2.0,3.0,2.0,1.0,7.0,1.0,11,5.0,20,2.0,2.0,19,5.0,3.0,4.0,1.0,2.0,1.0,2.0,6.0,38,2.0,0.9473684210526315,0.9473684210526315,0.8,0.23809523809523808,0.23809523809523808,0.5277777777777778,0.5,0.75,0.4649122807017544,0.3333333333333333,0.5,0.47413793103448276,0.3333333333333333,0.5,0.3684210526315789,0.08333333333333333,0.125,0.25,20.37617554858934,0.5714285714285714,0.2857142857142857,0.14432989690721648,0.021052631578947368,0.06451612903225806,0.125,0.015384615384615385,0.05405405405405406,0.05714285714285714,0.06451612903225806,0.3225806451612903,0.041666666666666664,0.14285714285714285,0.2807017543859649,0.5625,0.6428571428571429,0.8888888888888888,0.07017543859649122,0.2807017543859649,0.625,0.625,1.0,0.03508771929824561,0.3333333333333333,0.2631578947368421,0.2631578947368421,0.8,0.6666666666666666,0.5,0.5,0.3333333333333333,0.16666666666666666,1.0,0.3333333333333333,0.6491228070175439,0.2631578947368421,0.5251964912280702,0.6596,0.5119916666666667,0.017241379310344827,0.02702702702702703,0.07272727272727272,0.10909090909090909,9.727777777777778,25.52857142857143,0.13333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
201162,1610612749,Jared Dudley,Jared Dudley,201162,MIL,12341.0,206,-12,411,405,95,159,46,816,5,10,3.0,3.0,2.0,3,7.0,2.0,9.0,12.0,2.0,9.0,1.0,1.0,11,26,7.0,21.0,4.0,47,410,3.0,5.0,1.0,6.0,4.0,7,5.0,19.0,18,4,21.0,,9.0,2.0,4.0,7.0,8.0,15,4.0,4.0,2.0,2.0,38,2.0,4.0,8,1.0,13,3.0,16,7,6,2.0,2.0,2.0,,2.0,4.0,1.0,8,3.0,12,1.0,,10,1.0,1.0,,1.0,4.0,2.0,,19.0,95,,0.8181818181818182,1.0,1.0,0.3333333333333333,0.3333333333333333,0.4230769230769231,0.6,0.5714285714285714,0.4574468085106383,0.5,0.7083333333333334,0.47959183673469385,0.5,0.7307692307692307,0.44680851063829785,0.15384615384615385,0.3,,11.373390557939913,0.5,0.06666666666666667,0.06666666666666667,0.013333333333333334,0.06451612903225806,0.06593406593406594,0.00966183574879227,,0.06818181818181818,0.07317073170731707,0.05714285714285714,0.06382978723404255,0.06666666666666667,0.2127659574468085,0.5,0.7142857142857143,0.6,0.14893617021276595,0.19148936170212766,0.2222222222222222,0.25,1.0,0.2553191489361702,0.19148936170212766,0.2222222222222222,0.2222222222222222,1.0,0.5,1.0,0.3333333333333333,0.16666666666666666,0.25,0.6666666666666666,0.08333333333333333,0.6595744680851063,0.2222222222222222,0.5203287234042554,0.52601,0.5409791666666667,0.04081632653061224,0.07142857142857142,0.1276595744680851,0.40425531914893614,10.603846153846153,24.504761904761907,0.23114355231143552,4.0,5.0,3.0,4.0,3.0,2.0,4.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,0.6,0.1111111111111111,0.08333333333333333,0.02,0.022222222222222223,1.0,0.5714285714285714,0.5714285714285714,1.0,0.4166666666666667,0.4166666666666667,1.0,0.3333333333333333,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
201573,1610612749,Jerryd Bayless,Jerryd Bayless,201573,MIL,8165.0,136,-39,259,265,69,102,23,524,3,8,,,1.0,1,4.0,7.0,15.0,3.0,3.0,6.0,,3.0,13,27,4.0,9.0,10.0,48,327,,,,,1.0,4,3.0,9.0,8,18,9.0,3.0,6.0,3.0,4.0,10.0,5.0,15,5.0,,6.0,3.0,35,2.0,3.0,5,2.0,10,2.0,12,6,3,6.0,5.0,3.0,1.0,,9.0,3.0,4,,12,,,5,,,,,10.0,2.0,,7.0,65,2.0,0.3076923076923077,0.3076923076923077,0.75,0.4444444444444444,0.4444444444444444,0.48148148148148145,,0.25,0.5277777777777778,,0.35714285714285715,0.575,,0.5,0.25,0.14814814814814814,0.25,0.25,17.01388888888889,0.6666666666666666,0.18181818181818182,0.07936507936507936,0.025,0.061224489795918366,0.07142857142857142,0.019230769230769232,0.045454545454545456,0.037037037037037035,,0.18181818181818182,0.07692307692307693,,0.2222222222222222,0.375,0.5,0.6666666666666666,0.1111111111111111,0.4166666666666667,0.4666666666666667,0.5,,0.08333333333333333,0.16666666666666666,0.5,0.5,0.6666666666666666,,,,,0.14285714285714285,1.0,0.42857142857142855,0.4722222222222222,0.5,0.4763166666666667,,0.5139357142857143,0.05263157894736842,0.06896551724137931,,0.1875,11.93703703703704,24.822222222222223,0.26640926640926643,3.0,1.0,,,1.0,4.0,,1.0,,3.0,1.0,1.0,1.0,,0.3333333333333333,0.06666666666666667,,,0.027777777777777776,,0.75,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,,,1.0,2.0,2.0,2.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
202336,1610612749,Larry Sanders,Larry Sanders,202336,MIL,25784.0,430,-76,856,859,156,169,98,1715,59,102,23.0,43.0,8.0,15,26.0,2.0,9.0,,,,,,68,137,,,17.0,153,915,24.0,45.0,,52.0,8.0,17,,23.0,84,52,,,,,15.0,13.0,3.0,16,1.0,2.0,10.0,3.0,35,40.0,23.0,39,6.0,68,52.0,120,21,14,8.0,4.0,14.0,4.0,4.0,22.0,1.0,44,11.0,72,8.0,2.0,25,1.0,3.0,,,29.0,17.0,3.0,23.0,156,5.0,0.6176470588235294,0.84,,,,0.49635036496350365,0.5333333333333333,0.47058823529411764,0.49635036496350365,0.5333333333333333,0.47058823529411764,0.5134228187919463,0.5531914893617021,0.5476190476190477,,0.10948905109489052,0.09803921568627451,0.19230769230769232,17.5564681724846,0.36363636363636365,0.20689655172413793,0.14606741573033707,0.1282051282051282,0.16666666666666666,0.15308641975308643,0.12009803921568628,0.16129032258064516,0.13513513513513514,0.19736842105263158,0.1125,0.15384615384615385,0.20588235294117646,0.7445255474452555,0.5784313725490197,0.6413043478260869,0.5932203389830508,0.1897810218978102,0.06569343065693431,0.2222222222222222,0.2222222222222222,1.0,,,,,,0.9555555555555556,0.5348837209302325,0.08695652173913043,,0.8823529411764706,0.5333333333333333,,0.7445255474452555,,0.5967189781021898,0.6095707317073171,0.6210823529411766,0.11409395973154363,0.11409395973154363,0.33986928104575165,0.1503267973856209,3.041605839416058,,0.1822429906542056,7.0,,,,,7.0,36.0,,3.0,7.0,31.0,26.0,31.0,19.0,,,0.1111111111111111,0.15217391304347827,0.0625,0.6129032258064516,0.2692307692307692,0.3333333333333333,0.7142857142857143,,,,,,,2.0,,,,,4.0,9.0,8.0,1.0,2.0,2.0,5.0,5.0,2.0,1.0,2.0,0.09375,0.07692307692307693,0.12903225806451613,0.1509433962264151,,,,,,,,,,,,,,,True,,,,,,,,,
203953,1610612749,Jabari Parker,Jabari Parker,203953,MIL,44311.0,739,-114,1464,1472,353,462,161,2936,87,122,16.0,24.0,19.0,26,62.0,23.0,63.0,5.0,2.0,11.0,3.0,5.0,125,247,4.0,16.0,46.0,308,1596,23.0,41.0,4.0,59.0,23.0,45,5.0,62.0,134,116,9.0,3.0,11.0,2.0,21.0,32.0,10.0,42,5.0,5.0,24.0,4.0,94,38.0,28.0,44,16.0,88,50.0,138,31,25,30.0,14.0,17.0,16.0,6.0,47.0,11.0,13,3.0,42,3.0,1.0,60,,5.0,3.0,8.0,66.0,34.0,1.0,62.0,349,9.0,0.536,0.6090909090909091,0.75,0.25,0.25,0.5060728744939271,0.5609756097560976,0.5111111111111111,0.49809885931558934,0.5777777777777777,0.49,0.5255972696245734,0.6020408163265306,0.5,0.060836501901140684,0.08502024291497975,0.09836065573770492,0.14516129032258066,20.556227327690447,0.6382978723404256,0.2962962962962963,0.10185185185185185,0.07421875,0.12444444444444444,0.1095890410958904,0.07324364723467862,0.1,0.10404624277456648,0.11864406779661017,0.0851063829787234,0.1402439024390244,0.08196721311475409,0.46387832699619774,0.7131147540983607,0.7909090909090909,0.5632183908045977,0.23574144486692014,0.23954372623574144,0.36507936507936506,0.36507936507936506,0.6086956521739131,0.019011406844106463,0.04182509505703422,0.18181818181818182,0.18181818181818182,0.5,0.5333333333333333,0.6666666666666666,0.125,0.06666666666666667,0.52,0.7307692307692307,0.1,0.5247148288973384,0.18181818181818182,0.5369553231939164,0.5021942857142857,0.526297,0.11683848797250859,0.12363636363636364,0.19155844155844157,0.2012987012987013,7.0457489878542505,25.49375,0.24112021857923496,15.0,2.0,,,1.0,13.0,30.0,4.0,1.0,6.0,5.0,3.0,5.0,1.0,0.2,,0.025,0.06382978723404255,0.055248618784530384,0.2,0.24193548387096775,0.2830188679245283,0.26666666666666666,0.4,0.4,1.0,,,1.0,3.0,,2.0,2.0,0.2,7.0,11.0,7.0,2.0,3.0,3.0,6.0,2.0,1.0,,,0.07006369426751592,0.08849557522123894,0.022727272727272728,0.06306306306306306,1.0,1.0,1.0,2.0,2.0,0.5,0.022222222222222223,1.0,1.0,0.3333333333333333,,,,,True,,,,,,,,,
202688,1610612749,Brandon Knight,Brandon Knight,202688,MIL,38055.0,634,-99,1264,1270,289,399,147,2534,41,74,3.0,5.0,8.0,19,27.0,25.0,67.0,20.0,27.0,62.0,4.0,9.0,76,168,37.0,82.0,80.0,343,1358,4.0,7.0,6.0,20.0,15.0,40,14.0,96.0,40,112,81.0,30.0,62.0,27.0,10.0,91.0,18.0,109,10.0,8.0,56.0,24.0,236,7.0,26.0,59,3.0,88,9.0,97,30,20,43.0,32.0,20.0,11.0,2.0,63.0,8.0,17,3.0,43,3.0,4.0,71,,1.0,4.0,8.0,88.0,24.0,,93.0,285,5.0,0.2631578947368421,0.26666666666666666,0.7297297297297297,0.45121951219512196,0.45121951219512196,0.4523809523809524,0.5714285714285714,0.375,0.526,0.7692307692307693,0.4722222222222222,0.5850694444444444,0.7692307692307693,0.6153846153846154,0.328,0.05952380952380952,0.10810810810810811,0.07407407407407407,24.286708420320114,0.6825396825396826,0.061224489795918366,0.15404699738903394,0.015283842794759825,0.13978494623655913,0.14938488576449913,0.015100671140939598,0.029239766081871343,0.11842105263157894,0.1574074074074074,0.1951219512195122,0.12781954887218044,0.16981132075471697,0.296,0.5540540540540541,0.6212121212121212,0.2926829268292683,0.108,0.268,0.373134328358209,0.373134328358209,0.24,0.08,0.248,0.43548387096774194,0.43548387096774194,0.6666666666666666,0.38461538461538464,0.6,0.6666666666666666,0.3076923076923077,0.35185185185185186,0.42105263157894735,0.16666666666666666,0.624,0.43548387096774194,0.5322368000000002,0.6062800000000002,0.5134203703703702,0.09225092250922509,0.1276595744680851,0.05830903790087463,0.27988338192419826,9.4375,25.26341463414634,0.2286392405063291,10.0,10.0,3.0,5.0,7.0,45.0,2.0,11.0,,10.0,1.0,,1.0,,0.5,,,0.007692307692307693,0.006369426751592357,,0.37037037037037035,0.4,0.2,0.5,0.5,0.9,0.09259259259259259,0.6,4.0,6.0,8.0,17.0,13.0,0.4444444444444444,,2.0,2.0,3.0,,5.0,4.0,,,1.0,,0.014492753623188406,0.02,,0.016260162601626018,1.0,2.0,3.0,4.0,3.0,0.6666666666666666,0.15384615384615385,0.5,1.0,0.75,1.0,1.0,1.0,0.012048192771084338,True,,,,,,,,,
203089,1610612749,John Henson,John Henson,203089,MIL,3779.0,63,-35,123,126,30,57,13,249,5,11,1.0,4.0,1.0,3,5.0,,,,,,,,7,16,,,,14,138,1.0,4.0,,2.0,1.0,4,,2.0,10,4,,,,,1.0,4.0,,4,,,3.0,,8,6.0,1.0,3,2.0,6,7.0,13,2,2,3.0,2.0,2.0,1.0,1.0,5.0,1.0,2,,8,1.0,1.0,1,,,1.0,,,,,2.0,30,1.0,0.7142857142857143,0.8333333333333334,,,,0.4375,0.25,0.25,0.4375,0.25,0.25,0.4375,0.25,0.25,,0.0625,0.09090909090909091,,15.32846715328467,0.6,1.0,0.07894736842105263,0.12244897959183673,0.07142857142857142,0.07692307692307693,0.1206896551724138,0.2857142857142857,0.0625,,0.15384615384615385,0.1,,0.6875,0.45454545454545453,0.5,0.6,0.3125,,,,,,,,,,1.0,0.25,,,0.75,0.3333333333333333,,0.6875,,0.5822562499999999,0.6534333333333334,0.5657,,,0.14285714285714285,0.14285714285714285,3.1562499999999996,,0.24390243902439024,2.0,,,,,,2.0,1.0,,,7.0,6.0,7.0,4.0,,,,0.0625,0.05263157894736842,0.5714285714285714,0.4,0.4,1.0,,,,,,,,,,,,,1.0,,,,1.0,,1.0,1.0,,,0.1111111111111111,,0.5,,,,,,,,,,,,,,,,True,,,,,,,,,
203114,1610612749,Khris Middleton,Khris Middleton,203114,MIL,15577.0,260,2,517,516,123,175,59,1033,9,19,,2.0,5.0,5,14.0,13.0,28.0,14.0,9.0,22.0,2.0,5.0,26,61,16.0,36.0,5.0,105,529,,6.0,3.0,6.0,9.0,15,11.0,33.0,34,18,48.0,,22.0,9.0,5.0,12.0,4.0,16,2.0,2.0,8.0,3.0,36,3.0,10.0,17,3.0,30,4.0,34,13,9,10.0,5.0,8.0,5.0,2.0,18.0,8.0,11,1.0,23,3.0,1.0,6,1.0,,,,6.0,3.0,,33.0,119,1.0,0.6538461538461539,0.6538461538461539,1.0,0.4444444444444444,0.4444444444444444,0.4262295081967213,,0.6,0.5154639175257731,0.3333333333333333,0.5769230769230769,0.5303030303030303,0.3333333333333333,0.6111111111111112,0.3711340206185567,0.08196721311475409,0.2631578947368421,,19.79695431472081,0.5555555555555556,0.125,0.10897435897435898,0.01675977653631285,0.1282051282051282,0.11538461538461539,0.012605042016806723,0.014492753623188406,0.06896551724137931,0.0975609756097561,0.15789473684210525,0.06779661016949153,0.3157894736842105,0.1958762886597938,0.47368421052631576,0.6428571428571429,0.8888888888888888,0.14432989690721648,0.28865979381443296,0.4642857142857143,0.4642857142857143,0.5384615384615384,0.14432989690721648,0.2268041237113402,0.4090909090909091,0.4090909090909091,1.0,0.2222222222222222,,,0.2222222222222222,0.19230769230769232,1.0,0.19230769230769232,0.5670103092783505,0.4090909090909091,0.503592268041237,0.46460625,0.541348076923077,0.030612244897959183,0.04838709677419355,0.05714285714285714,0.3142857142857143,10.50327868852459,24.922222222222224,0.2379110251450677,4.0,7.0,2.0,6.0,4.0,3.0,,1.0,1.0,4.0,2.0,1.0,2.0,,0.36363636363636365,,0.06666666666666667,0.02,0.016666666666666666,,0.2857142857142857,0.2857142857142857,0.5,0.5,0.5,1.0,0.23076923076923078,0.3333333333333333,2.0,2.0,,1.0,1.0,0.4,,,2.0,1.0,1.0,,2.0,1.0,,,,,,,0.04081632653061224,1.0,1.0,1.0,2.0,,0.6666666666666666,0.1111111111111111,1.0,1.0,0.5,,,1.0,,True,,,,,,,,,
2585,1610612749,Zaza Pachulia,Zaza Pachulia,2585,MIL,12453.0,208,-14,407,409,123,178,41,816,12,21,3.0,7.0,4.0,6,12.0,7.0,20.0,,,1.0,,1.0,23,53,,1.0,6.0,52,441,5.0,11.0,,12.0,9.0,15,1.0,22.0,28,18,,,1.0,,2.0,15.0,4.0,19,4.0,,10.0,3.0,42,13.0,9.0,15,5.0,29,16.0,45,10,5,11.0,8.0,6.0,3.0,1.0,17.0,5.0,10,,20,1.0,3.0,12,,4.0,2.0,,6.0,1.0,1.0,22.0,121,1.0,0.6086956521739131,0.6666666666666666,,,,0.4339622641509434,0.45454545454545453,0.6,0.42592592592592593,0.45454545454545453,0.5625,0.45614035087719296,0.5,0.6111111111111112,0.018518518518518517,0.03773584905660377,0.09523809523809523,,16.192560175054705,0.6470588235294118,0.25,0.13761467889908258,0.09420289855072464,0.14754098360655737,0.1411764705882353,0.08839779005524862,0.14285714285714285,0.25,0.13333333333333333,0.046511627906976744,0.16666666666666666,0.10526315789473684,0.3888888888888889,0.5714285714285714,0.631578947368421,0.4166666666666667,0.2222222222222222,0.37037037037037035,0.35,0.35,1.0,,0.018518518518518517,,,,0.6363636363636364,0.42857142857142855,0.3333333333333333,,0.375,0.6666666666666666,0.0625,0.4074074074074074,,0.4787777777777779,0.5073555555555556,0.44143124999999994,0.01818181818181818,0.018518518518518517,0.23076923076923078,0.4230769230769231,8.99056603773585,24.5,0.3022113022113022,4.0,,,,,4.0,4.0,2.0,,5.0,6.0,5.0,6.0,1.0,,,,0.125,0.046875,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,,,,,,,1.0,,2.0,2.0,,2.0,3.0,2.0,,,1.0,,1.0,,,,0.06976744186046512,0.058823529411764705,0.1111111111111111,0.07407407407407407,,,,,,,,,,,,,,,True,,,,,,,,,
201564,1610612749,O.J. Mayo,O.J. Mayo,201564,MIL,20241.0,337,-67,673,685,172,189,72,1358,16,23,,,3.0,6,24.0,7.0,30.0,18.0,5.0,31.0,2.0,9.0,37,77,12.0,49.0,27.0,137,759,1.0,1.0,2.0,6.0,5.0,12,12.0,29.0,44,30,33.0,3.0,31.0,5.0,2.0,31.0,4.0,35,3.0,1.0,21.0,6.0,74,5.0,10.0,14,,24,5.0,29,9,5,15.0,11.0,10.0,4.0,,25.0,1.0,19,2.0,38,1.0,2.0,26,,1.0,,4.0,31.0,12.0,,29.0,172,4.0,0.5945945945945946,0.5945945945945946,0.9166666666666666,0.24489795918367346,0.24489795918367346,0.4805194805194805,1.0,0.4166666666666667,0.4365079365079365,0.3333333333333333,0.3958333333333333,0.4891304347826087,0.6,0.4827586206896552,0.3888888888888889,0.025974025974025976,0.08695652173913043,,21.675531914893618,0.6,,0.07179487179487179,0.021739130434782608,0.09345794392523364,0.07947019867549669,0.017064846416382253,0.011764705882352941,0.05813953488372093,0.0625,0.09836065573770492,0.11538461538461539,0.034482758620689655,0.18253968253968253,0.6956521739130435,0.7619047619047619,0.6875,0.19047619047619047,0.23809523809523808,0.23333333333333334,0.23333333333333334,0.5714285714285714,0.14285714285714285,0.24603174603174602,0.16129032258064516,0.16129032258064516,0.8,,,,0.6666666666666666,0.25,0.5,0.375,0.5714285714285714,0.16129032258064516,0.5165484000000001,0.4491833333333333,0.5248958333333332,0.0962962962962963,0.1411764705882353,0.043795620437956206,0.2116788321167883,9.92857142857143,25.16530612244898,0.2555720653789004,14.0,7.0,2.0,3.0,3.0,10.0,,4.0,,4.0,5.0,4.0,5.0,3.0,0.25,,,0.03278688524590164,0.023809523809523808,0.6,0.5833333333333334,0.5833333333333334,0.5,0.3888888888888889,0.3888888888888889,1.0,0.125,0.6666666666666666,1.0,3.0,2.0,3.0,3.0,0.1111111111111111,4.0,,3.0,4.0,,1.0,4.0,1.0,,,,,,,0.0410958904109589,,,,,,,,,,,1.0,,,0.02,True,,,,,,,,,
