EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,BlockingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PtsPutbacks,FTOffRebounds,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,OffFTReboundPct,DefCorner3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,DefensiveGoaltends,PenaltyArc3FGA,PenaltyFG3A,AtRimPctAssisted,PenaltyArc3Frequency,SecondChanceArc3FGA,SecondChanceFG3A,Fg2aBlocked,OffThreePtRebounds,SelfOReb,LostBallSteals,Travels,SecondChanceTurnovers,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceArc3Frequency,PtsUnassisted3s,2pt And 1 Free Throw Trips,Technical Free Throw Trips,ShortMidRangePctAssisted,Loose Ball Fouls,Offensive Fouls,BlockedAtRim,SecondChanceAtRimPctAssisted,PenaltyCorner3FGA,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,OffShortMidRangeReboundPct,PenaltyCorner3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,FTDefRebounds,BadPassTurnovers,SecondChanceFg3Pct,LongMidRangePctBlocked,DefFTReboundPct,SecondChanceArc3Accuracy,on,PenaltyArc3FGM,PenaltyFG3M,PenaltyTurnovers,PenaltyFg3Pct,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,LostBallOutOfBoundsTurnovers,OffCorner3ReboundPct,HeaveAttempts,StepOutOfBoundsTurnovers,Charge Fouls,Offensive Fouls Drawn,SecondChanceCorner3FGM,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedCorner3,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,BlockedArc3,Clear Path Fouls
101249,1610612765,John Lucas III,John Lucas III,101249,DET,1874.0,31,23.0,63,63,7.0,11.0,4.0,126,1.0,1.0,3.0,3.0,6.0,1.0,3.0,4.0,10.0,1.0,3.0,2.0,13.0,58,1.0,2.0,2.0,2.0,6.0,3.0,3.0,1.0,8.0,2.0,10.0,1.0,1.0,1.0,3.0,4.0,22.0,1.0,3.0,2.0,5.0,1.0,6.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,7.0,0.25,0.25,1.0,0.3333333333333333,0.3333333333333333,0.4,0.4230769230769231,0.4642857142857143,0.5,0.2307692307692307,22.388059701492537,1.0,0.074074074074074,0.0666666666666666,0.3,0.1351351351351351,0.0434782608695652,0.2,0.0833333333333333,0.1111111111111111,0.3333333333333333,0.0769230769230769,0.2307692307692307,0.3333333333333333,0.3333333333333333,0.4615384615384615,0.5,0.5,0.3333333333333333,0.2307692307692307,0.3333333333333333,0.3333333333333333,1.0,0.3076923076923077,0.3333333333333333,0.4322615384615384,0.3821,0.0714285714285714,0.0909090909090909,0.1538461538461538,13.66,26.133333333333336,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200761,1610612765,Shawne Williams,Shawne Williams,200761,DET,703.0,12,8.0,24,23,7.0,6.0,3.0,47,2.0,,,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,12.0,27,2.0,2.0,6.0,2.0,2.0,6.0,1.0,1.0,,,,,,,,,,,1.0,1.0,2.0,1.0,3.0,,,,,,1.0,1.0,,2.0,,6.0,7.0,0.5,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.4,22.22222222222222,,0.0909090909090909,,0.25,0.1333333333333333,,,0.1666666666666666,,,0.4,,,,0.2,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.8,1.0,0.54545,0.50845,,,0.5,7.466666666666666,24.55,0.2916666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.2,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6356,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201202,1610612765,Joel Anthony,Joel Anthony,201202,DET,735.0,12,11.0,25,25,7.0,6.0,3.0,50,,,,,,,,,,,,1.0,1.0,26,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,2.0,,,1.0,1.0,,1.0,1.0,,2.0,1.0,,7.0,,,,,,,,0.5,,,7.142857142857142,,0.0769230769230769,,0.2,0.1111111111111111,,,0.125,,0.25,,,,,,,,,,,,,,,,,1.0,1.0,,,,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201858,1610612765,Cartier Martin,Cartier Martin,201858,DET,335.0,6,15.0,12,11,7.0,6.0,3.0,23,1.0,,,1.0,2.0,,1.0,2.0,3.0,,1.0,,4.0,10,2.0,,2.0,4.0,,,1.0,,,2.0,2.0,2.0,,,,,6.0,,,,,,,,,,,,,,,,,2.0,7.0,1.0,1.0,,,,0.6666666666666666,0.5,0.5,0.3333333333333333,0.25,26.666666666666668,,,,,,,,,,,0.25,,,,0.5,0.5,0.5,1.0,0.25,,,,0.5,,0.426175,0.4601666666666666,,,0.5,13.966666666666669,25.4,0.5833333333333334,1.0,,,1.0,1.0,,,,,,,1.0,,,,,,,,0.5,,0.3333333333333333,,,,1.0,1.0,,,,,,,0.3333333333333333,1.0,,,1.0,1.0,,,,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203113,1610612765,Quincy Miller,Quincy Miller,203113,DET,3497.0,58,36.0,113,113,15.0,17.0,16.0,226,3.0,1.0,3.0,2.0,3.0,2.0,11.0,3.0,9.0,2.0,11.0,,12.0,98,1.0,,,2.0,4.0,6.0,11.0,2.0,2.0,3.0,5.0,3.0,,2.0,,,13.0,1.0,,6.0,6.0,2.0,8.0,1.0,1.0,2.0,5.0,,5.0,,,,,,15.0,0.3333333333333333,0.3333333333333333,1.0,0.1818181818181818,0.1818181818181818,0.3333333333333333,0.3,0.3,,0.55,16.793893129770993,0.5,0.1333333333333333,0.03125,,0.0967741935483871,0.0357142857142857,,0.1666666666666666,0.0666666666666666,,0.15,0.15,0.3333333333333333,0.5,0.15,0.6666666666666666,0.6666666666666666,0.5,0.55,0.1818181818181818,0.1818181818181818,1.0,0.7,0.1818181818181818,0.4987649999999999,0.51515,,,,8.822222222222221,25.890909090909098,0.1327433628318584,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,0.5510250000000001,,1.0,,,1.0,,2.0,2.0,,0.6666666666666666,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.4444444444444444,1.0,0.3333333333333333,0.0416666666666666,0.0833333333333333,0.0476190476190476,0.1666666666666666,0.0909090909090909,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201975,1610612765,Jodie Meeks,Jodie Meeks,201975,DET,2640.0,44,23.0,84,85,8.0,11.0,9.0,169,2.0,3.0,3.0,3.0,4.0,4.0,9.0,8.0,9.0,4.0,9.0,5.0,33.0,72,1.0,,,14.0,2.0,6.0,9.0,4.0,1.0,,1.0,,,,1.0,,2.0,,2.0,1.0,3.0,1.0,4.0,2.0,2.0,2.0,1.0,,2.0,3.0,,6.0,3.0,,8.0,0.875,0.875,0.5,0.4444444444444444,0.4444444444444444,0.8888888888888888,0.7777777777777778,0.825,,0.5,23.404255319148938,1.0,0.0294117647058823,,0.1333333333333333,0.0612244897959183,0.0232558139534883,,0.0666666666666666,,0.0833333333333333,0.1111111111111111,0.1666666666666666,1.0,1.0,0.2222222222222222,0.75,0.75,1.0,0.5,0.4444444444444444,0.4444444444444444,0.5,0.6111111111111112,0.4444444444444444,0.5079666666666667,0.4475,0.15,0.2727272727272727,,11.055555555555555,25.655555555555555,0.0952380952380952,2.0,,,,,,,1.0,2.0,,2.0,,,,,,,,0.5,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,1.0,1.0,,,,,,,,,0.3715,0.0606060606060606,2.0,1.0,,,,,,0.5,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,0.0526315789473684,,0.0625,,0.1666666666666666,,0.3333333333333333,6.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203083,1610612765,Andre Drummond,Andre Drummond,203083,DET,1914.0,32,3.0,59,59,6.0,10.0,9.0,118,6.0,1.0,4.0,,,,,7.0,10.0,,,1.0,15.0,59,1.0,,2.0,10.0,4.0,,,,3.0,,3.0,,,2.0,,1.0,6.0,2.0,3.0,8.0,11.0,3.0,14.0,,,1.0,2.0,,4.0,3.0,,4.0,1.0,2.0,6.0,0.7142857142857143,1.0,,,,0.7,0.7,0.625,0.5,,18.571428571428573,,0.3636363636363636,0.1,0.5,0.3928571428571428,0.0857142857142857,0.2,0.1428571428571428,0.4285714285714285,0.6,0.6,0.4,0.25,0.25,,,,,,,,,0.6,,0.5943400000000001,0.761,0.0909090909090909,0.0909090909090909,0.1333333333333333,3.62,,0.1016949152542373,6.0,3.0,3.0,1.0,1.0,,,3.0,3.0,,6.0,1.0,4.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.75,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,0.7237,0.4,,,,1.0,,,,0.6666666666666666,,,,,1.0,,,,,3.0,,1.0,3.0,1.0,,,,0.0666666666666666,0.1666666666666666,0.0833333333333333,0.5,,0.3333333333333333,,,,,1.0,1.0,1.0,2.0,0.3333333333333333,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201229,1610612765,Anthony Tolliver,Anthony Tolliver,201229,DET,2188.0,36,25.0,70,71,8.0,7.0,10.0,141,1.0,,,1.0,1.0,3.0,5.0,2.0,2.0,4.0,9.0,,16.0,53,,,,4.0,,12.0,5.0,3.0,1.0,,1.0,,,1.0,,,2.0,1.0,2.0,7.0,9.0,3.0,12.0,,,2.0,2.0,,6.0,,,,,,8.0,1.0,1.0,1.0,0.4444444444444444,0.4444444444444444,1.0,0.7272727272727273,0.7272727272727273,,0.8181818181818182,16.049382716049383,,0.2692307692307692,0.05,0.1538461538461538,0.2307692307692307,0.081081081081081,,0.2727272727272727,0.375,0.1818181818181818,0.0909090909090909,,,,0.0909090909090909,1.0,1.0,1.0,0.4545454545454545,0.6,0.6,1.0,0.9090909090909092,0.6,0.5517772727272727,0.4845,,,,9.3,24.77777777777778,0.1142857142857142,1.0,,,,,1.0,4.0,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,0.3636363636363636,0.25,0.3333333333333333,1.0,,,,,,,,,,2.0,,,1.0,1.0,,,,,2.0,,,,1.0,,,,,,,,,0.1176470588235294,,0.1428571428571428,0.1428571428571428,,,,,,,,,1.0,,,1.0,1.0,0.1111111111111111,0.25,0.1111111111111111,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202328,1610612765,Greg Monroe,Greg Monroe,202328,DET,1454.0,24,25.0,48,48,2.0,5.0,7.0,96,3.0,2.0,4.0,,1.0,,,3.0,8.0,,,5.0,11.0,31,,,,2.0,4.0,,,,1.0,4.0,5.0,3.0,1.0,,1.0,,14.0,,,5.0,5.0,,5.0,,,,,,,3.0,,6.0,3.0,,2.0,0.3333333333333333,0.3333333333333333,,,,0.375,0.375,0.5,,,19.642857142857142,,0.2777777777777778,,,0.2083333333333333,,,,0.3333333333333333,,0.375,0.5,0.5,0.5,0.125,,,,,,,,0.375,,0.4532625,,0.2727272727272727,0.2727272727272727,,6.8875,,0.0416666666666666,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,0.5,,,0.3333333333333333,0.5,,,,,,,,,,0.0909090909090909,3.0,1.0,,,,,,,,,,1.0,,,2.0,,,,,,,,0.125,0.3333333333333333,,,,,0.4,,,,,,,0.5,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202704,1610612765,Reggie Jackson,Reggie Jackson,202704,DET,1623.0,27,13.0,50,50,8.0,6.0,12.0,100,7.0,,2.0,,2.0,1.0,2.0,3.0,11.0,1.0,2.0,3.0,12.0,40,2.0,,2.0,,6.0,,2.0,1.0,5.0,1.0,6.0,1.0,,2.0,,3.0,13.0,,,2.0,3.0,,3.0,1.0,,1.0,,,2.0,3.0,,3.0,1.0,2.0,8.0,,,,0.5,0.5,0.2727272727272727,0.3461538461538461,0.3928571428571428,0.3333333333333333,0.1538461538461538,23.4375,1.0,0.1111111111111111,,,0.08,,,0.3333333333333333,,,0.5384615384615384,0.1538461538461538,,,0.1538461538461538,,,,0.1538461538461538,0.5,0.5,,0.6923076923076923,0.5,0.5463807692307692,0.6785833333333334,0.0714285714285714,0.0833333333333333,0.1666666666666666,5.49090909090909,24.85,0.16,3.0,,1.0,1.0,2.0,,,,1.0,,3.0,1.0,,,,,1.0,,,0.5,0.75,0.3333333333333333,0.75,,,0.4285714285714285,0.6,,,,,0.5,,0.6666666666666666,0.5,0.53935,0.25,,,,,,1.0,1.0,,0.3333333333333333,1.0,1.0,4.0,,,,,,,,,,,0.3636363636363636,0.2857142857142857,0.5,,,,,,,0.5,3.0,,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
