EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,FTOffRebounds,FTDefRebounds,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,SecondChanceAtRimFGM,PtsPutbacks,OffThreePtRebounds,Loose Ball Fouls,Loose Ball Fouls Drawn,BlockedLongMidRange,BlockedShortMidRange,Defensive 3 Seconds Violations,LongMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SecondChanceAtRimAccuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,Offensive Fouls Drawn,SecondChanceFg3Pct,ShortMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,Fg3aBlocked,Charge Fouls,FG3APctBlocked,Arc3PctBlocked,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,Clear Path Fouls,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,DefensiveGoaltends,3SecondViolations,HeaveMakes,on,3pt And 1 Free Throw Trips,Corner3PctBlocked,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,BlockedCorner3,OffensiveGoaltends
1737,1610612741,Nazr Mohammed,Nazr Mohammed,1737,CHI,3238.0,54,-1,111,107,46,33,10.0,218,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,5.0,3,10,1.0,7,112,1.0,3.0,1.0,3.0,1.0,2,1.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,10.0,12.0,4.0,16.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,6.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,3.0,46,0.6666666666666666,0.6666666666666666,0.3,0.3333333333333333,0.5,0.3,0.3333333333333333,0.5,0.3181818181818182,0.375,0.5,0.2,0.6666666666666666,10.56910569105691,0.21739130434782608,0.11428571428571428,0.2,0.21428571428571427,0.0851063829787234,0.23076923076923078,0.14285714285714285,0.1111111111111111,0.2,0.29411764705882354,0.5,0.3333333333333333,0.3,0.3333333333333333,1.0,0.2,0.5,0.5,1.0,0.5,0.2,0.2,1.0,0.6666666666666666,0.5,1.0,0.3,0.48805000000000004,0.5699666666666666,0.5693,0.09090909090909091,0.09090909090909091,0.42857142857142855,0.42857142857142855,10.26,0.4144144144144144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
201166,1610612741,Aaron Brooks,Aaron Brooks,201166,CHI,11138.0,186,-19,358,356,95,83,36.0,714,12.0,19.0,1.0,4.0,6.0,10.0,18.0,4.0,9.0,26,46,16.0,104,389,,1.0,,,5.0,10,6.0,25.0,6.0,46.0,,23.0,29.0,4.0,64.0,1.0,2.0,8.0,11.0,2.0,13.0,5.0,2.0,4.0,8.0,23.0,3.0,9.0,3.0,24.0,,19.0,22.0,7.0,,,,,25.0,94,0.11538461538461539,0.11538461538461539,0.5652173913043478,,0.5,0.5866666666666667,,0.475,0.6071428571428571,,0.5,,,26.81704260651629,0.06201550387596899,0.01020408163265306,0.05,0.05917159763313609,0.0064516129032258064,0.02127659574468085,,0.06451612903225806,0.047619047619047616,0.07142857142857142,,,0.25333333333333335,0.631578947368421,0.631578947368421,0.24,0.5555555555555556,0.5555555555555556,0.1,0.12,0.4444444444444444,0.4444444444444444,0.25,1.0,0.3,0.6666666666666666,0.64,0.48456959459459453,0.668,0.48202105263157896,0.0975609756097561,0.1346153846153846,,0.2403846153846154,7.636956521739131,0.26536312849162014,1.0,2.0,11.0,27.0,3.0,10.0,12.0,29.0,3.0,10.0,15.0,21.0,1.0,26.0,11.0,6.0,4.0,2.0,15.0,4.0,1.0,1.0,1.0,3.0,15.0,13.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,0.4166666666666667,0.41379310344827586,0.3,0.42857142857142855,0.38666666666666666,0.6521739130434783,0.1,0.07142857142857142,0.06060606060606061,0.029411764705882353,0.08333333333333333,0.02666666666666667,0.5,0.5,0.36,0.4074074074074074,0.4074074074074074,0.45454545454545453,0.5,0.3,0.4230769230769231,0.03333333333333333,26.28275862068965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
201959,1610612741,Taj Gibson,Taj Gibson,201959,CHI,6829.0,114,-52,215,221,62,43,24.0,436,13.0,19.0,8.0,3.0,4.0,8.0,14.0,3.0,9.0,24,42,8.0,56,260,7.0,8.0,1.0,15.0,6.0,10,5.0,17.0,30.0,18.0,3.0,2.0,7.0,1.0,19.0,7.0,2.0,14.0,16.0,10.0,26.0,5.0,4.0,,3.0,6.0,,7.0,1.0,14.0,3.0,13.0,15.0,7.0,6.0,2.0,6.0,5.0,17.0,62,0.625,0.8333333333333334,0.5714285714285714,0.875,0.6,0.5714285714285714,0.875,0.6,0.5714285714285714,0.8333333333333334,0.6071428571428571,0.07142857142857142,0.10526315789473684,23.01255230125523,0.19444444444444445,0.125,0.07692307692307693,0.16326530612244897,0.09782608695652174,0.14285714285714285,0.2,0.2,0.2608695652173913,0.13793103448275862,0.25,0.8333333333333334,0.4523809523809524,0.6842105263157895,0.7647058823529411,0.3333333333333333,0.5714285714285714,0.5714285714285714,0.875,0.21428571428571427,0.3333333333333333,0.375,1.0,1.0,0.4,0.75,0.4523809523809524,0.5030666666666667,0.6110571428571429,0.47854,0.14583333333333334,0.14583333333333334,0.26785714285714285,0.30357142857142855,6.835714285714286,0.28837209302325584,,,,,,,,,,,,,,,,5.0,5.0,,1.0,,1.0,,1.0,1.0,3.0,1.0,,2.0,,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,0.5,,0.1,0.045454545454545456,0.06666666666666667,0.38461538461538464,,,,,,,,,,,,,7.0,12.0,2.0,2.0,1.0,1.0,3.0,1.0,0.1111111111111111,0.05555555555555555,0.03125,0.25,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
202734,1610612741,E'Twaun Moore,E'Twaun Moore,202734,CHI,4933.0,82,-4,169,162,68,64,21.0,331,5.0,8.0,,2.0,3.0,5.0,10.0,1.0,6.0,11,24,3.0,28,156,,,1.0,4.0,4.0,10,1.0,9.0,8.0,14.0,2.0,5.0,7.0,,16.0,1.0,3.0,6.0,9.0,1.0,10.0,4.0,4.0,,1.0,2.0,,3.0,,8.0,1.0,6.0,6.0,3.0,1.0,,1.0,,9.0,67,0.36363636363636365,0.36363636363636365,0.4583333333333333,,0.4,0.46296296296296297,1.5,0.36363636363636365,0.4666666666666667,1.0,0.375,0.08333333333333333,0.125,16.3265306122449,0.09230769230769231,0.01639344262295082,0.2,0.1125,0.011764705882352941,0.05555555555555555,,,0.05263157894736842,0.20833333333333334,0.5,,0.2962962962962963,0.625,0.7142857142857143,0.37037037037037035,0.5,0.5555555555555556,0.2,0.2222222222222222,0.16666666666666666,0.16666666666666666,1.0,,0.2727272727272727,0.6666666666666666,0.4074074074074074,0.4722925925925925,0.558,0.4474636363636364,0.1,0.1111111111111111,0.14285714285714285,0.32142857142857145,9.241666666666665,0.40236686390532544,1.0,2.0,,1.0,,,1.0,3.0,,1.0,,3.0,,1.0,,2.0,2.0,,3.0,2.0,,,,,1.0,1.0,,,,,,1.0,,,,,,1.0,,,0.3333333333333333,,0.3333333333333333,0.1111111111111111,0.5,,,0.15384615384615385,,0.4,0.07407407407407407,0.5,0.5,0.037037037037037035,,,,,,,,23.96666666666667,,,,1.0,1.0,,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,1.0,1.0,0.09090909090909091,,,,,,,,,,,,,,,,,,,True,,,,,,,
203926,1610612741,Doug McDermott,Doug McDermott,203926,CHI,19250.0,321,-82,625,628,176,156,63.0,1253,24.0,44.0,4.0,8.0,14.0,1.0,9.0,5.0,13.0,30,66,10.0,109,687,3.0,5.0,,9.0,9.0,18,4.0,34.0,46.0,14.0,7.0,4.0,6.0,2.0,14.0,5.0,7.0,28.0,37.0,6.0,43.0,4.0,4.0,3.0,12.0,17.0,8.0,16.0,4.0,29.0,,18.0,15.0,8.0,1.0,1.0,1.0,,32.0,175,0.7666666666666667,0.8214285714285714,0.45454545454545453,0.6,0.5,0.46261682242990654,0.5,0.5,0.4823008849557522,0.5,0.53125,0.10606060606060606,0.11363636363636363,18.59799713876967,0.11965811965811966,0.025510204081632654,0.1076923076923077,0.11705685618729098,0.020689655172413793,0.0547945205479452,0.016666666666666666,0.13432835820895522,0.07792207792207792,0.14444444444444443,0.08333333333333333,,0.411214953271028,0.5454545454545454,0.6153846153846154,0.08411214953271028,0.1111111111111111,0.14285714285714285,,0.12149532710280374,0.38461538461538464,0.38461538461538464,0.8,0.4444444444444444,0.4666666666666667,0.5714285714285714,0.794392523364486,0.5395303738317757,0.48767857142857146,0.5392583333333332,0.07142857142857142,0.11267605633802817,0.08256880733944955,0.3119266055045872,5.956060606060606,0.2816,2.0,7.0,11.0,34.0,3.0,9.0,13.0,41.0,4.0,12.0,36.0,3.0,,34.0,11.0,2.0,2.0,,2.0,,,2.0,2.0,,5.0,4.0,,1.0,2.0,4.0,2.0,,,3.0,,,1.0,1.0,,0.9230769230769231,0.3170731707317073,0.3333333333333333,0.3170731707317073,0.38317757009345793,0.29411764705882354,0.10526315789473684,,0.11320754716981132,0.03571428571428571,0.7916666666666666,0.06542056074766354,0.2857142857142857,0.2857142857142857,0.3177570093457944,0.3235294117647059,0.3333333333333333,1.0,0.3,0.3333333333333333,0.3235294117647059,,25.13170731707317,2.0,4.0,1.0,,2.0,,,,,0.010638297872340425,0.013333333333333334,,0.5,,1.0,3.0,1.0,4.0,1.0,0.25,0.2222222222222222,0.1111111111111111,,0.1,1.0,1.0,3.0,1.0,3.0,0.024390243902439025,0.029411764705882353,0.5,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,,,,,True,,,,,,,
202703,1610612741,Nikola Mirotic,Nikola Mirotic,202703,CHI,15060.0,251,-59,489,490,119,119,45.0,979,17.0,26.0,3.0,4.0,5.0,2.0,7.0,3.0,6.0,22,39,35.0,115,534,3.0,6.0,3.0,9.0,4.0,6,8.0,28.0,28.0,16.0,3.0,13.0,16.0,3.0,35.0,4.0,12.0,42.0,60.0,8.0,68.0,5.0,4.0,,7.0,13.0,5.0,16.0,,30.0,1.0,37.0,46.0,20.0,9.0,5.0,9.0,6.0,28.0,118,0.6363636363636364,0.6666666666666666,0.5641025641025641,0.5,0.6666666666666666,0.47619047619047616,0.2727272727272727,0.5,0.5476190476190477,0.34615384615384615,0.56,0.07692307692307693,0.11538461538461539,21.65137614678899,0.22459893048128343,0.027586206896551724,0.25,0.2297872340425532,0.03524229074889868,0.0196078431372549,0.0425531914893617,0.22,0.24193548387096775,0.21333333333333335,0.2,0.6666666666666666,0.30952380952380953,0.6538461538461539,0.7391304347826086,0.08333333333333333,0.2857142857142857,0.2857142857142857,0.5,0.07142857142857142,0.5,0.5,1.0,0.2727272727272727,0.25,0.8,0.8452380952380952,0.5355506024096385,0.5438833333333333,0.542613157894737,0.20588235294117646,0.35714285714285715,0.0782608695652174,0.24347826086956523,5.641025641025641,0.24335378323108384,3.0,13.0,9.0,32.0,3.0,12.0,12.0,45.0,4.0,14.0,24.0,12.0,1.0,31.0,9.0,3.0,2.0,1.0,9.0,1.0,,6.0,1.0,1.0,6.0,3.0,1.0,3.0,,4.0,,1.0,,3.0,,1.0,3.0,,3.0,0.6666666666666666,0.26666666666666666,0.2857142857142857,0.2727272727272727,0.5357142857142857,0.46153846153846156,0.42857142857142855,,0.2631578947368421,0.022222222222222223,0.5882352941176471,0.15476190476190477,0.23076923076923078,0.23076923076923078,0.38095238095238093,0.28125,0.2903225806451613,0.5555555555555556,0.6,0.25,0.2903225806451613,0.021739130434782608,25.584444444444443,2.0,2.0,4.0,2.0,6.0,,4.0,1.0,,0.04878048780487805,0.046875,0.05555555555555555,0.6666666666666666,,2.0,2.0,,5.0,,,,0.18181818181818182,,0.1,1.0,,3.0,1.0,,0.022222222222222223,0.03125,1.0,0.2727272727272727,,,0.5,1.0,0.02127659574468085,0.5,,,,True,,,,,,,
202710,1610612741,Jimmy Butler,Jimmy Butler,202710,CHI,2879.0,48,-12,92,89,30,18,13.0,181,5.0,10.0,3.0,2.0,5.0,,1.0,,3.0,5,14,11.0,27,110,1.0,4.0,,2.0,2.0,5,5.0,15.0,4.0,6.0,1.0,5.0,5.0,,10.0,4.0,2.0,1.0,3.0,5.0,8.0,3.0,2.0,2.0,2.0,2.0,,1.0,,2.0,,8.0,14.0,7.0,1.0,,1.0,1.0,15.0,30,0.4,0.4,0.35714285714285715,0.25,0.4,0.47058823529411764,0.25,0.625,0.5625,0.2,0.625,0.07142857142857142,0.1,24.76190476190476,0.037037037037037035,0.125,0.2222222222222222,0.08333333333333333,0.11627906976744186,0.11764705882352941,0.125,,0.09090909090909091,,,1.0,0.5882352941176471,0.5,0.5555555555555556,0.058823529411764705,,,,0.17647058823529413,,,,0.75,0.625,0.4,0.7647058823529411,0.5180264705882353,0.50355,0.48951875,0.2916666666666667,0.3333333333333333,0.07407407407407407,0.5555555555555556,6.114285714285714,0.32608695652173914,,,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,6.0,,,3.0,2.0,,,,2.0,3.0,,,,1.0,,,,,,,,,,,,,,,,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.17647058823529413,,,,0.2222222222222222,,0.4,,,,0.17647058823529413,0.6666666666666666,0.6666666666666666,1.0,0.375,0.6666666666666666,0.6666666666666666,,25.266666666666666,1.0,,1.0,,,1.0,,,,0.09090909090909091,0.09090909090909091,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,1.0,,,,True,,,,,,,
203503,1610612741,Tony Snell,Tony Snell,203503,CHI,10157.0,169,-49,331,335,103,75,25.0,666,5.0,10.0,1.0,,2.0,5.0,8.0,,7.0,10,25,6.0,44,369,,1.0,,3.0,3.0,9,2.0,11.0,8.0,12.0,3.0,2.0,3.0,1.0,7.0,2.0,2.0,8.0,11.0,3.0,14.0,8.0,8.0,3.0,4.0,8.0,3.0,3.0,,6.0,,7.0,6.0,3.0,,,,,11.0,103,0.4,0.4,0.4,,0.3333333333333333,0.475,0.75,0.4090909090909091,0.5119047619047619,0.75,0.4583333333333333,0.12,0.3,13.850415512465375,0.06015037593984962,0.020202020202020204,0.05555555555555555,0.05917159763313609,0.020134228187919462,0.02857142857142857,,,0.0425531914893617,0.10909090909090909,,,0.25,0.5,0.7142857142857143,0.2,0.625,0.625,0.4,0.175,,,,0.5,0.18181818181818182,,0.625,0.5080662499999999,0.4498,0.44198181818181825,0.07142857142857142,0.1111111111111111,0.06818181818181818,0.25,8.215999999999998,0.311178247734139,1.0,2.0,5.0,13.0,1.0,2.0,6.0,15.0,1.0,2.0,9.0,9.0,,13.0,5.0,1.0,1.0,,1.0,,,1.0,,,4.0,2.0,,2.0,,1.0,,,,1.0,1.0,,,,,0.5,0.4,0.5,0.4,0.375,0.5,0.09090909090909091,,0.06896551724137931,,0.4,0.05,0.5,0.5,0.325,0.38461538461538464,0.38461538461538464,0.6,0.18181818181818182,0.5,0.38461538461538464,,25.08666666666667,,,1.0,1.0,,,,,,0.02,0.02631578947368421,,,,,,1.0,1.0,,1.0,,,,,,1.0,1.0,,,,,,0.5,1.0,,,,0.02857142857142857,,1.0,,,True,,,,,,,
2550,1610612741,Kirk Hinrich,Kirk Hinrich,2550,CHI,7965.0,133,-81,255,267,34,48,27.0,522,3.0,5.0,,,,,5.0,4.0,16.0,7,26,1.0,21,303,,1.0,,6.0,,1,,,,14.0,1.0,10.0,14.0,4.0,32.0,2.0,2.0,10.0,14.0,2.0,16.0,2.0,2.0,,1.0,9.0,2.0,9.0,1.0,13.0,,6.0,2.0,1.0,1.0,1.0,1.0,,,34,,,0.2692307692307692,,,0.30303030303030304,1.0,,0.3088235294117647,1.0,,0.038461538461538464,0.2,14.930555555555555,0.10204081632653061,0.021505376344086023,0.08333333333333333,0.09836065573770492,0.015384615384615385,0.037037037037037035,,0.1388888888888889,0.0625,0.1,,,0.15151515151515152,0.6,0.75,0.15151515151515152,,,,0.48484848484848486,0.25,0.25,,,,,0.36363636363636365,0.4421500000000001,0.5322,0.3417,0.029411764705882353,0.037037037037037035,0.2857142857142857,,13.015384615384612,0.13333333333333333,1.0,2.0,1.0,5.0,,1.0,2.0,7.0,,1.0,3.0,3.0,,5.0,1.0,4.0,3.0,1.0,5.0,1.0,,2.0,,,8.0,7.0,1.0,1.0,,,,1.0,,,,,,1.0,,0.5,0.2857142857142857,,0.2857142857142857,0.21212121212121213,0.8888888888888888,0.2222222222222222,,0.1111111111111111,,,0.06060606060606061,0.5,0.5,0.15151515151515152,0.2,0.25,1.0,0.5,,0.2,,25.242857142857144,,,,1.0,,,,,,,,,,1.0,1.0,,2.0,2.0,1.0,1.0,,0.3333333333333333,1.0,,,1.0,1.0,1.0,,0.14285714285714285,0.2,,0.3333333333333333,1.0,1.0,,,0.02857142857142857,,,,,True,,,,,,,
203946,1610612741,Cameron Bairstow,Cameron Bairstow,203946,CHI,1036.0,17,-5,38,34,27,16,5.0,72,1.0,2.0,1.0,1.0,2.0,,2.0,,1.0,1,5,2.0,4,33,1.0,1.0,2.0,4.0,1.0,4,2.0,4.0,,2.0,,,,,,1.0,,1.0,1.0,2.0,3.0,,,,1.0,1.0,1.0,3.0,,3.0,,2.0,3.0,2.0,,,,,4.0,26,,,0.2,1.0,0.25,0.2,1.0,0.25,0.3333333333333333,1.0,0.4,,,16.27906976744186,0.08333333333333333,0.08333333333333333,,0.05555555555555555,0.125,,,0.25,,,,,0.4,0.5,0.5,0.4,,,,0.2,,,,1.0,0.5,0.5,0.4,0.44692,0.629,0.4729,0.3333333333333333,0.3333333333333333,1.0,1.0,7.76,0.7105263157894737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,0.25,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,,,,,True,,,,,,,
