EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,BlockingFouls,Charge Fouls Drawn,BlockingFoulsDrawn,Technical Free Throw Trips,DefensiveGoaltends,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,ShortMidRangePctBlocked,DefCorner3ReboundPct,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceCorner3FGM,SecondChanceFtPoints,Travels,Charge Fouls,LongMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,FTOffRebounds,SecondChanceTurnovers,BlockedShortMidRange,OffFTReboundPct,Clear Path Fouls,Blocked3s,BlockedArc3,BlockedLongMidRange,Corner3PctBlocked,on,HeaveAttempts,OffensiveGoaltends,Defensive 3 Seconds Violations,BlockedCorner3
101133,1610612754,Ian Mahinmi,Ian Mahinmi,101133,IND,11563.0,193,-21,353,353,66,77,49,706,13.0,20,4.0,7.0,2.0,4.0,4.0,9.0,1.0,4.0,18,33,6.0,42,383,5.0,8.0,10.0,3.0,6.0,1.0,7.0,20.0,16.0,6.0,3.0,2,2,1.0,1.0,4,5.0,12.0,9.0,24,7.0,40,17.0,57,1.0,4.0,3.0,1.0,3.0,2.0,2.0,11.0,1.0,1.0,14,3.0,13.0,31.0,3.0,5.0,12,2.0,3.0,10.0,2.0,5.0,1.0,6.0,6.0,6.0,2.0,3.0,7.0,66,1.0,1.0,0.5555555555555556,0.6666666666666666,0.5454545454545454,0.625,0.5,0.5454545454545454,0.625,0.5,0.5675675675675675,0.5555555555555556,0.5,0.09090909090909091,0.15,12.469437652811736,0.21428571428571427,0.4375,0.1951219512195122,0.11009174311926606,0.2,0.07462686567164178,0.19642857142857142,0.09659090909090909,0.23529411764705882,0.046511627906976744,0.0625,0.10204081632653061,0.16,0.21212121212121213,0.225,0.23684210526315788,0.08333333333333333,0.3333333333333333,0.6060606060606061,0.65,0.7647058823529411,0.6923076923076923,0.2727272727272727,0.4444444444444444,0.4444444444444444,0.12121212121212122,0.25,0.25,1.0,0.875,0.5714285714285714,0.25,0.6666666666666666,0.5,0.6060606060606061,0.5280393939393939,0.5702285714285715,0.5291333333333333,0.1388888888888889,0.1388888888888889,0.23809523809523808,0.16666666666666666,5.063636363636364,0.18696883852691218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
101139,1610612754,CJ Miles,CJ Miles,101139,IND,14811.0,247,17,495,488,157,170,67,983,6.0,14,1.0,1.0,2.0,4.0,6.0,17.0,7.0,22.0,19,53,15.0,110,519,5.0,6.0,13.0,6.0,12.0,11.0,47.0,24.0,14.0,,3.0,7,13,1.0,5.0,32,1.0,1.0,11.0,9,1.0,21,2.0,23,1.0,5.0,3.0,2.0,5.0,,5.0,2.0,,1.0,7,,16.0,29.0,1.0,,15,,1.0,20.0,1.0,8.0,2.0,2.0,2.0,2.0,2.0,,47.0,157,5.0,1.0,0.631578947368421,0.631578947368421,0.3584905660377358,0.8333333333333334,0.5,0.4398148148148148,0.5909090909090909,0.6666666666666666,0.4700854700854701,0.5909090909090909,0.7121212121212122,0.05660377358490566,,21.946902654867255,0.7142857142857143,0.058823529411764705,0.05625,0.006060606060606061,0.1746031746031746,0.012048192771084338,0.08968609865470852,0.008064516129032258,,0.017543859649122806,,0.015625,0.03636363636363636,0.045454545454545456,0.08196721311475409,0.16981132075471697,0.015873015873015872,1.0,0.12962962962962962,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.1574074074074074,0.35294117647058826,0.42857142857142855,0.2037037037037037,0.3181818181818182,0.3181818181818182,0.7142857142857143,0.09090909090909091,1.0,1.0,0.14814814814814814,0.5,0.6388888888888888,0.4846504629629629,0.50749375,0.4680870370370371,0.06956521739130435,0.13333333333333333,0.11818181818181818,0.42727272727272725,11.269811320754718,0.31717171717171716,2.0,8.0,1.0,1.0,2.0,17.0,47.0,1.0,4.0,7.0,13.0,19.0,55.0,1.0,5.0,8.0,15.0,51.0,6.0,47.0,17.0,6.0,4.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,0.8947368421052632,0.34545454545454546,0.2,0.5333333333333333,0.34545454545454546,0.5092592592592593,0.17647058823529413,0.2,0.5,0.07407407407407407,0.25,0.25,1.0,0.4351851851851852,0.3617021276595745,0.3617021276595745,0.8823529411764706,0.09090909090909091,0.36363636363636365,0.25,1.0,0.07407407407407407,0.5,0.48148148148148145,0.5384615384615384,0.3617021276595745,25.854545454545452,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
201155,1610612754,Rodney Stuckey,Rodney Stuckey,201155,IND,13383.0,223,-38,429,436,121,84,62,865,18.0,39,3.0,5.0,6.0,14.0,13.0,33.0,5.0,16.0,36,88,42.0,135,486,4.0,7.0,15.0,12.0,30.0,10.0,40.0,16.0,56.0,2.0,10.0,25,36,7.0,16.0,83,2.0,2.0,8.0,18,1.0,27,4.0,31,2.0,12.0,3.0,9.0,10.0,,5.0,6.0,5.0,,16,6.0,9.0,18.0,1.0,1.0,42,1.0,3.0,51.0,6.0,25.0,3.0,,,,,,40.0,121,2.0,2.0,0.2222222222222222,0.22857142857142856,0.4090909090909091,0.5714285714285714,0.4,0.45588235294117646,0.6363636363636364,0.4166666666666667,0.5403225806451613,0.6818181818181818,0.47619047619047616,0.11363636363636363,0.15384615384615385,28.0,0.625,0.0625,0.140625,0.012422360248447204,0.1095890410958904,0.030303030303030304,0.12935323383084577,0.01762114537444934,,0.03571428571428571,,0.022222222222222223,0.09302325581395349,0.13333333333333333,0.18181818181818182,0.10526315789473684,0.04081632653061224,,0.38235294117647056,0.46153846153846156,0.5454545454545454,0.2222222222222222,0.3235294117647059,0.3939393939393939,0.43333333333333335,0.1568627450980392,0.3125,0.3333333333333333,0.2,0.45454545454545453,0.6,0.3333333333333333,0.3888888888888889,0.42857142857142855,0.5196078431372549,0.4816401960784312,0.49629499999999993,0.4780999999999999,0.2066115702479339,0.2336448598130841,0.1111111111111111,0.2962962962962963,7.75909090909091,0.28205128205128205,5.0,7.0,2.0,2.0,3.0,2.0,7.0,,2.0,,3.0,7.0,14.0,2.0,4.0,2.0,6.0,18.0,3.0,7.0,2.0,11.0,4.0,7.0,2.0,2.0,1.0,2.0,7.0,1.0,,0.8571428571428571,0.5,0.5,0.3333333333333333,0.5,0.13725490196078433,0.09090909090909091,0.125,0.23076923076923078,0.06862745098039216,0.7142857142857143,0.7142857142857143,1.0,0.06862745098039216,0.2857142857142857,0.2857142857142857,0.5,0.18181818181818182,0.18181818181818182,,,0.08333333333333333,0.6666666666666666,0.08333333333333333,,0.2857142857142857,24.75714285714286,2.0,1.0,1.0,2.0,0.0625,0.047619047619047616,1.0,1.0,,,,,,,,,,,,,,,,True,,,,
202388,1610612754,Donald Sloan,Donald Sloan,202388,IND,25171.0,420,-26,800,796,223,265,96,1596,21.0,38,2.0,2.0,9.0,15.0,6.0,19.0,8.0,23.0,35,80,29.0,171,865,4.0,5.0,14.0,13.0,29.0,13.0,51.0,4.0,66.0,2.0,11.0,42,67,7.0,30.0,159,1.0,4.0,20.0,37,2.0,59,5.0,64,,9.0,5.0,4.0,12.0,1.0,6.0,8.0,6.0,2.0,20,5.0,7.0,17.0,,,26,,,35.0,3.0,12.0,5.0,,,,,,51.0,223,,5.0,0.05714285714285714,0.058823529411764705,0.4375,0.8,0.4482758620689655,0.5107913669064749,0.7857142857142857,0.4318181818181818,0.5551948051948052,0.7777777777777778,0.49038461538461536,0.1375,0.18421052631578946,19.162995594713657,0.6,0.05714285714285714,0.13703703703703704,0.015873015873015872,0.17543859649122806,0.007407407407407408,0.1484375,0.012919896640826873,0.02666666666666667,0.012195121951219513,0.010526315789473684,0.009900990099009901,0.07865168539325842,0.13580246913580246,0.19,0.15789473684210525,,,0.2733812949640288,0.5526315789473685,0.6774193548387096,0.09523809523809523,0.1366906474820144,0.3157894736842105,0.35294117647058826,0.16546762589928057,0.34782608695652173,0.38095238095238093,,0.2857142857142857,1.0,,0.3409090909090909,0.6,0.697841726618705,0.4888417266187051,0.4977583333333333,0.49035113636363636,0.09395973154362416,0.1348314606741573,0.08187134502923976,0.2982456140350877,8.319999999999999,0.27875,2.0,7.0,,1.0,5.0,22.0,52.0,1.0,2.0,3.0,10.0,24.0,59.0,1.0,2.0,4.0,15.0,36.0,36.0,52.0,22.0,25.0,19.0,6.0,5.0,1.0,,,1.0,,,0.5,0.4067796610169492,0.5,0.26666666666666666,0.4067796610169492,0.4244604316546763,0.10526315789473684,0.2631578947368421,,0.050359712230215826,0.2857142857142857,0.2857142857142857,0.5,0.37410071942446044,0.4230769230769231,0.43137254901960786,0.5,,0.2857142857142857,0.5,,0.11363636363636363,0.2,0.22727272727272727,0.3,0.4230769230769231,25.464406779661015,,3.0,2.0,1.0,0.08695652173913043,,,,1.0,1.0,2.0,0.01694915254237288,0.019230769230769232,0.03333333333333333,,,,,,,,,,True,,,,
203142,1610612754,Chris Copeland,Chris Copeland,203142,IND,49639.0,827,-29,1597,1591,438,471,202,3188,39.0,77,9.0,14.0,9.0,20.0,12.0,38.0,9.0,28.0,60,143,33.0,309,1679,12.0,24.0,53.0,13.0,33.0,13.0,84.0,38.0,82.0,10.0,23.0,36,51,14.0,12.0,117,9.0,11.0,30.0,50,8.0,88,23.0,111,6.0,11.0,5.0,6.0,33.0,8.0,19.0,26.0,14.0,,59,17.0,40.0,78.0,2.0,3.0,48,1.0,3.0,45.0,6.0,17.0,4.0,11.0,5.0,11.0,8.0,1.0,84.0,438,6.0,4.0,0.31666666666666665,0.34545454545454546,0.4195804195804196,0.5,0.3939393939393939,0.44516129032258067,0.6,0.4382716049382716,0.4709480122324159,0.6309523809523809,0.47191011235955055,0.16083916083916083,0.18181818181818182,21.12753147235906,0.559322033898305,0.13114754098360656,0.09505703422053231,0.020676691729323307,0.13043478260869565,0.034482758620689655,0.10582010582010581,0.025220680958385876,0.024691358024691357,0.03888888888888889,,0.042105263157894736,0.10795454545454546,0.06711409395973154,0.1044776119402985,0.11956521739130435,0.03468208092485549,0.7272727272727273,0.24838709677419354,0.5064935064935064,0.6190476190476191,0.358974358974359,0.12258064516129032,0.3157894736842105,0.41379310344827586,0.09032258064516129,0.32142857142857145,0.32142857142857145,0.3333333333333333,0.35,0.6428571428571429,0.2222222222222222,0.24691358024691357,0.45,0.7870967741935484,0.5154912903225807,0.5258092592592591,0.4992438271604937,0.06191950464396285,0.11038961038961038,0.1715210355987055,0.27184466019417475,6.324475524475523,0.2742642454602379,16.0,47.0,6.0,4.0,11.0,36.0,120.0,5.0,10.0,11.0,37.0,52.0,167.0,8.0,16.0,15.0,48.0,150.0,6.0,120.0,36.0,15.0,11.0,4.0,10.0,,4.0,,1.0,2.0,,0.9615384615384616,0.31137724550898205,0.5,0.3125,0.31137724550898205,0.5387096774193548,0.23684210526315788,0.17391304347826086,0.16666666666666666,0.15161290322580645,0.3404255319148936,0.3404255319148936,1.0,0.3870967741935484,0.3,0.3,0.9444444444444444,0.15,0.25,0.5,1.0,0.13580246913580246,0.36363636363636365,0.4567901234567901,0.2972972972972973,0.3,25.13293413173652,3.0,5.0,6.0,5.0,,0.014084507042253521,0.5,1.0,,1.0,3.0,,,0.01775147928994083,3.0,6.0,6.0,0.07894736842105263,,,,,,True,,,,
202730,1610612754,Lavoy Allen,Lavoy Allen,202730,IND,25606.0,427,56,817,813,237,258,118,1630,24.0,30,15.0,20.0,2.0,3.0,15.0,38.0,22.0,52.0,61,120,16.0,138,822,20.0,30.0,46.0,15.0,25.0,10.0,40.0,86.0,36.0,24.0,3.0,19,29,12.0,3.0,68,9.0,30.0,25.0,52,10.0,87,40.0,127,4.0,6.0,4.0,2.0,12.0,1.0,6.0,6.0,6.0,,18,5.0,29.0,52.0,5.0,5.0,24,3.0,2.0,20.0,2.0,7.0,4.0,16.0,10.0,16.0,10.0,,40.0,237,3.0,4.0,0.7049180327868853,0.8775510204081632,0.5083333333333333,0.6666666666666666,0.6,0.5083333333333333,0.6666666666666666,0.6,0.5348837209302325,0.696969696969697,0.6451612903225806,0.025,0.06666666666666667,15.555555555555557,0.6666666666666666,0.3448275862068966,0.1897810218978102,0.11235955056179775,0.1865671641791045,0.06521739130434782,0.18872549019607843,0.0962962962962963,0.1095890410958904,0.14130434782608695,0.08823529411764706,0.04950495049504951,0.19,0.23809523809523808,0.14444444444444443,0.20754716981132076,0.07272727272727272,0.625,0.25,0.8,0.8571428571428571,0.375,0.31666666666666665,0.39473684210526316,0.40540540540540543,0.43333333333333335,0.4230769230769231,0.4230769230769231,1.0,0.6666666666666666,0.75,0.13333333333333333,0.12,0.6666666666666666,0.25,0.43919083333333336,0.5153142857142857,0.39828800000000003,0.056,0.056,0.3333333333333333,0.2898550724637681,11.087500000000002,0.29008567931456547,,,,,,,,,,,,,,,,,,,,,,10.0,8.0,2.0,4.0,,1.0,,,,,,,,,,,0.02631578947368421,0.10714285714285714,0.8,,,,,,,,,,,,,,,,,,,,6.0,,,,0.10810810810810811,,,,,,,,,1.0,5.0,6.0,0.045454545454545456,1.0,,,,,True,,,,
201228,1610612754,C.J. Watson,C.J. Watson,201228,IND,10049.0,167,37,343,339,126,117,37,682,5.0,7,,,2.0,2.0,4.0,8.0,3.0,11.0,12,26,18.0,72,322,,,,4.0,7.0,15.0,32.0,6.0,18.0,,1.0,20,26,4.0,11.0,58,1.0,,6.0,14,,20,1.0,21,,5.0,4.0,1.0,7.0,3.0,3.0,6.0,4.0,,13,5.0,2.0,13.0,2.0,,21,,1.0,18.0,1.0,4.0,5.0,,,1.0,,,32.0,126,2.0,4.0,0.25,0.25,0.46153846153846156,,0.5714285714285714,0.5625,,0.4722222222222222,0.6339285714285714,,0.62,0.038461538461538464,,17.875647668393782,0.5384615384615384,,0.12280701754385964,,0.125,0.0196078431372549,0.12345679012345678,0.00625,,,,0.027777777777777776,0.05405405405405406,0.11764705882352941,0.18604651162790697,0.05714285714285714,,,0.14583333333333334,0.7142857142857143,0.7142857142857143,0.6,0.16666666666666666,0.5,0.5714285714285714,0.22916666666666666,0.2727272727272727,0.2727272727272727,,,,,0.1111111111111111,1.0,0.6041666666666666,0.4851585106382979,0.5349,0.45310294117647054,0.0784313725490196,0.13793103448275862,,0.4444444444444444,11.234615384615383,0.3673469387755102,2.0,7.0,,,3.0,8.0,15.0,,1.0,3.0,8.0,10.0,22.0,,1.0,3.0,11.0,24.0,6.0,15.0,8.0,6.0,6.0,,5.0,,1.0,,2.0,1.0,,0.8,0.45454545454545453,,0.2727272727272727,0.45454545454545453,0.4583333333333333,0.125,0.3076923076923077,,0.14583333333333334,0.2857142857142857,0.2857142857142857,1.0,0.3125,0.5333333333333333,0.5333333333333333,0.75,,1.0,,,0.16666666666666666,,0.4444444444444444,0.375,0.5333333333333333,25.427272727272726,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,True,,,,
204014,1610612754,Damjan Rudez,Damjan Rudez,204014,IND,11633.0,194,14,382,367,87,123,42,749,3.0,5,,,2.0,2.0,3.0,3.0,3.0,6.0,9,14,6.0,63,382,2.0,3.0,10.0,2.0,2.0,3.0,13.0,10.0,8.0,,,5,11,2.0,1.0,28,1.0,1.0,2.0,5,1.0,8,2.0,10,,2.0,,2.0,4.0,,2.0,4.0,2.0,1.0,8,,3.0,15.0,1.0,3.0,4,,,8.0,,2.0,1.0,2.0,2.0,2.0,,,13.0,87,4.0,1.0,0.5555555555555556,0.5555555555555556,0.6428571428571429,0.6666666666666666,1.0,0.6477272727272727,0.625,0.5555555555555556,0.6595744680851063,0.625,0.5909090909090909,,,12.88056206088993,0.5,0.045454545454545456,0.0423728813559322,0.009708737864077669,0.03773584905660377,0.0125,0.04093567251461988,0.01092896174863388,,,0.03333333333333333,0.016666666666666666,0.02564102564102564,0.030303030303030304,0.06521739130434782,0.022222222222222223,,,0.11363636363636363,0.6,0.6,0.3333333333333333,0.06818181818181818,1.0,1.0,0.13636363636363635,0.5,0.5,0.6666666666666666,,,,0.2222222222222222,1.0,0.7954545454545454,0.5354568181818181,0.5104,0.573111111111111,0.043478260869565216,0.125,0.15873015873015872,0.20634920634920634,10.700000000000001,0.22774869109947643,7.0,14.0,2.0,2.0,6.0,6.0,16.0,,3.0,,1.0,13.0,30.0,2.0,5.0,2.0,7.0,39.0,,16.0,6.0,6.0,4.0,2.0,2.0,,,,,2.0,,1.0,0.43333333333333335,0.4,0.2857142857142857,0.43333333333333335,0.6818181818181818,,0.125,0.6666666666666666,0.3181818181818182,0.5,0.5,1.0,0.36363636363636365,0.375,0.375,1.0,0.25,0.375,,,0.6666666666666666,0.3333333333333333,0.1111111111111111,,0.375,24.493333333333336,2.0,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,True,,,,
2449,1610612754,Luis Scola,Luis Scola,2449,IND,22587.0,376,9,720,720,153,177,89,1440,30.0,51,9.0,19.0,5.0,7.0,13.0,25.0,27.0,59.0,70,135,21.0,164,753,12.0,28.0,29.0,9.0,20.0,7.0,25.0,98.0,42.0,10.0,8.0,13,23,7.0,2.0,56,7.0,21.0,25.0,53,6.0,84,29.0,113,,5.0,3.0,2.0,13.0,1.0,7.0,5.0,6.0,,18,2.0,19.0,43.0,4.0,2.0,43,9.0,1.0,40.0,4.0,20.0,2.0,9.0,8.0,9.0,5.0,1.0,25.0,153,2.0,2.0,0.7,0.7538461538461538,0.5185185185185185,0.42857142857142855,0.45,0.5143884892086331,0.42857142857142855,0.4090909090909091,0.5222929936305732,0.4393939393939394,0.46296296296296297,0.05925925925925926,0.11764705882352941,21.186440677966104,0.7222222222222222,0.2857142857142857,0.20622568093385213,0.09090909090909091,0.2604166666666667,0.058823529411764705,0.22096317280453256,0.08,0.05405405405405406,0.16666666666666666,0.06593406593406594,0.06896551724137931,0.18604651162790697,0.2112676056338028,0.22,0.2948717948717949,,0.5555555555555556,0.3669064748201439,0.5882352941176471,0.6666666666666666,0.6,0.17985611510791366,0.52,0.5652173913043478,0.4244604316546763,0.4576271186440678,0.4576271186440678,0.9629629629629629,0.6785714285714286,0.47368421052631576,0.2222222222222222,0.3181818181818182,0.7142857142857143,0.39568345323741005,0.4764287769784173,0.5103428571428571,0.44452954545454537,0.12903225806451613,0.13245033112582782,0.17682926829268292,0.1524390243902439,10.154814814814815,0.2125,1.0,3.0,,,1.0,,1.0,,,,1.0,1.0,4.0,,,,2.0,3.0,,1.0,,10.0,5.0,5.0,4.0,1.0,3.0,4.0,1.0,,,1.0,0.25,,,0.25,0.02877697841726619,0.08,0.1111111111111111,0.38461538461538464,0.02158273381294964,0.3333333333333333,0.3333333333333333,1.0,0.007194244604316547,,,,,,,,0.045454545454545456,,0.045454545454545456,,,24.349999999999998,,5.0,,,,0.03125,,,,,,,,,1.0,,1.0,0.05263157894736842,,,,,,True,,,,
203524,1610612754,Solomon Hill,Solomon Hill,203524,IND,24892.0,415,-64,792,786,204,228,98,1578,26.0,50,5.0,9.0,9.0,17.0,9.0,20.0,5.0,17.0,40,87,30.0,143,844,7.0,13.0,24.0,11.0,21.0,11.0,36.0,18.0,62.0,10.0,11.0,10,21,5.0,3.0,53,3.0,17.0,15.0,23,2.0,40,20.0,60,5.0,13.0,5.0,8.0,18.0,3.0,11.0,9.0,7.0,1.0,27,4.0,13.0,25.0,1.0,,30,1.0,1.0,38.0,2.0,18.0,2.0,1.0,1.0,1.0,1.0,,36.0,204,1.0,2.0,0.225,0.2571428571428571,0.45977011494252873,0.5384615384615384,0.5238095238095238,0.452,0.4722222222222222,0.46296296296296297,0.5,0.5714285714285714,0.5294117647058824,0.12643678160919541,0.18,18.826135105204873,0.6666666666666666,0.06451612903225806,0.08984375,0.06319702602230483,0.13761467889908258,0.024793388429752067,0.10410958904109589,0.05128205128205128,0.05747126436781609,0.05263157894736842,0.08045977011494253,0.023255813953488372,0.03488372093023256,0.1388888888888889,0.10204081632653061,0.12790697674418605,0.08196721311475409,1.0,0.4,0.52,0.6341463414634146,0.3076923076923077,0.16,0.45,0.5,0.136,0.29411764705882354,0.29411764705882354,0.2,0.5,0.5555555555555556,,0.6296296296296297,0.5294117647058824,0.704,0.5248708000000002,0.542229411764706,0.5614981481481481,0.1276595744680851,0.17475728155339806,0.16783216783216784,0.2517482517482518,6.2183908045977025,0.25757575757575757,3.0,14.0,1.0,,1.0,8.0,24.0,1.0,4.0,1.0,5.0,11.0,38.0,1.0,5.0,1.0,6.0,30.0,3.0,24.0,8.0,11.0,9.0,2.0,2.0,1.0,2.0,,3.0,,,0.9090909090909091,0.2894736842105263,0.2,0.16666666666666666,0.2894736842105263,0.304,0.1,0.17391304347826086,,0.112,0.21428571428571427,0.21428571428571427,1.0,0.192,0.3333333333333333,0.3333333333333333,0.875,0.05555555555555555,0.2222222222222222,0.25,,0.037037037037037035,,0.18518518518518517,0.2,0.3333333333333333,24.971052631578946,,7.0,3.0,1.0,,0.02857142857142857,,,,,,,,,,3.0,,,,,,,,True,,,,
