EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Fouls,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,Steals,BadPassSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,OffensiveGoaltends,3SecondViolations,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Arc3FGM,Arc3FGA,NonHeaveArc3FGA,NonHeaveArc3FGM,DefCorner3ReboundPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,LongMidRangeFGM,LongMidRangeFGA,PenaltyFtPoints,Arc3Assists,AtRimAssists,LostBallSteals,SecondChanceTurnovers,BlockingFoulsDrawn,Technical Free Throw Trips,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyArc3FGA,BadPassOutOfBoundsTurnovers,PenaltyArc3Frequency,Offensive Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffShortMidRangeReboundPct,SecondChanceFtPoints,Loose Ball Fouls,BlockedShortMidRange,RecoveredBlocks,BlocksRecoveredPct,LongMidRangePctAssisted,PenaltyArc3FGM,BadPassTurnovers,PenaltyArc3Accuracy,SecondChanceArc3FGA,SecondChanceFG3A,FTOffRebounds,StepOutOfBoundsTurnovers,Clear Path Fouls,OffFTReboundPct,SecondChanceArc3Frequency,SecondChanceCorner3FGA,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3Frequency,SelfOReb,Travels,SelfORebPct,on,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,BlockingFouls,Charge Fouls,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Defensive 3 Seconds Violations,HeaveAttempts,3pt And 1 Free Throw Trips,HeaveMakes
1890,1610612739,Shawn Marion,Shawn Marion,1890,CLE,735.0,12,4,23,22,8.0,1.0,2.0,45,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,22,1.0,1.0,3.0,2.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.8333333333333334,1.5,0.8333333333333334,1.5,0.3333333333333333,12.0,0.1666666666666666,0.5,0.2142857142857142,0.25,1.0,0.6666666666666666,0.5,0.5,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.4728333333333332,0.6315,0.6,9.3,22.9,0.3478260869565217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
200811,1610612739,Lou Amundson,Lou Amundson,200811,CLE,4761.0,79,-20,159,155,66.0,53.0,18.0,314,2.0,6.0,,,,,4.0,12.0,,,11.0,162,,,2.0,6.0,,3.0,9.0,15.0,20.0,11.0,,,,2.0,66.0,0.75,1.0,,,,,0.3333333333333333,0.3333333333333333,0.2,0.3928571428571428,0.2,,10.674157303370784,0.1607142857142857,0.2142857142857142,0.1714285714285714,0.05,0.2307692307692307,0.5,0.3333333333333333,0.4,1.0,,,,,,,0.5,0.5155083333333333,0.44044,0.1818181818181818,3.608333333333333,,0.4150943396226415,2.0,6.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,4.0,1.0,5.0,2.0,2.0,2.0,4.0,1.0,5.0,1.0,1.0,3.0,11.0,2.0,3.0,3.0,5.0,1.0,1.0,2.0,3.0,2.0,5.0,3.0,7.0,1.0,4.0,1.0,5.0,1.0,3.0,1.0,1.0,1.0,0.6666666666666666,0.2,0.6666666666666666,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.4,0.5,0.0638297872340425,0.074074074074074,0.0675675675675675,0.1538461538461538,0.0526315789473684,0.0476190476190476,0.1666666666666666,0.1538461538461538,0.2608695652173913,0.5,0.3333333333333333,0.4,0.5,0.6666666666666666,0.5,0.4,0.5,0.67885,0.2142857142857142,0.2142857142857142,0.3636363636363636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
201567,1610612739,Kevin Love,Kevin Love,201567,CLE,430.0,7,-4,13,13,10.0,,,26,,,,,,,,,1.0,1.0,3.0,19,,,,,3.0,2.0,,2.0,2.0,1.0,,,,,10.0,,,1.0,1.0,,1.0,,1.5,,1.5,,1.0,7.692307692307692,,1.0,0.25,,1.0,,,,,,,,,,,1.0,0.56355,,,,25.1,0.7692307692307693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
202681,1610612739,Kyrie Irving,Kyrie Irving,202681,CLE,1435.0,24,5,49,46,8.0,5.0,7.0,95,2.0,3.0,,,,,5.0,9.0,,2.0,15.0,44,,,1.0,2.0,,,3.0,3.0,3.0,1.0,,,,1.0,8.0,0.2,0.2,,,,,0.5555555555555556,0.4545454545454545,,0.5384615384615384,0.5,0.1818181818181818,30.35714285714285,0.1764705882352941,,0.1578947368421052,0.2222222222222222,,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.5,,,,,,,0.3636363636363636,0.4619318181818181,,0.0666666666666666,10.811111111111112,25.9,0.1632653061224489,1.0,2.0,,,,,5.0,,,,,,8.0,,,2.0,1.0,3.0,,1.0,,7.0,,,,,2.0,,4.0,,4.0,4.0,2.0,,,4.0,,7.0,2.0,4.0,,,,,,,,,,,1.0,,,,,,,,,,0.1666666666666666,0.1818181818181818,0.5,0.5,,,,,,,0.3076923076923077,0.3636363636363636,,,2.0,2.0,,,0.1818181818181818,,,,,2.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.3636363636363636,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544,1610612739,LeBron James,LeBron James,2544,CLE,471.0,8,-10,14,16,14.0,4.0,,30,,1.0,,,,,3.0,4.0,,1.0,7.0,20,,1.0,7.0,,,,,,,1.0,,,,7.0,14.0,,,,,,,0.75,0.6,0.6,0.7,0.7,0.2,49.99999999999999,,,,,,0.2,,,,,,,,,,0.6,0.44648,0.44648,1.0,8.799999999999999,26.1,1.0,2.0,2.0,,,2.0,2.0,1.0,,,,3.0,4.0,6.0,,,,1.0,1.0,1.0,,,3.0,,,,,,,,2.0,,2.0,2.0,,,1.0,,1.0,1.0,1.0,,,,,0.75,,,,,,,,,,,,,,,,,0.4,1.0,1.0,,,,0.4,1.0,,0.2,0.25,,,1.0,1.0,,,0.2,,,,,1.0,1.0,1.0,,,,,,,0.2,1.0,1.0,1.0,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
203805,1610612739,Will Cherry,Will Cherry,203805,CLE,2292.0,38,-14,75,76,37.0,29.0,9.0,151,1.0,1.0,,,,,1.0,7.0,1.0,4.0,8.0,81,,1.0,4.0,,3.0,,1.0,1.0,2.0,2.0,,,,4.0,37.0,,,1.0,0.25,,0.25,0.1428571428571428,0.2272727272727272,0.2,0.2857142857142857,0.2857142857142857,0.3636363636363636,18.823529411764707,0.0384615384615384,,0.0277777777777777,0.1,,0.0909090909090909,1.0,1.0,,,,,,,,0.8181818181818182,0.549859090909091,0.51075,0.5,4.642857142857143,26.125,0.4933333333333333,,5.0,,,,3.0,3.0,,,,1.0,4.0,2.0,,2.0,4.0,1.0,5.0,,2.0,,11.0,,1.0,,1.0,5.0,3.0,,2.0,,2.0,,1.0,,4.0,,6.0,,2.0,,,1.0,,0.25,,,0.2857142857142857,0.4,,,,0.0476190476190476,,0.03125,,,,,,,0.4545454545454545,,,,,,0.6,,,0.1538461538461538,0.2222222222222222,,1.0,4.0,4.0,1.0,,0.3636363636363636,0.25,0.25,1.0,0.25,,1.0,2.0,1.0,2.0,2.0,,,,0.0909090909090909,,,1.0,2.0,0.2,1.0,1.0,1.0,0.1428571428571428,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
202684,1610612739,Tristan Thompson,Tristan Thompson,202684,CLE,2166.0,36,-3,70,69,28.0,20.0,10.0,139,,1.0,,,,,7.0,12.0,,,18.0,71,,,8.0,8.0,,,4.0,4.0,10.0,2.0,3.0,1.0,3.0,8.0,28.0,0.5714285714285714,0.6666666666666666,,,,,0.5833333333333334,0.5833333333333334,1.0,0.5625,0.8,,19.51219512195122,0.1666666666666666,,0.1428571428571428,0.2727272727272727,,0.0833333333333333,,,,,,,,,,0.5833333333333334,0.5778916666666666,0.745,0.4444444444444444,6.091666666666668,,0.4,6.0,7.0,2.0,3.0,3.0,3.0,4.0,2.0,4.0,5.0,3.0,3.0,6.0,2.0,,1.0,2.0,3.0,,1.0,,8.0,2.0,4.0,,6.0,,,,,,,,1.0,,6.0,1.0,8.0,,2.0,,,,0.5,1.0,0.5,0.4166666666666667,,,,,,0.1818181818181818,0.1666666666666666,0.1764705882352941,0.1666666666666666,,,0.4,0.2,,0.5833333333333334,0.8571428571428571,0.8571428571428571,0.5,0.75,0.6666666666666666,1.0,1.0,0.5554,0.1428571428571428,0.1428571428571428,0.2777777777777778,,,,,,,,,,,1.0,4.0,2.0,2.0,,,,,,0.3333333333333333,0.25,0.25,,,,,2.0,2.0,0.5,1.0,1.0,2.0,2.0,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
203079,1610612739,Dion Waiters,Dion Waiters,203079,CLE,3028.0,50,-12,98,97,40.0,38.0,14.0,195,1.0,2.0,,1.0,,1.0,8.0,16.0,1.0,6.0,23.0,103,1.0,5.0,9.0,6.0,3.0,,2.0,2.0,3.0,3.0,,,,9.0,40.0,0.375,0.375,1.0,0.1666666666666666,0.2,0.1666666666666666,0.5,0.4318181818181818,0.3888888888888889,0.4791666666666667,0.45,0.2727272727272727,24.56140350877193,0.0588235294117647,,0.0476190476190476,,,0.0909090909090909,0.5,0.5,1.0,0.0454545454545454,,,,0.1111111111111111,,0.5454545454545454,0.5249909090909092,0.4927444444444445,0.391304347826087,10.187500000000002,24.83333333333333,0.4081632653061224,5.0,6.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,4.0,10.0,,,4.0,2.0,6.0,,,,14.0,1.0,,,1.0,3.0,3.0,3.0,1.0,2.0,4.0,2.0,1.0,,2.0,,4.0,,2.0,,,1.0,0.5,0.5,0.5,0.5,,,,0.75,,,0.0555555555555555,0.0204081632653061,,,0.0714285714285714,,0.125,0.0769230769230769,0.2727272727272727,0.8333333333333334,0.8333333333333334,0.4,1.0,0.5,0.1111111111111111,1.0,0.6675,0.0833333333333333,0.1111111111111111,0.0869565217391304,1.0,5.0,5.0,1.0,,0.2272727272727272,0.2,0.2,1.0,0.2,2.0,8.0,2.0,2.0,4.0,,,,,0.3636363636363636,0.25,0.25,4.0,,0.4444444444444444,,,,,,,,,,,1.0,1.0,0.25,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
203925,1610612739,Joe Harris,Joe Harris,203925,CLE,3179.0,53,-9,109,106,45.0,35.0,11.0,215,,1.0,1.0,6.0,,,2.0,4.0,4.0,12.0,16.0,108,,1.0,4.0,2.0,12.0,2.0,4.0,7.0,9.0,4.0,1.0,,1.0,4.0,45.0,0.5,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.75,16.528925619834713,0.1081081081081081,0.25,0.1333333333333333,0.1,0.25,0.0625,,,,0.375,0.1666666666666666,0.1666666666666666,1.0,,,0.875,0.567759375,0.5540625,0.25,8.6,24.575,0.4128440366972477,2.0,2.0,1.0,1.0,2.0,2.0,,1.0,2.0,2.0,2.0,3.0,2.0,2.0,,1.0,1.0,2.0,1.0,,,5.0,,1.0,1.0,2.0,1.0,1.0,2.0,2.0,,4.0,1.0,,,1.0,,,,,,,1.0,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,,,,0.5,0.1666666666666666,0.0344827586206896,,0.0196078431372549,,,,,0.0909090909090909,0.125,0.125,1.0,1.0,0.5,0.3333333333333333,1.0,0.5,1.0,0.5038833333333333,,,0.125,3.0,6.0,6.0,3.0,,0.375,0.5,0.5,1.0,0.5,,1.0,,,1.0,,,,,0.0625,,,1.0,1.0,0.25,,,,0.1428571428571428,,,1.0,,,,,2.0,,1.0,1.0,1.0,1.0,1.0,0.1428571428571428,0.3333333333333333,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
201985,1610612739,AJ Price,AJ Price,201985,CLE,1113.0,19,-5,39,37,19.0,17.0,3.0,76,3.0,3.0,,,,,5.0,8.0,,2.0,10.0,38,,1.0,6.0,2.0,,,3.0,3.0,3.0,,,,,6.0,19.0,0.2,0.2,,,,,0.625,0.5,0.6,0.4545454545454545,0.5,0.2,26.19047619047619,0.2307692307692307,,0.1875,,,0.3,1.0,1.0,,,,,,,,0.3,0.4382750000000001,0.3819,0.6,11.95,24.95,0.4871794871794871,,1.0,,,,,,,,,3.0,4.0,8.0,,1.0,1.0,2.0,3.0,1.0,1.0,,8.0,,,,,1.0,,,,,,,,,2.0,,2.0,,,,,,,0.75,,,0.125,1.0,,,,,,,,,,,,0.4285714285714285,0.1,,,,,,,,,,,,,2.0,2.0,,,0.2,,,,,2.0,4.0,,1.0,,1.0,,,,0.4,0.5,0.5,1.0,,0.2,1.0,1.0,1.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
