EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,LongMidRangeFGA,FG2A,OpponentPoints,PenaltyFG2A,ThreePtAssists,Assists,Arc3Assists,AssistPoints,PenaltyOffPossExcludingTakeFouls,Usage,LongMidRangeFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG3M,FG3A,FtPoints,Points,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,LostBallSteals,BlockingFouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,AtRimPctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LostBallTurnovers,LongMidRangeFGM,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShortMidRangeFGM,Charge Fouls,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PtsUnassisted2s,2pt And 1 Free Throw Trips,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFg2Pct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceFtPoints,PtsPutbacks,SelfOReb,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,OffAtRimReboundPct,OffShortMidRangeReboundPct,SelfORebPct,Offensive Fouls Drawn,on,Fg3aBlocked,LostBallOutOfBoundsTurnovers,BlockedAtRim,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,FG3APctBlocked,Arc3PctBlocked,FTOffRebounds,Travels,Offensive Fouls,BlockingFoulsDrawn,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,LongMidRangePctBlocked,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,PtsUnassisted3s,HeaveAttempts,Charge Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveMakes,Corner3PctBlocked,Clear Path Fouls,3pt And 1 Free Throw Trips
200779,1610612762,Steve Novak,Steve Novak,200779,UTA,105.0,2,-2.0,5,4,5.0,4.0,9,1.0,1.0,7.0,1.0,1.0,1.0,1.0,3.0,5.0,20.0,1.0,0.2399,0.2399,22.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202343,1610612762,Elliot Williams,Elliot Williams,202343,UTA,2507.0,42,8.0,83,83,44.0,24.0,166,2.0,6.0,79.0,4.0,1.0,4.0,,9.0,44.0,18.367346938775512,0.1538461538461538,0.4738384615384615,0.494425,10.2,0.5301204819277109,11.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,2.0,3.0,1.0,5.0,7.0,1.0,18.0,1.0,1.0,1.0,3.0,1.0,3.0,4.0,1.0,12.0,2.0,15.0,6.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,12.0,1.0,1.0,1.0,0.7142857142857143,1.0,0.75,0.7142857142857143,0.1666666666666666,0.25,0.6538461538461539,0.75,0.6875,0.6428571428571429,0.75,0.6666666666666666,0.5384615384615384,0.1666666666666666,0.5,0.75,0.0869565217391304,0.0555555555555555,0.073170731707317,0.0833333333333333,0.2,0.1,0.1538461538461538,0.5,0.5,1.0,0.1538461538461538,0.0769230769230769,1.0,1.0,1.0,0.4615384615384615,0.6666666666666666,0.6666666666666666,1.0,0.5,1.0,1.0,0.25,0.5,0.125,1.0,0.375,0.6666666666666666,0.6923076923076923,0.6666666666666666,0.48605,0.0714285714285714,0.1428571428571428,0.1666666666666666,0.6666666666666666,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202379,1610612762,Jeremy Evans,Jeremy Evans,202379,UTA,895.0,15,7.0,32,33,26.0,15.0,65,,3.0,22.0,2.0,1.0,2.0,1.0,5.0,26.0,10.526315789473683,,0.6093666666666667,0.5892,4.133333333333334,0.8125,4.0,,2.0,,1.0,1.0,,,,,,,,,,,,,,2.0,2.0,,,,,,,,2.0,2.0,,,,,1.0,1.0,,1.0,,,3.0,5.0,9.0,11.0,2.0,1.0,,,,,,,1.0,1.0,2.0,2.0,,2.0,,,,,,,,,,,,,0.25,,0.3333333333333333,,0.3333333333333333,,,0.3571428571428571,0.3333333333333333,0.3478260869565217,0.4,0.3333333333333333,0.4,0.6666666666666666,,,,0.3333333333333333,,,,,,,,,,,,0.5,,,,,,0.6666666666666666,,,,,,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,0.0833333333333333,0.25,0.125,0.25,0.25,0.3333333333333333,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202407,1610612762,Elijah Millsap,Elijah Millsap,202407,UTA,1419.0,24,3.0,48,49,28.0,13.0,97,3.0,5.0,48.0,3.0,,2.0,,4.0,28.0,19.29824561403509,0.3,0.5256000000000001,0.49132,11.6,0.5833333333333334,6.0,1.0,2.0,1.0,1.0,,2.0,2.0,,,,,2.0,3.0,1.0,2.0,1.0,4.0,5.0,,14.0,,1.0,2.0,3.0,1.0,1.0,2.0,,5.0,2.0,12.0,3.0,2.0,1.0,2.0,,1.0,1.0,,1.0,,1.0,1.0,2.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,,,,5.0,1.0,1.0,1.0,0.8,0.5,0.5,0.8,0.2,0.3333333333333333,0.7,0.75,0.5,0.7,0.75,0.5,0.5,0.2,,1.0,,0.0714285714285714,0.0416666666666666,,,0.125,0.2,0.5,1.0,1.0,,0.2,1.0,1.0,1.0,0.3,0.6666666666666666,0.6666666666666666,1.0,,,,0.2,1.0,,,0.4,0.5,0.7,0.6666666666666666,0.49215,,,0.2142857142857142,0.3571428571428571,24.660000000000004,,,,,1.0,,,,,,,,,,,0.5,,,,,,,,,,1.0,2.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203546,1610612762,Ian Clark,Ian Clark,203546,UTA,549.0,9,-2.0,21,20,14.0,9.0,41,,,24.0,,1.0,2.0,1.0,5.0,14.0,13.043478260869565,,0.4647,0.42105,,0.6666666666666666,2.0,,,,,,,,,,,,,2.0,,1.0,,,2.0,,,,,,,,,1.0,,,,,2.0,,,1.0,,1.0,,,1.0,,1.0,1.0,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,0.1666666666666666,0.1,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,25.7,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202324,1610612762,Derrick Favors,Derrick Favors,202324,UTA,263.0,4,-7.0,8,9,2.0,,17,1.0,3.0,13.0,,,,,,2.0,50.0,0.3333333333333333,0.5096333333333333,,8.5,0.25,,1.0,1.0,,,1.0,,,,,,,,,,,2.0,,,,4.0,,,,,,,,,,4.0,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,,,,,,,1.0,1.0,,,,,,0.6666666666666666,,0.6666666666666666,,,0.6666666666666666,,,,,,1.0,1.0,,0.5,1.0,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202330,1610612762,Gordon Hayward,Gordon Hayward,202330,UTA,732.0,12,-12.0,25,26,18.0,7.0,51,1.0,2.0,30.0,2.0,,2.0,,4.0,18.0,14.814814814814811,0.5,0.39295,0.39295,14.5,0.72,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,,,1.0,1.0,1.0,1.0,1.0,,2.0,,2.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.2,,0.1,,0.5,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202344,1610612762,Trevor Booker,Trevor Booker,202344,UTA,729.0,12,-6.0,23,22,12.0,6.0,45,3.0,5.0,29.0,1.0,1.0,1.0,,3.0,12.0,36.0,0.6,0.38138,0.3661,11.24,0.5217391304347826,2.0,1.0,1.0,,,1.0,,,,,,,,,,,2.0,,,2.0,6.0,,,,,,,,2.0,2.0,4.0,,,,,,1.0,,,,2.0,1.0,3.0,3.0,,,1.0,,1.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,,2.0,1.0,1.0,,,,,,0.4,,0.4,,,0.4285714285714285,,0.3333333333333333,,,,0.5,0.3333333333333333,0.4,0.375,0.5,,0.5,0.2,1.0,1.0,1.0,0.2,,,,,,,,,,,,,,,,,,0.2,,,,,,0.3333333333333333,,,,,,,,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203504,1610612762,Trey Burke,Trey Burke,203504,UTA,1077.0,18,-3.0,34,34,10.0,,68,4.0,7.0,34.0,2.0,1.0,2.0,1.0,5.0,10.0,29.26829268292683,0.3636363636363636,0.4754545454545455,0.47465,12.457142857142856,0.2941176470588235,4.0,1.0,2.0,,1.0,1.0,,,,,,,,4.0,,,3.0,,4.0,3.0,9.0,,,1.0,,,,,,,,,4.0,,1.0,1.0,,1.0,,,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,,1.0,3.0,3.0,3.0,2.0,,,,,,,,,0.4285714285714285,,0.2727272727272727,,,0.375,,,0.3636363636363636,0.1428571428571428,,,0.1666666666666666,0.2,0.1818181818181818,0.1666666666666666,,,0.1818181818181818,0.5,1.0,,0.0909090909090909,,,,,0.3636363636363636,,,,,,,0.5,,,,,,0.5454545454545454,,0.57585,0.1666666666666666,0.25,,,24.875,,,,,,,,,,,,,,,,0.5,,,,,,,,0.25,,,1.0,1.0,,,,1.0,0.25,0.25,,1.0,,1.0,1.0,,6.0,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203497,1610612762,Rudy Gobert,Rudy Gobert,203497,UTA,1384.0,23,12.0,45,45,19.0,12.0,90,,2.0,34.0,1.0,2.0,4.0,1.0,10.0,19.0,3.7037037037037033,,0.5099,0.3504,2.3,0.4222222222222222,6.0,1.0,2.0,,1.0,,,,,,,,,,,,1.0,,,,2.0,1.0,,,2.0,,,,,,,,,,,2.0,1.0,1.0,,1.0,,3.0,4.0,5.0,1.0,1.0,,,,,,,2.0,2.0,,,,,,,,,,,,0.5,,0.5,1.0,,0.5,1.0,,,,,,0.1764705882352941,,0.125,,0.5,,1.0,0.5,0.5,,,,,,,,,,,,,,1.0,,,,,,1.0,,0.6694,,,1.0,,,,1.0,1.0,1.0,,,,,3.0,,,3.0,3.0,2.0,,,0.5,0.0588235294117647,,0.0416666666666666,0.1111111111111111,,0.4,,0.6666666666666666,,,,,,,,,,,,,,,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
