EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,OpponentPoints,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Charge Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,Arc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGM,OffThreePtRebounds,DefThreePtRebounds,FTDefRebounds,ShootingFouls,BlockingFouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,ShortMidRangePctBlocked,DefFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,ShortMidRangeAssists,BadPassTurnovers,Travels,SecondChanceTurnovers,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,PenaltyFg3Pct,OffCorner3ReboundPct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Accuracy,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,Corner3Assists,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,FTOffRebounds,BlockedShortMidRange,OffFTReboundPct,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,HeaveAttempts,BlockedLongMidRange,OffensiveGoaltends,on
101142,1610612750,Ronny Turiaf,Ronny Turiaf,101142,MIN,77.0,1,-6,2,3,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
201147,1610612750,Corey Brewer,Corey Brewer,201147,MIN,3781.0,63,-21,131,129,260,153,50.0,51.0,15.0,7.0,13.0,2.0,2.0,1.0,5.0,3.0,2.0,2.0,1.0,1.0,9.0,18.0,2.0,9.0,27.0,3.0,3.0,1.0,7.0,1.0,5.0,6.0,8.0,12.0,6.0,2.0,1.0,2.0,4.0,2.0,6.0,2.0,3.0,1.0,14.0,4.0,3.0,3.0,4.0,7.0,1.0,10.0,5.0,5.0,1.0,1.0,5.0,2.0,1.0,6.0,3.0,4.0,1.0,8.0,1.0,11.0,4.0,2.0,8.0,50.0,1.0,2.0,0.6666666666666666,0.75,0.5,1.0,0.2,0.45,1.0,0.2,0.5192307692307693,0.875,0.4444444444444444,0.1,0.1111111111111111,0.15384615384615385,21.62162162162162,0.16666666666666666,0.07692307692307693,0.0784313725490196,0.06,0.06153846153846154,0.058823529411764705,0.1,0.07142857142857142,0.15789473684210525,0.1111111111111111,0.65,0.5384615384615384,0.6363636363636364,0.5714285714285714,0.15,0.1,1.0,1.0,1.0,0.05,0.05,0.6666666666666666,1.0,1.0,0.2,0.75,0.5750299999999999,0.5518,0.5939,0.16666666666666666,0.18181818181818182,0.25925925925925924,0.2962962962962963,3.7333333333333334,24.5,0.3816793893129771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
203133,1610612750,Robbie Hummel,Robbie Hummel,203133,MIN,5293.0,88,-55,173,170,343,225,57.0,64.0,20.0,,1.0,,1.0,,1.0,2.0,3.0,10.0,1.0,3.0,4.0,13.0,4.0,,11.0,,1.0,,,1.0,5.0,,2.0,8.0,,,3.0,1.0,1.0,1.0,2.0,1.0,1.0,,5.0,,9.0,13.0,1.0,14.0,,1.0,1.0,,,,1.0,,,1.0,1.0,16.0,,4.0,1.0,,,,2.0,57.0,1.0,,1.0,1.0,0.3076923076923077,,0.2,0.3235294117647059,,0.14285714285714285,0.3235294117647059,,0.14285714285714285,0.23529411764705882,0.07692307692307693,,9.326424870466322,,0.16981132075471697,,0.14666666666666667,0.012987012987012988,,,,0.26666666666666666,,0.058823529411764705,,,,0.11764705882352941,0.5882352941176471,0.3,0.3,1.0,0.058823529411764705,0.17647058823529413,1.0,,0.14285714285714285,,0.29411764705882354,0.4541588235294118,,0.4936714285714286,,,,0.18181818181818182,15.692307692307692,24.275,0.32947976878612717,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,11.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.25,0.25,0.5,0.3333333333333333,0.09090909090909091,0.038461538461538464,0.047619047619047616,0.10526315789473684,0.15789473684210525,0.15384615384615385,0.5,0.5,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2857142857142857,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
203897,1610612750,Zach LaVine,Zach LaVine,203897,MIN,28526.0,475,-239,955,941,1896,1179,258.0,187.0,99.0,30.0,46.0,3.0,5.0,9.0,12.0,22.0,20.0,50.0,6.0,32.0,56.0,118.0,38.0,21.0,175.0,4.0,7.0,3.0,11.0,12.0,31.0,4.0,37.0,40.0,72.0,2.0,32.0,4.0,56.0,11.0,67.0,11.0,21.0,24.0,145.0,9.0,27.0,53.0,12.0,65.0,1.0,13.0,7.0,6.0,28.0,4.0,17.0,4.0,9.0,45.0,12.0,43.0,2.0,23.0,1.0,27.0,13.0,1.0,37.0,258.0,2.0,1.0,0.35714285714285715,0.36363636363636365,0.4745762711864407,0.5714285714285714,0.3870967741935484,0.4935897435897436,0.36363636363636365,0.4024390243902439,0.5177514792899408,0.4230769230769231,0.42045454545454547,0.24358974358974358,0.03389830508474576,0.06521739130434782,20.0,0.6222222222222222,0.09608540925266904,0.02452316076294278,0.117096018735363,0.026726057906458798,0.04395604395604396,0.018691588785046728,0.01775147928994083,0.1414141414141414,0.012658227848101266,0.2948717948717949,0.6521739130434783,0.6976744186046512,0.3333333333333333,0.14102564102564102,0.32051282051282054,0.4,0.4,0.45,0.038461538461538464,0.20512820512820512,0.45454545454545453,0.6,0.2926829268292683,0.75,0.5384615384615384,0.507849358974359,0.5061,0.4971317073170731,0.07738095238095238,0.1,0.06285714285714286,0.21142857142857144,10.372033898305085,24.928947368421056,0.27015706806282724,6.0,12.0,8.0,14.0,10.0,33.0,12.0,3.0,23.0,3.0,27.0,,,,,3.0,2.0,2.0,2.0,,0.7857142857142857,0.3684210526315789,0.3684210526315789,0.045454545454545456,0.11538461538461539,0.15753424657534246,0.036585365853658534,0.030303030303030304,0.0989010989010989,0.04395604395604396,0.18627450980392157,,0.2727272727272727,0.2857142857142857,0.16666666666666666,0.375,0.375,0.75,0.1951219512195122,0.375,2.0,1.0,2.0,3.0,3.0,4.0,3.0,9.0,11.0,19.0,4.0,2.0,1.0,1.0,0.3,0.0625,0.09090909090909091,0.3333333333333333,0.3333333333333333,1.0,0.09090909090909091,0.2727272727272727,0.04878048780487805,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2755,1610612750,Kevin Martin,Kevin Martin,2755,MIN,78151.0,1303,-253,2585,2563,5148,2931,700.0,573.0,312.0,43.0,70.0,7.0,14.0,10.0,17.0,119.0,105.0,245.0,39.0,152.0,192.0,434.0,191.0,170.0,779.0,17.0,44.0,5.0,60.0,49.0,114.0,77.0,250.0,210.0,174.0,8.0,152.0,22.0,77.0,12.0,89.0,10.0,33.0,29.0,190.0,13.0,67.0,123.0,19.0,142.0,7.0,33.0,23.0,10.0,43.0,3.0,33.0,4.0,16.0,76.0,17.0,76.0,1.0,125.0,2.0,193.0,70.0,26.0,244.0,688.0,4.0,21.0,0.546875,0.5585106382978723,0.4423963133640553,0.38636363636363635,0.4298245614035088,0.4872,0.4230769230769231,0.5210843373493976,0.5417256011315418,0.44029850746268656,0.5960591133004927,0.3056,0.05069124423963134,0.11428571428571428,26.551373346897254,0.5657894736842105,0.08622908622908623,0.01314459049544995,0.10267471958584987,0.01539708265802269,0.014598540145985401,0.012944983818770227,0.012315270935960592,0.1288135593220339,0.021341463414634148,0.112,0.6142857142857143,0.6935483870967742,0.5348837209302325,0.1904,0.392,0.42857142857142855,0.4375,0.6476190476190476,0.0624,0.2432,0.2153846153846154,0.5,0.10240963855421686,0.5882352941176471,0.4176,0.47719816,0.4789698275862069,0.45782168674698787,0.10425844346549193,0.14285714285714285,0.07702182284980745,0.3209242618741977,12.827188940092165,24.772774869109956,0.27079303675048355,44.0,53.0,41.0,75.0,52.0,192.0,53.0,6.0,52.0,4.0,34.0,4.0,3.0,9.0,2.0,7.0,,,1.0,1.0,0.8533333333333334,0.39267015706806285,0.39267015706806285,0.07563025210084033,0.05063291139240506,0.13612565445026178,0.024489795918367346,0.015228426395939087,0.042801556420233464,0.08,0.16433566433566432,1.0,0.3697478991596639,0.4,0.3181818181818182,0.34868421052631576,0.3509933774834437,0.8301886792452831,0.2469879518072289,0.34868421052631576,22.0,5.0,11.0,16.0,20.0,21.0,25.0,33.0,15.0,27.0,10.0,5.0,5.0,14.0,0.4807692307692308,0.0625,0.052083333333333336,0.5641025641025641,0.5789473684210527,0.9090909090909091,0.07692307692307693,0.24615384615384617,0.06626506024096386,0.4878048780487805,1.0,5.0,6.0,7.0,2.0,2.0,4.0,1.0,14.0,1.0,1.0,1.0,0.3333333333333333,0.010471204188481676,0.02040816326530612,0.02564102564102564,0.006578947368421052,0.2857142857142857,0.2,1.0,0.375,1.0,0.45454545454545453,0.005235602094240838,,,,,,,,,,True
201152,1610612750,Thaddeus Young,Thaddeus Young,201152,MIN,25221.0,420,-4,836,827,1663,893,226.0,192.0,102.0,36.0,54.0,5.0,8.0,11.0,18.0,44.0,7.0,28.0,2.0,10.0,63.0,126.0,12.0,18.0,159.0,8.0,14.0,2.0,21.0,20.0,38.0,3.0,43.0,58.0,68.0,12.0,10.0,9.0,17.0,3.0,20.0,1.0,11.0,4.0,43.0,13.0,31.0,49.0,19.0,68.0,1.0,22.0,10.0,12.0,10.0,,2.0,1.0,6.0,12.0,1.0,31.0,,22.0,1.0,25.0,13.0,1.0,41.0,223.0,2.0,,0.4603174603174603,0.5087719298245614,0.5,0.5714285714285714,0.5263157894736842,0.5108695652173914,0.59375,0.5,0.5335570469798657,0.6176470588235294,0.5119047619047619,0.08695652173913043,0.07142857142857142,0.1111111111111111,16.965226554267648,0.8333333333333334,0.12601626016260162,0.04100946372239748,0.11827956989247312,0.04336734693877551,0.04395604395604396,0.07407407407407407,0.00847457627118644,0.11627906976744186,0.017241379310344827,0.391304347826087,0.6666666666666666,0.75,0.4444444444444444,0.3188405797101449,0.2028985507246377,0.25,0.25,0.42857142857142855,0.014492753623188406,0.07246376811594203,0.5,0.625,0.45,0.6111111111111112,0.4782608695652174,0.4904620437956205,0.4874321428571428,0.48386625,0.08783783783783784,0.09558823529411764,0.1320754716981132,0.27044025157232704,7.082539682539682,25.75,0.2703349282296651,20.0,4.0,2.0,5.0,2.0,15.0,4.0,4.0,13.0,5.0,15.0,1.0,1.0,1.0,4.0,,4.0,3.0,4.0,3.0,1.0,0.4166666666666667,0.4166666666666667,0.06818181818181818,0.18518518518518517,0.10317460317460317,0.05333333333333334,0.06349206349206349,0.09411764705882353,0.17333333333333334,0.10101010101010101,0.75,0.45454545454545453,0.4878048780487805,0.5,0.4,0.4,1.0,0.05,0.4,1.0,1.0,,1.0,,2.0,,,2.0,4.0,,2.0,2.0,3.0,,,0.1111111111111111,0.5,0.5,1.0,0.0625,0.0625,,,1.0,,,1.0,,2.0,,,,,,,0.5,,,,,,1.0,1.0,,,,,2.0,1.0,0.125,,,,,,,True
201593,1610612750,Nikola Pekovic,Nikola Pekovic,201593,MIN,32153.0,536,-38,1055,1040,2095,1146,245.0,157.0,151.0,57.0,107.0,17.0,38.0,5.0,15.0,106.0,3.0,7.0,,,92.0,220.0,,67.0,251.0,19.0,46.0,20.0,58.0,11.0,32.0,15.0,37.0,120.0,64.0,26.0,,27.0,18.0,2.0,20.0,2.0,9.0,7.0,42.0,55.0,72.0,101.0,60.0,161.0,3.0,14.0,9.0,5.0,11.0,1.0,17.0,2.0,7.0,28.0,6.0,41.0,1.0,68.0,7.0,80.0,37.0,8.0,37.0,243.0,2.0,8.0,0.6521739130434783,0.759493670886076,0.41818181818181815,0.41304347826086957,0.34375,0.41818181818181815,0.41304347826086957,0.34375,0.492156862745098,0.5087719298245614,0.43023255813953487,,0.12272727272727273,0.14018691588785046,22.952149229521492,0.39285714285714285,0.2188449848024316,0.12387387387387387,0.18762886597938144,0.11235955056179775,0.10526315789473684,0.10738255033557047,0.15432098765432098,0.17266187050359713,0.030303030303030304,0.4863636363636364,0.5327102803738317,0.6195652173913043,0.6491228070175439,0.4818181818181818,0.031818181818181815,0.42857142857142855,0.5,1.0,,,0.8260869565217391,0.4473684210526316,0.46875,0.3333333333333333,0.4863636363636364,0.48046090909090905,0.5480181818181817,0.4688062500000001,0.14979757085020243,0.14979757085020243,0.23107569721115537,0.14741035856573706,4.57090909090909,,0.23222748815165878,32.0,,,,,,,5.0,19.0,10.0,18.0,2.0,3.0,10.0,,,7.0,4.0,7.0,4.0,,,,0.10377358490566038,0.30303030303030304,0.12179487179487179,0.05555555555555555,0.05714285714285714,0.25961538461538464,0.2441860465116279,0.1092436974789916,0.5714285714285714,0.3018867924528302,0.3368421052631579,0.625,,,,,,,,,,,,,,2.0,4.0,1.0,3.0,,10.0,,0.05,0.16216216216216217,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,,,0.23529411764705882,,,,,,,,3.0,,1.0,2.0,1.0,,,,True
201937,1610612750,Ricky Rubio,Ricky Rubio,201937,MIN,29284.0,488,-2,976,967,1943,1024,231.0,212.0,133.0,9.0,30.0,1.0,2.0,,6.0,7.0,31.0,78.0,9.0,28.0,44.0,115.0,37.0,34.0,155.0,4.0,11.0,,23.0,8.0,23.0,21.0,46.0,34.0,54.0,,28.0,8.0,122.0,19.0,141.0,14.0,61.0,39.0,301.0,8.0,43.0,74.0,11.0,85.0,2.0,29.0,15.0,14.0,34.0,9.0,13.0,3.0,5.0,47.0,13.0,43.0,,56.0,3.0,43.0,11.0,11.0,43.0,220.0,5.0,9.0,0.38636363636363635,0.38636363636363635,0.3826086956521739,0.36363636363636365,0.34782608695652173,0.3980263157894737,0.5476190476190477,0.44642857142857145,0.4479768786127168,0.5476190476190477,0.5476190476190477,0.24342105263157895,0.06956521739130435,0.26666666666666666,19.469026548672566,0.723404255319149,0.13354037267080746,0.021164021164021163,0.15869565217391304,0.023060796645702306,0.018518518518518517,0.02702702702702703,0.018867924528301886,0.192,0.022988505747126436,0.19736842105263158,0.3,0.4090909090909091,0.3333333333333333,0.046052631578947366,0.5131578947368421,0.3974358974358974,0.3974358974358974,0.45161290322580644,0.05921052631578947,0.18421052631578946,0.09523809523809523,0.5,0.21428571428571427,,0.4407894736842105,0.48690625,0.4860916666666667,0.4788321428571428,0.06790123456790123,0.088,0.14838709677419354,0.2967741935483871,13.97913043478261,24.48648648648649,0.23668032786885246,4.0,11.0,5.0,11.0,5.0,24.0,11.0,3.0,30.0,1.0,18.0,5.0,1.0,1.0,,10.0,1.0,1.0,1.0,1.0,0.7272727272727273,0.2972972972972973,0.2972972972972973,,0.03225806451612903,0.21739130434782608,0.030303030303030304,0.02666666666666667,0.06363636363636363,0.13793103448275862,0.18518518518518517,1.0,0.5714285714285714,0.5714285714285714,,0.39285714285714285,0.4074074074074074,0.7272727272727273,0.17857142857142858,0.39285714285714285,,4.0,,6.0,3.0,10.0,3.0,9.0,22.0,29.0,,2.0,2.0,1.0,0.6,0.041666666666666664,0.3333333333333333,,,,0.19047619047619047,0.2857142857142857,,0.6,,,5.0,5.0,1.0,5.0,,,,,,,0.5,0.02702702702702703,,,0.03571428571428571,1.0,,,0.8333333333333334,0.4,,,,,,,,,,,,True
2590,1610612750,Mo Williams,Mo Williams,2590,MIN,11470.0,191,23,376,368,744,398,138.0,119.0,43.0,1.0,2.0,,,1.0,1.0,4.0,10.0,21.0,,18.0,13.0,27.0,18.0,17.0,61.0,,,5.0,5.0,3.0,9.0,15.0,27.0,2.0,24.0,,18.0,1.0,37.0,10.0,47.0,8.0,17.0,13.0,104.0,3.0,12.0,15.0,3.0,18.0,1.0,3.0,2.0,1.0,9.0,3.0,5.0,1.0,2.0,14.0,6.0,19.0,1.0,14.0,1.0,20.0,2.0,6.0,27.0,136.0,4.0,6.0,0.07692307692307693,0.07692307692307693,0.48148148148148145,,0.3333333333333333,0.4888888888888889,,0.375,0.5555555555555556,0.625,0.5625,0.4,0.037037037037037035,0.5,15.668202764976959,0.6428571428571429,0.1111111111111111,0.021897810218978103,0.09433962264150944,0.017543859649122806,0.027777777777777776,0.019230769230769232,0.02040816326530612,0.19047619047619047,0.043478260869565216,0.044444444444444446,0.5,1.0,,0.08888888888888889,0.4666666666666667,0.47619047619047616,0.47619047619047616,0.1,,0.4,,,0.0625,1.0,0.4444444444444444,0.4513955555555556,0.495225,0.429784375,0.0625,0.06896551724137931,0.08196721311475409,0.4426229508196721,15.692592592592595,25.566666666666666,0.3670212765957447,2.0,6.0,7.0,6.0,7.0,9.0,6.0,,3.0,,7.0,1.0,,,,2.0,4.0,3.0,4.0,1.0,0.5,0.3333333333333333,0.3333333333333333,,,0.058823529411764705,,,0.05714285714285714,0.06451612903225806,0.05128205128205128,0.25,0.5,0.5,,0.3333333333333333,0.3333333333333333,0.5,0.4375,0.3333333333333333,,,,2.0,2.0,2.0,2.0,9.0,7.0,7.0,,,1.0,,0.2857142857142857,,0.08333333333333333,,,,,1.0,,0.2857142857142857,,,,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,0.05263157894736842,,1.0,,,,,,,,True
203476,1610612750,Gorgui Dieng,Gorgui Dieng,203476,MIN,35117.0,585,-111,1159,1150,2309,1311,356.0,289.0,136.0,31.0,58.0,12.0,26.0,7.0,14.0,49.0,12.0,28.0,,2.0,66.0,135.0,2.0,52.0,184.0,13.0,31.0,8.0,34.0,14.0,34.0,19.0,47.0,84.0,48.0,24.0,1.0,14.0,27.0,9.0,36.0,9.0,10.0,14.0,81.0,42.0,70.0,112.0,49.0,161.0,4.0,18.0,12.0,6.0,16.0,4.0,16.0,,7.0,32.0,12.0,56.0,,58.0,4.0,70.0,34.0,4.0,46.0,353.0,5.0,3.0,0.6363636363636364,0.7777777777777778,0.4888888888888889,0.41935483870967744,0.4117647058823529,0.48175182481751827,0.40625,0.4,0.5443786982248521,0.4594594594594595,0.5108695652173914,0.014598540145985401,0.1037037037037037,0.10344827586206896,15.227272727272728,0.5,0.2,0.09905660377358491,0.1941747572815534,0.08872458410351201,0.06896551724137931,0.064,0.14207650273224043,0.15833333333333333,0.07272727272727272,0.4233576642335766,0.5344827586206896,0.5961538461538461,0.5806451612903226,0.35766423357664234,0.20437956204379562,0.42857142857142855,0.42857142857142855,0.75,,0.014598540145985401,0.8125,0.46153846153846156,0.4,0.5,0.43795620437956206,0.4890444852941177,0.5549683333333333,0.49328142857142865,0.20606060606060606,0.2085889570552147,0.18478260869565216,0.2554347826086957,6.994814814814813,40.65,0.3071613459879206,23.0,,1.0,,1.0,,,6.0,30.0,12.0,31.0,2.0,5.0,5.0,3.0,4.0,34.0,29.0,34.0,17.0,,,,0.16326530612244897,0.36363636363636365,0.18181818181818182,0.05128205128205128,0.05434782608695652,0.19696969696969696,0.25510204081632654,0.1774193548387097,0.5,0.46938775510204084,0.5609756097560976,0.6521739130434783,,,,0.02857142857142857,,,,,1.0,,1.0,,,3.0,9.0,5.0,2.0,2.0,6.0,,0.04,0.1951219512195122,,,,,0.03125,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0.02564102564102564,5.0,1.0,,1.0,1.0,,True
