EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG3A,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3A,HeaveAttempts,NonHeaveArc3FGA,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Loose Ball Fouls,Offensive Fouls Drawn,BlockingFoulsDrawn,TwoPtShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,FG3APct,AtRimPctBlocked,OffCorner3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls Drawn,2pt And 1 Free Throw Trips,OffensiveGoaltends,Corner3FGM,PenaltyCorner3FGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,Fg3aBlocked,BlockedShortMidRange,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LongMidRangePctBlocked,FTOffRebounds,BlockedCorner3,OffFTReboundPct,on,BlockedLongMidRange
101106,1610612744,Andrew Bogut,Andrew Bogut,101106,GSW,5256.0,88,-14,166,168,20.0,11,19.0,334,11.0,14.0,6.0,8.0,4.0,4.0,1.0,3.0,12.0,17.0,1.0,25.0,206,6.0,8.0,12.0,4.0,5.0,1.0,9.0,18.0,6.0,6.0,1.0,2.0,2.0,4.0,2.0,2.0,10.0,1.0,10.0,7.0,12.0,2.0,21.0,11.0,32.0,1.0,1.0,1.0,6.0,6.0,3.0,9.0,1.0,4.0,1.0,9.0,1.0,1.0,6.0,3.0,2.0,1.0,4.0,4.0,4.0,3.0,1.0,1.0,9.0,20.0,1.0,0.75,1.0,0.7058823529411765,0.75,0.8,0.7058823529411765,0.75,0.8,0.6944444444444444,0.75,0.75,0.058823529411764705,0.3333333333333333,14.361702127659575,0.6666666666666666,0.6666666666666666,0.21818181818181817,0.19230769230769232,0.3333333333333333,0.058823529411764705,0.25,0.15942028985507245,0.06666666666666667,0.26666666666666666,0.22727272727272727,0.06666666666666667,0.2777777777777778,0.2777777777777778,0.10526315789473684,0.2857142857142857,0.42857142857142855,0.25,0.75,0.8235294117647058,0.7857142857142857,0.7857142857142857,0.7272727272727273,0.17647058823529413,0.3333333333333333,0.5,1.0,1.0,0.75,0.5,0.8,1.0,0.8235294117647058,0.5816705882352942,0.6416571428571428,0.59588,0.48,0.36,2.1176470588235294,0.12048192771084337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
101127,1610612744,Jarrett Jack,Jarrett Jack,101127,GSW,10354.0,173,-43,347,330,128.0,110,47.0,677,5.0,10.0,,,4.0,6.0,8.0,18.0,19.0,47.0,15.0,53.0,383,3.0,5.0,9.0,13.0,27.0,6.0,32.0,6.0,32.0,,2.0,22.0,8.0,30.0,3.0,7.0,68.0,2.0,3.0,10.0,10.0,,20.0,5.0,25.0,,4.0,3.0,12.0,4.0,5.0,17.0,5.0,6.0,,10.0,,,14.0,1.0,16.0,4.0,2.0,2.0,2.0,1.0,,,32.0,128.0,1.0,0.15789473684210525,0.15789473684210525,0.40425531914893614,0.6,0.48148148148148145,0.35185185185185186,0.5,0.41935483870967744,0.4274193548387097,0.5625,0.47058823529411764,0.0425531914893617,,19.75,0.7058823529411765,,0.10101010101010101,0.024,0.19607843137254902,0.05128205128205128,0.13333333333333333,0.03048780487804878,0.03225806451612903,0.022222222222222223,0.02040816326530612,0.034482758620689655,0.058823529411764705,0.09090909090909091,0.15625,0.16666666666666666,0.26666666666666666,,0.5,0.18518518518518517,0.5,0.625,,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.25,,,,0.1935483870967742,0.6666666666666666,0.3148148148148148,0.42923490566037736,0.39816999999999997,0.42758,0.16981132075471697,0.6037735849056604,11.544680851063827,0.3688760806916426,6.0,19.0,3.0,1.0,1.0,4.0,3.0,7.0,1.0,3.0,4.0,1.0,3.0,5.0,7.0,8.0,1.0,3.0,8.0,1.0,1.0,2.0,4.0,3.0,0.12962962962962962,0.2,0.1,0.35185185185185186,0.3157894736842105,0.3157894736842105,0.16666666666666666,0.05555555555555555,0.07407407407407407,0.16666666666666666,0.03225806451612903,0.0967741935483871,0.06896551724137931,0.0784313725490196,27.928571428571423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201171,1610612744,Carl Landry,Carl Landry,201171,GSW,14758.0,246,-33,489,477,175.0,139,67.0,966,22.0,35.0,9.0,12.0,5.0,9.0,15.0,28.0,52.0,100.0,38.0,142.0,539,10.0,14.0,30.0,17.0,37.0,15.0,49.0,72.0,32.0,14.0,6.0,11.0,6.0,17.0,4.0,3.0,40.0,5.0,17.0,10.0,28.0,2.0,40.0,22.0,62.0,4.0,7.0,3.0,6.0,2.0,13.0,19.0,3.0,12.0,3.0,29.0,1.0,4.0,43.0,2.0,52.0,3.0,2.0,2.0,2.0,2.0,1.0,,49.0,175.0,5.0,0.6923076923076923,0.8,0.52,0.7142857142857143,0.4594594594594595,0.52,0.7142857142857143,0.4594594594594595,0.5772357723577236,0.7894736842105263,0.532608695652174,0.06,0.03571428571428571,25.132743362831857,0.3157894736842105,0.13333333333333333,0.18791946308724833,0.09826589595375723,0.13513513513513514,0.08771929824561403,0.17040358744394618,0.09565217391304348,0.2,0.05084745762711865,0.07246376811594203,0.09302325581395349,0.1702127659574468,0.19230769230769232,0.2,0.14285714285714285,0.12,0.09523809523809523,1.0,0.35,0.6285714285714286,0.7333333333333333,0.5909090909090909,0.28,0.5357142857142857,0.5555555555555556,0.6666666666666666,0.8571428571428571,0.75,0.2222222222222222,0.24324324324324326,0.5555555555555556,0.35,0.450004,0.523375,0.43151351351351347,0.2112676056338028,0.34507042253521125,9.571,0.35787321063394684,15.0,37.0,,,,,,,,10.0,,,,2.0,3.0,5.0,4.0,1.0,4.0,4.0,1.0,,26.0,3.0,,0.14285714285714285,0.07142857142857142,0.37,0.40540540540540543,0.40540540540540543,0.8666666666666667,,,,,,0.21666666666666667,0.21666666666666667,,2.0,1.0,2.0,1.0,1.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201939,1610612744,Stephen Curry,Stephen Curry,201939,GSW,11226.0,187,3,372,356,113.0,80,55.0,728,10.0,15.0,1.0,1.0,2.0,4.0,3.0,10.0,22.0,49.0,13.0,105.0,404,2.0,4.0,10.0,6.0,13.0,7.0,40.0,12.0,32.0,,1.0,33.0,7.0,40.0,4.0,17.0,87.0,,3.0,5.0,8.0,,13.0,3.0,16.0,2.0,5.0,,7.0,3.0,4.0,11.0,2.0,7.0,,12.0,,,15.0,,13.0,1.0,,,1.0,,,,40.0,113.0,,0.2727272727272727,0.2727272727272727,0.4489795918367347,0.5,0.46153846153846156,0.5,0.625,0.6111111111111112,0.5360824742268041,0.625,0.6666666666666666,0.02040816326530612,0.1,24.88479262672811,0.6363636363636364,,0.07272727272727272,0.024,0.08064516129032258,,0.0755813953488372,0.017341040462427744,,0.05405405405405406,0.019230769230769232,,0.058823529411764705,0.047619047619047616,0.11764705882352941,0.05263157894736842,0.125,0.03773584905660377,,0.16304347826086957,0.6666666666666666,0.6666666666666666,0.2,0.10869565217391304,0.3,0.3333333333333333,0.3333333333333333,0.125,1.0,,0.14814814814814814,0.5,0.6304347826086957,0.4751782608695652,0.4358416666666667,0.466224074074074,0.09523809523809523,0.38095238095238093,11.424489795918367,0.30376344086021506,9.0,24.0,5.0,1.0,1.0,38.0,13.0,43.0,4.0,,14.0,,38.0,3.0,10.0,6.0,5.0,2.0,4.0,,1.0,1.0,4.0,1.0,0.4673913043478261,,,0.2608695652173913,0.375,0.375,0.3333333333333333,0.05434782608695652,0.41304347826086957,0.125,0.037037037037037035,0.48148148148148145,0.052083333333333336,0.07692307692307693,26.095348837209304,1.0,,1.0,,3.0,1.0,,3.0,1.0,13.0,2.0,3.0,6.0,16.0,2.0,7.0,30.0,18.0,13.0,1.0,1.0,1.0,1.0,0.625,0.37209302325581395,0.5,0.5,0.37209302325581395,0.6,0.6,1.0,0.34210526315789475,0.34210526315789475,0.5384615384615384,0.375,0.6666666666666666,1.0,1.0,0.46153846153846156,0.34210526315789475,0.022727272727272728,,,,,,,,,,,,,True,
202691,1610612744,Klay Thompson,Klay Thompson,202691,GSW,11719.0,195,-33,390,378,146.0,116,56.0,768,3.0,11.0,,,1.0,2.0,8.0,14.0,21.0,49.0,,75.0,423,1.0,3.0,14.0,6.0,15.0,,33.0,30.0,12.0,,1.0,5.0,1.0,6.0,1.0,4.0,13.0,,2.0,2.0,12.0,3.0,17.0,2.0,19.0,,1.0,,5.0,4.0,5.0,10.0,4.0,11.0,1.0,17.0,1.0,,4.0,,,,2.0,1.0,2.0,1.0,,,33.0,146.0,1.0,0.7142857142857143,0.7142857142857143,0.42857142857142855,0.3333333333333333,0.4,0.4934210526315789,0.7,0.5689655172413793,0.4934210526315789,0.7,0.5689655172413793,0.02040816326530612,,18.984547461368653,0.5,0.23076923076923078,0.0975609756097561,0.014084507042253521,0.03571428571428571,,0.0782122905027933,0.010526315789473684,0.05263157894736842,,,,0.1282051282051282,0.0975609756097561,0.06976744186046512,0.05128205128205128,,,0.5,0.14473684210526316,0.2727272727272727,0.3,0.6666666666666666,0.18421052631578946,0.5714285714285714,0.5714285714285714,0.875,,,,0.06896551724137931,0.5,0.5,0.4654684210526315,0.49927222222222223,0.4625948275862069,0.18666666666666668,0.44,11.83469387755102,0.37435897435897436,10.0,24.0,12.0,2.0,3.0,15.0,11.0,27.0,7.0,,14.0,,15.0,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,0.35526315789473684,0.09090909090909091,,0.3157894736842105,0.4166666666666667,0.4166666666666667,0.6,0.15789473684210525,0.19736842105263158,0.2,0.10344827586206896,0.3793103448275862,,,24.95555555555556,,,1.0,,,,,5.0,1.0,6.0,3.0,5.0,6.0,11.0,4.0,7.0,30.0,3.0,6.0,,,,,0.9090909090909091,0.4074074074074074,0.5714285714285714,0.5,0.4074074074074074,0.4166666666666667,0.45454545454545453,1.0,0.4,0.42857142857142855,0.8333333333333334,0.5,0.6,1.0,0.3333333333333333,0.5454545454545454,0.4,,1.0,2.0,1.0,0.07407407407407407,0.08333333333333333,0.06666666666666667,0.5,1.0,,,,,True,
203084,1610612744,Harrison Barnes,Harrison Barnes,203084,GSW,9834.0,164,-1,322,314,122.0,88,47.0,636,6.0,13.0,2.0,4.0,1.0,4.0,7.0,21.0,18.0,44.0,8.0,65.0,339,5.0,7.0,13.0,3.0,11.0,,12.0,14.0,22.0,2.0,2.0,4.0,1.0,5.0,,,11.0,1.0,4.0,4.0,14.0,4.0,22.0,5.0,27.0,1.0,3.0,3.0,2.0,1.0,4.0,6.0,3.0,5.0,,13.0,1.0,2.0,8.0,,9.0,,3.0,2.0,3.0,1.0,,,12.0,122.0,,0.3888888888888889,0.4117647058823529,0.4090909090909091,0.7142857142857143,0.2727272727272727,0.5181818181818182,0.8125,0.42857142857142855,0.5508474576271186,0.8125,0.42857142857142855,0.045454545454545456,,17.24137931034483,0.3333333333333333,0.4,0.14285714285714285,0.032,0.09090909090909091,0.030303030303030304,0.1267605633802817,0.03164556962025317,0.08823529411764706,0.023255813953488372,,0.038461538461538464,0.07142857142857142,0.16666666666666666,0.17647058823529413,0.1111111111111111,0.058823529411764705,0.03571428571428571,0.3333333333333333,0.23636363636363636,0.46153846153846156,0.5,0.8333333333333334,0.38181818181818183,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.5,0.5,0.5,0.2857142857142857,0.25,0.43636363636363634,0.47104363636363633,0.4682071428571429,0.46410714285714283,0.2,0.18461538461538463,8.840909090909092,0.37888198757763975,5.0,10.0,3.0,1.0,1.0,8.0,2.0,11.0,1.0,,3.0,,8.0,1.0,3.0,1.0,,,1.0,1.0,,,5.0,,0.2,0.07692307692307693,,0.18181818181818182,0.5,0.5555555555555556,,0.05454545454545454,0.14545454545454545,0.125,0.07142857142857142,0.14285714285714285,0.0847457627118644,0.10416666666666667,24.85454545454546,,,,1.0,,1.0,,1.0,,6.0,,,2.0,7.0,1.0,2.0,21.0,,6.0,,,,,1.0,0.6363636363636364,1.0,0.6666666666666666,0.6363636363636364,0.3333333333333333,0.3333333333333333,1.0,0.75,0.75,1.0,,,,,1.0,0.75,,1.0,,1.0,,,,1.0,1.0,0.1,,,,True,
203110,1610612744,Draymond Green,Draymond Green,203110,GSW,4246.0,71,-11,140,145,76.0,61,11.0,285,1.0,1.0,,,,,1.0,3.0,2.0,6.0,1.0,14.0,155,,1.0,,,2.0,1.0,4.0,4.0,,,1.0,3.0,4.0,7.0,4.0,,18.0,,2.0,6.0,7.0,,13.0,3.0,16.0,,2.0,1.0,1.0,1.0,,1.0,1.0,7.0,,14.0,,,3.0,,2.0,1.0,2.0,2.0,4.0,3.0,,,4.0,76.0,2.0,1.0,1.0,0.3333333333333333,,,0.4642857142857143,,0.25,0.4666666666666667,,0.2857142857142857,0.16666666666666666,0.3333333333333333,10.38961038961039,1.0,,0.15217391304347827,0.05263157894736842,0.20689655172413793,,0.17333333333333334,0.03636363636363636,0.1111111111111111,0.08333333333333333,,,0.125,0.17647058823529413,0.15384615384615385,0.21052631578947367,0.2,,0.75,0.07142857142857142,1.0,1.0,1.0,0.21428571428571427,0.3333333333333333,0.5,1.0,,,,,,0.6428571428571429,0.48665384615384616,0.4127,0.44915000000000005,,0.2857142857142857,10.133333333333333,0.5428571428571428,,2.0,1.0,,,7.0,4.0,8.0,,,4.0,,7.0,,1.0,2.0,1.0,,,1.0,1.0,,,1.0,0.5714285714285714,,,0.14285714285714285,,,,0.07142857142857142,0.5,,,0.6666666666666666,,,26.725,,,,,1.0,,,1.0,,2.0,,,1.0,3.0,,1.0,9.0,,2.0,,,2.0,1.0,1.0,0.375,,0.25,0.375,1.0,1.0,1.0,0.2857142857142857,0.2857142857142857,1.0,,,,,0.25,0.2857142857142857,,,,,,,,,,,1.0,1.0,0.25,True,
2210,1610612744,Richard Jefferson,Richard Jefferson,2210,GSW,840.0,14,2,27,26,14.0,7,3.0,53,,,,,,,,1.0,,1.0,1.0,4.0,28,,,,,1.0,,,,,,1.0,,,,,,,,,1.0,2.0,,3.0,,3.0,,,,,,,,,1.0,,1.0,,,2.0,,2.0,,,,,,,,,14.0,,,,,,,0.5,,,0.5,,,1.0,1.0,13.333333333333334,,,0.18181818181818182,,0.16666666666666666,,0.17647058823529413,,,,,,0.6666666666666666,,,,0.5,,,,,,,0.3333333333333333,,,,,,,,,0.6666666666666666,0.5274333333333333,,0.48275,,,12.9,0.5185185185185185,,,2.0,,1.0,,,2.0,,,1.0,,,,,,,,,,,1.0,1.0,,0.6666666666666666,,,,,,,0.6666666666666666,,,0.5,,0.25,0.5,23.3,,,,,,,,1.0,,,,,,1.0,,,3.0,,,,,,,1.0,0.5,,,0.5,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,True,
101135,1610612744,David Lee,David Lee,101135,GSW,1112.0,19,-10,39,38,10.0,9,6.0,77,3.0,4.0,2.0,2.0,,,,3.0,4.0,8.0,1.0,9.0,35,2.0,3.0,5.0,,,,,4.0,4.0,2.0,,,,,,,,1.0,1.0,,5.0,1.0,6.0,2.0,8.0,,,,,,1.0,1.0,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,10.0,,0.5,0.6666666666666666,0.5,0.6666666666666666,,0.5,0.6666666666666666,,0.5625,0.8333333333333334,,,,20.0,,1.0,0.5,0.043478260869565216,,0.16666666666666666,0.3333333333333333,0.06896551724137931,,0.07692307692307693,,0.25,0.3333333333333333,0.25,1.0,,,,,0.5,0.75,0.75,0.3333333333333333,0.375,,,,0.6666666666666666,1.0,,,,0.5,0.517525,0.51135,,0.5555555555555556,,6.375,0.2564102564102564,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,0.125,1.0,1.0,1.0,,,,,,0.125,0.125,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
203105,1610612744,Festus Ezeli,Festus Ezeli,203105,GSW,3846.0,64,-23,131,127,51.0,62,21.0,258,2.0,4.0,1.0,3.0,1.0,1.0,,1.0,2.0,5.0,7.0,11.0,161,1.0,3.0,5.0,1.0,2.0,4.0,6.0,2.0,2.0,2.0,,,1.0,1.0,1.0,,3.0,1.0,6.0,2.0,4.0,1.0,7.0,7.0,14.0,1.0,1.0,1.0,4.0,1.0,3.0,7.0,2.0,4.0,,10.0,,3.0,7.0,2.0,12.0,2.0,4.0,,4.0,2.0,,2.0,6.0,51.0,,0.5,1.0,0.4,0.3333333333333333,0.5,0.4,0.3333333333333333,0.5,0.5,0.5,0.6,,,11.688311688311687,0.5714285714285714,0.2,0.1111111111111111,0.13636363636363635,0.11764705882352941,0.06666666666666667,0.11320754716981132,0.11864406779661017,0.1111111111111111,0.2857142857142857,0.047619047619047616,0.09090909090909091,0.1,,0.2,0.2222222222222222,,0.3333333333333333,0.5,0.8,0.5,0.5,0.5,0.2,,,,1.0,0.3333333333333333,,0.5,1.0,0.8,0.4838,0.5073333333333333,0.4485,0.45454545454545453,0.5454545454545454,2.66,0.3893129770992366,,,,,,,,,,3.0,,,,,,,,,3.0,1.0,,,4.0,1.0,,,,,,,,,,,,,0.4444444444444444,0.4444444444444444,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,True,
