EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGA,ThreePtAssists,Arc3Assists,OffTwoPtRebounds,DeadBallTurnovers,Charge Fouls,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,Corner3Frequency,LongMidRangeFGM,ShortMidRangeAssists,LongMidRangeAssists,BadPassSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ThreePtShootingFoulsDrawnPct,ShortMidRangeFGM,OffThreePtRebounds,SecondChanceTurnovers,PenaltyTurnovers,BlockingFoulsDrawn,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceArc3FGA,SecondChanceFG3A,Charge Fouls Drawn,OffAtRimReboundPct,SecondChanceArc3Frequency,Offensive Fouls,BlockedLongMidRange,DefensiveGoaltends,OffLongMidRangeReboundPct,HeaveAttempts,StepOutOfBoundsTurnovers,BlockedShortMidRange,Blocked3s,BlockedArc3,on,SecondChanceCorner3FGA,PenaltyCorner3FGA,Fg3aBlocked,Travels,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PtsUnassisted3s,SelfOReb,SelfORebPct,SecondChanceFtPoints,LostBallOutOfBoundsTurnovers,SecondChanceAtRimPctAssisted,Corner3FGM,PenaltyCorner3FGM,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,Corner3Assists,3SecondViolations,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Loose Ball Fouls Drawn
1712,1610612747,Antawn Jamison,Antawn Jamison,1712,LAL,4739.0,79,-49.0,154,157,41.0,43.0,11.0,311,5.0,6.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,12.0,1.0,2.0,5.0,11.0,5.0,12.0,4.0,29.0,183,1.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,9.0,8.0,2.0,15.0,2.0,12.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,6.0,1.0,7,1.0,1.0,3.0,3.0,3.0,6.0,1.0,9.0,1.0,4.0,6.0,2.0,1.0,2.0,2.0,2.0,1.0,9.0,41.0,1.0,1.0,0.8,1.0,1.0,0.4166666666666667,0.5,0.4166666666666667,0.45454545454545453,1.0,0.6666666666666666,0.5434782608695652,1.0,0.7,0.5576923076923077,1.0,0.75,0.5217391304347826,0.18181818181818182,0.16666666666666666,0.5,17.365269461077844,1.0,0.16666666666666666,0.09090909090909091,0.09302325581395349,0.058823529411764705,0.08333333333333333,0.13333333333333333,0.11764705882352941,0.1,0.5,0.2608695652173913,0.8333333333333334,1.0,0.8,0.08695652173913043,0.13043478260869565,0.5217391304347826,0.4166666666666667,0.4166666666666667,1.0,1.0,1.0,0.4,1.0,0.4,0.5,0.782608695652174,0.4166666666666667,0.49176956521739135,0.5014,0.47863999999999995,0.08,0.15384615384615385,0.06896551724137931,0.3103448275862069,7.390909090909091,24.991666666666664,0.2662337662337662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1897,1610612747,Metta World Peace,Metta World Peace,1897,LAL,559.0,9,3.0,17,16,,3.0,1.0,33,,,,,,,1.0,,,,,,,1.0,,1.0,,,16,,,,,,,,,,,,,,,,1.0,,1.0,,3.0,,,1.0,,1.0,1.0,2,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,,1.0,16.666666666666668,,,,0.125,,0.1111111111111111,0.25,,,,,,,,0.5,,,,,,,,,,,,0.5,,0.478075,,,,,,,5.8,24.7,,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.125,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202721,1610612747,Darius Morris,Darius Morris,202721,LAL,3158.0,53,-27.0,104,107,24.0,24.0,9.0,211,6.0,9.0,,,4.0,4.0,1.0,3.0,1.0,2.0,,1.0,7.0,13.0,1.0,2.0,7.0,24.0,122,,,,4.0,5.0,,1.0,3.0,11.0,2.0,12.0,3.0,,2.0,1.0,2.0,4.0,7.0,2.0,17.0,,1.0,1.0,,2.0,,2,2.0,1.0,4.0,1.0,5.0,,,2.0,,6.0,9.0,4.0,,,,,,11.0,24.0,1.0,,0.14285714285714285,0.14285714285714285,1.0,0.5,,0.5,0.5384615384615384,,0.8,0.5666666666666667,,0.6666666666666666,0.6666666666666666,,0.7857142857142857,0.13333333333333333,0.15384615384615385,0.2222222222222222,,20.17543859649123,0.8,,,0.03571428571428571,0.08333333333333333,0.05,,0.07692307692307693,0.14285714285714285,,0.6,0.6666666666666666,0.8571428571428571,0.16666666666666666,0.06666666666666667,0.2,0.13333333333333333,0.5,0.5,1.0,,,0.6666666666666666,1.0,0.16666666666666666,,0.7333333333333333,0.5,0.5139433333333333,,0.54735,0.2777777777777778,0.26666666666666666,,0.4583333333333333,6.261538461538461,24.25,0.23076923076923078,,3.0,3.0,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200,1610612747,Pau Gasol,Pau Gasol,2200,LAL,2730.0,46,-14.0,86,88,21.0,29.0,6.0,174,4.0,5.0,1.0,1.0,1.0,1.0,7.0,8.0,,,,,9.0,20.0,,,3.0,21.0,97,3.0,3.0,6.0,1.0,5.0,,,,2.0,10.0,8.0,,2.0,,,1.0,5.0,8.0,4.0,19.0,,3.0,7.0,4.0,14.0,2.0,16,1.0,,2.0,2.0,2.0,,,,,5.0,5.0,3.0,,1.0,1.0,1.0,,2.0,21.0,,,0.5555555555555556,0.625,,,,,0.45,1.0,0.2,0.45,1.0,0.2,0.4772727272727273,1.0,0.2,,0.05,0.2,,25.806451612903224,1.0,0.8,,0.25,0.3,0.2631578947368421,0.25,0.3333333333333333,0.4,,0.25,0.8,1.0,0.75,0.35,0.4,,,,,0.3333333333333333,1.0,0.2,1.0,,,0.25,,0.45919,0.46693333333333337,0.47379999999999994,0.13636363636363635,0.13636363636363635,0.2857142857142857,0.09523809523809523,9.695,,0.2441860465116279,,3.0,3.0,1.0,,,0.034482758620689655,0.05128205128205128,0.1111111111111111,,1.0,1.0,,1.0,,,,1.0,,0.125,0.125,,4.0,1.0,1.0,1.0,1.0,0.1,0.1,0.14285714285714285,0.2,0.5714285714285714,0.5714285714285714,0.25,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,1610612747,Steve Nash,Steve Nash,959,LAL,1120.0,19,-5.0,33,35,11.0,8.0,3.0,68,1.0,1.0,,,1.0,1.0,2.0,2.0,,1.0,,,4.0,5.0,,1.0,3.0,11.0,34,,,,1.0,1.0,,,2.0,4.0,,8.0,,,1.0,,,3.0,4.0,2.0,9.0,,,1.0,,1.0,1.0,2,,,,,,1.0,,1.0,,3.0,3.0,1.0,1.0,,,,,4.0,11.0,,1.0,,,,,,,0.8,,1.0,0.6666666666666666,,1.0,0.7857142857142857,,1.0,0.16666666666666666,,,,19.444444444444446,,,,0.08333333333333333,,0.06666666666666667,0.14285714285714285,,,,0.16666666666666666,1.0,1.0,,0.3333333333333333,0.3333333333333333,0.16666666666666666,,,,,,1.0,1.0,,,0.3333333333333333,,0.5000833333333333,0.5955,0.7274,0.16666666666666666,0.2,,0.36363636363636365,10.540000000000001,25.1,0.3333333333333333,,1.0,1.0,1.0,,,0.09090909090909091,0.07142857142857142,,,1.0,,1.0,,,,,1.0,,0.5,0.5,,2.0,,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,0.25,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730,1610612747,Dwight Howard,Dwight Howard,2730,LAL,1523.0,25,-21.0,51,51,20.0,10.0,4.0,102,2.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,,,,,4.0,7.0,,,2.0,10.0,57,1.0,1.0,2.0,1.0,2.0,,,2.0,4.0,4.0,4.0,,2.0,,,,2.0,3.0,,7.0,,2.0,5.0,,7.0,3.0,10,1.0,,5.0,2.0,6.0,,,3.0,,9.0,12.0,2.0,4.0,2.0,1.0,2.0,1.0,4.0,20.0,1.0,4.0,0.5,0.6666666666666666,,,,,0.5714285714285714,1.0,0.5,0.5714285714285714,1.0,0.5,0.38461538461538464,0.5,0.3333333333333333,,,,,33.92857142857142,0.8333333333333334,,,0.35714285714285715,0.5,0.3888888888888889,0.2,0.42857142857142855,0.5,0.5,0.2857142857142857,1.0,1.0,0.5,0.5714285714285714,0.14285714285714285,,,,,1.0,1.0,0.5,1.0,,,0.2857142857142857,,0.47682857142857143,0.6326,0.57355,0.2222222222222222,0.2222222222222222,0.2,0.4,7.171428571428571,,0.39215686274509803,,1.0,1.0,3.0,1.0,,0.1875,0.15,0.16666666666666666,,,1.0,1.0,1.0,,3.0,,,,,,,2.0,,1.0,3.0,,,,0.5,0.5,0.5,0.5,0.5,,,,,0.5,,1.0,1.0,1.0,0.125,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768,1610612747,Chris Duhon,Chris Duhon,2768,LAL,1924.0,32,-18.0,67,65,10.0,14.0,6.0,132,,,,,,,2.0,1.0,2.0,5.0,,,1.0,3.0,2.0,5.0,,8.0,79,,,,,,,,,,2.0,,6.0,,5.0,2.0,,5.0,5.0,1.0,10.0,,,,,,1.0,1,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,10.0,,,1.0,1.0,1.0,0.4,,0.4,0.3333333333333333,,,0.5,,,0.5,,,0.625,,,,13.333333333333334,0.5,,,,,,,,,,,,,,0.25,0.125,0.625,0.4,0.4,1.0,,,,,,,0.625,0.4,0.45477500000000004,,,,,,,11.933333333333332,25.6,0.14925373134328357,,,,,1.0,,,0.03333333333333333,,,,2.0,2.0,1.0,1.0,,,,,,,,1.0,1.0,,,,0.1111111111111111,0.125,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2581,1610612747,Steve Blake,Steve Blake,2581,LAL,1495.0,25,-14.0,44,46,15.0,24.0,2.0,90,,1.0,,,,1.0,2.0,3.0,1.0,4.0,,3.0,2.0,6.0,1.0,4.0,,7.0,51,,,,,2.0,,3.0,,,,4.0,3.0,,2.0,1.0,1.0,,,,,,,2.0,1.0,3.0,,3,2.0,1.0,1.0,1.0,2.0,1.0,,1.0,,,,,,2.0,,2.0,1.0,,15.0,,,,,1.0,0.25,,0.5,0.3333333333333333,,,0.35,,,0.35,,,0.4,0.16666666666666666,1.0,,26.08695652173913,0.5,1.0,,0.125,,0.09523809523809523,0.14285714285714285,,,0.5,0.1,,,,0.2,0.3,0.4,0.25,0.25,1.0,,,0.2,,0.6,,0.5,0.5,0.46247499999999997,,0.5002166666666666,,,,,11.783333333333333,36.8,0.3409090909090909,,,,,1.0,,,,,,2.0,,,1.0,,,,,,0.6666666666666666,0.6666666666666666,,,,,,,,,0.25,,,,,,,,,,,,1.0,,,2.0,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201941,1610612747,Jordan Hill,Jordan Hill,201941,LAL,887.0,15,-13.0,32,32,11.0,4.0,1.0,64,,,,,,,,5.0,,,,,2.0,5.0,,,,4.0,41,,1.0,,,,,,,,4.0,,,,,,,,,,,,1.0,4.0,,5.0,,5,,,,,,1.0,,1.0,,,,,,,,1.0,,,11.0,,,1.0,1.0,,,,,0.4,,,0.4,,,0.4,,,,,,,15.15151515151515,,,,0.5714285714285714,0.25,0.45454545454545453,0.5,0.6666666666666666,0.3333333333333333,,,,,,,1.0,,,,,,,,,,,,,0.42408,,,,,,,16.84,,0.34375,,,,,,,,,,,2.0,,,,,,,,,0.4,0.4,,,,,,,,,0.5,,,,,1.0,,,,,,,,,,,,,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201947,1610612747,Earl Clark,Earl Clark,201947,LAL,3091.0,52,-47.0,97,102,26.0,36.0,6.0,199,3.0,4.0,,,,,1.0,6.0,,2.0,,1.0,6.0,11.0,,2.0,,12.0,126,,,,1.0,2.0,,1.0,,2.0,8.0,4.0,,,2.0,,,,,,,,2.0,4.0,,6.0,1.0,7,1.0,,3.0,1.0,4.0,2.0,1.0,4.0,,,,,,,,,,2.0,26.0,1.0,,0.6666666666666666,0.6666666666666666,,,,,0.5454545454545454,,0.5,0.46153846153846156,,0.3333333333333333,0.46153846153846156,,0.3333333333333333,0.15384615384615385,,,,16.346153846153847,0.75,,,0.16,0.2222222222222222,0.17647058823529413,0.3333333333333333,0.15384615384615385,,,0.3076923076923077,0.75,0.75,0.3333333333333333,0.07692307692307693,0.46153846153846156,0.15384615384615385,,,,,,,,0.3333333333333333,,0.46153846153846156,,0.4397,,0.42558333333333337,,,,0.16666666666666666,11.590909090909092,24.75,0.26804123711340205,,,,1.0,1.0,,0.034482758620689655,0.022727272727272728,,,2.0,,,1.0,1.0,2.0,,,,0.3333333333333333,0.3333333333333333,,1.0,,1.0,,,,,,0.5,1.0,1.0,1.0,1.0,,,,,,,,,0.0625,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
